boardType,boardSize,userid,value,key,time,condition
medium,10,a0a4f4ea,medium,difficulty,1.51E+12,full
medium,10,a0a4f4ea,10_full_medium,experimentalCondition,1.51E+12,full
medium,10,a0a4f4ea,full,condition,1.51E+12,full
medium,10,a0a4f4ea,10,boardSize,1.51E+12,full
medium,10,a0a4f4ea,a0a4f4ea,new_user,1.51E+12,full
medium,10,a0a4f4ea,male,gender,1.51E+12,full
medium,10,a0a4f4ea,2,education,1.51E+12,full
medium,10,a0a4f4ea,24,age,1.51E+12,full
medium,10,a0a4f4ea,75444,timeInstructions,1.51E+12,full
medium,10,a0a4f4ea,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",start,1.51E+12,full
medium,10,a0a4f4ea,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",click_practice,1.51E+12,full
medium,10,a0a4f4ea,7_1_1,clickPos_practice,1.51E+12,full
medium,10,a0a4f4ea,7_0_2,clickPos_practice,1.51E+12,full
medium,10,a0a4f4ea,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[2,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",click_practice,1.51E+12,full
medium,10,a0a4f4ea,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[2,1,1,1,1,1,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",click_practice,1.51E+12,full
medium,10,a0a4f4ea,7_5_1,clickPos_practice,1.51E+12,full
medium,10,a0a4f4ea,2,quiz1,1.51E+12,full
medium,10,a0a4f4ea,2,quiz2,1.51E+12,full
medium,10,a0a4f4ea,b4,quiz5,1.51E+12,full
medium,10,a0a4f4ea,3,quiz3,1.51E+12,full
medium,10,a0a4f4ea,154131,timeQuiz,1.51E+12,full
medium,10,a0a4f4ea,c1,quiz4,1.51E+12,full
medium,10,a0a4f4ea,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",reset_practice,1.51E+12,full
