"10b38ffd","quiz5","""""","1496354821147"
"10b38ffd","quiz4","""""","1496354821145"
"10b38ffd","passedQuiz","false","1496354821148"
"10b38ffd","condition","""verify""","1496354821151"
"10b38ffd","board","""3s""","1496354821153"
"10b38ffd","start","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496354821182"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,1,0,0,0],[0,2,0,0,2,0]]","1496354826077"
"10b38ffd","clickPos","""row:4_col:2_1""","1496354826078"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,1,2,0,0],[0,2,0,0,2,0]]","1496354826447"
"10b38ffd","clickPos","""row:4_col:3_2""","1496354826448"
"10b38ffd","clickPos","""row:5_col:2_1""","1496354826915"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,1,2,0,0],[0,2,1,0,2,0]]","1496354826913"
"10b38ffd","undo","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,1,2,0,0],[0,2,0,0,2,0]]","1496354827831"
"10b38ffd","undoPos","""row:5_col:2_2""","1496354827830"
"10b38ffd","clickPos","""row:5_col:3_1""","1496354833216"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,1,2,0,0],[0,2,0,1,2,0]]","1496354833214"
"10b38ffd","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496354834209"
"10b38ffd","clickPos","""row:5_col:3_1""","1496354837000"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,1,2,0]]","1496354836996"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,1,2,0]]","1496354837259"
"10b38ffd","clickPos","""row:5_col:2_2""","1496354837261"
"10b38ffd","clickPos","""row:4_col:2_1""","1496354837620"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,1,0,0,0],[0,2,2,1,2,0]]","1496354837618"
"10b38ffd","clickPos","""row:4_col:0_2""","1496354838590"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[2,1,1,0,0,0],[0,2,2,1,2,0]]","1496354838587"
"10b38ffd","undo","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,1,0,0,0],[0,2,2,1,2,0]]","1496354844905"
"10b38ffd","undoPos","""row:4_col:0_1""","1496354844902"
"10b38ffd","undoPos","""row:4_col:2_2""","1496354845272"
"10b38ffd","undo","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,1,2,0]]","1496354845274"
"10b38ffd","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496354845791"
"10b38ffd","clickPos","""row:2_col:2_1""","1496354847070"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496354847067"
"10b38ffd","click","[[0,2,2,1,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355110753"
"10b38ffd","clickPos","""row:0_col:2_2""","1496355110756"
"10b38ffd","undoPos","""row:0_col:2_1""","1496355113085"
"10b38ffd","undo","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355113087"
"10b38ffd","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355113779"
"10b38ffd","clickPos","""row:5_col:2_1""","1496355114418"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,1,0,2,0]]","1496355114416"
"10b38ffd","clickPos","""row:4_col:2_2""","1496355115029"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,2,0,0,0],[0,2,1,0,2,0]]","1496355115026"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,1,2,0,0],[0,1,2,0,0,0],[0,2,1,0,2,0]]","1496355115360"
"10b38ffd","clickPos","""row:3_col:2_1""","1496355115361"
"10b38ffd","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355115914"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355116798"
"10b38ffd","clickPos","""row:3_col:2_1""","1496355116799"
"10b38ffd","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355120738"
"10b38ffd","clickPos","""row:4_col:2_1""","1496355121189"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,1,0,0,0],[0,2,0,0,2,0]]","1496355121188"
"10b38ffd","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355122020"
"10b38ffd","undoPos","""row:4_col:2_1""","1496355122412"
"10b38ffd","undo","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355122413"
"10b38ffd","clickPos","""row:5_col:2_2""","1496355122908"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,0,2,0]]","1496355122906"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,1,2,0]]","1496355123345"
"10b38ffd","clickPos","""row:5_col:3_1""","1496355123348"
"10b38ffd","undoPos","""row:5_col:3_2""","1496355124474"
"10b38ffd","undo","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,0,2,0]]","1496355124475"
"10b38ffd","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355124861"
"10b38ffd","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,1,0,2,0]]","1496355125346"
"10b38ffd","clickPos","""row:5_col:2_1""","1496355125349"
"37e3913b","new_user","""37e3913b""","1496355131729"
"37e3913b","age","""""","1496355135745"
"37e3913b","gender","""""","1496355135738"
"37e3913b","education","""""","1496355135742"
"37e3913b","timeInstructions","13980","1496355149728"
"37e3913b","timeQuiz","1444","1496355151184"
"37e3913b","quiz4","""""","1496355151197"
"37e3913b","quiz5","""""","1496355151199"
"37e3913b","quiz1","""0""","1496355151189"
"37e3913b","quiz3","""0""","1496355151194"
"37e3913b","quiz2","""0""","1496355151191"
"37e3913b","passedQuiz","false","1496355151201"
"37e3913b","board","""3s""","1496355151205"
"37e3913b","start","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355151238"
"37e3913b","condition","""verify""","1496355151203"
"37e3913b","clickPos","""row:4_col:4_2""","1496355152104"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,2,0],[0,2,0,0,2,0]]","1496355152101"
"37e3913b","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355153628"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,2,0,0],[0,2,0,0,2,0]]","1496355154165"
"37e3913b","clickPos","""row:4_col:3_2""","1496355154167"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]","1496355155012"
"37e3913b","clickPos","""row:4_col:4_1""","1496355155014"
"37e3913b","undo","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,2,0,0],[0,2,0,0,2,0]]","1496355155655"
"37e3913b","undoPos","""row:4_col:4_2""","1496355155654"
"37e3913b","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355156084"
"37e3913b","clickPos","""row:4_col:4_2""","1496355157106"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,2,0],[0,2,0,0,2,0]]","1496355157105"
"37e3913b","undo","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355158327"
"37e3913b","undoPos","""row:4_col:4_1""","1496355158326"
"37e3913b","clickPos","""row:5_col:2_2""","1496355159270"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,0,2,0]]","1496355159269"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,1,0,0,0],[0,2,2,0,2,0]]","1496355159621"
"37e3913b","clickPos","""row:4_col:2_1""","1496355159623"
"37e3913b","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355160462"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,2,2,0]]","1496355161299"
"37e3913b","clickPos","""row:5_col:3_2""","1496355161301"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,2,2,0]]","1496355161588"
"37e3913b","clickPos","""row:4_col:3_1""","1496355161590"
"37e3913b","clickPos","""row:4_col:5_2""","1496355162096"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,1,0,2],[0,2,0,2,2,0]]","1496355162094"
"37e3913b","clickPos","""row:4_col:4_1""","1496355162677"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,1,1,2],[0,2,0,2,2,0]]","1496355162675"
"37e3913b","reset","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496355163280"
"37e3913b","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,0,2,0]]","1496355164521"
"37e3913b","clickPos","""row:5_col:2_2""","1496355164523"
"c8a397de","new_user","""c8a397de""","1496356830861"
"c8a397de","age","""""","1496356834204"
"c8a397de","gender","""""","1496356834201"
"c8a397de","education","""""","1496356834203"
"c8a397de","timeInstructions","1203","1496356835408"
"c8a397de","quiz3","""0""","1496356838326"
"c8a397de","quiz2","""0""","1496356838325"
"c8a397de","quiz1","""0""","1496356838323"
"c8a397de","timeQuiz","2910","1496356838320"
"c8a397de","quiz4","""""","1496356838327"
"c8a397de","quiz5","""""","1496356838328"
"c8a397de","passedQuiz","false","1496356838329"
"c8a397de","education","""""","1496356839617"
"c8a397de","gender","""""","1496356839616"
"c8a397de","age","""""","1496356839618"
"c8a397de","timeInstructions","2358","1496356841977"
"c8a397de","quiz5","""b4""","1496356862456"
"c8a397de","quiz1","""2""","1496356862451"
"c8a397de","quiz3","""3""","1496356862454"
"c8a397de","timeQuiz","20470","1496356862449"
"c8a397de","quiz2","""2""","1496356862452"
"c8a397de","quiz4","""c1""","1496356862455"
"c8a397de","passedQuiz","true","1496356862457"
"c8a397de","board","""3""","1496356862460"
"c8a397de","start","[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356862494"
"c8a397de","condition","""solve""","1496356862459"
"c8a397de","click","[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,1],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356864803"
"c8a397de","clickPos","""row:3_col:5_1""","1496356864804"
"c8a397de","click","[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,2,1],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356865385"
"c8a397de","clickPos","""row:3_col:4_2""","1496356865385"
"c8a397de","reset","[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356866451"
"c8a397de","clickPos","""row:4_col:4_1""","1496356867219"
"c8a397de","click","[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356867218"
"c8a397de","click","[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,2,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356867525"
"c8a397de","clickPos","""row:3_col:4_2""","1496356867525"
"c8a397de","clickPos","""row:0_col:3_1""","1496356928944"
"c8a397de","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,2,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356928943"
"c8a397de","clickPos","""row:3_col:0_2""","1496356930781"
"c8a397de","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,2,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356930780"
"c8a397de","clickPos","""row:0_col:2_1""","1496356935191"
"c8a397de","click","[[0,2,1,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,2,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356935191"
"c8a397de","clickPos","""row:0_col:5_2""","1496356935878"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,2,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356935877"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,2,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356939382"
"c8a397de","clickPos","""row:2_col:2_1""","1496356939383"
"c8a397de","clickPos","""row:3_col:2_2""","1496356939973"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,2,2,2,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356939972"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,1,0,0],[2,1,2,2,2,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356940847"
"c8a397de","clickPos","""row:2_col:3_1""","1496356940848"
"c8a397de","clickPos","""row:2_col:0_2""","1496356942760"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[2,1,1,1,0,0],[2,1,2,2,2,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356942758"
"c8a397de","clickPos","""row:2_col:4_1""","1496356943278"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[2,1,1,1,1,0],[2,1,2,2,2,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]","1496356943277"
"c8a397de","reset","[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356948582"
"c8a397de","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356949645"
"c8a397de","clickPos","""row:0_col:3_1""","1496356949646"
"c8a397de","click","[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356950395"
"c8a397de","clickPos","""row:3_col:0_2""","1496356950396"
"c8a397de","clickPos","""row:0_col:2_1""","1496356952958"
"c8a397de","click","[[0,2,1,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356952957"
"c8a397de","clickPos","""row:0_col:5_2""","1496356956862"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356956861"
"c8a397de","clickPos","""row:2_col:2_1""","1496356957766"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356957765"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356963140"
"c8a397de","clickPos","""row:3_col:2_2""","1496356963141"
"c8a397de","clickPos","""row:2_col:3_1""","1496356963776"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[0,1,1,1,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356963775"
"c8a397de","clickPos","""row:2_col:0_2""","1496356966690"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[2,1,1,1,0,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356966689"
"c8a397de","click","[[0,2,1,1,1,2],[0,2,1,2,0,0],[2,1,1,1,1,0],[2,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496356967158"
"c8a397de","clickPos","""row:2_col:4_1""","1496356967158"
"99b398a4","new_user","""99b398a4""","1496357028622"
"a9e3999f","new_user","""a9e3999f""","1496357279491"
"a9e3999f","gender","""male""","1496357290116"
"a9e3999f","education","""2""","1496357290117"
"a9e3999f","age","""36""","1496357290118"
"57f399e0","new_user","""57f399e0""","1496357344382"
"68c39a68","new_user","""68c39a68""","1496357480968"
"57f399e0","gender","""male""","1496357364811"
"57f399e0","education","""3""","1496357364812"
"57f399e0","age","""64""","1496357364813"
"a9e3999f","timeInstructions","59047","1496357349165"
"68c39a68","gender","""male""","1496357508344"
"68c39a68","education","""2""","1496357508362"
"68c39a68","age","""41""","1496357508363"
"8ce399ec","new_user","""8ce399ec""","1496357356477"
"8ce399ec","age","""21""","1496357372800"
"8ce399ec","education","""2""","1496357372799"
"8ce399ec","gender","""male""","1496357372798"
"a9e3999f","quiz1","""2""","1496357392770"
"a9e3999f","timeQuiz","43601","1496357392767"
"a9e3999f","quiz2","""2""","1496357392771"
"a9e3999f","quiz4","""c1""","1496357392772"
"a9e3999f","quiz3","""3""","1496357392771"
"a9e3999f","quiz5","""b4""","1496357392772"
"a9e3999f","board","""3""","1496357392773"
"a9e3999f","condition","""solve""","1496357392773"
"a9e3999f","start","[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496357392801"
"a9e3999f","passedQuiz","true","1496357392772"
"57f399e0","timeInstructions","84727","1496357449540"
"a9e3999f","click","[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496357415346"
"a9e3999f","clickPos","""row:2_col:2_1""","1496357415347"
"a9e3999f","undoPos","""row:2_col:2_2""","1496357418875"
"a9e3999f","undo","[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]","1496357418876"
"8ce399ec","timeInstructions","60901","1496357433701"
"a9e3999f","best_move","""d4""","1496357450214"
"a9e3999f","confidence","""4""","1496357450215"
"a9e3999f","timeSolution","57440","1496357450215"
"a9e3999f","verification_answer","""0""","1496357450215"
"57f399e0","quiz1","""2""","1496357510360"
"57f399e0","timeQuiz","60815","1496357510356"
"57f399e0","quiz2","""2""","1496357510361"
"57f399e0","quiz3","""1""","1496357510362"
"57f399e0","quiz5","""b4""","1496357510363"
"57f399e0","quiz4","""c1""","1496357510363"
"57f399e0","passedQuiz","false","1496357510364"
"57f399e0","gender","""male""","1496357517499"
"57f399e0","age","""64""","1496357517500"
"57f399e0","education","""3""","1496357517499"
"68c39a68","timeInstructions","151418","1496357659781"
"57f399e0","timeInstructions","30970","1496357548470"
"1da39a8d","new_user","""1da39a8d""","1496357517927"
"85b39a9e","new_user","""85b39a9e""","1496357534285"
"8da39aa1","new_user","""8da39aa1""","1496357537783"
"1da39a8d","gender","""female""","1496357554396"
"1da39a8d","education","""1""","1496357554396"
"1da39a8d","age","""25""","1496357554396"
"57f399e0","quiz2","""2""","1496357603895"
"57f399e0","timeQuiz","55422","1496357603893"
"57f399e0","quiz5","""b4""","1496357603897"
"57f399e0","quiz1","""2""","1496357603894"
"57f399e0","quiz3","""1""","1496357603896"
"57f399e0","quiz4","""c1""","1496357603896"
"57f399e0","passedQuiz","false","1496357603898"
"57f399e0","education","""3""","1496357608710"
"57f399e0","gender","""male""","1496357608710"
"57f399e0","age","""64""","1496357608711"
"68c39a68","timeQuiz","70234","1496357730015"
"68c39a68","quiz1","""2""","1496357730047"
