run,chosen_moves,num_nodes_rollouts,board,num_nodes,correct
146,59,11082,10_easy_full,20002,0
147,55,15942,10_easy_full,20001,0
148,95,38483,10_easy_full,20001,0
149,86,12526,10_easy_full,20002,0
150,50,21504,10_easy_full,20000,1
151,63,14339,10_easy_full,20000,0
152,89,10250,10_easy_full,20001,0
153,33,14303,10_easy_full,20002,0
154,82,10299,10_easy_full,20000,0
155,19,22511,10_easy_full,20001,0
156,56,12634,10_easy_full,20001,0
157,50,21335,10_easy_full,20002,1
158,33,8878,10_easy_full,20002,0
159,56,9753,10_easy_full,20003,0
160,33,14098,10_easy_full,20000,0
161,60,16299,10_easy_full,20001,0
162,60,15758,10_easy_full,20000,0
163,20,20399,10_easy_full,20004,1
164,95,38008,10_easy_full,20003,0
165,84,14700,10_easy_full,20003,0
166,19,22535,10_easy_full,20001,0
167,63,10497,10_easy_full,20001,0
168,20,20295,10_easy_full,20000,1
169,55,16096,10_easy_full,20000,0
170,74,8512,10_easy_full,20001,0
171,63,12571,10_easy_full,20000,0
172,95,38004,10_easy_full,20003,0
173,64,14583,10_easy_full,20003,0
174,76,10206,10_easy_full,20000,0
175,69,11222,10_easy_full,20001,0
176,84,11830,10_easy_full,20002,0
177,92,14551,10_easy_full,20000,0
178,55,11760,10_easy_full,20003,0
179,57,16725,10_easy_full,20001,0
180,55,13805,10_easy_full,20001,0
181,59,11378,10_easy_full,20003,0
182,76,15587,10_easy_full,20003,0
183,45,11051,10_easy_full,20000,0
184,86,16070,10_easy_full,20000,0
185,19,22472,10_easy_full,20001,0
186,88,9823,10_easy_full,20001,0
187,55,15951,10_easy_full,20000,0
188,33,11556,10_easy_full,20000,0
189,66,13795,10_easy_full,20002,0
190,50,18928,10_easy_full,20003,1
191,59,11404,10_easy_full,20003,0
192,11,14087,10_easy_full,20002,0
193,94,20487,10_easy_full,20000,0
194,55,16542,10_easy_full,20000,0
195,70,11286,10_easy_full,20002,0
196,99,37440,10_easy_full,20001,0
197,69,10312,10_easy_full,20001,0
198,75,11554,10_easy_full,20003,0
199,75,14670,10_easy_full,20002,0
200,50,21303,10_easy_full,20001,1
201,20,20703,10_easy_full,20003,1
202,85,9987,10_easy_full,20003,0
203,76,10072,10_easy_full,20003,0
204,9,12567,10_easy_full,20003,0
205,75,18317,10_easy_full,20002,0
206,95,38663,10_easy_full,20000,0
207,95,37310,10_easy_full,20002,0
208,63,13489,10_easy_full,20002,0
209,50,21456,10_easy_full,20003,1
210,20,20336,10_easy_full,20001,1
211,55,15257,10_easy_full,20001,0
212,66,10781,10_easy_full,20002,0
213,91,14496,10_easy_full,20000,0
214,49,13387,10_easy_full,20000,0
215,50,21229,10_easy_full,20000,1
216,88,8736,10_easy_full,20003,0
217,66,15225,10_easy_full,20001,0
218,80,10067,10_easy_full,20001,0
219,53,9288,10_easy_full,20003,0
220,86,12529,10_easy_full,20001,0
221,48,12385,10_easy_full,20002,0
222,85,14308,10_easy_full,20000,0
223,78,11768,10_easy_full,20000,0
224,20,20488,10_easy_full,20002,1
225,66,12128,10_easy_full,20000,0
226,6,22567,10_easy_full,20000,0
227,29,13137,10_easy_full,20002,0
228,99,37984,10_easy_full,20003,0
229,68,12102,10_easy_full,20002,0
230,65,14039,10_easy_full,20000,0
231,14,17146,10_easy_full,20003,0
232,19,22529,10_easy_full,20000,0
233,50,21398,10_easy_full,20001,1
234,20,20323,10_easy_full,20000,1
235,45,14534,10_easy_full,20003,0
236,57,13358,10_easy_full,20002,0
237,50,21347,10_easy_full,20001,1
238,57,13372,10_easy_full,20004,0
239,50,21381,10_easy_full,20000,1
240,55,17566,10_easy_full,20002,0
241,78,13326,10_easy_full,20000,0
242,58,14795,10_easy_full,20002,0
243,45,12814,10_easy_full,20003,0
244,88,11480,10_easy_full,20001,0
245,63,11470,10_easy_full,20000,0
246,95,37815,10_easy_full,20001,0
247,84,14258,10_easy_full,20000,0
248,80,16153,10_easy_full,20001,0
249,75,9519,10_easy_full,20000,0
250,59,10719,10_easy_full,20002,0
251,86,17559,10_easy_full,20000,0
252,50,16604,10_easy_full,20002,1
253,22,12656,10_easy_full,20000,0
254,57,10380,10_easy_full,20001,0
255,6,22606,10_easy_full,20001,0
256,99,37994,10_easy_full,20002,0
257,55,17690,10_easy_full,20002,0
258,66,10862,10_easy_full,20000,0
259,85,14301,10_easy_full,20004,0
260,50,21378,10_easy_full,20003,1
261,45,10455,10_easy_full,20002,0
262,75,12733,10_easy_full,20002,0
263,86,16328,10_easy_full,20002,0
264,19,22672,10_easy_full,20000,0
265,58,14931,10_easy_full,20003,0
266,94,22516,10_easy_full,20003,0
267,50,21322,10_easy_full,20002,1
268,65,10716,10_easy_full,20000,0
269,48,11480,10_easy_full,20002,0
270,42,13809,10_easy_full,20001,0
271,6,22394,10_easy_full,20000,0
272,52,9969,10_easy_full,20001,0
273,50,21431,10_easy_full,20001,1
274,65,15840,10_easy_full,20002,0
275,20,30379,10_easy_full,20001,1
276,50,21449,10_easy_full,20003,1
277,65,11869,10_easy_full,20004,0
278,29,13879,10_easy_full,20000,0
279,50,21439,10_easy_full,20002,1
280,59,14334,10_easy_full,20001,0
281,59,16950,10_easy_full,20002,0
282,55,14870,10_easy_full,20003,0
283,75,13909,10_easy_full,20000,0
284,74,9554,10_easy_full,20003,0
285,30,14551,10_easy_full,20001,0
286,75,15824,10_easy_full,20000,0
287,78,13451,10_easy_full,20001,0
288,20,20511,10_easy_full,20001,1
289,50,21550,10_easy_full,20000,1
290,100,19712,10_easy_full,20001,0
291,75,11797,10_easy_full,20002,0
292,55,14465,10_easy_full,20002,0
293,66,9356,10_easy_full,20000,0
294,2,15278,10_easy_full,20002,0
295,19,22589,10_easy_full,20002,0
296,55,15476,10_easy_full,20000,0
297,59,13249,10_easy_full,20001,0
298,86,14507,10_easy_full,20002,0
299,78,11069,10_easy_full,20002,0
300,20,20391,10_easy_full,20000,1
301,22,14826,10_easy_full,20000,0
302,88,15148,10_easy_full,20001,0
303,65,13572,10_easy_full,20000,0
304,63,12692,10_easy_full,20001,0
305,53,16896,10_easy_full,20001,0
306,45,13810,10_easy_full,20000,0
307,95,38605,10_easy_full,20001,0
308,2,10751,10_easy_full,20003,0
309,66,8473,10_easy_full,20002,0
310,66,11565,10_easy_full,20004,0
311,57,9006,10_easy_full,20001,0
312,6,22699,10_easy_full,20002,0
313,52,10874,10_easy_full,20001,0
314,50,21577,10_easy_full,20003,1
315,95,38251,10_easy_full,20000,0
316,55,14085,10_easy_full,20002,0
317,50,21342,10_easy_full,20000,1
318,6,22687,10_easy_full,20002,0
319,85,17143,10_easy_full,20002,0
320,84,10784,10_easy_full,20003,0
321,56,9145,10_easy_full,20000,0
322,85,11474,10_easy_full,20002,0
323,6,22424,10_easy_full,20002,0
324,95,38631,10_easy_full,20002,0
325,1,11171,10_easy_full,20000,0
326,95,38366,10_easy_full,20000,0
327,88,12531,10_easy_full,20001,0
328,57,10790,10_easy_full,20002,0
329,64,13425,10_easy_full,20002,0
330,45,14542,10_easy_full,20000,0
331,55,18230,10_easy_full,20002,0
332,94,22976,10_easy_full,20003,0
333,6,22617,10_easy_full,20002,0
334,6,22444,10_easy_full,20002,0
335,50,21389,10_easy_full,20001,1
336,95,37774,10_easy_full,20002,0
337,55,16361,10_easy_full,20000,0
338,76,15326,10_easy_full,20001,0
339,19,22554,10_easy_full,20002,0
340,89,11576,10_easy_full,20002,0
341,30,19004,10_easy_full,20002,0
342,12,10908,10_easy_full,20000,0
343,50,21578,10_easy_full,20001,1
344,66,11889,10_easy_full,20001,0
345,55,13890,10_easy_full,20000,0
346,95,38422,10_easy_full,20002,0
347,95,38300,10_easy_full,20001,0
348,88,13446,10_easy_full,20001,0
349,45,10015,10_easy_full,20001,0
350,29,17531,10_easy_full,20001,0
351,86,14555,10_easy_full,20001,0
352,50,21536,10_easy_full,20001,1
353,60,14087,10_easy_full,20000,0
354,92,10551,10_easy_full,20003,0
355,50,21459,10_easy_full,20002,1
356,74,10516,10_easy_full,20000,0
357,73,15496,10_easy_full,20000,0
358,20,20255,10_easy_full,20003,1
359,90,15578,10_easy_full,20000,0
360,68,11932,10_easy_full,20003,0
361,64,11721,10_easy_full,20002,0
362,86,11563,10_easy_full,20002,0
363,88,15303,10_easy_full,20001,0
364,95,37856,10_easy_full,20001,0
365,67,13322,10_easy_full,20003,0
366,66,10335,10_easy_full,20001,0
367,58,9883,10_easy_full,20001,0
368,76,13846,10_easy_full,20003,0
369,84,18778,10_easy_full,20000,0
370,88,10879,10_easy_full,20000,0
371,69,15501,10_easy_full,20000,0
372,55,15874,10_easy_full,20001,0
373,10,12719,10_easy_full,20001,0
374,50,21371,10_easy_full,20004,1
375,66,13984,10_easy_full,20001,0
376,65,11703,10_easy_full,20003,0
377,48,12457,10_easy_full,20003,0
378,75,13478,10_easy_full,20002,0
379,66,11815,10_easy_full,20004,0
380,6,22513,10_easy_full,20000,0
381,74,15206,10_easy_full,20001,0
382,95,37773,10_easy_full,20000,0
383,74,8561,10_easy_full,20000,0
384,86,16175,10_easy_full,20002,0
385,45,10342,10_easy_full,20003,0
386,66,11655,10_easy_full,20000,0
387,67,11759,10_easy_full,20003,0
388,57,11474,10_easy_full,20002,0
389,45,12980,10_easy_full,20002,0
390,66,13202,10_easy_full,20000,0
391,55,13267,10_easy_full,20002,0
392,68,14195,10_easy_full,20002,0
393,84,16564,10_easy_full,20000,0
394,75,14244,10_easy_full,20000,0
395,55,17835,10_easy_full,20002,0
396,84,13384,10_easy_full,20003,0
397,84,12441,10_easy_full,20001,0
398,88,14735,10_easy_full,20000,0
399,20,20442,10_easy_full,20001,1
400,95,38505,10_easy_full,20001,0
401,50,21600,10_easy_full,20000,1
402,20,20305,10_easy_full,20000,1
403,45,12321,10_easy_full,20001,0
404,22,14844,10_easy_full,20001,0
405,83,14021,10_easy_full,20003,0
406,59,17104,10_easy_full,20001,0
407,64,10352,10_easy_full,20001,0
408,6,22589,10_easy_full,20003,0
409,55,13402,10_easy_full,20000,0
410,20,20514,10_easy_full,20002,1
411,20,20573,10_easy_full,20004,1
412,65,15772,10_easy_full,20002,0
413,29,15793,10_easy_full,20000,0
414,93,10614,10_easy_full,20001,0
415,84,13140,10_easy_full,20001,0
416,99,38334,10_easy_full,20000,0
417,55,16865,10_easy_full,20002,0
418,33,12138,10_easy_full,20001,0
419,55,15810,10_easy_full,20001,0
420,55,14920,10_easy_full,20002,0
421,45,11815,10_easy_full,20003,0
422,70,13927,10_easy_full,20001,0
423,56,7692,10_easy_full,20000,0
424,86,10514,10_easy_full,20002,0
425,53,9942,10_easy_full,20001,0
426,20,20537,10_easy_full,20002,1
427,86,10112,10_easy_full,20000,0
428,55,14328,10_easy_full,20000,0
429,50,21368,10_easy_full,20001,1
430,95,38227,10_easy_full,20001,0
431,65,10577,10_easy_full,20003,0
432,95,38167,10_easy_full,20001,0
433,56,10574,10_easy_full,20001,0
434,32,9929,10_easy_full,20002,0
435,49,14616,10_easy_full,20001,0
436,56,8698,10_easy_full,20000,0
437,66,13485,10_easy_full,20001,0
438,95,38304,10_easy_full,20000,0
439,56,10718,10_easy_full,20000,0
440,88,10529,10_easy_full,20001,0
441,86,17218,10_easy_full,20000,0
442,22,10979,10_easy_full,20001,0
443,50,21510,10_easy_full,20001,1
444,78,12826,10_easy_full,20003,0
445,76,15902,10_easy_full,20002,0
446,6,22584,10_easy_full,20002,0
447,48,13050,10_easy_full,20000,0
448,33,15473,10_easy_full,20000,0
449,66,19029,10_easy_full,20002,0
450,20,20518,10_easy_full,20002,1
451,65,13162,10_easy_full,20001,0
452,55,18336,10_easy_full,20001,0
453,33,11686,10_easy_full,20002,0
454,30,15256,10_easy_full,20000,0
455,66,10622,10_easy_full,20001,0
456,86,16487,10_easy_full,20003,0
457,55,13472,10_easy_full,20003,0
458,55,12445,10_easy_full,20000,0
459,66,14733,10_easy_full,20003,0
460,67,12768,10_easy_full,20000,0
461,33,12464,10_easy_full,20003,0
462,66,11427,10_easy_full,20003,0
463,19,22468,10_easy_full,20000,0
464,70,12166,10_easy_full,20001,0
465,68,11784,10_easy_full,20001,0
466,66,10297,10_easy_full,20001,0
467,19,22534,10_easy_full,20002,0
468,57,11148,10_easy_full,20000,0
469,76,16164,10_easy_full,20002,0
470,19,22531,10_easy_full,20002,0
471,6,22539,10_easy_full,20001,0
472,65,19354,10_easy_full,20001,0
473,88,12276,10_easy_full,20003,0
474,63,15406,10_easy_full,20000,0
475,55,15889,10_easy_full,20001,0
476,42,12983,10_easy_full,20002,0
477,64,12599,10_easy_full,20000,0
478,33,14249,10_easy_full,20000,0
479,19,22644,10_easy_full,20001,0
480,56,8541,10_easy_full,20000,0
481,32,11548,10_easy_full,20002,0
482,64,11576,10_easy_full,20003,0
483,20,20222,10_easy_full,20002,1
484,64,11606,10_easy_full,20004,0
485,50,21693,10_easy_full,20002,1
486,50,21444,10_easy_full,20004,1
487,95,38059,10_easy_full,20000,0
488,66,14772,10_easy_full,20000,0
489,59,10168,10_easy_full,20000,0
490,55,17305,10_easy_full,20002,0
491,19,22571,10_easy_full,20001,0
492,49,15939,10_easy_full,20000,0
493,19,22624,10_easy_full,20001,0
494,99,36843,10_easy_full,20001,0
495,6,22461,10_easy_full,20003,0
496,43,16164,10_easy_full,20002,0
497,20,20221,10_easy_full,20001,1
498,88,14929,10_easy_full,20002,0
499,59,17124,10_easy_full,20001,0
0,20,6176,10_easy_pruned,20003,1
1,20,6197,10_easy_pruned,20000,1
2,20,6234,10_easy_pruned,20002,1
3,42,10726,10_easy_pruned,20002,0
4,20,6263,10_easy_pruned,20002,1
5,60,8978,10_easy_pruned,20004,0
6,55,8675,10_easy_pruned,20002,0
7,20,6124,10_easy_pruned,20002,1
8,66,9870,10_easy_pruned,20000,0
9,30,11128,10_easy_pruned,20002,0
10,49,9316,10_easy_pruned,20000,0
11,66,11200,10_easy_pruned,20001,0
12,20,6419,10_easy_pruned,20002,1
13,99,21900,10_easy_pruned,20003,0
14,20,6334,10_easy_pruned,20004,1
15,19,10121,10_easy_pruned,20001,0
16,59,9486,10_easy_pruned,20002,0
17,58,9383,10_easy_pruned,20001,0
18,73,7117,10_easy_pruned,20002,0
19,66,10467,10_easy_pruned,20000,0
20,55,9104,10_easy_pruned,20003,0
21,20,6313,10_easy_pruned,20001,1
22,20,6353,10_easy_pruned,20001,1
23,20,6369,10_easy_pruned,20000,1
24,54,8958,10_easy_pruned,20002,0
25,65,10589,10_easy_pruned,20002,0
26,78,8385,10_easy_pruned,20000,0
27,65,10135,10_easy_pruned,20002,0
28,64,6252,10_easy_pruned,20002,0
29,66,9503,10_easy_pruned,20000,0
30,20,6198,10_easy_pruned,20000,1
31,60,9924,10_easy_pruned,20001,0
32,86,11296,10_easy_pruned,20000,0
33,57,6627,10_easy_pruned,20000,0
34,60,9785,10_easy_pruned,20001,0
35,55,9980,10_easy_pruned,20003,0
36,20,6106,10_easy_pruned,20001,1
37,20,6169,10_easy_pruned,20001,1
38,19,10026,10_easy_pruned,20002,0
39,66,9924,10_easy_pruned,20001,0
40,55,11569,10_easy_pruned,20002,0
41,12,9379,10_easy_pruned,20000,0
42,86,6776,10_easy_pruned,20002,0
43,76,10749,10_easy_pruned,20002,0
44,20,6452,10_easy_pruned,20003,1
45,20,9843,10_easy_pruned,20003,1
46,45,8653,10_easy_pruned,20001,0
47,60,9922,10_easy_pruned,20000,0
48,20,6062,10_easy_pruned,20003,1
49,68,7633,10_easy_pruned,20001,0
50,30,12137,10_easy_pruned,20001,0
51,20,6261,10_easy_pruned,20003,1
52,30,9986,10_easy_pruned,20000,0
53,60,10177,10_easy_pruned,20000,0
54,30,9085,10_easy_pruned,20000,0
55,57,7174,10_easy_pruned,20002,0
56,79,8459,10_easy_pruned,20000,0
57,59,9139,10_easy_pruned,20003,0
58,20,6355,10_easy_pruned,20004,1
59,19,10030,10_easy_pruned,20000,0
60,53,8414,10_easy_pruned,20000,0
61,20,6252,10_easy_pruned,20004,1
62,54,9007,10_easy_pruned,20002,0
63,59,8210,10_easy_pruned,20001,0
64,59,11409,10_easy_pruned,20000,0
65,30,9290,10_easy_pruned,20002,0
66,30,11155,10_easy_pruned,20003,0
67,11,8114,10_easy_pruned,20001,0
68,20,6113,10_easy_pruned,20002,1
69,20,6228,10_easy_pruned,20003,1
70,86,11024,10_easy_pruned,20003,0
71,95,23225,10_easy_pruned,20000,0
72,19,10216,10_easy_pruned,20001,0
73,20,6727,10_easy_pruned,20000,1
74,55,10158,10_easy_pruned,20000,0
75,75,7237,10_easy_pruned,20002,0
76,20,6405,10_easy_pruned,20000,1
77,89,8158,10_easy_pruned,20000,0
78,8,10804,10_easy_pruned,20000,0
79,2,12098,10_easy_pruned,20000,0
80,20,6156,10_easy_pruned,20003,1
81,75,7661,10_easy_pruned,20001,0
82,20,6276,10_easy_pruned,20004,1
83,60,9565,10_easy_pruned,20003,0
84,20,6126,10_easy_pruned,20001,1
85,20,6199,10_easy_pruned,20002,1
86,70,10656,10_easy_pruned,20002,0
87,20,6367,10_easy_pruned,20000,1
88,67,7481,10_easy_pruned,20001,0
89,20,6293,10_easy_pruned,20003,1
90,78,7902,10_easy_pruned,20001,0
91,88,9428,10_easy_pruned,20000,0
92,20,6049,10_easy_pruned,20000,1
93,94,12467,10_easy_pruned,20000,0
94,60,9847,10_easy_pruned,20000,0
95,55,11081,10_easy_pruned,20000,0
96,73,7264,10_easy_pruned,20000,0
97,30,11545,10_easy_pruned,20002,0
98,19,9980,10_easy_pruned,20002,0
99,64,9035,10_easy_pruned,20000,0
0,74,36202,10_medium_full,20001,0
1,14,44598,10_medium_full,20001,0
2,73,39707,10_medium_full,20001,0
3,67,44853,10_medium_full,20000,0
4,32,40993,10_medium_full,20001,0
5,93,42110,10_medium_full,20002,0
6,39,42069,10_medium_full,20001,0
7,8,41443,10_medium_full,20002,0
8,43,44643,10_medium_full,20001,1
9,33,42473,10_medium_full,20002,1
10,33,38821,10_medium_full,20000,1
11,5,42979,10_medium_full,20000,0
12,24,44194,10_medium_full,20000,0
13,53,24463,10_medium_full,20002,0
14,78,39179,10_medium_full,20000,0
15,74,40591,10_medium_full,20000,0
16,77,40496,10_medium_full,20001,0
17,83,43292,10_medium_full,20001,0
18,15,42192,10_medium_full,20002,0
19,53,24506,10_medium_full,20002,0
20,33,36807,10_medium_full,20000,1
21,36,38922,10_medium_full,20001,0
22,31,44157,10_medium_full,20000,0
23,54,41032,10_medium_full,20001,0
24,33,36940,10_medium_full,20000,1
25,69,44842,10_medium_full,20000,0
26,72,44293,10_medium_full,20000,0
27,73,42022,10_medium_full,20001,0
28,87,43994,10_medium_full,20000,0
29,12,42783,10_medium_full,20000,0
30,33,36660,10_medium_full,20001,1
31,78,38999,10_medium_full,20001,0
32,38,43564,10_medium_full,20000,0
33,99,41306,10_medium_full,20000,0
34,55,43622,10_medium_full,20001,0
35,53,24738,10_medium_full,20002,0
36,31,44246,10_medium_full,20001,0
37,24,44341,10_medium_full,20001,0
38,74,36351,10_medium_full,20000,0
39,28,45367,10_medium_full,20001,0
40,30,41493,10_medium_full,20001,0
41,73,42478,10_medium_full,20001,0
42,53,24544,10_medium_full,20002,0
43,74,39578,10_medium_full,20001,0
44,36,38194,10_medium_full,20000,0
45,77,35979,10_medium_full,20002,0
46,83,43559,10_medium_full,20001,0
47,36,38911,10_medium_full,20001,0
48,74,36204,10_medium_full,20001,0
49,53,24681,10_medium_full,20002,0
50,32,40714,10_medium_full,20001,0
51,33,36966,10_medium_full,20002,1
52,68,42488,10_medium_full,20000,0
53,77,35898,10_medium_full,20001,0
54,44,41107,10_medium_full,20001,0
55,44,40067,10_medium_full,20000,0
56,80,44264,10_medium_full,20001,0
57,81,42258,10_medium_full,20001,0
58,33,36804,10_medium_full,20001,1
59,74,40236,10_medium_full,20001,0
60,74,35898,10_medium_full,20001,0
61,25,46267,10_medium_full,20001,0
62,77,43222,10_medium_full,20000,0
63,54,44104,10_medium_full,20001,0
64,31,42945,10_medium_full,20002,0
65,40,44913,10_medium_full,20001,0
66,53,24632,10_medium_full,20002,0
67,74,36352,10_medium_full,20000,0
68,33,38816,10_medium_full,20000,1
69,77,40304,10_medium_full,20000,0
70,36,38284,10_medium_full,20001,0
71,9,42722,10_medium_full,20002,0
72,24,44108,10_medium_full,20002,0
73,74,36400,10_medium_full,20001,0
74,83,43347,10_medium_full,20000,0
75,74,38788,10_medium_full,20000,0
76,74,41462,10_medium_full,20000,0
77,74,42147,10_medium_full,20001,0
78,74,36252,10_medium_full,20000,0
79,74,36386,10_medium_full,20000,0
80,74,36479,10_medium_full,20001,0
81,88,42311,10_medium_full,20000,0
82,44,40487,10_medium_full,20002,0
83,74,41599,10_medium_full,20000,0
84,74,34930,10_medium_full,20001,0
85,13,43347,10_medium_full,20000,0
86,74,38858,10_medium_full,20002,0
87,53,24564,10_medium_full,20001,0
88,62,43479,10_medium_full,20000,0
89,43,44789,10_medium_full,20001,1
90,8,42708,10_medium_full,20001,0
91,42,30583,10_medium_full,20000,0
92,43,46248,10_medium_full,20001,1
93,74,36244,10_medium_full,20001,0
94,53,24433,10_medium_full,20001,0
95,36,38286,10_medium_full,20001,0
96,53,34195,10_medium_full,20001,0
97,65,44491,10_medium_full,20000,0
98,74,36279,10_medium_full,20001,0
99,44,40943,10_medium_full,20001,0
0,53,7805,10_medium_pruned,20003,1
1,82,9616,10_medium_pruned,20003,0
2,53,7256,10_medium_pruned,20001,1
3,74,12909,10_medium_pruned,20000,0
4,54,11555,10_medium_pruned,20002,0
5,77,12019,10_medium_pruned,20003,0
6,78,12666,10_medium_pruned,20002,0
7,43,15455,10_medium_pruned,20001,0
8,87,8486,10_medium_pruned,20001,0
9,53,7452,10_medium_pruned,20003,1
10,65,12479,10_medium_pruned,20000,0
11,43,13055,10_medium_pruned,20000,0
12,25,27210,10_medium_pruned,20002,0
13,53,11145,10_medium_pruned,20001,1
14,32,10962,10_medium_pruned,20003,0
15,37,9104,10_medium_pruned,20000,0
16,24,10969,10_medium_pruned,20000,0
17,53,7541,10_medium_pruned,20002,1
18,84,9775,10_medium_pruned,20000,0
19,54,12022,10_medium_pruned,20000,0
