iteration,board,shutter_size,k,noise_sig,max_moves,max_heuristic_comp,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,numberOfHeuristicComp,answer,correct,o_misses,x_misses,exploredNodes
0,6_easy_pruned,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,26,116.0,30,0,0.0,0.5,"[[0.0, -1e-05, -2e-05, -2e-05, 0.08695652173913043, 0.13043478260869565], [0.0, -2e-05, -1e-05, -1e-05, 0.17391304347826086, 0.17391304347826086], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.13043478260869565], [-2e-05, 0.043478260869565216, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.043478260869565216, 0.043478260869565216], [0.0, 0.0, 0.043478260869565216, 0.0, 0.0, 0.13043478260869565]]"
0,6_hard_pruned,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,30,285.0,3,1,0.21428571428571427,0.0,"[[0.0, -2e-05, 0.03225806451612903, -1e-05, -1e-05, 0.0], [0.03225806451612903, -2e-05, -1e-05, -2e-05, 0.03225806451612903, 0.0], [0.06451612903225806, -1e-05, 0.03225806451612903, 0.06451612903225806, 0.06451612903225806, 0.0967741935483871], [-2e-05, -1e-05, 0.06451612903225806, -2e-05, 0.0, 0.03225806451612903], [0.06451612903225806, -1e-05, 0.0967741935483871, 0.03225806451612903, 0.0967741935483871, 0.0], [0.0, -2e-05, 0.06451612903225806, 0.0967741935483871, -2e-05, 0.03225806451612903]]"
0,6_hard_full,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,17,218.0,27,0,0.2,0.0,"[[0.0, -2e-05, 0.06666666666666667, 0.06666666666666667, -1e-05, 0.0], [0.0, -2e-05, -1e-05, -2e-05, 0.13333333333333333, 0.0], [0.0, -1e-05, 0.0, 0.06666666666666667, 0.0, 0.13333333333333333], [0.06666666666666667, -1e-05, 0.0, -2e-05, 0.0, 0.0], [0.06666666666666667, -1e-05, 0.06666666666666667, 0.13333333333333333, 0.06666666666666667, 0.06666666666666667], [0.06666666666666667, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
0,6_easy_full,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,30,166.0,12,1,0.3333333333333333,0.0,"[[0.03333333333333333, -1e-05, 0.0, -2e-05, 0.0, 0.13333333333333333], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.03333333333333333], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1], [-2e-05, 0.03333333333333333, -1e-05, -1e-05, -2e-05, 0.06666666666666667], [-1e-05, 0.0, -2e-05, -2e-05, 0.03333333333333333, 0.2], [0.0, 0.06666666666666667, 0.1, 0.03333333333333333, 0.1, 0.06666666666666667]]"
1,6_easy_pruned,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,22,88.0,12,1,0.3333333333333333,0.0,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.11764705882352941], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.058823529411764705], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.17647058823529413], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.058823529411764705, -2e-05, -2e-05, 0.11764705882352941, 0.17647058823529413], [0.058823529411764705, 0.0, 0.0, 0.058823529411764705, 0.11764705882352941, 0.058823529411764705]]"
1,6_hard_pruned,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,23,263.0,18,0,0.3076923076923077,0.0,"[[0.05, -2e-05, 0.1, -1e-05, -1e-05, 0.05], [0.0, -2e-05, -1e-05, -2e-05, 0.05, 0.05], [0.05, -1e-05, 0.0, 0.2, 0.0, 0.05], [-2e-05, -1e-05, 0.05, -2e-05, 0.05, 0.0], [0.05, -1e-05, 0.05, 0.05, 0.05, 0.1], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
1,6_hard_full,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,30,246.0,16,0,0.3684210526315789,0.0,"[[0.0, -2e-05, 0.03125, 0.09375, -1e-05, 0.0625], [0.03125, -2e-05, -1e-05, -2e-05, 0.03125, 0.0625], [0.0625, -1e-05, 0.03125, 0.0625, 0.0625, 0.0], [0.0625, -1e-05, 0.09375, -2e-05, 0.0, 0.03125], [0.03125, -1e-05, 0.0, 0.0625, 0.0, 0.0625], [0.0625, -2e-05, 0.0, 0.03125, -2e-05, 0.03125]]"
1,6_easy_full,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,30,115.0,12,1,0.25,0.0,"[[0.1111111111111111, -1e-05, 0.0, -2e-05, 0.07407407407407407, 0.1111111111111111], [0.037037037037037035, -2e-05, -1e-05, -1e-05, 0.037037037037037035, 0.037037037037037035], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.07407407407407407], [-2e-05, 0.037037037037037035, -1e-05, -1e-05, -2e-05, 0.07407407407407407], [-1e-05, 0.07407407407407407, -2e-05, -2e-05, 0.037037037037037035, 0.1111111111111111], [0.0, 0.07407407407407407, 0.0, 0.037037037037037035, 0.037037037037037035, 0.037037037037037035]]"
2,6_easy_pruned,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,24,90.0,12,1,0.16666666666666666,0.5,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.10526315789473684], [0.05263157894736842, -2e-05, -1e-05, -1e-05, 0.0, 0.05263157894736842], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.2631578947368421], [-2e-05, 0.05263157894736842, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.05263157894736842, -2e-05, -2e-05, 0.15789473684210525, 0.10526315789473684], [0.0, 0.0, 0.05263157894736842, 0.0, 0.0, 0.10526315789473684]]"
2,6_hard_pruned,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,29,290.0,13,0,0.3076923076923077,0.0,"[[0.0, -2e-05, 0.04, -1e-05, -1e-05, 0.08], [0.08, -2e-05, -1e-05, -2e-05, 0.08, 0.04], [0.08, -1e-05, 0.0, 0.04, 0.04, 0.04], [-2e-05, -1e-05, 0.08, -2e-05, 0.04, 0.08], [0.0, -1e-05, 0.0, 0.0, 0.04, 0.16], [0.0, -2e-05, 0.0, 0.04, -2e-05, 0.04]]"
