boardType,boardSize,userid,value,key,time,condition
easy,6,12eacae6,6_full_easy,experimentalCondition,1513540326947,full
easy,6,12eacae6,6,boardSize,1513540326949,full
easy,6,12eacae6,easy,difficulty,1513540326950,full
easy,6,12eacae6,full,condition,1513540326951,full
easy,6,12eacae6,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]],nextPlayer:1,streak:4,turns:4,winPath:[[[3,5],[1,5],[2,5],[4,5]],[[1,5],[3,5],[2,5],[4,5]]],losePath:[[[0,2],[1,4],[0,5]],[[1,4],[0,2],[0,5]]],winMove:[f3,F3,3F,3F,f5,F5,5F,5F]}",start_position,1513540326956,full
easy,6,12eacae6,male,gender,1513540466739,full
easy,6,12eacae6,1,education,1513540466740,full
easy,6,12eacae6,38,age,1513540466741,full
easy,6,12eacae6,80161,timeInstructions,1513540546903,full
easy,6,12eacae6,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",start,1513540546957,full
easy,6,12eacae6,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",click_practice,1513540714926,full
easy,6,12eacae6,3_1_1,clickPos_practice,1513540714927,full
easy,6,12eacae6,223328,timeQuiz,1513540770232,full
easy,6,12eacae6,2,quiz1,1513540770234,full
easy,6,12eacae6,2,quiz2,1513540770235,full
easy,6,12eacae6,3,quiz3,1513540770236,full
easy,6,12eacae6,c1,quiz4,1513540770237,full
easy,6,12eacae6,b4,quiz5,1513540770238,full
easy,6,12eacae6,b3,quiz6,1513540770239,full
easy,6,12eacae6,0,quiz6v,1513540770240,full
easy,6,12eacae6,TRUE,passedQuiz,1513540770241,full
easy,6,12eacae6,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]],nextPlayer:1,streak:4,turns:4,winPath:[[[3,5],[1,5],[2,5],[4,5]],[[1,5],[3,5],[2,5],[4,5]]],losePath:[[[0,2],[1,4],[0,5]],[[1,4],[0,2],[0,5]]],winMove:[f3,F3,3F,3F,f5,F5,5F,5F]}",board,1513540770242,full
easy,6,12eacae6,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",reset_practice,1513540770258,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",start,1513540770281,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,1,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",click,1513540881506,full
easy,6,12eacae6,1_4_1,clickPos,1513540881507,full
easy,6,12eacae6,1_4_2,undoPos,1513540885930,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",undo,1513540885931,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,1,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",click,1513540888034,full
easy,6,12eacae6,1_4_1,clickPos,1513540888035,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,1,0],[1,2,2,2,1,0],[2,0,1,1,2,2],[1,0,2,2,0,0],[0,0,0,0,0,0]]",click,1513540913166,full
easy,6,12eacae6,3_5_2,clickPos,1513540913167,full
easy,6,12eacae6,1_4_1,undoPos,1513540916931,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,1,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",undo,1513540916932,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",reset,1513540970849,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,1],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",click,1513540995078,full
easy,6,12eacae6,1_5_1,clickPos,1513540995079,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",reset,1513541013649,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,1],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",click,1513541122711,full
easy,6,12eacae6,1_5_1,clickPos,1513541122711,full
easy,6,12eacae6,1_5_2,undoPos,1513541133734,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",undo,1513541133735,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]]",click,1513541158766,full
easy,6,12eacae6,3_5_1,clickPos,1513541158767,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,2,0],[0,0,0,0,0,0]]",click,1513541159863,full
easy,6,12eacae6,4_4_2,clickPos,1513541159864,full
easy,6,12eacae6,"[[0,1,1,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,2,0],[0,0,0,0,0,0]]",click,1513541160821,full
easy,6,12eacae6,0_2_1,clickPos,1513541160822,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",reset,1513541178057,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",click,1513541275596,full
easy,6,12eacae6,2_5_1,clickPos,1513541275597,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,0,2,2,2,0],[0,0,0,0,0,0]]",click,1513541284288,full
easy,6,12eacae6,4_4_2,clickPos,1513541284289,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,0,2,2,2,1],[0,0,0,0,0,0]]",click,1513541285510,full
easy,6,12eacae6,4_5_1,clickPos,1513541285511,full
easy,6,12eacae6,4_4_2,undoPos,1513541293016,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,0,2,2,2,0],[0,0,0,0,0,0]]",undo,1513541293017,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",reset,1513541294673,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]]",click,1513541306468,full
easy,6,12eacae6,3_5_1,clickPos,1513541306469,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",reset,1513541311178,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,1],[0,0,0,0,0,0]]",click,1513541317082,full
easy,6,12eacae6,4_5_1,clickPos,1513541317083,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",reset,1513541324475,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,0,2,2,0,0],[0,0,0,0,0,0]]",click,1513541331082,full
easy,6,12eacae6,2_5_1,clickPos,1513541331083,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,2,2,2,0,0],[0,0,0,0,0,0]]",click,1513541341737,full
easy,6,12eacae6,4_1_2,clickPos,1513541341738,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,2,2,2,1,0],[0,0,0,0,0,0]]",click,1513541342893,full
easy,6,12eacae6,4_4_1,clickPos,1513541342894,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[2,2,1,1,0,0],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,2,2,2,1,0],[0,0,0,0,0,0]]",click,1513541350065,full
easy,6,12eacae6,1_0_2,clickPos,1513541350066,full
easy,6,12eacae6,4_4_1,undoPos,1513541352537,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,2,2,2,1,0],[0,0,0,0,0,0]]",undo,1513541352539,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,2,2,2,1,0],[0,0,0,2,0,0]]",click,1513541356682,full
easy,6,12eacae6,5_3_2,clickPos,1513541356683,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,0,1],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,2,2,2,1,0],[0,0,0,2,0,0]]",click,1513541357965,full
easy,6,12eacae6,1_5_1,clickPos,1513541357966,full
easy,6,12eacae6,"[[0,1,0,2,0,0],[0,2,1,1,2,1],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,2,2,2,1,0],[0,0,0,2,0,0]]",click,1513541360893,full
easy,6,12eacae6,1_4_2,clickPos,1513541360894,full
easy,6,12eacae6,"[[0,1,1,2,0,0],[0,2,1,1,2,1],[1,2,2,2,1,1],[2,0,1,1,2,0],[1,2,2,2,1,0],[0,0,0,2,0,0]]",click,1513541363560,full
easy,6,12eacae6,0_2_1,clickPos,1513541363561,full
easy,6,12eacae6,604061,timeSolution,1513541374303,full
easy,6,12eacae6,,best_move,1513541374310,full
easy,6,12eacae6,5,confidence,1513541374310,full
easy,6,12eacae6,0,verification_answer,1513541374313,full
easy,6,12eacae6,FALSE,correct,1513541374316,full
easy,6,12eacae6,94027,timeStrategy,1513541468345,full
easy,6,12eacae6,"I didn't solve the problem, to many moving parts in my mind and not on the board. I wasn't really comfortable playing both sides without making it difficult for opponent.",strategy,1513541468346,full
easy,6,12eacae6,104931,validationTime,1513541479250,full
easy,6,12eacae6,FALSE,validatedCorrect,1513541479251,full
easy,6,12eacae6,FALSE,solvedCorrect,1513541479253,full
easy,6,12eacae6,22,numActionsSolve,1513541479254,full
easy,6,12eacae6,0,numActionsValidate,1513541479256,full
easy,6,25dfef96,25dfef96,new_user,1511911318087,full
easy,6,25dfef96,6_full_easy,experimentalCondition,1511911318094,full
easy,6,25dfef96,6,boardSize,1511911318098,full
easy,6,25dfef96,easy,difficulty,1511911318102,full
easy,6,25dfef96,full,condition,1511911318105,full
