boardType,boardSize,userid,value,key,time,condition
easy,10,29bff31a,10,boardSize,1511912218042,pruned
easy,10,29bff31a,10_pruned_easy,experimentalCondition,1511912218042,pruned
easy,10,29bff31a,easy,difficulty,1511912218043,pruned
easy,10,29bff31a,pruned,condition,1511912218043,pruned
easy,10,29bff31a,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,0,1,2,2,0,0,0],[0,0,0,0,2,1,1,1,0,0],[0,0,0,1,2,2,2,1,0,0],[0,0,0,2,2,1,1,2,1,1],[2,0,0,1,0,2,2,0,0,1],[1,0,0,0,0,0,0,0,0,0],[1,1,0,0,0,0,0,0,0,0],[2,2,0,0,0,0,1,0,0,0],[0,0,0,0,0,0,1,0,0,0],[0,0,0,0,0,2,2,2,0,0]],nextPlayer:1,streak:5,turns:3,winPath:[[[1,9],[2,9],[5,9]]],losePath:[[[1,8],[0,9]]],winMove:[j9,J9,9j,9J]}",start_position,1511912218043,pruned
easy,10,29bff31a,2,education,1511912252771,pruned
easy,10,29bff31a,male,gender,1511912252771,pruned
easy,10,29bff31a,47,age,1511912252772,pruned
easy,10,29bff31a,37519,timeInstructions,1511912290291,pruned
easy,10,29bff31a,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",start,1511912290325,pruned
easy,10,29bff31a,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",click_practice,1511912496538,pruned
easy,10,29bff31a,7_1_1,clickPos_practice,1511912496539,pruned
easy,10,29bff31a,229678,timeQuiz,1511912519970,pruned
easy,10,29bff31a,2,quiz2,1511912519971,pruned
easy,10,29bff31a,2,quiz1,1511912519971,pruned
easy,10,29bff31a,3,quiz3,1511912519972,pruned
easy,10,29bff31a,c1,quiz4,1511912519972,pruned
easy,10,29bff31a,b4,quiz5,1511912519972,pruned
easy,10,29bff31a,b3,quiz6,1511912519973,pruned
easy,10,29bff31a,0,quiz6v,1511912519973,pruned
