iteration,board,shutter_size,k,noise_sig,max_moves,max_heuristic_comp,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,numberOfHeuristicComp,answer,correct,o_misses,x_misses,exploredNodes
0,10_medium_full,0.0,5,0.05,50,50000,shutter,blocking,False,True,2,square,2,True,50,509.0,27,0,0.0,0.0,"[[0.023809523809523808, 0.0, 0.0, 0.023809523809523808, 0.047619047619047616, 0.0, 0.0, 0.023809523809523808, 0.0, 0.0], [0.023809523809523808, 0.0, 0.0, 0.047619047619047616, 0.0, 0.0, 0.023809523809523808, 0.0, 0.0, 0.0], [0.023809523809523808, 0.023809523809523808, -1e-05, 0.0, 0.0, -2e-05, 0.023809523809523808, 0.0, 0.0, 0.0], [0.047619047619047616, 0.023809523809523808, 0.047619047619047616, -1e-05, -1e-05, 0.0, 0.023809523809523808, 0.0, 0.0, 0.0], [0.023809523809523808, 0.0, 0.0, 0.023809523809523808, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.023809523809523808], [0.0, 0.0, 0.023809523809523808, 0.023809523809523808, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.023809523809523808, 0.047619047619047616, 0.023809523809523808, -1e-05, 0.023809523809523808, -2e-05, 0.023809523809523808, 0.023809523809523808, 0.0, 0.0], [0.0, 0.0, 0.0, 0.023809523809523808, -1e-05, -1e-05, 0.07142857142857142, 0.047619047619047616, 0.0, 0.023809523809523808], [0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.023809523809523808, 0.023809523809523808, 0.0, 0.0, 0.0, 0.023809523809523808, -2e-05, 0.0, 0.023809523809523808, 0.023809523809523808]]"
0,10_medium_pruned,0.0,5,0.05,50,50000,shutter,blocking,False,True,2,square,2,True,50,635.0,74,0,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.03225806451612903, 0.0, 0.03225806451612903, 0.0, 0.0], [0.03225806451612903, 0.0, 0.03225806451612903, 0.0, 0.0, 0.03225806451612903, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.03225806451612903, 0.0, -2e-05, 0.03225806451612903, 0.0, 0.0, 0.0], [0.03225806451612903, 0.06451612903225806, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.03225806451612903, 0.06451612903225806, 0.03225806451612903, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.06451612903225806, 0.0, -1e-05, 0.06451612903225806, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03225806451612903, 0.03225806451612903, 0.03225806451612903, -1e-05, -1e-05, 0.03225806451612903, 0.06451612903225806, 0.0, 0.0], [0.0, 0.03225806451612903, 0.0, 0.03225806451612903, 0.03225806451612903, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.03225806451612903, 0.0, 0.0, 0.0, 0.03225806451612903, 0.0, -2e-05, 0.0, 0.03225806451612903, 0.03225806451612903]]"
0,10_medium_full,0.5,5,0.05,50,50000,shutter,blocking,False,True,2,square,2,True,50,1462.0,36,0,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.022222222222222223, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.044444444444444446, 0.022222222222222223, 0.022222222222222223, 0.022222222222222223, 0.022222222222222223, 0.0, 0.0, 0.0, 0.0], [0.022222222222222223, 0.0, -1e-05, 0.022222222222222223, 0.022222222222222223, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.044444444444444446, 0.06666666666666667, 0.08888888888888889, -1e-05, -1e-05, 0.022222222222222223, 0.0, 0.0, 0.0, 0.0], [0.022222222222222223, 0.1111111111111111, 0.044444444444444446, 0.022222222222222223, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.06666666666666667, 0.06666666666666667, 0.022222222222222223, 0.022222222222222223, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.022222222222222223, 0.022222222222222223, 0.0, -1e-05, 0.022222222222222223, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.022222222222222223, -1e-05, -1e-05, 0.0, 0.022222222222222223, 0.0, 0.0], [0.0, 0.0, 0.06666666666666667, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
0,10_medium_pruned,0.5,5,0.05,50,50000,shutter,blocking,False,True,2,square,2,True,22,676.0,43,0,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0625, 0.0625, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0625, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.125, 0.0, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0625, 0.0, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.125, 0.0625, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.0625, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0625, 0.125, -1e-05, -1e-05, 0.0625, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0625], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
0,10_medium_full,1.0,5,0.05,50,50000,shutter,blocking,False,True,2,square,2,True,50,1436.0,44,0,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.017857142857142856, 0.0, 0.0, 0.05357142857142857, 0.017857142857142856, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.017857142857142856, -1e-05, 0.10714285714285714, 0.0, -2e-05, 0.03571428571428571, 0.0, 0.017857142857142856, 0.0], [0.0, 0.0, 0.0, -1e-05, -1e-05, 0.017857142857142856, 0.017857142857142856, 0.0, 0.0, 0.0], [0.017857142857142856, 0.03571428571428571, 0.017857142857142856, 0.017857142857142856, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.14285714285714285, 0.07142857142857142, 0.017857142857142856, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.017857142857142856, 0.017857142857142856, -1e-05, 0.03571428571428571, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.017857142857142856, 0.0, 0.017857142857142856, 0.10714285714285714, -1e-05, -1e-05, 0.03571428571428571, 0.017857142857142856, 0.0, 0.0], [0.0, 0.0, 0.0, 0.017857142857142856, 0.03571428571428571, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.017857142857142856, 0.03571428571428571, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
0,10_medium_pruned,1.0,5,0.05,50,50000,shutter,blocking,False,True,2,square,2,True,46,1512.0,74,0,0.0,0.0,"[[0.0, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.030303030303030304, 0.0, -1e-05, 0.0, 0.030303030303030304, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.030303030303030304, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.030303030303030304, 0.030303030303030304, 0.06060606060606061, 0.0, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.030303030303030304], [0.0, 0.0, 0.09090909090909091, 0.030303030303030304, 0.030303030303030304, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.06060606060606061, -1e-05, 0.06060606060606061, -2e-05, 0.09090909090909091, 0.0, 0.030303030303030304, 0.0], [0.0, 0.0, 0.0, 0.06060606060606061, -1e-05, -1e-05, 0.0, 0.030303030303030304, 0.030303030303030304, 0.06060606060606061], [0.0, 0.030303030303030304, 0.0, 0.0, 0.030303030303030304, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.030303030303030304, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
0,10_medium_full,2.0,5,0.05,50,50000,shutter,blocking,False,True,2,square,2,True,50,2328.0,25,0,0.0,0.0,"[[0.0, 0.0, 0.0, 0.023809523809523808, 0.0, 0.023809523809523808, 0.047619047619047616, 0.0, 0.0, 0.023809523809523808], [0.0, 0.0, 0.023809523809523808, 0.023809523809523808, 0.0, 0.0, 0.0, 0.0, 0.023809523809523808, 0.0], [0.0, 0.0, -1e-05, 0.047619047619047616, 0.023809523809523808, -2e-05, 0.0, 0.0, 0.0, 0.023809523809523808], [0.0, 0.0, 0.023809523809523808, -1e-05, -1e-05, 0.023809523809523808, 0.023809523809523808, 0.0, 0.0, 0.023809523809523808], [0.0, 0.047619047619047616, 0.047619047619047616, 0.023809523809523808, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.047619047619047616, 0.07142857142857142, 0.047619047619047616, 0.023809523809523808, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.023809523809523808, -2e-05, 0.047619047619047616, 0.023809523809523808, 0.0, 0.0], [0.0, 0.023809523809523808, 0.023809523809523808, 0.047619047619047616, -1e-05, -1e-05, 0.023809523809523808, 0.023809523809523808, 0.0, 0.023809523809523808], [0.0, 0.0, 0.0, 0.0, 0.023809523809523808, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.023809523809523808, 0.0]]"
0,10_medium_pruned,2.0,5,0.05,50,50000,shutter,blocking,False,True,2,square,2,True,50,2024.0,72,0,0.0,0.0,"[[0.0, 0.023809523809523808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.023809523809523808, 0.0, -2e-05, 0.0, 0.023809523809523808, 0.047619047619047616, 0.0], [0.07142857142857142, 0.0, -1e-05, -1e-05, -1e-05, -2e-05, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.0], [0.0, 0.07142857142857142, 0.023809523809523808, 0.0, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.023809523809523808, 0.023809523809523808, 0.047619047619047616, 0.023809523809523808, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.023809523809523808, 0.0, 0.023809523809523808, -1e-05, 0.0, -2e-05, 0.023809523809523808, 0.047619047619047616, 0.0, 0.0], [0.0, 0.023809523809523808, 0.047619047619047616, 0.11904761904761904, -1e-05, -1e-05, 0.023809523809523808, 0.023809523809523808, 0.0, 0.023809523809523808], [0.0, 0.023809523809523808, 0.023809523809523808, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.023809523809523808, 0.0], [0.0, 0.0, 0.023809523809523808, 0.0, 0.023809523809523808, 0.023809523809523808, -2e-05, 0.0, 0.0, 0.0]]"
0,10_medium_full,0.0,5,0.1,50,50000,shutter,blocking,False,True,2,square,2,True,50,596.0,44,0,0.0,0.0,"[[0.0, 0.0, 0.0, 0.016666666666666666, 0.03333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0], [0.016666666666666666, 0.016666666666666666, 0.03333333333333333, 0.03333333333333333, 0.0, 0.016666666666666666, 0.0, 0.0, 0.0, 0.0], [0.016666666666666666, 0.0, -1e-05, 0.1, 0.016666666666666666, -2e-05, 0.016666666666666666, 0.0, 0.0, 0.0], [0.016666666666666666, 0.03333333333333333, 0.0, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.016666666666666666, 0.016666666666666666, 0.0, 0.016666666666666666, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.016666666666666666], [0.0, 0.03333333333333333, 0.03333333333333333, 0.016666666666666666, 0.05, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.016666666666666666, 0.0, -1e-05, 0.016666666666666666, -2e-05, 0.0, 0.0, 0.016666666666666666, 0.0], [0.0, 0.016666666666666666, 0.03333333333333333, 0.06666666666666667, -1e-05, -1e-05, 0.016666666666666666, 0.016666666666666666, 0.0, 0.0], [0.0, 0.0, 0.016666666666666666, 0.05, 0.05, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.016666666666666666, 0.016666666666666666, 0.03333333333333333, 0.016666666666666666, -2e-05, 0.0, 0.016666666666666666, 0.016666666666666666]]"
0,10_medium_pruned,0.0,5,0.1,50,50000,shutter,blocking,False,True,2,square,2,True,33,465.0,53,1,0.0,0.0,"[[0.0, 0.03333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.06666666666666667, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.1, 0.03333333333333333, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13333333333333333, 0.03333333333333333, 0.0, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.03333333333333333, 0.03333333333333333, -1e-05, 0.06666666666666667, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03333333333333333, 0.03333333333333333, 0.0, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06666666666666667, 0.0, -1e-05, 0.03333333333333333, 0.0, 0.03333333333333333, 0.0], [0.0, 0.0, 0.03333333333333333, 0.0, 0.03333333333333333, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
