,board,correct,inverse_computation,k,move_limit,noise,shutter_size
203,10_hard_full,0.22,0.00144678019069,5,30,2.0,0.5
204,10_hard_pruned,0.11,0.00287629073547,5,30,2.0,0.0
205,10_medium_full,0.12,0.00257831635942,5,30,2.0,0.0
206,10_medium_pruned,0.27,0.00280127738249,5,30,2.0,0.0
207,6_easy_full,0.41,0.0130582397493,5,30,2.0,0.0
208,6_easy_pruned,0.5,0.0147688672279,5,30,2.0,0.0
209,6_easy_pruned,0.75,0.00935891436593,5,30,2.0,0.5
210,6_hard_full,0.18,0.00636294222448,5,30,2.0,0.0
211,6_hard_pruned,0.13,0.00673945275644,5,30,2.0,0.0
212,10_easy_full,0.19,0.0030580104584,10,30,2.0,0.0
213,10_easy_pruned,0.42,0.00297583620998,10,30,2.0,0.0
214,10_hard_full,0.15,0.00290486564996,10,30,2.0,0.0
215,10_hard_pruned,0.1,0.00280835767243,10,30,2.0,0.0
216,10_medium_full,0.07,0.00261643118786,10,30,2.0,0.0
217,10_medium_pruned,0.26,0.00259437021663,10,30,2.0,0.0
218,6_easy_full,0.51,0.0135391280802,10,30,2.0,0.0
219,6_easy_pruned,0.66,0.0134734572891,10,30,2.0,0.0
220,6_easy_pruned,0.81,0.00732815477063,10,30,2.0,1.0
221,6_hard_full,0.09,0.0066106961063,10,30,2.0,0.0
222,6_hard_pruned,0.14,0.00715154115712,10,30,2.0,0.0
223,10_easy_full,0.19,0.0030267259905,5,30,2.25,0.0
224,10_easy_pruned,0.29,0.00336530371866,5,30,2.25,0.0
225,10_hard_full,0.17,0.00288217661978,5,30,2.25,0.0
226,10_hard_pruned,0.06,0.00282167042889,5,30,2.25,0.0
227,10_medium_full,0.08,0.0025490046137,5,30,2.25,0.0
228,10_medium_pruned,0.17,0.00291800408521,5,30,2.25,0.0
229,10_medium_pruned,0.34,0.00138417883591,5,30,2.25,0.5
230,6_easy_full,0.46,0.0129249062944,5,30,2.25,0.0
231,6_easy_pruned,0.64,0.01500150015,5,30,2.25,0.0
232,6_easy_pruned,0.79,0.00905387052965,5,30,2.25,0.5
233,6_hard_full,0.12,0.00631592244047,5,30,2.25,0.0
234,6_hard_pruned,0.14,0.00700231076255,5,30,2.25,0.0
235,10_easy_full,0.24,0.00303812851284,10,30,2.25,0.0
236,10_easy_pruned,0.38,0.00299931015866,10,30,2.25,0.0
237,10_hard_full,0.15,0.00287794629752,10,30,2.25,0.0
238,10_hard_pruned,0.05,0.00278776727719,10,30,2.25,0.0
239,10_medium_full,0.06,0.00259834745102,10,30,2.25,0.0
240,10_medium_pruned,0.32,0.00258980136224,10,30,2.25,0.0
241,6_easy_full,0.45,0.013194352817,10,30,2.25,0.0
242,6_easy_full,0.61,0.00850918992512,10,30,2.25,0.5
243,6_easy_pruned,0.65,0.0133850890108,10,30,2.25,0.0
244,6_hard_full,0.08,0.006559527714,10,30,2.25,0.0
245,6_hard_pruned,0.1,0.00715819613457,10,30,2.25,0.0
246,10_easy_full,0.17,0.00294637595757,5,30,2.5,0.0
247,10_easy_pruned,0.34,0.00323593178656,5,30,2.5,0.0
248,10_hard_full,0.16,0.00290393773957,5,30,2.5,0.0
249,10_hard_pruned,0.05,0.00283366392746,5,30,2.5,0.0
250,10_hard_pruned,0.11,0.00143041052782,5,30,2.5,0.5
251,10_medium_full,0.07,0.00255682544553,5,30,2.5,0.0
252,10_medium_pruned,0.23,0.00286557583746,5,30,2.5,0.0
253,10_medium_pruned,0.32,0.00136147038802,5,30,2.5,0.5
254,6_easy_full,0.32,0.0125439036628,5,30,2.5,0.0
255,6_easy_full,0.47,0.0083970106642,5,30,2.5,0.5
256,6_easy_pruned,0.62,0.0145666423889,5,30,2.5,0.0
257,6_hard_full,0.19,0.00649392817715,5,30,2.5,0.0
258,6_hard_pruned,0.15,0.00694878743659,5,30,2.5,0.0
259,10_easy_full,0.18,0.00299769177733,10,30,2.5,0.0
260,10_easy_pruned,0.36,0.00296903298596,10,30,2.5,0.0
261,10_easy_pruned,0.49,0.00118063754427,10,30,2.5,1.0
262,10_hard_full,0.07,0.00293918819622,10,30,2.5,0.0
263,10_hard_pruned,0.05,0.00282485875706,10,30,2.5,0.0
264,10_hard_pruned,0.11,0.00115425458239,10,30,2.5,1.0
265,10_medium_full,0.07,0.00257208261529,10,30,2.5,0.0
266,10_medium_pruned,0.26,0.00258671978065,10,30,2.5,0.0
267,6_easy_full,0.4,0.0129282482224,10,30,2.5,0.0
268,6_easy_full,0.5,0.00869792119683,10,30,2.5,0.5
