0,50,52,10_easy_full,102,1
1,66,22,10_easy_full,101,0
2,66,44,10_easy_full,100,0
3,66,50,10_easy_full,103,0
4,66,48,10_easy_full,103,0
5,55,33,10_easy_full,102,0
6,66,22,10_easy_full,101,0
7,55,33,10_easy_full,102,0
8,66,21,10_easy_full,101,0
9,66,22,10_easy_full,101,0
10,50,37,10_easy_full,102,1
11,50,37,10_easy_full,102,1
12,50,38,10_easy_full,102,1
13,55,30,10_easy_full,102,0
14,55,70,10_easy_full,104,0
15,50,55,10_easy_full,101,1
16,66,21,10_easy_full,101,0
17,50,39,10_easy_full,102,1
18,55,25,10_easy_full,100,0
19,66,22,10_easy_full,101,0
20,66,24,10_easy_full,101,0
21,55,45,10_easy_full,103,0
22,50,49,10_easy_full,104,1
23,66,60,10_easy_full,104,0
24,66,44,10_easy_full,100,0
25,50,73,10_easy_full,104,1
26,66,21,10_easy_full,101,0
27,66,24,10_easy_full,101,0
28,55,45,10_easy_full,102,0
29,50,36,10_easy_full,102,1
30,55,48,10_easy_full,102,0
31,66,23,10_easy_full,101,0
32,50,48,10_easy_full,103,1
33,55,46,10_easy_full,102,0
34,50,53,10_easy_full,102,1
35,66,54,10_easy_full,104,0
36,55,33,10_easy_full,102,0
37,55,46,10_easy_full,102,0
38,55,63,10_easy_full,101,0
39,66,49,10_easy_full,106,0
40,66,36,10_easy_full,101,0
41,55,72,10_easy_full,103,0
42,50,41,10_easy_full,102,1
43,50,41,10_easy_full,102,1
44,66,22,10_easy_full,101,0
45,66,27,10_easy_full,101,0
46,55,45,10_easy_full,102,0
47,66,21,10_easy_full,101,0
48,50,47,10_easy_full,100,1
49,66,22,10_easy_full,101,0
50,55,23,10_easy_full,100,0
51,50,36,10_easy_full,100,1
52,66,22,10_easy_full,101,0
53,66,22,10_easy_full,101,0
54,66,25,10_easy_full,101,0
55,66,23,10_easy_full,101,0
56,66,48,10_easy_full,101,0
57,66,22,10_easy_full,101,0
58,50,37,10_easy_full,102,1
59,55,32,10_easy_full,102,0
60,55,23,10_easy_full,100,0
61,66,21,10_easy_full,101,0
62,55,59,10_easy_full,101,0
63,66,23,10_easy_full,101,0
64,55,22,10_easy_full,100,0
65,66,22,10_easy_full,101,0
66,50,49,10_easy_full,102,1
67,55,31,10_easy_full,102,0
68,55,55,10_easy_full,104,0
69,50,37,10_easy_full,102,1
70,66,25,10_easy_full,101,0
71,50,61,10_easy_full,103,1
72,66,22,10_easy_full,101,0
73,66,24,10_easy_full,101,0
74,66,21,10_easy_full,101,0
75,66,22,10_easy_full,101,0
76,55,45,10_easy_full,102,0
77,50,59,10_easy_full,104,1
78,66,21,10_easy_full,101,0
79,66,44,10_easy_full,100,0
80,50,37,10_easy_full,100,1
81,50,40,10_easy_full,100,1
82,50,36,10_easy_full,102,1
83,66,25,10_easy_full,101,0
84,66,21,10_easy_full,101,0
85,66,54,10_easy_full,100,0
86,66,21,10_easy_full,101,0
87,66,71,10_easy_full,100,0
88,55,34,10_easy_full,102,0
89,55,27,10_easy_full,100,0
90,50,45,10_easy_full,100,1
91,66,23,10_easy_full,101,0
92,66,22,10_easy_full,101,0
93,66,57,10_easy_full,104,0
94,50,41,10_easy_full,100,1
95,66,25,10_easy_full,101,0
96,50,47,10_easy_full,102,1
97,50,43,10_easy_full,100,1
98,66,21,10_easy_full,101,0
99,50,36,10_easy_full,103,1
0,20,26,10_easy_pruned,100,1
1,20,22,10_easy_pruned,103,1
2,55,28,10_easy_pruned,102,0
3,55,31,10_easy_pruned,100,0
4,66,20,10_easy_pruned,101,0
5,20,26,10_easy_pruned,105,1
6,55,42,10_easy_pruned,104,0
7,20,20,10_easy_pruned,103,1
8,66,21,10_easy_pruned,101,0
9,66,44,10_easy_pruned,104,0
10,55,19,10_easy_pruned,100,0
11,66,21,10_easy_pruned,101,0
12,20,37,10_easy_pruned,103,1
13,66,20,10_easy_pruned,101,0
14,20,20,10_easy_pruned,103,1
15,66,31,10_easy_pruned,101,0
16,20,20,10_easy_pruned,103,1
17,66,21,10_easy_pruned,101,0
18,55,31,10_easy_pruned,101,0
19,66,21,10_easy_pruned,101,0
20,20,21,10_easy_pruned,103,1
21,66,31,10_easy_pruned,101,0
22,66,31,10_easy_pruned,101,0
23,66,20,10_easy_pruned,101,0
24,66,20,10_easy_pruned,101,0
25,20,27,10_easy_pruned,105,1
26,66,21,10_easy_pruned,101,0
27,20,28,10_easy_pruned,105,1
28,66,20,10_easy_pruned,101,0
29,20,22,10_easy_pruned,103,1
30,20,22,10_easy_pruned,103,1
31,66,23,10_easy_pruned,101,0
32,66,23,10_easy_pruned,101,0
33,66,23,10_easy_pruned,101,0
34,20,26,10_easy_pruned,100,1
35,20,27,10_easy_pruned,105,1
36,55,42,10_easy_pruned,104,0
37,66,21,10_easy_pruned,101,0
38,20,22,10_easy_pruned,103,1
39,20,55,10_easy_pruned,101,1
40,20,26,10_easy_pruned,100,1
41,20,26,10_easy_pruned,105,1
42,66,30,10_easy_pruned,101,0
43,55,26,10_easy_pruned,102,0
44,20,26,10_easy_pruned,105,1
45,55,27,10_easy_pruned,102,0
46,66,21,10_easy_pruned,101,0
47,55,31,10_easy_pruned,100,0
48,66,20,10_easy_pruned,101,0
49,55,31,10_easy_pruned,100,0
50,55,32,10_easy_pruned,100,0
51,66,21,10_easy_pruned,101,0
52,55,33,10_easy_pruned,100,0
53,66,43,10_easy_pruned,104,0
54,66,22,10_easy_pruned,101,0
55,55,30,10_easy_pruned,101,0
56,55,31,10_easy_pruned,100,0
57,20,31,10_easy_pruned,101,1
58,66,20,10_easy_pruned,101,0
59,20,36,10_easy_pruned,100,1
60,55,27,10_easy_pruned,102,0
61,20,20,10_easy_pruned,103,1
62,20,32,10_easy_pruned,101,1
63,55,18,10_easy_pruned,100,0
64,66,20,10_easy_pruned,101,0
65,66,20,10_easy_pruned,101,0
66,55,30,10_easy_pruned,100,0
67,66,37,10_easy_pruned,103,0
