"[[6, 2, 1], [6, 5, 2]]",2,1,10_easy_full
"[[3, 1, 1]]",1,4,10_easy_full
"[[1, 1, 1], [8, 1, 2]]",2,1,10_easy_full
"[[5, 4, 1], [8, 5, 2]]",2,2,10_easy_full
"[[9, 8, 1], [7, 4, 2]]",2,7,10_easy_full
"[[8, 0, 1], [5, 5, 2]]",2,4,10_easy_full
"[[1, 2, 1], [5, 7, 2]]",2,1,10_easy_full
"[[5, 2, 1], [9, 1, 2]]",2,1,10_easy_full
"[[1, 9, 1], [1, 8, 2], [5, 3, 1]]",3,5,10_easy_full
"[[7, 7, 1], [5, 5, 2]]",2,4,10_easy_full
"[[8, 2, 1], [8, 9, 2]]",2,2,10_easy_full
"[[7, 2, 1], [5, 5, 2]]",2,2,10_easy_full
"[[5, 7, 1], [4, 9, 2], [8, 3, 1]]",3,1,10_easy_full
"[[6, 8, 1], [6, 7, 2]]",2,1,10_easy_full
"[[7, 5, 1], [6, 6, 2]]",2,1,10_easy_full
"[[0, 8, 1], [9, 8, 2], [9, 4, 1]]",3,6,10_easy_full
"[[6, 2, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,2,10_easy_full
"[[8, 5, 1], [7, 3, 2], [7, 7, 1]]",3,1,10_easy_full
"[[6, 8, 1], [9, 8, 2]]",2,9,10_easy_full
"[[4, 7, 1], [2, 2, 2]]",2,1,10_easy_full
"[[5, 7, 1], [9, 8, 2], [9, 4, 1]]",3,3,10_easy_full
"[[5, 7, 1], [9, 8, 2]]",2,16,10_easy_full
"[[6, 3, 1], [9, 4, 2]]",2,49,10_easy_full
"[[0, 3, 1], [8, 4, 2]]",2,4,10_easy_full
"[[5, 4, 1], [1, 1, 2]]",2,1,10_easy_full
"[[8, 5, 1], [4, 4, 2]]",2,38,10_easy_full
"[[2, 9, 1], [1, 0, 2]]",2,1,10_easy_full
"[[2, 8, 1], [9, 8, 2]]",2,33,10_easy_full
"[[6, 5, 1], [7, 8, 2]]",2,6,10_easy_full
"[[5, 2, 1]]",1,49,10_easy_full
"[[6, 6, 1], [5, 4, 2]]",2,2,10_easy_full
"[[6, 9, 1], [6, 6, 2]]",2,1,10_easy_full
"[[5, 9, 1], [6, 6, 2], [4, 4, 1]]",3,1,10_easy_full
"[[4, 8, 1], [6, 7, 2]]",2,2,10_easy_full
"[[1, 1, 1], [8, 9, 2]]",2,1,10_easy_full
"[[6, 5, 1], [6, 4, 2], [8, 5, 1]]",3,1,10_easy_full
"[[9, 8, 1], [6, 7, 2]]",2,3,10_easy_full
"[[1, 8, 1], [1, 9, 2], [8, 0, 1]]",3,3,10_easy_full
"[[6, 9, 1], [5, 5, 2]]",2,7,10_easy_full
"[[7, 8, 1], [4, 8, 2]]",2,1,10_easy_full
"[[8, 7, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,4,10_easy_full
"[[8, 2, 1], [4, 4, 2], [5, 4, 1]]",3,1,10_easy_full
"[[7, 3, 1], [4, 9, 2]]",2,1,10_easy_full
"[[5, 9, 1], [2, 8, 2]]",2,1,10_easy_full
"[[6, 8, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2]]",4,1,10_easy_full
"[[6, 4, 1], [3, 0, 2]]",2,2,10_easy_full
"[[2, 1, 1], [3, 0, 2]]",2,1,10_easy_full
"[[1, 8, 1], [1, 9, 2], [3, 0, 1]]",3,1,10_easy_full
"[[5, 8, 1], [1, 3, 2]]",2,1,10_easy_full
"[[7, 2, 1], [9, 4, 2], [9, 3, 1]]",3,7,10_easy_full
"[[2, 9, 1], [1, 8, 2], [6, 5, 1]]",3,1,10_easy_full
"[[7, 5, 1], [9, 4, 2], [9, 3, 1]]",3,13,10_easy_full
"[[6, 2, 1], [0, 1, 2]]",2,2,10_easy_full
"[[1, 1, 1], [6, 2, 2]]",2,2,10_easy_full
"[[8, 2, 1], [9, 4, 2], [9, 3, 1]]",3,3,10_easy_full
"[[5, 5, 1], [9, 4, 2]]",2,53,10_easy_full
