,move_limit,noise,k,board,tradeoff
694,100,0.25,3,10_medium_full,0
695,100,0.25,3,10_medium_pruned,0
696,100,0.25,3,6_easy_full,0
697,100,0.25,3,6_easy_pruned,0
698,100,0.25,3,6_hard_full,0
699,100,0.25,3,6_hard_pruned,0
700,100,0.25,5,10_easy_full,0
701,100,0.25,5,10_easy_pruned,0
702,100,0.25,5,10_hard_full,0
703,100,0.25,5,10_hard_pruned,0
704,100,0.25,5,10_medium_full,1
705,100,0.25,5,10_medium_pruned,0
706,100,0.25,5,6_easy_full,0
707,100,0.25,5,6_easy_pruned,0
708,100,0.25,5,6_hard_full,0
709,100,0.25,5,6_hard_pruned,1
710,100,0.25,10,10_easy_full,0
711,100,0.25,10,10_easy_pruned,0
712,100,0.25,10,10_hard_full,0
713,100,0.25,10,10_hard_pruned,0
714,100,0.25,10,10_medium_full,0
715,100,0.25,10,10_medium_pruned,0
716,100,0.25,10,6_easy_full,0
717,100,0.25,10,6_easy_pruned,0
718,100,0.25,10,6_hard_full,0
719,100,0.25,10,6_hard_pruned,0
720,100,0.5,3,10_easy_full,0
721,100,0.5,3,10_easy_pruned,0
722,100,0.5,3,10_hard_full,0
723,100,0.5,3,10_hard_pruned,0
724,100,0.5,3,10_medium_full,0
725,100,0.5,3,10_medium_pruned,0
726,100,0.5,3,6_easy_full,0
727,100,0.5,3,6_easy_pruned,1
728,100,0.5,3,6_hard_full,0
729,100,0.5,3,6_hard_pruned,0
730,100,0.5,5,10_easy_full,0
731,100,0.5,5,10_easy_pruned,0
732,100,0.5,5,10_hard_full,0
733,100,0.5,5,10_hard_pruned,0
734,100,0.5,5,10_medium_full,0
735,100,0.5,5,10_medium_pruned,0
736,100,0.5,5,6_easy_full,1
737,100,0.5,5,6_easy_pruned,0
738,100,0.5,5,6_hard_full,0
739,100,0.5,5,6_hard_pruned,0
740,100,0.5,10,10_easy_full,0
741,100,0.5,10,10_easy_pruned,1
742,100,0.5,10,10_hard_full,0
743,100,0.5,10,10_hard_pruned,0
744,100,0.5,10,10_medium_full,0
745,100,0.5,10,10_medium_pruned,0
746,100,0.5,10,6_easy_full,0
747,100,0.5,10,6_easy_pruned,1
748,100,0.5,10,6_hard_full,0
749,100,0.5,10,6_hard_pruned,0
750,100,0.75,3,10_easy_full,1
751,100,0.75,3,10_easy_pruned,0
752,100,0.75,3,10_hard_full,0
753,100,0.75,3,10_hard_pruned,0
754,100,0.75,3,10_medium_full,0
755,100,0.75,3,10_medium_pruned,1
756,100,0.75,3,6_easy_full,0
757,100,0.75,3,6_easy_pruned,1
758,100,0.75,3,6_hard_full,0
759,100,0.75,3,6_hard_pruned,1
760,100,0.75,5,10_easy_full,0
761,100,0.75,5,10_easy_pruned,0
762,100,0.75,5,10_hard_full,0
763,100,0.75,5,10_hard_pruned,0
764,100,0.75,5,10_medium_full,0
765,100,0.75,5,10_medium_pruned,0
766,100,0.75,5,6_easy_full,1
767,100,0.75,5,6_easy_pruned,0
768,100,0.75,5,6_hard_full,0
769,100,0.75,5,6_hard_pruned,0
770,100,0.75,10,10_easy_full,0
771,100,0.75,10,10_easy_pruned,0
772,100,0.75,10,10_hard_full,0
773,100,0.75,10,10_hard_pruned,0
774,100,0.75,10,10_medium_full,0
775,100,0.75,10,10_medium_pruned,0
776,100,0.75,10,6_easy_full,1
777,100,0.75,10,6_easy_pruned,0
778,100,0.75,10,6_hard_full,0
779,100,0.75,10,6_hard_pruned,0
780,100,1.0,3,10_easy_full,0
781,100,1.0,3,10_easy_pruned,0
782,100,1.0,3,10_hard_full,0
783,100,1.0,3,10_hard_pruned,0
784,100,1.0,3,10_medium_full,0
785,100,1.0,3,10_medium_pruned,0
786,100,1.0,3,6_easy_full,0
787,100,1.0,3,6_easy_pruned,0
788,100,1.0,3,6_hard_full,0
789,100,1.0,3,6_hard_pruned,0
790,100,1.0,5,10_easy_full,0
791,100,1.0,5,10_easy_pruned,0
792,100,1.0,5,10_hard_full,0
793,100,1.0,5,10_hard_pruned,0
794,100,1.0,5,10_medium_full,0
795,100,1.0,5,10_medium_pruned,1
796,100,1.0,5,6_easy_full,1
797,100,1.0,5,6_easy_pruned,1
798,100,1.0,5,6_hard_full,0
799,100,1.0,5,6_hard_pruned,0
800,100,1.0,10,10_easy_full,0
801,100,1.0,10,10_easy_pruned,0
802,100,1.0,10,10_hard_full,0
803,100,1.0,10,10_hard_pruned,0
804,100,1.0,10,10_medium_full,0
805,100,1.0,10,10_medium_pruned,0
806,100,1.0,10,6_easy_full,1
807,100,1.0,10,6_easy_pruned,1
808,100,1.0,10,6_hard_full,0
809,100,1.0,10,6_hard_pruned,0
810,100,1.25,3,10_easy_full,0
811,100,1.25,3,10_easy_pruned,0
812,100,1.25,3,10_hard_full,0
813,100,1.25,3,10_hard_pruned,0
814,100,1.25,3,10_medium_full,0
815,100,1.25,3,10_medium_pruned,0
816,100,1.25,3,6_easy_full,1
817,100,1.25,3,6_easy_pruned,0
818,100,1.25,3,6_hard_full,0
819,100,1.25,3,6_hard_pruned,1
820,100,1.25,5,10_easy_full,0
821,100,1.25,5,10_easy_pruned,1
822,100,1.25,5,10_hard_full,0
823,100,1.25,5,10_hard_pruned,0
824,100,1.25,5,10_medium_full,0
825,100,1.25,5,10_medium_pruned,0
826,100,1.25,5,6_easy_full,0
827,100,1.25,5,6_easy_pruned,1
828,100,1.25,5,6_hard_full,0
829,100,1.25,5,6_hard_pruned,0
830,100,1.25,10,10_easy_full,1
831,100,1.25,10,10_easy_pruned,1
832,100,1.25,10,10_hard_full,0
833,100,1.25,10,10_hard_pruned,0
834,100,1.25,10,10_medium_full,0
835,100,1.25,10,10_medium_pruned,0
836,100,1.25,10,6_easy_full,1
837,100,1.25,10,6_easy_pruned,0
838,100,1.25,10,6_hard_full,0
839,100,1.25,10,6_hard_pruned,0
840,100,1.5,3,10_easy_full,1
841,100,1.5,3,10_easy_pruned,0
842,100,1.5,3,10_hard_full,0
843,100,1.5,3,10_hard_pruned,0
844,100,1.5,3,10_medium_full,0
845,100,1.5,3,10_medium_pruned,0
846,100,1.5,3,6_easy_full,0
847,100,1.5,3,6_easy_pruned,0
848,100,1.5,3,6_hard_full,0
849,100,1.5,3,6_hard_pruned,0
850,100,1.5,5,10_easy_full,0
851,100,1.5,5,10_easy_pruned,0
852,100,1.5,5,10_hard_full,0
853,100,1.5,5,10_hard_pruned,1
854,100,1.5,5,10_medium_full,0
855,100,1.5,5,10_medium_pruned,0
856,100,1.5,5,6_easy_full,1
857,100,1.5,5,6_easy_pruned,1
858,100,1.5,5,6_hard_full,0
859,100,1.5,5,6_hard_pruned,0
860,100,1.5,10,10_easy_full,0
861,100,1.5,10,10_easy_pruned,0
862,100,1.5,10,10_hard_full,0
863,100,1.5,10,10_hard_pruned,0
864,100,1.5,10,10_medium_full,0
865,100,1.5,10,10_medium_pruned,1
866,100,1.5,10,6_easy_full,1
867,100,1.5,10,6_easy_pruned,1
868,100,1.5,10,6_hard_full,0
869,100,1.5,10,6_hard_pruned,0
870,100,1.75,3,10_easy_full,0
871,100,1.75,3,10_easy_pruned,0
872,100,1.75,3,10_hard_full,1
873,100,1.75,3,10_hard_pruned,0
874,100,1.75,3,10_medium_full,0
875,100,1.75,3,10_medium_pruned,0
876,100,1.75,3,6_easy_full,0
877,100,1.75,3,6_easy_pruned,0
878,100,1.75,3,6_hard_full,0
879,100,1.75,3,6_hard_pruned,0
880,100,1.75,5,10_easy_full,0
881,100,1.75,5,10_easy_pruned,0
882,100,1.75,5,10_hard_full,0
883,100,1.75,5,10_hard_pruned,0
884,100,1.75,5,10_medium_full,0
885,100,1.75,5,10_medium_pruned,0
886,100,1.75,5,6_easy_full,0
887,100,1.75,5,6_easy_pruned,1
888,100,1.75,5,6_hard_full,0
889,100,1.75,5,6_hard_pruned,0
890,100,1.75,10,10_easy_full,0
891,100,1.75,10,10_easy_pruned,1
892,100,1.75,10,10_hard_full,0
893,100,1.75,10,10_hard_pruned,1
894,100,1.75,10,10_medium_full,0
895,100,1.75,10,10_medium_pruned,0
896,100,1.75,10,6_easy_full,1
897,100,1.75,10,6_easy_pruned,1
898,100,1.75,10,6_hard_full,0
899,100,1.75,10,6_hard_pruned,0
900,100,2.0,3,10_easy_full,0
901,100,2.0,3,10_easy_pruned,0
902,100,2.0,3,10_hard_full,0
903,100,2.0,3,10_hard_pruned,0
904,100,2.0,3,10_medium_full,0
905,100,2.0,3,10_medium_pruned,0
906,100,2.0,3,6_easy_full,1
907,100,2.0,3,6_easy_pruned,0
908,100,2.0,3,6_hard_full,0
909,100,2.0,3,6_hard_pruned,1
910,100,2.0,5,10_easy_full,0
911,100,2.0,5,10_easy_pruned,0
912,100,2.0,5,10_hard_full,0
913,100,2.0,5,10_hard_pruned,0
914,100,2.0,5,10_medium_full,0
915,100,2.0,5,10_medium_pruned,0
916,100,2.0,5,6_easy_full,1
917,100,2.0,5,6_easy_pruned,1
918,100,2.0,5,6_hard_full,0
919,100,2.0,5,6_hard_pruned,0
920,100,2.0,10,10_easy_full,0
921,100,2.0,10,10_easy_pruned,1
922,100,2.0,10,10_hard_full,1
923,100,2.0,10,10_hard_pruned,0
924,100,2.0,10,10_medium_full,0
925,100,2.0,10,10_medium_pruned,0
926,100,2.0,10,6_easy_full,1
927,100,2.0,10,6_easy_pruned,0
928,100,2.0,10,6_hard_full,0
929,100,2.0,10,6_hard_pruned,0
930,100,2.25,3,10_easy_full,1
931,100,2.25,3,10_easy_pruned,0
932,100,2.25,3,10_hard_full,0
933,100,2.25,3,10_hard_pruned,0
934,100,2.25,3,10_medium_full,0
935,100,2.25,3,10_medium_pruned,0
936,100,2.25,3,6_easy_full,0
937,100,2.25,3,6_easy_pruned,0
938,100,2.25,3,6_hard_full,0
939,100,2.25,3,6_hard_pruned,1
940,100,2.25,5,10_easy_full,0
941,100,2.25,5,10_easy_pruned,1
942,100,2.25,5,10_hard_full,0
943,100,2.25,5,10_hard_pruned,0
944,100,2.25,5,10_medium_full,1
945,100,2.25,5,10_medium_pruned,0
946,100,2.25,5,6_easy_full,0
947,100,2.25,5,6_easy_pruned,1
948,100,2.25,5,6_hard_full,0
949,100,2.25,5,6_hard_pruned,1
950,100,2.25,10,10_easy_full,1
951,100,2.25,10,10_easy_pruned,0
952,100,2.25,10,10_hard_full,0
953,100,2.25,10,10_hard_pruned,0
954,100,2.25,10,10_medium_full,0
955,100,2.25,10,10_medium_pruned,0
956,100,2.25,10,6_easy_full,1
957,100,2.25,10,6_easy_pruned,1
958,100,2.25,10,6_hard_full,0
959,100,2.25,10,6_hard_pruned,0
960,100,2.5,3,10_easy_full,0
961,100,2.5,3,10_easy_pruned,0
962,100,2.5,3,10_hard_full,1
963,100,2.5,3,10_hard_pruned,1
964,100,2.5,3,10_medium_full,0
965,100,2.5,3,10_medium_pruned,0
966,100,2.5,3,6_easy_full,1
967,100,2.5,3,6_easy_pruned,0
968,100,2.5,3,6_hard_full,0
969,100,2.5,3,6_hard_pruned,0
970,100,2.5,5,10_easy_full,0
971,100,2.5,5,10_easy_pruned,0
972,100,2.5,5,10_hard_full,0
973,100,2.5,5,10_hard_pruned,0
974,100,2.5,5,10_medium_full,0
975,100,2.5,5,10_medium_pruned,0
976,100,2.5,5,6_easy_full,0
977,100,2.5,5,6_easy_pruned,1
978,100,2.5,5,6_hard_full,0
979,100,2.5,5,6_hard_pruned,0
980,100,2.5,10,10_easy_full,0
981,100,2.5,10,10_easy_pruned,1
982,100,2.5,10,10_hard_full,0
983,100,2.5,10,10_hard_pruned,0
984,100,2.5,10,10_medium_full,1
985,100,2.5,10,10_medium_pruned,0
986,100,2.5,10,6_easy_full,0
987,100,2.5,10,6_easy_pruned,1
988,100,2.5,10,6_hard_full,0
989,100,2.5,10,6_hard_pruned,0
990,200,0.0,3,10_easy_full,0
991,200,0.0,3,10_easy_pruned,0
992,200,0.0,3,10_hard_full,0
993,200,0.0,3,10_hard_pruned,0
994,200,0.0,3,10_medium_full,0
995,200,0.0,3,10_medium_pruned,0
996,200,0.0,3,6_easy_full,0
997,200,0.0,3,6_easy_pruned,0
998,200,0.0,3,6_hard_full,0
999,200,0.0,3,6_hard_pruned,0
1000,200,0.0,5,10_easy_full,0
1001,200,0.0,5,10_easy_pruned,0
1002,200,0.0,5,10_hard_full,0
1003,200,0.0,5,10_hard_pruned,0
1004,200,0.0,5,10_medium_full,0
1005,200,0.0,5,10_medium_pruned,0
1006,200,0.0,5,6_easy_full,0
1007,200,0.0,5,6_easy_pruned,0
1008,200,0.0,5,6_hard_full,0
1009,200,0.0,5,6_hard_pruned,0
1010,200,0.0,10,10_easy_full,0
1011,200,0.0,10,10_easy_pruned,0
1012,200,0.0,10,10_hard_full,0
1013,200,0.0,10,10_hard_pruned,1
1014,200,0.0,10,10_medium_full,1
1015,200,0.0,10,10_medium_pruned,0
1016,200,0.0,10,6_easy_full,0
1017,200,0.0,10,6_easy_pruned,1
1018,200,0.0,10,6_hard_full,0
1019,200,0.0,10,6_hard_pruned,0
1020,200,0.25,3,10_easy_full,0
1021,200,0.25,3,10_easy_pruned,0
1022,200,0.25,3,10_hard_full,0
1023,200,0.25,3,10_hard_pruned,0
1024,200,0.25,3,10_medium_full,0
1025,200,0.25,3,10_medium_pruned,0
1026,200,0.25,3,6_easy_full,0
1027,200,0.25,3,6_easy_pruned,0
1028,200,0.25,3,6_hard_full,0
1029,200,0.25,3,6_hard_pruned,0
1030,200,0.25,5,10_easy_full,0
1031,200,0.25,5,10_easy_pruned,1
1032,200,0.25,5,10_hard_full,0
1033,200,0.25,5,10_hard_pruned,0
1034,200,0.25,5,10_medium_full,0
1035,200,0.25,5,10_medium_pruned,0
1036,200,0.25,5,6_easy_full,0
1037,200,0.25,5,6_easy_pruned,1
1038,200,0.25,5,6_hard_full,0
1039,200,0.25,5,6_hard_pruned,0
1040,200,0.25,10,10_easy_full,0
1041,200,0.25,10,10_easy_pruned,0
1042,200,0.25,10,10_hard_full,0
1043,200,0.25,10,10_hard_pruned,1
1044,200,0.25,10,10_medium_full,0
1045,200,0.25,10,10_medium_pruned,0
1046,200,0.25,10,6_easy_full,0
1047,200,0.25,10,6_easy_pruned,0
1048,200,0.25,10,6_hard_full,0
1049,200,0.25,10,6_hard_pruned,0
1050,200,0.5,3,10_easy_full,1
1051,200,0.5,3,10_easy_pruned,0
1052,200,0.5,3,10_hard_full,0
1053,200,0.5,3,10_hard_pruned,0
1054,200,0.5,3,10_medium_full,0
1055,200,0.5,3,10_medium_pruned,0
1056,200,0.5,3,6_easy_full,0
1057,200,0.5,3,6_easy_pruned,1
1058,200,0.5,3,6_hard_full,0
1059,200,0.5,3,6_hard_pruned,0
1060,200,0.5,5,10_easy_full,0
1061,200,0.5,5,10_easy_pruned,1
1062,200,0.5,5,10_hard_full,0
1063,200,0.5,5,10_hard_pruned,0
1064,200,0.5,5,10_medium_full,0
1065,200,0.5,5,10_medium_pruned,0
1066,200,0.5,5,6_easy_full,0
1067,200,0.5,5,6_easy_pruned,0
1068,200,0.5,5,6_hard_full,0
1069,200,0.5,5,6_hard_pruned,0
1070,200,0.5,10,10_easy_full,0
1071,200,0.5,10,10_easy_pruned,0
1072,200,0.5,10,10_hard_full,0
1073,200,0.5,10,10_hard_pruned,0
1074,200,0.5,10,10_medium_full,0
1075,200,0.5,10,10_medium_pruned,0
1076,200,0.5,10,6_easy_full,0
1077,200,0.5,10,6_easy_pruned,0
1078,200,0.5,10,6_hard_full,0
1079,200,0.5,10,6_hard_pruned,0
1080,200,0.75,3,10_easy_full,0
1081,200,0.75,3,10_easy_pruned,0
1082,200,0.75,3,10_hard_full,0
1083,200,0.75,3,10_hard_pruned,1
1084,200,0.75,3,10_medium_full,0
1085,200,0.75,3,10_medium_pruned,0
1086,200,0.75,3,6_easy_full,1
1087,200,0.75,3,6_easy_pruned,0
1088,200,0.75,3,6_hard_full,0
1089,200,0.75,3,6_hard_pruned,0
1090,200,0.75,5,10_easy_full,0
1091,200,0.75,5,10_easy_pruned,0
1092,200,0.75,5,10_hard_full,0
1093,200,0.75,5,10_hard_pruned,0
1094,200,0.75,5,10_medium_full,0
1095,200,0.75,5,10_medium_pruned,0
1096,200,0.75,5,6_easy_full,1
1097,200,0.75,5,6_easy_pruned,1
1098,200,0.75,5,6_hard_full,0
1099,200,0.75,5,6_hard_pruned,0
1100,200,0.75,10,10_easy_full,0
1101,200,0.75,10,10_easy_pruned,1
1102,200,0.75,10,10_hard_full,1
1103,200,0.75,10,10_hard_pruned,0
1104,200,0.75,10,10_medium_full,0
1105,200,0.75,10,10_medium_pruned,0
1106,200,0.75,10,6_easy_full,0
1107,200,0.75,10,6_easy_pruned,0
1108,200,0.75,10,6_hard_full,0
1109,200,0.75,10,6_hard_pruned,0
1110,200,1.0,3,10_easy_full,0
1111,200,1.0,3,10_easy_pruned,0
1112,200,1.0,3,10_hard_full,0
1113,200,1.0,3,10_hard_pruned,0
1114,200,1.0,3,10_medium_full,0
1115,200,1.0,3,10_medium_pruned,0
1116,200,1.0,3,6_easy_full,1
1117,200,1.0,3,6_easy_pruned,0
1118,200,1.0,3,6_hard_full,0
1119,200,1.0,3,6_hard_pruned,0
1120,200,1.0,5,10_easy_full,0
1121,200,1.0,5,10_easy_pruned,0
1122,200,1.0,5,10_hard_full,0
1123,200,1.0,5,10_hard_pruned,0
1124,200,1.0,5,10_medium_full,0
1125,200,1.0,5,10_medium_pruned,1
1126,200,1.0,5,6_easy_full,1
1127,200,1.0,5,6_easy_pruned,0
1128,200,1.0,5,6_hard_full,0
1129,200,1.0,5,6_hard_pruned,1
1130,200,1.0,10,10_easy_full,0
1131,200,1.0,10,10_easy_pruned,0
1132,200,1.0,10,10_hard_full,0
1133,200,1.0,10,10_hard_pruned,0
1134,200,1.0,10,10_medium_full,0
1135,200,1.0,10,10_medium_pruned,0
1136,200,1.0,10,6_easy_full,1
1137,200,1.0,10,6_easy_pruned,1
1138,200,1.0,10,6_hard_full,0
1139,200,1.0,10,6_hard_pruned,0
1140,200,1.25,3,10_easy_full,0
1141,200,1.25,3,10_easy_pruned,0
1142,200,1.25,3,10_hard_full,1
1143,200,1.25,3,10_hard_pruned,1
1144,200,1.25,3,10_medium_full,0
1145,200,1.25,3,10_medium_pruned,1
1146,200,1.25,3,6_easy_full,0
1147,200,1.25,3,6_easy_pruned,0
1148,200,1.25,3,6_hard_full,0
1149,200,1.25,3,6_hard_pruned,0
1150,200,1.25,5,10_easy_full,0
1151,200,1.25,5,10_easy_pruned,0
1152,200,1.25,5,10_hard_full,0
1153,200,1.25,5,10_hard_pruned,0
1154,200,1.25,5,10_medium_full,0
1155,200,1.25,5,10_medium_pruned,0
1156,200,1.25,5,6_easy_full,1
1157,200,1.25,5,6_easy_pruned,1
1158,200,1.25,5,6_hard_full,0
1159,200,1.25,5,6_hard_pruned,0
1160,200,1.25,10,10_easy_full,0
1161,200,1.25,10,10_easy_pruned,0
1162,200,1.25,10,10_hard_full,0
1163,200,1.25,10,10_hard_pruned,0
1164,200,1.25,10,10_medium_full,1
1165,200,1.25,10,10_medium_pruned,0
1166,200,1.25,10,6_easy_full,0
1167,200,1.25,10,6_easy_pruned,1
1168,200,1.25,10,6_hard_full,0
1169,200,1.25,10,6_hard_pruned,0
1170,200,1.5,3,10_easy_full,0
1171,200,1.5,3,10_easy_pruned,0
1172,200,1.5,3,10_hard_full,0
1173,200,1.5,3,10_hard_pruned,0
1174,200,1.5,3,10_medium_full,0
1175,200,1.5,3,10_medium_pruned,0
1176,200,1.5,3,6_easy_full,0
1177,200,1.5,3,6_easy_pruned,1
1178,200,1.5,3,6_hard_full,0
1179,200,1.5,3,6_hard_pruned,0
1180,200,1.5,5,10_easy_full,0
1181,200,1.5,5,10_easy_pruned,0
1182,200,1.5,5,10_hard_full,0
1183,200,1.5,5,10_hard_pruned,0
1184,200,1.5,5,10_medium_full,0
1185,200,1.5,5,10_medium_pruned,0
1186,200,1.5,5,6_easy_full,1
1187,200,1.5,5,6_easy_pruned,1
1188,200,1.5,5,6_hard_full,0
1189,200,1.5,5,6_hard_pruned,0
1190,200,1.5,10,10_easy_full,0
1191,200,1.5,10,10_easy_pruned,0
1192,200,1.5,10,10_hard_full,0
1193,200,1.5,10,10_hard_pruned,1
1194,200,1.5,10,10_medium_full,0
1195,200,1.5,10,10_medium_pruned,0
1196,200,1.5,10,6_easy_full,1
1197,200,1.5,10,6_easy_pruned,1
1198,200,1.5,10,6_hard_full,0
1199,200,1.5,10,6_hard_pruned,0
1200,200,1.75,3,10_easy_full,0
1201,200,1.75,3,10_easy_pruned,0
1202,200,1.75,3,10_hard_full,0
1203,200,1.75,3,10_hard_pruned,0
1204,200,1.75,3,10_medium_full,0
1205,200,1.75,3,10_medium_pruned,0
1206,200,1.75,3,6_easy_full,1
1207,200,1.75,3,6_easy_pruned,0
1208,200,1.75,3,6_hard_full,0
1209,200,1.75,3,6_hard_pruned,0
1210,200,1.75,5,10_easy_full,1
1211,200,1.75,5,10_easy_pruned,1
1212,200,1.75,5,10_hard_full,0
1213,200,1.75,5,10_hard_pruned,1
1214,200,1.75,5,10_medium_full,0
1215,200,1.75,5,10_medium_pruned,0
1216,200,1.75,5,6_easy_full,1
1217,200,1.75,5,6_easy_pruned,0
1218,200,1.75,5,6_hard_full,0
1219,200,1.75,5,6_hard_pruned,0
1220,200,1.75,10,10_easy_full,1
1221,200,1.75,10,10_easy_pruned,1
1222,200,1.75,10,10_hard_full,0
1223,200,1.75,10,10_hard_pruned,0
1224,200,1.75,10,10_medium_full,0
1225,200,1.75,10,10_medium_pruned,0
1226,200,1.75,10,6_easy_full,0
1227,200,1.75,10,6_easy_pruned,1
1228,200,1.75,10,6_hard_full,0
1229,200,1.75,10,6_hard_pruned,0
1230,200,2.0,3,10_easy_full,0
1231,200,2.0,3,10_easy_pruned,0
1232,200,2.0,3,10_hard_full,1
1233,200,2.0,3,10_hard_pruned,0
1234,200,2.0,3,10_medium_full,0
1235,200,2.0,3,10_medium_pruned,0
1236,200,2.0,3,6_easy_full,0
1237,200,2.0,3,6_easy_pruned,0
1238,200,2.0,3,6_hard_full,0
1239,200,2.0,3,6_hard_pruned,0
1240,200,2.0,5,10_easy_full,0
1241,200,2.0,5,10_easy_pruned,0
1242,200,2.0,5,10_hard_full,0
1243,200,2.0,5,10_hard_pruned,0
1244,200,2.0,5,10_medium_full,1
1245,200,2.0,5,10_medium_pruned,0
1246,200,2.0,5,6_easy_full,0
1247,200,2.0,5,6_easy_pruned,1
1248,200,2.0,5,6_hard_full,0
1249,200,2.0,5,6_hard_pruned,0
1250,200,2.0,10,10_easy_full,0
1251,200,2.0,10,10_easy_pruned,0
1252,200,2.0,10,10_hard_full,0
1253,200,2.0,10,10_hard_pruned,0
1254,200,2.0,10,10_medium_full,0
1255,200,2.0,10,10_medium_pruned,0
1256,200,2.0,10,6_easy_full,1
1257,200,2.0,10,6_easy_pruned,0
1258,200,2.0,10,6_hard_full,0
1259,200,2.0,10,6_hard_pruned,0
1260,200,2.25,3,10_easy_full,0
1261,200,2.25,3,10_easy_pruned,0
1262,200,2.25,3,10_hard_full,0
1263,200,2.25,3,10_hard_pruned,0
1264,200,2.25,3,10_medium_full,0
1265,200,2.25,3,10_medium_pruned,0
1266,200,2.25,3,6_easy_full,0
1267,200,2.25,3,6_easy_pruned,1
1268,200,2.25,3,6_hard_full,1
1269,200,2.25,3,6_hard_pruned,0
1270,200,2.25,5,10_easy_full,0
1271,200,2.25,5,10_easy_pruned,1
1272,200,2.25,5,10_hard_full,0
1273,200,2.25,5,10_hard_pruned,1
1274,200,2.25,5,10_medium_full,0
1275,200,2.25,5,10_medium_pruned,0
1276,200,2.25,5,6_easy_full,0
1277,200,2.25,5,6_easy_pruned,1
1278,200,2.25,5,6_hard_full,0
1279,200,2.25,5,6_hard_pruned,0
1280,200,2.25,10,10_easy_full,1
1281,200,2.25,10,10_easy_pruned,0
1282,200,2.25,10,10_hard_full,0
1283,200,2.25,10,10_hard_pruned,0
1284,200,2.25,10,10_medium_full,0
1285,200,2.25,10,10_medium_pruned,0
1286,200,2.25,10,6_easy_full,1
1287,200,2.25,10,6_easy_pruned,1
1288,200,2.25,10,6_hard_full,0
1289,200,2.25,10,6_hard_pruned,1
1290,200,2.5,3,10_easy_full,1
1291,200,2.5,3,10_easy_pruned,0
1292,200,2.5,3,10_hard_full,0
1293,200,2.5,3,10_hard_pruned,0
1294,200,2.5,3,10_medium_full,0
1295,200,2.5,3,10_medium_pruned,0
1296,200,2.5,3,6_easy_full,0
1297,200,2.5,3,6_easy_pruned,1
1298,200,2.5,3,6_hard_full,0
1299,200,2.5,3,6_hard_pruned,0
1300,200,2.5,5,10_easy_full,0
1301,200,2.5,5,10_easy_pruned,1
1302,200,2.5,5,10_hard_full,0
1303,200,2.5,5,10_hard_pruned,1
1304,200,2.5,5,10_medium_full,0
1305,200,2.5,5,10_medium_pruned,0
1306,200,2.5,5,6_easy_full,1
1307,200,2.5,5,6_easy_pruned,0
1308,200,2.5,5,6_hard_full,0
1309,200,2.5,5,6_hard_pruned,1
1310,200,2.5,10,10_easy_full,0
1311,200,2.5,10,10_easy_pruned,1
1312,200,2.5,10,10_hard_full,0
1313,200,2.5,10,10_hard_pruned,0
1314,200,2.5,10,10_medium_full,0
1315,200,2.5,10,10_medium_pruned,0
1316,200,2.5,10,6_easy_full,1
1317,200,2.5,10,6_easy_pruned,1
1318,200,2.5,10,6_hard_full,0
1319,200,2.5,10,6_hard_pruned,0
