,fitted_heuristic,log_likelihood,userid
213,blocking,-2.8297876264,93c70cc1
214,blocking,-1.42888898198,96abd246
215,interaction,-1.99799458652,9ea4fe94
216,density,-1.84114744083,a5e116c5
217,blocking,-2.63472501015,a7b511d6
218,blocking,-1.9942334014,b3dbd892
219,blocking,-1.64737003372,b9bbc96c
220,interaction,-1.97458263569,bca124ea
221,interaction,-2.4959650841,bfabcc7d
222,blocking,-2.19482300579,c6c100be
223,blocking,-2.19616650812,e0a10efa
224,density,-2.83803096767,e5b69f84
225,blocking,-2.2934694128,eaaff660
226,blocking,-2.33214505081,f8e11654
227,blocking,-2.28646665149,19b680e2
228,interaction,-2.25170514316,2bd72f3e
229,blocking,-2.32118144785,33a74451
230,density,-1.79178634849,3ed1161d
231,interaction,-1.12494710215,42f75809
232,blocking,-1.77589947619,43c516b5
233,blocking,-1.31966924943,4fba815c
234,interaction,-3.04956187007,5efbf191
235,blocking,-1.52349933354,6db76212
236,interaction,-0.558999399647,71ebc315
237,non-linear,-2.40790139472,93ebead7
238,blocking,-1.2014203049,94a4f5d4
239,blocking,-1.49280330347,95e69707
240,interaction,-1.68486485891,9ba1165f
241,interaction,-1.95866741848,9da51cdd
242,non-linear,-3.21993044384,9dd11e8e
243,interaction,-1.54314198783,a9cbcabb
244,blocking,-3.00875695581,abd12ee2
245,blocking,-2.93663147668,b0c6f3a8
246,interaction,-1.2840962327,bdd7483e
247,blocking,-2.639234533,cefc077d
248,blocking,-3.07839781284,d0f687f1
249,blocking,-0.950433133456,d1bbc1e6
250,interaction,-0.803770002539,d8aacc7a
251,blocking,-2.35727687212,daa11f50
252,blocking,-1.64658795478,e9b10766
253,blocking,-2.27820921038,ecefd3a0
254,interaction,-2.14197424313,eefbf52d
255,interaction,-1.95587125522,17e120dd
256,density,-2.02854843382,18dac9ef
257,blocking,-1.85369011375,20bfd7bd
258,blocking,-1.04231854794,26dbf6e9
259,non-linear,-1.76917086457,32ebf2e8
260,blocking,-2.07574657918,38ebbf94
261,blocking,-2.04143420449,3df11bae
262,interaction,-1.97218510467,44a4fa14
263,interaction,-1.68385427578,5edbbf73
264,linear,-2.94811573363,67eac875
265,interaction,-1.50527327253,69bad0fe
266,interaction,-2.40475572543,6bf51f66
267,interaction,-2.02510566654,70da8cfb
268,interaction,-1.5045640828,87b50908
269,blocking,-1.83317425634,8fc76287
270,blocking,-2.14698141356,91cfd7fb
271,blocking,-2.4386296459,92b722f3
272,interaction,-2.3360380343,94d6ef33
273,density,-2.73108611777,9adbc2df
274,density,-2.0777290676,a2f6ba1d
275,blocking,-2.92520080113,b0d518a1
276,blocking,-1.28291184803,b7a4fe27
277,blocking,-1.40128767915,bae515f2
278,blocking,-1.47646940085,bed50a1d
279,density,-2.71984963383,c7a67aab
280,density,-2.70140246602,c8a4fa50
281,interaction,-2.43179425866,cceac8ca
282,interaction,-1.57379024814,dbe71b15
283,density,-2.41017217395,dcc4f10e
284,density,-2.31736754396,dfcbf407
285,non-linear,-2.35904491236,dfe6bee3
286,interaction,-2.54206165183,eec7360c
287,interaction,-2.46586674062,f3dbeb7e
288,linear,-2.85274136537,fac10d6e
289,blocking,-1.38157335511,16d516ad
290,blocking,-1.16387594737,1dac01e7
291,non-linear,-2.14600063128,25cfdeaf
292,blocking,-2.51389137139,2afbbf79
293,interaction,-2.31596652506,2ff50f64
294,density,-3.05312792007,30e4feac
295,density,-1.64083149722,49c72e9b
296,density,-1.44246331066,4bca7fc9
297,blocking,-2.47585247037,5adff9a5
298,interaction,-0.993231201466,5dbfe29c
299,interaction,-0.779563264814,6bb10472
300,non-linear,-1.95140372964,6dd103e2
301,blocking,-1.7044668584,7dd704e0
302,interaction,-1.10990902589,81c11c9f
303,interaction,-2.57760977132,92a74a76
304,interaction,-2.26811529977,a2ebe618
305,interaction,-1.64979867095,aafbd6ab
306,blocking,-1.52272913936,b0e1157c
307,blocking,-1.27432249759,b9e512db
308,blocking,-2.0836660248,c7fffe38
309,density,-2.8421709386,d4fac87b
310,density,-2.66573823217,daefd33a
311,blocking,-1.1958820867,e1e500d7
312,density,-2.54778936808,e9dbbf8a
313,density,-2.86968165919,fdaa7ebb
314,blocking,-3.06239756016,13f4ff5a
315,blocking,-1.43724427889,1df6940e
316,interaction,-2.42319833886,1ff4f828
317,blocking,-3.11919278473,21abc061
318,blocking,-1.15176875827,28e67c08
319,blocking,-1.30619701149,2fb4f99a
320,blocking,-2.20572128494,65f68460
321,blocking,-1.05774226617,84dbf4f9
322,blocking,-1.43899351403,92e6f512
323,blocking,-1.65469714336,98d105c1
324,blocking,-2.39779472079,9befd8ad
325,blocking,-2.91897963512,a3eacaa9
326,blocking,-2.71364462898,a4f74985
327,blocking,-1.43389140976,abc728e1
328,blocking,-2.35623741137,aceaccbc
329,blocking,-2.21939912663,d2ac158a
330,interaction,-1.81042479427,13b7468e
331,interaction,-3.00522540761,13dbbfb8
332,blocking,-2.19151621085,16f6e58d
333,density,-3.54190239038,1bd72c42
334,blocking,-2.49567870757,28d4fefb
335,blocking,-1.9109032603,32fad07f
336,blocking,-2.90536727327,41bad9a2
337,blocking,-1.26715789174,5bc4f225
338,blocking,-2.49808614487,7dea8d37
339,blocking,-1.99620012857,8aa6d830
340,blocking,-1.91108773034,8ea50714
341,blocking,-1.40331026236,98c10b8a
342,blocking,-3.05091403375,acdac85f
343,blocking,-0.629703693089,bacbc468
344,interaction,-2.55133134676,bcf51783
345,blocking,-3.03393766205,cdc514e1
346,density,-1.93413200626,d9e4f7e5
347,blocking,-3.06006575023,e2b10de5
348,blocking,-2.65485867361,e6efec72
349,blocking,-2.15369580456,edfff93e
350,interaction,-3.21957684014,efd4fa4a
351,interaction,-3.20068010944,f4c4f33c
352,blocking,-1.90158437136,fcb764e3
353,blocking,-1.27735993137,25dfef96
354,non-linear,-1.66828801637,2aabe76a
355,linear,-2.49943834389,34cffc40
356,blocking,-0.573964070394,38abe966
357,non-linear,-1.62827785238,3acff9fa
358,blocking,-0.449822000426,3bac0799
359,interaction,-1.97768657598,3fcbc0ab
360,interaction,-1.61293806877,40a74de0
361,non-linear,-2.73223156751,4ed755f1
362,blocking,-2.27325503109,59d51c4c
363,interaction,-0.20134475368,5acfeabc
364,non-linear,-2.47755293208,5de11557
365,non-linear,-1.65542911788,6bca8117
366,density,-2.87168843083,86f6e2cb
367,interaction,-1.58073724687,8df4f6e8
368,interaction,-2.74870546853,9defd82d
369,density,-2.85642100501,a6bff327
370,blocking,-0.57168485448,aedbea55
371,density,-1.40343899945,b3e4f78d
372,blocking,-0.572966112974,b4abeb7e
373,non-linear,-1.93809702898,b7eae04f
374,non-linear,-2.84261082092,cfd6ff5a
375,density,-2.56269958174,d3b525de
376,density,-2.41574757997,d6b67ee1
377,density,-2.52556626014,d6d500ab
378,non-linear,-2.32195360803,dabbe6bb
379,density,-3.05134202874,efa7383d
380,blocking,-0.606758000264,f9c123d7
381,interaction,-2.38040635656,fda4f169
382,non-linear,-1.63565691758,11dfe866
383,interaction,-0.268459671574,12ebbfd2
384,non-linear,-1.83518125978,16e512d0
385,non-linear,-2.04731137747,19a105e3
386,density,-1.43313890469,1de715c7
387,interaction,-0.479547128929,1fdbc072
388,density,-2.49309500292,2dca846d
389,non-linear,-2.21048232676,2dfbc35a
390,density,-2.09764633409,33b693e2
391,interaction,-0.667020209927,33ebe68d
392,non-linear,-1.5539936252,48c70a00
393,density,-2.56077003683,4dc50d03
394,density,-2.6796284387,55a709fd
395,blocking,-0.87987026396,58e72ee8
396,density,-2.58862718821,67abc3ab
397,density,-2.77416833037,67abf219
398,non-linear,-2.1248982158,6cbbcdf7
399,non-linear,-2.12853128338,6fc70a09
400,non-linear,-2.86392675871,7acbc3e2
401,blocking,-1.27655976283,7cc119e0
402,blocking,-1.17804355668,7db4f1d2
403,interaction,-1.09511084303,8ab71c6b
404,blocking,-0.680850937898,94abbfb2
405,interaction,-2.31070331693,96afd320
406,interaction,-0.700594438309,9db10b00
407,linear,-2.46616007701,adfac866
408,interaction,-0.204450450692,b7e510d3
409,density,-2.7494988574,c0cbeef2
410,non-linear,-1.93725756195,c8afed22
411,interaction,-1.10184419531,c9c757af
412,non-linear,-1.86818881048,d2d73ea5
413,blocking,-1.80662592076,dcfbe5af
414,density,-2.56206135125,ddb7456a
415,density,-2.77379074939,dfa705b9
416,blocking,-2.73602160063,e1b100ae
417,density,-2.57240783302,edbbcb60
418,blocking,-2.31559015983,26e680e4
419,blocking,-1.37942623073,2fe692a5
420,blocking,-1.35515596463,31b4fc9e
421,blocking,-1.31035761197,3ac5170c
422,interaction,-2.98836772875,56e6f5d2
423,blocking,-2.28443983255,5cd6bb63
424,blocking,-1.78463010304,67f69d24
425,blocking,-2.36466312104,6ac7311a
426,blocking,-1.88501045381,6dfbeafe
427,blocking,-2.35285642532,70bffd4d
428,interaction,-1.3219935655,8de6a2af
429,interaction,-2.8669012202,92a70054
430,blocking,-1.57222595002,9ae751bc
431,blocking,-2.34604674798,abdacc98
432,blocking,-2.53957908051,acc6e9d4
433,blocking,-2.74389503644,b4a4f22a
434,blocking,-2.28776329445,c8c4f85a
435,blocking,-2.80312441339,cff10c9a
436,blocking,-2.36708542992,d6c10e9a
437,blocking,-2.56409376565,daf74d3f
438,non-linear,-3.32114333344,e6abcdb2
439,blocking,-2.79303042464,e9bbf006
440,blocking,-1.70808990697,f1fbe0de
441,interaction,-1.21207180275,39afd1eb
442,non-linear,-1.4892269905,4eb4f441
443,non-linear,-3.35763313891,5aebf3c2
444,blocking,-1.81209112939,92f69945
445,blocking,-1.84807583852,acb11b17
446,blocking,-2.10077023921,b9e10f8b
447,blocking,-2.25737402359,c7c6f18d
448,interaction,-2.92863296347,ceafe698
449,blocking,-0.668953704201,cec10cc8
450,interaction,-2.90429366429,eec719ce
451,blocking,-2.59189027501,f8efd664
452,interaction,-2.5778213988,fdc4f07b
453,interaction,-1.6214031656,18c75602
454,blocking,-1.88876049902,33bbca9a
455,non-linear,-2.06812153407,34d51755
456,blocking,-2.31334737039,36ebe4da
457,blocking,-2.75304845551,38cbc1f6
458,blocking,-2.24300598728,48ec02bc
459,blocking,-2.32460201289,4cb73467
460,blocking,-2.87359190043,4cffe209
461,blocking,-2.65392911029,4de4f27d
462,blocking,-2.81071659199,54d4fd9d
463,blocking,-3.24701090546,54f6b927
464,interaction,-1.23592613184,72e6961c
465,blocking,-2.87076411925,81a10227
466,blocking,-2.18998612246,85e50169
467,blocking,-1.24941417831,89fbc220
468,blocking,-2.77372768008,93c70cc1
469,blocking,-3.00210412713,96abd246
470,interaction,-1.4275406631,9ea4fe94
471,density,-2.34193017827,a5e116c5
472,blocking,-2.46305695976,a7b511d6
473,blocking,-2.82903224229,b3dbd892
474,blocking,-1.96588538495,b9bbc96c
475,interaction,-1.10281902794,bca124ea
476,density,-3.02300742252,bfabcc7d
477,blocking,-2.43550663024,c6c100be
478,density,-3.24293737131,e0a10efa
479,blocking,-1.78004622079,e5b69f84
480,blocking,-2.41473349872,eaaff660
481,blocking,-2.48845626823,f8e11654
482,blocking,-1.7480592228,19b680e2
483,interaction,-2.31400589924,2bd72f3e
484,blocking,-2.34545762265,33a74451
485,density,-2.30902413397,3ed1161d
486,interaction,-2.25170514316,42f75809
487,blocking,-2.12913320999,43c516b5
488,blocking,-2.08886106397,4fba815c
489,blocking,-2.59165812744,5efbf191
490,blocking,-1.50040162315,6db76212
491,blocking,-1.39399730328,71ebc315
492,blocking,-2.74594065446,93ebead7
493,blocking,-1.14978036877,94a4f5d4
494,blocking,-1.80887658423,95e69707
495,blocking,-2.48973612199,9ba1165f
496,interaction,-2.37764363542,9da51cdd
497,blocking,-3.12916606182,9dd11e8e
498,blocking,-1.47492921066,a9cbcabb
499,blocking,-2.97744519478,abd12ee2
500,interaction,-3.21887062153,b0c6f3a8
501,blocking,-1.85049887033,bdd7483e
502,interaction,-2.21816859631,cefc077d
503,blocking,-2.62956528039,d0f687f1
504,non-linear,-1.17421884771,d1bbc1e6
505,interaction,-2.31400589924,d8aacc7a
506,non-linear,-2.79367374779,daa11f50
507,interaction,-1.76370445075,e9b10766
508,blocking,-2.4230524634,ecefd3a0
509,blocking,-1.71856446468,eefbf52d
510,interaction,-2.32291952327,17e120dd
511,blocking,-1.11567081799,18dac9ef
512,non-linear,-1.70034557126,20bfd7bd
513,blocking,-1.29693376314,26dbf6e9
514,blocking,-1.73701968907,32ebf2e8
515,non-linear,-1.85203132506,38ebbf94
516,blocking,-1.40782026305,3df11bae
517,density,-1.63250052993,44a4fa14
518,interaction,-2.01507997954,5edbbf73
519,linear,-2.99253290927,67eac875
520,blocking,-1.66757917404,69bad0fe
521,interaction,-1.99106270014,6bf51f66
522,blocking,-1.84019020036,70da8cfb
523,interaction,-1.35013909245,87b50908
524,blocking,-1.94449097546,8fc76287
525,blocking,-1.3529014043,91cfd7fb
526,blocking,-1.96660259896,92b722f3
527,interaction,-2.2445404474,94d6ef33
528,density,-2.72765721043,9adbc2df
529,density,-2.05569548217,a2f6ba1d
530,interaction,-2.85725361032,b0d518a1
531,blocking,-1.67440515902,b7a4fe27
532,interaction,-0.699003674318,bae515f2
533,blocking,-2.18071321753,bed50a1d
534,density,-2.76740455102,c7a67aab
535,blocking,-2.80402632321,c8a4fa50
536,interaction,-2.16880221106,cceac8ca
537,density,-2.30608432861,dbe71b15
538,density,-2.71826456652,dcc4f10e
539,non-linear,-2.46964599924,dfcbf407
540,interaction,-2.15793597206,dfe6bee3
541,interaction,-2.45931541619,eec7360c
542,non-linear,-1.78812015532,f3dbeb7e
543,linear,-2.72756570871,fac10d6e
544,blocking,-1.18175218376,16d516ad
545,blocking,-1.31217184136,1dac01e7
546,non-linear,-2.13434609011,25cfdeaf
547,blocking,-2.27997944271,2afbbf79
548,blocking,-1.87346253496,2ff50f64
549,density,-3.07539881183,30e4feac
550,density,-1.64083149722,49c72e9b
551,non-linear,-0.602718882048,4bca7fc9
552,density,-2.54835910431,5adff9a5
553,interaction,-1.50494075329,5dbfe29c
554,blocking,-1.29604879728,6bb10472
555,non-linear,-1.8793647905,6dd103e2
556,blocking,-1.75655744999,7dd704e0
557,blocking,-0.910482497351,81c11c9f
558,density,-2.38881992874,92a74a76
559,interaction,-2.64430448265,a2ebe618
560,blocking,-2.03293003232,aafbd6ab
561,blocking,-1.57945335407,b0e1157c
562,blocking,-1.3852146692,b9e512db
563,blocking,-2.141648663,c7fffe38
564,density,-2.79122150749,d4fac87b
565,interaction,-1.77201116312,daefd33a
566,blocking,-1.50826326019,e1e500d7
567,blocking,-2.24612495418,e9dbbf8a
568,density,-2.69347381264,fdaa7ebb
569,blocking,-2.81716790145,13f4ff5a
570,blocking,-0.79289945134,1df6940e
571,interaction,-3.06008595249,1ff4f828
572,blocking,-3.0333034691,21abc061
573,blocking,-0.639273678222,28e67c08
574,blocking,-1.66442534078,2fb4f99a
575,blocking,-1.7631530263,65f68460
576,blocking,-1.54901662328,84dbf4f9
577,blocking,-1.3799683703,92e6f512
578,blocking,-1.59221642442,98d105c1
579,interaction,-1.53783710998,9befd8ad
580,blocking,-2.49512072272,a3eacaa9
581,blocking,-2.47703215531,a4f74985
582,blocking,-1.34301965298,abc728e1
583,interaction,-2.36279352906,aceaccbc
584,blocking,-2.36009906578,d2ac158a
585,interaction,-3.03882626535,13b7468e
586,interaction,-2.94525851632,13dbbfb8
587,blocking,-2.71606897114,16f6e58d
588,blocking,-1.21233868787,1bd72c42
589,blocking,-2.58637964855,28d4fefb
590,blocking,-1.64637885514,32fad07f
591,blocking,-2.82166191692,41bad9a2
592,blocking,-1.1591677259,5bc4f225
593,blocking,-2.30837400939,7dea8d37
594,blocking,-2.00086197037,8aa6d830
595,blocking,-2.46528572263,8ea50714
596,blocking,-1.69133305795,98c10b8a
597,blocking,-3.10336182093,acdac85f
598,blocking,-1.10524288742,bacbc468
599,blocking,-1.60639407242,bcf51783
600,blocking,-2.73949895479,cdc514e1
601,density,-2.47968922658,d9e4f7e5
602,blocking,-3.04038207704,e2b10de5
603,blocking,-2.24378169668,e6efec72
604,blocking,-1.97894161998,edfff93e
605,blocking,-3.06673886901,efd4fa4a
606,interaction,-2.94756635858,f4c4f33c
607,blocking,-2.24858920223,fcb764e3
608,blocking,-1.33366259229,25dfef96
609,non-linear,-1.18375109128,2aabe76a
610,linear,-2.99697505529,34cffc40
611,blocking,-0.765455530642,38abe966
612,interaction,-1.7390364928,3acff9fa
613,blocking,-1.19708883201,3bac0799
614,interaction,-1.98648528204,3fcbc0ab
615,interaction,-1.60410726659,40a74de0
616,density,-2.96641307213,4ed755f1
617,non-linear,-2.37920025047,59d51c4c
618,blocking,-1.12411124251,5acfeabc
619,linear,-2.57250313733,5de11557
620,non-linear,-1.92560439456,6bca8117
621,density,-2.84710906005,86f6e2cb
622,blocking,-1.31742103036,8df4f6e8
623,interaction,-2.59783184565,9defd82d
624,density,-2.69546763364,a6bff327
625,blocking,-0.524592911577,aedbea55
626,density,-1.9021207191,b3e4f78d
627,interaction,-0.694490272003,b4abeb7e
628,non-linear,-2.42208752418,b7eae04f
629,density,-2.81404112172,cfd6ff5a
630,density,-2.57821415421,d3b525de
631,blocking,-2.40404104559,d6b67ee1
632,density,-2.76001214788,d6d500ab
633,non-linear,-2.34525619676,dabbe6bb
634,density,-3.04780585205,efa7383d
635,blocking,-0.876940936052,f9c123d7
636,blocking,-0.985853074113,fda4f169
637,non-linear,-1.99117407962,11dfe866
638,interaction,-1.12292435704,12ebbfd2
639,non-linear,-1.84846681975,16e512d0
640,blocking,-1.96641528728,19a105e3
641,density,-2.17955531063,1de715c7
642,density,-1.60607016916,1fdbc072
643,density,-2.35001308293,2dca846d
644,non-linear,-1.55071799435,2dfbc35a
645,density,-2.32892960437,33b693e2
646,interaction,-1.03568139643,33ebe68d
647,non-linear,-1.65824275535,48c70a00
648,non-linear,-2.26303839246,4dc50d03
649,density,-2.85233172436,55a709fd
650,blocking,-0.94509383944,58e72ee8
651,density,-2.76872363983,67abc3ab
652,density,-2.61035670181,67abf219
653,non-linear,-1.76809275578,6cbbcdf7
654,non-linear,-1.70220638986,6fc70a09
655,non-linear,-2.57408275777,7acbc3e2
656,non-linear,-1.45816177724,7cc119e0
657,interaction,-0.610665177054,7db4f1d2
658,interaction,-1.02151817019,8ab71c6b
659,blocking,-0.910466286436,94abbfb2
660,non-linear,-1.97476447548,96afd320
661,density,-2.20660010776,9db10b00
662,linear,-2.07844314041,adfac866
663,interaction,-0.204450450692,b7e510d3
664,density,-2.6740817788,c0cbeef2
665,non-linear,-1.77869838803,c8afed22
666,interaction,-0.052839032216,c9c757af
667,non-linear,-1.21584476282,d2d73ea5
668,non-linear,-2.24505632914,dcfbe5af
669,density,-2.68892812522,ddb7456a
670,non-linear,-2.41872229775,dfa705b9
671,blocking,-2.35754984636,e1b100ae
672,non-linear,-2.96038962076,edbbcb60
673,blocking,-2.32872010155,26e680e4
674,blocking,-0.63375508387,2fe692a5
