,board_name,path,path_length,probability
6077,10_hard_full,"[[7, 3, 1], [4, 4, 2], [9, 3, 1], [2, 4, 2], [8, 9, 1], [7, 4, 2], [4, 0, 1]]",7,0.002
6078,10_hard_full,"[[4, 3, 1], [4, 4, 2], [5, 8, 1], [8, 4, 2], [6, 5, 1], [4, 6, 2], [2, 3, 1]]",7,0.002
6079,10_hard_full,"[[6, 3, 1], [5, 5, 2], [4, 0, 1], [4, 6, 2], [9, 7, 1], [3, 7, 2], [7, 4, 1], [1, 9, 2], [2, 4, 1]]",9,0.002
6080,10_hard_full,"[[2, 4, 1], [6, 0, 2], [8, 3, 1], [4, 3, 2], [4, 9, 1], [1, 0, 2], [6, 5, 1]]",7,0.002
6081,10_hard_full,"[[2, 7, 1], [4, 3, 2], [9, 9, 1], [4, 4, 2], [6, 5, 1], [2, 4, 2]]",6,0.002
6082,10_hard_full,"[[7, 3, 1], [4, 4, 2], [2, 7, 1], [4, 3, 2], [6, 6, 1], [1, 0, 2], [2, 3, 1], [2, 4, 2], [9, 7, 1], [6, 5, 2]]",10,0.002
6083,10_hard_full,"[[6, 1, 1], [7, 4, 2], [4, 4, 1], [4, 3, 2], [4, 9, 1], [6, 5, 2], [2, 3, 1], [1, 0, 2], [7, 6, 1]]",9,0.002
6084,10_hard_full,"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [1, 0, 2], [4, 3, 1], [3, 1, 2]]",6,0.002
6085,10_hard_full,"[[4, 4, 1], [9, 5, 2], [3, 5, 1], [5, 3, 2], [4, 3, 1], [1, 4, 2], [4, 5, 1], [3, 0, 2], [6, 0, 1], [2, 3, 2]]",10,0.002
6086,10_hard_full,"[[7, 4, 1], [4, 3, 2], [1, 1, 1], [2, 7, 2], [0, 8, 1], [8, 7, 2], [9, 7, 1]]",7,0.002
6087,10_hard_full,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [7, 5, 2], [6, 1, 1]]",5,0.002
6088,10_hard_full,"[[2, 3, 1], [4, 3, 2], [3, 5, 1], [1, 0, 2]]",4,0.002
6089,10_hard_full,"[[4, 0, 1], [3, 5, 2], [4, 3, 1]]",3,0.002
6090,10_hard_full,"[[4, 5, 1], [7, 4, 2], [4, 4, 1], [4, 3, 2], [9, 6, 1], [1, 0, 2], [6, 5, 1]]",7,0.002
6091,10_hard_full,"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2], [6, 3, 1], [4, 4, 2]]",6,0.002
6092,10_hard_full,"[[8, 4, 1], [4, 4, 2], [5, 8, 1], [1, 4, 2], [9, 9, 1], [4, 3, 2], [0, 6, 1]]",7,0.002
6093,10_hard_full,"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 6, 1], [8, 3, 2], [8, 4, 1], [7, 5, 2]]",10,0.002
6094,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [5, 6, 2], [3, 5, 1]]",5,0.002
6095,10_hard_full,"[[4, 0, 1], [8, 4, 2], [8, 3, 1], [4, 5, 2], [6, 1, 1], [5, 0, 2], [4, 3, 1], [4, 4, 2], [0, 0, 1]]",9,0.002
6096,10_hard_full,"[[4, 3, 1], [4, 4, 2], [9, 3, 1], [8, 4, 2], [6, 3, 1], [2, 4, 2], [0, 9, 1], [7, 4, 2], [9, 2, 1]]",9,0.002
6097,10_hard_full,"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [4, 3, 2], [5, 6, 1], [7, 6, 2], [8, 8, 1], [6, 5, 2]]",8,0.002
6098,10_hard_full,"[[4, 0, 1], [4, 4, 2], [7, 9, 1], [4, 3, 2]]",4,0.002
6099,10_hard_full,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2], [4, 5, 1], [1, 0, 2], [6, 5, 1]]",7,0.002
6100,10_hard_full,"[[4, 0, 1], [8, 4, 2], [8, 3, 1]]",3,0.004
6101,10_hard_full,"[[4, 3, 1], [4, 4, 2], [9, 7, 1]]",3,0.002
6102,10_hard_full,"[[5, 3, 1], [4, 3, 2], [8, 8, 1]]",3,0.002
6103,10_hard_full,"[[4, 5, 1], [7, 4, 2], [4, 4, 1]]",3,0.002
6104,10_hard_full,"[[3, 5, 1], [7, 5, 2], [4, 3, 1], [4, 4, 2], [7, 0, 1], [8, 4, 2]]",6,0.002
6105,10_hard_full,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2], [4, 5, 1], [1, 0, 2], [6, 5, 1], [3, 5, 2], [9, 2, 1], [5, 6, 2]]",10,0.002
6106,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [8, 4, 2], [8, 3, 1], [9, 7, 2], [4, 5, 1], [4, 3, 2]]",8,0.002
6107,10_hard_full,"[[4, 4, 1], [4, 3, 2], [8, 8, 1], [1, 0, 2]]",4,0.002
6108,10_hard_full,"[[7, 4, 1], [4, 3, 2], [0, 0, 1], [5, 5, 2]]",4,0.002
6109,10_hard_full,"[[4, 0, 1], [4, 3, 2], [3, 9, 1], [6, 5, 2], [1, 8, 1], [7, 4, 2]]",6,0.002
6110,10_hard_full,"[[4, 3, 1], [5, 5, 2]]",2,0.006
6111,10_hard_full,"[[7, 1, 1], [4, 4, 2], [9, 0, 1], [1, 4, 2], [5, 5, 1]]",5,0.002
6112,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2]]",4,0.058
6113,10_hard_full,"[[2, 4, 1], [6, 0, 2], [4, 3, 1], [8, 3, 2], [8, 4, 1], [4, 4, 2], [7, 4, 1]]",7,0.002
6114,10_hard_full,"[[2, 7, 1], [4, 3, 2], [7, 5, 1], [4, 4, 2]]",4,0.002
6115,10_hard_full,"[[7, 3, 1], [1, 0, 2], [4, 3, 1], [5, 6, 2], [5, 3, 1], [2, 7, 2]]",6,0.002
6116,10_hard_full,"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2], [4, 6, 1]]",5,0.002
6117,10_hard_full,"[[4, 3, 1], [5, 6, 2], [2, 4, 1], [6, 0, 2], [4, 6, 1], [7, 4, 2], [4, 4, 1], [6, 3, 2]]",8,0.002
6118,10_hard_full,"[[4, 3, 1], [2, 3, 2], [4, 4, 1], [9, 0, 2]]",4,0.002
6119,10_hard_full,"[[3, 5, 1], [2, 4, 2], [4, 4, 1], [5, 3, 2], [5, 5, 1], [8, 7, 2]]",6,0.002
6120,10_hard_full,"[[4, 4, 1], [1, 0, 2], [4, 3, 1], [2, 9, 2], [4, 5, 1], [8, 1, 2], [5, 3, 1], [3, 7, 2]]",8,0.002
6121,10_hard_full,"[[2, 4, 1], [6, 0, 2], [8, 4, 1], [9, 1, 2], [9, 5, 1], [7, 3, 2]]",6,0.002
6122,10_hard_full,"[[4, 4, 1], [4, 3, 2], [0, 5, 1], [1, 0, 2], [6, 5, 1], [7, 3, 2], [5, 6, 1], [8, 4, 2], [8, 3, 1], [2, 7, 2]]",10,0.002
6123,10_hard_full,"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [1, 0, 2], [4, 3, 1], [8, 4, 2], [2, 3, 1]]",7,0.002
6124,10_hard_full,"[[2, 4, 1], [6, 0, 2], [6, 1, 1], [6, 5, 2], [4, 3, 1], [5, 5, 2], [4, 4, 1]]",7,0.002
6125,10_hard_full,"[[4, 3, 1], [4, 4, 2], [5, 8, 1], [8, 4, 2], [6, 5, 1], [4, 6, 2], [2, 3, 1], [5, 5, 2]]",8,0.002
6126,10_hard_full,"[[2, 4, 1], [6, 0, 2], [8, 4, 1], [6, 7, 2], [7, 3, 1], [3, 5, 2], [9, 5, 1], [4, 0, 2], [7, 1, 1], [4, 3, 2]]",10,0.002
6127,10_hard_full,"[[2, 4, 1], [6, 0, 2], [7, 1, 1], [6, 5, 2], [4, 3, 1], [8, 4, 2], [8, 3, 1]]",7,0.002
6128,10_hard_full,"[[8, 4, 1], [4, 4, 2], [5, 8, 1], [1, 4, 2], [9, 9, 1], [4, 3, 2]]",6,0.002
6129,10_hard_full,"[[4, 0, 1], [4, 3, 2], [5, 8, 1], [1, 0, 2], [6, 5, 1], [5, 5, 2], [5, 0, 1], [4, 4, 2], [3, 0, 1]]",9,0.002
6130,10_hard_full,"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2], [6, 3, 1], [4, 4, 2], [7, 4, 1], [3, 0, 2]]",8,0.002
6131,10_hard_full,"[[4, 5, 1], [4, 3, 2], [0, 4, 1], [7, 6, 2], [3, 9, 1], [6, 5, 2], [9, 9, 1]]",7,0.002
6132,10_hard_full,"[[2, 4, 1], [6, 0, 2], [7, 3, 1], [7, 1, 2], [8, 4, 1], [9, 2, 2]]",6,0.002
6133,10_hard_full,"[[4, 4, 1], [1, 0, 2], [4, 3, 1], [2, 3, 2], [8, 3, 1], [0, 5, 2], [7, 1, 1], [2, 4, 2], [5, 3, 1]]",9,0.002
6134,10_hard_full,"[[4, 0, 1], [2, 3, 2], [3, 6, 1], [4, 4, 2], [0, 4, 1]]",5,0.002
6135,10_hard_full,"[[4, 3, 1], [8, 4, 2], [8, 3, 1], [2, 4, 2], [4, 4, 1], [3, 7, 2], [7, 1, 1], [9, 6, 2]]",8,0.002
6136,10_hard_full,"[[7, 1, 1], [4, 4, 2], [9, 0, 1], [1, 4, 2], [5, 5, 1], [2, 4, 2]]",6,0.002
6137,10_hard_full,"[[9, 3, 1], [4, 4, 2], [1, 1, 1], [2, 4, 2], [5, 0, 1], [4, 3, 2], [4, 5, 1], [1, 0, 2]]",8,0.002
6138,10_hard_full,"[[4, 3, 1], [5, 5, 2], [4, 4, 1], [1, 0, 2], [4, 5, 1], [4, 6, 2]]",6,0.002
6139,10_hard_full,"[[4, 3, 1], [0, 6, 2]]",2,0.002
6140,10_hard_full,"[[4, 3, 1], [8, 7, 2], [4, 4, 1], [3, 9, 2], [2, 3, 1], [7, 5, 2], [4, 5, 1], [0, 4, 2], [5, 5, 1], [7, 7, 2]]",10,0.002
6141,10_hard_full,"[[1, 4, 1], [7, 6, 2], [7, 3, 1]]",3,0.002
6142,10_hard_full,"[[7, 4, 1], [5, 5, 2], [6, 1, 1], [4, 6, 2], [9, 2, 1], [6, 5, 2], [6, 6, 1], [7, 3, 2]]",8,0.002
6143,10_hard_full,"[[7, 1, 1], [6, 5, 2], [4, 3, 1], [4, 4, 2], [6, 3, 1], [7, 4, 2], [4, 0, 1], [8, 4, 2], [5, 6, 1]]",9,0.002
6144,10_hard_full,"[[6, 1, 1], [2, 4, 2], [4, 4, 1], [8, 4, 2], [8, 3, 1], [5, 0, 2], [2, 3, 1], [8, 7, 2], [8, 8, 1]]",9,0.002
6145,10_hard_full,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [4, 4, 2], [5, 7, 1], [2, 4, 2], [8, 7, 1], [7, 4, 2], [1, 4, 1]]",9,0.002
6146,10_hard_full,"[[5, 3, 1], [8, 3, 2], [8, 4, 1], [4, 3, 2], [7, 0, 1], [6, 5, 2], [2, 0, 1], [2, 4, 2], [4, 8, 1], [5, 5, 2]]",10,0.002
6147,10_hard_full,"[[6, 1, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2], [3, 5, 1], [6, 5, 2]]",6,0.002
6148,10_hard_full,"[[6, 3, 1], [4, 4, 2], [6, 6, 1], [8, 4, 2], [5, 6, 1], [4, 3, 2], [6, 9, 1], [8, 7, 2], [0, 4, 1]]",9,0.002
6149,10_hard_full,"[[3, 5, 1], [8, 3, 2], [8, 4, 1], [4, 3, 2], [7, 4, 1], [6, 5, 2], [1, 6, 1], [1, 0, 2], [7, 6, 1], [4, 4, 2]]",10,0.002
6150,10_hard_full,"[[4, 3, 1], [4, 4, 2], [7, 0, 1]]",3,0.004
6151,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2], [8, 0, 1], [6, 5, 2], [1, 1, 1], [4, 5, 2], [6, 1, 1], [2, 3, 2]]",10,0.002
6152,10_hard_full,"[[7, 1, 1], [6, 5, 2], [4, 3, 1], [4, 4, 2], [6, 3, 1]]",5,0.002
6153,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2], [8, 8, 1], [4, 6, 2]]",6,0.002
6154,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2], [2, 7, 1], [1, 0, 2], [6, 5, 1], [2, 0, 2], [2, 3, 1], [8, 3, 2]]",10,0.002
6155,10_hard_full,"[[4, 5, 1], [8, 4, 2], [8, 3, 1]]",3,0.002
6156,10_hard_full,"[[4, 3, 1], [4, 4, 2], [9, 3, 1], [8, 4, 2]]",4,0.002
6157,10_hard_full,"[[2, 4, 1], [6, 0, 2], [2, 7, 1], [2, 3, 2], [4, 6, 1], [4, 3, 2], [0, 5, 1], [1, 0, 2], [6, 5, 1], [8, 3, 2]]",10,0.002
6158,10_hard_full,"[[2, 4, 1], [6, 0, 2], [4, 0, 1], [0, 1, 2], [7, 3, 1]]",5,0.002
6159,10_hard_full,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2]]",4,0.002
6160,10_hard_full,"[[5, 3, 1], [4, 4, 2]]",2,0.01
6161,10_hard_full,"[[4, 0, 1], [3, 5, 2], [4, 3, 1], [4, 4, 2], [6, 9, 1], [8, 4, 2], [0, 8, 1]]",7,0.002
6162,10_hard_full,"[[2, 4, 1], [6, 0, 2], [1, 7, 1], [8, 4, 2], [8, 3, 1], [5, 5, 2], [3, 5, 1]]",7,0.002
6163,10_hard_full,"[[7, 1, 1], [4, 3, 2], [4, 8, 1], [4, 4, 2]]",4,0.002
6164,10_hard_full,"[[4, 3, 1], [8, 3, 2], [8, 4, 1], [4, 4, 2], [9, 2, 1]]",5,0.002
6165,10_hard_full,"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [4, 3, 2], [1, 4, 1], [5, 5, 2], [8, 1, 1], [6, 5, 2], [2, 0, 1], [1, 0, 2]]",10,0.002
6166,10_hard_full,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [4, 4, 2], [5, 7, 1], [2, 4, 2], [8, 7, 1], [7, 4, 2], [1, 4, 1], [4, 3, 2]]",10,0.002
6167,10_hard_full,"[[6, 1, 1], [6, 5, 2], [4, 3, 1], [2, 4, 2], [4, 4, 1], [0, 2, 2], [4, 5, 1], [0, 1, 2], [7, 1, 1], [9, 9, 2]]",10,0.002
6168,10_hard_full,"[[5, 3, 1], [6, 5, 2], [4, 3, 1], [2, 3, 2], [6, 3, 1], [7, 3, 2], [4, 4, 1], [7, 4, 2]]",8,0.002
6169,10_hard_full,"[[8, 4, 1], [4, 3, 2], [7, 7, 1], [0, 5, 2], [1, 9, 1], [6, 5, 2], [8, 9, 1], [4, 4, 2], [5, 7, 1]]",9,0.002
6170,10_hard_full,"[[4, 3, 1], [5, 6, 2], [4, 4, 1]]",3,0.002
6171,10_hard_full,"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [4, 3, 2], [8, 0, 1], [7, 6, 2], [0, 2, 1]]",7,0.002
6172,10_hard_full,"[[4, 3, 1], [4, 4, 2], [9, 7, 1], [8, 4, 2], [6, 5, 1]]",5,0.002
6173,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2], [2, 0, 1], [2, 3, 2], [5, 0, 1], [1, 0, 2], [6, 5, 1], [8, 3, 2]]",10,0.002
6174,10_hard_full,"[[4, 4, 1], [4, 3, 2], [7, 6, 1], [6, 5, 2], [1, 0, 1], [8, 4, 2]]",6,0.002
6175,10_hard_full,"[[7, 3, 1], [4, 3, 2], [0, 7, 1], [1, 0, 2], [6, 5, 1], [8, 4, 2]]",6,0.002
6176,10_hard_full,"[[4, 4, 1], [5, 3, 2], [4, 3, 1], [0, 7, 2], [4, 0, 1], [4, 5, 2], [2, 4, 1], [6, 0, 2], [2, 7, 1]]",9,0.002
6177,10_hard_full,"[[7, 3, 1], [4, 4, 2], [9, 3, 1]]",3,0.002
6178,10_hard_full,"[[1, 6, 1], [1, 0, 2], [4, 3, 1]]",3,0.002
6179,10_hard_full,"[[4, 0, 1], [5, 5, 2], [4, 3, 1], [4, 4, 2], [5, 0, 1], [7, 4, 2], [0, 2, 1], [2, 4, 2], [0, 9, 1], [4, 6, 2]]",10,0.002
6180,10_hard_full,"[[4, 4, 1], [1, 0, 2], [4, 3, 1], [3, 7, 2], [4, 5, 1], [2, 9, 2], [2, 3, 1], [5, 3, 2], [4, 6, 1]]",9,0.002
6181,10_hard_full,"[[3, 6, 1], [4, 3, 2], [6, 3, 1], [4, 4, 2], [0, 6, 1]]",5,0.002
6182,10_hard_full,"[[6, 1, 1], [6, 5, 2], [4, 3, 1], [2, 4, 2], [4, 4, 1], [0, 2, 2], [4, 5, 1]]",7,0.002
6183,10_hard_full,"[[6, 1, 1], [4, 4, 2], [9, 8, 1], [1, 4, 2], [6, 5, 1], [7, 4, 2], [3, 1, 1], [8, 4, 2], [2, 4, 1], [8, 7, 2]]",10,0.002
6184,10_hard_full,"[[3, 5, 1], [4, 3, 2], [8, 3, 1], [4, 4, 2], [5, 9, 1], [7, 4, 2], [1, 6, 1], [1, 0, 2]]",8,0.002
6185,10_hard_full,"[[8, 4, 1], [4, 4, 2], [5, 6, 1], [7, 4, 2], [2, 4, 1], [6, 0, 2], [7, 3, 1], [8, 3, 2]]",8,0.002
6186,10_hard_full,"[[2, 7, 1], [8, 4, 2], [8, 3, 1], [2, 4, 2], [4, 4, 1], [2, 3, 2], [2, 0, 1], [4, 3, 2], [9, 6, 1], [6, 5, 2]]",10,0.002
6187,10_hard_full,"[[0, 4, 1], [8, 4, 2], [8, 3, 1], [4, 4, 2], [7, 9, 1], [2, 4, 2], [1, 2, 1], [1, 0, 2], [0, 0, 1]]",9,0.002
6188,10_hard_full,"[[4, 3, 1], [4, 4, 2], [9, 6, 1], [7, 4, 2], [9, 9, 1]]",5,0.002
6189,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2], [9, 0, 1], [6, 5, 2]]",6,0.002
6190,10_hard_full,"[[7, 1, 1], [6, 5, 2], [4, 3, 1], [1, 4, 2], [6, 1, 1], [8, 7, 2]]",6,0.002
6191,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2], [9, 3, 1]]",5,0.004
6192,10_hard_full,"[[6, 1, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2]]",4,0.002
6193,10_hard_full,"[[5, 3, 1], [2, 4, 2], [4, 4, 1], [3, 5, 2], [4, 5, 1], [4, 3, 2]]",6,0.004
6194,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [5, 5, 2]]",4,0.004
6195,10_hard_full,"[[4, 4, 1], [5, 6, 2], [4, 5, 1], [4, 3, 2], [3, 5, 1], [8, 7, 2], [1, 7, 1], [1, 0, 2], [5, 5, 1], [8, 4, 2]]",10,0.002
6196,10_hard_full,"[[4, 4, 1], [2, 3, 2], [6, 1, 1]]",3,0.002
6197,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [8, 3, 2], [8, 4, 1], [4, 3, 2], [6, 5, 1], [1, 0, 2]]",8,0.002
6198,10_hard_full,"[[5, 3, 1], [6, 6, 2], [4, 3, 1]]",3,0.002
6199,10_hard_full,"[[2, 7, 1], [4, 3, 2], [9, 9, 1], [4, 4, 2], [6, 5, 1], [2, 4, 2], [6, 6, 1], [8, 4, 2], [2, 9, 1], [1, 0, 2]]",10,0.002
6200,10_hard_full,"[[1, 7, 1], [2, 0, 2], [4, 3, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2]]",6,0.002
6201,10_hard_full,"[[4, 3, 1], [2, 4, 2], [4, 4, 1], [6, 7, 2]]",4,0.002
6202,10_hard_full,"[[6, 1, 1], [4, 3, 2], [2, 0, 1], [4, 4, 2], [3, 6, 1], [8, 4, 2], [0, 1, 1], [1, 0, 2], [4, 6, 1], [6, 5, 2]]",10,0.002
6203,10_hard_full,"[[2, 4, 1], [6, 0, 2], [4, 6, 1], [4, 3, 2], [3, 9, 1], [4, 4, 2], [3, 1, 1]]",7,0.002
6204,10_hard_full,"[[4, 3, 1], [7, 4, 2], [4, 4, 1], [9, 3, 2], [5, 3, 1], [1, 1, 2], [3, 5, 1], [1, 4, 2]]",8,0.002
6205,10_hard_full,"[[7, 1, 1], [4, 3, 2], [0, 9, 1], [6, 5, 2], [9, 8, 1]]",5,0.002
6206,10_hard_full,"[[3, 5, 1], [4, 3, 2], [9, 2, 1], [1, 0, 2], [6, 5, 1], [4, 4, 2], [5, 9, 1], [7, 4, 2], [0, 4, 1], [8, 7, 2]]",10,0.002
6207,10_hard_full,"[[3, 5, 1], [7, 4, 2], [4, 4, 1]]",3,0.002
6208,10_hard_full,"[[4, 3, 1], [4, 4, 2], [0, 6, 1], [7, 4, 2]]",4,0.002
6209,10_hard_full,"[[2, 4, 1], [6, 0, 2], [6, 1, 1], [6, 5, 2], [4, 3, 1], [8, 3, 2], [8, 4, 1]]",7,0.002
6210,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2], [8, 3, 1], [1, 0, 2], [6, 5, 1], [2, 3, 2]]",8,0.002
6211,10_hard_full,"[[4, 0, 1], [4, 3, 2], [9, 3, 1]]",3,0.002
6212,10_hard_full,"[[7, 1, 1], [4, 4, 2], [1, 7, 1], [4, 3, 2], [9, 7, 1], [7, 4, 2], [2, 7, 1]]",7,0.002
6213,10_hard_full,"[[2, 7, 1], [6, 5, 2], [4, 3, 1]]",3,0.004
6214,10_hard_full,"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [8, 3, 2], [8, 4, 1], [4, 3, 2], [7, 7, 1]]",7,0.002
6215,10_hard_full,"[[7, 3, 1], [4, 3, 2], [4, 5, 1], [6, 5, 2], [7, 0, 1], [7, 6, 2], [4, 4, 1], [1, 0, 2], [8, 7, 1]]",9,0.002
6216,10_hard_full,"[[5, 3, 1], [4, 3, 2], [7, 0, 1], [4, 4, 2], [5, 6, 1], [8, 4, 2], [6, 7, 1], [1, 0, 2], [1, 4, 1]]",9,0.002
6217,10_hard_full,"[[7, 3, 1], [4, 3, 2], [0, 7, 1], [1, 0, 2]]",4,0.002
6218,10_hard_full,"[[7, 3, 1], [4, 4, 2], [9, 2, 1], [7, 4, 2], [1, 4, 1], [8, 3, 2], [3, 8, 1], [4, 3, 2], [0, 1, 1], [8, 4, 2]]",10,0.002
6219,10_hard_full,"[[6, 3, 1], [4, 3, 2], [5, 6, 1], [1, 0, 2], [6, 5, 1], [4, 4, 2], [5, 3, 1], [8, 4, 2], [9, 1, 1], [7, 4, 2]]",10,0.002
6220,10_hard_full,"[[2, 4, 1], [6, 0, 2], [2, 7, 1], [2, 3, 2], [3, 8, 1], [8, 4, 2], [8, 3, 1], [7, 4, 2], [4, 3, 1]]",9,0.002
6221,10_hard_full,"[[6, 3, 1], [5, 5, 2], [4, 0, 1], [4, 6, 2]]",4,0.002
6222,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [4, 3, 2], [3, 9, 1], [1, 0, 2], [6, 5, 1], [8, 3, 2], [8, 4, 1]]",9,0.002
6223,10_hard_full,"[[4, 3, 1], [4, 4, 2], [2, 9, 1], [2, 4, 2], [4, 8, 1], [7, 4, 2]]",6,0.002
6224,10_hard_full,"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [8, 3, 2], [8, 4, 1], [4, 3, 2], [7, 7, 1], [7, 6, 2]]",8,0.002
6225,10_hard_full,"[[5, 3, 1], [6, 5, 2]]",2,0.004
6226,10_hard_full,"[[4, 4, 1], [6, 5, 2], [4, 3, 1], [5, 9, 2], [5, 3, 1], [0, 0, 2], [2, 3, 1]]",7,0.002
6227,10_hard_full,"[[4, 0, 1], [6, 5, 2]]",2,0.004
6228,10_hard_full,"[[2, 7, 1], [6, 5, 2], [4, 3, 1], [8, 4, 2]]",4,0.002
6229,10_hard_full,"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [1, 0, 2], [4, 3, 1]]",5,0.004
6230,10_hard_full,"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [7, 4, 2], [4, 4, 1], [9, 3, 2]]",6,0.002
6231,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [5, 5, 2], [4, 3, 1], [9, 8, 2], [4, 6, 1], [3, 9, 2], [8, 4, 1]]",9,0.002
6232,10_hard_full,"[[4, 5, 1], [4, 3, 2], [7, 6, 1], [6, 5, 2]]",4,0.002
6233,10_hard_full,"[[2, 4, 1], [6, 0, 2], [5, 3, 1], [8, 1, 2]]",4,0.002
6234,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [1, 0, 2], [4, 3, 1], [9, 5, 2], [4, 0, 1], [4, 5, 2]]",8,0.002
6235,10_hard_full,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [2, 0, 2], [2, 3, 1], [5, 3, 2], [4, 0, 1], [4, 3, 2], [7, 0, 1], [1, 0, 2]]",10,0.002
6236,10_hard_full,"[[2, 4, 1], [6, 0, 2], [4, 5, 1], [4, 3, 2], [8, 8, 1]]",5,0.002
6237,10_hard_full,"[[3, 5, 1], [8, 7, 2], [6, 0, 1], [2, 4, 2], [4, 4, 1], [5, 3, 2]]",6,0.002
6238,10_hard_full,"[[2, 4, 1], [6, 0, 2], [3, 6, 1], [8, 4, 2], [8, 3, 1], [5, 5, 2], [7, 3, 1], [6, 5, 2]]",8,0.002
6239,10_hard_full,"[[4, 3, 1], [8, 3, 2], [8, 4, 1], [5, 3, 2], [4, 0, 1], [0, 7, 2], [7, 3, 1], [9, 3, 2], [9, 5, 1], [4, 4, 2]]",10,0.002
6240,10_hard_full,"[[2, 4, 1], [6, 0, 2], [7, 3, 1], [8, 4, 2], [8, 3, 1], [6, 1, 2]]",6,0.002
6241,10_hard_full,"[[4, 3, 1], [4, 4, 2], [7, 6, 1], [2, 4, 2], [5, 8, 1], [1, 4, 2], [8, 7, 1], [7, 4, 2]]",8,0.002
6242,10_hard_full,"[[1, 7, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2], [4, 0, 1], [4, 4, 2], [6, 0, 1]]",7,0.002
6243,10_hard_full,"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [8, 3, 2], [8, 4, 1], [4, 3, 2], [7, 9, 1], [1, 0, 2]]",8,0.002
6244,10_hard_full,"[[7, 3, 1]]",1,0.046
6245,10_hard_full,"[[2, 4, 1], [6, 0, 2], [7, 3, 1], [4, 4, 2]]",4,0.002
6246,10_hard_full,"[[6, 1, 1], [4, 4, 2], [9, 1, 1], [8, 4, 2], [5, 8, 1], [3, 1, 2], [4, 0, 1]]",7,0.002
6247,10_hard_full,"[[5, 0, 1], [8, 4, 2], [8, 3, 1], [6, 1, 2], [4, 4, 1], [4, 3, 2], [7, 5, 1], [1, 0, 2], [6, 5, 1], [9, 6, 2]]",10,0.002
6248,10_hard_full,"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [8, 3, 2], [8, 4, 1], [4, 3, 2], [7, 9, 1], [1, 0, 2], [6, 5, 1]]",9,0.002
6249,10_hard_full,"[[4, 0, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2], [5, 8, 1], [4, 4, 2], [9, 0, 1], [7, 4, 2], [7, 9, 1]]",9,0.002
6250,10_hard_full,"[[2, 7, 1], [6, 5, 2], [4, 3, 1], [8, 4, 2], [8, 3, 1], [4, 4, 2], [1, 2, 1], [6, 6, 2], [1, 6, 1]]",9,0.002
6251,10_hard_full,"[[4, 5, 1], [4, 4, 2], [3, 0, 1], [4, 3, 2], [8, 0, 1]]",5,0.002
