,entropy,condition
767,1.3007373411937315,Full
768,1.1175977195995384,Full
769,1.0949439832873797,Full
770,1.4305801571174497,Full
771,1.2176827731734956,Full
772,1.3528567175949424,Full
773,1.3279907239343125,Full
774,1.0366041943484379,Full
775,1.2322999318443106,Full
776,1.0888890203369477,Full
777,1.3174756272563013,Full
778,1.3729875128153304,Full
779,1.1994833307629615,Full
780,1.0982630219303438,Full
781,1.16196566169617,Full
782,1.3227237877255713,Full
783,1.2107723653701115,Full
784,1.1433133455266582,Full
785,1.2075153250376989,Full
786,1.3577073784146751,Full
787,1.2175854430595252,Full
788,1.2621431030792172,Full
789,1.310756063416345,Full
790,1.1625516413890729,Full
791,1.0419792764029772,Full
792,1.1080718304877255,Full
793,1.322746299843652,Full
794,1.2409105812098662,Full
795,1.22310233632106,Full
796,1.007639381841356,Full
797,1.2953057690658862,Full
798,1.2559284257630128,Full
799,1.13203448455945,Full
800,1.1118217314931431,Full
801,0.9394199776922609,Full
802,1.225065400486638,Full
803,1.0828374288858535,Full
804,1.2819714987458704,Full
805,1.106812865621316,Full
806,1.3098905960689855,Full
807,1.259708933437851,Full
808,1.2935118694387049,Full
809,1.2175626087610774,Full
810,1.0142913608746122,Full
811,1.2143130643167008,Full
812,1.441847006929877,Full
813,1.3254426472080385,Full
814,1.1030249669834966,Full
815,1.3824236318254648,Full
816,1.0194516177517905,Full
817,1.3519711988445249,Full
818,1.031693314621935,Full
819,1.2793642033175459,Full
820,1.2912644657335006,Full
821,1.0878928274085953,Full
822,1.1663596776835095,Full
823,1.1024074414597496,Full
824,1.3143140914264007,Full
825,1.0442774182552559,Full
826,1.2359804403401164,Full
827,1.068274713270518,Full
828,1.2342166680049063,Full
829,1.364109856067669,Full
830,1.1328599998030109,Full
831,1.3361228846171112,Full
832,1.392304901379136,Full
833,1.1672103420449942,Full
834,1.1321687923077812,Full
835,1.4290493227165586,Full
836,1.2594540130185492,Full
837,1.2107457665965704,Full
838,1.4274687775533013,Full
839,1.2569093065476318,Full
840,1.1169107511422103,Full
841,1.2856238592313072,Full
