iteration,board,shutter_size,max_moves,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,answer,correct,exploredNodes
5,10_hard_full,5,50,shutter,blocking,False,True,2,square,2,True,50,44,0,"[[0.024390243902439025, 0.024390243902439025, 0.024390243902439025, -2e-05, 0.024390243902439025, 0.04878048780487805, 0.0, 0.024390243902439025, 0.024390243902439025, 0.07317073170731707], [0.0, 0.0, 0.0, -1e-05, 0.024390243902439025, -2e-05, 0.024390243902439025, 0.04878048780487805, 0.07317073170731707, 0.024390243902439025], [0.0, -2e-05, -2e-05, 0.04878048780487805, 0.04878048780487805, -1e-05, -1e-05, 0.0975609756097561, -2e-05, 0.024390243902439025], [0.0, 0.0, -2e-05, -1e-05, -2e-05, 0.024390243902439025, 0.04878048780487805, 0.0, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.024390243902439025, 0.024390243902439025, 0.024390243902439025, 0.07317073170731707, 0.024390243902439025, 0.024390243902439025, 0.0], [0.0, -1e-05, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.024390243902439025, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2e-05, 0.0, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025]]"
5,10_hard_pruned,5,50,shutter,blocking,False,True,2,square,2,True,50,24,1,"[[0.0, 0.0, 0.020833333333333332, -2e-05, 0.0, 0.0, 0.020833333333333332, 0.0, 0.020833333333333332, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.041666666666666664, 0.0, 0.0], [0.0, -2e-05, -2e-05, 0.020833333333333332, -1e-05, -1e-05, -1e-05, 0.0, -2e-05, 0.0], [0.041666666666666664, 0.020833333333333332, -2e-05, -1e-05, -2e-05, 0.0625, 0.020833333333333332, 0.020833333333333332, 0.020833333333333332, 0.020833333333333332], [0.08333333333333333, -1e-05, -1e-05, 0.020833333333333332, 0.08333333333333333, 0.020833333333333332, 0.0, 0.0, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.0625, -2e-05, 0.020833333333333332, 0.0, 0.0, 0.0, 0.0], [-2e-05, 0.041666666666666664, -1e-05, 0.08333333333333333, -2e-05, 0.0, 0.020833333333333332, 0.0, 0.0, 0.0], [0.041666666666666664, 0.041666666666666664, -1e-05, 0.020833333333333332, 0.0625, 0.020833333333333332, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2e-05, 0.0, 0.020833333333333332, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.020833333333333332, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6,10_hard_full,5,50,shutter,blocking,False,True,2,square,2,True,50,62,0,"[[0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.06382978723404255, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.06382978723404255, 0.0, 0.0], [0.0, -2e-05, -2e-05, 0.0, 0.02127659574468085, -1e-05, -1e-05, 0.0, -2e-05, 0.02127659574468085], [0.0425531914893617, 0.02127659574468085, -2e-05, -1e-05, -2e-05, 0.10638297872340426, 0.0425531914893617, 0.02127659574468085, 0.0, 0.0], [0.0425531914893617, -1e-05, -1e-05, 0.0, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.0, 0.0], [0.0425531914893617, -1e-05, -1e-05, 0.06382978723404255, -2e-05, 0.0, 0.02127659574468085, 0.0, 0.0, 0.0], [0.02127659574468085, 0.02127659574468085, -1e-05, 0.0425531914893617, -2e-05, 0.02127659574468085, 0.0, 0.0, 0.0, 0.0], [0.0425531914893617, 0.0425531914893617, -1e-05, 0.02127659574468085, 0.02127659574468085, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2e-05, 0.06382978723404255, 0.0425531914893617, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
6,10_hard_pruned,5,50,shutter,blocking,False,True,2,square,2,True,50,28,0,"[[0.1, 0.06, 0.08, -2e-05, 0.08, 0.1, 0.06, 0.0, 0.06, 0.02], [0.02, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.02, 0.04, 0.04, 0.0], [0.02, -2e-05, -2e-05, 0.0, -1e-05, -1e-05, -1e-05, 0.02, -2e-05, 0.0], [0.02, 0.02, -2e-05, -1e-05, -2e-05, 0.02, 0.02, 0.02, 0.0, 0.0], [0.02, -1e-05, -1e-05, 0.02, 0.0, 0.04, 0.02, 0.0, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.02, -2e-05, 0.0, 0.02, 0.0, 0.02, 0.0], [-2e-05, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.02, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2e-05, 0.0, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
7,10_hard_full,5,50,shutter,blocking,False,True,2,square,2,True,50,25,1,"[[0.016666666666666666, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.016666666666666666, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.03333333333333333, 0.0, 0.0], [0.03333333333333333, -2e-05, -2e-05, 0.016666666666666666, 0.016666666666666666, -1e-05, -1e-05, 0.03333333333333333, -2e-05, 0.0], [0.05, 0.016666666666666666, -2e-05, -1e-05, -2e-05, 0.0, 0.0, 0.03333333333333333, 0.0, 0.0], [0.05, -1e-05, -1e-05, 0.06666666666666667, 0.08333333333333333, 0.03333333333333333, 0.05, 0.03333333333333333, 0.03333333333333333, 0.0], [0.06666666666666667, -1e-05, -1e-05, 0.05, -2e-05, 0.016666666666666666, 0.0, 0.0, 0.0, 0.0], [0.06666666666666667, 0.05, -1e-05, 0.0, -2e-05, 0.0, 0.016666666666666666, 0.0, 0.0, 0.0], [0.03333333333333333, 0.03333333333333333, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.016666666666666666, 0.0, 0.0], [0.016666666666666666, 0.0, -2e-05, 0.016666666666666666, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
7,10_hard_pruned,5,50,shutter,blocking,False,True,2,square,2,True,50,24,1,"[[0.0, 0.0, 0.02040816326530612, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.061224489795918366, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.08163265306122448, 0.0, 0.0], [0.02040816326530612, -2e-05, -2e-05, 0.02040816326530612, -1e-05, -1e-05, -1e-05, 0.0, -2e-05, 0.0], [0.02040816326530612, 0.02040816326530612, -2e-05, -1e-05, -2e-05, 0.08163265306122448, 0.02040816326530612, 0.0, 0.0, 0.0], [0.061224489795918366, -1e-05, -1e-05, 0.02040816326530612, 0.10204081632653061, 0.04081632653061224, 0.04081632653061224, 0.0, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.10204081632653061, -2e-05, 0.02040816326530612, 0.0, 0.0, 0.0, 0.0], [-2e-05, 0.0, -1e-05, 0.08163265306122448, -2e-05, 0.0, 0.02040816326530612, 0.0, 0.0, 0.0], [0.0, 0.04081632653061224, -1e-05, 0.061224489795918366, 0.04081632653061224, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2e-05, 0.0, 0.02040816326530612, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
8,10_hard_full,5,50,shutter,blocking,False,True,2,square,2,True,50,25,1,"[[0.0, 0.0, 0.01818181818181818, -2e-05, 0.0, 0.0, 0.03636363636363636, 0.0, 0.01818181818181818, 0.03636363636363636], [0.0, 0.0, 0.0, -1e-05, 0.01818181818181818, -2e-05, 0.05454545454545454, 0.01818181818181818, 0.0, 0.03636363636363636], [0.0, -2e-05, -2e-05, 0.0, 0.01818181818181818, -1e-05, -1e-05, 0.0, -2e-05, 0.05454545454545454], [0.0, 0.0, -2e-05, -1e-05, -2e-05, 0.01818181818181818, 0.09090909090909091, 0.03636363636363636, 0.09090909090909091, 0.09090909090909091], [0.0, -1e-05, -1e-05, 0.0, 0.01818181818181818, 0.01818181818181818, 0.05454545454545454, 0.03636363636363636, 0.03636363636363636, 0.05454545454545454], [0.0, -1e-05, -1e-05, 0.0, -2e-05, 0.01818181818181818, 0.01818181818181818, 0.01818181818181818, 0.0, 0.03636363636363636], [0.01818181818181818, 0.01818181818181818, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2e-05, 0.0, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.01818181818181818], [0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
8,10_hard_pruned,5,50,shutter,blocking,False,True,2,square,2,True,50,54,0,"[[0.0, 0.0, 0.04081632653061224, -2e-05, 0.0, 0.02040816326530612, 0.0, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612], [0.0, 0.0, 0.02040816326530612, -1e-05, 0.0, -2e-05, 0.04081632653061224, 0.061224489795918366, 0.04081632653061224, 0.0], [0.02040816326530612, -2e-05, -2e-05, 0.04081632653061224, -1e-05, -1e-05, -1e-05, 0.08163265306122448, -2e-05, 0.0], [0.02040816326530612, 0.02040816326530612, -2e-05, -1e-05, -2e-05, 0.02040816326530612, 0.0, 0.02040816326530612, 0.0, 0.0], [0.02040816326530612, -1e-05, -1e-05, 0.0, 0.10204081632653061, 0.04081632653061224, 0.04081632653061224, 0.061224489795918366, 0.02040816326530612, 0.02040816326530612], [0.0, -1e-05, -1e-05, 0.02040816326530612, -2e-05, 0.0, 0.04081632653061224, 0.02040816326530612, 0.0, 0.0], [-2e-05, 0.0, -1e-05, 0.02040816326530612, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.02040816326530612, -1e-05, 0.0, 0.02040816326530612, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2e-05, 0.0, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.02040816326530612, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
9,10_hard_full,5,50,shutter,blocking,False,True,2,square,2,True,50,74,0,"[[0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.02564102564102564, 0.0, 0.0, 0.05128205128205128], [0.0, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.05128205128205128, 0.0, 0.02564102564102564, 0.02564102564102564], [0.0, -2e-05, -2e-05, 0.0, 0.0, -1e-05, -1e-05, 0.02564102564102564, -2e-05, 0.02564102564102564], [0.0, 0.0, -2e-05, -1e-05, -2e-05, 0.0, 0.02564102564102564, 0.0, 0.02564102564102564, 0.07692307692307693], [0.0, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.05128205128205128, 0.0, 0.05128205128205128, 0.02564102564102564], [0.0, -1e-05, -1e-05, 0.0, -2e-05, 0.02564102564102564, 0.02564102564102564, 0.10256410256410256, 0.05128205128205128, 0.02564102564102564], [0.02564102564102564, 0.02564102564102564, -1e-05, 0.0, -2e-05, 0.0, 0.02564102564102564, 0.0, 0.02564102564102564, 0.0], [0.0, 0.0, -1e-05, 0.02564102564102564, 0.0, 0.05128205128205128, 0.0, 0.02564102564102564, 0.0, 0.0], [0.0, 0.0, -2e-05, 0.0, 0.02564102564102564, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.02564102564102564, 0.0, 0.0, 0.02564102564102564, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
9,10_hard_pruned,5,50,shutter,blocking,False,True,2,square,2,True,50,24,1,"[[0.0, 0.0, 0.04081632653061224, -2e-05, 0.0, 0.02040816326530612, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.04081632653061224, 0.0, 0.0], [0.0, -2e-05, -2e-05, 0.02040816326530612, -1e-05, -1e-05, -1e-05, 0.0, -2e-05, 0.02040816326530612], [0.02040816326530612, 0.02040816326530612, -2e-05, -1e-05, -2e-05, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612], [0.0, -1e-05, -1e-05, 0.02040816326530612, 0.12244897959183673, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.02040816326530612, 0.02040816326530612], [0.0, -1e-05, -1e-05, 0.04081632653061224, -2e-05, 0.02040816326530612, 0.0, 0.0, 0.0, 0.0], [-2e-05, 0.02040816326530612, -1e-05, 0.04081632653061224, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.02040816326530612, -1e-05, 0.02040816326530612, 0.02040816326530612, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2e-05, 0.0, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
