,board,correct,inverse_computation,k,move_limit,noise,shutter_size
30,6_hard_full,0.18,0.00623674691281,7,30,0.0,0.0
31,6_hard_pruned,0.2,0.00685588920883,7,30,0.0,0.0
32,10_easy_full,0.37,0.00301522689582,10,30,0.0,0.0
33,10_easy_pruned,0.59,0.00304349149344,10,30,0.0,0.0
34,10_hard_full,0.18,0.00284446467175,10,30,0.0,0.0
35,10_hard_pruned,0.11,0.00282757450659,10,30,0.0,0.0
36,10_medium_full,0.11,0.00263289539507,10,30,0.0,0.0
37,10_medium_pruned,0.37,0.00255604120338,10,30,0.0,0.0
38,6_easy_full,0.71,0.0151285930408,10,30,0.0,0.0
39,6_easy_full,0.86,0.00892618048737,10,30,0.0,0.5
40,6_easy_pruned,0.89,0.0147318797879,10,30,0.0,0.0
41,6_hard_full,0.15,0.00639836201932,10,30,0.0,0.0
42,6_hard_pruned,0.15,0.00735186002059,10,30,0.0,0.0
43,10_easy_full,0.24,0.0029025048617,3,30,0.25,0.0
44,10_easy_pruned,0.51,0.00371360665478,3,30,0.25,0.0
45,10_hard_full,0.23,0.00287720105881,3,30,0.25,0.0
46,10_hard_pruned,0.14,0.00283502962606,3,30,0.25,0.0
47,10_medium_full,0.07,0.0025773860151,3,30,0.25,0.0
48,10_medium_pruned,0.3,0.00347511815402,3,30,0.25,0.0
49,6_easy_full,0.59,0.0133404482391,3,30,0.25,0.0
50,6_easy_pruned,0.83,0.0190585096245,3,30,0.25,0.0
51,6_easy_pruned,0.91,0.0112283853582,3,30,0.25,1.0
52,6_hard_full,0.21,0.0065223062875,3,30,0.25,0.0
53,6_hard_pruned,0.28,0.00691802144587,3,30,0.25,0.0
54,10_easy_full,0.32,0.00293435840254,5,30,0.25,0.0
55,10_easy_pruned,0.48,0.00314090081035,5,30,0.25,0.0
56,10_hard_full,0.23,0.00283414578846,5,30,0.25,0.0
57,10_hard_pruned,0.06,0.00274175417432,5,30,0.25,0.0
58,10_hard_pruned,0.15,0.00110542431712,5,30,0.25,1.0
59,10_medium_full,0.09,0.00250231464104,5,30,0.25,0.0
60,10_medium_full,0.19,0.000706963591375,5,30,0.25,2.0
61,10_medium_pruned,0.32,0.0027389006053,5,30,0.25,0.0
62,6_easy_full,0.63,0.0138792505205,5,30,0.25,0.0
63,6_easy_full,0.75,0.00869565217391,5,30,0.25,0.5
64,6_easy_pruned,0.87,0.0154966682163,5,30,0.25,0.0
65,6_hard_full,0.31,0.00612369871402,5,30,0.25,0.0
66,6_hard_pruned,0.21,0.00673083395033,5,30,0.25,0.0
67,10_easy_full,0.34,0.00292440415265,7,30,0.25,0.0
68,10_easy_pruned,0.43,0.00294698376212,7,30,0.25,0.0
69,10_easy_pruned,0.6,0.00137339998901,7,30,0.25,0.5
70,10_hard_full,0.22,0.00281539457755,7,30,0.25,0.0
71,10_hard_pruned,0.1,0.0027473282233,7,30,0.25,0.0
72,10_medium_full,0.08,0.00254207127968,7,30,0.25,0.0
73,10_medium_full,0.16,0.000714107187489,7,30,0.25,2.0
74,10_medium_pruned,0.37,0.00259208377615,7,30,0.25,0.0
75,6_easy_full,0.68,0.0141103428813,7,30,0.25,0.0
76,6_easy_pruned,0.84,0.0140232786425,7,30,0.25,0.0
77,6_easy_pruned,0.93,0.00909256228405,7,30,0.25,0.5
78,6_hard_full,0.16,0.00626095667418,7,30,0.25,0.0
79,6_hard_pruned,0.11,0.00677277345073,7,30,0.25,0.0
80,10_easy_full,0.25,0.00296515937732,10,30,0.25,0.0
81,10_easy_full,0.37,0.000881134901753,10,30,0.25,2.0
82,10_easy_pruned,0.54,0.00298222593344,10,30,0.25,0.0
83,10_hard_full,0.14,0.00283438678042,10,30,0.25,0.0
84,10_hard_pruned,0.1,0.00283213911467,10,30,0.25,0.0
85,10_medium_full,0.1,0.0025706940874,10,30,0.25,0.0
86,10_medium_pruned,0.4,0.00256732818156,10,30,0.25,0.0
87,6_easy_full,0.7,0.0141904356464,10,30,0.25,0.0
88,6_easy_pruned,0.83,0.0142714428429,10,30,0.25,0.0
89,6_easy_pruned,0.93,0.00929022668153,10,30,0.25,0.5
90,6_hard_full,0.08,0.00637226789014,10,30,0.25,0.0
91,6_hard_pruned,0.13,0.00715154115712,10,30,0.25,0.0
92,10_easy_full,0.230769230769,0.00287086622868,3,30,0.5,0.0
93,10_easy_pruned,0.384615384615,0.00370409944082,3,30,0.5,0.0
94,10_hard_full,0.15,0.00289888682746,3,30,0.5,0.0
95,10_hard_pruned,0.12,0.00284349408553,3,30,0.5,0.0
96,10_medium_full,0.07,0.00258157786039,3,30,0.5,0.0
97,10_medium_full,0.14,0.00122481474677,3,30,0.5,0.5
98,10_medium_pruned,0.29,0.00371913121095,3,30,0.5,0.0
99,6_easy_full,0.55,0.0132362673726,3,30,0.5,0.0
100,6_easy_pruned,0.81,0.0207598090098,3,30,0.5,0.0
101,6_easy_pruned,0.92,0.00987849451744,3,30,0.5,2.0
102,6_hard_full,0.29,0.0063183168004,3,30,0.5,0.0
103,6_hard_pruned,0.2,0.00717257208435,3,30,0.5,0.0
104,10_easy_full,0.32,0.00292184075968,5,30,0.5,0.0
105,10_easy_pruned,0.39,0.00305670181874,5,30,0.5,0.0
106,10_hard_full,0.27,0.00279540435524,5,30,0.5,0.0
107,10_hard_pruned,0.15,0.00279002287819,5,30,0.5,0.0
108,10_medium_full,0.04,0.00251597645046,5,30,0.5,0.0
109,10_medium_full,0.2,0.0012142258703,5,30,0.5,0.5
110,10_medium_pruned,0.37,0.00273119571749,5,30,0.5,0.0
111,6_easy_full,0.58,0.0130599451482,5,30,0.5,0.0
112,6_easy_full,0.7,0.00841325929665,5,30,0.5,0.5
113,6_easy_pruned,0.86,0.0153303694619,5,30,0.5,0.0
114,6_hard_full,0.19,0.00611583389395,5,30,0.5,0.0
115,6_hard_pruned,0.13,0.0069328896284,5,30,0.5,0.0
116,10_easy_full,0.4,0.0029385836027,7,30,0.5,0.0
117,10_easy_pruned,0.53,0.00284163564548,7,30,0.5,0.0
118,10_hard_full,0.19,0.0027649514751,7,30,0.5,0.0
119,10_hard_pruned,0.17,0.00283543155268,7,30,0.5,0.0
120,10_medium_full,0.1,0.0025452416707,7,30,0.5,0.0
121,10_medium_pruned,0.27,0.00260152449335,7,30,0.5,0.0
122,10_medium_pruned,0.4,0.00121888788669,7,30,0.5,0.5
123,6_easy_full,0.61,0.0130106687484,7,30,0.5,0.0
124,6_easy_full,0.83,0.00894534394847,7,30,0.5,0.5
125,6_easy_pruned,0.8,0.0135354629128,7,30,0.5,0.0
126,6_easy_pruned,0.9,0.00872981230904,7,30,0.5,0.5
127,6_hard_full,0.16,0.00624180762749,7,30,0.5,0.0
128,6_hard_pruned,0.16,0.00696427327808,7,30,0.5,0.0
129,10_easy_full,0.37,0.00298204807061,10,30,0.5,0.0
130,10_easy_pruned,0.59,0.0028901734104,10,30,0.5,0.0
131,10_hard_full,0.2,0.0028384093554,10,30,0.5,0.0
132,10_hard_pruned,0.08,0.00283535115824,10,30,0.5,0.0
133,10_medium_full,0.1,0.00258819266506,10,30,0.5,0.0
134,10_medium_pruned,0.39,0.00255382179432,10,30,0.5,0.0
135,6_easy_full,0.65,0.0138331719463,10,30,0.5,0.0
136,6_easy_full,0.83,0.00848968503269,10,30,0.5,0.5
137,6_easy_pruned,0.82,0.0139958012596,10,30,0.5,0.0
138,6_hard_full,0.14,0.00647584509779,10,30,0.5,0.0
139,6_hard_pruned,0.16,0.00727272727273,10,30,0.5,0.0
140,10_easy_full,0.18,0.00291902621286,3,30,0.75,0.0
141,10_easy_pruned,0.36,0.00387461738153,3,30,0.75,0.0
142,10_hard_full,0.15,0.0028900898818,3,30,0.75,0.0
143,10_hard_full,0.26,0.00113345272369,3,30,0.75,1.0
144,10_hard_pruned,0.1,0.00281112079386,3,30,0.75,0.0
145,10_medium_full,0.11,0.00257997936017,3,30,0.75,0.0
146,10_medium_pruned,0.31,0.00345327716002,3,30,0.75,0.0
147,6_easy_full,0.4,0.0129282482224,3,30,0.75,0.0
148,6_easy_full,0.61,0.00833889259506,3,30,0.75,0.5
149,6_easy_pruned,0.69,0.0181917409496,3,30,0.75,0.0
150,6_easy_pruned,0.82,0.0125297581757,3,30,0.75,0.5
151,6_hard_full,0.27,0.00655780706932,3,30,0.75,0.0
152,6_hard_pruned,0.25,0.0069905627403,3,30,0.75,0.0
153,10_easy_full,0.25,0.00292928701154,5,30,0.75,0.0
154,10_easy_pruned,0.43,0.0031927460809,5,30,0.75,0.0
155,10_hard_full,0.19,0.00275103163686,5,30,0.75,0.0
156,10_hard_pruned,0.07,0.00282781438226,5,30,0.75,0.0
157,10_hard_pruned,0.14,0.00136765228808,5,30,0.75,0.5
158,10_medium_full,0.05,0.00254783561365,5,30,0.75,0.0
159,10_medium_pruned,0.27,0.00273912567109,5,30,0.75,0.0
160,10_medium_pruned,0.38,0.00132874473485,5,30,0.75,0.5
161,6_easy_full,0.55,0.0135685210312,5,30,0.75,0.0
162,6_easy_full,0.71,0.00716794495018,5,30,0.75,1.0
163,6_easy_pruned,0.8,0.015192950471,5,30,0.75,0.0
164,6_easy_pruned,0.89,0.0095529231945,5,30,0.75,0.5
165,6_hard_full,0.28,0.0062825909405,5,30,0.75,0.0
166,6_hard_pruned,0.19,0.0067732321864,5,30,0.75,0.0
167,6_hard_pruned,0.31,0.00220828548715,5,30,0.75,2.0
168,10_easy_full,0.19,0.0028867526919,7,30,0.75,0.0
169,10_easy_pruned,0.43,0.00288892098801,7,30,0.75,0.0
170,10_hard_full,0.18,0.00282661541071,7,30,0.75,0.0
171,10_hard_pruned,0.14,0.00279696808659,7,30,0.75,0.0
172,10_medium_full,0.1,0.00253865096088,7,30,0.75,0.0
173,10_medium_pruned,0.41,0.00255349573566,7,30,0.75,0.0
174,6_easy_full,0.56,0.0135869565217,7,30,0.75,0.0
175,6_easy_full,0.76,0.00861103935245,7,30,0.75,0.5
176,6_easy_pruned,0.81,0.0140964195094,7,30,0.75,0.0
177,6_hard_full,0.1,0.00635081925568,7,30,0.75,0.0
178,6_hard_full,0.17,0.00217448029921,7,30,0.75,2.0
179,6_hard_pruned,0.13,0.00699937005669,7,30,0.75,0.0
180,10_easy_full,0.3,0.00292585873954,10,30,0.75,0.0
181,10_easy_pruned,0.59,0.00295281403177,10,30,0.75,0.0
182,10_hard_full,0.17,0.00281817157029,10,30,0.75,0.0
183,10_hard_pruned,0.11,0.00280151281692,10,30,0.75,0.0
184,10_medium_full,0.1,0.00255154113084,10,30,0.75,0.0
185,10_medium_pruned,0.32,0.00256436557596,10,30,0.75,0.0
186,6_easy_full,0.63,0.0136593361563,10,30,0.75,0.0
187,6_easy_pruned,0.74,0.0138908181692,10,30,0.75,0.0
188,6_easy_pruned,0.84,0.00867678958785,10,30,0.75,0.5
189,6_hard_full,0.15,0.00638691958868,10,30,0.75,0.0
190,6_hard_pruned,0.18,0.0071367399372,10,30,0.75,0.0
191,10_easy_full,0.145631067961,0.00292497302209,3,30,1.0,0.0
192,10_easy_pruned,0.388349514563,0.00398529696266,3,30,1.0,0.0
193,10_hard_full,0.2,0.00286409852499,3,30,1.0,0.0
194,10_hard_pruned,0.08,0.00286123032904,3,30,1.0,0.0
195,10_hard_pruned,0.17,0.00139545917584,3,30,1.0,0.5
196,10_medium_full,0.1,0.00253350561171,3,30,1.0,0.0
197,10_medium_pruned,0.18,0.00369221680697,3,30,1.0,0.0
198,10_medium_pruned,0.32,0.00186744850511,3,30,1.0,0.5
199,6_easy_full,0.46,0.0128287363695,3,30,1.0,0.0
200,6_easy_pruned,0.77,0.0198728139905,3,30,1.0,0.0
201,6_hard_full,0.23,0.00658284510565,3,30,1.0,0.0
202,6_hard_pruned,0.23,0.00690512360171,3,30,1.0,0.0
203,10_easy_full,0.26,0.00289821469974,5,30,1.0,0.0
204,10_easy_pruned,0.41,0.0032421216444,5,30,1.0,0.0
205,10_hard_full,0.18,0.00281618744544,5,30,1.0,0.0
206,10_hard_pruned,0.08,0.00281373100732,5,30,1.0,0.0
207,10_medium_full,0.12,0.00252735865747,5,30,1.0,0.0
208,10_medium_pruned,0.38,0.00282119280032,5,30,1.0,0.0
209,6_easy_full,0.52,0.0134066228717,5,30,1.0,0.0
210,6_easy_pruned,0.75,0.0147015583652,5,30,1.0,0.0
211,6_easy_pruned,0.85,0.00796305144131,5,30,1.0,1.0
212,6_hard_full,0.21,0.00633593106507,5,30,1.0,0.0
213,6_hard_pruned,0.12,0.00679209400258,5,30,1.0,0.0
214,10_easy_full,0.23,0.0029124799767,7,30,1.0,0.0
215,10_easy_pruned,0.41,0.00293066057089,7,30,1.0,0.0
216,10_easy_pruned,0.52,0.00116403594543,7,30,1.0,1.0
217,10_hard_full,0.14,0.00283792604365,7,30,1.0,0.0
218,10_hard_pruned,0.16,0.00273657708938,7,30,1.0,0.0
219,10_medium_full,0.13,0.00261226195763,7,30,1.0,0.0
220,10_medium_pruned,0.36,0.00261171615869,7,30,1.0,0.0
221,10_medium_pruned,0.47,0.000748766407344,7,30,1.0,2.0
222,6_easy_full,0.56,0.0133994372236,7,30,1.0,0.0
223,6_easy_full,0.68,0.00826582906265,7,30,1.0,0.5
224,6_easy_pruned,0.72,0.0134661998384,7,30,1.0,0.0
225,6_easy_pruned,0.82,0.00870625108828,7,30,1.0,0.5
226,6_hard_full,0.18,0.00637023824691,7,30,1.0,0.0
227,6_hard_pruned,0.15,0.00700084010081,7,30,1.0,0.0
228,10_easy_full,0.23,0.00291791894021,10,30,1.0,0.0
229,10_easy_pruned,0.43,0.0029823148728,10,30,1.0,0.0
230,10_hard_full,0.12,0.0028930999566,10,30,1.0,0.0
231,10_hard_pruned,0.13,0.00283254022207,10,30,1.0,0.0
232,10_medium_full,0.08,0.00256154102308,10,30,1.0,0.0
233,10_medium_pruned,0.29,0.00258825965421,10,30,1.0,0.0
234,10_medium_pruned,0.39,0.00121245923106,10,30,1.0,0.5
235,6_easy_full,0.58,0.0133815067577,10,30,1.0,0.0
236,6_easy_full,0.71,0.0087496718873,10,30,1.0,0.5
237,6_easy_pruned,0.76,0.0136351240796,10,30,1.0,0.0
238,6_easy_pruned,0.86,0.00870170553428,10,30,1.0,0.5
239,6_hard_full,0.15,0.00650956906653,10,30,1.0,0.0
240,6_hard_pruned,0.13,0.0071530758226,10,30,1.0,0.0
241,10_easy_full,0.18,0.00297743107247,3,30,1.25,0.0
242,10_easy_pruned,0.35,0.00389195921227,3,30,1.25,0.0
243,10_hard_full,0.15,0.00289276519425,3,30,1.25,0.0
244,10_hard_pruned,0.09,0.00286213114285,3,30,1.25,0.0
245,10_hard_pruned,0.16,0.00141474732613,3,30,1.25,0.5
246,10_medium_full,0.08,0.00258625148709,3,30,1.25,0.0
247,10_medium_pruned,0.24,0.00345733646799,3,30,1.25,0.0
248,6_easy_full,0.46,0.0133904659882,3,30,1.25,0.0
249,6_easy_pruned,0.68,0.0181257930034,3,30,1.25,0.0
250,6_hard_full,0.21,0.00657981313331,3,30,1.25,0.0
251,6_hard_pruned,0.16,0.00713012477718,3,30,1.25,0.0
252,10_easy_full,0.24,0.00298418382572,5,30,1.25,0.0
253,10_easy_full,0.34,0.000875932868505,5,30,1.25,2.0
254,10_easy_pruned,0.3,0.00322092311657,5,30,1.25,0.0
255,10_easy_pruned,0.46,0.00157547303578,5,30,1.25,0.5
256,10_hard_full,0.14,0.00284584080367,5,30,1.25,0.0
257,10_hard_pruned,0.14,0.00282613610671,5,30,1.25,0.0
258,10_medium_full,0.12,0.00256337955961,5,30,1.25,0.0
259,10_medium_pruned,0.28,0.00278287972394,5,30,1.25,0.0
260,10_medium_pruned,0.38,0.00137822677343,5,30,1.25,0.5
261,6_easy_full,0.45,0.0132961042415,5,30,1.25,0.0
262,6_easy_full,0.61,0.0085631101216,5,30,1.25,0.5
263,6_easy_pruned,0.75,0.0149342891278,5,30,1.25,0.0
264,6_easy_pruned,0.88,0.00942329438372,5,30,1.25,0.5
265,6_hard_full,0.14,0.00630318310747,5,30,1.25,0.0
266,6_hard_pruned,0.11,0.00659891777748,5,30,1.25,0.0
267,10_easy_full,0.25,0.00299661382638,7,30,1.25,0.0
268,10_easy_pruned,0.36,0.00295298842429,7,30,1.25,0.0
269,10_hard_full,0.16,0.00282294489612,7,30,1.25,0.0
270,10_hard_pruned,0.05,0.00282438004858,7,30,1.25,0.0
271,10_medium_full,0.16,0.00257878178349,7,30,1.25,0.0
272,10_medium_pruned,0.25,0.00254310564061,7,30,1.25,0.0
273,6_easy_full,0.45,0.0133440085402,7,30,1.25,0.0
274,6_easy_full,0.67,0.0083857442348,7,30,1.25,0.5
275,6_easy_pruned,0.79,0.0135427952329,7,30,1.25,0.0
276,6_hard_full,0.11,0.00630715862504,7,30,1.25,0.0
277,6_hard_pruned,0.12,0.00692472820442,7,30,1.25,0.0
278,10_easy_full,0.37,0.00294273438879,10,30,1.25,0.0
279,10_easy_pruned,0.41,0.00288292443855,10,30,1.25,0.0
280,10_easy_pruned,0.58,0.00139971725711,10,30,1.25,0.5
281,10_hard_full,0.12,0.00285632676378,10,30,1.25,0.0
282,10_hard_pruned,0.05,0.00286327845383,10,30,1.25,0.0
283,10_medium_full,0.09,0.00258585022755,10,30,1.25,0.0
284,10_medium_pruned,0.32,0.00256298536535,10,30,1.25,0.0
285,10_medium_pruned,0.46,0.000740274641892,10,30,1.25,2.0
286,6_easy_full,0.5,0.0130276185513,10,30,1.25,0.0
287,6_easy_full,0.65,0.00827677536832,10,30,1.25,0.5
288,6_easy_pruned,0.65,0.0142389292325,10,30,1.25,0.0
289,6_easy_pruned,0.83,0.00880359186548,10,30,1.25,0.5
290,6_hard_full,0.05,0.00643500643501,10,30,1.25,0.0
291,6_hard_pruned,0.18,0.00713165026387,10,30,1.25,0.0
292,10_easy_full,0.106796116505,0.00288693312405,3,30,1.5,0.0
293,10_easy_full,0.203883495146,0.00117066739407,3,30,1.5,1.0
294,10_easy_pruned,0.349514563107,0.00394575543978,3,30,1.5,0.0
295,10_hard_full,0.12,0.00283398514992,3,30,1.5,0.0
296,10_hard_full,0.2,0.001395731852,3,30,1.5,0.5
297,10_hard_pruned,0.1,0.00290469689488,3,30,1.5,0.0
298,10_medium_full,0.13,0.00260824204486,3,30,1.5,0.0
299,10_medium_pruned,0.36,0.00375121914622,3,30,1.5,0.0
300,6_easy_full,0.29,0.0134625740442,3,30,1.5,0.0
301,6_easy_full,0.51,0.00856677803478,3,30,1.5,0.5
302,6_easy_pruned,0.69,0.0204457166224,3,30,1.5,0.0
303,6_easy_pruned,0.78,0.0119146908138,3,30,1.5,1.0
304,6_hard_full,0.19,0.00667824228663,3,30,1.5,0.0
305,6_hard_pruned,0.13,0.00695991091314,3,30,1.5,0.0
306,10_easy_full,0.14,0.00288508698537,5,30,1.5,0.0
307,10_easy_full,0.27,0.00117839761492,5,30,1.5,1.0
308,10_easy_pruned,0.38,0.00326392062145,5,30,1.5,0.0
309,10_easy_pruned,0.49,0.00157185746397,5,30,1.5,0.5
310,10_hard_full,0.19,0.00289939112786,5,30,1.5,0.0
311,10_hard_pruned,0.13,0.0028547774701,5,30,1.5,0.0
312,10_medium_full,0.1,0.00256798746822,5,30,1.5,0.0
313,10_medium_pruned,0.24,0.00280300482117,5,30,1.5,0.0
314,6_easy_full,0.58,0.0130667712008,5,30,1.5,0.0
315,6_easy_pruned,0.68,0.014465499783,5,30,1.5,0.0
316,6_easy_pruned,0.79,0.00923616883717,5,30,1.5,0.5
317,6_hard_full,0.1,0.00628535512256,5,30,1.5,0.0
318,6_hard_pruned,0.11,0.0069094175361,5,30,1.5,0.0
319,10_easy_full,0.15,0.00294256120527,7,30,1.5,0.0
320,10_easy_full,0.25,0.00146664124489,7,30,1.5,0.5
321,10_easy_pruned,0.39,0.00290267336217,7,30,1.5,0.0
322,10_easy_pruned,0.5,0.00141669145877,7,30,1.5,0.5
323,10_hard_full,0.19,0.00286853503916,7,30,1.5,0.0
324,10_hard_pruned,0.16,0.00282805429864,7,30,1.5,0.0
325,10_medium_full,0.09,0.00260661036388,7,30,1.5,0.0
326,10_medium_pruned,0.16,0.0026120572563,7,30,1.5,0.0
327,10_medium_pruned,0.3,0.00122961906401,7,30,1.5,0.5
328,6_easy_full,0.49,0.0134952766532,7,30,1.5,0.0
329,6_easy_full,0.62,0.00834794223224,7,30,1.5,0.5
330,6_easy_pruned,0.75,0.0136202669572,7,30,1.5,0.0
331,6_easy_pruned,0.85,0.00736105999264,7,30,1.5,1.0
332,6_hard_full,0.1,0.0064620355412,7,30,1.5,0.0
333,6_hard_pruned,0.13,0.00689274882823,7,30,1.5,0.0
334,10_easy_full,0.23,0.00300273248656,10,30,1.5,0.0
335,10_easy_pruned,0.25,0.00286647939001,10,30,1.5,0.0
336,10_easy_pruned,0.49,0.00141898315667,10,30,1.5,0.5
337,10_hard_full,0.14,0.00290132590594,10,30,1.5,0.0
338,10_hard_pruned,0.09,0.00283446712018,10,30,1.5,0.0
339,10_medium_full,0.08,0.00257818341197,10,30,1.5,0.0
340,10_medium_pruned,0.37,0.00260586319218,10,30,1.5,0.0
341,6_easy_full,0.48,0.0135153399108,10,30,1.5,0.0
342,6_easy_full,0.68,0.00815261699005,10,30,1.5,0.5
343,6_easy_pruned,0.67,0.0138370001384,10,30,1.5,0.0
344,6_easy_pruned,0.86,0.00746602956548,10,30,1.5,1.0
345,6_hard_full,0.1,0.00656512605042,10,30,1.5,0.0
346,6_hard_pruned,0.15,0.00726269155349,10,30,1.5,0.0
347,10_easy_full,0.19,0.00290951411114,3,30,1.75,0.0
348,10_easy_pruned,0.3,0.00370041444642,3,30,1.75,0.0
349,10_hard_full,0.13,0.00283374422625,3,30,1.75,0.0
350,10_hard_full,0.27,0.00115976990165,3,30,1.75,1.0
351,10_hard_pruned,0.12,0.00285445151714,3,30,1.75,0.0
352,10_medium_full,0.04,0.00257566001288,3,30,1.75,0.0
353,10_medium_pruned,0.28,0.00336598337204,3,30,1.75,0.0
354,6_easy_full,0.31,0.0137589433132,3,30,1.75,0.0
355,6_easy_full,0.46,0.00878503030835,3,30,1.75,0.5
356,6_easy_pruned,0.64,0.0185873605948,3,30,1.75,0.0
357,6_hard_full,0.1,0.00652188091045,3,30,1.75,0.0
358,6_hard_pruned,0.23,0.00692185228767,3,30,1.75,0.0
359,10_easy_full,0.22,0.00298098133906,5,30,1.75,0.0
360,10_easy_pruned,0.31,0.0031917270435,5,30,1.75,0.0
361,10_hard_full,0.15,0.00286861732645,5,30,1.75,0.0
362,10_hard_pruned,0.12,0.00278055833611,5,30,1.75,0.0
363,10_medium_full,0.05,0.00256752593201,5,30,1.75,0.0
364,10_medium_full,0.13,0.00122488975992,5,30,1.75,0.5
365,10_medium_pruned,0.17,0.00288317379772,5,30,1.75,0.0
366,10_medium_pruned,0.28,0.00139958012596,5,30,1.75,0.5
367,6_easy_full,0.41,0.013453518095,5,30,1.75,0.0
368,6_easy_full,0.63,0.00563856780378,5,30,1.75,2.0
369,6_easy_pruned,0.7,0.014465499783,5,30,1.75,0.0
370,6_hard_full,0.14,0.00643210908857,5,30,1.75,0.0
371,6_hard_pruned,0.18,0.00696912676842,5,30,1.75,0.0
372,10_easy_full,0.24,0.00297353553375,7,30,1.75,0.0
373,10_easy_pruned,0.4,0.0029016626527,7,30,1.75,0.0
374,10_hard_full,0.11,0.00286927579479,7,30,1.75,0.0
375,10_hard_full,0.29,0.00121300339641,7,30,1.75,1.0
376,10_hard_pruned,0.09,0.00281563239104,7,30,1.75,0.0
377,10_medium_full,0.11,0.0025547352017,7,30,1.75,0.0
378,10_medium_pruned,0.19,0.00256904303147,7,30,1.75,0.0
379,10_medium_pruned,0.32,0.00124021778224,7,30,1.75,0.5
380,6_easy_full,0.44,0.0134625740442,7,30,1.75,0.0
381,6_easy_full,0.56,0.00842034355002,7,30,1.75,0.5
382,6_easy_pruned,0.58,0.0141843971631,7,30,1.75,0.0
383,6_easy_pruned,0.76,0.00867678958785,7,30,1.75,0.5
384,6_hard_full,0.07,0.00635808748728,7,30,1.75,0.0
385,6_hard_full,0.17,0.00377729092695,7,30,1.75,0.5
386,6_hard_pruned,0.13,0.00688847558035,7,30,1.75,0.0
387,10_easy_full,0.24,0.00296630280019,10,30,1.75,0.0
388,10_easy_pruned,0.48,0.00293392794273,10,30,1.75,0.0
389,10_hard_full,0.11,0.00284681299285,10,30,1.75,0.0
390,10_hard_pruned,0.11,0.00289050757313,10,30,1.75,0.0
391,10_medium_full,0.08,0.00260647448261,10,30,1.75,0.0
392,10_medium_pruned,0.39,0.00260538794226,10,30,1.75,0.0
393,6_easy_full,0.61,0.0136574706364,10,30,1.75,0.0
394,6_easy_pruned,0.63,0.0137969094923,10,30,1.75,0.0
395,6_easy_pruned,0.77,0.00872524212547,10,30,1.75,0.5
396,6_hard_full,0.03,0.00655222120299,10,30,1.75,0.0
397,6_hard_full,0.08,0.00382248385001,10,30,1.75,0.5
398,6_hard_pruned,0.12,0.00727166957533,10,30,1.75,0.0
399,10_easy_full,0.14,0.00293677131362,3,30,2.0,0.0
400,10_easy_pruned,0.23,0.00363570259953,3,30,2.0,0.0
401,10_easy_pruned,0.34,0.00185511548094,3,30,2.0,0.5
402,10_hard_full,0.17,0.00283865107301,3,30,2.0,0.0
403,10_hard_pruned,0.11,0.00286853503916,3,30,2.0,0.0
404,10_medium_full,0.07,0.00254919955134,3,30,2.0,0.0
405,10_medium_pruned,0.21,0.00341798543938,3,30,2.0,0.0
406,6_easy_full,0.29,0.0132485426603,3,30,2.0,0.0
407,6_easy_pruned,0.64,0.0199760287655,3,30,2.0,0.0
408,6_hard_full,0.17,0.00645953103805,3,30,2.0,0.0
