,board_state,player,probs_blocking,probs_density,probs_interaction
0,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1,"[[1.9974033756117078e-05, 1.9974033756117078e-05, 1.9974033756117078e-05, 0.00041843265260895586, -1e-05, -2e-05, -2e-05, 0.00041843265260895586, 0.00081689127146179459, 0.039467377300187158], [1.9974033756117078e-05, 1.9974033756117078e-05, 0.00069237295307028254, 0.00024410700686083894, -2e-05, -1e-05, -1e-05, -1e-05, 0.35863273100131104, -1e-05], [1.9974033756117078e-05, 1.9974033756117078e-05, 0.0013647718723844482, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0016138085091674721, 0.35863273100131104], [1.9974033756117078e-05, 0.0019235490967614444, 0.004357812722019818, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0015250904779086055, 0.0025286166412980269, -1e-05, 0.0071312083704661577, -2e-05, -2e-05, 0.0021232459851793744, 0.0053063407936938273, -1e-05], [-1e-05, 0.0022741926813519423, 0.0035705249410340916, 0.0050332136740873024, 0.017192488303216263, 0.005148827662118733, 0.003497277675537828, 0.002679563337470596, 0.010107977182493675, 0.079236437621939756], [-1e-05, -1e-05, 0.0042603123375290911, 1.9974033756117078e-05, 0.010189501931392278, 0.020634616820720708, 0.0034176469403313695, 0.0045650721923874036, 0.0020699216506257527, 1.9974033756117078e-05], [-2e-05, -2e-05, 0.0055428205226796127, 1.9974033756117078e-05, 1.9974033756117078e-05, 0.0089016573070286355, -1e-05, 0.0032825776003488055, 1.9974033756117078e-05, 1.9974033756117078e-05], [1.9974033756117078e-05, 1.9974033756117078e-05, 1.9974033756117078e-05, 1.9974033756117078e-05, 1.9974033756117078e-05, 0.012127854069052299, -1e-05, 0.0085107222951850709, 1.9974033756117078e-05, 1.9974033756117078e-05], [1.9974033756117078e-05, 1.9974033756117078e-05, 1.9974033756117078e-05, 1.9974033756117078e-05, 1.9974033756117078e-05, -2e-05, -2e-05, -2e-05, 1.9974033756117078e-05, 1.9974033756117078e-05]]","[[1.9974033756117055e-05, 0.0044390080505961743, 0.0088580420674362302, 0.017696110101116342, -1e-05, -2e-05, -2e-05, 0.03095321215163651, 0.026534178134796457, 0.017696110101116342], [1.9974033756117055e-05, 0.0044390080505961743, 0.013277076084276286, 0.026534178134796457, -2e-05, -1e-05, -1e-05, -1e-05, 0.044210314202156681, -1e-05], [1.9974033756117055e-05, 0.0088580420674362302, 0.017696110101116342, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.057467416252676845, 0.039791280185316621], [0.0044390080505961743, 0.013277076084276286, 0.022115144117956401, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.026534178134796457, 0.026534178134796457, -1e-05, 0.026534178134796457, -2e-05, -2e-05, 0.035372246168476569, 0.035372246168476569, -1e-05], [-1e-05, 0.03095321215163651, 0.026534178134796457, 0.017696110101116342, 0.022115144117956401, 0.017696110101116342, 0.017696110101116342, 0.026534178134796457, 0.026534178134796457, 0.017696110101116342], [-1e-05, -1e-05, 0.022115144117956401, 0.0088580420674362302, 0.013277076084276286, 0.017696110101116342, 0.013277076084276286, 0.017696110101116342, 0.013277076084276286, 0.0044390080505961743], [-2e-05, -2e-05, 0.017696110101116342, 0.0044390080505961743, 0.0088580420674362302, 0.017696110101116342, -1e-05, 0.017696110101116342, 0.0088580420674362302, 1.9974033756117055e-05], [0.0088580420674362302, 0.0088580420674362302, 0.0088580420674362302, 0.0044390080505961743, 0.0088580420674362302, 0.017696110101116342, -1e-05, 0.017696110101116342, 0.0088580420674362302, 1.9974033756117055e-05], [1.9974033756117055e-05, 1.9974033756117055e-05, 1.9974033756117055e-05, 1.9974033756117055e-05, 0.0088580420674362302, -2e-05, -2e-05, -2e-05, 0.0088580420674362302, 1.9974033756117055e-05]]","[[1.9974033756117031e-05, 1.9974033756117031e-05, 1.9974033756117031e-05, 0.00044907788239474222, -1e-05, -2e-05, -2e-05, 0.00044907788239474222, 0.00087818173103336764, 0.0043110125201423705], [1.9974033756117031e-05, 1.9974033756117031e-05, 0.00074408677833379729, 0.00026134494861534377, -2e-05, -1e-05, -1e-05, -1e-05, 0.38621343780851891, -1e-05], [1.9974033756117031e-05, 1.9974033756117031e-05, 0.0014681995229114777, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.001736389428310618, 0.38621343780851891], [1.9974033756117031e-05, 0.0020699519914666436, 0.0046914334722955491, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0016408481428280184, 0.0027215549428457955, -1e-05, 0.0076781294307671265, -2e-05, -2e-05, 0.0022850074560165018, 0.0057129123080875612, -1e-05], [-1e-05, 0.0024475633782686337, 0.0038435958278752961, 0.0054187791342885875, 0.018513216782631244, 0.0055432849295542902, 0.0037647151561076954, 0.0028841108650979291, 0.010883839869220943, 0.046709585206487304], [-1e-05, -1e-05, 0.0045864343877000972, 1.9974033756117031e-05, 0.010971634641015322, 0.022220077481547206, 0.003678960065540476, 0.0049146331527481395, 0.0022275819766808323, 1.9974033756117031e-05], [-2e-05, -2e-05, 0.0059675795609254196, 1.9974033756117031e-05, 1.9974033756117031e-05, 0.0095847426060180815, -1e-05, 0.0035335026180733828, 1.9974033756117031e-05, 1.9974033756117031e-05], [1.9974033756117031e-05, 1.9974033756117031e-05, 1.9974033756117031e-05, 1.9974033756117031e-05, 1.9974033756117031e-05, 0.013059064358764782, -1e-05, 0.0091637410008009144, 1.9974033756117031e-05, 1.9974033756117031e-05], [1.9974033756117031e-05, 1.9974033756117031e-05, 1.9974033756117031e-05, 1.9974033756117031e-05, 1.9974033756117031e-05, -2e-05, -2e-05, -2e-05, 1.9974033756117031e-05, 1.9974033756117031e-05]]"
1,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",2,"[[1.9974432726110582e-05, 1.9974432726110582e-05, 1.9974432726110582e-05, 0.00025460444804452451, -1e-05, -2e-05, -2e-05, 0.00095849449399976628, 0.00095849449399976628, 1.9974432726110582e-05], [1.9974432726110582e-05, 1.9974432726110582e-05, 0.00043709445995884641, 0.00043709445995884641, -2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [1.9974432726110582e-05, 1.9974432726110582e-05, 0.0012713345144243181, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0011931245093181801, 0.010582414721742098], [1.9974432726110582e-05, 0.0011931245093181801, 0.0018448745518693298, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.00025460444804452451, 0.00025460444804452451, -1e-05, 0.12349482337572654, -2e-05, -2e-05, 0.0031963434401033938, 0.001695754142133627, -1e-05], [-1e-05, 0.0013401593189177198, 0.00067172447527726032, 0.0011910389091820165, 0.04861028640506751, 0.022502743900570572, 0.0018448745518693298, 0.0010888445025099961, 1.9974432726110582e-05, 1.9974432726110582e-05], [-1e-05, -1e-05, 0.0027573246114409398, 1.9974432726110582e-05, 1.9974432726110582e-05, 1.9974432726110582e-05, 1.9974432726110582e-05, 1.9974432726110582e-05, 1.9974432726110582e-05, 1.9974432726110582e-05], [-2e-05, -2e-05, 0.0042896873890361396, 1.9974432726110582e-05, 1.9974432726110582e-05, 0.0036802026716933685, -1e-05, 0.0028094646148450319, 1.9974432726110582e-05, 1.9974432726110582e-05], [0.00043709445995884641, 0.00043709445995884641, 0.00067172447527726032, 1.9974432726110582e-05, 0.001558104533146824, 0.0040857242083729489, -1e-05, 0.002072630599392021, 0.00048923446336293836, 1.9974432726110582e-05], [1.9974432726110582e-05, 1.9974432726110582e-05, 1.9974432726110582e-05, 1.9974432726110582e-05, 0.37542799894218842, -2e-05, -2e-05, -2e-05, 0.37542799894218842, 1.9974432726110582e-05]]","[[1.9974432726110579e-05, 1.9974432726110579e-05, 0.00966945884147518, 0.024143685454598791, -1e-05, -2e-05, -2e-05, 0.033793169863347863, 0.019318943250224256, 0.00966945884147518], [1.9974432726110579e-05, 0.0048447166371006463, 0.019318943250224256, 0.038617912067722394, -2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [0.0048447166371006463, 0.00966945884147518, 0.028968427658973325, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.033793169863347863, 0.014494201045849718], [0.00966945884147518, 0.014494201045849718, 0.028968427658973325, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.014494201045849718, 0.024143685454598791, -1e-05, 0.048267396476471471, -2e-05, -2e-05, 0.033793169863347863, 0.019318943250224256, -1e-05], [-1e-05, 0.024143685454598791, 0.024143685454598791, 0.019318943250224256, 0.024143685454598791, 0.033793169863347863, 0.028968427658973325, 0.019318943250224256, 0.00966945884147518, 0.0048447166371006463], [-1e-05, -1e-05, 0.019318943250224256, 0.00966945884147518, 0.00966945884147518, 0.00966945884147518, 0.00966945884147518, 0.00966945884147518, 0.0048447166371006463, 1.9974432726110579e-05], [-2e-05, -2e-05, 0.014494201045849718, 0.00966945884147518, 0.00966945884147518, 0.014494201045849718, -1e-05, 0.014494201045849718, 0.00966945884147518, 0.0048447166371006463], [0.019318943250224256, 0.019318943250224256, 0.014494201045849718, 0.00966945884147518, 0.014494201045849718, 0.024143685454598791, -1e-05, 0.024143685454598791, 0.014494201045849718, 0.0048447166371006463], [0.00966945884147518, 0.00966945884147518, 0.00966945884147518, 0.00966945884147518, 0.014494201045849718, -2e-05, -2e-05, -2e-05, 0.014494201045849718, 0.0048447166371006463]]","[[1.9974432726110579e-05, 1.9974432726110579e-05, 1.9974432726110579e-05, 0.00027311011420345569, -1e-05, -2e-05, -2e-05, 0.0010325171586354912, 0.0010325171586354912, 1.9974432726110579e-05], [1.9974432726110579e-05, 1.9974432726110579e-05, 0.00046999342201916851, 0.00046999342201916851, -2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [1.9974432726110579e-05, 1.9974432726110579e-05, 0.0013700314006052843, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.001285652840112836, 0.01141549225253845], [1.9974432726110579e-05, 0.001285652840112836, 0.0019888075108832389, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.00027311011420345569, 0.00027311011420345569, -1e-05, 0.09273178451956117, -2e-05, -2e-05, 0.0034468690361927463, 0.0018279257222109707, -1e-05], [-1e-05, 0.001444284533838639, 0.00072312910349651353, 0.0012834027451663708, 0.014173530849043083, 0.024275997955621936, 0.0019888075108832389, 0.0011731480927895715, 1.9974432726110579e-05, 1.9974432726110579e-05], [-1e-05, -1e-05, 0.0029732240499618034, 1.9974432726110579e-05, 1.9974432726110579e-05, 1.9974432726110579e-05, 1.9974432726110579e-05, 1.9974432726110579e-05, 1.9974432726110579e-05, 1.9974432726110579e-05], [-2e-05, -2e-05, 0.004626446871648403, 1.9974432726110579e-05, 1.9974432726110579e-05, 0.003968891063772695, -1e-05, 0.0030294764236234355, 1.9974432726110579e-05, 1.9974432726110579e-05], [0.00046999342201916851, 0.00046999342201916851, 0.00072312910349651353, 1.9974432726110579e-05, 0.0016794194557442619, 0.0044063967699451033, -1e-05, 0.0022345270630982545, 0.00052624579568080092, 1.9974432726110579e-05], [1.9974432726110579e-05, 1.9974432726110579e-05, 1.9974432726110579e-05, 1.9974432726110579e-05, 0.40503706479647827, -2e-05, -2e-05, -2e-05, 0.40503706479647827, 1.9974432726110579e-05]]"
2,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1,"[[1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 0.00047706267506382471, -1e-05, -2e-05, -2e-05, 0.00047706267506382471, 0.00047706267506382471, 0.41139903384831572], [1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 0.00027708674359742014, -2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [1.9974831712042847e-05, 1.9974831712042847e-05, 0.0015626463030243068, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.00093415051841560647, -1e-05], [1.9974831712042847e-05, 1.9974831712042847e-05, 0.0049960833584513469, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0017465541975483958, 0.0028977392593531907, -1e-05, 0.0081775566049310348, -2e-05, -2e-05, 0.0031392048407475532, 0.0035468739593377259, -1e-05], [-1e-05, 0.0026058793430497459, 0.0040929540072930986, 0.0057708628461358236, 0.01971925385585133, 0.0059034882831328402, 0.0051207797206147126, 0.0030708962612351811, 0.0089453223250107392, 0.41139903384831572], [-1e-05, -1e-05, 0.0048842367616801644, 1.9974831712042847e-05, 1.9974831712042847e-05, 0.038490104453585236, 1.9974831712042847e-05, 0.0052338389994192758, 1.9974831712042847e-05, 1.9974831712042847e-05], [-2e-05, -2e-05, 0.006355453276256212, 1.9974831712042847e-05, 1.9974831712042847e-05, 0.010208509501639932, -1e-05, 0.0037626380780464343, 1.9974831712042847e-05, 1.9974831712042847e-05], [1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 0.013909409044050197, -1e-05, 0.0097600522892731106, 1.9974831712042847e-05, 1.9974831712042847e-05], [1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, -2e-05, -2e-05, -2e-05, 1.9974831712042847e-05, 1.9974831712042847e-05]]","[[1.9974831712042837e-05, 0.0046869915868622382, 0.0093540083420124327, 0.018688041852312823, -1e-05, -2e-05, -2e-05, 0.037356108872913608, 0.032689092117763406, 0.023355058607463019], [1.9974831712042837e-05, 0.0046869915868622382, 0.01402102509716263, 0.028022075362613218, -2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [1.9974831712042837e-05, 0.0093540083420124327, 0.018688041852312823, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.070025226158964976, -1e-05], [0.0046869915868622382, 0.01402102509716263, 0.023355058607463019, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.028022075362613218, 0.028022075362613218, -1e-05, 0.028022075362613218, -2e-05, -2e-05, 0.042023125628063804, 0.042023125628063804, -1e-05], [-1e-05, 0.032689092117763406, 0.028022075362613218, 0.018688041852312823, 0.023355058607463019, 0.018688041852312823, 0.018688041852312823, 0.028022075362613218, 0.028022075362613218, 0.018688041852312823], [-1e-05, -1e-05, 0.023355058607463019, 0.0093540083420124327, 0.01402102509716263, 0.018688041852312823, 0.01402102509716263, 0.018688041852312823, 0.01402102509716263, 0.0046869915868622382], [-2e-05, -2e-05, 0.018688041852312823, 0.0046869915868622382, 0.0093540083420124327, 0.018688041852312823, -1e-05, 0.018688041852312823, 0.0093540083420124327, 1.9974831712042837e-05], [0.0093540083420124327, 0.0093540083420124327, 0.0093540083420124327, 0.0046869915868622382, 0.0093540083420124327, 0.018688041852312823, -1e-05, 0.018688041852312823, 0.0093540083420124327, 1.9974831712042837e-05], [1.9974831712042837e-05, 1.9974831712042837e-05, 1.9974831712042837e-05, 1.9974831712042837e-05, 0.0093540083420124327, -2e-05, -2e-05, -2e-05, 0.0093540083420124327, 1.9974831712042837e-05]]","[[1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 0.00047706267506382471, -1e-05, -2e-05, -2e-05, 0.00047706267506382471, 0.00047706267506382471, 0.41139903384831572], [1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 0.00027708674359742014, -2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [1.9974831712042847e-05, 1.9974831712042847e-05, 0.0015626463030243068, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.00093415051841560647, -1e-05], [1.9974831712042847e-05, 1.9974831712042847e-05, 0.0049960833584513469, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0017465541975483958, 0.0028977392593531907, -1e-05, 0.0081775566049310348, -2e-05, -2e-05, 0.0031392048407475532, 0.0035468739593377259, -1e-05], [-1e-05, 0.0026058793430497459, 0.0040929540072930986, 0.0057708628461358236, 0.01971925385585133, 0.0059034882831328402, 0.0051207797206147126, 0.0030708962612351811, 0.0089453223250107392, 0.41139903384831572], [-1e-05, -1e-05, 0.0048842367616801644, 1.9974831712042847e-05, 1.9974831712042847e-05, 0.038490104453585236, 1.9974831712042847e-05, 0.0052338389994192758, 1.9974831712042847e-05, 1.9974831712042847e-05], [-2e-05, -2e-05, 0.006355453276256212, 1.9974831712042847e-05, 1.9974831712042847e-05, 0.010208509501639932, -1e-05, 0.0037626380780464343, 1.9974831712042847e-05, 1.9974831712042847e-05], [1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 0.013909409044050197, -1e-05, 0.0097600522892731106, 1.9974831712042847e-05, 1.9974831712042847e-05], [1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, 1.9974831712042847e-05, -2e-05, -2e-05, -2e-05, 1.9974831712042847e-05, 1.9974831712042847e-05]]"
3,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1,"[[1.9974033756117048e-05, 1.9974033756117048e-05, 1.9974033756117048e-05, 0.0010431824303677329, -1e-05, -2e-05, -2e-05, 0.0010431824303677329, 0.0020663908269793487, 1.9974033756117048e-05], [1.9974033756117048e-05, 1.9974033756117048e-05, 0.0017466382030382188, 0.00059552875685015092, -2e-05, -1e-05, -1e-05, -1e-05, 0.12178177323053842, 0.27168180333414016], [1.9974033756117048e-05, 1.9974033756117048e-05, 0.0034733023723203206, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0051360160168141961, 0.070120190103658053], [1.9974033756117048e-05, 0.0049081955350380188, 0.01115918086471036, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0038849871384264022, 0.0064619583670967647, -1e-05, 0.01179179944190247, -2e-05, -2e-05, -1e-05, 0.012571713198598832, -1e-05], [-1e-05, 0.0058086189240562393, 0.0091374917107060489, 0.012893554002941213, 0.044117553958194548, 0.01636447526138593, 0.014962923173139882, 0.0082919874662406561, 0.025925122118016581, 0.029829497423250414], [-1e-05, -1e-05, 0.010908808034600703, 1.9974033756117048e-05, 0.02613447085250967, 0.12850803675990044, 0.0087449137952713869, 0.015435717797322666, 0.0052840680072626951, 1.9974033756117048e-05], [-2e-05, -2e-05, 0.014202181754429295, 1.9974033756117048e-05, 1.9974033756117048e-05, 0.022827393603249101, -1e-05, 0.011029069927176732, 1.9974033756117048e-05, 1.9974033756117048e-05], [1.9974033756117048e-05, 1.9974033756117048e-05, 1.9974033756117048e-05, 1.9974033756117048e-05, 1.9974033756117048e-05, 0.03111199697191909, -1e-05, 0.028437029228652221, 1.9974033756117048e-05, 1.9974033756117048e-05], [1.9974033756117048e-05, 1.9974033756117048e-05, 1.9974033756117048e-05, 1.9974033756117048e-05, 1.9974033756117048e-05, -2e-05, -2e-05, -2e-05, 1.9974033756117048e-05, 1.9974033756117048e-05]]","[[1.9974033756117055e-05, 0.0044002445943081021, 0.0087805151548600874, 0.017541056275964056, -1e-05, -2e-05, -2e-05, 0.026301597397068027, 0.017541056275964056, 0.0087805151548600874], [1.9974033756117055e-05, 0.0044002445943081021, 0.013160785715412073, 0.026301597397068027, -2e-05, -1e-05, -1e-05, -1e-05, 0.035062138518171998, 0.017541056275964056], [1.9974033756117055e-05, 0.0087805151548600874, 0.017541056275964056, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.05258322076037994, 0.035062138518171998], [0.0044002445943081021, 0.013160785715412073, 0.021921326836516045, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.026301597397068027, 0.026301597397068027, -1e-05, 0.026301597397068027, -2e-05, -2e-05, -1e-05, 0.043822679639275969, -1e-05], [-1e-05, 0.030681867957620013, 0.026301597397068027, 0.017541056275964056, 0.021921326836516045, 0.021921326836516045, 0.026301597397068027, 0.035062138518171998, 0.035062138518171998, 0.021921326836516045], [-1e-05, -1e-05, 0.021921326836516045, 0.0087805151548600874, 0.013160785715412073, 0.021921326836516045, 0.017541056275964056, 0.021921326836516045, 0.017541056275964056, 0.0087805151548600874], [-2e-05, -2e-05, 0.017541056275964056, 0.0044002445943081021, 0.0087805151548600874, 0.017541056275964056, -1e-05, 0.017541056275964056, 0.0087805151548600874, 1.9974033756117055e-05], [0.0087805151548600874, 0.0087805151548600874, 0.0087805151548600874, 0.0044002445943081021, 0.0087805151548600874, 0.017541056275964056, -1e-05, 0.017541056275964056, 0.0087805151548600874, 1.9974033756117055e-05], [1.9974033756117055e-05, 1.9974033756117055e-05, 1.9974033756117055e-05, 1.9974033756117055e-05, 0.0087805151548600874, -2e-05, -2e-05, -2e-05, 0.0087805151548600874, 1.9974033756117055e-05]]","[[1.9974033756117065e-05, 1.9974033756117065e-05, 1.9974033756117065e-05, 0.0012729729050703052, -1e-05, -2e-05, -2e-05, 0.0012729729050703052, 0.0025259717763844933, 1.9974033756117065e-05], [1.9974033756117065e-05, 1.9974033756117065e-05, 0.0021344096290988094, 0.00072478589887034798, -2e-05, -1e-05, -1e-05, -1e-05, 0.036356941301867569, 0.22117427482071031], [1.9974033756117065e-05, 1.9974033756117065e-05, 0.0042488452244415021, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.006284968390327059, 0.085863182421546544], [1.9974033756117065e-05, 0.0060059843559181229, 0.013660805786839206, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0047529854846039346, 0.0079086887134142483, -1e-05, 0.014435496813436572, -2e-05, -2e-05, -1e-05, 0.015390562330978337, -1e-05], [-1e-05, 0.0071086233626746088, 0.011185088976359329, 0.015784681618817728, 0.054020916613962161, 0.020035096718668047, 0.018318786345848732, 0.010149702766165216, 0.031742858070179771, 0.0365240716204649], [-1e-05, -1e-05, 0.013354204634450282, 1.9974033756117065e-05, 0.031999222002394904, 0.15736367655451958, 0.01070434655226327, 0.018897760416454704, 0.0064662696555845599, 1.9974033756117065e-05], [-2e-05, -2e-05, 0.017387198858722065, 1.9974033756117065e-05, 1.9974033756117065e-05, 0.027949446732377065, -1e-05, 0.013501474746930673, 1.9974033756117065e-05, 1.9974033756117065e-05], [1.9974033756117065e-05, 1.9974033756117065e-05, 1.9974033756117065e-05, 1.9974033756117065e-05, 1.9974033756117065e-05, 0.038094592828328645, -1e-05, 0.03481888518732941, 1.9974033756117065e-05, 1.9974033756117065e-05], [1.9974033756117065e-05, 1.9974033756117065e-05, 1.9974033756117065e-05, 1.9974033756117065e-05, 1.9974033756117065e-05, -2e-05, -2e-05, -2e-05, 1.9974033756117065e-05, 1.9974033756117065e-05]]"
