,correlation,path_length
0,0.8048511879143158,2
1,0.4924973791985626,1
2,1.0,7
3,-0.0821538010262995,6
4,0.6514269596548481,5
5,0.890371961348869,4
6,0.9617770651257341,3
7,0.4478419676843691,2
8,0.5332562377956184,1
9,0.490601645997634,7
10,0.26524107738899977,6
11,0.8951123571672253,5
12,0.4972291967862316,4
13,0.9118434370350142,3
14,0.6822917478040489,2
15,0.2549859158983734,1
16,0.674199862463242,7
17,0.21839372139130658,6
18,0.8431416203783593,5
19,0.28870349377116267,4
20,0.28868367438799647,3
21,0.6745963193200442,2
22,0.530699706140668,1
23,0.99035560421757,7
24,-0.12029380414666667,6
25,0.8431416203783593,5
26,0.5417381913646528,4
27,0.7634739885914565,3
28,0.6478268687778572,2
29,0.5609769602098393,1
30,-0.0023991824279582566,7
31,0.07322233482703222,6
32,0.6776872658501363,5
33,0.49164037842328234,4
34,0.798224089279859,3
35,0.6513402565653665,2
36,0.6377344544712317,1
37,,7
38,-0.009641144856297561,6
39,0.650711479144159,5
40,0.2420105953628067,4
41,-0.019323533276230095,3
42,0.7512230652131202,2
43,0.3362868861720289,1
44,0.4866202868084739,7
45,0.02324961418315115,6
46,0.6402236445588952,5
47,0.29171342493402813,4
48,0.38315014484982735,3
49,0.6735425302052287,2
50,0.6552773351463612,1
51,0.9903627646907547,7
52,0.08277651882732405,6
53,0.9205580610461707,5
54,0.2557628069742332,4
55,0.04072942952455499,3
56,0.1690559527668283,2
57,0.599771156829603,1
58,0.47290703352149216,7
59,0.2780900114625875,6
60,0.720708612060709,5
61,0.3248738327785099,4
62,0.8046721743089978,3
63,0.6710516370328611,2
64,0.1119249787888632,1
65,0.9903627646907547,7
66,0.45298501505213346,6
67,0.9295384706132659,5
68,0.8815998172229362,4
69,0.9094989365128308,3
70,0.6401303258648925,2
71,0.5644745995863261,1
72,0.48317920438179995,7
73,-0.1358303907578259,6
74,0.6947691207715235,5
75,0.6191640327739163,4
76,0.7985351992083014,3
77,0.6582244498222961,2
78,0.6030852586329811,1
79,0.9903500110171408,7
80,0.047467854173774686,6
81,0.8711092219563125,5
82,0.6171111813030314,4
83,0.743465260009718,3
84,0.32847016454664313,2
85,-0.06262891378662239,1
86,0.9999999999999998,7
87,-0.09000218259166852,6
88,0.07611135912393585,5
89,0.2887034937711627,4
90,0.8164561182783642,3
91,0.09435884180635372,2
92,0.5711776559357519,1
93,0.48645369410721917,7
94,0.2995996344168052,6
95,0.6574856186585041,5
96,0.2887034937711628,4
97,0.911788075914596,3
98,0.6502069722569833,2
99,0.6874060570044755,1
100,,7
101,0.1240424585614424,6
102,0.667609484228812,5
103,0.6315527950294646,4
104,0.777766006453415,3
105,0.6125104993830046,2
106,0.6628389923640294,1
107,0.6666666666666666,7
108,-0.16607538647996084,6
109,0.8431638988530741,5
110,0.22691243530437405,4
111,0.7979666649683019,3
112,0.5961191675701557,2
113,0.5731913365539613,1
114,0.9947414320239153,7
115,0.3359545976250252,6
116,0.8511708769326423,5
117,0.28171359803947277,4
118,0.3639468835404107,3
119,0.8270047549789499,2
120,0.5791385155122494,1
121,0.46613382866022013,7
122,0.09295356855991614,6
123,0.8018459924296505,5
124,0.2817135980394727,4
125,0.798224089279859,3
126,0.641233388028094,2
127,0.5145178343144607,1
128,0.4711554028117764,7
129,-0.11118571674335664,6
130,0.9676834599502424,5
131,0.2727388590266802,4
132,0.7881241035592061,3
133,0.7530657692202918,2
134,0.07186794762979272,1
135,-0.020741424745937317,7
136,-0.11209193501083614,6
137,0.7245659755056518,5
138,0.5167611043721426,4
139,0.7756014970546302,3
140,0.30503965882465106,2
141,0.5751925862830365,1
142,0.4540040364826666,7
143,0.7260807027998114,6
144,0.26849945009817455,5
145,0.2515175365585407,4
146,0.788124103559206,3
147,0.6220164091257752,2
148,0.5438697505093589,1
149,0.4729070335214922,7
150,0.11209231613302469,6
151,0.6741029568416153,5
152,0.24970173461657516,4
153,0.8534502080830525,3
154,0.704365905790458,2
155,0.6171663650785373,1
156,0.4729070335214924,7
157,0.26884169388039636,6
158,0.9782346290428009,5
159,0.6169680101416674,4
160,0.7720859181075967,3
161,0.65791355807856,2
162,0.6402007207658857,1
163,-0.04847238962419743,7
164,0.31726947645122855,6
165,0.6593700031143742,5
166,0.17162934073051594,4
167,0.7928080883501747,3
168,0.44794758989151573,2
169,0.12401134312094832,1
170,0.9947805470380725,7
171,0.08501912972951427,6
172,0.8733975896084614,5
173,0.2373269686697291,4
174,0.771657429398986,3
175,0.5125795507966954,2
176,0.21545782591300797,1
177,,7
178,0.039509243961593596,6
179,0.6678219355570775,5
180,0.5476018418861818,4
181,0.7584467293610537,3
182,0.6620744246885006,2
183,0.6051104487863677,1
184,0.47290703352149227,7
185,0.0798340997010548,6
186,0.6814495216824495,5
187,0.24790524349237106,4
188,0.7720859181075966,3
189,0.6126968357781041,2
190,0.05236663759687102,1
191,0.4765910111013843,7
192,0.07310819112514796,6
193,0.6593700031143741,5
194,0.26032144453426875,4
195,0.9011868282840667,3
196,0.7598323967457711,2
197,0.558652403165656,1
198,0.9903703821491495,7
199,0.06565195694188766,6
200,0.9276314139084874,5
201,0.5092903934217499,4
202,0.771012748650542,3
203,0.7447111774805731,2
204,0.21670570949505902,1
205,0.4678296004268354,7
206,0.5845462929359956,6
207,0.6458340239539635,5
208,0.49344805308029416,4
209,0.8101661348708061,3
210,0.7059550662166905,2
211,0.2474075742605572,1
212,0.9903556042175704,7
213,0.2557943251998354,6
214,0.9295384706132657,5
215,0.5661376657205756,4
216,0.32717236267336447,3
217,0.7429627683698651,2
218,0.5819989182254162,1
219,0.4784930537776927,7
220,0.6890924635134873,6
