,condition,entropy
272,Full,0.2807836053592389
273,Truncated,0.6636292010200024
274,Full,0.2988228767635362
275,Truncated,0.6538973719107947
276,Full,0.32534329021621083
277,Truncated,0.5712138285668116
278,Full,0.26047533322616195
279,Truncated,0.6586511444244316
280,Full,0.28662073664879684
281,Truncated,0.6550733486921176
282,Full,0.3029670428829535
283,Truncated,0.6194803860888561
284,Full,0.31434033888679225
285,Truncated,0.598414655673429
286,Full,0.29779706423321384
287,Truncated,0.6902469411948431
288,Full,0.27197212021702855
289,Truncated,0.6364041059485455
290,Full,0.3474857680630615
291,Truncated,0.7975180295790099
292,Full,0.3327445004351826
293,Truncated,0.7178184923431984
294,Full,0.3201741548891903
295,Truncated,0.590078694004411
296,Full,0.29912904827064934
297,Truncated,0.7081606184212346
298,Full,0.25817212347707585
299,Truncated,0.668503315283904
300,Full,0.31179271677293496
301,Truncated,0.6798801699027331
302,Full,0.3175375211106944
303,Truncated,0.7925173594837212
304,Full,0.32530106232316175
305,Truncated,0.7540342912435984
306,Full,0.3096843264411421
307,Truncated,0.7132628177754841
308,Full,0.2806333094866459
309,Truncated,0.6545155981399379
310,Full,0.2430962177769135
311,Truncated,0.6538092841987482
312,Full,0.26560141420214767
313,Truncated,0.7010874740526083
314,Full,0.30681080224129403
315,Truncated,0.8381257094015107
316,Full,0.3053583690140961
317,Truncated,0.7413511139954316
318,Full,0.31217221651378796
319,Truncated,0.6817208469455135
320,Full,0.32909122355752707
321,Truncated,0.6402937761221712
322,Full,0.2922998361793409
323,Truncated,0.6407393544315483
324,Full,0.24853326624956612
325,Truncated,0.7777446747815348
326,Full,0.21814663188807465
327,Truncated,0.6451756698705626
328,Full,0.29995543194659396
329,Truncated,0.7104954945985379
330,Full,0.2821629708644845
331,Truncated,0.6717867982610456
332,Full,0.29377957829444123
333,Truncated,0.8551870369561756
334,Full,0.28020391079283036
335,Truncated,0.6249289275818308
336,Full,0.2929867035884456
337,Truncated,0.7174981054345164
338,Full,0.3288056848765122
339,Truncated,0.7319208818298689
340,Full,0.26039056981207737
341,Truncated,0.6335300646577702
342,Full,0.3470881095933674
343,Truncated,0.6628349212575543
344,Full,0.3181013580851674
345,Truncated,0.7313083867280015
346,Full,0.34198475137541645
347,Truncated,0.6119142135137448
348,Full,0.27602918893877093
349,Truncated,0.8426721649669506
350,Full,0.26965661559007437
351,Truncated,0.6189243315871719
352,Full,0.2847115590320738
353,Truncated,0.7305539794614825
354,Full,0.3256638530486963
355,Truncated,0.7249904439597771
356,Full,0.24860158497163715
357,Truncated,0.5898808661104326
358,Full,0.3172512848924921
359,Truncated,0.6857643518469416
360,Full,0.27502716690235396
361,Truncated,0.6962586341775385
362,Full,0.3392846447273998
363,Truncated,0.7964901851525072
364,Full,0.3127283434640018
365,Truncated,0.7016987545055211
366,Full,0.2695336565846519
367,Truncated,0.5914998125378809
368,Full,0.3035624763415708
369,Truncated,0.6574370867058292
370,Full,0.32872773190887383
371,Truncated,0.6641536376247403
372,Full,0.28987801130780694
373,Truncated,0.7306824020149121
374,Full,0.2550316933931479
375,Truncated,0.7180599392782894
376,Full,0.288611298605586
377,Truncated,0.6538340337199389
378,Full,0.28862994468730174
379,Truncated,0.6460162423816416
380,Full,0.3365427331775146
381,Truncated,0.7157933350646534
382,Full,0.3255868758221244
383,Truncated,0.708667591300078
384,Full,0.21888614422181651
385,Truncated,0.6236812194666138
386,Full,0.27193469953358984
387,Truncated,0.7568503696830098
388,Full,0.21319867319210556
389,Truncated,0.6643883221577355
390,Full,0.33445305611239684
391,Truncated,0.7014430712776691
392,Full,0.3106455817153778
393,Truncated,0.6953542005552396
394,Full,0.32219707601739045
395,Truncated,0.8571819837400209
396,Full,0.37781196366516623
397,Truncated,0.6995780672455727
398,Full,0.2625593744801282
399,Truncated,0.6804019315988639
400,Full,0.3201169877915931
401,Truncated,0.6368645311263866
402,Full,0.2677651199291064
403,Truncated,0.7633596072093854
404,Full,0.35893889850498056
405,Truncated,0.7574965205844197
406,Full,0.24491915820952456
407,Truncated,0.6084641391065697
408,Full,0.29794472824942897
409,Truncated,0.6567567803971444
410,Full,0.2867134890088705
411,Truncated,0.6046472817308486
412,Full,0.3252345286984934
413,Truncated,0.7178803814837601
414,Full,0.21958205806246286
415,Truncated,0.7073726368868355
416,Full,0.2519650097671026
417,Truncated,0.7121043534322588
418,Full,0.34736705618385577
419,Truncated,0.6232068015072986
420,Full,0.30308856936096784
421,Truncated,0.633440469481308
422,Full,0.253722765138825
423,Truncated,0.6280988859318719
424,Full,0.2966355655837791
425,Truncated,0.617441260736947
426,Full,0.407988737706639
427,Truncated,0.7897123239516343
428,Full,0.30966585415252956
429,Truncated,0.5692677026550205
430,Full,0.20950572269885215
431,Truncated,0.5897415015680016
432,Full,0.20922389697623472
433,Truncated,0.6942595001246898
434,Full,0.32490025351962254
435,Truncated,0.6551012085761228
436,Full,0.33486805293450606
437,Truncated,0.6709468752209602
438,Full,0.3065757277660621
439,Truncated,0.755585262092793
440,Full,0.2966532793153899
441,Truncated,0.5508702730172087
442,Full,0.31249254729847764
443,Truncated,0.6983533268804242
444,Full,0.3051166006601374
445,Truncated,0.61347212563143
446,Full,0.2914520232181091
447,Truncated,0.6342025504633939
448,Full,0.3116382060469094
449,Truncated,0.7835131435844801
450,Full,0.29626153260754057
451,Truncated,0.6681870214563153
452,Full,0.3368608183465179
453,Truncated,0.7270837948791141
454,Full,0.33160227061021197
455,Truncated,0.7388754614300915
456,Full,0.19424393194852385
457,Truncated,0.6190211467099859
458,Full,0.23618450803759727
459,Truncated,0.7658912674007569
460,Full,0.3496347983669442
461,Truncated,0.6877946861097816
462,Full,0.2419525780796632
463,Truncated,0.7395790308076997
464,Full,0.20836272245679313
465,Truncated,0.7245893412989012
466,Full,0.2967298271079958
467,Truncated,0.7002739110746989
468,Full,0.37151841974216726
469,Truncated,0.7793859861453047
470,Full,0.21490412372782858
471,Truncated,0.7752067923788831
472,Full,0.300578389436462
473,Truncated,0.7667897093779366
474,Full,0.24593773518341228
475,Truncated,0.7149704278872249
476,Full,0.33887238261545855
477,Truncated,0.7631435581911375
478,Full,0.32521187944164553
479,Truncated,0.6334299794781675
480,Full,0.2928281239912854
481,Truncated,0.7963056490971876
482,Full,0.2788279344005449
483,Truncated,0.6104458753744129
484,Full,0.2655020569866962
485,Truncated,0.7244261326645303
486,Full,0.29100735765652314
487,Truncated,0.6664437049459492
488,Full,0.29473168254380966
489,Truncated,0.7643911239590827
490,Full,0.3450594306999084
491,Truncated,0.7973056271833394
492,Full,0.2580357460646664
493,Truncated,0.7585289112166549
494,Full,0.3259436880894155
495,Truncated,0.6937047406701167
496,Full,0.24303746953094432
497,Truncated,0.6654234829583142
498,Full,0.26965813612163525
499,Truncated,0.6264176694358571
500,Full,0.30374144944103615
501,Truncated,0.6770854333931653
502,Full,0.23502362831915277
503,Truncated,0.6791009004221812
504,Full,0.25753566012250595
505,Truncated,0.6841004618981631
506,Full,0.3303414540415894
507,Truncated,0.5773897766338121
508,Full,0.2632221479667439
509,Truncated,0.6551942066718565
510,Full,0.2920704443534914
511,Truncated,0.6872646435835066
512,Full,0.257554259738656
513,Truncated,0.5934966268476445
514,Full,0.29016969320944724
515,Truncated,0.6912668928101365
516,Full,0.26797301437196963
517,Truncated,0.7305535467060547
518,Full,0.24472503493110456
519,Truncated,0.628050269704116
520,Full,0.3108312316550194
521,Truncated,0.6159034709975988
522,Full,0.23391155104811764
523,Truncated,0.6407021622591498
524,Full,0.40837619795120417
525,Truncated,0.7185904308738077
526,Full,0.2735076531227973
527,Truncated,0.7251180262620259
528,Full,0.28746236256033963
529,Truncated,0.7130147332068566
530,Full,0.2376155641586953
531,Truncated,0.6321986297685104
532,Full,0.2678450094407055
533,Truncated,0.6619251071144705
534,Full,0.2711437340470642
535,Truncated,0.6845283698646587
536,Full,0.2301333011725469
537,Truncated,0.6408402057696626
538,Full,0.264366693237761
539,Truncated,0.7025201679412969
540,Full,0.3816379546851896
541,Truncated,0.5663440172632046
542,Full,0.300910989152492
543,Truncated,0.67129126343383
544,Full,0.26879031840087764
545,Truncated,0.61473863082904
546,Full,0.2901974924735558
547,Truncated,0.6981876492940048
548,Full,0.2785019149371192
549,Truncated,0.638905415129291
550,Full,0.2623491455004586
551,Truncated,0.7502925153697775
552,Full,0.24023298943570992
553,Truncated,0.674074671451033
554,Full,0.3167472853279525
555,Truncated,0.6569221307963683
556,Full,0.3402396802459747
557,Truncated,0.6461039041389054
558,Full,0.24910329347940174
559,Truncated,0.592689612647295
560,Full,0.2844121817657425
561,Truncated,0.6320977449307282
562,Full,0.26641685615842187
563,Truncated,0.5724058944770674
564,Full,0.3075702957174664
565,Truncated,0.7142778262140511
566,Full,0.27398241119096833
567,Truncated,0.6446955181419105
568,Full,0.3460087788402998
569,Truncated,0.6452504318078249
570,Full,0.25851922066661437
571,Truncated,0.6793826692342648
572,Full,0.24483479979692882
573,Truncated,0.7282043013515384
574,Full,0.2167249172186289
575,Truncated,0.6660785227868223
576,Full,0.3389481317717952
577,Truncated,0.722373122022574
578,Full,0.2412523267435186
579,Truncated,0.6527827912227973
580,Full,0.2950379980815928
581,Truncated,0.6661975464680633
582,Full,0.2445730003537677
583,Truncated,0.6698292071522451
584,Full,0.25166388104371845
585,Truncated,0.6063599998253744
586,Full,0.30307611359735215
587,Truncated,0.7674819861666513
588,Full,0.25893031573192726
589,Truncated,0.6745302269042411
590,Full,0.2813251043454723
591,Truncated,0.65167849544929
592,Full,0.2616063083259283
593,Truncated,0.7116429065603243
594,Full,0.30135142549906496
595,Truncated,0.8236009530142437
596,Full,0.35358136034342963
597,Truncated,0.6870636868025803
598,Full,0.31229450983228324
599,Truncated,0.7204119400305672
600,Full,0.27851634120251073
601,Truncated,0.613303448597663
602,Full,0.28580893229408316
603,Truncated,0.6609179759570215
604,Full,0.3082562252658094
605,Truncated,0.6372876051999358
606,Full,0.28851082715816634
607,Truncated,0.789806780257954
608,Full,0.31695842325747886
609,Truncated,0.6006985889515578
610,Full,0.29333870605746
611,Truncated,0.6265101612445436
612,Full,0.3436674692384408
613,Truncated,0.7607723227339394
614,Full,0.31517980298619636
615,Truncated,0.6172201713849442
616,Full,0.2247913390885019
617,Truncated,0.6067372925671723
618,Full,0.3223121547837642
619,Truncated,0.8862024258142116
620,Full,0.2299544962747777
621,Truncated,0.6156648476042781
622,Full,0.31491089181820237
623,Truncated,0.6888362103497471
624,Full,0.2311509188223225
625,Truncated,0.6349351267880187
626,Full,0.2965163047228059
627,Truncated,0.6375211417026112
628,Full,0.3005092087444188
629,Truncated,0.6687839591912155
630,Full,0.21059937216491312
631,Truncated,0.6148531172551767
632,Full,0.2467666069813806
633,Truncated,0.6560805677624997
634,Full,0.22617360308192364
635,Truncated,0.697005241077786
636,Full,0.27309271196851315
637,Truncated,0.5797213047428639
638,Full,0.3070651361242968
639,Truncated,0.6411039401285853
640,Full,0.22722262408147437
641,Truncated,0.6092086100773751
642,Full,0.36935370057324596
643,Truncated,0.7140201181076554
644,Full,0.2916165070015759
645,Truncated,0.7873772280084591
646,Full,0.3304495960235724
647,Truncated,0.6074294087564103
648,Full,0.2328502265301287
649,Truncated,0.6062171460010971
650,Full,0.29625527295058995
651,Truncated,0.6829436793046326
652,Full,0.2822430435705002
653,Truncated,0.6988876948789424
654,Full,0.2760364507635607
655,Truncated,0.7008687965495345
656,Full,0.33561157608893677
657,Truncated,0.5768129518929499
658,Full,0.2888349116580852
659,Truncated,0.7868498987316452
660,Full,0.31018509027395
661,Truncated,0.7206185653264183
662,Full,0.3453428571242365
663,Truncated,0.5938511372429506
664,Full,0.3157827072109232
665,Truncated,0.5678600006537133
666,Full,0.34469256195602344
667,Truncated,0.8081291539530792
668,Full,0.23686524300279052
669,Truncated,0.5777495701038012
670,Full,0.25827061028656045
671,Truncated,0.6222967765142979
672,Full,0.2962488279287172
673,Truncated,0.6214076072494169
674,Full,0.22302301789201426
675,Truncated,0.6428814663110588
676,Full,0.28871074982543016
677,Truncated,0.6473171721739766
678,Full,0.2897194966227146
679,Truncated,0.7293880912063266
680,Full,0.2664544333925477
681,Truncated,0.6514143639551534
682,Full,0.31237929646558277
683,Truncated,0.5968575157865731
684,Full,0.26221758829345954
685,Truncated,0.5649654392929391
686,Full,0.34303823862722826
687,Truncated,0.730564523249972
688,Full,0.36913897216138897
689,Truncated,0.690451388346561
690,Full,0.2966909499619353
691,Truncated,0.6651712076388389
692,Full,0.27670614165388885
693,Truncated,0.6851504902066485
694,Full,0.24034680970809166
695,Truncated,0.6111061411996012
696,Full,0.24993853544746902
697,Truncated,0.6730984067248855
698,Full,0.312801319203819
699,Truncated,0.7621326170350349
700,Full,0.2989244548170296
701,Truncated,0.6772355307104372
702,Full,0.30891596288770257
703,Truncated,0.6176635316442997
704,Full,0.28481630592876966
705,Truncated,0.7788489143539946
706,Full,0.26248536897251473
707,Truncated,0.627880936473538
708,Full,0.2760115675014496
709,Truncated,0.6531934890114119
710,Full,0.35021754405730016
711,Truncated,0.8192118546654064
712,Full,0.29018343214257647
713,Truncated,0.6188489418600622
714,Full,0.277185331890164
715,Truncated,0.6435601642598702
716,Full,0.2629032920249324
717,Truncated,0.5958329139707434
718,Full,0.3237173225633032
719,Truncated,0.7096724325381623
720,Full,0.2601876362882686
721,Truncated,0.6299101159917588
722,Full,0.3179830898532814
723,Truncated,0.7393783668667916
724,Full,0.31560776659882195
725,Truncated,0.6766650118295755
726,Full,0.26436471124541694
727,Truncated,0.6359990610283327
728,Full,0.2803131291644779
729,Truncated,0.8641398872759094
730,Full,0.2882536267526996
731,Truncated,0.6553681562671099
732,Full,0.27108632371951075
733,Truncated,0.7410945205480508
734,Full,0.27299541118415216
735,Truncated,0.6452492566734238
736,Full,0.30305136294801294
737,Truncated,0.615683664505384
738,Full,0.2682822836829739
739,Truncated,0.9021597215563675
740,Full,0.25106145907031435
741,Truncated,0.6955112009556171
742,Full,0.32866021177946075
743,Truncated,0.7115810831438926
744,Full,0.34001739978371737
745,Truncated,0.6774168398322223
746,Full,0.2794636846003472
747,Truncated,0.7570972520388441
748,Full,0.2623325902019026
749,Truncated,0.6999551703294822
750,Full,0.3611174006852724
751,Truncated,0.7171132163999085
752,Full,0.2599029037525253
753,Truncated,0.6221253525931589
754,Full,0.3214811701402836
755,Truncated,0.6228650694851612
756,Full,0.24065500024651568
757,Truncated,0.7058349098907919
758,Full,0.2496879747057291
759,Truncated,0.7506635146028258
760,Full,0.2500389853085617
761,Truncated,0.7549464264149798
762,Full,0.2899127670602674
763,Truncated,0.6255381137271827
764,Full,0.2554481881689027
765,Truncated,0.6253534880199109
766,Full,0.28001576323967814
767,Truncated,0.7606203966644902
768,Full,0.3939459885694322
769,Truncated,0.7872103820547272
770,Full,0.29916123102193365
771,Truncated,0.7192577606302315
772,Full,0.2781375098621076
773,Truncated,0.641863857515408
774,Full,0.33236826192593233
775,Truncated,0.6845910715482824
776,Full,0.2595357209309999
777,Truncated,0.7277700410190018
778,Full,0.19673206148804365
779,Truncated,0.6513114653311054
780,Full,0.28095388051215525
781,Truncated,0.6462522750820167
782,Full,0.28511401699038497
783,Truncated,0.7645011437144088
784,Full,0.226371635893176
785,Truncated,0.7136868507804739
786,Full,0.19801387576096524
787,Truncated,0.6310436345941495
788,Full,0.25419416593915717
789,Truncated,0.5809060474623792
790,Full,0.32520252292404417
791,Truncated,0.6335719197694394
792,Full,0.2800167537296325
793,Truncated,0.621882432992408
794,Full,0.2669908575031082
795,Truncated,0.5801580036688222
796,Full,0.32501716459029895
797,Truncated,0.6568657885777641
798,Full,0.32035181752307684
799,Truncated,0.6536622437511441
800,Full,0.3740471631211117
801,Truncated,0.6160692685292724
802,Full,0.25436920239183997
803,Truncated,0.6974786703479924
804,Full,0.29252617424598404
805,Truncated,0.6257434361544149
806,Full,0.3050328801556419
807,Truncated,0.7301292531487056
808,Full,0.2787974118738072
809,Truncated,0.6972596401709295
810,Full,0.3154349474289553
811,Truncated,0.6436917386606287
812,Full,0.3149945937049741
813,Truncated,0.6219524997444922
814,Full,0.27727715243339207
815,Truncated,0.529548107550135
816,Full,0.21777284470036432
817,Truncated,0.65583461924955
818,Full,0.32922901380785907
819,Truncated,0.6440359650156777
820,Full,0.37324682137174736
821,Truncated,0.711396123360095
822,Full,0.2927890723879827
823,Truncated,0.7336631911252218
824,Full,0.2578621378100104
825,Truncated,0.7291733248274996
826,Full,0.2895107731300686
827,Truncated,0.6380694009990693
828,Full,0.25947499292255327
829,Truncated,0.697129549899561
830,Full,0.26132067957453053
831,Truncated,0.784941069969259
832,Full,0.25145467066818783
833,Truncated,0.6499877283200977
834,Full,0.3310710392970994
835,Truncated,0.744964703584331
836,Full,0.25523629982153756
837,Truncated,0.7466570533268665
838,Full,0.2965245187381084
839,Truncated,0.534561487456181
840,Full,0.30984978333547747
841,Truncated,0.7066571916747038
842,Full,0.2808017055156828
843,Truncated,0.5960411544218251
844,Full,0.26531406290025356
845,Truncated,0.7303813814253092
846,Full,0.27199635116470877
847,Truncated,0.7272961752978289
848,Full,0.2803294119935177
849,Truncated,0.6211469038863274
850,Full,0.3200400980238995
851,Truncated,0.6080383631854952
852,Full,0.22745590965409615
853,Truncated,0.7691569097971639
854,Full,0.258920610989579
855,Truncated,0.5969055458359126
856,Full,0.28099377029015443
857,Truncated,0.7470013680015054
858,Full,0.2376132014680629
859,Truncated,0.6091284931413249
860,Full,0.275893079249274
861,Truncated,0.6459370029984948
862,Full,0.273832814000991
863,Truncated,0.6560467017850838
864,Full,0.34179742845405525
865,Truncated,0.8143648500887886
866,Full,0.23299623051110377
867,Truncated,0.725778666626734
868,Full,0.32247579329502385
869,Truncated,0.7234020683432598
870,Full,0.3385389784384576
871,Truncated,0.7860123023857362
872,Full,0.179691913503162
873,Truncated,0.6258495189590535
874,Full,0.3777530221324864
875,Truncated,0.7037077215281651
876,Full,0.3056490920510235
877,Truncated,0.6435245880981609
878,Full,0.2795491342810629
879,Truncated,0.6734107215024301
880,Full,0.3035106627893972
881,Truncated,0.6582250589562877
882,Full,0.2582706722188435
883,Truncated,0.7087415823057259
884,Full,0.29737724981144376
885,Truncated,0.7315370535983269
886,Full,0.23440716948687235
887,Truncated,0.6744819819096364
888,Full,0.322262574050884
889,Truncated,0.6510507918146896
890,Full,0.3147740553062473
891,Truncated,0.6577254617530078
892,Full,0.30073466829751466
893,Truncated,0.6907783550164288
894,Full,0.2698475734761078
895,Truncated,0.7031736627915431
896,Full,0.25991877604930486
897,Truncated,0.6517700047071622
898,Full,0.34346424562021993
899,Truncated,0.6595944996491331
900,Full,0.26905001614592194
901,Truncated,0.8376077446462042
902,Full,0.32994426814425803
903,Truncated,0.6104807127388672
904,Full,0.31133310379574786
905,Truncated,0.7109205067518167
906,Full,0.30683444292227524
907,Truncated,0.7874819278538602
908,Full,0.27932770065211254
909,Truncated,0.5372348021736577
910,Full,0.2542331043734524
911,Truncated,0.7231375756707639
912,Full,0.26945075382569655
913,Truncated,0.6457228942381934
914,Full,0.22776122076444677
915,Truncated,0.5918450754312409
916,Full,0.34349537872729313
917,Truncated,0.6437489605054503
918,Full,0.28280779245245025
919,Truncated,0.5748300785314093
920,Full,0.30381069645762876
921,Truncated,0.7320830831703191
922,Full,0.2839959416639774
923,Truncated,0.6421433515138586
924,Full,0.20293241128433825
925,Truncated,0.6137595274097026
926,Full,0.28203901484939187
927,Truncated,0.6062658602170976
928,Full,0.27889762729120093
929,Truncated,0.7075103870096581
930,Full,0.4156787033744787
931,Truncated,0.7207310733897062
932,Full,0.28220086849951004
933,Truncated,0.6240658431311747
934,Full,0.3022072915575742
