,condition,entropy
360,Full,1.2934494215568668
361,Truncated,2.3929882390537216
362,Full,1.2040598049741107
363,Truncated,2.3297515875975856
364,Full,1.0238270341467366
365,Truncated,2.3823923649355554
366,Full,1.1031634862964217
367,Truncated,2.4172042511026364
368,Full,1.1004335800191933
369,Truncated,2.386398779720315
370,Full,1.0529673323660973
371,Truncated,2.3566353155822988
372,Full,1.2438121560731625
373,Truncated,2.36925026583982
374,Full,1.2272852322284842
375,Truncated,2.3687117876448243
376,Full,1.104406669767372
377,Truncated,2.392658863778501
378,Full,1.0470790504684166
379,Truncated,2.3265843440361964
380,Full,1.0564253028578947
381,Truncated,2.3540068249150194
382,Full,1.1758239502436951
383,Truncated,2.3809374508050523
384,Full,1.3129861416275557
385,Truncated,2.3501961385777315
386,Full,1.2191380621479335
387,Truncated,2.35869588081022
388,Full,1.234609593393669
389,Truncated,2.3995257321404972
390,Full,1.201587898862132
391,Truncated,2.3215515838746317
392,Full,1.1925201280749413
393,Truncated,2.4101503540520386
394,Full,1.2503520003253459
395,Truncated,2.369028217399837
396,Full,1.0827165102741059
397,Truncated,2.3743106236299303
398,Full,1.1214389015389963
399,Truncated,2.391235726564038
400,Full,1.0791715767311743
401,Truncated,2.317072566602801
402,Full,0.9830937184171196
403,Truncated,2.3849127500741316
404,Full,1.2720484900078222
405,Truncated,2.378222669686047
406,Full,1.142435252709776
407,Truncated,2.340304521082494
408,Full,1.0477882303798263
409,Truncated,2.44646052574294
410,Full,1.1222604890044987
411,Truncated,2.3555618885601044
412,Full,1.2734673183836502
413,Truncated,2.3847703148433537
414,Full,1.2232433457910903
415,Truncated,2.35978867673031
416,Full,1.212517605119858
417,Truncated,2.384097614959559
418,Full,0.9804147892874555
419,Truncated,2.3545125382539025
420,Full,1.0156729080480624
421,Truncated,2.33321578272123
422,Full,1.2463858071143699
423,Truncated,2.3936398880415704
424,Full,1.1913788786146282
425,Truncated,2.4219419664199555
426,Full,1.2475220884416862
427,Truncated,2.3730789336079408
428,Full,1.06630631694777
429,Truncated,2.367392291555273
430,Full,1.1573812631583524
431,Truncated,2.3678934872130646
432,Full,0.9748948347515352
433,Truncated,2.3861123749445103
434,Full,1.2114847954776518
435,Truncated,2.354293106157612
436,Full,1.0531243366749825
437,Truncated,2.3379425876103292
438,Full,1.0530164056990803
439,Truncated,2.412571917502449
440,Full,1.2896360676902687
441,Truncated,2.3715691794464275
442,Full,1.2712444197949346
443,Truncated,2.3391584177920133
444,Full,1.1784695916849983
445,Truncated,2.318309051012384
446,Full,1.2818241258851741
447,Truncated,2.386472776316237
448,Full,1.2567509284480018
449,Truncated,2.283613662133626
450,Full,0.941541361665417
451,Truncated,2.3291199788151724
452,Full,1.0092208725719376
453,Truncated,2.354917042399748
454,Full,1.2034441129442583
455,Truncated,2.3741673368048177
456,Full,1.3038819097609087
457,Truncated,2.3968262952125086
458,Full,1.1254843710677325
459,Truncated,2.3534326580178657
460,Full,1.1651225328264394
461,Truncated,2.394742453914594
462,Full,1.0640131999495759
463,Truncated,2.3233179248479776
464,Full,1.1319460987419905
465,Truncated,2.3633719303201888
466,Full,1.0821057539986587
467,Truncated,2.3538413666467646
468,Full,1.1679891155970203
469,Truncated,2.396799171860612
470,Full,1.1487581417537513
471,Truncated,2.4155296280008605
472,Full,1.1133196716434333
473,Truncated,2.4018056976984905
474,Full,1.1627935428450011
475,Truncated,2.3595122091715455
476,Full,1.179040249790083
477,Truncated,2.3526030730009735
478,Full,1.2056457198175146
479,Truncated,2.3427775729422864
480,Full,1.23658296118777
481,Truncated,2.3831243212241646
482,Full,1.1395382905177622
483,Truncated,2.4041296631578124
484,Full,1.2039733574315157
485,Truncated,2.4049385738302447
486,Full,1.0995897857941155
487,Truncated,2.3873745985949144
488,Full,1.2048418998877735
489,Truncated,2.381484302140727
490,Full,1.1580508552416608
491,Truncated,2.35681827008426
492,Full,1.0765730788011723
493,Truncated,2.3262848503001914
494,Full,1.2145481928327455
495,Truncated,2.322015638589339
496,Full,1.2939841487603192
497,Truncated,2.3921135795808213
498,Full,1.2713810866133497
499,Truncated,2.357810364592202
500,Full,1.3168129841679124
501,Truncated,2.3775857403335885
502,Full,1.1850792827459595
503,Truncated,2.3484349421057202
504,Full,1.1552843076838186
505,Truncated,2.314166263949494
506,Full,1.229975798950553
507,Truncated,2.409936486763251
508,Full,1.0222505666505382
509,Truncated,2.3488380917539815
510,Full,1.1086609568371286
511,Truncated,2.3494269916208985
512,Full,1.0873325168443895
513,Truncated,2.377028421402147
514,Full,1.1405739569945845
515,Truncated,2.3754962188154387
516,Full,1.219858344879272
517,Truncated,2.4035149476174076
518,Full,1.2070886535750367
519,Truncated,2.3789824869083467
520,Full,1.0748725343237884
521,Truncated,2.3653581228462266
522,Full,1.0112407991019992
523,Truncated,2.357831335261377
524,Full,1.3094212237209721
525,Truncated,2.4114792936521834
526,Full,1.0308522390564703
527,Truncated,2.4026262774815086
528,Full,1.1982288305353421
529,Truncated,2.354429646894925
530,Full,1.2126751863801553
531,Truncated,2.3918806011943383
532,Full,1.2758974398662635
533,Truncated,2.3611211614890677
534,Full,1.1704882999316666
535,Truncated,2.3801796222189098
536,Full,1.1670000898209565
537,Truncated,2.421124894249796
538,Full,1.0222974547306032
539,Truncated,2.3258197452814726
540,Full,1.1298944369291286
541,Truncated,2.3945293166490544
542,Full,1.1281921810981195
543,Truncated,2.32979579724431
544,Full,1.0672351441030496
545,Truncated,2.270356073240211
546,Full,1.163462673288414
547,Truncated,2.3520875633863563
548,Full,1.1425997689663778
549,Truncated,2.3193338591215
550,Full,0.970906633320759
551,Truncated,2.386958784219824
552,Full,1.179804473840701
553,Truncated,2.3634767018656966
554,Full,1.2264509167600457
555,Truncated,2.36052494916665
556,Full,1.1099977230259284
557,Truncated,2.318060081797909
558,Full,1.2256806516972378
559,Truncated,2.390399716573132
560,Full,1.0309759193129446
561,Truncated,2.308866962412842
562,Full,1.0109390392879356
563,Truncated,2.309966696442202
564,Full,1.2576236051156184
565,Truncated,2.4226060216588143
566,Full,1.084170677208423
567,Truncated,2.403617781966533
568,Full,1.1644928248477728
569,Truncated,2.40230906704715
570,Full,1.105472335093928
571,Truncated,2.3963325485792373
572,Full,1.2045847623678891
573,Truncated,2.317588483550615
574,Full,1.1457402151448677
575,Truncated,2.3479069240208306
576,Full,1.1125385690919543
577,Truncated,2.4318185686865084
578,Full,1.1751556661444007
579,Truncated,2.320769885640294
580,Full,1.1144312870010162
581,Truncated,2.377322420691203
582,Full,1.2921129712333224
583,Truncated,2.3451670928912995
584,Full,1.256545041600591
585,Truncated,2.352182767667263
586,Full,1.1114558398720553
587,Truncated,2.4054658479622253
588,Full,1.3192283650684178
589,Truncated,2.3804828350317884
590,Full,1.3124368260037276
591,Truncated,2.378440839206933
592,Full,1.296386203968284
593,Truncated,2.3339883193769815
594,Full,1.0261120567692334
595,Truncated,2.373321167907607
596,Full,1.226049394414053
597,Truncated,2.364438822232455
598,Full,1.125912501658466
599,Truncated,2.3370607525204656
600,Full,1.010297701958195
601,Truncated,2.4039897468359994
602,Full,1.1255698311507616
603,Truncated,2.365900412679418
604,Full,1.171010193556406
605,Truncated,2.3400129092098183
606,Full,1.1442067097113922
607,Truncated,2.4144434718747263
608,Full,0.9937453429070947
609,Truncated,2.412165615014093
610,Full,1.2283970620207572
611,Truncated,2.360420696529545
612,Full,1.0393795012729354
613,Truncated,2.3100213141374164
614,Full,1.1466015443068933
615,Truncated,2.327109812106815
616,Full,1.2492540308095426
617,Truncated,2.355126174851355
618,Full,1.231625724073763
619,Truncated,2.374902488996574
620,Full,1.135787030084302
621,Truncated,2.366098526884697
622,Full,1.2882314252581621
623,Truncated,2.385060778515199
624,Full,1.2722050935225409
625,Truncated,2.3744223158601985
626,Full,1.33609529298397
627,Truncated,2.357890475438733
628,Full,1.083207143548147
629,Truncated,2.340898177485983
630,Full,1.0916507944896208
631,Truncated,2.395350782424805
632,Full,1.0595612651893327
633,Truncated,2.386167748126569
634,Full,1.0159027886553766
635,Truncated,2.3553132742930254
636,Full,1.0985254764905146
637,Truncated,2.3721770149829533
638,Full,1.1604262456065229
639,Truncated,2.2911687730047055
640,Full,1.2344385328328422
641,Truncated,2.387784771353335
642,Full,1.0801279432383994
643,Truncated,2.374400377275557
644,Full,1.1490507491838917
645,Truncated,2.3505607405016784
646,Full,1.1174577243693218
647,Truncated,2.3115758318149275
648,Full,1.0856410295168528
649,Truncated,2.3038967817543643
650,Full,1.2655212454450957
651,Truncated,2.3939968593587295
652,Full,1.0990565012348046
653,Truncated,2.4185621650280718
654,Full,1.0835100232055772
655,Truncated,2.3867440223865892
656,Full,1.100114212135357
657,Truncated,2.39109683250999
658,Full,1.1567493166481917
659,Truncated,2.3468616795940926
660,Full,1.1160445949823863
661,Truncated,2.3395875055273647
662,Full,1.2662117751274482
663,Truncated,2.344639318557255
664,Full,1.1361500409748042
665,Truncated,2.3756387663215337
666,Full,1.0669681550889796
667,Truncated,2.394787466710421
668,Full,1.3443601788654935
669,Truncated,2.378018768165645
670,Full,1.173188962952727
671,Truncated,2.3171013441667343
672,Full,1.1987945734428025
673,Truncated,2.39178294002273
674,Full,1.1667994104560682
675,Truncated,2.3547482348788065
676,Full,1.3341352642361324
677,Truncated,2.363829600750272
678,Full,1.205644810194146
679,Truncated,2.419075652280337
680,Full,1.0837308186019077
681,Truncated,2.342082342402031
682,Full,1.076296390526086
683,Truncated,2.3723726392855853
684,Full,1.2582550926661815
685,Truncated,2.3958468567697193
686,Full,1.2514810224915354
687,Truncated,2.3559555594801385
688,Full,1.1516520022695012
689,Truncated,2.3264091318055287
690,Full,1.3147379057649644
691,Truncated,2.3486761923035457
692,Full,1.1907416614595152
693,Truncated,2.324255678013559
694,Full,1.218106797675983
695,Truncated,2.3445698307457743
696,Full,0.9173128238608081
697,Truncated,2.3397395023905427
698,Full,1.1741258030630282
699,Truncated,2.38147272845347
700,Full,1.2413463622550358
701,Truncated,2.4120802847962475
702,Full,1.160279174638477
703,Truncated,2.325509471319931
704,Full,1.2760546940454542
705,Truncated,2.3797435432899254
706,Full,1.2027979360084897
707,Truncated,2.3358557710045424
708,Full,1.0602638876691413
709,Truncated,2.3054301249958824
710,Full,1.173538623435786
711,Truncated,2.4160203766430994
712,Full,1.2797264961863748
713,Truncated,2.3636375018841553
714,Full,1.1503110190606993
715,Truncated,2.393251538572964
716,Full,1.2364273517025264
717,Truncated,2.371471689757191
718,Full,1.1133115275667502
719,Truncated,2.412116376614667
720,Full,1.2111329045814865
721,Truncated,2.3276050517022826
722,Full,1.1688446759366393
723,Truncated,2.3697158363187656
724,Full,1.0839620521269175
725,Truncated,2.3781495870662703
726,Full,0.9511020025959704
727,Truncated,2.365033456727505
728,Full,0.9898691753697602
729,Truncated,2.3223027965604683
730,Full,1.2642357903969104
731,Truncated,2.2697772630463846
732,Full,1.2303689246523462
733,Truncated,2.383174495808798
734,Full,1.2405655435699192
735,Truncated,2.324248857786348
736,Full,1.09362738407659
737,Truncated,2.3804495006902435
738,Full,1.1953358729441088
739,Truncated,2.4175035007914194
740,Full,1.2285290964327416
741,Truncated,2.3513680437420463
742,Full,1.247412994525305
743,Truncated,2.327660709220073
744,Full,1.18661867692012
745,Truncated,2.3708204805104147
746,Full,1.1092867804676139
747,Truncated,2.328450614104731
748,Full,1.0294318103981648
749,Truncated,2.374613176277799
750,Full,1.179959646346549
751,Truncated,2.324751677167057
752,Full,1.1121365294645147
753,Truncated,2.3546821457764286
754,Full,1.2295955868221609
755,Truncated,2.3313366085172254
756,Full,1.2031604093016013
757,Truncated,2.3648093795761174
758,Full,0.9325228609026073
759,Truncated,2.303859149418026
760,Full,1.1418408740108856
761,Truncated,2.3521388077099035
762,Full,1.0550041684238793
763,Truncated,2.35855616401959
764,Full,1.1734686501464016
765,Truncated,2.371002843317001
766,Full,1.1357586937382445
767,Truncated,2.373314800029996
768,Full,1.269875300499255
769,Truncated,2.3045901889937475
770,Full,1.257811939223871
771,Truncated,2.3459051580663832
772,Full,1.1681010440241613
773,Truncated,2.408178425101395
774,Full,1.0710788128263136
775,Truncated,2.3442741541945167
776,Full,1.0903914928156475
777,Truncated,2.3183444814357412
778,Full,1.2061251620313418
779,Truncated,2.389301492021296
780,Full,1.255057168805643
781,Truncated,2.3883996388068094
782,Full,1.0861727952859164
783,Truncated,2.359013111859632
784,Full,1.19160849858445
785,Truncated,2.3624568340513936
786,Full,1.1138368004392665
787,Truncated,2.325712393094882
788,Full,1.2431134683335217
789,Truncated,2.3933822567448413
790,Full,1.3217664064251728
791,Truncated,2.3396778547346377
792,Full,1.1747826949861513
793,Truncated,2.3937086883736614
794,Full,1.1406105005852942
795,Truncated,2.3874306260575358
796,Full,1.3188073702472092
797,Truncated,2.379204144068537
798,Full,1.0765109746858468
799,Truncated,2.3279740821931028
800,Full,1.1269364712066172
801,Truncated,2.384146705839506
802,Full,0.9202337804686234
803,Truncated,2.4332158316605197
804,Full,1.0644026877147539
805,Truncated,2.3486223329241502
806,Full,1.2445522394690074
807,Truncated,2.4087538890524414
808,Full,1.0153426326774928
809,Truncated,2.3541267466052576
810,Full,1.2229183702554427
811,Truncated,2.3610722148989565
812,Full,1.1555215977231523
813,Truncated,2.384333447810788
814,Full,1.0964878725718257
815,Truncated,2.4144970295724137
816,Full,1.103311482242113
817,Truncated,2.4168967820742546
818,Full,1.3700339979598233
819,Truncated,2.316150290063817
820,Full,1.1817491998713372
821,Truncated,2.394808524678482
822,Full,1.1028465454831333
823,Truncated,2.3913743843743367
824,Full,1.2148885203944253
825,Truncated,2.3705326612092334
826,Full,1.071566239076314
827,Truncated,2.4224358281848164
828,Full,1.1778908361372902
829,Truncated,2.4040651673710727
830,Full,1.1533766380337975
831,Truncated,2.3600276233559705
832,Full,1.1945343188221595
833,Truncated,2.3274554010935713
834,Full,1.098078640633011
835,Truncated,2.3525288696136557
836,Full,1.1848465260899386
837,Truncated,2.3481707600687445
838,Full,1.0369726725963082
839,Truncated,2.3733513662634804
840,Full,1.0486372535601451
841,Truncated,2.3408887500012483
842,Full,1.202021968179708
843,Truncated,2.346430586502085
844,Full,1.2113571810985146
845,Truncated,2.38172257448815
846,Full,1.0145000789272018
847,Truncated,2.3742772442183604
848,Full,1.2188745922282007
849,Truncated,2.3638563364606133
850,Full,1.1012430468582026
851,Truncated,2.317090652946317
852,Full,1.270874412398441
853,Truncated,2.335269691636605
854,Full,1.1984507169475906
855,Truncated,2.4262580896895822
856,Full,1.0460448524801815
857,Truncated,2.4097075137615365
858,Full,1.2156478455891828
859,Truncated,2.358637135126485
860,Full,1.1079332444516652
861,Truncated,2.4105546768292587
862,Full,1.2830036526188437
863,Truncated,2.3635972049560094
864,Full,1.1767439245679179
865,Truncated,2.365192700784041
866,Full,1.154816747631061
867,Truncated,2.35257598010445
868,Full,1.166546023850086
869,Truncated,2.355557606814342
870,Full,1.0633934268029692
871,Truncated,2.3235080981627965
872,Full,0.90766090639846
873,Truncated,2.4296376826919728
874,Full,1.0765999484421
875,Truncated,2.3836371491809736
876,Full,1.0674328627077783
877,Truncated,2.3035794083886882
878,Full,1.2226900802635368
879,Truncated,2.3458556387468064
880,Full,1.1774637081473127
881,Truncated,2.3889657691504382
882,Full,1.1819897204045127
883,Truncated,2.362842483139379
884,Full,1.1099544692257148
885,Truncated,2.3178060834668885
886,Full,1.0618366856060417
887,Truncated,2.318260124779401
888,Full,1.2851354879315209
889,Truncated,2.337634666326307
890,Full,1.2186184139799958
891,Truncated,2.4123133396200473
892,Full,1.098582499317923
893,Truncated,2.3445875816563078
894,Full,1.216533709858122
895,Truncated,2.3862386873717165
896,Full,1.100627185395819
897,Truncated,2.398594818885188
898,Full,1.2200132417801997
899,Truncated,2.312657908429641
900,Full,1.1207396646699699
901,Truncated,2.4134633206626224
902,Full,1.136804273657094
903,Truncated,2.3679388516421382
904,Full,1.0778703423325537
905,Truncated,2.392385107530409
906,Full,1.2570615477384552
907,Truncated,2.409328323400969
908,Full,0.9985563644461015
909,Truncated,2.3638284090107655
910,Full,1.0979649092793013
911,Truncated,2.271837779794432
912,Full,1.1423880343239887
913,Truncated,2.3755456260662378
914,Full,1.0627870543869107
915,Truncated,2.3404560627163344
916,Full,1.0852562286756033
917,Truncated,2.37463268312201
918,Full,1.2470749559001608
919,Truncated,2.3436052984456386
920,Full,1.0556794190720296
921,Truncated,2.3611274379849347
922,Full,0.998091342872424
923,Truncated,2.3565660184863804
924,Full,1.1433763216751804
925,Truncated,2.363837584575718
926,Full,1.1316749053631474
927,Truncated,2.376087809288133
928,Full,1.07248258173122
929,Truncated,2.4075382541655737
930,Full,1.1876542378963273
931,Truncated,2.368545966286969
932,Full,1.1145560729448345
933,Truncated,2.364025276312817
934,Full,1.1893938374265594
935,Truncated,2.391953083326009
936,Full,1.1111713504071967
937,Truncated,2.384410283076994
938,Full,1.0961870926850654
939,Truncated,2.4057653913759367
940,Full,1.0262638195643623
941,Truncated,2.3650953906509278
942,Full,1.19607813181724
943,Truncated,2.374713512611155
944,Full,1.140421136524018
945,Truncated,2.367059757719371
946,Full,1.4167667394559276
947,Truncated,2.302847327262268
948,Full,1.1004122927092448
949,Truncated,2.4101775079311576
950,Full,1.1144697922715556
951,Truncated,2.408896410762483
952,Full,1.0905075132165556
