,board_name,path,path_length,probability
32,6_hard_full,"[[0, 3, 1], [5, 2, 2], [5, 3, 1], [0, 5, 2], [3, 0, 1]]",5,0.002
33,6_hard_full,"[[0, 2, 1], [2, 0, 2], [0, 3, 1], [0, 5, 2], [3, 0, 1], [1, 4, 2]]",6,0.002
34,6_hard_full,"[[4, 3, 1], [4, 0, 2], [4, 2, 1], [1, 0, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1]]",7,0.002
35,6_hard_full,"[[4, 2, 1], [5, 2, 2], [5, 3, 1], [2, 4, 2], [2, 0, 1], [3, 2, 2], [4, 3, 1]]",7,0.002
36,6_hard_full,"[[2, 3, 1], [4, 5, 2], [3, 2, 1], [0, 2, 2], [3, 0, 1], [4, 2, 2], [2, 2, 1], [4, 0, 2], [1, 4, 1]]",9,0.002
37,6_hard_full,"[[4, 3, 1], [3, 4, 2], [4, 2, 1], [3, 0, 2], [3, 2, 1], [0, 0, 2]]",6,0.002
38,6_hard_full,"[[4, 2, 1], [5, 2, 2]]",2,0.01
39,6_hard_full,"[[1, 4, 1], [3, 0, 2], [4, 2, 1], [5, 2, 2], [5, 3, 1], [4, 3, 2], [2, 0, 1], [3, 5, 2], [2, 3, 1]]",9,0.002
40,6_hard_full,"[[3, 2, 1], [1, 4, 2], [5, 3, 1], [0, 3, 2], [2, 3, 1]]",5,0.002
41,6_hard_full,"[[1, 4, 1], [4, 2, 2], [2, 4, 1], [0, 2, 2], [2, 3, 1], [4, 0, 2], [3, 4, 1]]",7,0.002
42,6_hard_full,"[[0, 2, 1], [3, 0, 2], [2, 3, 1]]",3,0.002
43,6_hard_full,"[[2, 3, 1], [4, 0, 2], [3, 2, 1], [5, 2, 2]]",4,0.002
44,6_hard_full,"[[2, 3, 1], [5, 2, 2], [5, 3, 1], [4, 2, 2], [2, 4, 1], [4, 3, 2], [3, 4, 1], [0, 0, 2]]",8,0.002
45,6_hard_full,"[[5, 2, 1], [0, 5, 2], [4, 3, 1], [2, 0, 2]]",4,0.002
46,6_hard_full,"[[2, 0, 1], [1, 0, 2], [2, 4, 1], [1, 5, 2], [2, 3, 1]]",5,0.002
47,6_hard_full,"[[2, 0, 1], [3, 2, 2], [0, 3, 1], [4, 0, 2], [3, 0, 1], [0, 5, 2], [4, 2, 1], [4, 3, 2], [5, 3, 1], [2, 3, 2]]",10,0.002
48,6_hard_full,"[[4, 3, 1], [2, 0, 2], [3, 2, 1], [4, 2, 2], [2, 4, 1], [2, 2, 2], [1, 0, 1]]",7,0.002
49,6_hard_full,"[[2, 3, 1], [1, 0, 2], [0, 3, 1], [4, 0, 2]]",4,0.002
50,6_hard_full,"[[2, 3, 1], [1, 4, 2], [3, 2, 1], [4, 2, 2], [2, 2, 1], [3, 4, 2]]",6,0.002
51,6_hard_full,"[[5, 3, 1], [2, 2, 2], [2, 4, 1], [2, 5, 2], [0, 5, 1], [2, 3, 2], [5, 0, 1], [3, 0, 2], [0, 0, 1], [1, 4, 2]]",10,0.002
52,6_hard_full,"[[2, 4, 1], [2, 2, 2], [5, 3, 1], [1, 5, 2], [0, 3, 1], [1, 4, 2], [3, 0, 1], [4, 2, 2]]",8,0.002
53,6_hard_full,"[[2, 2, 1], [0, 3, 2], [2, 3, 1], [3, 0, 2], [2, 0, 1], [4, 2, 2], [3, 2, 1]]",7,0.002
54,6_hard_full,"[[3, 2, 1], [1, 0, 2], [2, 2, 1], [2, 4, 2], [2, 3, 1], [2, 0, 2]]",6,0.002
55,6_hard_full,"[[2, 3, 1], [0, 3, 2], [3, 2, 1], [4, 0, 2], [2, 2, 1]]",5,0.002
56,6_hard_full,"[[1, 0, 1], [4, 3, 2], [2, 3, 1], [4, 0, 2], [2, 2, 1], [2, 0, 2], [3, 2, 1]]",7,0.002
57,6_hard_full,"[[2, 2, 1], [4, 0, 2], [3, 2, 1], [4, 3, 2], [0, 2, 1], [1, 5, 2]]",6,0.002
58,6_hard_full,"[[2, 2, 1], [0, 2, 2], [2, 3, 1], [0, 3, 2]]",4,0.002
59,6_hard_full,"[[2, 2, 1], [3, 4, 2], [3, 2, 1], [1, 5, 2], [4, 2, 1], [2, 3, 2], [4, 3, 1], [0, 3, 2]]",8,0.002
60,6_hard_full,"[[2, 2, 1], [2, 3, 2], [5, 0, 1], [1, 4, 2], [3, 4, 1], [2, 0, 2], [4, 3, 1], [5, 5, 2], [0, 3, 1]]",9,0.002
61,6_hard_full,"[[5, 3, 1], [2, 2, 2], [2, 5, 1], [3, 2, 2], [1, 4, 1], [4, 3, 2], [4, 4, 1]]",7,0.002
62,6_hard_full,"[[4, 2, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [4, 3, 1], [3, 5, 2], [3, 2, 1], [2, 2, 2], [1, 0, 1], [4, 4, 2]]",10,0.002
63,6_hard_full,"[[4, 2, 1], [4, 0, 2], [3, 2, 1], [2, 0, 2], [2, 3, 1], [2, 2, 2], [4, 3, 1], [3, 5, 2], [5, 0, 1], [4, 4, 2]]",10,0.002
64,6_hard_full,"[[2, 3, 1], [4, 2, 2], [2, 4, 1], [3, 0, 2], [3, 2, 1], [4, 3, 2], [1, 4, 1]]",7,0.002
65,6_hard_full,"[[4, 2, 1], [3, 4, 2], [2, 0, 1], [2, 2, 2]]",4,0.002
66,6_hard_full,"[[3, 2, 1], [4, 2, 2], [2, 4, 1], [1, 4, 2], [2, 2, 1], [1, 0, 2], [2, 3, 1], [2, 0, 2], [0, 2, 1], [4, 4, 2]]",10,0.002
67,6_hard_full,"[[3, 2, 1], [2, 0, 2], [2, 3, 1], [2, 2, 2], [5, 0, 1]]",5,0.002
68,6_hard_full,"[[2, 4, 1], [3, 0, 2], [2, 3, 1], [3, 5, 2]]",4,0.002
69,6_hard_full,"[[2, 2, 1], [0, 3, 2], [2, 3, 1], [1, 4, 2]]",4,0.002
70,6_hard_full,"[[5, 2, 1], [2, 2, 2], [0, 3, 1], [4, 0, 2], [3, 0, 1], [2, 3, 2], [2, 5, 1], [3, 2, 2]]",8,0.002
71,6_hard_full,"[[2, 3, 1], [1, 4, 2], [2, 2, 1], [3, 0, 2], [1, 0, 1], [3, 2, 2], [2, 0, 1], [0, 2, 2]]",8,0.002
72,6_hard_full,"[[3, 2, 1], [0, 3, 2], [2, 3, 1], [5, 3, 2], [4, 3, 1], [3, 4, 2], [2, 2, 1], [1, 0, 2], [0, 2, 1]]",9,0.002
73,6_hard_full,"[[0, 3, 1], [2, 2, 2], [3, 0, 1], [5, 0, 2], [3, 2, 1], [4, 0, 2], [2, 0, 1], [2, 4, 2], [5, 2, 1]]",9,0.002
74,6_hard_full,"[[0, 0, 1], [2, 0, 2], [4, 2, 1], [0, 2, 2], [3, 2, 1], [5, 0, 2], [4, 0, 1], [5, 3, 2]]",8,0.002
75,6_hard_full,"[[5, 2, 1]]",1,0.014
76,6_hard_full,"[[4, 2, 1], [0, 2, 2], [2, 4, 1], [1, 4, 2], [2, 2, 1], [3, 0, 2], [3, 2, 1]]",7,0.002
77,6_hard_full,"[[2, 3, 1], [1, 4, 2], [2, 2, 1], [3, 2, 2], [2, 4, 1]]",5,0.002
78,6_hard_full,"[[0, 2, 1], [0, 5, 2], [2, 3, 1], [2, 4, 2], [4, 2, 1], [4, 0, 2], [3, 2, 1]]",7,0.002
79,6_hard_full,"[[3, 2, 1], [4, 4, 2], [2, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2]]",6,0.002
80,6_hard_full,"[[2, 2, 1], [2, 0, 2], [4, 2, 1], [3, 2, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1]]",7,0.002
81,6_hard_full,"[[5, 3, 1], [0, 0, 2], [2, 2, 1], [4, 2, 2], [2, 4, 1], [0, 3, 2], [3, 2, 1], [2, 0, 2], [2, 3, 1], [2, 5, 2]]",10,0.002
82,6_hard_full,"[[0, 3, 1], [3, 0, 2], [4, 3, 1], [4, 2, 2], [2, 4, 1], [2, 2, 2], [5, 2, 1], [1, 5, 2], [2, 5, 1], [3, 2, 2]]",10,0.002
83,6_hard_full,"[[0, 3, 1], [5, 2, 2], [5, 3, 1]]",3,0.004
84,6_hard_full,"[[2, 3, 1], [4, 3, 2], [3, 2, 1], [2, 0, 2], [5, 0, 1], [5, 2, 2], [2, 2, 1], [2, 5, 2], [4, 2, 1], [4, 4, 2]]",10,0.002
85,6_hard_full,"[[2, 0, 1], [2, 3, 2], [1, 5, 1], [0, 3, 2], [4, 3, 1], [2, 2, 2], [3, 5, 1], [1, 4, 2], [5, 3, 1], [0, 2, 2]]",10,0.002
86,6_hard_full,"[[3, 2, 1], [1, 4, 2], [5, 3, 1], [0, 3, 2], [2, 3, 1], [5, 0, 2], [2, 0, 1], [3, 4, 2], [2, 2, 1]]",9,0.002
87,6_hard_full,"[[3, 2, 1], [5, 0, 2], [2, 2, 1], [2, 3, 2], [4, 2, 1], [3, 0, 2], [0, 2, 1], [2, 4, 2], [5, 2, 1]]",9,0.002
88,6_hard_full,"[[2, 3, 1], [4, 2, 2], [2, 4, 1], [0, 3, 2], [2, 2, 1], [3, 0, 2], [3, 4, 1], [5, 2, 2], [4, 5, 1], [0, 0, 2]]",10,0.002
89,6_hard_full,"[[2, 2, 1], [4, 2, 2], [2, 4, 1], [4, 4, 2]]",4,0.002
90,6_hard_full,"[[3, 2, 1], [2, 3, 2], [4, 3, 1], [2, 2, 2], [4, 2, 1]]",5,0.002
91,6_hard_full,"[[3, 2, 1], [3, 0, 2], [2, 3, 1], [5, 0, 2]]",4,0.002
92,6_hard_full,"[[2, 4, 1], [5, 3, 2], [5, 2, 1], [3, 4, 2], [2, 2, 1], [4, 2, 2]]",6,0.002
93,6_hard_full,"[[3, 2, 1], [5, 0, 2], [2, 3, 1], [4, 3, 2], [2, 2, 1], [1, 4, 2], [2, 4, 1], [3, 4, 2]]",8,0.002
94,6_hard_full,"[[0, 3, 1], [3, 0, 2], [5, 3, 1]]",3,0.002
95,6_hard_full,"[[3, 0, 1], [2, 3, 2], [0, 3, 1], [2, 2, 2], [0, 0, 1], [0, 2, 2], [2, 0, 1], [1, 0, 2]]",8,0.002
96,6_hard_full,"[[2, 3, 1], [4, 5, 2], [3, 2, 1], [0, 2, 2], [3, 0, 1], [4, 2, 2], [2, 2, 1], [4, 0, 2], [1, 4, 1], [2, 0, 2]]",10,0.002
97,6_hard_full,"[[2, 0, 1], [1, 0, 2]]",2,0.002
98,6_hard_full,"[[2, 2, 1], [2, 3, 2], [0, 0, 1], [1, 0, 2], [5, 0, 1], [3, 2, 2], [4, 5, 1], [0, 2, 2], [1, 5, 1]]",9,0.002
99,6_hard_full,"[[3, 2, 1], [0, 2, 2], [2, 3, 1]]",3,0.006
100,6_hard_full,"[[4, 2, 1], [3, 2, 2], [4, 3, 1], [5, 3, 2]]",4,0.002
101,6_hard_full,"[[2, 2, 1], [2, 4, 2], [4, 2, 1], [4, 4, 2]]",4,0.002
102,6_hard_full,"[[0, 3, 1], [1, 4, 2], [3, 0, 1], [3, 2, 2]]",4,0.002
103,6_hard_full,"[[2, 2, 1], [5, 3, 2], [5, 2, 1], [4, 0, 2], [2, 3, 1]]",5,0.002
104,6_hard_full,"[[3, 0, 1], [2, 4, 2], [0, 3, 1], [5, 0, 2], [4, 2, 1], [4, 0, 2], [2, 0, 1], [0, 2, 2]]",8,0.002
105,6_hard_full,"[[0, 3, 1], [1, 0, 2], [2, 3, 1], [1, 4, 2], [3, 0, 1], [4, 0, 2], [2, 2, 1], [4, 3, 2], [0, 2, 1]]",9,0.002
106,6_hard_full,"[[0, 3, 1], [4, 2, 2], [3, 0, 1], [2, 0, 2], [2, 4, 1], [1, 4, 2], [2, 2, 1], [4, 0, 2], [0, 2, 1], [5, 0, 2]]",10,0.002
107,6_hard_full,"[[2, 2, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [2, 3, 1]]",5,0.002
108,6_hard_full,"[[1, 4, 1], [2, 3, 2], [5, 0, 1], [0, 3, 2], [4, 3, 1], [2, 4, 2], [4, 2, 1], [5, 2, 2]]",8,0.002
109,6_hard_full,"[[3, 2, 1], [5, 0, 2], [2, 2, 1], [5, 2, 2], [4, 2, 1], [3, 4, 2], [0, 2, 1], [0, 3, 2], [5, 3, 1]]",9,0.002
110,6_hard_full,"[[2, 2, 1], [3, 4, 2], [4, 2, 1], [3, 2, 2], [3, 5, 1], [5, 3, 2], [5, 2, 1]]",7,0.002
111,6_hard_full,"[[3, 2, 1], [4, 0, 2], [2, 2, 1], [0, 0, 2], [4, 2, 1], [3, 0, 2], [5, 2, 1], [1, 4, 2], [2, 0, 1], [0, 2, 2]]",10,0.002
112,6_hard_full,"[[2, 3, 1], [2, 2, 2], [5, 3, 1], [4, 2, 2], [2, 5, 1], [5, 2, 2], [0, 5, 1], [3, 4, 2], [4, 5, 1], [3, 2, 2]]",10,0.002
113,6_hard_full,"[[3, 0, 1], [2, 3, 2], [0, 3, 1], [3, 2, 2], [4, 3, 1], [1, 5, 2], [4, 2, 1], [3, 5, 2], [4, 4, 1]]",9,0.002
114,6_hard_full,"[[0, 3, 1], [3, 0, 2], [4, 2, 1], [3, 2, 2], [4, 3, 1], [2, 3, 2], [4, 4, 1]]",7,0.002
115,6_hard_full,"[[5, 0, 1], [2, 0, 2], [2, 3, 1], [4, 2, 2], [1, 4, 1], [0, 3, 2], [2, 4, 1], [2, 5, 2]]",8,0.002
116,6_hard_full,"[[4, 2, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [4, 3, 1], [3, 5, 2]]",6,0.002
117,6_hard_full,"[[3, 2, 1], [1, 0, 2], [4, 2, 1]]",3,0.002
118,6_hard_full,"[[2, 3, 1], [2, 5, 2], [2, 2, 1], [5, 0, 2], [4, 2, 1], [3, 2, 2]]",6,0.002
119,6_hard_full,"[[2, 2, 1], [3, 2, 2], [2, 3, 1], [4, 4, 2], [2, 0, 1], [4, 3, 2], [2, 4, 1], [2, 5, 2], [3, 4, 1], [0, 3, 2]]",10,0.002
120,6_hard_full,"[[3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 3, 2], [1, 5, 1], [2, 4, 2], [0, 0, 1], [1, 4, 2]]",8,0.002
121,6_hard_full,"[[4, 3, 1], [2, 0, 2]]",2,0.006
122,6_hard_full,"[[2, 2, 1], [1, 4, 2], [2, 3, 1], [3, 2, 2], [2, 4, 1], [1, 5, 2], [0, 3, 1], [4, 3, 2]]",8,0.002
123,6_hard_full,"[[4, 2, 1], [3, 2, 2]]",2,0.014
124,6_hard_full,"[[0, 3, 1], [5, 3, 2], [0, 2, 1], [0, 5, 2], [5, 2, 1], [2, 5, 2], [3, 2, 1]]",7,0.002
125,6_hard_full,"[[4, 2, 1], [3, 2, 2], [4, 3, 1], [3, 0, 2], [4, 4, 1], [2, 3, 2], [5, 2, 1]]",7,0.002
126,6_hard_full,"[[2, 2, 1], [2, 3, 2], [0, 0, 1], [1, 0, 2], [5, 0, 1], [3, 2, 2], [4, 5, 1]]",7,0.002
127,6_hard_full,"[[2, 3, 1], [4, 0, 2], [3, 2, 1], [5, 2, 2], [5, 0, 1], [0, 0, 2], [0, 5, 1]]",7,0.002
128,6_hard_full,"[[3, 0, 1], [2, 2, 2], [0, 3, 1], [2, 3, 2], [0, 2, 1], [2, 4, 2], [0, 5, 1], [4, 0, 2], [5, 0, 1]]",9,0.002
129,6_hard_full,"[[2, 3, 1], [4, 3, 2], [3, 2, 1], [2, 0, 2], [5, 0, 1], [5, 2, 2], [2, 2, 1]]",7,0.002
130,6_hard_full,"[[3, 2, 1]]",1,0.144
131,6_hard_full,"[[3, 2, 1], [2, 3, 2], [4, 3, 1], [0, 3, 2], [1, 0, 1]]",5,0.002
132,6_hard_full,"[[4, 3, 1], [4, 2, 2], [2, 4, 1], [2, 2, 2], [5, 0, 1], [4, 0, 2], [4, 5, 1], [0, 2, 2], [2, 0, 1], [3, 0, 2]]",10,0.002
133,6_hard_full,"[[1, 4, 1], [0, 3, 2], [2, 3, 1], [2, 5, 2]]",4,0.002
134,6_hard_full,"[[4, 2, 1], [3, 2, 2], [4, 3, 1], [2, 0, 2], [4, 4, 1], [0, 2, 2], [4, 0, 1], [0, 0, 2], [4, 5, 1]]",9,0.002
135,6_hard_full,"[[2, 2, 1], [4, 2, 2], [2, 4, 1], [3, 2, 2], [2, 3, 1], [1, 0, 2], [3, 4, 1], [3, 0, 2], [2, 5, 1]]",9,0.002
136,6_hard_full,"[[3, 0, 1], [1, 0, 2]]",2,0.002
137,6_hard_full,"[[3, 0, 1], [2, 3, 2], [0, 3, 1], [4, 2, 2]]",4,0.002
138,6_hard_full,"[[2, 2, 1], [2, 0, 2], [3, 2, 1], [0, 3, 2], [4, 2, 1], [2, 4, 2], [0, 2, 1], [2, 3, 2], [4, 3, 1]]",9,0.002
139,6_hard_full,"[[2, 4, 1], [0, 3, 2], [2, 3, 1], [4, 3, 2], [3, 4, 1], [1, 4, 2], [4, 5, 1], [3, 0, 2], [2, 5, 1], [1, 5, 2]]",10,0.002
140,6_hard_full,"[[1, 4, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 3, 1], [1, 5, 2], [3, 4, 1]]",7,0.002
141,6_hard_full,"[[3, 2, 1], [4, 3, 2], [2, 3, 1], [5, 3, 2], [2, 2, 1], [1, 4, 2], [2, 0, 1]]",7,0.002
142,6_hard_full,"[[0, 3, 1], [2, 3, 2], [3, 0, 1], [4, 0, 2], [4, 3, 1]]",5,0.002
143,6_hard_full,"[[2, 0, 1], [0, 0, 2], [2, 2, 1], [4, 3, 2], [3, 2, 1]]",5,0.002
144,6_hard_full,"[[3, 2, 1], [0, 5, 2]]",2,0.002
145,6_hard_full,"[[4, 2, 1], [2, 3, 2], [4, 0, 1], [2, 0, 2], [4, 3, 1], [2, 5, 2], [3, 2, 1], [0, 2, 2]]",8,0.002
146,6_hard_full,"[[4, 2, 1], [2, 3, 2], [0, 0, 1], [2, 2, 2], [5, 0, 1], [3, 0, 2], [1, 0, 1], [3, 2, 2], [2, 5, 1]]",9,0.002
147,6_hard_full,"[[1, 4, 1], [3, 2, 2], [2, 4, 1], [2, 2, 2], [3, 4, 1], [5, 0, 2], [4, 2, 1], [1, 0, 2]]",8,0.002
148,6_hard_full,"[[2, 3, 1], [4, 2, 2], [2, 4, 1], [3, 5, 2], [3, 4, 1]]",5,0.002
149,6_hard_full,"[[2, 3, 1], [5, 0, 2], [2, 2, 1], [4, 0, 2], [3, 4, 1], [0, 3, 2], [3, 2, 1], [3, 0, 2], [2, 4, 1], [2, 5, 2]]",10,0.002
150,6_hard_full,"[[1, 4, 1], [2, 3, 2], [5, 0, 1], [0, 3, 2], [4, 3, 1]]",5,0.002
151,6_hard_full,"[[2, 0, 1], [4, 0, 2], [0, 5, 1], [1, 4, 2], [3, 0, 1], [4, 2, 2], [0, 3, 1], [3, 2, 2]]",8,0.002
152,6_hard_full,"[[2, 0, 1], [0, 5, 2], [2, 2, 1], [4, 2, 2], [2, 3, 1]]",5,0.002
153,6_hard_full,"[[5, 3, 1], [1, 5, 2], [4, 2, 1], [4, 5, 2], [2, 0, 1], [4, 4, 2], [2, 2, 1], [5, 0, 2]]",8,0.002
154,6_hard_full,"[[2, 3, 1], [3, 2, 2], [2, 2, 1], [2, 4, 2], [2, 0, 1], [1, 0, 2], [4, 2, 1]]",7,0.002
155,6_hard_full,"[[3, 2, 1], [1, 5, 2], [2, 2, 1], [1, 0, 2], [4, 2, 1]]",5,0.002
156,6_hard_full,"[[0, 0, 1]]",1,0.012
157,6_hard_full,"[[3, 2, 1], [5, 0, 2], [4, 2, 1], [1, 5, 2], [4, 3, 1], [0, 3, 2]]",6,0.002
158,6_hard_full,"[[2, 2, 1], [0, 0, 2], [3, 2, 1], [3, 0, 2], [4, 2, 1], [5, 2, 2], [2, 0, 1], [4, 3, 2]]",8,0.002
159,6_hard_full,"[[2, 2, 1], [2, 4, 2], [4, 2, 1], [4, 4, 2], [3, 2, 1], [3, 0, 2], [5, 2, 1], [2, 0, 2]]",8,0.002
160,6_hard_full,"[[0, 3, 1], [4, 3, 2], [3, 0, 1], [2, 0, 2]]",4,0.002
161,6_hard_full,"[[0, 3, 1], [2, 5, 2], [1, 0, 1], [2, 4, 2]]",4,0.002
162,6_hard_full,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [1, 0, 2], [3, 2, 1], [2, 0, 2], [2, 3, 1], [4, 0, 2], [5, 0, 1]]",9,0.002
163,6_hard_full,"[[2, 3, 1], [4, 3, 2], [3, 2, 1], [2, 0, 2], [5, 0, 1], [5, 2, 2]]",6,0.002
164,6_hard_full,"[[2, 3, 1], [1, 0, 2], [2, 2, 1], [4, 0, 2], [3, 2, 1], [5, 0, 2], [1, 4, 1], [4, 2, 2], [3, 4, 1], [1, 5, 2]]",10,0.002
165,6_hard_full,"[[5, 3, 1], [4, 3, 2], [2, 3, 1], [3, 0, 2], [2, 0, 1], [1, 0, 2], [3, 2, 1], [3, 4, 2], [4, 2, 1]]",9,0.002
166,6_hard_full,"[[2, 2, 1], [5, 2, 2], [5, 3, 1], [2, 3, 2]]",4,0.002
167,6_hard_full,"[[4, 2, 1], [5, 3, 2], [5, 2, 1], [2, 2, 2], [4, 4, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 0, 1]]",9,0.002
168,6_hard_full,"[[4, 2, 1], [2, 0, 2], [2, 2, 1], [3, 0, 2]]",4,0.002
169,6_hard_full,"[[0, 2, 1], [1, 4, 2], [0, 3, 1], [3, 2, 2], [0, 5, 1], [2, 3, 2], [3, 0, 1]]",7,0.002
170,6_hard_full,"[[5, 2, 1], [4, 0, 2], [2, 3, 1], [5, 3, 2], [3, 2, 1], [2, 0, 2]]",6,0.002
171,6_hard_full,"[[0, 3, 1], [2, 2, 2], [3, 0, 1], [0, 2, 2], [5, 2, 1], [4, 0, 2], [1, 5, 1], [2, 3, 2], [3, 5, 1], [3, 4, 2]]",10,0.002
172,6_hard_full,"[[1, 0, 1], [4, 3, 2], [2, 3, 1], [4, 0, 2], [2, 2, 1], [2, 0, 2], [3, 2, 1], [3, 4, 2], [2, 4, 1]]",9,0.002
173,6_hard_full,"[[3, 2, 1], [4, 0, 2], [2, 2, 1], [0, 0, 2], [4, 2, 1]]",5,0.002
174,6_hard_full,"[[3, 2, 1], [2, 0, 2], [2, 3, 1], [2, 2, 2], [5, 0, 1], [0, 5, 2], [1, 4, 1], [3, 0, 2], [3, 4, 1]]",9,0.002
175,6_hard_full,"[[2, 2, 1], [1, 0, 2], [3, 2, 1], [2, 3, 2]]",4,0.002
176,6_hard_full,"[[3, 2, 1], [1, 4, 2], [4, 2, 1], [3, 0, 2], [4, 3, 1], [0, 2, 2], [4, 0, 1], [2, 4, 2], [2, 2, 1]]",9,0.002
