userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
d0e6841e,10_easy_full,10,easy,full,non-linear,200,1250,-4.559140126288558,-3.834376925999837,-3.6884984357964385,-4.019304730792017,-4.232313231781581,-4.1756224437274145,-4.879132154893876
d4cbca4e,10_easy_full,10,easy,full,interaction_blind,200,1250,-3.9733767737565846,-3.6810075300854774,-3.5753616411584597,-4.679730267015807,-5.085111724742275,-3.4934016547950324,-3.9887120564745824
d6c10e9a,10_easy_full,10,easy,full,non-linear,200,1250,-3.6822355873690653,-2.7257696366141584,-2.512598070588441,-3.3256874376972507,-2.9153419459810195,-3.210756918735037,-3.412269857833811
dacfd3d4,10_easy_full,10,easy,full,non-linear,200,1250,-4.00666161002372,-3.407776703690935,-3.236520307590427,-4.053425120361615,-4.005271065718531,-3.9358707364272987,-4.102779436052963
daf74d3f,10_easy_full,10,easy,full,blocking_blind,200,1250,-3.529626599401555,-3.191676641854029,-2.79652808749652,-2.311994343454919,-1.7021899287391788,-2.2263623116931517,-1.6913824057160312
e6abcdb2,10_easy_full,10,easy,full,interaction_blind,200,1250,-3.3631536278760397,-3.0863057423209046,-2.864962879395485,-3.164039907828167,-3.514467933634378,-2.7151152962470726,-3.092556231659069
e9bbf006,10_easy_full,10,easy,full,non-linear,200,1250,-4.234910831509561,-3.4077098355407047,-3.17160121724839,-3.541974674891879,-3.3558749417060043,-3.174153472422586,-3.1720949508439
f1fbe0de,10_easy_full,10,easy,full,non-linear,200,1250,-3.794161110291011,-2.9389188712943555,-2.626817793104819,-3.0766126099891005,-2.756746790553845,-3.017077880840234,-3.020468015506153
f5dac888,10_easy_full,10,easy,full,non-linear,200,1250,-4.659524391934922,-4.524111578146934,-4.453699096086014,-4.825324584273089,-4.65657883626431,-4.51102366116039,-4.504720029916899
fcf4f6d3,10_easy_full,10,easy,full,non-linear,200,1250,-4.013278382347137,-3.356729193852104,-3.2966100430547254,-4.221103720839329,-4.893541742627602,-4.4940702558274905,-5.699577621942065
fedbec09,10_easy_full,10,easy,full,interaction_blind,200,1250,-3.945576900135687,-3.602849683421584,-3.4172787705857397,-4.429685276939153,-4.787013450600692,-3.1845124701301044,-3.5801869168002054
29bff31a,10_easy_pruned,10,easy,pruned,blocking_blind,200,1250,-3.793512092308161,-2.6183173714221533,-2.0537482639289024,-0.5647379426396656,-0.382973366554638,-0.5030948761416841,-0.3689725185352666
2fd101b0,10_easy_pruned,10,easy,pruned,density,200,1250,-4.77601026371263,-5.10725414451382,-5.306133034854055,-5.990651058646921,-6.014474679028683,-5.952187072944301,-6.5071589282781215
39afd1eb,10_easy_pruned,10,easy,pruned,interaction_blind,200,1250,-3.949027514595491,-2.874601926462574,-2.5296971451366765,-2.206941668503233,-2.448362360092589,-1.2077514243270104,-1.477894891393085
3ab7160d,10_easy_pruned,10,easy,pruned,non-linear,200,1250,-4.079238591193438,-3.594408189981075,-3.5681260551087073,-4.25194999278673,-4.814567436482432,-3.914712227932937,-4.514603927898775
3ebbc051,10_easy_pruned,10,easy,pruned,density,200,1250,-2.3328692124829717,-4.561616759281361,-4.265868861649669,-4.23587131472521,-3.390381000388526,-4.1715093402287,-3.3744612034771113
43dbc360,10_easy_pruned,10,easy,pruned,interaction_blind,200,1250,-4.160067172794997,-3.8480382050119823,-3.7025533494670593,-4.195115143263674,-4.221056717422788,-3.569774964302986,-3.891899547979973
44b696ef,10_easy_pruned,10,easy,pruned,interaction,200,1250,-4.695924549256556,-3.8192809537295314,-3.608973962574738,-3.288771455725076,-4.8965293311194165,-4.43074098522569,-6.183825393375314
46c12352,10_easy_pruned,10,easy,pruned,density,200,1250,-3.4694205731174734,-3.9383909504596764,-3.731446628143497,-4.276011495598385,-4.155635642611201,-3.5876615778328045,-3.5058456931767785
