,board,heuristic,likelihood_linear,likelihoods_block,likelihoods_block_dens,likelihoods_density,likelihoods_int_dens,likelihoods_interaction,likelihoods_linear_dens,userid
228,6_easy_pruned,interaction,-1.63918805415,-1.83049147372,-1.70828552556,-2.10458305247,-1.73698764022,-1.59420185184,-1.77696532982,7cc119e0
229,6_easy_pruned,blocking,-0.961017866801,-0.831188246176,-0.903230715548,-1.55570970384,-1.0405570073,-0.856529571098,-1.145045303,7db4f1d2
230,6_easy_pruned,interaction,-0.985990835676,-1.071344699,-1.071344699,-1.71570045664,-0.931540146439,-0.931540146439,-0.985990835676,8ab71c6b
231,6_easy_pruned,blocking,-1.29329085308,-0.772145425376,-0.772145425376,-1.54601071986,-1.16590866222,-1.16590866222,-1.29329085308,94abbfb2
232,6_easy_pruned,density,-3.44314008215,-2.89731172872,-2.98186456517,-2.29379334693,-2.922022385,-3.51621894684,-2.84647306267,96afd320
233,6_easy_pruned,linear,-1.99972354427,-3.36165217523,-3.55997339338,-2.9146555044,-2.86022669268,-2.45490560484,-2.40330508824,adfac866
234,6_easy_pruned,interaction,-0.341640197092,-0.25976701509,-0.25976701509,-1.64350308321,-0.149239231371,-0.149239231371,-0.341640197092,b7e510d3
235,6_easy_pruned,interaction,-1.98116204008,-1.88668851895,-1.88668851895,-2.79459756781,-1.81709651037,-1.81709651037,-1.98116204008,c0cbeef2
236,6_easy_pruned,density,-3.14893250061,-2.20944823415,-2.09487366995,-1.73129089382,-2.17808709297,-3.0879356023,-2.228160732,c8afed22
237,6_easy_pruned,density,-3.62689516824,-2.32780337812,-2.7398455204,-1.90575118876,-2.44800854978,-3.64876491461,-2.44199468122,d2d73ea5
238,6_easy_pruned,linear,-0.990266089798,-1.31073566606,-1.46120551494,-2.7739150735,-1.21191482331,-1.01744035942,-1.18845078524,ddb7456a
239,6_easy_pruned,interaction,-2.26177044875,-2.52616080495,-2.69479186573,-2.60125586642,-2.688669192,-2.2018746279,-2.73609130883,dfa705b9
240,6_easy_pruned,linear_dens,-3.39655737552,-2.85162877326,-2.76996511866,-3.09052798067,-2.66836419109,-3.39740680785,-2.66731708332,e1b100ae
241,6_easy_pruned,density,-3.80421103102,-3.22058461998,-3.11919684025,-2.60873667792,-3.22506334381,-3.80716189133,-3.21350935227,edbbcb60
242,6_easy_pruned,linear,-2.09018759574,-2.2841735484,-2.2841735484,-2.63997550557,-2.18874465746,-2.18874465746,-2.09018759574,edbbea2c
243,10_easy_full,blocking,-4.46792626515,-3.942026711,-4.32719948534,-4.18789722285,-4.31133018543,-4.20993618234,-4.56248250807,20a4fec4
244,10_easy_full,interaction_dens,-4.03118068638,-4.26456495706,-3.90466754045,-3.87251247811,-3.7534236875,-3.98022865744,-3.7553073202,23b6924e
245,10_easy_full,blocking_dens,-2.65752189393,-2.19042817952,-2.08338722969,-2.28314792867,-2.35155136433,-2.29858086203,-2.6822707912,26e680e4
246,10_easy_full,density,-5.01158531503,-4.54578707008,-4.06840641178,-3.9568353402,-4.0087571711,-4.86683029792,-4.14680721643,37bffc4e
247,10_easy_full,blocking,-2.20822834641,-1.57244253024,-1.62406403782,-2.09038061913,-1.89820426318,-1.76441200356,-2.31053624121,3ac5170c
248,10_easy_full,linear_dens,-3.69349280818,-4.15534117257,-3.7637860333,-3.69950396767,-3.61636429136,-3.63247053951,-3.59265552755,55c68fc5
249,10_easy_full,blocking,-3.38608792517,-2.94670344137,-3.19735036128,-3.41743729749,-3.2222680987,-3.07887575025,-3.50923539426,56e6f5d2
250,10_easy_full,density,-3.54905334638,-3.47363015993,-3.37296950887,-3.14056860567,-3.3686192024,-3.33197899599,-3.54863627177,58d72aaf
251,10_easy_full,density,-4.8174046544,-3.32363643313,-4.13498930709,-2.99566884572,-3.98678995996,-4.51104059248,-4.20931426223,6ac7311a
252,10_easy_full,blocking,-3.76435139247,-3.27463617838,-3.60032503895,-3.60451806172,-3.44788592632,-3.71212924811,-3.48473230264,6cc4f8b6
253,10_easy_full,interaction,-3.52797315033,-3.31449876922,-3.31405568126,-3.49159922546,-3.34453417527,-3.29869005235,-3.54269152853,6cd50fc7
254,10_easy_full,density,-4.97655054576,-4.07825611498,-4.22436080291,-3.38666550996,-4.12878494682,-4.81861095115,-4.27841057777,70bffd4d
255,10_easy_full,blocking_dens,-3.60989775393,-3.72403432642,-3.42184775388,-3.44046364099,-3.43172476533,-3.45853321658,-3.55305097405,72caeffe
256,10_easy_full,density,-5.04124926934,-4.54935091388,-4.76292185302,-3.91411667601,-4.56205868445,-4.93405780563,-4.63351823232,89cbc391
257,10_easy_full,blocking,-4.12214481163,-3.45480628265,-3.97790951988,-3.50763417426,-3.87786479282,-4.03584904453,-3.96139080848,92a70054
258,10_easy_full,blocking,-2.09319482604,-1.24031503463,-1.24031503463,-1.88253509213,-1.60174929503,-1.60174929503,-2.09319482604,9ae751bc
259,10_easy_full,density,-4.4410281938,-3.0555504948,-3.65056120424,-3.02121552235,-3.58818727877,-4.19432556561,-3.81889332746,abdacc98
260,10_easy_full,blocking_dens,-2.64113324423,-2.32061142486,-2.17163636999,-2.51228734644,-2.31581415143,-2.27772554765,-2.64821620649,acc6e9d4
261,10_easy_full,blocking,-3.83839750376,-2.7968425818,-3.24377045602,-3.16194009512,-3.35068002387,-3.54375604188,-3.64939037189,b4a4f22a
262,10_easy_full,density,-4.76665036475,-5.26586120054,-4.27570555988,-3.76136116795,-3.98817742639,-4.84830805929,-3.90308271131,b8a4fbaa
263,10_easy_full,density,-5.48506564683,-4.73567420286,-4.84796602132,-3.90124031718,-4.64218857364,-5.27491596721,-4.8377715843,b9bbef4c
264,10_easy_full,blocking_dens,-3.43138170583,-3.36559407481,-3.07262783573,-3.07267623281,-3.13250735207,-3.12293474928,-3.37385253354,c0dfd341
265,10_easy_full,blocking_dens,-3.72897556275,-3.40445421719,-3.06463851816,-3.18656559031,-3.25971273947,-3.40720591545,-3.56347874944,c6aad6d0
266,10_easy_full,blocking_dens,-2.33434237405,-1.63434701803,-1.49225561539,-2.33477034636,-1.81096097465,-1.85446602436,-2.30284746793,c8c4f85a
267,10_easy_full,density,-4.61278257748,-4.60080452939,-4.0110115196,-3.22441172332,-4.0045967698,-4.45296908321,-4.116188385,cccfd3ac
268,10_easy_full,blocking_dens,-3.44401728752,-3.17912193785,-2.50047825379,-3.06556544732,-2.58932996965,-3.16422317224,-2.8704334786,cff10c9a
269,10_easy_full,density,-4.7756012653,-4.1804064545,-4.38025403946,-3.78688234069,-4.32547595242,-4.60858507298,-4.47795420647,d0e6841e
270,10_easy_full,density,-4.13584390225,-4.2152645445,-3.64306481004,-3.5053372752,-3.65554617326,-4.00573193899,-3.7438519851,d4cbca4e
271,10_easy_full,density,-4.01732970109,-3.57373707428,-3.58509015991,-3.24609376638,-3.63114618478,-3.90425305004,-3.73586587059,dacfd3d4
272,10_easy_full,blocking,-2.69848726154,-1.90311727689,-1.90311727689,-2.85531898935,-2.1670303914,-2.1670303914,-2.69848726154,daf74d3f
273,10_easy_full,interaction_dens,-2.78420030903,-2.92189467828,-2.54509158243,-2.69633490919,-2.51854535319,-2.55632905368,-2.72833405642,e6abcdb2
274,10_easy_full,blocking,-3.33796401459,-2.22009440805,-2.24278328488,-2.39662117418,-2.39758471891,-2.94134087181,-2.75050383074,f1fbe0de
275,10_easy_full,density,-4.93482982098,-4.55931759109,-4.23962402983,-4.16969432697,-4.36516151397,-4.71867299668,-4.55938218804,f5dac888
276,10_easy_full,density,-3.93425431758,-4.04802174844,-3.75745019091,-3.26730739811,-3.87840603509,-3.71582099331,-4.03841208062,fedbec09
277,10_easy_pruned,linear,-4.64872816094,-4.98923164265,-5.05336875606,-4.79418069045,-5.02086627296,-4.88796415254,-4.75993605005,2fd101b0
278,10_easy_pruned,density,-4.66567220569,-4.66337339831,-4.17859006286,-3.5800916639,-4.14238382926,-4.65861832804,-4.11224818113,3ab7160d
279,10_easy_pruned,blocking_dens,-4.02780238828,-3.70449177322,-3.51280889011,-3.85656959297,-3.55890135307,-3.90120236009,-3.65399398219,43dbc360
280,10_easy_pruned,blocking_dens,-3.71855557388,-3.13584119838,-3.0563061693,-3.5322287017,-3.15493403939,-3.41396425105,-3.4042558367,46c12352
281,10_easy_pruned,density,-5.04353531994,-4.72950110444,-4.39662180841,-3.51981791641,-4.32867130762,-5.03236068389,-4.31598827899,47dbc824
282,10_easy_pruned,density,-4.22710715009,-4.46660884305,-3.96182541996,-3.47978139145,-4.00294447442,-4.20550054286,-3.99646201293,4ecfea32
283,10_easy_pruned,interaction_dens,-3.90988969538,-3.73280428629,-3.12817001567,-3.11211872894,-3.10743049523,-3.88532796494,-3.11626641069,5aebf3c2
284,10_easy_pruned,linear,-3.72635701116,-4.25437360264,-4.19441867126,-4.39306303319,-4.13409675366,-3.80394571101,-3.97704053637,76bfdf0b
285,10_easy_pruned,density,-4.34940381944,-4.40821726496,-3.71467379926,-3.33296179544,-3.77127763203,-4.2571910799,-3.83670774617,89cbfdf9
286,10_easy_pruned,density,-5.05135361439,-4.28731452556,-4.49678842113,-3.90615361392,-4.5615734846,-4.86349083018,-4.71847269148,8defd34b
287,10_easy_pruned,blocking,-2.49430948532,-1.85996172186,-1.98562823538,-2.34310234177,-2.08647556285,-2.04928953007,-2.51099556157,92f69945
288,10_easy_pruned,blocking,-3.47069849728,-2.87212206351,-2.87212206351,-3.16096152744,-3.1602102537,-3.1602102537,-3.47069849728,a2c12212
289,10_easy_pruned,density,-4.59929456163,-3.58594104049,-3.57331470009,-3.41859087189,-3.58912604846,-4.44908750996,-3.73273951902,a7bfd4fc
290,10_easy_pruned,blocking,-4.15202180328,-2.70902550535,-3.51558812627,-3.20057663451,-3.52072968782,-3.83473178458,-3.79715693629,b9e10f8b
291,10_easy_pruned,density,-4.27176469759,-4.59045506277,-4.07716435963,-3.65973168418,-4.04267272005,-4.28677146437,-3.99411539959,c3dfd812
292,10_easy_pruned,blocking,-2.34612954493,-1.88540387052,-1.9394909253,-2.3785718399,-2.14690474566,-1.89317357014,-2.53580254146,c7c6f18d
293,10_easy_pruned,density,-3.68108538651,-3.89768956809,-3.43285454626,-3.13406012582,-3.37775116331,-3.56130514476,-3.46497761797,cdc50047
294,10_easy_pruned,density,-4.94921915497,-5.20335599909,-4.61892737275,-3.86276096253,-4.58922753987,-5.03198718353,-4.47151509313,d5aff345
295,10_easy_pruned,density,-4.98830499774,-4.66253209302,-3.61517789416,-3.27061407009,-3.67832144197,-5.01849013383,-3.62426214508,e2bbe5e1
296,10_easy_pruned,interaction_dens,-4.12359533415,-3.41825685331,-2.8919739255,-3.13409464338,-2.85893982165,-4.01837997493,-2.94680562142,eec719ce
297,10_easy_pruned,blocking,-2.73180754054,-2.08504466581,-2.08504466581,-3.09741312638,-2.10797072579,-2.10797072579,-2.73180754054,f8efd664
298,10_easy_pruned,interaction_dens,-2.76158349454,-2.52266848951,-2.22001048282,-2.76747874364,-2.19633925535,-2.35453077308,-2.56096879762,fdc4f07b
299,10_medium_full,interaction,-2.54708841157,-2.32375351095,-2.57848408305,-3.22613189831,-2.54495815331,-2.24560920555,-2.77378062034,18c75602
300,10_medium_full,blocking,-2.14516159396,-1.75615057385,-2.36201034495,-3.20128995782,-2.58549257716,-1.95028901952,-2.73588224564,33bbca9a
301,10_medium_full,blocking_dens,-3.43798329376,-3.22538947219,-3.16413068969,-3.44975156703,-3.23754704978,-3.27336280476,-3.34952468627,38cbc1f6
302,10_medium_full,density,-3.99871197958,-3.9656775723,-4.15074731931,-3.31601559291,-4.11354543341,-4.16292076759,-3.97611124205,39b67ab6
303,10_medium_full,blocking,-3.09749216442,-2.84010313285,-3.25907028855,-3.43963439952,-3.35186634797,-3.04253245612,-3.37767196793,48ec02bc
304,10_medium_full,blocking,-2.79363518388,-2.5663437625,-3.06963551636,-3.55750469992,-3.18499983692,-2.63717532495,-3.28339065805,4cb73467
305,10_medium_full,blocking,-2.53420531557,-2.21010148971,-2.93487086562,-3.70401045452,-3.0073391205,-2.2926545149,-3.15840299077,4cffe209
306,10_medium_full,blocking,-2.8375128538,-2.67493673332,-3.26026174078,-3.7240819407,-3.36362997346,-2.75150879434,-3.42375799024,4de4f27d
307,10_medium_full,blocking,-2.91844538825,-2.76572860847,-3.27321123106,-3.68183121306,-3.36944142262,-2.79500823859,-3.44051811655,54d4fd9d
308,10_medium_full,blocking,-3.01678289454,-2.80433928185,-3.085560076,-3.30308852044,-3.17534272319,-2.91395338228,-3.24564781999,54f6b927
309,10_medium_full,density,-3.95080735418,-4.16646149665,-3.76316369865,-3.45649021253,-3.77884104385,-4.00001321981,-3.72738207647,76abf978
310,10_medium_full,blocking,-3.36464163641,-3.05335394727,-3.55423024171,-3.85071370057,-3.63551109041,-3.18469966848,-3.74404462092,81a10227
311,10_medium_full,blocking_dens,-3.6527801444,-3.31582685731,-2.94105614385,-3.69485226006,-3.12169592807,-3.49646664153,-3.27800943093,85e50169
312,10_medium_full,blocking,-2.51612016991,-2.34960911227,-2.83946793613,-3.66559779281,-2.90204636041,-2.3725267582,-2.99665451797,93c70cc1
313,10_medium_full,blocking,-3.30876472994,-2.92271629435,-3.40983656794,-3.77836593803,-3.42852735325,-3.28628524467,-3.45353925695,a0a4f4ea
314,10_medium_full,blocking,-2.82853857922,-2.42288486708,-3.0752482092,-3.25778248986,-3.05757590827,-2.68155815752,-3.18706868908,a7b511d6
315,10_medium_full,blocking_dens,-3.68393286877,-3.51081736341,-3.22661583815,-3.42481724707,-3.28964774661,-3.58499050635,-3.36921499455,b0d5043d
316,10_medium_full,blocking_dens,-3.43036153508,-3.18854431468,-3.08124512545,-3.95369942679,-3.13872268703,-3.24602187625,-3.26770683156,b3dbd892
317,10_medium_full,blocking,-3.15645614012,-2.82716498816,-2.92358604746,-2.87313820564,-2.85825417513,-2.96032606694,-3.00607409202,b9bbc96c
318,10_medium_full,blocking,-2.90929615282,-2.64991792072,-3.00068386395,-3.56475171601,-3.09560932885,-2.68943372801,-3.24309436559,c6c100be
319,10_medium_full,interaction,-2.46431614499,-2.27622860755,-2.76443973891,-3.40192105247,-2.76221119085,-2.18525175814,-2.94546198434,e0a10efa
320,10_medium_full,blocking,-3.28045090035,-2.95218649905,-3.29404949772,-3.9514491289,-3.39521194463,-3.09914329294,-3.5197762119,e3a4effd
321,10_medium_full,interaction,-2.63827904272,-2.41220244525,-2.8034800788,-3.45667645917,-2.80734275422,-2.39503670106,-2.96378353957,f8e11654
322,10_medium_pruned,blocking,-2.34712362872,-1.90153996129,-2.57376270782,-3.35786912299,-2.82423227441,-2.15200952788,-3.01934637525,19b680e2
323,10_medium_pruned,blocking,-4.76291290592,-3.68968052111,-4.36394519189,-4.40871523668,-4.3831767054,-4.71421465872,-4.41361626253,29e72a67
324,10_medium_pruned,blocking,-2.38415211639,-2.16237567854,-2.97071456881,-3.48384147655,-2.98428483773,-2.19722467192,-3.15020202563,33a74451
325,10_medium_pruned,blocking,-2.35841167833,-1.97724332108,-2.33361344549,-3.01204971732,-2.53258439579,-2.17621427139,-2.71478180274,43c516b5
326,10_medium_pruned,interaction_dens,-3.11525965693,-2.97841222667,-2.8998381155,-3.28757124549,-2.84890964756,-2.92748375874,-3.03668554576,43cad2c3
327,10_medium_pruned,blocking,-1.747008306,-1.41669309288,-2.04089992895,-2.71400111622,-2.1695352621,-1.54532842603,-2.37121514206,4fba815c
328,10_medium_pruned,blocking,-3.72332604033,-3.55549613803,-3.70851342141,-4.22203872208,-3.77611645896,-3.61816084408,-3.82483044779,5efbf191
329,10_medium_pruned,blocking,-1.70724144646,-1.27069218771,-1.94291493425,-2.6888721038,-2.17728423109,-1.50506148455,-2.379464193,6db76212
330,10_medium_pruned,interaction,-2.80853231791,-2.90343973888,-3.56508213724,-4.03466721804,-3.53989374441,-2.65697041977,-3.61266624033,76f6a1e9
331,10_medium_pruned,blocking,-3.38212148092,-3.02518048652,-3.38260071075,-3.60415386595,-3.35743167308,-3.31897089985,-3.39840009692,93ebead7
332,10_medium_pruned,blocking,-1.82999003655,-1.45532972215,-2.39601681447,-3.25286470349,-2.41362969123,-1.6577574744,-2.61400024284,94a4f5d4
333,10_medium_pruned,blocking,-1.52469809674,-1.18609988249,-2.37776747861,-3.18410875711,-2.48620628574,-1.29453868961,-2.71636569287,95e69707
334,10_medium_pruned,interaction,-2.46500794104,-2.39843595992,-2.77785654391,-3.34543347327,-2.73410895291,-2.2743633635,-2.89696776741,9da51cdd
335,10_medium_pruned,blocking,-2.96507813535,-2.86832001058,-3.00839610023,-3.421593715,-3.13029842822,-2.9196200064,-3.18928472955,9dd11e8e
336,10_medium_pruned,blocking,-1.88363161945,-1.55435852609,-2.52534693774,-3.32153583951,-2.61836155104,-1.64737313938,-2.85462003111,a9cbcabb
337,10_medium_pruned,blocking_dens,-3.67489346235,-3.18035543593,-2.67174112985,-3.50663119556,-2.86122690264,-3.36984120872,-3.16627915627,abd12ee2
338,10_medium_pruned,interaction,-3.00926355142,-2.86940451728,-3.15233056654,-3.72008460094,-3.20658458263,-2.84585183017,-3.3515602425,b0c6f3a8
339,10_medium_pruned,blocking,-2.02032553745,-1.77280829416,-2.39701513023,-3.24063322088,-2.44173739347,-1.8175305574,-2.64453237352,bdd7483e
340,10_medium_pruned,blocking,-2.40796482107,-2.11155290984,-2.54668191184,-3.55139505677,-2.58112839906,-2.14599939706,-2.84309382307,cefc077d
341,10_medium_pruned,blocking,-3.34454638045,-2.98491368449,-3.39809676357,-3.79156065931,-3.43902092033,-3.33992581344,-3.44622181617,d0f687f1
342,10_medium_pruned,interaction,-2.37495720095,-2.3309786149,-2.99368233228,-3.35217322273,-3.03227056987,-2.21178250158,-3.17059550759,daa11f50
343,10_medium_pruned,interaction,-1.76720954181,-1.58395604015,-2.50832486828,-3.31438515901,-2.49187897033,-1.46057973656,-2.75617042461,e9b10766
344,10_medium_pruned,blocking,-2.84307839785,-2.6240115406,-2.90416700292,-3.58065185072,-3.04512773941,-2.69839279312,-3.18495128289,ecefd3a0
345,10_medium_pruned,interaction,-2.57998956892,-2.46279830994,-2.9105218429,-3.30874559129,-2.91418806872,-2.38254678951,-3.11174912507,eefbf52d
