,fitted_heuristic,log_likelihood,userid
6808,density,-3.04513272032,c7a67aab
6809,density,-2.87214156287,c8a4fa50
6810,interaction,-2.00661398949,cceac8ca
6811,interaction,-2.22960076154,dbe71b15
6812,density,-2.37785329786,dcc4f10e
6813,blocking,-2.13334250447,dfcbf407
6814,non-linear,-1.94333243137,dfe6bee3
6815,interaction,-2.15664111196,eec7360c
6816,blocking,-2.05476148232,efebc5bb
6817,non-linear,-2.42617240442,f3dbeb7e
6818,linear,-3.06940343688,f6fbf6b1
6819,linear,-3.01206475768,fac10d6e
6820,blocking,-2.0528278221,16d516ad
6821,blocking,-1.45531561306,1dac01e7
6822,non-linear,-2.37154715974,25cfdeaf
6823,blocking,-2.20238822882,2afbbf79
6824,blocking,-2.51156879103,2ff50f64
6825,density,-2.86179751545,30e4feac
6826,density,-1.76433247907,49c72e9b
6827,blocking,-1.75311620887,4bca7fc9
6828,density,-2.55718045753,5adff9a5
6829,blocking,-1.30735203422,5dbfe29c
6830,linear,-5.01067501883,65afea1f
6831,blocking,-0.791924742126,6bb10472
6832,non-linear,-2.43828001196,6dd103e2
6833,blocking,-1.61747055066,7dd704e0
6834,interaction,-1.32638221622,81c11c9f
6835,blocking,-1.99005145821,92a74a76
6836,density,-3.27796401651,a0f4f1bf
6837,density,-1.76912306423,a2ebe618
6838,non-linear,-2.17550821541,aafbd6ab
6839,interaction,-1.50479834791,b0e1157c
6840,blocking,-1.24216460073,b9e512db
6841,blocking,-2.49157907921,c7fffe38
6842,density,-2.88422996818,d4fac87b
6843,interaction,-1.40804245436,daefd33a
6844,interaction,-2.71919182695,e0a737b6
6845,interaction,-0.101050354972,e1e500d7
6846,density,-2.52831400756,e9dbbf8a
6847,linear,-3.30256542204,fcaffad4
6848,density,-2.81500287316,fdaa7ebb
6849,blocking,-2.73264937535,13f4ff5a
6850,blocking,-0.671885829956,1df6940e
6851,interaction,-2.61735509178,1ff4f828
6852,blocking,-2.47773473513,21abc061
6853,density,-4.005685433,23dbc11c
6854,blocking,-1.46662060481,28e67c08
6855,blocking,-1.54105836097,2fb4f99a
6856,blocking,-3.93908612114,34b12db9
6857,blocking,-1.74829827071,65f68460
6858,density,-3.78174719391,75ffd9e8
6859,interaction,-4.01092141369,7cf6845b
6860,blocking,-2.0094324864,84dbf4f9
6861,blocking,-3.10309274936,8bc69c49
6862,blocking,-1.36016202951,92e6f512
6863,interaction,-2.09115800828,98d105c1
6864,blocking,-1.38074514534,9befd8ad
6865,blocking,-3.02412802255,a3eacaa9
6866,blocking,-2.12456709061,a4f74985
6867,blocking,-0.841317894317,abc728e1
6868,interaction,-2.34150877233,aceaccbc
6869,interaction,-3.36031167917,add50f98
6870,blocking,-2.9195432207,b5b6dcbc
6871,blocking,-2.12282905615,d2ac158a
6872,interaction,-2.87719665656,edf12206
6873,interaction,-3.42018316863,f0ebc21e
6874,density,-3.76255769386,f6fbf7bf
6875,density,-3.77637902842,f7ebbfe9
6876,interaction,-2.18300126998,13b7468e
6877,interaction,-3.086254516,13dbbfb8
6878,blocking,-2.3982811163,16f6e58d
6879,density,-3.23013603392,18a695e2
6880,density,-2.53618379738,1bd72c42
6881,blocking,-2.87489430042,28d4fefb
6882,blocking,-2.93978492422,31f6a576
6883,blocking,-1.03912280864,32fad07f
6884,blocking,-2.80814910842,41bad9a2
6885,density,-3.62754644183,4bfffc8c
6886,blocking,-3.41347821787,50f6b001
6887,blocking,-1.68782475238,5bc4f225
6888,density,-3.70056844525,77ba7edc
6889,blocking,-2.16364627395,7dea8d37
6890,blocking,-2.77319395227,7ef11f8d
6891,blocking,-1.84143051487,8aa6d830
6892,blocking,-2.38222419786,8ea50714
6893,blocking,-2.00484792128,98c10b8a
6894,blocking,-3.02467529827,acdac85f
6895,interaction,-3.57564502065,b8bac8b7
6896,blocking,-1.34377165991,bacbc468
6897,interaction,-2.55133134676,bcf51783
6898,blocking,-3.34737774343,cce7504c
6899,blocking,-2.64016125661,cdc514e1
6900,density,-3.84917318581,d1cac84b
6901,blocking,-2.02301839062,d9e4f7e5
6902,blocking,-2.60198628723,e2b10de5
6903,blocking,-2.17568962175,e6efec72
6904,blocking,-1.83230547987,edfff93e
6905,interaction,-2.91242065655,efd4fa4a
6906,non-linear,-2.97125441184,f3f4f4ae
6907,interaction,-3.14027960233,f4c4f33c
6908,blocking,-1.92955177571,fcb764e3
6909,density,-3.29601787991,12eacae6
6910,blocking,-0.827316169354,25dfef96
6911,non-linear,-1.46233328134,2aabe76a
6912,linear,-3.20700242492,2bcfe659
6913,density,-3.1249200751,32b10037
6914,linear,-1.98747487913,34cffc40
6915,blocking,-0.867282080505,38abe966
6916,density,-2.14123899144,3acff9fa
6917,blocking,-0.850135954545,3bac0799
6918,non-linear,-2.58410605204,3fcbc0ab
6919,interaction,-1.29789714196,40a74de0
6920,density,-3.10288874285,4ed755f1
6921,blocking,-2.30178128825,59d51c4c
6922,interaction,-0.20134475368,5acfeabc
6923,linear,-2.53686598158,5de11557
6924,non-linear,-1.45602966083,6bca8117
6925,density,-2.85318337238,86f6e2cb
6926,non-linear,-1.65691588308,8df4f6e8
6927,density,-2.6690482527,9defd82d
6928,density,-2.76684529558,a6bff327
6929,blocking,-0.745492857923,aedbea55
6930,density,-1.4042795891,b3e4f78d
6931,blocking,-1.06266994318,b4abeb7e
6932,non-linear,-2.28259721926,b7eae04f
6933,density,-2.80559756854,cfd6ff5a
6934,density,-2.53724414538,d3b525de
6935,blocking,-2.20304502892,d6b67ee1
6936,density,-2.87110949064,d6d500ab
6937,non-linear,-2.11206220163,dabbe6bb
6938,density,-2.91084442316,efa7383d
6939,blocking,-0.902417321912,f9c123d7
6940,interaction,-1.33909109641,fda4f169
6941,non-linear,-1.72645755526,11dfe866
6942,interaction,-1.12292435704,12ebbfd2
6943,blocking,-1.41446053314,16e512d0
6944,non-linear,-2.21064675266,19a105e3
6945,density,-2.28570655434,1de715c7
6946,density,-2.4216996967,1fdbc072
6947,density,-2.55519877006,2dca846d
6948,interaction,-0.993001960566,2dfbc35a
6949,density,-2.32567499962,33b693e2
6950,interaction,-0.850452264944,33ebe68d
6951,non-linear,-1.67371923406,48c70a00
6952,non-linear,-2.24478061378,4dc50d03
6953,non-linear,-2.43032720028,55a709fd
6954,blocking,-1.67351579177,58e72ee8
6955,density,-2.83366393875,67abc3ab
6956,density,-2.63764328595,67abf219
6957,non-linear,-1.82806920672,6cbbcdf7
6958,non-linear,-2.09013251886,6fc70a09
6959,linear,-2.18235883095,7acbc3e2
6960,non-linear,-1.77070294571,7cc119e0
6961,blocking,-1.0915145279,7db4f1d2
6962,interaction,-1.3877173211,8ab71c6b
6963,blocking,-0.756433383318,94abbfb2
6964,non-linear,-2.39563879467,96afd320
6965,density,-2.14698933723,9db10b00
6966,linear,-2.07844314041,adfac866
6967,interaction,-0.352153446468,b7e510d3
6968,density,-2.08773145603,c0cbeef2
6969,non-linear,-1.66833368362,c8afed22
6970,interaction,-0.932524808754,c9c757af
6971,non-linear,-1.28415932411,d2d73ea5
6972,interaction,-1.66184837277,dcfbe5af
6973,interaction,-1.3850318848,ddb7456a
6974,density,-2.91536837673,dfa705b9
6975,blocking,-2.59887896156,e1b100ae
6976,density,-2.94124421264,edbbcb60
6977,density,-4.22115650089,16ead0a0
6978,density,-4.68565071997,1de74153
6979,blocking,-2.16209538329,20a4fec4
6980,density,-3.9393206091,23b6924e
6981,blocking,-2.44590902128,26e680e4
6982,blocking,-0.400486639317,2fe692a5
6983,blocking,-1.39642697436,31b4fc9e
6984,interaction,-2.36856282485,37bffc4e
6985,blocking,-2.00880336981,3ac5170c
6986,blocking,-2.35563182765,3dfad0f2
6987,non-linear,-3.32096696045,55c68fc5
6988,blocking,-2.70225486542,56e6f5d2
6989,non-linear,-3.05034660578,58d72aaf
6990,blocking,-2.65377366712,5cd6bb63
6991,interaction,-2.68600216173,67f69d24
6992,blocking,-2.24437974327,6ac7311a
6993,interaction,-3.10568587122,6cc4f8b6
6994,blocking,-3.16907590312,6cd50fc7
6995,blocking,-2.69538227311,6dfbeafe
6996,blocking,-2.51410340252,70bffd4d
6997,non-linear,-3.36907312362,72caeffe
6998,non-linear,-3.39777309759,75bbec9c
6999,blocking,-3.39708216594,89cbc391
7000,blocking,-1.87823345705,8de6a2af
7001,blocking,-2.69497039894,92a70054
7002,blocking,-1.63447594557,9ae751bc
7003,non-linear,-2.99005787701,a2d68973
7004,blocking,-2.26402666548,abdacc98
7005,blocking,-2.4920688116,acc6e9d4
7006,density,-4.85818700134,aefbe715
7007,blocking,-2.85824343017,b4a4f22a
7008,linear,-3.58025919521,b8a4fbaa
7009,blocking,-2.32621341785,b9bbef4c
7010,non-linear,-3.03869966584,c0dfd341
7011,non-linear,-3.56333608147,c6aad6d0
7012,blocking,-1.65979423719,c8c4f85a
7013,density,-3.81119486924,cccfd3ac
7014,blocking,-3.09398007244,cff10c9a
7015,non-linear,-3.4763777166,d0e6841e
7016,non-linear,-3.32635377022,d4cbca4e
7017,blocking,-2.49405362694,d6c10e9a
7018,non-linear,-3.2928308169,dacfd3d4
7019,blocking,-2.67551134739,daf74d3f
7020,non-linear,-3.49687286608,e6abcdb2
7021,blocking,-2.66504912497,e9bbf006
7022,blocking,-2.45832155286,f1fbe0de
7023,non-linear,-4.16789074476,f5dac888
7024,non-linear,-3.06668418414,fcf4f6d3
7025,non-linear,-3.43518741132,fedbec09
7026,density,-4.11237553037,2fd101b0
7027,blocking,-1.83991681057,39afd1eb
7028,non-linear,-3.51082798626,3ab7160d
7029,density,-3.90103560315,43dbc360
7030,density,-3.25989299165,46c12352
7031,non-linear,-3.52012303996,47dbc824
7032,blocking,-2.049998613,4eb4f441
7033,non-linear,-3.82546965055,4ecfea32
7034,density,-2.60884940923,4fb692a0
7035,non-linear,-2.91278489744,5aebf3c2
7036,linear,-4.09025202969,76bfdf0b
7037,non-linear,-3.66624666843,89cbfdf9
7038,blocking,-3.33070723447,8defd34b
7039,blocking,-2.23607988083,92f69945
7040,non-linear,-2.09662778452,a7bfd4fc
7041,interaction,-1.57943887004,acb11b17
7042,blocking,-1.74367629418,b9e10f8b
7043,non-linear,-3.67304111487,c3dfd812
7044,blocking,-1.94203923221,c7c6f18d
7045,non-linear,-3.10843633331,cdc50047
7046,non-linear,-3.064580975,ceafe698
7047,interaction,-1.76265808733,cec10cc8
7048,linear,-3.89757333247,d5aff345
7049,blocking,-3.10620245501,e2bbe5e1
7050,non-linear,-2.58605911957,eec719ce
7051,blocking,-2.1863050639,f8efd664
7052,interaction,-2.45335830645,fdc4f07b
7053,interaction,-1.84474459135,18c75602
7054,blocking,-1.79226612363,33bbca9a
7055,non-linear,-2.97853776866,34d51755
7056,interaction,-2.59463003646,36ebe4da
7057,blocking,-2.64792885501,38cbc1f6
7058,non-linear,-2.6956554962,39b67ab6
7059,blocking,-2.25678160383,48ec02bc
7060,blocking,-2.5979791937,4cb73467
7061,blocking,-2.47954037943,4cffe209
7062,blocking,-3.39737925287,4de4f27d
7063,blocking,-2.72753513817,54d4fd9d
7064,blocking,-2.74328802732,54f6b927
7065,blocking,-2.64147925823,72e6961c
7066,non-linear,-3.67908781536,76abf978
7067,blocking,-2.50506559999,81a10227
7068,non-linear,-3.7780131209,81a6c621
7069,blocking,-2.27839544346,85e50169
7070,blocking,-2.72723480267,89fbc220
7071,blocking,-3.05068193905,93c70cc1
7072,non-linear,-2.20863009057,96abd246
7073,interaction,-2.51627831575,9ea4fe94
7074,blocking,-3.41783765313,a0a4f4ea
7075,density,-2.29055501101,a5e116c5
7076,blocking,-2.3231737245,a7b511d6
7077,blocking,-3.17650953676,b0d5043d
7078,blocking,-2.67428384012,b3dbd892
7079,interaction,-2.50563483156,b9bbc96c
7080,interaction,-1.27506164233,bca124ea
7081,interaction,-2.67401946045,bfabcc7d
7082,blocking,-2.43027925405,c6c100be
7083,blocking,-2.79855080903,e0a10efa
7084,blocking,-2.92607742018,e3a4effd
7085,blocking,-2.0470093789,e5b69f84
7086,blocking,-2.65225278946,eaaff660
7087,blocking,-2.18553949388,f8e11654
7088,blocking,-2.11743006488,19b680e2
7089,blocking,-3.27868700429,29e72a67
7090,interaction,-1.12494710215,2bd72f3e
7091,blocking,-2.52819580503,33a74451
7092,non-linear,-2.05076961474,3ed1161d
7093,interaction,-0.866070758619,42f75809
7094,blocking,-1.47110634827,43c516b5
7095,blocking,-1.09738955486,43cad2c3
7096,interaction,-1.1402586007,4fba815c
7097,interaction,-2.80176778077,5efbf191
7098,blocking,-1.13245662653,6db76212
7099,blocking,-1.56513095055,71ebc315
7100,blocking,-3.23951763278,76f6a1e9
7101,non-linear,-3.11537547452,93ebead7
7102,blocking,-1.27469451525,94a4f5d4
7103,blocking,-1.80887658423,95e69707
7104,blocking,-1.23435476653,9ba1165f
7105,blocking,-1.87129900204,9da51cdd
7106,blocking,-2.54024233,9dd11e8e
7107,blocking,-1.31220734176,a9cbcabb
7108,blocking,-2.6917126121,abd12ee2
7109,blocking,-2.88394599821,b0c6f3a8
7110,interaction,-0.817015249617,bdd7483e
7111,interaction,-1.87009820318,cefc077d
7112,blocking,-2.82327686639,d0f687f1
7113,interaction,-1.68486485891,d1bbc1e6
7114,blocking,-1.97408058518,d8aacc7a
7115,blocking,-3.08293451251,daa11f50
7116,blocking,-1.8598324292,e9b10766
7117,blocking,-2.45878223129,ecefd3a0
7118,interaction,-1.95992732325,eefbf52d
7119,interaction,-2.10661414635,17e120dd
7120,density,-2.94281184276,18dac9ef
7121,non-linear,-1.95241974443,20bfd7bd
7122,interaction,-3.27851734788,22dac859
7123,interaction,-1.15353693262,26dbf6e9
7124,blocking,-1.45547732888,32ebf2e8
7125,non-linear,-1.89289567547,38ebbf94
7126,blocking,-1.60132371077,3df11bae
7127,interaction,-2.46052232181,44a4fa14
7128,interaction,-2.588955876,5edbbf73
7129,linear,-3.05288913971,67eac875
7130,blocking,-1.44055493794,69bad0fe
7131,interaction,-2.58617699561,6bf51f66
7132,blocking,-1.81316895001,70da8cfb
7133,interaction,-2.02894804852,87b50908
7134,blocking,-1.6406031218,8fc76287
7135,density,-2.96203350329,8fcbec83
7136,blocking,-1.42057720444,91cfd7fb
7137,blocking,-2.59836117334,92b722f3
7138,interaction,-2.0392327751,94d6ef33
7139,density,-2.43080912648,9adbc2df
7140,linear,-2.73927253192,9dc50a3d
7141,density,-2.05569548217,a2f6ba1d
7142,interaction,-2.9467281926,b0d518a1
7143,blocking,-1.96829503917,b7a4fe27
7144,blocking,-0.882574998408,bae515f2
7145,blocking,-2.99325927961,bcdfd2df
7146,blocking,-2.07675766564,bed50a1d
7147,density,-2.78671974731,c7a67aab
7148,density,-3.08565163079,c8a4fa50
7149,interaction,-2.76576576429,cceac8ca
7150,density,-3.14852776283,dbe71b15
7151,interaction,-1.79272909781,dcc4f10e
7152,non-linear,-1.66380191083,dfcbf407
7153,blocking,-1.95681540232,dfe6bee3
7154,interaction,-2.4956470478,eec7360c
7155,blocking,-3.84615412291,efebc5bb
7156,non-linear,-2.58739340201,f3dbeb7e
7157,linear,-3.16691781443,f6fbf6b1
7158,non-linear,-2.68505216037,fac10d6e
7159,blocking,-0.776584469046,16d516ad
7160,blocking,-1.50041647221,1dac01e7
7161,non-linear,-2.39501201662,25cfdeaf
7162,blocking,-2.03270455224,2afbbf79
7163,blocking,-2.43345205631,2ff50f64
7164,density,-2.89994465955,30e4feac
7165,density,-2.4743332323,49c72e9b
7166,blocking,-1.3494214205,4bca7fc9
7167,density,-2.38052361835,5adff9a5
7168,interaction,-2.16753100071,5dbfe29c
7169,density,-3.72003754293,65afea1f
7170,non-linear,-0.749370186022,6bb10472
7171,non-linear,-2.18816734339,6dd103e2
7172,blocking,-1.75380094115,7dd704e0
7173,interaction,-1.12750743863,81c11c9f
7174,interaction,-2.31562721831,92a74a76
7175,blocking,-3.1262002497,a0f4f1bf
7176,interaction,-1.86430204531,a2ebe618
7177,blocking,-2.21034273142,aafbd6ab
7178,interaction,-1.16583686305,b0e1157c
7179,blocking,-1.4698776068,b9e512db
7180,blocking,-2.7496654466,c7fffe38
7181,density,-2.86303918726,d4fac87b
7182,interaction,-1.92147755393,daefd33a
7183,density,-3.45516897094,e0a737b6
7184,interaction,-0.483945182265,e1e500d7
7185,density,-2.77038769762,e9dbbf8a
7186,density,-3.38238892516,fcaffad4
7187,density,-2.85078476969,fdaa7ebb
7188,blocking,-2.28700300566,13f4ff5a
7189,blocking,-1.43899351403,1df6940e
7190,interaction,-2.58127185815,1ff4f828
7191,blocking,-3.12927069251,21abc061
7192,density,-3.56079955054,23dbc11c
7193,blocking,-1.36016202951,28e67c08
7194,blocking,-1.61533170484,2fb4f99a
7195,non-linear,-3.40891197582,34b12db9
7196,blocking,-1.30639482734,65f68460
7197,density,-4.00582049191,75ffd9e8
7198,interaction,-3.491503266,7cf6845b
7199,blocking,-1.4540901409,84dbf4f9
7200,blocking,-3.18189765484,8bc69c49
7201,blocking,-1.43899351403,92e6f512
7202,blocking,-1.48556880687,98d105c1
7203,blocking,-1.81492449722,9befd8ad
7204,blocking,-2.50529902545,a3eacaa9
7205,non-linear,-3.14541143733,a4f74985
7206,blocking,-1.28175833507,abc728e1
7207,interaction,-2.39565539666,aceaccbc
7208,interaction,-3.0557988022,add50f98
7209,blocking,-3.35141435187,b5b6dcbc
7210,blocking,-2.10782587959,d2ac158a
7211,interaction,-2.75989276326,edf12206
7212,blocking,-3.30908303246,f0ebc21e
7213,blocking,-3.86242427783,f6fbf7bf
7214,density,-4.0197865819,f7ebbfe9
7215,interaction,-3.16261516451,13b7468e
7216,blocking,-2.99678643989,13dbbfb8
7217,blocking,-1.88451355293,16f6e58d
7218,density,-3.30141475643,18a695e2
7219,blocking,-0.959562537309,1bd72c42
7220,blocking,-3.18869715097,28d4fefb
7221,interaction,-2.93573131997,31f6a576
7222,blocking,-1.51079631757,32fad07f
7223,blocking,-3.05974184817,41bad9a2
7224,density,-3.02009785788,4bfffc8c
7225,blocking,-2.97567521696,50f6b001
7226,blocking,-1.13793240829,5bc4f225
7227,density,-4.18959007509,77ba7edc
7228,blocking,-2.38918069784,7dea8d37
7229,blocking,-2.89697559853,7ef11f8d
7230,blocking,-1.88523609492,8aa6d830
7231,blocking,-1.98623364416,8ea50714
7232,blocking,-1.76685975017,98c10b8a
7233,blocking,-3.08389021139,acdac85f
7234,interaction,-3.08164374925,b8bac8b7
7235,blocking,-0.475539194328,bacbc468
7236,interaction,-2.3167015995,bcf51783
7237,blocking,-3.29221072975,cce7504c
7238,blocking,-3.14016071791,cdc514e1
7239,density,-3.6543635693,d1cac84b
7240,density,-3.33456742525,d9e4f7e5
7241,blocking,-2.52756746179,e2b10de5
7242,blocking,-1.93870114718,e6efec72
7243,blocking,-2.13642138579,edfff93e
7244,blocking,-2.51469555355,efd4fa4a
7245,density,-3.39643791248,f3f4f4ae
7246,interaction,-2.45088393625,f4c4f33c
7247,blocking,-1.92336901263,fcb764e3
7248,density,-2.78439333933,12eacae6
7249,blocking,-1.07551246908,25dfef96
7250,blocking,-0.92069061974,2aabe76a
7251,linear,-3.04325175055,2bcfe659
7252,density,-2.95317777846,32b10037
7253,non-linear,-2.65908618739,34cffc40
7254,blocking,-0.681273057361,38abe966
7255,density,-2.70318531528,3acff9fa
7256,blocking,-0.468382245861,3bac0799
7257,interaction,-2.4040123804,3fcbc0ab
7258,interaction,-1.64530832473,40a74de0
7259,linear,-1.65841668453,4ed755f1
7260,linear,-2.62784040889,59d51c4c
7261,interaction,-0.20134475368,5acfeabc
7262,non-linear,-2.48057626284,5de11557
7263,non-linear,-1.64626717255,6bca8117
7264,density,-2.82167492302,86f6e2cb
7265,interaction,-1.53191566849,8df4f6e8
7266,density,-2.67076181087,9defd82d
7267,non-linear,-2.44177280144,a6bff327
7268,blocking,-0.713151253383,aedbea55
7269,density,-1.4258573815,b3e4f78d
7270,interaction,-0.0347259395993,b4abeb7e
7271,non-linear,-2.72655450644,b7eae04f
7272,density,-2.71972654662,cfd6ff5a
7273,density,-2.56942338551,d3b525de
7274,density,-2.41501222104,d6b67ee1
7275,density,-2.77837471196,d6d500ab
7276,non-linear,-2.241959552,dabbe6bb
7277,density,-2.94841830074,efa7383d
7278,blocking,-0.678104663539,f9c123d7
7279,interaction,-2.51871062884,fda4f169
7280,non-linear,-1.74383528733,11dfe866
7281,interaction,-0.247379509849,12ebbfd2
7282,non-linear,-1.5376602739,16e512d0
7283,non-linear,-2.25031201582,19a105e3
7284,density,-1.43313890469,1de715c7
7285,density,-2.4216996967,1fdbc072
7286,density,-2.39485586826,2dca846d
7287,non-linear,-1.24480918072,2dfbc35a
7288,density,-2.5314449059,33b693e2
7289,interaction,-1.09802932519,33ebe68d
7290,non-linear,-1.92578399908,48c70a00
7291,non-linear,-2.14764411291,4dc50d03
7292,density,-2.66885033545,55a709fd
7293,blocking,-1.8828060547,58e72ee8
7294,density,-2.67864458,67abc3ab
7295,density,-2.58745306712,67abf219
7296,non-linear,-2.3522431286,6cbbcdf7
7297,non-linear,-1.58226926291,6fc70a09
7298,non-linear,-2.43022149564,7acbc3e2
7299,non-linear,-1.90576282458,7cc119e0
7300,blocking,-0.833222267103,7db4f1d2
7301,interaction,-0.883708690804,8ab71c6b
7302,blocking,-0.868321828235,94abbfb2
7303,interaction,-1.70555467626,96afd320
7304,density,-1.717342692,9db10b00
7305,linear,-2.17433716456,adfac866
7306,interaction,-0.185534632387,b7e510d3
7307,density,-2.6740817788,c0cbeef2
7308,non-linear,-1.83452177736,c8afed22
7309,interaction,-0.249776359917,c9c757af
7310,non-linear,-1.77663503078,d2d73ea5
7311,linear,-2.67435629251,dcfbe5af
7312,density,-2.5949226954,ddb7456a
7313,density,-2.7905918856,dfa705b9
7314,blocking,-2.31835425775,e1b100ae
7315,density,-2.58889758804,edbbcb60
7316,linear,-3.93236226435,16ead0a0
7317,density,-4.94316727768,1de74153
7318,density,-3.87810701777,20a4fec4
7319,non-linear,-3.81094097733,23b6924e
7320,blocking,-2.04726650075,26e680e4
7321,blocking,-0.978939591413,2fe692a5
7322,blocking,-1.42038485306,31b4fc9e
7323,blocking,-2.48479099065,37bffc4e
7324,blocking,-1.33317359383,3ac5170c
7325,density,-3.42124684757,3dfad0f2
7326,non-linear,-3.64323229798,55c68fc5
7327,blocking,-2.94852845303,56e6f5d2
7328,non-linear,-3.6473122116,58d72aaf
7329,blocking,-2.42242792784,5cd6bb63
7330,blocking,-1.99009656313,67f69d24
7331,interaction,-2.25784259779,6ac7311a
7332,blocking,-3.37029477517,6cc4f8b6
7333,blocking,-3.68047627301,6cd50fc7
7334,blocking,-1.46055666524,6dfbeafe
7335,blocking,-2.75163596948,70bffd4d
7336,non-linear,-3.54628651851,72caeffe
7337,blocking,-2.44300726351,75bbec9c
7338,non-linear,-3.40758821598,89cbc391
7339,blocking,-1.87823345705,8de6a2af
7340,blocking,-2.7936121325,92a70054
7341,blocking,-1.18645428578,9ae751bc
7342,non-linear,-2.83980289253,a2d68973
7343,blocking,-2.35125892765,abdacc98
7344,blocking,-2.67468579984,acc6e9d4
7345,density,-4.55430453322,aefbe715
7346,blocking,-2.64480063922,b4a4f22a
7347,linear,-3.5541681514,b8a4fbaa
7348,blocking,-3.06329184901,b9bbef4c
7349,non-linear,-3.58869082044,c0dfd341
7350,non-linear,-3.59879436732,c6aad6d0
7351,blocking,-1.96877436346,c8c4f85a
7352,density,-3.75417988932,cccfd3ac
7353,blocking,-2.73440011166,cff10c9a
7354,non-linear,-3.91472007152,d0e6841e
7355,non-linear,-3.62375714948,d4cbca4e
7356,blocking,-2.5102472969,d6c10e9a
7357,non-linear,-3.29536931025,dacfd3d4
7358,blocking,-2.56997523476,daf74d3f
7359,non-linear,-3.03776956017,e6abcdb2
7360,non-linear,-3.05969546674,e9bbf006
7361,blocking,-2.50362875436,f1fbe0de
7362,density,-4.18889049336,f5dac888
7363,non-linear,-3.14994291742,fcf4f6d3
7364,non-linear,-3.40158390515,fedbec09
7365,density,-4.14227023472,2fd101b0
7366,interaction,-1.54748736225,39afd1eb
7367,non-linear,-3.31953451291,3ab7160d
7368,blocking,-3.36209932622,43dbc360
7369,blocking,-3.50606478336,46c12352
7370,non-linear,-2.86510104746,47dbc824
7371,blocking,-2.08134428307,4eb4f441
7372,non-linear,-3.6749192476,4ecfea32
7373,interaction,-2.96524159643,4fb692a0
7374,non-linear,-2.86960399555,5aebf3c2
7375,linear,-4.01094602705,76bfdf0b
7376,non-linear,-3.69340359188,89cbfdf9
7377,blocking,-3.27705834069,8defd34b
7378,blocking,-1.63851397516,92f69945
7379,non-linear,-3.06985061563,a7bfd4fc
7380,blocking,-0.700299374277,acb11b17
7381,blocking,-1.46317097113,b9e10f8b
7382,non-linear,-3.84772713774,c3dfd812
7383,non-linear,-2.31218157522,c7c6f18d
7384,non-linear,-3.20901206736,cdc50047
7385,non-linear,-3.10591605621,ceafe698
7386,blocking,-2.049998613,cec10cc8
7387,non-linear,-4.09336736943,d5aff345
7388,density,-3.19708597227,e2bbe5e1
7389,non-linear,-2.75351176516,eec719ce
7390,blocking,-2.8649558878,f8efd664
7391,interaction,-2.20788451166,fdc4f07b
7392,interaction,-1.9672522619,18c75602
7393,blocking,-2.16897563231,33bbca9a
7394,interaction,-1.42744216307,34d51755
7395,blocking,-2.60241423714,36ebe4da
7396,blocking,-2.56529542986,38cbc1f6
7397,density,-3.40437642845,39b67ab6
7398,blocking,-2.5360525372,48ec02bc
7399,blocking,-2.32644699287,4cb73467
7400,blocking,-2.86657042005,4cffe209
7401,blocking,-2.62561387546,4de4f27d
7402,blocking,-2.70443881576,54d4fd9d
7403,blocking,-2.66037196847,54f6b927
7404,interaction,-1.26285198919,72e6961c
7405,non-linear,-3.51261922163,76abf978
7406,blocking,-2.58269380321,81a10227
7407,non-linear,-3.75703210607,81a6c621
7408,blocking,-2.09555750657,85e50169
7409,blocking,-2.82837076942,89fbc220
7410,interaction,-2.87858762372,93c70cc1
7411,interaction,-1.13047024414,96abd246
7412,interaction,-1.50871249082,9ea4fe94
7413,density,-3.27593738431,a0a4f4ea
7414,density,-1.65917456883,a5e116c5
7415,blocking,-2.58263788997,a7b511d6
7416,blocking,-3.10884648485,b0d5043d
7417,blocking,-2.26019482137,b3dbd892
7418,blocking,-2.0351698903,b9bbc96c
7419,interaction,-1.31733201454,bca124ea
7420,interaction,-3.04606809318,bfabcc7d
7421,blocking,-2.54720252377,c6c100be
7422,blocking,-2.45352975791,e0a10efa
7423,blocking,-3.35444446736,e3a4effd
7424,blocking,-1.78751041426,e5b69f84
7425,blocking,-2.48033815934,eaaff660
7426,blocking,-2.41291834831,f8e11654
7427,blocking,-1.98700691723,19b680e2
7428,blocking,-3.3115792637,29e72a67
7429,interaction,-2.02798858376,2bd72f3e
7430,blocking,-2.28853077519,33a74451
7431,non-linear,-2.05076961474,3ed1161d
7432,interaction,-0.803770002539,42f75809
7433,blocking,-1.30788510164,43c516b5
7434,non-linear,-3.40729084012,43cad2c3
7435,blocking,-1.80108170797,4fba815c
7436,blocking,-2.73938626044,5efbf191
7437,blocking,-1.67077209985,6db76212
7438,blocking,-1.41939777966,71ebc315
7439,blocking,-3.23247520821,76f6a1e9
7440,non-linear,-2.95380602117,93ebead7
7441,blocking,-1.80295985397,94a4f5d4
7442,blocking,-1.04881421515,95e69707
7443,interaction,-0.864083279583,9ba1165f
7444,interaction,-1.94518361762,9da51cdd
7445,blocking,-3.08212284494,9dd11e8e
7446,interaction,-1.39829940108,a9cbcabb
7447,blocking,-3.26959609664,abd12ee2
7448,interaction,-2.77637773163,b0c6f3a8
7449,blocking,-1.29007642819,bdd7483e
7450,blocking,-2.79699681225,cefc077d
7451,blocking,-2.93604158533,d0f687f1
