iteration,board,shutter_size,max_moves,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,answer,correct,exploredNodes
178,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,50,4,1,"[[0.0, -2e-05, 0.0425531914893617, 0.02127659574468085, -1e-05, 0.02127659574468085], [0.0425531914893617, -2e-05, -1e-05, -2e-05, 0.0851063829787234, 0.0425531914893617], [0.02127659574468085, -1e-05, 0.02127659574468085, 0.0851063829787234, 0.02127659574468085, 0.06382978723404255], [0.0, -1e-05, 0.10638297872340426, -2e-05, 0.1276595744680851, 0.0], [0.02127659574468085, -1e-05, 0.0425531914893617, 0.10638297872340426, 0.0, 0.06382978723404255], [0.0425531914893617, -2e-05, 0.02127659574468085, 0.0, -2e-05, 0.0]]"
178,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,41,6,0,"[[0.0, -2e-05, 0.030303030303030304, -1e-05, -1e-05, 0.030303030303030304], [0.09090909090909091, -2e-05, -1e-05, -2e-05, 0.09090909090909091, 0.030303030303030304], [0.0, -1e-05, 0.030303030303030304, 0.09090909090909091, 0.030303030303030304, 0.030303030303030304], [-2e-05, -1e-05, 0.15151515151515152, -2e-05, 0.12121212121212122, 0.0], [0.0, -1e-05, 0.09090909090909091, 0.09090909090909091, 0.0, 0.06060606060606061], [0.030303030303030304, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
179,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,50,24,1,"[[0.08571428571428572, -1e-05, 0.22857142857142856, -2e-05, 0.14285714285714285, 0.08571428571428572], [0.08571428571428572, -2e-05, -1e-05, -1e-05, 0.08571428571428572, 0.05714285714285714], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.05714285714285714], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.02857142857142857], [-1e-05, 0.0, -2e-05, -2e-05, 0.05714285714285714, 0.05714285714285714], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02857142857142857]]"
179,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.1111111111111111, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.2222222222222222, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111]]"
179,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,50,4,1,"[[0.0, -2e-05, 0.022222222222222223, 0.022222222222222223, -1e-05, 0.022222222222222223], [0.06666666666666667, -2e-05, -1e-05, -2e-05, 0.08888888888888889, 0.044444444444444446], [0.044444444444444446, -1e-05, 0.022222222222222223, 0.06666666666666667, 0.022222222222222223, 0.022222222222222223], [0.0, -1e-05, 0.13333333333333333, -2e-05, 0.08888888888888889, 0.0], [0.022222222222222223, -1e-05, 0.06666666666666667, 0.13333333333333333, 0.044444444444444446, 0.022222222222222223], [0.022222222222222223, -2e-05, 0.022222222222222223, 0.0, -2e-05, 0.0]]"
179,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,32,13,0,"[[0.038461538461538464, -2e-05, 0.07692307692307693, -1e-05, -1e-05, 0.15384615384615385], [0.0, -2e-05, -1e-05, -2e-05, 0.15384615384615385, 0.038461538461538464], [0.038461538461538464, -1e-05, 0.038461538461538464, 0.15384615384615385, 0.0, 0.038461538461538464], [-2e-05, -1e-05, 0.038461538461538464, -2e-05, 0.038461538461538464, 0.0], [0.0, -1e-05, 0.07692307692307693, 0.0, 0.0, 0.038461538461538464], [0.038461538461538464, -2e-05, 0.0, 0.038461538461538464, -2e-05, 0.0]]"
180,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,35,12,1,"[[0.12, -1e-05, 0.12, -2e-05, 0.16, 0.2], [0.0, -2e-05, -1e-05, -1e-05, 0.04, 0.04], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.12], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.08], [0.0, 0.0, 0.0, 0.0, 0.0, 0.04]]"
180,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,23,12,1,"[[0.13333333333333333, -1e-05, -2e-05, -2e-05, 0.13333333333333333, 0.2], [0.0, -2e-05, -1e-05, -1e-05, 0.2, 0.06666666666666667], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.06666666666666667], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.13333333333333333], [0.0, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0]]"
180,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,50,16,0,"[[0.022222222222222223, -2e-05, 0.022222222222222223, 0.08888888888888889, -1e-05, 0.022222222222222223], [0.022222222222222223, -2e-05, -1e-05, -2e-05, 0.08888888888888889, 0.06666666666666667], [0.0, -1e-05, 0.06666666666666667, 0.022222222222222223, 0.022222222222222223, 0.044444444444444446], [0.022222222222222223, -1e-05, 0.044444444444444446, -2e-05, 0.06666666666666667, 0.044444444444444446], [0.022222222222222223, -1e-05, 0.044444444444444446, 0.1111111111111111, 0.06666666666666667, 0.06666666666666667], [0.0, -2e-05, 0.022222222222222223, 0.0, -2e-05, 0.0]]"
180,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,47,23,0,"[[0.0, -2e-05, 0.02564102564102564, -1e-05, -1e-05, 0.10256410256410256], [0.0, -2e-05, -1e-05, -2e-05, 0.07692307692307693, 0.02564102564102564], [0.05128205128205128, -1e-05, 0.05128205128205128, 0.02564102564102564, 0.0, 0.07692307692307693], [-2e-05, -1e-05, 0.05128205128205128, -2e-05, 0.02564102564102564, 0.0], [0.07692307692307693, -1e-05, 0.1282051282051282, 0.07692307692307693, 0.07692307692307693, 0.02564102564102564], [0.0, -2e-05, 0.07692307692307693, 0.02564102564102564, -2e-05, 0.0]]"
181,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,32,24,1,"[[0.045454545454545456, -1e-05, 0.0, -2e-05, 0.13636363636363635, 0.22727272727272727], [0.045454545454545456, -2e-05, -1e-05, -1e-05, 0.13636363636363635, 0.09090909090909091], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.09090909090909091], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.045454545454545456], [-1e-05, 0.0, -2e-05, -2e-05, 0.045454545454545456, 0.09090909090909091], [0.0, 0.0, 0.0, 0.045454545454545456, 0.0, 0.0]]"
181,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.1111111111111111], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111]]"
181,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,50,16,0,"[[0.06818181818181818, -2e-05, 0.13636363636363635, 0.11363636363636363, -1e-05, 0.09090909090909091], [0.022727272727272728, -2e-05, -1e-05, -2e-05, 0.0, 0.09090909090909091], [0.045454545454545456, -1e-05, 0.022727272727272728, 0.022727272727272728, 0.06818181818181818, 0.045454545454545456], [0.045454545454545456, -1e-05, 0.045454545454545456, -2e-05, 0.022727272727272728, 0.022727272727272728], [0.022727272727272728, -1e-05, 0.022727272727272728, 0.022727272727272728, 0.045454545454545456, 0.022727272727272728], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
181,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,22,31,0,"[[0.0, -2e-05, 0.0, -1e-05, -1e-05, 0.058823529411764705], [0.058823529411764705, -2e-05, -1e-05, -2e-05, 0.058823529411764705, 0.0], [0.0, -1e-05, 0.0, 0.17647058823529413, 0.17647058823529413, 0.058823529411764705], [-2e-05, -1e-05, 0.058823529411764705, -2e-05, 0.11764705882352941, 0.0], [0.0, -1e-05, 0.0, 0.058823529411764705, 0.0, 0.11764705882352941], [0.058823529411764705, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
182,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,31,24,1,"[[0.047619047619047616, -1e-05, 0.047619047619047616, -2e-05, 0.09523809523809523, 0.14285714285714285], [0.047619047619047616, -2e-05, -1e-05, -1e-05, 0.0, 0.14285714285714285], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.09523809523809523], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.047619047619047616], [-1e-05, 0.0, -2e-05, -2e-05, 0.047619047619047616, 0.14285714285714285], [0.0, 0.0, 0.0, 0.0, 0.047619047619047616, 0.09523809523809523]]"
182,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,14,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.1111111111111111, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111]]"
182,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,46,15,0,"[[0.023809523809523808, -2e-05, 0.047619047619047616, 0.023809523809523808, -1e-05, 0.0], [0.023809523809523808, -2e-05, -1e-05, -2e-05, 0.0, 0.0], [0.047619047619047616, -1e-05, 0.023809523809523808, 0.0, 0.023809523809523808, 0.047619047619047616], [0.0, -1e-05, 0.023809523809523808, -2e-05, 0.09523809523809523, 0.047619047619047616], [0.07142857142857142, -1e-05, 0.023809523809523808, 0.14285714285714285, 0.09523809523809523, 0.09523809523809523], [0.023809523809523808, -2e-05, 0.047619047619047616, 0.07142857142857142, -2e-05, 0.0]]"
182,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,48,3,1,"[[0.0, -2e-05, 0.025, -1e-05, -1e-05, 0.0], [0.05, -2e-05, -1e-05, -2e-05, 0.15, 0.025], [0.0, -1e-05, 0.025, 0.15, 0.05, 0.05], [-2e-05, -1e-05, 0.1, -2e-05, 0.175, 0.025], [0.0, -1e-05, 0.05, 0.025, 0.025, 0.025], [0.05, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
183,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,31,24,1,"[[0.047619047619047616, -1e-05, 0.0, -2e-05, 0.09523809523809523, 0.14285714285714285], [0.047619047619047616, -2e-05, -1e-05, -1e-05, 0.047619047619047616, 0.09523809523809523], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.09523809523809523], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.047619047619047616], [-1e-05, 0.0, -2e-05, -2e-05, 0.047619047619047616, 0.19047619047619047], [0.0, 0.0, 0.0, 0.0, 0.047619047619047616, 0.09523809523809523]]"
183,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.1111111111111111, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0]]"
183,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,50,4,1,"[[0.0, -2e-05, 0.02040816326530612, 0.02040816326530612, -1e-05, 0.02040816326530612], [0.04081632653061224, -2e-05, -1e-05, -2e-05, 0.10204081632653061, 0.061224489795918366], [0.04081632653061224, -1e-05, 0.02040816326530612, 0.10204081632653061, 0.04081632653061224, 0.061224489795918366], [0.02040816326530612, -1e-05, 0.08163265306122448, -2e-05, 0.16326530612244897, 0.0], [0.0, -1e-05, 0.0, 0.061224489795918366, 0.0, 0.08163265306122448], [0.061224489795918366, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
183,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,37,3,1,"[[0.0, -2e-05, 0.03225806451612903, -1e-05, -1e-05, 0.0], [0.06451612903225806, -2e-05, -1e-05, -2e-05, 0.0967741935483871, 0.0], [0.03225806451612903, -1e-05, 0.03225806451612903, 0.0967741935483871, 0.06451612903225806, 0.03225806451612903], [-2e-05, -1e-05, 0.12903225806451613, -2e-05, 0.1935483870967742, 0.0], [0.0, -1e-05, 0.03225806451612903, 0.06451612903225806, 0.0, 0.06451612903225806], [0.06451612903225806, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
184,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,50,24,1,"[[0.12121212121212122, -1e-05, 0.0, -2e-05, 0.15151515151515152, 0.12121212121212122], [0.12121212121212122, -2e-05, -1e-05, -1e-05, 0.06060606060606061, 0.09090909090909091], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.06060606060606061], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.030303030303030304], [-1e-05, 0.0, -2e-05, -2e-05, 0.06060606060606061, 0.09090909090909091], [0.0, 0.0, 0.0, 0.0, 0.030303030303030304, 0.06060606060606061]]"
184,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,12,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.1111111111111111, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
184,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,50,16,0,"[[0.07692307692307693, -2e-05, 0.15384615384615385, 0.1282051282051282, -1e-05, 0.1794871794871795], [0.02564102564102564, -2e-05, -1e-05, -2e-05, 0.0, 0.02564102564102564], [0.05128205128205128, -1e-05, 0.02564102564102564, 0.02564102564102564, 0.07692307692307693, 0.02564102564102564], [0.02564102564102564, -1e-05, 0.02564102564102564, -2e-05, 0.05128205128205128, 0.05128205128205128], [0.0, -1e-05, 0.0, 0.0, 0.02564102564102564, 0.02564102564102564], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
184,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,34,15,0,"[[0.0, -2e-05, 0.06666666666666667, -1e-05, -1e-05, 0.0], [0.03333333333333333, -2e-05, -1e-05, -2e-05, 0.0, 0.0], [0.03333333333333333, -1e-05, 0.03333333333333333, 0.03333333333333333, 0.0, 0.1], [-2e-05, -1e-05, 0.16666666666666666, -2e-05, 0.1, 0.0], [0.1, -1e-05, 0.06666666666666667, 0.16666666666666666, 0.03333333333333333, 0.0], [0.0, -2e-05, 0.06666666666666667, 0.0, -2e-05, 0.0]]"
185,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,50,12,1,"[[0.14285714285714285, -1e-05, 0.2857142857142857, -2e-05, 0.17857142857142858, 0.03571428571428571], [0.17857142857142858, -2e-05, -1e-05, -1e-05, 0.14285714285714285, 0.03571428571428571], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.0], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
185,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.2222222222222222, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111]]"
185,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,41,15,0,"[[0.02564102564102564, -2e-05, 0.07692307692307693, 0.05128205128205128, -1e-05, 0.02564102564102564], [0.07692307692307693, -2e-05, -1e-05, -2e-05, 0.0, 0.0], [0.07692307692307693, -1e-05, 0.02564102564102564, 0.0, 0.0, 0.0], [0.10256410256410256, -1e-05, 0.02564102564102564, -2e-05, 0.0, 0.0], [0.10256410256410256, -1e-05, 0.02564102564102564, 0.1282051282051282, 0.07692307692307693, 0.05128205128205128], [0.02564102564102564, -2e-05, 0.05128205128205128, 0.05128205128205128, -2e-05, 0.0]]"
185,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,39,6,0,"[[0.0, -2e-05, 0.0, -1e-05, -1e-05, 0.03333333333333333], [0.1, -2e-05, -1e-05, -2e-05, 0.1, 0.03333333333333333], [0.03333333333333333, -1e-05, 0.06666666666666667, 0.13333333333333333, 0.03333333333333333, 0.03333333333333333], [-2e-05, -1e-05, 0.1, -2e-05, 0.1, 0.0], [0.0, -1e-05, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667], [0.03333333333333333, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
186,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,50,3,0,"[[0.15625, -1e-05, 0.28125, -2e-05, 0.15625, 0.09375], [0.125, -2e-05, -1e-05, -1e-05, 0.15625, 0.0], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.0], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.03125, 0.0, 0.0, 0.0]]"
186,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,21,12,1,"[[0.14285714285714285, -1e-05, -2e-05, -2e-05, 0.14285714285714285, 0.21428571428571427], [0.0, -2e-05, -1e-05, -1e-05, 0.21428571428571427, 0.07142857142857142], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.07142857142857142], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.07142857142857142], [0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0]]"
186,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,50,19,0,"[[0.0625, -2e-05, 0.041666666666666664, 0.020833333333333332, -1e-05, 0.020833333333333332], [0.14583333333333334, -2e-05, -1e-05, -2e-05, 0.020833333333333332, 0.0], [0.1875, -1e-05, 0.020833333333333332, 0.0625, 0.0, 0.0], [0.020833333333333332, -1e-05, 0.020833333333333332, -2e-05, 0.0, 0.0], [0.125, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.1875, -2e-05, 0.041666666666666664, 0.020833333333333332, -2e-05, 0.0]]"
186,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,36,3,1,"[[0.0, -2e-05, 0.030303030303030304, -1e-05, -1e-05, 0.0], [0.06060606060606061, -2e-05, -1e-05, -2e-05, 0.12121212121212122, 0.030303030303030304], [0.030303030303030304, -1e-05, 0.030303030303030304, 0.12121212121212122, 0.030303030303030304, 0.06060606060606061], [-2e-05, -1e-05, 0.15151515151515152, -2e-05, 0.12121212121212122, 0.0], [0.0, -1e-05, 0.06060606060606061, 0.06060606060606061, 0.0, 0.030303030303030304], [0.06060606060606061, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
187,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,50,12,1,"[[0.12903225806451613, -1e-05, 0.06451612903225806, -2e-05, 0.16129032258064516, 0.16129032258064516], [0.06451612903225806, -2e-05, -1e-05, -1e-05, 0.0967741935483871, 0.03225806451612903], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.06451612903225806], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.0967741935483871], [-1e-05, 0.0, -2e-05, -2e-05, 0.03225806451612903, 0.06451612903225806], [0.0, 0.0, 0.0, 0.0, 0.0, 0.03225806451612903]]"
187,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,14,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.2222222222222222, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111]]"
187,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,50,19,0,"[[0.023255813953488372, -2e-05, 0.023255813953488372, 0.023255813953488372, -1e-05, 0.0], [0.13953488372093023, -2e-05, -1e-05, -2e-05, 0.0, 0.0], [0.11627906976744186, -1e-05, 0.09302325581395349, 0.046511627906976744, 0.0, 0.0], [0.023255813953488372, -1e-05, 0.09302325581395349, -2e-05, 0.0, 0.0], [0.09302325581395349, -1e-05, 0.09302325581395349, 0.06976744186046512, 0.0, 0.0], [0.11627906976744186, -2e-05, 0.023255813953488372, 0.023255813953488372, -2e-05, 0.0]]"
187,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,26,27,0,"[[0.047619047619047616, -2e-05, 0.09523809523809523, -1e-05, -1e-05, 0.09523809523809523], [0.0, -2e-05, -1e-05, -2e-05, 0.0, 0.047619047619047616], [0.047619047619047616, -1e-05, 0.0, 0.047619047619047616, 0.0, 0.09523809523809523], [-2e-05, -1e-05, 0.0, -2e-05, 0.047619047619047616, 0.047619047619047616], [0.09523809523809523, -1e-05, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523], [0.0, -2e-05, 0.047619047619047616, 0.047619047619047616, -2e-05, 0.0]]"
188,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,50,24,1,"[[0.0967741935483871, -1e-05, 0.22580645161290322, -2e-05, 0.0967741935483871, 0.06451612903225806], [0.0967741935483871, -2e-05, -1e-05, -1e-05, 0.03225806451612903, 0.06451612903225806], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.06451612903225806], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.03225806451612903], [-1e-05, 0.0, -2e-05, -2e-05, 0.06451612903225806, 0.0967741935483871], [0.0, 0.0, 0.0, 0.0, 0.0, 0.06451612903225806]]"
188,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.1111111111111111, -2e-05, -2e-05, 0.0, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
188,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,50,4,1,"[[0.0, -2e-05, 0.02127659574468085, 0.02127659574468085, -1e-05, 0.02127659574468085], [0.0425531914893617, -2e-05, -1e-05, -2e-05, 0.1276595744680851, 0.10638297872340426], [0.0, -1e-05, 0.02127659574468085, 0.1276595744680851, 0.02127659574468085, 0.0851063829787234], [0.0, -1e-05, 0.0851063829787234, -2e-05, 0.14893617021276595, 0.02127659574468085], [0.0, -1e-05, 0.02127659574468085, 0.0425531914893617, 0.0, 0.0425531914893617], [0.0425531914893617, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
188,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,42,6,0,"[[0.0, -2e-05, 0.030303030303030304, -1e-05, -1e-05, 0.030303030303030304], [0.09090909090909091, -2e-05, -1e-05, -2e-05, 0.09090909090909091, 0.030303030303030304], [0.030303030303030304, -1e-05, 0.09090909090909091, 0.06060606060606061, 0.0, 0.030303030303030304], [-2e-05, -1e-05, 0.15151515151515152, -2e-05, 0.09090909090909091, 0.0], [0.0, -1e-05, 0.09090909090909091, 0.12121212121212122, 0.0, 0.030303030303030304], [0.030303030303030304, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
189,6_easy_full,3,50,shutter,blocking,False,True,2,square,2,True,34,12,1,"[[0.08, -1e-05, 0.08, -2e-05, 0.16, 0.2], [0.0, -2e-05, -1e-05, -1e-05, 0.04, 0.04], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.16], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.12], [0.0, 0.0, 0.0, 0.0, 0.0, 0.04]]"
189,6_easy_pruned,3,50,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.2222222222222222], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
189,6_hard_full,3,50,shutter,blocking,False,True,2,square,2,True,50,19,0,"[[0.06818181818181818, -2e-05, 0.022727272727272728, 0.022727272727272728, -1e-05, 0.022727272727272728], [0.13636363636363635, -2e-05, -1e-05, -2e-05, 0.022727272727272728, 0.0], [0.11363636363636363, -1e-05, 0.022727272727272728, 0.0, 0.0, 0.0], [0.022727272727272728, -1e-05, 0.09090909090909091, -2e-05, 0.0, 0.0], [0.13636363636363635, -1e-05, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0], [0.13636363636363635, -2e-05, 0.045454545454545456, 0.045454545454545456, -2e-05, 0.0]]"
189,6_hard_pruned,3,50,shutter,blocking,False,True,2,square,2,True,34,21,0,"[[0.08, -2e-05, 0.12, -1e-05, -1e-05, 0.0], [0.08, -2e-05, -1e-05, -2e-05, 0.2, 0.0], [0.0, -1e-05, 0.04, 0.0, 0.08, 0.04], [-2e-05, -1e-05, 0.04, -2e-05, 0.12, 0.04], [0.0, -1e-05, 0.08, 0.04, 0.04, 0.0], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
