,fitted_heuristic,log_likelihood,userid
155,blocking,-2.2918159789,9befd8ad
156,interaction_blind,-1.62328163611,9da51cdd
157,density,-1.604536176,9db10b00
158,blocking_blind,-2.60764388432,9dd11e8e
159,non-linear,-2.49635007538,9defd82d
160,interaction_blind,-1.70097105214,9ea4fe94
161,interaction,-1.5791279725,a2ebe618
162,density,-2.0777290675,a2f6ba1d
163,interaction,-2.31049406924,a3eacaa9
164,non-linear,-2.96919678346,a4f74985
165,density,-2.64656766967,a5e116c5
166,density,-2.68511659895,a6bff327
167,blocking,-2.21362225135,a7b511d6
168,interaction_blind,-1.88192943317,a9cbcabb
169,blocking,-1.54985051043,aafbd6ab
170,blocking_blind,-0.900584084778,abc728e1
171,blocking_blind,-1.436175534,abd12ee2
172,blocking,-2.29530346271,abdacc98
173,blocking_blind,-2.006430191,acb11b17
174,blocking_blind,-2.251329964,acc6e9d4
175,blocking,-2.54303959231,acdac85f
176,blocking_blind,-2.04137302997,aceaccbc
177,interaction_blind,-2.71204150793,add50f98
178,linear,-2.20610722433,adfac866
179,blocking_blind,-0.538139794286,aedbea55
180,blocking_blind,-2.74151550447,b0c6f3a8
181,blocking_blind,-2.1711545825,b0d518a1
182,blocking,-1.887396243,b0e1157c
183,blocking_blind,-1.87363688814,b3dbd892
184,density,-1.8522748934,b3e4f78d
185,blocking,-2.47443737537,b4a4f22a
186,interaction_blind,-0.4397804285,b4abeb7e
187,blocking,-2.2284818495,b7a4fe27
188,interaction_blind,-0.1119294235,b7e510d3
189,non-linear,-2.4539158354,b7eae04f
190,interaction_blind,-2.57646019273,b8bac8b7
191,blocking,-1.84468110427,b9bbc96c
192,blocking,-1.90972839853,b9e10f8b
193,blocking,-1.43675466486,b9e512db
194,blocking_blind,-0.795335046667,bacbc468
195,blocking,-0.831122797,bae515f2
196,interaction_blind,-1.88861237925,bca124ea
197,blocking_blind,-2.80529074658,bcdfd2df
198,blocking_blind,-1.49972250983,bcf51783
199,interaction_blind,-1.570278891,bdd7483e
200,blocking_blind,-2.13119002265,bed50a1d
201,interaction_blind,-2.24425561043,bfabcc7d
202,interaction_blind,-0.771693756,c0cbeef2
203,blocking_blind,-2.9191237601,c0dfd341
204,blocking_blind,-2.95054154507,c6aad6d0
205,blocking_blind,-2.24015230776,c6c100be
206,interaction_blind,-1.84069652826,c7a67aab
207,blocking_blind,-1.20013803929,c7c6f18d
208,blocking_blind,-1.7316918255,c7fffe38
209,interaction_blind,-2.75072390162,c8a4fa50
210,non-linear,-1.7005020895,c8afed22
211,blocking_blind,-1.77496332471,c8c4f85a
212,interaction_blind,-1.01612409333,c9c757af
213,blocking_blind,-2.3978877193,cceac8ca
214,blocking_blind,-2.09674707923,cdc514e1
215,non-linear,-3.41484116855,ceafe698
216,interaction_blind,-0.251888712,cec10cc8
217,blocking_blind,-2.87665481685,cefc077d
218,density,-2.83283376716,cfd6ff5a
219,interaction_blind,-2.52310705219,cff10c9a
220,blocking,-2.90106287142,d0f687f1
221,interaction_blind,-1.25093235,d1bbc1e6
222,blocking_blind,-1.77169376787,d2ac158a
223,non-linear,-2.26794539569,d2d73ea5
224,density,-2.63158907638,d3b525de
225,blocking_blind,-1.67410719013,d4fac87b
226,density,-2.54823120994,d6b67ee1
227,non-linear,-2.52487598248,d6c10e9a
228,density,-2.774327432,d6d500ab
229,interaction_blind,-0.723548811333,d8aacc7a
230,interaction_blind,-1.9715233975,d9e4f7e5
231,blocking_blind,-2.05347771518,daa11f50
232,non-linear,-2.15745497643,dabbe6bb
233,interaction_blind,-1.873282029,daefd33a
234,blocking_blind,-1.95212837788,daf74d3f
235,interaction_blind,-2.18118473244,dbe71b15
236,interaction_blind,-1.2579095494,dcc4f10e
237,interaction,-1.6322915615,dcfbe5af
238,interaction_blind,-0.716187123833,ddb7456a
239,interaction_blind,-2.13464618819,dfa705b9
240,blocking,-2.13811772144,dfcbf407
241,interaction,-2.5584693393,dfe6bee3
242,interaction_blind,-2.7352586242,e0a10efa
243,blocking,-2.63033499327,e1b100ae
244,blocking_blind,-0.7886117505,e1e500d7
245,interaction_blind,-2.91187699428,e2b10de5
246,blocking_blind,-2.9721638812,e3a4effd
247,interaction_blind,-0.877233629,e5b69f84
248,non-linear,-2.563255107,e6abcdb2
249,blocking_blind,-2.22644054622,e6efec72
250,blocking_blind,-1.337456156,e9b10766
251,blocking_blind,-2.70704855505,e9bbf006
252,interaction_blind,-1.83301397227,e9dbbf8a
253,blocking_blind,-1.6952966997,eaaff660
254,blocking_blind,-1.7789314378,ecefd3a0
255,density,-2.45700528659,edbbcb60
256,interaction_blind,-2.54054233086,edf12206
257,blocking,-1.75601595911,edfff93e
258,blocking,-3.03542984133,eec719ce
259,interaction,-2.07356253433,eec7360c
260,blocking,-2.30313321785,eefbf52d
261,density,-2.86420717996,efa7383d
262,interaction_blind,-2.26661889717,efd4fa4a
263,blocking_blind,-2.00784112062,f0ebc21e
264,blocking,-1.83635156171,f1fbe0de
265,non-linear,-2.35991447419,f3dbeb7e
266,interaction_blind,-2.7132904985,f3f4f4ae
267,blocking_blind,-2.61893234981,f4c4f33c
268,blocking_blind,-3.13869378155,f6fbf7bf
269,blocking_blind,-2.02271787052,f8e11654
270,blocking_blind,-1.65031600745,f8efd664
271,blocking,-1.09980054306,f9c123d7
272,linear,-2.8655143135,fac10d6e
273,blocking_blind,-1.50672037759,fcb764e3
274,interaction,-2.29072716922,fda4f169
275,density,-2.94312446117,fdaa7ebb
276,interaction_blind,-2.26807228626,fdc4f07b
