,correlation,heuristic,path_length
0,0.507241675779,density,14
1,-0.330395155691,linear,14
2,-0.135093956467,non-linear,14
3,0.0562480100525,interaction,14
4,-0.0977193512977,blocking,14
5,0.172491509017,density,13
6,0.0364087992496,linear,13
7,-0.0736505709737,non-linear,13
8,-0.13401705773,interaction,13
9,-0.00754622358415,blocking,13
10,0.0726560207269,density,12
11,-0.195583018645,linear,12
12,-0.404696248176,non-linear,12
13,-0.0429104809523,interaction,12
14,-0.349367236079,blocking,12
15,0.218978252087,density,11
16,-0.0296930874802,linear,11
17,-0.0273096905904,non-linear,11
18,0.134383420296,interaction,11
19,0.0313681538753,blocking,11
20,0.227755428994,density,10
21,0.0591985596877,linear,10
22,0.127582671283,non-linear,10
23,0.129868938205,interaction,10
24,0.112958200243,blocking,10
25,0.211221249927,density,5
26,0.173315157082,linear,5
27,0.0769230769231,non-linear,5
28,0.533171142512,interaction,5
29,0.294829661356,blocking,5
30,,density,36
31,,linear,36
32,,non-linear,36
33,,interaction,36
34,,blocking,36
35,,density,35
36,,linear,35
37,,non-linear,35
38,,interaction,35
39,,blocking,35
40,,density,34
41,,linear,34
42,,non-linear,34
43,,interaction,34
44,,blocking,34
45,,density,33
46,,linear,33
47,,non-linear,33
48,,interaction,33
49,,blocking,33
50,,density,32
51,,linear,32
52,,non-linear,32
53,,interaction,32
54,,blocking,32
55,,density,31
56,,linear,31
57,,non-linear,31
58,,interaction,31
59,,blocking,31
60,,density,30
61,,linear,30
62,,non-linear,30
63,,interaction,30
64,,blocking,30
65,0.0,density,29
66,-1.0,linear,29
67,0.0,non-linear,29
68,1.0,interaction,29
69,0.0,blocking,29
70,,density,28
71,0.707106781187,linear,28
72,0.774596669241,non-linear,28
73,0.866025403784,interaction,28
74,,blocking,28
75,,density,27
76,,linear,27
77,,non-linear,27
78,,interaction,27
79,,blocking,27
80,,density,26
81,,linear,26
82,,non-linear,26
83,,interaction,26
84,,blocking,26
85,,density,25
86,,linear,25
87,,non-linear,25
88,,interaction,25
89,,blocking,25
90,,density,24
91,,linear,24
92,,non-linear,24
93,,interaction,24
94,,blocking,24
95,,density,23
96,,linear,23
97,,non-linear,23
98,,interaction,23
99,,blocking,23
100,,density,22
101,,linear,22
102,,non-linear,22
103,,interaction,22
104,,blocking,22
105,,density,21
106,,linear,21
107,,non-linear,21
108,,interaction,21
109,,blocking,21
110,0.503952630679,density,20
111,-0.292770021885,linear,20
112,0.866025403784,non-linear,20
113,-0.169030850946,interaction,20
114,-0.207019667803,blocking,20
115,,density,19
116,,linear,19
117,,non-linear,19
118,,interaction,19
119,,blocking,19
120,0.247435829653,density,18
121,-0.130930734142,linear,18
122,,non-linear,18
123,,interaction,18
124,0.204124145232,blocking,18
125,-0.0563436169819,density,17
126,-0.273861278753,linear,17
127,-0.207019667803,non-linear,17
128,0.353553390593,interaction,17
129,-0.182574185835,blocking,17
130,0.298807152334,density,16
131,0.232224397071,linear,16
132,-0.258198889747,non-linear,16
133,0.385337317794,interaction,16
134,0.0,blocking,16
135,0.194359681654,density,15
136,-0.451061147989,linear,15
137,-0.325703680821,non-linear,15
138,0.360260634771,interaction,15
139,-0.0569350170102,blocking,15
140,0.0894736842105,density,4
141,0.588966077495,linear,4
142,0.584229390681,non-linear,4
143,0.635164835165,interaction,4
144,0.441861172138,blocking,4
145,0.220036130255,density,3
146,0.497076128326,linear,3
147,0.719461011334,non-linear,3
148,0.830165698649,interaction,3
149,0.758022618791,blocking,3
150,-0.0434782608696,density,2
151,0.381739130435,linear,2
152,0.471428571429,non-linear,2
153,0.600769230769,interaction,2
154,0.395256916996,blocking,2
155,0.345902248994,density,1
156,0.300967499176,linear,1
157,0.516354977802,non-linear,1
158,0.577578363436,interaction,1
159,0.498213835963,blocking,1
160,,density,68
161,,linear,68
162,,non-linear,68
163,,interaction,68
164,,blocking,68
165,,density,67
166,,linear,67
167,,non-linear,67
168,,interaction,67
169,,blocking,67
170,,density,66
171,,linear,66
172,,non-linear,66
173,,interaction,66
174,,blocking,66
175,,density,65
176,,linear,65
177,,non-linear,65
178,,interaction,65
179,,blocking,65
180,,density,64
181,,linear,64
182,,non-linear,64
183,,interaction,64
184,,blocking,64
185,,density,63
186,,linear,63
187,,non-linear,63
188,,interaction,63
189,,blocking,63
190,,density,62
191,,linear,62
192,,non-linear,62
193,,interaction,62
194,,blocking,62
195,,density,61
196,,linear,61
197,,non-linear,61
198,,interaction,61
199,,blocking,61
200,,density,60
201,,linear,60
202,,non-linear,60
203,,interaction,60
204,,blocking,60
205,,density,59
206,,linear,59
207,,non-linear,59
208,,interaction,59
209,,blocking,59
210,,density,58
211,,linear,58
212,,non-linear,58
213,,interaction,58
214,,blocking,58
215,,density,57
216,,linear,57
217,,non-linear,57
218,,interaction,57
219,,blocking,57
220,,density,56
221,,linear,56
222,,non-linear,56
223,,interaction,56
224,,blocking,56
225,,density,55
226,,linear,55
227,,non-linear,55
228,,interaction,55
229,,blocking,55
230,,density,54
231,,linear,54
232,,non-linear,54
233,,interaction,54
234,,blocking,54
235,,density,53
236,,linear,53
237,,non-linear,53
238,,interaction,53
239,,blocking,53
240,,density,52
241,,linear,52
242,,non-linear,52
243,,interaction,52
244,,blocking,52
245,,density,51
246,,linear,51
247,,non-linear,51
248,,interaction,51
249,,blocking,51
250,,density,50
251,,linear,50
252,,non-linear,50
253,,interaction,50
254,,blocking,50
255,,density,49
256,,linear,49
257,,non-linear,49
258,,interaction,49
259,,blocking,49
260,,density,48
261,,linear,48
262,,non-linear,48
263,,interaction,48
264,,blocking,48
