,board_name,path,path_length,probability
0,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2]]",6,1.0
1,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [2, 4, 1]]",9,0.002
2,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 5, 1], [0, 0, 2]]",8,0.022
3,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 3, 1], [0, 0, 2], [1, 4, 1]]",9,0.02
4,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 3, 1]]",7,0.056
5,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1]]",7,0.042
6,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 3, 1], [4, 4, 2]]",8,0.022
7,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [4, 4, 2], [5, 0, 1]]",9,0.002
8,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 4, 1], [0, 0, 2], [4, 3, 1], [1, 4, 2]]",10,0.002
9,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [4, 3, 1], [5, 5, 2]]",10,0.002
10,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 4, 1], [4, 4, 2], [2, 3, 1], [2, 4, 2]]",10,0.008
11,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [4, 5, 1], [5, 5, 2]]",10,0.002
12,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 4, 1], [0, 0, 2], [4, 3, 1], [1, 0, 2]]",10,0.004
13,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [4, 4, 2], [2, 0, 1]]",9,0.002
14,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 5, 1], [4, 4, 2], [0, 0, 1]]",9,0.002
15,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1], [4, 4, 2]]",8,0.022
16,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 5, 1]]",7,0.038
17,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [5, 3, 1]]",9,0.002
18,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 4, 1], [0, 0, 2], [4, 3, 1]]",9,0.018
19,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 4, 1], [4, 4, 2], [1, 0, 1]]",9,0.002
20,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 5, 1], [4, 4, 2], [1, 0, 1], [5, 5, 2]]",10,0.006
21,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [0, 0, 2]]",8,0.022
22,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 5, 1], [4, 4, 2], [1, 4, 1]]",9,0.004
23,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 3, 1], [4, 4, 2], [3, 5, 1]]",9,0.002
24,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [4, 0, 1], [5, 5, 2]]",10,0.002
25,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 4, 1], [0, 0, 2], [2, 3, 1], [5, 0, 2]]",10,0.002
26,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 3, 1], [0, 0, 2], [4, 4, 1], [2, 4, 2]]",10,0.026
27,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 2, 1], [4, 4, 2], [5, 5, 1]]",9,0.002
28,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 5, 1], [4, 4, 2], [3, 5, 1]]",9,0.002
29,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 5, 1], [4, 4, 2], [1, 0, 1], [2, 4, 2]]",10,0.002
30,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [4, 4, 2], [4, 5, 1], [2, 4, 2]]",10,0.002
31,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 0, 1], [4, 4, 2], [4, 2, 1], [0, 0, 2]]",10,0.002
32,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [4, 4, 2], [3, 4, 1], [0, 0, 2]]",10,0.002
33,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 2, 1]]",7,0.052
34,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1]]",7,0.052
35,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [4, 4, 2], [5, 0, 1], [2, 4, 2]]",10,0.002
36,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 0, 1]]",7,0.062
37,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 5, 1], [4, 4, 2], [4, 0, 1], [0, 0, 2]]",10,0.002
38,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 0, 1], [0, 0, 2], [2, 3, 1]]",9,0.04
39,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 0, 1], [4, 4, 2], [2, 5, 1]]",9,0.004
40,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [0, 0, 2], [4, 4, 1], [5, 3, 2]]",10,0.022
41,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [0, 0, 2], [4, 4, 1], [2, 3, 2]]",10,0.002
42,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 0, 1], [4, 4, 2], [0, 0, 1], [2, 4, 2]]",10,0.002
43,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [4, 4, 2], [4, 0, 1]]",9,0.002
44,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 3, 1], [4, 4, 2], [3, 4, 1], [0, 0, 2]]",10,0.002
45,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [5, 5, 1], [0, 0, 2]]",10,0.002
46,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 4, 1], [0, 0, 2], [2, 3, 1], [5, 2, 2]]",10,0.002
47,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 0, 1]]",7,0.076
48,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 5, 1], [0, 0, 2], [4, 4, 1], [2, 3, 2]]",10,0.006
49,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1], [0, 0, 2]]",8,0.028
50,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [1, 4, 1], [5, 5, 2]]",10,0.002
51,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 3, 1], [4, 4, 2], [1, 5, 1], [0, 0, 2]]",10,0.004
52,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 5, 1], [4, 4, 2], [2, 4, 1], [0, 0, 2]]",10,0.002
53,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [2, 3, 1]]",9,0.002
54,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [4, 4, 2], [2, 0, 1], [0, 0, 2]]",10,0.002
55,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 5, 1], [4, 4, 2], [5, 3, 1]]",9,0.002
56,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1], [4, 4, 2], [1, 0, 1]]",9,0.01
57,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 0, 1], [0, 0, 2]]",8,0.04
58,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [4, 2, 1], [5, 5, 2]]",10,0.004
59,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 3, 1], [4, 4, 2], [2, 4, 1]]",9,0.002
60,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [2, 0, 1], [2, 4, 2]]",10,0.004
61,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [4, 4, 2], [4, 0, 1], [2, 4, 2]]",10,0.002
62,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1]]",7,0.072
63,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [4, 0, 1]]",9,0.002
64,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 5, 1], [4, 4, 2]]",8,0.018
65,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [0, 0, 2], [4, 4, 1]]",9,0.022
66,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [4, 4, 2], [4, 3, 1]]",9,0.002
67,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 0, 1], [4, 4, 2]]",8,0.028
68,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 4, 1], [0, 0, 2], [2, 3, 1], [1, 4, 2]]",10,0.002
69,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [2, 5, 1], [2, 4, 2]]",10,0.002
70,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 0, 1], [4, 4, 2], [4, 0, 1], [0, 0, 2]]",10,0.002
71,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 4, 1], [0, 0, 2], [4, 3, 1], [2, 5, 2]]",10,0.002
72,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [2, 0, 1]]",9,0.004
73,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 3, 1], [0, 0, 2], [5, 0, 1], [4, 4, 2]]",10,0.016
74,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [3, 5, 1], [5, 5, 2]]",10,0.002
75,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 0, 1], [0, 0, 2], [4, 3, 1], [4, 4, 2]]",10,0.01
76,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 2, 1], [4, 4, 2], [1, 5, 1]]",9,0.002
77,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 4, 1], [4, 4, 2], [4, 3, 1]]",9,0.002
78,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [5, 0, 1], [5, 5, 2]]",10,0.002
79,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1]]",7,0.042
80,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 4, 1], [4, 4, 2], [4, 2, 1]]",9,0.002
81,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [4, 4, 2], [4, 5, 1]]",9,0.002
82,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [4, 4, 2], [2, 3, 1], [0, 0, 2]]",10,0.002
83,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 4, 1], [4, 4, 2]]",8,0.024
84,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [0, 0, 2], [4, 4, 1]]",9,0.03
85,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1], [4, 4, 2], [1, 0, 1], [2, 4, 2]]",10,0.002
86,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 0, 1], [0, 0, 2]]",8,0.026
87,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [4, 4, 2], [1, 4, 1]]",9,0.002
88,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [5, 0, 1]]",9,0.004
89,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 0, 1]]",7,0.068
90,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 4, 1], [0, 0, 2], [4, 4, 1]]",9,0.032
91,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 4, 1]]",7,0.062
92,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 4, 1], [0, 0, 2], [2, 3, 1], [3, 4, 2]]",10,0.002
93,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [1, 0, 1]]",9,0.002
94,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 3, 1], [0, 0, 2]]",8,0.036
95,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 3, 1]]",7,0.058
96,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [4, 4, 2]]",8,0.02
97,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 3, 1], [4, 4, 2], [5, 0, 1]]",9,0.014
98,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 2, 1], [4, 4, 2], [5, 5, 1], [0, 0, 2]]",10,0.002
99,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 0, 1], [4, 4, 2], [4, 5, 1], [0, 0, 2]]",10,0.002
100,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [4, 4, 2], [3, 4, 1]]",9,0.002
101,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [4, 4, 2], [3, 4, 1], [0, 0, 2]]",10,0.004
102,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 2, 1], [4, 4, 2], [1, 5, 1], [0, 0, 2]]",10,0.002
103,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 5, 1], [0, 0, 2], [4, 4, 1]]",9,0.028
104,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1]]",7,0.05
105,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 5, 1], [4, 4, 2], [4, 3, 1]]",9,0.004
106,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1], [4, 4, 2], [2, 3, 1], [0, 0, 2]]",10,0.008
107,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [0, 0, 2], [4, 4, 1], [2, 3, 2]]",10,0.014
108,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [5, 0, 1], [0, 0, 2]]",10,0.004
109,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 5, 1], [4, 4, 2], [4, 5, 1], [5, 5, 2]]",10,0.002
110,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 3, 1], [4, 4, 2], [4, 2, 1], [0, 0, 2]]",10,0.006
111,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 2, 1], [0, 0, 2]]",8,0.028
112,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [4, 5, 1], [5, 5, 2]]",10,0.006
113,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1], [0, 0, 2], [4, 2, 1]]",9,0.01
114,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [3, 5, 1]]",9,0.004
115,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 4, 1], [0, 0, 2], [4, 4, 1], [5, 3, 2]]",10,0.032
116,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [4, 4, 2]]",8,0.02
117,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 4, 1], [4, 4, 2], [0, 0, 1]]",9,0.004
118,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 5, 1], [4, 4, 2], [5, 0, 1], [0, 0, 2]]",10,0.002
119,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 0, 1], [4, 4, 2], [1, 0, 1], [2, 4, 2]]",10,0.002
120,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 4, 1], [0, 0, 2]]",8,0.038
121,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 0, 1], [4, 4, 2]]",8,0.036
122,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 2, 1], [4, 4, 2], [4, 0, 1]]",9,0.004
123,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 3, 1], [4, 4, 2], [5, 2, 1]]",9,0.002
124,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 5, 1], [4, 4, 2], [2, 3, 1]]",9,0.002
125,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 5, 1]]",7,0.038
126,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [4, 5, 1]]",9,0.002
127,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 2, 1], [4, 4, 2], [4, 5, 1], [0, 0, 2]]",10,0.002
128,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1], [4, 4, 2], [2, 3, 1], [5, 5, 2]]",10,0.002
129,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [1, 5, 1], [4, 4, 2], [4, 0, 1]]",9,0.002
130,6_hard_full,"[[0, 3, 1], [3, 0, 2]]",2,1.0
131,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [4, 4, 2], [0, 0, 1], [2, 4, 2]]",10,0.002
132,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 2, 1], [4, 4, 2], [2, 0, 1], [2, 4, 2]]",10,0.002
133,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [2, 4, 1], [4, 4, 2], [3, 4, 1]]",9,0.002
134,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [4, 4, 2], [0, 0, 1], [2, 4, 2]]",10,0.002
135,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [3, 5, 1], [4, 4, 2], [4, 2, 1]]",9,0.002
136,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 0, 1], [0, 0, 2], [4, 4, 1]]",9,0.022
137,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 3, 1], [4, 4, 2], [2, 5, 1], [2, 4, 2]]",10,0.002
138,6_hard_full,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [5, 5, 1], [0, 0, 2]]",8,0.024
