iteration,board,shutter_size,k,noise_sig,max_moves,max_heuristic_comp,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,numberOfHeuristicComp,answer,correct,o_misses,x_misses,exploredNodes
0,6_easy_full,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,30,97.0,24,1,0.8333333333333334,0.0,"[[0.0, -1e-05, 0.0, -2e-05, 0.0, 0.041666666666666664], [0.0, -2e-05, -1e-05, -1e-05, 0.16666666666666666, 0.20833333333333334], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.041666666666666664], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.041666666666666664], [-1e-05, 0.08333333333333333, -2e-05, -2e-05, 0.125, 0.0], [0.125, 0.08333333333333333, 0.0, 0.08333333333333333, 0.0, 0.0]]"
0,6_easy_pruned,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,24,114.0,12,1,0.14285714285714285,0.0,"[[0.05263157894736842, -1e-05, -2e-05, -2e-05, 0.0, 0.21052631578947367], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.05263157894736842], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.15789473684210525], [-2e-05, 0.05263157894736842, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.10526315789473684, 0.10526315789473684], [0.05263157894736842, 0.0, 0.05263157894736842, 0.0, 0.05263157894736842, 0.10526315789473684]]"
0,6_hard_full,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,30,307.0,16,0,0.47619047619047616,0.0,"[[0.08571428571428572, -2e-05, 0.05714285714285714, 0.08571428571428572, -1e-05, 0.05714285714285714], [0.0, -2e-05, -1e-05, -2e-05, 0.08571428571428572, 0.05714285714285714], [0.0, -1e-05, 0.02857142857142857, 0.02857142857142857, 0.08571428571428572, 0.0], [0.05714285714285714, -1e-05, 0.05714285714285714, -2e-05, 0.02857142857142857, 0.0], [0.0, -1e-05, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714], [0.0, -2e-05, 0.05714285714285714, 0.0, -2e-05, 0.0]]"
0,6_hard_pruned,0.5,5,0.5,30,50000,shutter,blocking,False,True,2,square,2,True,30,268.0,15,0,0.3125,0.0,"[[0.1, -2e-05, 0.03333333333333333, -1e-05, -1e-05, 0.06666666666666667], [0.03333333333333333, -2e-05, -1e-05, -2e-05, 0.0, 0.06666666666666667], [0.06666666666666667, -1e-05, 0.06666666666666667, 0.03333333333333333, 0.0, 0.03333333333333333], [-2e-05, -1e-05, 0.06666666666666667, -2e-05, 0.06666666666666667, 0.03333333333333333], [0.03333333333333333, -1e-05, 0.06666666666666667, 0.03333333333333333, 0.0, 0.06666666666666667], [0.06666666666666667, -2e-05, 0.0, 0.03333333333333333, -2e-05, 0.03333333333333333]]"
0,6_easy_full,0.5,5,1.0,30,50000,shutter,blocking,False,True,2,square,2,True,30,131.0,24,1,0.0,0.0,"[[0.0, -1e-05, 0.07692307692307693, -2e-05, 0.0, 0.11538461538461539], [0.038461538461538464, -2e-05, -1e-05, -1e-05, 0.038461538461538464, 0.11538461538461539], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.15384615384615385], [-2e-05, 0.038461538461538464, -1e-05, -1e-05, -2e-05, 0.19230769230769232], [-1e-05, 0.038461538461538464, -2e-05, -2e-05, 0.038461538461538464, 0.0], [0.0, 0.038461538461538464, 0.038461538461538464, 0.0, 0.038461538461538464, 0.038461538461538464]]"
0,6_easy_pruned,0.5,5,1.0,30,50000,shutter,blocking,False,True,2,square,2,True,22,80.0,12,1,0.0,1.0,"[[0.058823529411764705, -1e-05, -2e-05, -2e-05, 0.0, 0.23529411764705882], [0.058823529411764705, -2e-05, -1e-05, -1e-05, 0.0, 0.058823529411764705], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.11764705882352941], [-2e-05, 0.058823529411764705, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.11764705882352941, 0.11764705882352941], [0.0, 0.0, 0.058823529411764705, 0.0, 0.0, 0.11764705882352941]]"
0,6_hard_full,0.5,5,1.0,30,50000,shutter,blocking,False,True,2,square,2,True,30,287.0,19,0,0.5333333333333333,0.0,"[[0.0, -2e-05, 0.027777777777777776, 0.027777777777777776, -1e-05, 0.0], [0.027777777777777776, -2e-05, -1e-05, -2e-05, 0.05555555555555555, 0.05555555555555555], [0.027777777777777776, -1e-05, 0.0, 0.027777777777777776, 0.027777777777777776, 0.05555555555555555], [0.027777777777777776, -1e-05, 0.1388888888888889, -2e-05, 0.05555555555555555, 0.05555555555555555], [0.027777777777777776, -1e-05, 0.05555555555555555, 0.027777777777777776, 0.1388888888888889, 0.08333333333333333], [0.027777777777777776, -2e-05, 0.0, 0.027777777777777776, -2e-05, 0.0]]"
0,6_hard_pruned,0.5,5,1.0,30,50000,shutter,blocking,False,True,2,square,2,True,30,250.0,15,0,0.5555555555555556,0.0,"[[0.06666666666666667, -2e-05, 0.06666666666666667, -1e-05, -1e-05, 0.06666666666666667], [0.0, -2e-05, -1e-05, -2e-05, 0.03333333333333333, 0.06666666666666667], [0.03333333333333333, -1e-05, 0.03333333333333333, 0.06666666666666667, 0.1, 0.06666666666666667], [-2e-05, -1e-05, 0.06666666666666667, -2e-05, 0.06666666666666667, 0.03333333333333333], [0.0, -1e-05, 0.06666666666666667, 0.0, 0.03333333333333333, 0.03333333333333333], [0.03333333333333333, -2e-05, 0.06666666666666667, 0.0, -2e-05, 0.0]]"
0,6_easy_full,0.5,5,1.5,30,50000,shutter,blocking,False,True,2,square,2,True,30,97.0,24,1,0.0,0.0,"[[0.09090909090909091, -1e-05, 0.09090909090909091, -2e-05, 0.045454545454545456, 0.0], [0.045454545454545456, -2e-05, -1e-05, -1e-05, 0.13636363636363635, 0.0], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.09090909090909091], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.22727272727272727], [-1e-05, 0.045454545454545456, -2e-05, -2e-05, 0.0, 0.09090909090909091], [0.0, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.045454545454545456]]"
0,6_easy_pruned,0.5,5,1.5,30,50000,shutter,blocking,False,True,2,square,2,True,30,103.0,12,1,0.6,0.0,"[[0.06666666666666667, -1e-05, -2e-05, -2e-05, 0.0, 0.06666666666666667], [0.0, -2e-05, -1e-05, -1e-05, 0.03333333333333333, 0.06666666666666667], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.16666666666666666], [-2e-05, 0.06666666666666667, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.06666666666666667, -2e-05, -2e-05, 0.06666666666666667, 0.13333333333333333], [0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.0, 0.0, 0.16666666666666666]]"
0,6_hard_full,0.5,5,1.5,30,50000,shutter,blocking,False,True,2,square,2,True,29,276.0,7,0,0.42105263157894735,1.0,"[[0.04, -2e-05, 0.04, 0.04, -1e-05, 0.08], [0.04, -2e-05, -1e-05, -2e-05, 0.0, 0.04], [0.0, -1e-05, 0.04, 0.04, 0.04, 0.04], [0.08, -1e-05, 0.04, -2e-05, 0.0, 0.04], [0.08, -1e-05, 0.08, 0.04, 0.0, 0.0], [0.08, -2e-05, 0.04, 0.08, -2e-05, 0.0]]"
0,6_hard_pruned,0.5,5,1.5,30,50000,shutter,blocking,False,True,2,square,2,True,23,211.0,16,0,0.45454545454545453,0.0,"[[0.05, -2e-05, 0.05, -1e-05, -1e-05, 0.15], [0.05, -2e-05, -1e-05, -2e-05, 0.05, 0.0], [0.05, -1e-05, 0.0, 0.05, 0.05, 0.0], [-2e-05, -1e-05, 0.1, -2e-05, 0.05, 0.0], [0.05, -1e-05, 0.05, 0.05, 0.05, 0.05], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.1]]"
0,6_easy_full,0.5,5,0.5,50,50000,shutter,blocking,False,True,2,square,2,True,50,172.0,26,0,0.14285714285714285,0.0,"[[0.02127659574468085, -1e-05, 0.1276595744680851, -2e-05, 0.0, 0.0851063829787234], [0.0425531914893617, -2e-05, -1e-05, -1e-05, 0.0425531914893617, 0.10638297872340426], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0425531914893617], [-2e-05, 0.0425531914893617, -1e-05, -1e-05, -2e-05, 0.1702127659574468], [-1e-05, 0.02127659574468085, -2e-05, -2e-05, 0.02127659574468085, 0.02127659574468085], [0.02127659574468085, 0.06382978723404255, 0.0425531914893617, 0.0851063829787234, 0.0425531914893617, 0.0]]"
0,6_easy_pruned,0.5,5,0.5,50,50000,shutter,blocking,False,True,2,square,2,True,25,111.0,12,1,0.25,0.0,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.25], [-2e-05, 0.05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.15, 0.15], [0.0, 0.0, 0.1, 0.05, 0.05, 0.05]]"
0,6_hard_full,0.5,5,0.5,50,50000,shutter,blocking,False,True,2,square,2,True,22,247.0,15,0,0.13333333333333333,1.0,"[[0.0, -2e-05, 0.05, 0.05, -1e-05, 0.0], [0.1, -2e-05, -1e-05, -2e-05, 0.0, 0.0], [0.05, -1e-05, 0.05, 0.05, 0.0, 0.1], [0.05, -1e-05, 0.05, -2e-05, 0.05, 0.0], [0.05, -1e-05, 0.05, 0.05, 0.05, 0.0], [0.05, -2e-05, 0.1, 0.0, -2e-05, 0.05]]"
0,6_hard_pruned,0.5,5,0.5,50,50000,shutter,blocking,False,True,2,square,2,True,50,442.0,3,1,0.20833333333333334,1.0,"[[0.022222222222222223, -2e-05, 0.06666666666666667, -1e-05, -1e-05, 0.044444444444444446], [0.022222222222222223, -2e-05, -1e-05, -2e-05, 0.044444444444444446, 0.0], [0.06666666666666667, -1e-05, 0.044444444444444446, 0.08888888888888889, 0.044444444444444446, 0.022222222222222223], [-2e-05, -1e-05, 0.06666666666666667, -2e-05, 0.08888888888888889, 0.022222222222222223], [0.044444444444444446, -1e-05, 0.044444444444444446, 0.06666666666666667, 0.0, 0.022222222222222223], [0.06666666666666667, -2e-05, 0.022222222222222223, 0.044444444444444446, -2e-05, 0.044444444444444446]]"
