"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [1, 5, 2], [5, 2, 1], [3, 5, 2]]",6,99979,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2], [4, 1, 1], [5, 2, 2], [2, 5, 1]]",7,49988,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 2, 2], [2, 5, 1], [0, 2, 2], [3, 5, 1], [1, 5, 2]]",8,24992,6_easy_full
"[[4, 1, 1], [4, 5, 2]]",2,199984,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 4, 1], [2, 5, 2]]",4,99987,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2], [4, 1, 1], [5, 2, 2], [2, 5, 1], [0, 5, 2]]",8,49987,6_easy_full
"[[4, 4, 1], [2, 5, 2], [5, 2, 1], [3, 5, 2], [1, 4, 1]]",5,99983,6_easy_full
"[[4, 1, 1]]",1,999960,6_easy_full
"[[4, 4, 1], [2, 5, 2], [5, 2, 1], [3, 5, 2], [1, 4, 1], [1, 5, 2]]",6,99982,6_easy_full
"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [2, 5, 2], [5, 2, 1]]",5,99986,6_easy_full
"[[1, 5, 1], [1, 4, 2]]",2,399980,6_easy_full
"[[3, 5, 1]]",1,299988,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [2, 5, 2]]",4,299961,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [2, 5, 2], [5, 2, 1], [3, 5, 2], [1, 4, 1], [1, 5, 2]]",8,99977,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 2, 2], [2, 5, 1], [0, 2, 2], [1, 5, 1]]",7,24994,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [2, 5, 2], [5, 2, 1], [0, 2, 2], [5, 3, 1]]",7,99978,6_easy_full
"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [1, 5, 2], [0, 2, 1], [3, 5, 2]]",6,99982,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2], [4, 1, 1]]",5,49993,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 4, 1], [2, 5, 2], [5, 2, 1], [3, 5, 2]]",6,99982,6_easy_full
"[[4, 1, 1], [2, 5, 2], [5, 2, 1], [4, 5, 2], [4, 4, 1], [3, 5, 2]]",6,99982,6_easy_full
"[[4, 1, 1], [2, 5, 2], [5, 2, 1]]",3,199982,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2]]",6,99982,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [3, 5, 1]]",7,99978,6_easy_full
"[[4, 4, 1], [3, 1, 2], [4, 1, 1]]",3,99991,6_easy_full
"[[4, 4, 1], [4, 1, 2], [3, 1, 1]]",3,99991,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 2, 2], [2, 5, 1], [5, 3, 2]]",6,49991,6_easy_full
"[[1, 5, 1]]",1,399984,6_easy_full
"[[4, 1, 1], [2, 5, 2], [5, 2, 1], [3, 5, 2], [1, 4, 1]]",5,99983,6_easy_full
"[[1, 5, 1], [1, 4, 2], [0, 2, 1], [3, 5, 2]]",4,99990,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2], [2, 5, 1]]",5,149979,6_easy_full
"[[4, 4, 1], [4, 1, 2], [3, 1, 1], [0, 2, 2]]",4,99987,6_easy_full
"[[3, 5, 1], [0, 2, 2], [4, 1, 1]]",3,199982,6_easy_full
"[[3, 5, 1], [0, 2, 2], [4, 1, 1], [2, 5, 2], [5, 2, 1], [4, 5, 2]]",6,99982,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2], [4, 1, 1], [5, 2, 2]]",6,49989,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 4, 1], [2, 5, 2], [5, 2, 1]]",5,99986,6_easy_full
"[[4, 1, 1], [4, 5, 2], [4, 4, 1]]",3,199982,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [1, 5, 2], [5, 2, 1]]",5,99983,6_easy_full
"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [1, 5, 2]]",4,99987,6_easy_full
"[[3, 5, 1], [0, 2, 2], [4, 1, 1], [5, 2, 2], [2, 5, 1], [4, 5, 2], [4, 4, 1]]",7,99981,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [2, 5, 2], [5, 2, 1], [3, 5, 2]]",6,99982,6_easy_full
"[[4, 4, 1], [3, 1, 2]]",2,99992,6_easy_full
"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [1, 5, 2], [0, 2, 1]]",5,99983,6_easy_full
"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2]]",4,99990,6_easy_full
"[[4, 1, 1], [4, 4, 2]]",2,599952,6_easy_full
"[[4, 1, 1], [2, 5, 2], [5, 2, 1], [4, 5, 2], [4, 4, 1], [3, 5, 2], [1, 5, 1]]",7,99981,6_easy_full
"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2]]",6,99985,6_easy_full
"[[4, 1, 1], [2, 5, 2]]",2,199984,6_easy_full
"[[4, 4, 1], [2, 5, 2], [5, 2, 1]]",3,99991,6_easy_full
"[[4, 4, 1], [5, 2, 2], [2, 5, 1], [5, 3, 2]]",4,24967,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2], [4, 5, 1]]",5,74913,6_easy_pruned
"[[4, 4, 1], [4, 1, 2], [3, 1, 1]]",3,9991,6_easy_pruned
"[[4, 4, 1], [2, 5, 2], [5, 2, 1], [3, 1, 2]]",4,9987,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1], [5, 2, 2]]",4,9982,6_easy_pruned
"[[4, 1, 1], [2, 5, 2], [5, 2, 1], [4, 4, 2], [4, 5, 1]]",5,4988,6_easy_pruned
"[[1, 5, 1]]",1,84966,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1], [5, 3, 2], [1, 5, 1], [0, 5, 2]]",6,12471,6_easy_pruned
"[[2, 5, 1], [4, 5, 2], [4, 4, 1], [1, 5, 2]]",4,9987,6_easy_pruned
"[[4, 4, 1], [4, 1, 2]]",2,9992,6_easy_pruned
"[[4, 1, 1], [0, 5, 2]]",2,9992,6_easy_pruned
"[[2, 5, 1]]",1,19992,6_easy_pruned
"[[4, 4, 1], [5, 2, 2]]",2,49960,6_easy_pruned
"[[2, 5, 1], [4, 5, 2], [4, 4, 1]]",3,9991,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1], [5, 1, 2], [4, 5, 1], [1, 5, 2]]",6,12472,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2]]",4,74922,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1], [5, 2, 2], [2, 5, 1]]",5,9980,6_easy_pruned
"[[4, 4, 1], [2, 5, 2], [5, 2, 1], [3, 1, 2], [4, 1, 1]]",5,9986,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1], [5, 3, 2], [4, 5, 1], [1, 5, 2]]",6,12472,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1], [5, 1, 2]]",4,24968,6_easy_pruned
"[[4, 1, 1]]",1,14994,6_easy_pruned
"[[4, 4, 1], [4, 1, 2], [3, 1, 1], [2, 5, 2], [5, 2, 1]]",5,9986,6_easy_pruned
"[[2, 5, 1], [4, 4, 2]]",2,9992,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1], [5, 1, 2], [4, 5, 1]]",5,12476,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1], [5, 1, 2], [1, 5, 1]]",5,12476,6_easy_pruned
"[[4, 4, 1], [2, 5, 2], [5, 2, 1], [4, 1, 2]]",4,9987,6_easy_pruned
"[[4, 4, 1], [4, 1, 2], [3, 1, 1], [2, 5, 2]]",4,9987,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1], [2, 5, 2], [5, 2, 1]]",5,9986,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1], [5, 3, 2], [4, 5, 1]]",5,12476,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [2, 5, 1]]",3,74931,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1], [5, 3, 2], [1, 5, 1]]",5,12475,6_easy_pruned
"[[4, 4, 1], [2, 5, 2]]",2,19984,6_easy_pruned
"[[1, 5, 1], [1, 4, 2]]",2,84957,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1], [5, 1, 2], [1, 5, 1], [0, 5, 2]]",6,12472,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1], [5, 2, 2], [2, 5, 1], [0, 5, 2]]",6,9978,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1]]",3,49955,6_easy_pruned
"[[2, 5, 1], [4, 4, 2], [4, 1, 1]]",3,9991,6_easy_pruned
"[[2, 5, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,9990,6_easy_pruned
"[[4, 4, 1]]",1,79968,6_easy_pruned
"[[4, 4, 1], [2, 5, 2], [5, 2, 1], [4, 1, 2], [3, 1, 1]]",5,9986,6_easy_pruned
"[[2, 5, 1], [4, 5, 2]]",2,9992,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1], [2, 5, 2]]",4,9987,6_easy_pruned
"[[4, 1, 1], [2, 5, 2], [5, 2, 1]]",3,4993,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1]]",3,9991,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1]]",3,9990,6_easy_pruned
"[[4, 1, 1], [2, 5, 2], [5, 2, 1], [4, 4, 2]]",4,4989,6_easy_pruned
"[[4, 1, 1], [2, 5, 2]]",2,4994,6_easy_pruned
"[[4, 4, 1], [2, 5, 2], [5, 2, 1]]",3,19982,6_easy_pruned
