,board,correct,inverse_computation,k,move_limit,noise,shutter_size
121,10_easy_full,0.28,0.00107971538702,10,100,0.3,0.0
122,10_easy_pruned,0.49,0.00153801196573,10,100,0.3,0.0
123,10_hard_full,0.23,0.00102105413629,10,100,0.3,0.0
124,10_hard_pruned,0.1,0.00100889848463,10,100,0.3,0.0
125,10_medium_full,0.15,0.000936478652969,10,100,0.3,0.0
126,10_medium_pruned,0.44,0.00136578436996,10,100,0.3,0.0
127,6_easy_full,0.81,0.00567569101538,10,100,0.3,0.0
128,6_easy_pruned,0.9,0.00769941484447,10,100,0.3,0.0
129,6_hard_full,0.25,0.00235238767349,10,100,0.3,0.0
130,6_hard_pruned,0.18,0.00269672617442,10,100,0.3,0.0
131,10_easy_full,0.22,0.000589553118736,10,200,0.05,0.0
132,10_easy_pruned,0.49,0.00143544103926,10,200,0.05,0.0
133,10_hard_full,0.25,0.000535383495198,10,200,0.05,0.0
134,10_hard_pruned,0.13,0.000581354789201,10,200,0.05,0.0
135,10_medium_full,0.08,0.000528354124068,10,200,0.05,0.0
136,10_medium_pruned,0.38,0.00133143382108,10,200,0.05,0.0
137,6_easy_full,0.71,0.00322403843054,10,200,0.05,0.0
138,6_easy_pruned,0.89,0.00757575757576,10,200,0.05,0.0
139,6_hard_full,0.21,0.00144548358653,10,200,0.05,0.0
140,6_hard_pruned,0.18,0.00166464135302,10,200,0.05,0.0
141,10_easy_full,0.26,0.000575977145227,10,200,0.1,0.0
142,10_easy_pruned,0.41,0.00142077744942,10,200,0.1,0.0
143,10_easy_pruned,0.51,0.000627844922304,10,200,0.1,0.5
144,10_hard_full,0.23,0.000545577548393,10,200,0.1,0.0
145,10_hard_pruned,0.16,0.000575516382074,10,200,0.1,0.0
146,10_medium_full,0.13,0.000515386875158,10,200,0.1,0.0
147,10_medium_pruned,0.35,0.00131161302169,10,200,0.1,0.0
148,6_easy_full,0.8,0.00315079715168,10,200,0.1,0.0
149,6_easy_pruned,0.94,0.0076103500761,10,200,0.1,0.0
150,6_hard_full,0.19,0.00142967432019,10,200,0.1,0.0
151,6_hard_pruned,0.18,0.0018111348571,10,200,0.1,0.0
