"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [6, 5, 2]]",4,28,10_hard_full
"[[2, 4, 1], [6, 0, 2], [2, 3, 1]]",3,130,10_hard_full
"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [6, 5, 2], [4, 3, 1], [4, 4, 2]]",6,1,10_hard_full
"[[4, 4, 1], [6, 5, 2], [4, 3, 1], [4, 0, 2], [4, 5, 1]]",5,111,10_hard_full
"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2], [5, 3, 1], [4, 3, 2]]",6,1,10_hard_full
"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2]]",6,2,10_hard_full
"[[4, 3, 1], [8, 4, 2], [8, 3, 1], [4, 4, 2]]",4,28,10_hard_full
"[[2, 4, 1]]",1,742,10_hard_full
"[[4, 3, 1]]",1,1001,10_hard_full
"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [8, 4, 2]]",4,26,10_hard_full
"[[4, 4, 1], [4, 3, 2]]",2,112,10_hard_full
"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [6, 5, 2]]",4,41,10_hard_full
"[[2, 4, 1], [6, 0, 2], [3, 5, 1]]",3,150,10_hard_full
"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2], [4, 4, 1]]",5,5,10_hard_full
"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2]]",4,24,10_hard_full
"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2], [4, 3, 1]]",5,8,10_hard_full
"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [6, 5, 2], [4, 3, 1]]",5,8,10_hard_full
"[[4, 4, 1], [6, 5, 2]]",2,411,10_hard_full
"[[4, 3, 1], [2, 4, 2]]",2,425,10_hard_full
"[[2, 4, 1], [6, 0, 2], [4, 4, 1]]",3,180,10_hard_full
"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [8, 4, 2]]",4,29,10_hard_full
"[[4, 4, 1], [8, 4, 2], [8, 3, 1]]",3,148,10_hard_full
"[[2, 4, 1], [6, 0, 2]]",2,542,10_hard_full
"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [8, 4, 2], [8, 3, 1]]",5,6,10_hard_full
"[[4, 3, 1], [8, 4, 2]]",2,265,10_hard_full
"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [6, 5, 2], [4, 3, 1], [4, 0, 2]]",6,6,10_hard_full
"[[4, 3, 1], [2, 4, 2], [4, 4, 1]]",3,314,10_hard_full
"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [4, 3, 2]]",4,14,10_hard_full
"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [8, 4, 2], [8, 3, 1], [6, 5, 2]]",6,1,10_hard_full
"[[4, 4, 1], [6, 5, 2], [4, 3, 1], [4, 0, 2]]",4,189,10_hard_full
"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [6, 5, 2], [4, 3, 1]]",5,15,10_hard_full
"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [8, 4, 2], [8, 3, 1]]",5,3,10_hard_full
"[[4, 4, 1], [8, 4, 2]]",2,260,10_hard_full
"[[4, 3, 1], [8, 4, 2], [8, 3, 1], [2, 4, 2]]",4,31,10_hard_full
"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2]]",4,48,10_hard_full
"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [6, 5, 2], [4, 3, 1], [5, 5, 2]]",6,1,10_hard_full
"[[2, 4, 1], [6, 0, 2], [3, 5, 1], [6, 5, 2], [4, 3, 1], [8, 4, 2]]",6,2,10_hard_full
"[[4, 4, 1]]",1,983,10_hard_full
"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2], [5, 3, 1]]",5,10,10_hard_full
"[[2, 4, 1], [6, 0, 2], [4, 4, 1], [4, 3, 2]]",4,28,10_hard_full
"[[4, 3, 1], [8, 4, 2], [8, 3, 1]]",3,154,10_hard_full
"[[4, 3, 1], [2, 4, 2], [4, 4, 1], [4, 0, 2]]",4,207,10_hard_full
"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [6, 5, 2]]",4,30,10_hard_full
"[[4, 3, 1], [4, 4, 2]]",2,111,10_hard_full
"[[4, 4, 1], [6, 5, 2], [4, 3, 1]]",3,299,10_hard_full
"[[4, 3, 1], [8, 4, 2], [8, 3, 1], [5, 5, 2]]",4,27,10_hard_full
"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [5, 5, 2]]",4,26,10_hard_full
"[[4, 3, 1], [2, 4, 2], [4, 4, 1], [4, 0, 2], [4, 5, 1]]",5,126,10_hard_full
"[[2, 3, 1], [2, 7, 2], [4, 3, 1]]",3,142,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [5, 5, 2], [4, 6, 1]]",5,13,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1], [5, 5, 2], [4, 6, 1]]",5,3,10_hard_pruned
"[[2, 3, 1], [2, 7, 2]]",2,439,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 4, 1]]",3,146,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2], [1, 0, 1]]",5,4,10_hard_pruned
"[[4, 4, 1], [6, 5, 2], [4, 3, 1], [4, 0, 2], [4, 5, 1]]",5,224,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [5, 3, 1]]",3,87,10_hard_pruned
"[[3, 5, 1], [6, 5, 2]]",2,272,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 7, 2]]",6,1,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1]]",3,201,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [4, 4, 2]]",4,49,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2]]",4,19,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [8, 4, 2], [8, 3, 1]]",5,6,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 4, 1], [6, 5, 2], [4, 3, 1]]",5,15,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2], [1, 0, 1], [6, 5, 2]]",6,2,10_hard_pruned
"[[3, 5, 1], [4, 3, 2], [1, 0, 1], [6, 5, 2]]",4,36,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1], [5, 5, 2]]",4,28,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [5, 3, 1], [4, 3, 2], [1, 0, 1]]",5,14,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 4, 1], [6, 5, 2], [4, 3, 1], [5, 3, 2]]",6,5,10_hard_pruned
"[[2, 3, 1]]",1,639,10_hard_pruned
"[[4, 4, 1], [6, 5, 2]]",2,594,10_hard_pruned
"[[3, 5, 1], [8, 4, 2]]",2,164,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [5, 5, 2], [2, 3, 1]]",5,5,10_hard_pruned
"[[3, 5, 1], [4, 3, 2]]",2,113,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [5, 3, 1], [4, 3, 2]]",4,23,10_hard_pruned
"[[4, 4, 1], [8, 4, 2], [8, 3, 1]]",3,194,10_hard_pruned
"[[3, 5, 1], [4, 3, 2], [1, 0, 1]]",3,42,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1], [5, 5, 2], [5, 3, 1]]",5,3,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 4, 1], [8, 4, 2]]",4,26,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [5, 5, 2]]",4,65,10_hard_pruned
"[[3, 5, 1]]",1,749,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [4, 4, 2], [7, 4, 1]]",5,11,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [5, 5, 2], [4, 4, 1]]",5,13,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 6, 1]]",5,15,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 0, 1]]",5,13,10_hard_pruned
"[[4, 4, 1], [6, 5, 2], [4, 3, 1], [4, 0, 2]]",4,333,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 4, 1], [8, 4, 2], [8, 3, 1]]",5,5,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2]]",4,78,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1], [6, 5, 2], [4, 3, 1], [4, 4, 2]]",6,1,10_hard_pruned
"[[4, 4, 1], [8, 4, 2]]",2,325,10_hard_pruned
"[[4, 4, 1], [4, 3, 2]]",2,131,10_hard_pruned
"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2]]",4,42,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1]]",3,93,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1], [6, 5, 2]]",4,18,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 4, 1], [4, 3, 2]]",4,18,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [8, 4, 2]]",4,35,10_hard_pruned
"[[4, 4, 1]]",1,1250,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1]]",5,28,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 4, 1], [6, 5, 2]]",4,38,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1], [6, 5, 2], [4, 3, 1]]",5,2,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [4, 4, 2], [7, 4, 1], [5, 5, 2]]",6,1,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2]]",6,1,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [5, 3, 1], [4, 3, 2], [1, 0, 1], [6, 5, 2]]",6,8,10_hard_pruned
"[[3, 5, 1], [8, 4, 2], [8, 3, 1], [5, 5, 2], [4, 4, 1]]",5,3,10_hard_pruned
"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [6, 5, 2]]",4,40,10_hard_pruned
"[[4, 4, 1], [6, 5, 2], [4, 3, 1]]",3,463,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 0, 2]]",6,13,10_hard_pruned
"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [5, 5, 2]]",4,41,10_hard_pruned
"[[3, 5, 1], [6, 5, 2], [4, 3, 1], [8, 4, 2], [8, 3, 1], [4, 4, 2]]",6,1,10_hard_pruned
"[[5, 2, 1], [4, 1, 2], [7, 3, 1], [3, 5, 2], [7, 6, 1]]",5,1,10_medium_full
"[[5, 2, 1], [4, 1, 2], [5, 3, 1], [3, 5, 2]]",4,13,10_medium_full
"[[7, 3, 1], [2, 6, 2], [7, 2, 1], [7, 1, 2]]",4,2,10_medium_full
"[[7, 3, 1], [2, 6, 2], [7, 6, 1], [7, 2, 2]]",4,2,10_medium_full
"[[5, 2, 1]]",1,944,10_medium_full
"[[7, 3, 1], [3, 5, 2], [7, 2, 1]]",3,36,10_medium_full
"[[5, 2, 1], [4, 1, 2], [7, 3, 1], [4, 3, 2]]",4,21,10_medium_full
"[[7, 3, 1], [2, 6, 2], [7, 6, 1]]",3,42,10_medium_full
"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [6, 6, 2]]",4,28,10_medium_full
"[[3, 2, 1], [6, 6, 2]]",2,351,10_medium_full
"[[7, 3, 1], [3, 5, 2], [7, 6, 1]]",3,34,10_medium_full
"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 5, 2], [4, 2, 1]]",5,1,10_medium_full
"[[7, 3, 1]]",1,1034,10_medium_full
"[[7, 3, 1], [6, 6, 2]]",2,293,10_medium_full
"[[5, 2, 1], [4, 1, 2], [5, 3, 1], [2, 6, 2]]",4,14,10_medium_full
"[[7, 3, 1], [3, 5, 2]]",2,262,10_medium_full
"[[3, 2, 1], [6, 6, 2], [5, 2, 1], [4, 1, 2]]",4,5,10_medium_full
"[[5, 2, 1], [4, 1, 2], [5, 3, 1], [4, 3, 2]]",4,11,10_medium_full
"[[5, 2, 1], [4, 1, 2], [3, 2, 1]]",3,223,10_medium_full
"[[3, 2, 1], [2, 6, 2], [5, 2, 1], [4, 1, 2]]",4,3,10_medium_full
"[[3, 2, 1], [2, 6, 2], [3, 1, 1], [3, 0, 2]]",4,2,10_medium_full
"[[3, 2, 1], [6, 6, 2], [5, 2, 1]]",3,67,10_medium_full
"[[3, 2, 1], [6, 6, 2], [3, 5, 1], [3, 1, 2]]",4,4,10_medium_full
"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 5, 2]]",4,23,10_medium_full
"[[5, 2, 1], [4, 1, 2], [7, 3, 1], [2, 6, 2]]",4,14,10_medium_full
"[[7, 3, 1], [2, 6, 2], [5, 3, 1]]",3,36,10_medium_full
"[[3, 2, 1], [6, 6, 2], [3, 5, 1]]",3,71,10_medium_full
"[[5, 2, 1], [4, 1, 2], [5, 3, 1]]",3,182,10_medium_full
"[[7, 3, 1], [3, 5, 2], [7, 6, 1], [7, 2, 2]]",4,2,10_medium_full
"[[3, 2, 1], [2, 6, 2], [3, 1, 1]]",3,63,10_medium_full
"[[7, 3, 1], [2, 6, 2], [7, 2, 1]]",3,49,10_medium_full
"[[5, 2, 1], [4, 1, 2], [7, 3, 1]]",3,195,10_medium_full
"[[5, 2, 1], [4, 1, 2], [7, 3, 1], [3, 5, 2]]",4,16,10_medium_full
"[[7, 3, 1], [6, 6, 2], [7, 6, 1]]",3,51,10_medium_full
"[[3, 2, 1], [3, 5, 2], [5, 2, 1]]",3,10,10_medium_full
"[[3, 2, 1], [3, 5, 2]]",2,200,10_medium_full
"[[3, 2, 1], [3, 5, 2], [7, 3, 1]]",3,15,10_medium_full
"[[7, 3, 1], [6, 6, 2], [7, 2, 1]]",3,46,10_medium_full
"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [2, 6, 2], [3, 5, 1]]",5,1,10_medium_full
"[[3, 2, 1], [2, 6, 2]]",2,358,10_medium_full
"[[3, 2, 1], [3, 5, 2], [3, 0, 1]]",3,17,10_medium_full
"[[7, 3, 1], [6, 6, 2], [7, 2, 1], [7, 1, 2]]",4,3,10_medium_full
"[[5, 2, 1], [4, 1, 2], [7, 3, 1], [3, 5, 2], [5, 3, 1]]",5,1,10_medium_full
"[[7, 3, 1], [2, 6, 2]]",2,279,10_medium_full
"[[7, 3, 1], [6, 6, 2], [7, 6, 1], [7, 2, 2], [7, 7, 1]]",5,1,10_medium_full
"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [2, 6, 2]]",4,28,10_medium_full
"[[3, 2, 1], [2, 6, 2], [3, 5, 1], [3, 1, 2]]",4,4,10_medium_full
"[[7, 3, 1], [6, 6, 2], [7, 2, 1], [7, 1, 2], [7, 6, 1]]",5,1,10_medium_full
"[[7, 3, 1], [6, 6, 2], [5, 3, 1]]",3,44,10_medium_full
"[[3, 2, 1], [6, 6, 2], [3, 1, 1]]",3,55,10_medium_full
"[[7, 3, 1], [3, 5, 2], [5, 3, 1]]",3,40,10_medium_full
"[[7, 3, 1], [6, 6, 2], [7, 6, 1], [7, 2, 2]]",4,5,10_medium_full
"[[3, 2, 1]]",1,1109,10_medium_full
"[[3, 2, 1], [2, 6, 2], [5, 2, 1]]",3,69,10_medium_full
"[[3, 2, 1], [2, 6, 2], [3, 5, 1]]",3,68,10_medium_full
"[[5, 2, 1], [4, 1, 2]]",2,744,10_medium_full
"[[7, 3, 1], [2, 6, 2], [7, 6, 1], [7, 2, 2], [7, 7, 1]]",5,16,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [4, 2, 1], [2, 6, 2], [7, 3, 1]]",5,5,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [7, 3, 1], [6, 8, 2]]",4,26,10_medium_pruned
"[[3, 0, 1], [3, 1, 2]]",2,498,10_medium_pruned
"[[7, 3, 1], [2, 6, 2], [7, 2, 1], [7, 1, 2]]",4,60,10_medium_pruned
"[[7, 3, 1], [2, 4, 2]]",2,97,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [7, 3, 1], [2, 6, 2], [5, 2, 1]]",5,4,10_medium_pruned
"[[7, 3, 1], [2, 6, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1]]",5,2,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [4, 2, 1]]",3,396,10_medium_pruned
"[[7, 3, 1], [2, 6, 2], [7, 6, 1], [7, 2, 2]]",4,60,10_medium_pruned
"[[5, 2, 1]]",1,1002,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [5, 2, 1]]",3,163,10_medium_pruned
"[[5, 2, 1], [4, 1, 2]]",2,802,10_medium_pruned
"[[7, 3, 1], [6, 8, 2]]",2,97,10_medium_pruned
"[[7, 3, 1], [2, 6, 2], [7, 6, 1]]",3,147,10_medium_pruned
"[[3, 0, 1]]",1,698,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2]]",4,287,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2]]",6,13,10_medium_pruned
"[[7, 3, 1], [2, 6, 2], [5, 2, 1]]",3,144,10_medium_pruned
"[[7, 3, 1]]",1,930,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [7, 3, 1]]",3,142,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [5, 3, 1], [2, 6, 2]]",4,7,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2], [6, 2, 1]]",5,185,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [5, 3, 1]]",5,18,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [7, 3, 1], [6, 8, 2]]",4,16,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1]]",5,31,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [7, 3, 1], [2, 4, 2]]",4,22,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2]]",4,95,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [7, 3, 1], [2, 6, 2]]",4,26,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [7, 3, 1], [2, 6, 2]]",4,20,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [4, 2, 1], [2, 4, 2]]",4,13,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [5, 3, 1]]",3,134,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [4, 2, 1], [2, 6, 2]]",4,26,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [5, 3, 1], [2, 4, 2]]",4,9,10_medium_pruned
"[[7, 3, 1], [2, 6, 2], [7, 2, 1]]",3,148,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [7, 3, 1]]",3,163,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [7, 3, 1]]",5,16,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [7, 3, 1], [2, 6, 2], [7, 2, 1]]",5,4,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [4, 2, 1], [2, 6, 2], [1, 2, 1]]",5,4,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [7, 3, 1], [2, 4, 2]]",4,18,10_medium_pruned
