,board_name,path,move_number_in_path,count,participants_prob
790,10_easy_full,"[[6, 3, 1], [6, 2, 2], [7, 3, 1]]",3,1,0.00294117647059
791,10_easy_full,"[[6, 3, 1], [6, 2, 2], [8, 3, 1], [7, 3, 2]]",4,1,0.00352112676056
792,10_easy_full,"[[6, 3, 1], [6, 2, 2], [8, 3, 1]]",3,1,0.00294117647059
793,10_easy_full,"[[6, 3, 1], [6, 2, 2]]",2,2,0.00518134715026
794,10_easy_full,"[[6, 3, 1]]",1,2,0.00440528634361
795,10_easy_full,"[[6, 4, 1], [9, 4, 2], [9, 8, 1]]",3,1,0.00294117647059
796,10_easy_full,"[[6, 4, 1], [9, 4, 2]]",2,1,0.00259067357513
797,10_easy_full,"[[6, 4, 1]]",1,3,0.00660792951542
798,10_easy_full,"[[6, 5, 1], [4, 4, 2], [5, 4, 1], [8, 7, 2], [3, 2, 1]]",5,1,0.00480769230769
799,10_easy_full,"[[6, 5, 1], [4, 4, 2], [5, 4, 1], [8, 7, 2]]",4,1,0.00352112676056
800,10_easy_full,"[[6, 5, 1], [4, 4, 2], [5, 4, 1]]",3,1,0.00294117647059
801,10_easy_full,"[[6, 5, 1], [4, 4, 2]]",2,1,0.00259067357513
802,10_easy_full,"[[6, 5, 1], [5, 4, 2], [1, 8, 1], [1, 9, 2], [2, 8, 1], [5, 5, 2], [6, 4, 1]]",7,1,0.00970873786408
803,10_easy_full,"[[6, 5, 1], [5, 4, 2], [1, 8, 1], [1, 9, 2], [2, 8, 1], [5, 5, 2]]",6,1,0.00662251655629
804,10_easy_full,"[[6, 5, 1], [5, 4, 2], [1, 8, 1], [1, 9, 2], [2, 8, 1]]",5,1,0.00480769230769
805,10_easy_full,"[[6, 5, 1], [5, 4, 2], [1, 8, 1], [1, 9, 2]]",4,1,0.00352112676056
806,10_easy_full,"[[6, 5, 1], [5, 4, 2], [1, 8, 1]]",3,1,0.00294117647059
807,10_easy_full,"[[6, 5, 1], [5, 4, 2], [3, 2, 1]]",3,1,0.00294117647059
808,10_easy_full,"[[6, 5, 1], [5, 4, 2], [4, 4, 1]]",3,1,0.00294117647059
809,10_easy_full,"[[6, 5, 1], [5, 4, 2], [6, 3, 1], [6, 4, 2], [6, 2, 1], [5, 2, 2]]",6,1,0.00662251655629
810,10_easy_full,"[[6, 5, 1], [5, 4, 2], [6, 3, 1], [6, 4, 2], [6, 2, 1]]",5,1,0.00480769230769
811,10_easy_full,"[[6, 5, 1], [5, 4, 2], [6, 3, 1], [6, 4, 2]]",4,1,0.00352112676056
812,10_easy_full,"[[6, 5, 1], [5, 4, 2], [6, 3, 1]]",3,1,0.00294117647059
813,10_easy_full,"[[6, 5, 1], [5, 4, 2], [8, 7, 1], [9, 8, 2], [3, 2, 1]]",5,1,0.00480769230769
814,10_easy_full,"[[6, 5, 1], [5, 4, 2], [8, 7, 1], [9, 8, 2]]",4,1,0.00352112676056
815,10_easy_full,"[[6, 5, 1], [5, 4, 2], [8, 7, 1]]",3,1,0.00294117647059
816,10_easy_full,"[[6, 5, 1], [5, 4, 2], [8, 8, 1]]",3,1,0.00294117647059
817,10_easy_full,"[[6, 5, 1], [5, 4, 2]]",2,7,0.0181347150259
818,10_easy_full,"[[6, 5, 1], [6, 4, 2], [5, 6, 1]]",3,1,0.00294117647059
819,10_easy_full,"[[6, 5, 1], [6, 4, 2]]",2,1,0.00259067357513
820,10_easy_full,"[[6, 5, 1], [8, 7, 2], [5, 4, 1], [3, 2, 2], [5, 2, 1]]",5,1,0.00480769230769
821,10_easy_full,"[[6, 5, 1], [8, 7, 2], [5, 4, 1], [3, 2, 2]]",4,2,0.00704225352113
822,10_easy_full,"[[6, 5, 1], [8, 7, 2], [5, 4, 1]]",3,2,0.00588235294118
823,10_easy_full,"[[6, 5, 1], [8, 7, 2]]",2,2,0.00518134715026
824,10_easy_full,"[[6, 5, 1], [9, 4, 2], [5, 4, 1], [8, 7, 2], [3, 2, 1], [2, 1, 2], [7, 5, 1]]",7,1,0.00970873786408
825,10_easy_full,"[[6, 5, 1], [9, 4, 2], [5, 4, 1], [8, 7, 2], [3, 2, 1], [2, 1, 2]]",6,1,0.00662251655629
826,10_easy_full,"[[6, 5, 1], [9, 4, 2], [5, 4, 1], [8, 7, 2], [3, 2, 1]]",5,1,0.00480769230769
827,10_easy_full,"[[6, 5, 1], [9, 4, 2], [5, 4, 1], [8, 7, 2]]",4,1,0.00352112676056
828,10_easy_full,"[[6, 5, 1], [9, 4, 2], [5, 4, 1]]",3,1,0.00294117647059
829,10_easy_full,"[[6, 5, 1], [9, 4, 2], [9, 8, 1], [5, 4, 2]]",4,1,0.00352112676056
830,10_easy_full,"[[6, 5, 1], [9, 4, 2], [9, 8, 1], [9, 3, 2]]",4,1,0.00352112676056
831,10_easy_full,"[[6, 5, 1], [9, 4, 2], [9, 8, 1]]",3,2,0.00588235294118
832,10_easy_full,"[[6, 5, 1], [9, 4, 2]]",2,4,0.0103626943005
833,10_easy_full,"[[6, 5, 1]]",1,17,0.0374449339207
834,10_easy_full,"[[6, 6, 1], [5, 6, 2], [1, 8, 1], [1, 9, 2], [0, 5, 1], [4, 9, 2]]",6,1,0.00662251655629
835,10_easy_full,"[[6, 6, 1], [5, 6, 2], [1, 8, 1], [1, 9, 2], [0, 5, 1]]",5,1,0.00480769230769
836,10_easy_full,"[[6, 6, 1], [5, 6, 2], [1, 8, 1], [1, 9, 2]]",4,1,0.00352112676056
837,10_easy_full,"[[6, 6, 1], [5, 6, 2], [1, 8, 1]]",3,1,0.00294117647059
838,10_easy_full,"[[6, 6, 1], [5, 6, 2], [6, 5, 1], [6, 3, 2], [6, 4, 1]]",5,1,0.00480769230769
839,10_easy_full,"[[6, 6, 1], [5, 6, 2], [6, 5, 1], [6, 3, 2]]",4,1,0.00352112676056
840,10_easy_full,"[[6, 6, 1], [5, 6, 2], [6, 5, 1]]",3,1,0.00294117647059
841,10_easy_full,"[[6, 6, 1], [5, 6, 2]]",2,2,0.00518134715026
842,10_easy_full,"[[6, 6, 1], [6, 5, 2], [5, 5, 1]]",3,1,0.00294117647059
843,10_easy_full,"[[6, 6, 1], [6, 5, 2]]",2,1,0.00259067357513
844,10_easy_full,"[[6, 6, 1]]",1,7,0.0154185022026
845,10_easy_full,"[[6, 7, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [5, 5, 2]]",6,1,0.00662251655629
846,10_easy_full,"[[6, 7, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1]]",5,1,0.00480769230769
847,10_easy_full,"[[6, 7, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2]]",4,1,0.00352112676056
848,10_easy_full,"[[6, 7, 1], [4, 4, 2], [5, 4, 1]]",3,1,0.00294117647059
849,10_easy_full,"[[6, 7, 1], [4, 4, 2]]",2,1,0.00259067357513
850,10_easy_full,"[[6, 7, 1], [9, 4, 2]]",2,1,0.00259067357513
851,10_easy_full,"[[6, 7, 1], [9, 8, 2], [9, 4, 1], [4, 4, 2], [5, 4, 1], [8, 5, 2]]",6,1,0.00662251655629
852,10_easy_full,"[[6, 7, 1], [9, 8, 2], [9, 4, 1], [4, 4, 2], [5, 4, 1]]",5,1,0.00480769230769
853,10_easy_full,"[[6, 7, 1], [9, 8, 2], [9, 4, 1], [4, 4, 2]]",4,1,0.00352112676056
854,10_easy_full,"[[6, 7, 1], [9, 8, 2], [9, 4, 1], [6, 8, 2]]",4,1,0.00352112676056
855,10_easy_full,"[[6, 7, 1], [9, 8, 2], [9, 4, 1]]",3,1,0.00294117647059
856,10_easy_full,"[[6, 7, 1], [9, 8, 2]]",2,1,0.00259067357513
857,10_easy_full,"[[6, 7, 1]]",1,3,0.00660792951542
858,10_easy_full,"[[7, 2, 1], [4, 4, 2], [5, 4, 1]]",3,1,0.00294117647059
859,10_easy_full,"[[7, 2, 1], [4, 4, 2]]",2,1,0.00259067357513
860,10_easy_full,"[[7, 2, 1], [7, 3, 2], [9, 4, 1], [8, 3, 2], [5, 4, 1], [6, 5, 2]]",6,1,0.00662251655629
861,10_easy_full,"[[7, 2, 1], [7, 3, 2], [9, 4, 1], [8, 3, 2], [5, 4, 1]]",5,1,0.00480769230769
862,10_easy_full,"[[7, 2, 1], [7, 3, 2], [9, 4, 1], [8, 3, 2]]",4,1,0.00352112676056
863,10_easy_full,"[[7, 2, 1], [7, 3, 2], [9, 4, 1]]",3,1,0.00294117647059
864,10_easy_full,"[[7, 2, 1], [7, 3, 2]]",2,1,0.00259067357513
865,10_easy_full,"[[7, 2, 1], [8, 3, 2], [6, 2, 1], [6, 3, 2], [7, 3, 1], [8, 4, 2]]",6,1,0.00662251655629
866,10_easy_full,"[[7, 2, 1], [8, 3, 2], [6, 2, 1], [6, 3, 2], [7, 3, 1]]",5,1,0.00480769230769
867,10_easy_full,"[[7, 2, 1], [8, 3, 2], [6, 2, 1], [6, 3, 2]]",4,1,0.00352112676056
868,10_easy_full,"[[7, 2, 1], [8, 3, 2], [6, 2, 1]]",3,1,0.00294117647059
869,10_easy_full,"[[7, 2, 1], [8, 3, 2]]",2,1,0.00259067357513
870,10_easy_full,"[[7, 2, 1], [9, 4, 2], [9, 3, 1], [8, 3, 2]]",4,1,0.00352112676056
871,10_easy_full,"[[7, 2, 1], [9, 4, 2], [9, 3, 1]]",3,1,0.00294117647059
872,10_easy_full,"[[7, 2, 1], [9, 4, 2]]",2,2,0.00518134715026
873,10_easy_full,"[[7, 2, 1], [9, 8, 2], [8, 3, 1]]",3,1,0.00294117647059
874,10_easy_full,"[[7, 2, 1], [9, 8, 2]]",2,1,0.00259067357513
875,10_easy_full,"[[7, 2, 1]]",1,6,0.0132158590308
876,10_easy_full,"[[7, 3, 1], [9, 4, 2]]",2,1,0.00259067357513
877,10_easy_full,"[[7, 3, 1]]",1,1,0.00220264317181
878,10_easy_full,"[[7, 5, 1], [6, 4, 2], [5, 3, 1], [4, 2, 2], [3, 1, 1], [6, 3, 2], [7, 2, 1], [7, 3, 2], [8, 3, 1], [8, 5, 2], [5, 7, 1]]",11,1,0.0833333333333
879,10_easy_full,"[[7, 5, 1], [6, 4, 2], [5, 3, 1], [4, 2, 2], [3, 1, 1], [6, 3, 2], [7, 2, 1], [7, 3, 2], [8, 3, 1], [8, 5, 2]]",10,1,0.0625
880,10_easy_full,"[[7, 5, 1], [6, 4, 2], [5, 3, 1], [4, 2, 2], [3, 1, 1], [6, 3, 2], [7, 2, 1], [7, 3, 2], [8, 3, 1]]",9,1,0.037037037037
881,10_easy_full,"[[7, 5, 1], [6, 4, 2], [5, 3, 1], [4, 2, 2], [3, 1, 1], [6, 3, 2], [7, 2, 1], [7, 3, 2]]",8,1,0.0192307692308
882,10_easy_full,"[[7, 5, 1], [6, 4, 2], [5, 3, 1], [4, 2, 2], [3, 1, 1], [6, 3, 2], [7, 2, 1]]",7,1,0.00970873786408
883,10_easy_full,"[[7, 5, 1], [6, 4, 2], [5, 3, 1], [4, 2, 2], [3, 1, 1], [6, 3, 2]]",6,1,0.00662251655629
884,10_easy_full,"[[7, 5, 1], [6, 4, 2], [5, 3, 1], [4, 2, 2], [3, 1, 1]]",5,1,0.00480769230769
885,10_easy_full,"[[7, 5, 1], [6, 4, 2], [5, 3, 1], [4, 2, 2]]",4,1,0.00352112676056
886,10_easy_full,"[[7, 5, 1], [6, 4, 2], [5, 3, 1]]",3,1,0.00294117647059
887,10_easy_full,"[[7, 5, 1], [6, 4, 2]]",2,1,0.00259067357513
888,10_easy_full,"[[7, 5, 1], [7, 4, 2], [6, 4, 1]]",3,1,0.00294117647059
889,10_easy_full,"[[7, 5, 1], [7, 4, 2]]",2,1,0.00259067357513
890,10_easy_full,"[[7, 5, 1], [7, 7, 2], [7, 4, 1], [7, 3, 2]]",4,1,0.00352112676056
891,10_easy_full,"[[7, 5, 1], [7, 7, 2], [7, 4, 1]]",3,1,0.00294117647059
892,10_easy_full,"[[7, 5, 1], [7, 7, 2]]",2,1,0.00259067357513
893,10_easy_full,"[[7, 5, 1], [9, 4, 2], [9, 3, 1]]",3,1,0.00294117647059
894,10_easy_full,"[[7, 5, 1], [9, 4, 2]]",2,2,0.00518134715026
895,10_easy_full,"[[7, 5, 1]]",1,6,0.0132158590308
896,10_easy_full,"[[7, 7, 1], [7, 5, 2], [6, 5, 1]]",3,1,0.00294117647059
897,10_easy_full,"[[7, 7, 1], [7, 5, 2]]",2,1,0.00259067357513
898,10_easy_full,"[[7, 7, 1]]",1,4,0.00881057268722
899,10_easy_full,"[[8, 5, 1], [1, 8, 2]]",2,1,0.00259067357513
900,10_easy_full,"[[8, 5, 1], [4, 4, 2], [5, 4, 1], [9, 4, 2], [9, 8, 1]]",5,1,0.00480769230769
901,10_easy_full,"[[8, 5, 1], [4, 4, 2], [5, 4, 1], [9, 4, 2]]",4,1,0.00352112676056
902,10_easy_full,"[[8, 5, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2], [9, 4, 1], [6, 7, 2]]",6,1,0.00662251655629
903,10_easy_full,"[[8, 5, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2], [9, 4, 1]]",5,1,0.00480769230769
904,10_easy_full,"[[8, 5, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2]]",4,1,0.00352112676056
905,10_easy_full,"[[8, 5, 1], [4, 4, 2], [5, 4, 1]]",3,1,0.00294117647059
906,10_easy_full,"[[8, 5, 1], [4, 4, 2]]",2,1,0.00259067357513
907,10_easy_full,"[[8, 5, 1], [9, 4, 2], [9, 3, 1]]",3,1,0.00294117647059
908,10_easy_full,"[[8, 5, 1], [9, 4, 2]]",2,2,0.00518134715026
909,10_easy_full,"[[8, 5, 1], [9, 8, 2], [9, 3, 1]]",3,1,0.00294117647059
910,10_easy_full,"[[8, 5, 1], [9, 8, 2], [9, 4, 1]]",3,1,0.00294117647059
911,10_easy_full,"[[8, 5, 1], [9, 8, 2]]",2,2,0.00518134715026
912,10_easy_full,"[[8, 5, 1]]",1,5,0.011013215859
913,10_easy_full,"[[8, 7, 1], [6, 5, 2], [7, 5, 1], [6, 4, 2], [7, 4, 1], [9, 4, 2]]",6,1,0.00662251655629
914,10_easy_full,"[[8, 7, 1], [6, 5, 2], [7, 5, 1], [6, 4, 2], [7, 4, 1]]",5,1,0.00480769230769
915,10_easy_full,"[[8, 7, 1], [6, 5, 2], [7, 5, 1], [6, 4, 2]]",4,1,0.00352112676056
916,10_easy_full,"[[8, 7, 1], [6, 5, 2], [7, 5, 1]]",3,1,0.00294117647059
917,10_easy_full,"[[8, 7, 1], [6, 5, 2], [8, 4, 1], [8, 5, 2]]",4,1,0.00352112676056
918,10_easy_full,"[[8, 7, 1], [6, 5, 2], [8, 4, 1]]",3,1,0.00294117647059
919,10_easy_full,"[[8, 7, 1], [6, 5, 2]]",2,2,0.00518134715026
920,10_easy_full,"[[8, 7, 1]]",1,2,0.00440528634361
921,10_easy_full,"[[9, 4, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [6, 5, 2]]",6,2,0.0132450331126
922,10_easy_full,"[[9, 4, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1]]",5,1,0.00480769230769
923,10_easy_full,"[[9, 4, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2]]",4,1,0.00352112676056
924,10_easy_full,"[[9, 4, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2], [7, 4, 1], [8, 4, 2], [7, 5, 1]]",7,1,0.00970873786408
925,10_easy_full,"[[9, 4, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2], [7, 4, 1], [8, 4, 2]]",6,1,0.00662251655629
926,10_easy_full,"[[9, 4, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2], [7, 4, 1]]",5,1,0.00480769230769
927,10_easy_full,"[[9, 4, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2]]",4,2,0.00704225352113
928,10_easy_full,"[[9, 4, 1], [4, 4, 2], [5, 4, 1]]",3,3,0.00882352941176
929,10_easy_full,"[[9, 4, 1], [4, 4, 2]]",2,3,0.00777202072539
930,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [4, 7, 1]]",5,1,0.00480769230769
931,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [5, 6, 2], [6, 5, 1]]",9,1,0.037037037037
932,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [5, 6, 2], [6, 7, 1], [5, 5, 2], [6, 4, 1]]",11,1,0.0833333333333
933,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [5, 6, 2], [6, 7, 1], [5, 5, 2]]",10,1,0.0625
934,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [5, 6, 2], [6, 7, 1]]",9,1,0.037037037037
935,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [5, 6, 2]]",8,2,0.0384615384615
936,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [7, 2, 2], [6, 5, 1]]",9,1,0.037037037037
937,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [7, 2, 2]]",8,1,0.0192307692308
938,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1]]",7,4,0.0388349514563
939,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [6, 5, 1], [7, 7, 2], [8, 7, 1]]",9,1,0.037037037037
940,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [6, 5, 1], [7, 7, 2]]",8,1,0.0192307692308
941,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [6, 5, 1]]",7,2,0.0194174757282
942,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2]]",6,6,0.0397350993377
943,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2], [4, 7, 1]]",7,1,0.00970873786408
944,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2]]",6,1,0.00662251655629
945,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [7, 2, 2], [8, 3, 1]]",7,1,0.00970873786408
946,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [7, 2, 2]]",6,1,0.00662251655629
947,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1]]",5,8,0.0384615384615
948,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2]]",4,9,0.0316901408451
949,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 7, 2], [8, 5, 1], [4, 4, 2], [4, 8, 1], [5, 4, 2]]",8,1,0.0192307692308
950,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 7, 2], [8, 5, 1], [4, 4, 2], [4, 8, 1]]",7,1,0.00970873786408
951,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 7, 2], [8, 5, 1], [4, 4, 2]]",6,1,0.00662251655629
952,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 7, 2], [8, 5, 1]]",5,1,0.00480769230769
953,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 7, 2]]",4,1,0.00352112676056
954,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [7, 2, 2], [5, 2, 1], [4, 4, 2], [5, 4, 1]]",7,1,0.00970873786408
955,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [7, 2, 2], [5, 2, 1], [4, 4, 2]]",6,1,0.00662251655629
956,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [7, 2, 2], [5, 2, 1]]",5,1,0.00480769230769
957,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [7, 2, 2]]",4,1,0.00352112676056
958,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [8, 3, 2]]",4,1,0.00352112676056
959,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [8, 5, 2]]",4,1,0.00352112676056
960,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [8, 8, 2]]",4,1,0.00352112676056
961,10_easy_full,"[[9, 4, 1], [9, 8, 2], [9, 9, 1]]",3,17,0.05
962,10_easy_full,"[[9, 4, 1], [9, 8, 2]]",2,17,0.0440414507772
963,10_easy_full,"[[9, 4, 1]]",1,27,0.0594713656388
964,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [6, 5, 2]]",6,2,0.0132450331126
965,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [7, 2, 2], [6, 5, 1]]",7,1,0.00970873786408
966,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [7, 2, 2]]",6,1,0.00662251655629
967,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [9, 4, 2], [9, 3, 1], [6, 4, 2]]",8,1,0.0192307692308
968,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [9, 4, 2], [9, 3, 1]]",7,1,0.00970873786408
969,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [9, 4, 2]]",6,1,0.00662251655629
970,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1]]",5,2,0.00961538461538
971,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2]]",4,3,0.0105633802817
972,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2], [4, 8, 1]]",5,1,0.00480769230769
973,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2]]",4,2,0.00704225352113
974,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1], [9, 4, 2]]",4,1,0.00352112676056
975,10_easy_full,"[[9, 8, 1], [4, 4, 2], [5, 4, 1]]",3,4,0.0117647058824
976,10_easy_full,"[[9, 8, 1], [4, 4, 2]]",2,4,0.0103626943005
977,10_easy_full,"[[9, 8, 1], [9, 3, 2]]",2,1,0.00259067357513
978,10_easy_full,"[[9, 8, 1], [9, 4, 2], [6, 5, 1]]",3,1,0.00294117647059
979,10_easy_full,"[[9, 8, 1], [9, 4, 2], [8, 7, 1], [9, 3, 2]]",4,1,0.00352112676056
980,10_easy_full,"[[9, 8, 1], [9, 4, 2], [8, 7, 1]]",3,2,0.00588235294118
981,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 2, 1]]",3,1,0.00294117647059
982,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [1, 8, 2], [8, 7, 1]]",5,1,0.00480769230769
983,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [1, 8, 2]]",4,1,0.00352112676056
984,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [4, 9, 2]]",8,1,0.0192307692308
985,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [7, 2, 2]]",8,1,0.0192307692308
986,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1]]",7,4,0.0388349514563
987,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [6, 5, 1], [8, 7, 2], [7, 8, 1]]",9,1,0.037037037037
988,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [6, 5, 1], [8, 7, 2]]",8,1,0.0192307692308
989,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [6, 5, 1]]",7,1,0.00970873786408
990,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2]]",6,6,0.0397350993377
991,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2], [8, 7, 1]]",7,2,0.0194174757282
992,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2]]",6,3,0.0198675496689
993,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2], [5, 4, 1]]",5,11,0.0528846153846
994,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 4, 2]]",4,11,0.0387323943662
995,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [5, 6, 2], [8, 7, 1]]",5,1,0.00480769230769
996,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [5, 6, 2]]",4,1,0.00352112676056
997,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [6, 5, 2]]",4,2,0.00704225352113
998,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 4, 2], [7, 5, 1]]",5,1,0.00480769230769
999,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 4, 2]]",4,1,0.00352112676056
1000,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 5, 2]]",4,1,0.00352112676056
1001,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 7, 2], [6, 5, 1], [5, 4, 2], [6, 6, 1]]",7,1,0.00970873786408
1002,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 7, 2], [6, 5, 1], [5, 4, 2]]",6,1,0.00662251655629
1003,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 7, 2], [6, 5, 1]]",5,2,0.00961538461538
1004,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 7, 2], [8, 4, 1], [6, 6, 2]]",6,1,0.00662251655629
1005,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 7, 2], [8, 4, 1]]",5,1,0.00480769230769
1006,10_easy_full,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 7, 2], [8, 5, 1], [7, 7, 2]]",6,1,0.00662251655629
