,correlation,heuristic,path_length
0,0.3379644394133831,density,5
1,0.10279580015853516,linear,5
2,0.2529409423911578,non-linear,5
3,0.4511801848836778,interaction,5
4,0.1535395969555501,blocking,5
5,-0.1309221327297101,density,4
6,0.34387445481206014,linear,4
7,0.13806254973168497,non-linear,4
8,0.45687161239437557,interaction,4
9,0.39923961241044736,blocking,4
10,0.4465207699602523,density,3
11,0.49117090242872424,linear,3
12,0.27781745928158286,non-linear,3
13,0.5504042699560701,interaction,3
14,0.7310662404228644,blocking,3
15,0.012961506967964729,density,2
16,0.2689277870503966,linear,2
17,0.4432092112453807,non-linear,2
18,0.5728504405516583,interaction,2
19,0.47508477464536764,blocking,2
20,0.19333528454269483,density,1
21,0.3272870106400715,linear,1
22,0.477804837945537,non-linear,1
23,0.6012840764354782,interaction,1
24,0.5743455287055874,blocking,1
25,0.09910665467670689,density,7
26,-0.013740704433598837,linear,7
27,0.06747983841460366,non-linear,7
28,0.2516387624567739,interaction,7
29,0.49512503890347065,blocking,7
30,-0.27192436367775513,density,6
31,0.047935922255445934,linear,6
32,0.14778450300732443,non-linear,6
33,0.7753482631549121,interaction,6
34,0.4460239004340055,blocking,6
35,0.36425589400847086,density,5
36,0.01812455466752443,linear,5
37,0.09028524455745929,non-linear,5
38,0.2156892973271074,interaction,5
39,0.05369562035065074,blocking,5
40,-0.18511430234552603,density,4
41,0.5619817995379236,linear,4
42,0.31888862083465064,non-linear,4
43,0.3696444889431949,interaction,4
44,0.5992025306921016,blocking,4
45,0.41564315466053037,density,3
46,0.5744605504687542,linear,3
47,0.7069900077239345,non-linear,3
48,0.7529151701261773,interaction,3
49,0.6209940901147247,blocking,3
50,-0.10544667462794186,density,2
51,0.2801165919289942,linear,2
52,0.2617788651346909,non-linear,2
53,0.5220486814724835,interaction,2
54,0.5803428473267762,blocking,2
55,0.26667461167692486,density,1
56,0.3054127275529655,linear,1
57,0.3637386614265703,non-linear,1
58,0.6013085284835145,interaction,1
59,0.6449347971776301,blocking,1
60,0.11722714748474468,density,7
61,-0.0066745275227352635,linear,7
62,0.07470894809882347,non-linear,7
63,0.3052689702089717,interaction,7
64,0.4783020446605264,blocking,7
65,-0.2962301746442651,density,6
66,0.03411799706207317,linear,6
67,0.05778296315418512,non-linear,6
68,0.45007625478598884,interaction,6
69,0.6299086608090796,blocking,6
70,0.2887669070118978,density,5
71,0.14066788827842575,linear,5
72,0.12667102248492682,non-linear,5
73,0.29559523662703435,interaction,5
74,0.1570665276996609,blocking,5
75,-0.14229848421606991,density,4
76,0.4879511544341717,linear,4
77,0.21660242246019118,non-linear,4
78,0.4290762141794492,interaction,4
79,0.4676793296891526,blocking,4
80,0.5295265233731576,density,3
81,0.637726419281004,linear,3
82,0.4410396867687863,non-linear,3
83,0.6159796330195089,interaction,3
84,0.6730979284395581,blocking,3
85,-0.07351738847441454,density,2
86,0.2528422810647371,linear,2
87,0.39523274601137043,non-linear,2
88,0.6268814824732061,interaction,2
89,0.5942263247410108,blocking,2
90,0.12370473389905833,density,1
91,0.18034533250940074,linear,1
92,0.39595560052135276,non-linear,1
93,0.5220785393077179,interaction,1
94,0.47506273831084533,blocking,1
95,0.15462405770529628,density,7
96,-0.053903143095773716,linear,7
97,-0.04209643538490514,non-linear,7
98,0.4321297996742931,interaction,7
99,0.03268630677268906,blocking,7
100,-0.21631739531285749,density,6
101,0.05284499118253654,linear,6
102,0.08657053296206058,non-linear,6
103,0.42291621587429407,interaction,6
104,0.7040858796095198,blocking,6
105,0.1781812500686118,density,5
106,-0.09076441572484659,linear,5
107,0.026881972355478047,non-linear,5
108,0.372167376656753,interaction,5
109,0.12215432082691774,blocking,5
110,-0.09266397672236316,density,4
111,0.20872843497728402,linear,4
112,0.3978884081592346,non-linear,4
113,0.43334654066702755,interaction,4
114,0.5577307161538546,blocking,4
115,0.6382720973104741,density,3
116,0.4789263054080766,linear,3
117,0.22636308738503205,non-linear,3
118,0.6251613210351489,interaction,3
119,0.7752664411471895,blocking,3
120,-0.07369327805658223,density,2
121,0.2550800496611486,linear,2
122,0.3341968765582812,non-linear,2
123,0.5851630450791971,interaction,2
124,0.5843257956919412,blocking,2
125,0.22227075105525781,density,1
126,0.3221120004786592,linear,1
127,0.5205999148162689,non-linear,1
128,0.573134671113336,interaction,1
129,0.6512087913849436,blocking,1
130,-0.08671364184731986,density,7
131,0.07177559121755735,linear,7
132,0.09131897438887003,non-linear,7
133,0.37162720592296,interaction,7
134,0.4735143032235818,blocking,7
135,-0.2078769877036589,density,6
136,0.01514932968278209,linear,6
137,0.1379244632747668,non-linear,6
138,0.6691832872727731,interaction,6
139,0.5988654475051295,blocking,6
140,0.17119732777512853,density,5
141,-0.041164017630664435,linear,5
142,0.5087056696329354,non-linear,5
143,0.15977651595583447,interaction,5
144,0.5012654919636923,blocking,5
145,0.053370022387000206,density,4
146,0.33206971148560294,linear,4
147,0.5472802828492157,non-linear,4
148,0.46375713869565494,interaction,4
149,0.6607718910278515,blocking,4
150,0.45167573973466907,density,3
151,0.5353201354869419,linear,3
152,0.6169269719932486,non-linear,3
153,0.4239968877447161,interaction,3
154,0.6102804114385255,blocking,3
155,-0.16720274872459515,density,2
156,0.380980295385598,linear,2
157,0.3936112423609009,non-linear,2
158,0.507425127312296,interaction,2
159,0.5693258440694235,blocking,2
160,0.24933683080778485,density,1
161,0.3182937067405641,linear,1
162,0.4235126908448887,non-linear,1
163,0.5977369259137144,interaction,1
164,0.7600384664145227,blocking,1
165,0.23521820416059444,density,7
166,0.0388586319030992,linear,7
167,0.1794312590304215,non-linear,7
168,0.37224125556944904,interaction,7
169,0.7298537250802991,blocking,7
170,-0.2547470946172466,density,6
171,0.014808981297442647,linear,6
172,0.25038830305676935,non-linear,6
173,0.43391852311625817,interaction,6
174,0.6142569390082618,blocking,6
175,0.030650654432237023,density,5
176,-0.08726198839521652,linear,5
177,0.026397906129954487,non-linear,5
178,0.45697192196287967,interaction,5
179,0.16608902322758878,blocking,5
180,-0.2500666843487612,density,4
181,0.4692731314081284,linear,4
182,0.20253167897619867,non-linear,4
183,0.4221531546010818,interaction,4
184,0.4620194316893615,blocking,4
185,0.4023695632130168,density,3
186,0.5560859937028534,linear,3
187,0.6619026455440082,non-linear,3
188,0.633866214826676,interaction,3
189,0.677194619717398,blocking,3
