,path,length,count,board,mcts_prob
20,"[[6, 5, 1], [2, 9, 2]]",2,5,10_easy_full,0.00015033524760215281
21,"[[6, 2, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,337,10_easy_full,0.047431386347642504
22,"[[7, 2, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,94,10_easy_full,0.013230119634060521
23,"[[8, 4, 1], [9, 8, 2]]",2,475,10_easy_full,0.014281848522204516
24,"[[5, 5, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,76,10_easy_full,0.010696692470091486
25,"[[6, 6, 1], [4, 4, 2]]",2,204,10_easy_full,0.006133678102167834
26,"[[4, 7, 1], [2, 2, 2]]",2,1,10_easy_full,3.006704952043056e-05
27,"[[6, 3, 1], [9, 4, 2]]",2,241,10_easy_full,0.007246158934423765
28,"[[8, 3, 1], [6, 8, 2]]",2,2,10_easy_full,6.013409904086112e-05
29,"[[4, 7, 1], [7, 4, 2]]",2,2,10_easy_full,6.013409904086112e-05
30,"[[6, 2, 1], [9, 3, 2]]",2,3,10_easy_full,9.020114856129169e-05
31,"[[7, 5, 1], [4, 9, 2]]",2,4,10_easy_full,0.00012026819808172224
32,"[[5, 5, 1], [7, 8, 2]]",2,1,10_easy_full,3.006704952043056e-05
33,"[[5, 6, 1], [8, 7, 2]]",2,12,10_easy_full,0.00036080459424516674
34,"[[5, 2, 1], [4, 4, 2], [5, 4, 1], [4, 2, 2]]",4,2,10_easy_full,0.00028149190710767064
35,"[[6, 4, 1], [5, 5, 2]]",2,50,10_easy_full,0.001503352476021528
36,"[[5, 6, 1], [6, 3, 2]]",2,5,10_easy_full,0.00015033524760215281
37,"[[6, 6, 1], [5, 4, 2], [4, 4, 1]]",3,58,10_easy_full,0.005748835365249281
38,"[[5, 5, 1], [9, 3, 2]]",2,186,10_easy_full,0.005592471210800084
39,"[[5, 6, 1], [9, 3, 2]]",2,7,10_easy_full,0.00021046934664301393
40,"[[6, 6, 1], [4, 4, 2], [5, 4, 1], [9, 4, 2], [9, 3, 1]]",5,4,10_easy_full,0.008492569002123142
41,"[[9, 8, 1], [4, 7, 2]]",2,1,10_easy_full,3.006704952043056e-05
42,"[[6, 6, 1], [9, 3, 2]]",2,3,10_easy_full,9.020114856129169e-05
43,"[[4, 9, 1], [0, 5, 2], [2, 9, 1]]",3,10,10_easy_full,0.000991178511249876
44,"[[5, 2, 1]]",1,997,10_easy_full,0.02
45,"[[6, 6, 1], [5, 4, 2]]",2,60,10_easy_full,0.0018040229712258337
46,"[[6, 2, 1], [2, 8, 2]]",2,9,10_easy_full,0.000270603445683875
47,"[[4, 7, 1], [6, 7, 2]]",2,2,10_easy_full,6.013409904086112e-05
48,"[[1, 9, 1], [1, 8, 2], [8, 7, 1]]",3,4,10_easy_full,0.00039647140449995043
49,"[[6, 5, 1], [8, 0, 2]]",2,2,10_easy_full,6.013409904086112e-05
50,"[[5, 6, 1], [3, 2, 2]]",2,7,10_easy_full,0.00021046934664301393
51,"[[4, 7, 1], [7, 3, 2]]",2,53,10_easy_full,0.0015935536245828196
52,"[[7, 2, 1], [5, 7, 2]]",2,2,10_easy_full,6.013409904086112e-05
53,"[[4, 7, 1], [9, 1, 2]]",2,3,10_easy_full,9.020114856129169e-05
54,"[[1, 9, 1], [1, 8, 2], [5, 5, 1]]",3,12,10_easy_full,0.0011894142134998512
55,"[[9, 2, 1], [4, 4, 2]]",2,70,10_easy_full,0.0021046934664301392
56,"[[8, 7, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,347,10_easy_full,0.04883884588318086
57,"[[6, 6, 1], [4, 8, 2]]",2,5,10_easy_full,0.00015033524760215281
58,"[[6, 4, 1], [4, 4, 2], [5, 4, 1]]",3,54,10_easy_full,0.0053523639607493305
59,"[[7, 5, 1], [7, 7, 2]]",2,161,10_easy_full,0.00484079497278932
60,"[[8, 3, 1], [9, 4, 2], [9, 3, 1]]",3,5,10_easy_full,0.000495589255624938
61,"[[4, 7, 1], [4, 4, 2]]",2,80,10_easy_full,0.002405363961634445
62,"[[6, 5, 1], [2, 0, 2]]",2,3,10_easy_full,9.020114856129169e-05
63,"[[4, 9, 1], [0, 5, 2], [7, 2, 1]]",3,1,10_easy_full,9.911785112498761e-05
64,"[[6, 5, 1], [2, 8, 2]]",2,4,10_easy_full,0.00012026819808172224
65,"[[7, 2, 1], [9, 4, 2], [9, 3, 1]]",3,75,10_easy_full,0.007433838834374071
66,"[[0, 5, 1]]",1,499,10_easy_full,0.010010030090270813
67,"[[5, 6, 1], [9, 4, 2]]",2,234,10_easy_full,0.0070356895877807515
68,"[[6, 4, 1], [9, 1, 2]]",2,1,10_easy_full,3.006704952043056e-05
69,"[[5, 9, 1]]",1,997,10_easy_full,0.02
70,"[[7, 5, 1], [9, 4, 2], [9, 3, 1]]",3,325,10_easy_full,0.03221330161562097
71,"[[9, 2, 1], [2, 2, 2]]",2,3,10_easy_full,9.020114856129169e-05
72,"[[6, 6, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,68,10_easy_full,0.009570724841660803
73,"[[6, 6, 1], [7, 2, 2]]",2,1,10_easy_full,3.006704952043056e-05
74,"[[7, 2, 1], [8, 7, 2]]",2,1,10_easy_full,3.006704952043056e-05
75,"[[5, 5, 1], [9, 4, 2]]",2,127,10_easy_full,0.003818515289094681
76,"[[4, 7, 1], [6, 5, 2]]",2,6,10_easy_full,0.00018040229712258337
77,"[[9, 2, 1], [5, 5, 2]]",2,2,10_easy_full,6.013409904086112e-05
78,"[[9, 2, 1], [5, 3, 2]]",2,2,10_easy_full,6.013409904086112e-05
79,"[[5, 2, 1], [9, 9, 2], [9, 8, 1]]",3,73,10_easy_full,0.007235603132124096
80,"[[6, 2, 1], [8, 5, 2]]",2,1,10_easy_full,3.006704952043056e-05
81,"[[1, 9, 1], [1, 8, 2], [4, 9, 1]]",3,61,10_easy_full,0.0060461889186242445
82,"[[4, 9, 1], [0, 5, 2], [1, 9, 1]]",3,39,10_easy_full,0.003865596193874517
83,"[[5, 5, 1], [5, 4, 2]]",2,23,10_easy_full,0.0006915421389699029
84,"[[4, 7, 1], [5, 5, 2]]",2,92,10_easy_full,0.0027661685558796117
85,"[[1, 9, 1], [1, 8, 2], [0, 2, 1]]",3,1,10_easy_full,9.911785112498761e-05
86,"[[7, 5, 1], [5, 4, 2], [4, 4, 1], [9, 8, 2]]",4,12,10_easy_full,0.001688951442646024
87,"[[5, 4, 1], [3, 2, 2]]",2,145,10_easy_full,0.004359722180462431
88,"[[5, 2, 1], [8, 4, 2]]",2,1,10_easy_full,3.006704952043056e-05
89,"[[6, 2, 1], [4, 4, 2]]",2,94,10_easy_full,0.0028263026549204726
90,"[[4, 7, 1], [9, 4, 2]]",2,321,10_easy_full,0.00965152289605821
91,"[[5, 2, 1], [9, 9, 2]]",2,74,10_easy_full,0.0022249616645118615
92,"[[6, 4, 1], [9, 9, 2], [9, 8, 1]]",3,4,10_easy_full,0.00039647140449995043
93,"[[5, 2, 1], [7, 2, 2]]",2,7,10_easy_full,0.00021046934664301393
94,"[[6, 4, 1], [6, 6, 2]]",2,6,10_easy_full,0.00018040229712258337
95,"[[1, 9, 1], [1, 8, 2], [5, 6, 1]]",3,2,10_easy_full,0.00019823570224997521
96,"[[1, 9, 1], [1, 8, 2], [6, 5, 1]]",3,6,10_easy_full,0.0005947071067499256
97,"[[9, 2, 1], [6, 6, 2]]",2,4,10_easy_full,0.00012026819808172224
98,"[[5, 6, 1], [4, 4, 2], [5, 4, 1], [5, 5, 2]]",4,2,10_easy_full,0.00028149190710767064
99,"[[4, 4, 1], [7, 5, 2]]",2,2,10_easy_full,6.013409904086112e-05
100,"[[6, 3, 1], [7, 5, 2]]",2,2,10_easy_full,6.013409904086112e-05
101,"[[6, 5, 1], [5, 6, 2]]",2,82,10_easy_full,0.002465498060675306
102,"[[8, 4, 1], [4, 4, 2], [5, 4, 1]]",3,97,10_easy_full,0.009614431559123799
103,"[[4, 7, 1], [5, 9, 2]]",2,2,10_easy_full,6.013409904086112e-05
104,"[[1, 9, 1], [1, 8, 2], [2, 9, 1]]",3,10,10_easy_full,0.000991178511249876
105,"[[1, 9, 1], [1, 8, 2]]",2,4481,10_easy_full,0.13473044890104935
106,"[[6, 5, 1], [7, 7, 2]]",2,70,10_easy_full,0.0021046934664301392
107,"[[6, 6, 1], [6, 4, 2]]",2,21,10_easy_full,0.0006314080399290418
108,"[[4, 7, 1], [1, 1, 2]]",2,2,10_easy_full,6.013409904086112e-05
109,"[[8, 4, 1], [3, 1, 2]]",2,6,10_easy_full,0.00018040229712258337
110,"[[5, 6, 1], [7, 7, 2]]",2,18,10_easy_full,0.00054120689136775
111,"[[6, 6, 1], [9, 4, 2]]",2,34,10_easy_full,0.001022279683694639
112,"[[4, 9, 1], [0, 5, 2]]",2,7968,10_easy_full,0.2395742505787907
113,"[[5, 4, 1], [6, 8, 2]]",2,5,10_easy_full,0.00015033524760215281
114,"[[8, 4, 1], [8, 5, 2]]",2,3,10_easy_full,9.020114856129169e-05
115,"[[7, 5, 1], [5, 4, 2], [4, 4, 1], [9, 8, 2], [9, 4, 1]]",5,9,10_easy_full,0.01910828025477707
116,"[[4, 4, 1], [7, 3, 2]]",2,17,10_easy_full,0.0005111398418473195
117,"[[8, 3, 1], [9, 8, 2]]",2,257,10_easy_full,0.007727231726750654
118,"[[7, 5, 1], [6, 4, 2]]",2,40,10_easy_full,0.0012026819808172225
119,"[[5, 6, 1], [8, 1, 2]]",2,52,10_easy_full,0.0015634865750623892
120,"[[6, 2, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2]]",4,1,10_easy_full,0.00014074595355383532
121,"[[4, 9, 1], [0, 5, 2], [5, 4, 1]]",3,17,10_easy_full,0.0016850034691247894
122,"[[6, 5, 1], [9, 9, 2], [9, 8, 1], [4, 4, 2]]",4,1,10_easy_full,0.00014074595355383532
123,"[[5, 4, 1], [9, 8, 2]]",2,321,10_easy_full,0.00965152289605821
124,"[[1, 9, 1], [1, 8, 2], [4, 7, 1]]",3,1,10_easy_full,9.911785112498761e-05
125,"[[4, 9, 1], [0, 5, 2], [5, 6, 1]]",3,1,10_easy_full,9.911785112498761e-05
126,"[[1, 9, 1]]",1,4486,10_easy_full,0.08998996990972918
127,"[[5, 6, 1], [8, 4, 2]]",2,1,10_easy_full,3.006704952043056e-05
128,"[[6, 6, 1], [4, 4, 2], [5, 4, 1], [9, 4, 2]]",4,6,10_easy_full,0.000844475721323012
129,"[[1, 9, 1], [1, 8, 2], [6, 9, 1]]",3,2,10_easy_full,0.00019823570224997521
130,"[[5, 4, 1], [8, 3, 2]]",2,9,10_easy_full,0.000270603445683875
131,"[[8, 3, 1], [6, 4, 2]]",2,20,10_easy_full,0.0006013409904086113
132,"[[6, 3, 1], [4, 4, 2], [5, 4, 1], [2, 2, 2]]",4,1,10_easy_full,0.00014074595355383532
133,"[[4, 9, 1], [0, 5, 2], [9, 4, 1]]",3,7,10_easy_full,0.0006938249578749133
134,"[[5, 4, 1], [6, 5, 2]]",2,35,10_easy_full,0.0010523467332150696
135,"[[5, 4, 1], [4, 9, 2]]",2,2,10_easy_full,6.013409904086112e-05
136,"[[6, 6, 1], [9, 4, 2], [9, 3, 1]]",3,27,10_easy_full,0.0026761819803746653
137,"[[6, 3, 1], [7, 4, 2]]",2,16,10_easy_full,0.00048107279232688897
138,"[[6, 6, 1]]",1,997,10_easy_full,0.02
139,"[[7, 2, 1], [4, 4, 2]]",2,13,10_easy_full,0.0003908716437655973
140,"[[1, 9, 1], [1, 8, 2], [7, 8, 1]]",3,2,10_easy_full,0.00019823570224997521
141,"[[4, 9, 1], [0, 5, 2], [6, 9, 1]]",3,1,10_easy_full,9.911785112498761e-05
142,"[[5, 5, 1], [7, 2, 2]]",2,5,10_easy_full,0.00015033524760215281
143,"[[6, 2, 1], [4, 8, 2]]",2,13,10_easy_full,0.0003908716437655973
144,"[[5, 6, 1], [4, 4, 2], [5, 4, 1]]",3,35,10_easy_full,0.0034691247893745662
145,"[[6, 5, 1], [6, 7, 2]]",2,4,10_easy_full,0.00012026819808172224
146,"[[6, 2, 1], [9, 3, 2], [9, 4, 1]]",3,2,10_easy_full,0.00019823570224997521
147,"[[7, 5, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2], [9, 4, 1]]",5,9,10_easy_full,0.01910828025477707
148,"[[7, 5, 1], [5, 4, 2], [4, 4, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",6,7,10_easy_full,0.11475409836065574
149,"[[8, 7, 1], [8, 5, 2]]",2,139,10_easy_full,0.004179319883339848
150,"[[5, 4, 1], [9, 3, 2], [9, 4, 1]]",3,177,10_easy_full,0.017543859649122806
151,"[[6, 5, 1], [4, 4, 2]]",2,583,10_easy_full,0.017529089870411015
152,"[[1, 8, 1], [1, 9, 2], [5, 4, 1]]",3,2,10_easy_full,0.00019823570224997521
153,"[[1, 9, 1], [1, 8, 2], [5, 4, 1]]",3,6,10_easy_full,0.0005947071067499256
154,"[[6, 3, 1], [7, 3, 2]]",2,13,10_easy_full,0.0003908716437655973
155,"[[7, 2, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,67,10_easy_full,0.009429978888106967
156,"[[7, 5, 1], [9, 9, 2]]",2,2,10_easy_full,6.013409904086112e-05
157,"[[6, 3, 1], [4, 4, 2], [5, 4, 1], [9, 4, 2], [9, 3, 1]]",5,28,10_easy_full,0.059447983014861996
158,"[[6, 6, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,20,10_easy_full,0.0028149190710767065
159,"[[7, 5, 1], [4, 8, 2]]",2,49,10_easy_full,0.0014732854265010974
160,"[[6, 2, 1], [8, 3, 2]]",2,8,10_easy_full,0.00024053639616344449
161,"[[5, 4, 1], [9, 4, 2], [9, 3, 1]]",3,277,10_easy_full,0.02745564476162157
162,"[[5, 4, 1], [6, 6, 2]]",2,47,10_easy_full,0.0014131513274602363
163,"[[4, 7, 1]]",1,1994,10_easy_full,0.04
164,"[[4, 9, 1], [0, 5, 2], [5, 8, 1]]",3,14,10_easy_full,0.0013876499157498266
165,"[[8, 4, 1], [9, 3, 2], [9, 4, 1]]",3,8,10_easy_full,0.0007929428089999009
166,"[[6, 3, 1], [4, 4, 2], [5, 4, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",6,26,10_easy_full,0.4262295081967213
167,"[[8, 7, 1], [5, 4, 2], [4, 4, 1], [5, 6, 2]]",4,1,10_easy_full,0.00014074595355383532
168,"[[5, 5, 1], [4, 9, 2]]",2,1,10_easy_full,3.006704952043056e-05
169,"[[1, 9, 1], [1, 8, 2], [6, 3, 1]]",3,9,10_easy_full,0.0008920606601248885
170,"[[5, 4, 1], [9, 4, 2]]",2,313,10_easy_full,0.009410986499894766
171,"[[8, 7, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,366,10_easy_full,0.05151301900070373
172,"[[6, 6, 1], [4, 4, 2], [5, 4, 1]]",3,198,10_easy_full,0.019625334522747548
173,"[[9, 2, 1], [7, 2, 2]]",2,38,10_easy_full,0.0011425478817763612
174,"[[5, 5, 1], [7, 3, 2]]",2,19,10_easy_full,0.0005712739408881806
175,"[[6, 3, 1], [7, 7, 2]]",2,8,10_easy_full,0.00024053639616344449
176,"[[4, 9, 1], [0, 5, 2], [5, 5, 1]]",3,4,10_easy_full,0.00039647140449995043
177,"[[4, 9, 1], [0, 5, 2], [9, 3, 1]]",3,6,10_easy_full,0.0005947071067499256
178,"[[4, 9, 1], [0, 5, 2], [3, 2, 1]]",3,3,10_easy_full,0.0002973535533749628
179,"[[6, 6, 1], [1, 8, 2]]",2,6,10_easy_full,0.00018040229712258337
180,"[[5, 2, 1], [0, 1, 2]]",2,1,10_easy_full,3.006704952043056e-05
181,"[[6, 5, 1], [5, 9, 2]]",2,1,10_easy_full,3.006704952043056e-05
182,"[[6, 6, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",6,17,10_easy_full,0.2786885245901639
183,"[[4, 9, 1], [0, 5, 2], [1, 8, 1]]",3,1,10_easy_full,9.911785112498761e-05
184,"[[9, 2, 1], [6, 2, 2]]",2,10,10_easy_full,0.00030067049520430563
185,"[[6, 5, 1], [3, 1, 2]]",2,3,10_easy_full,9.020114856129169e-05
186,"[[4, 9, 1]]",1,7976,10_easy_full,0.16
187,"[[8, 3, 1], [5, 5, 2]]",2,17,10_easy_full,0.0005111398418473195
188,"[[6, 5, 1], [3, 2, 2]]",2,7,10_easy_full,0.00021046934664301393
189,"[[6, 3, 1], [6, 8, 2]]",2,3,10_easy_full,9.020114856129169e-05
190,"[[4, 9, 1], [0, 5, 2], [5, 9, 1]]",3,9,10_easy_full,0.0008920606601248885
191,"[[7, 5, 1], [6, 7, 2]]",2,6,10_easy_full,0.00018040229712258337
192,"[[5, 4, 1], [1, 8, 2]]",2,8,10_easy_full,0.00024053639616344449
193,"[[1, 8, 1], [1, 9, 2]]",2,1992,10_easy_full,0.059893562644697675
194,"[[6, 5, 1], [7, 2, 2]]",2,36,10_easy_full,0.0010824137827355
195,"[[8, 3, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,224,10_easy_full,0.03152709359605911
196,"[[7, 5, 1], [7, 3, 2]]",2,19,10_easy_full,0.0005712739408881806
197,"[[6, 2, 1], [8, 1, 2]]",2,22,10_easy_full,0.0006614750894494724
198,"[[4, 4, 1], [7, 2, 2]]",2,9,10_easy_full,0.000270603445683875
199,"[[7, 5, 1], [8, 8, 2]]",2,1,10_easy_full,3.006704952043056e-05
200,"[[4, 4, 1], [6, 3, 2]]",2,3,10_easy_full,9.020114856129169e-05
201,"[[5, 5, 1], [3, 1, 2]]",2,34,10_easy_full,0.001022279683694639
202,"[[5, 2, 1], [4, 2, 2]]",2,8,10_easy_full,0.00024053639616344449
203,"[[5, 6, 1], [9, 3, 2], [9, 4, 1]]",3,6,10_easy_full,0.0005947071067499256
204,"[[5, 4, 1], [4, 1, 2]]",2,68,10_easy_full,0.002044559367389278
205,"[[6, 5, 1], [6, 3, 2]]",2,2,10_easy_full,6.013409904086112e-05
206,"[[8, 4, 1], [4, 9, 2]]",2,3,10_easy_full,9.020114856129169e-05
207,"[[5, 9, 1], [6, 6, 2]]",2,2,10_easy_full,6.013409904086112e-05
208,"[[6, 5, 1], [0, 0, 2]]",2,6,10_easy_full,0.00018040229712258337
209,"[[8, 7, 1], [9, 4, 2], [9, 3, 1]]",3,395,10_easy_full,0.0391515511943701
210,"[[8, 7, 1], [5, 5, 2]]",2,65,10_easy_full,0.0019543582188279863
211,"[[6, 2, 1], [7, 3, 2]]",2,28,10_easy_full,0.0008418773865720557
212,"[[6, 3, 1], [9, 3, 2]]",2,21,10_easy_full,0.0006314080399290418
213,"[[6, 6, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2], [9, 4, 1]]",5,19,10_easy_full,0.040339702760084924
214,"[[7, 2, 1], [6, 3, 2]]",2,1,10_easy_full,3.006704952043056e-05
215,"[[6, 2, 1], [6, 4, 2]]",2,9,10_easy_full,0.000270603445683875
216,"[[6, 5, 1], [4, 2, 2]]",2,7,10_easy_full,0.00021046934664301393
217,"[[8, 4, 1], [1, 9, 2]]",2,1,10_easy_full,3.006704952043056e-05
218,"[[4, 9, 1], [0, 5, 2], [2, 8, 1]]",3,1,10_easy_full,9.911785112498761e-05
219,"[[5, 4, 1], [8, 2, 2], [4, 9, 1]]",3,1,10_easy_full,9.911785112498761e-05
220,"[[5, 4, 1], [2, 2, 2]]",2,1,10_easy_full,3.006704952043056e-05
221,"[[6, 5, 1], [6, 4, 2]]",2,44,10_easy_full,0.0013229501788989447
222,"[[1, 9, 1], [1, 8, 2], [4, 4, 1]]",3,5,10_easy_full,0.000495589255624938
223,"[[6, 4, 1], [7, 4, 2]]",2,3,10_easy_full,9.020114856129169e-05
224,"[[8, 3, 1], [4, 4, 2], [5, 4, 1]]",3,27,10_easy_full,0.0026761819803746653
225,"[[5, 4, 1], [1, 1, 2]]",2,26,10_easy_full,0.0007817432875311946
226,"[[6, 3, 1], [0, 2, 2]]",2,5,10_easy_full,0.00015033524760215281
227,"[[4, 9, 1], [0, 5, 2], [5, 2, 1]]",3,1,10_easy_full,9.911785112498761e-05
228,"[[7, 2, 1], [9, 4, 2]]",2,85,10_easy_full,0.0025556992092365975
229,"[[6, 3, 1], [2, 8, 2]]",2,159,10_easy_full,0.004780660873748459
230,"[[5, 5, 1], [5, 3, 2]]",2,8,10_easy_full,0.00024053639616344449
231,"[[5, 4, 1], [7, 4, 2]]",2,44,10_easy_full,0.0013229501788989447
232,"[[4, 4, 1], [9, 4, 2], [9, 3, 1]]",3,237,10_easy_full,0.023490930716622064
233,"[[4, 9, 1], [0, 5, 2], [2, 1, 1]]",3,2,10_easy_full,0.00019823570224997521
234,"[[6, 5, 1], [4, 7, 2]]",2,3,10_easy_full,9.020114856129169e-05
235,"[[6, 6, 1], [6, 5, 2]]",2,5,10_easy_full,0.00015033524760215281
236,"[[6, 3, 1], [8, 2, 2]]",2,2,10_easy_full,6.013409904086112e-05
237,"[[6, 3, 1], [5, 6, 2]]",2,2,10_easy_full,6.013409904086112e-05
238,"[[6, 3, 1], [2, 2, 2]]",2,9,10_easy_full,0.000270603445683875
239,"[[9, 2, 1], [4, 4, 2], [5, 4, 1]]",3,57,10_easy_full,0.005649717514124294
240,"[[6, 5, 1], [4, 1, 2]]",2,32,10_easy_full,0.0009621455846537779
241,"[[6, 2, 1], [7, 4, 2]]",2,7,10_easy_full,0.00021046934664301393
242,"[[5, 4, 1], [0, 9, 2]]",2,15,10_easy_full,0.0004510057428064584
243,"[[6, 2, 1], [6, 7, 2]]",2,9,10_easy_full,0.000270603445683875
244,"[[5, 4, 1], [8, 2, 2], [6, 5, 1]]",3,1,10_easy_full,9.911785112498761e-05
245,"[[4, 7, 1], [9, 3, 2]]",2,3,10_easy_full,9.020114856129169e-05
246,"[[4, 4, 1], [5, 2, 2]]",2,11,10_easy_full,0.0003307375447247362
247,"[[8, 4, 1], [7, 5, 2]]",2,1,10_easy_full,3.006704952043056e-05
248,"[[1, 9, 1], [1, 8, 2], [0, 1, 1]]",3,2,10_easy_full,0.00019823570224997521
249,"[[6, 4, 1], [9, 9, 2]]",2,6,10_easy_full,0.00018040229712258337
250,"[[5, 6, 1], [9, 8, 2], [9, 4, 1]]",3,104,10_easy_full,0.010308256516998711
251,"[[4, 7, 1], [8, 4, 2]]",2,10,10_easy_full,0.00030067049520430563
252,"[[8, 3, 1], [3, 1, 2]]",2,3,10_easy_full,9.020114856129169e-05
253,"[[4, 9, 1], [0, 5, 2], [7, 3, 1]]",3,3,10_easy_full,0.0002973535533749628
254,"[[5, 6, 1]]",1,1994,10_easy_full,0.04
255,"[[4, 4, 1], [4, 7, 2]]",2,6,10_easy_full,0.00018040229712258337
256,"[[8, 7, 1], [0, 9, 2]]",2,5,10_easy_full,0.00015033524760215281
257,"[[4, 7, 1], [7, 5, 2]]",2,3,10_easy_full,9.020114856129169e-05
258,"[[5, 4, 1], [5, 8, 2]]",2,49,10_easy_full,0.0014732854265010974
259,"[[5, 4, 1], [6, 9, 2]]",2,17,10_easy_full,0.0005111398418473195
260,"[[4, 7, 1], [6, 4, 2]]",2,113,10_easy_full,0.003397576595808653
261,"[[9, 2, 1], [7, 3, 2]]",2,14,10_easy_full,0.00042093869328602786
262,"[[4, 4, 1], [7, 7, 2]]",2,21,10_easy_full,0.0006314080399290418
263,"[[6, 4, 1], [8, 5, 2]]",2,2,10_easy_full,6.013409904086112e-05
264,"[[4, 4, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,169,10_easy_full,0.02378606615059817
265,"[[5, 4, 1]]",1,4985,10_easy_full,0.1
266,"[[8, 7, 1], [5, 4, 2]]",2,35,10_easy_full,0.0010523467332150696
267,"[[4, 9, 1], [0, 5, 2], [6, 4, 1]]",3,4,10_easy_full,0.00039647140449995043
268,"[[8, 3, 1], [0, 5, 2]]",2,170,10_easy_full,0.005111398418473195
269,"[[6, 3, 1], [4, 1, 2]]",2,1,10_easy_full,3.006704952043056e-05
270,"[[4, 9, 1], [0, 5, 2], [7, 7, 1]]",3,1,10_easy_full,9.911785112498761e-05
271,"[[6, 3, 1], [6, 9, 2]]",2,5,10_easy_full,0.00015033524760215281
272,"[[9, 2, 1], [1, 3, 2]]",2,4,10_easy_full,0.00012026819808172224
273,"[[7, 2, 1], [8, 3, 2]]",2,6,10_easy_full,0.00018040229712258337
274,"[[4, 7, 1], [5, 4, 2]]",2,18,10_easy_full,0.00054120689136775
275,"[[7, 5, 1], [5, 3, 2]]",2,6,10_easy_full,0.00018040229712258337
276,"[[6, 4, 1], [7, 2, 2]]",2,8,10_easy_full,0.00024053639616344449
277,"[[1, 9, 1], [1, 8, 2], [7, 4, 1]]",3,1,10_easy_full,9.911785112498761e-05
278,"[[6, 6, 1], [5, 4, 2], [4, 4, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",6,1,10_easy_full,0.01639344262295082
279,"[[5, 2, 1], [9, 4, 2], [9, 3, 1]]",3,70,10_easy_full,0.0069382495787491325
280,"[[7, 5, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,92,10_easy_full,0.01294862772695285
281,"[[7, 5, 1], [9, 3, 2]]",2,8,10_easy_full,0.00024053639616344449
282,"[[7, 5, 1], [2, 8, 2]]",2,11,10_easy_full,0.0003307375447247362
283,"[[8, 7, 1], [9, 3, 2]]",2,7,10_easy_full,0.00021046934664301393
284,"[[8, 7, 1], [4, 4, 2], [5, 4, 1]]",3,43,10_easy_full,0.004262067598374468
285,"[[7, 5, 1], [5, 4, 2]]",2,86,10_easy_full,0.002585766258757028
