board,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,answer,correct,exploredNodes
10_easy_full,density,density,False,False,1,square,2,True,35,56,0,"[[0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -1e-05, 0.015037593984962405, -2e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405], [0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -2e-05, -1e-05, -1e-05, -1e-05, 0.015037593984962405, 0.015037593984962405], [0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.007518796992481203, 0.015037593984962405], [0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.015037593984962405, 0.015037593984962405, -1e-05, 0.007518796992481203, -2e-05, -2e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405], [-1e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.007518796992481203, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405], [-1e-05, -1e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405], [-2e-05, -2e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -1e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405], [0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -1e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405], [0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -2e-05, -2e-05, -2e-05, 0.015037593984962405, 0.015037593984962405]]"
10_easy_pruned,density,density,False,False,1,square,2,True,35,56,0,"[[0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, -1e-05, -2e-05, -2e-05, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514], [0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, -2e-05, -1e-05, -1e-05, -1e-05, 0.013513513513513514, 0.013513513513513514], [0.013513513513513514, 0.013513513513513514, 0.013513513513513514, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.013513513513513514, 0.013513513513513514], [0.013513513513513514, 0.013513513513513514, 0.013513513513513514, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.013513513513513514, 0.013513513513513514, -1e-05, 0.013513513513513514, -2e-05, -2e-05, 0.013513513513513514, 0.013513513513513514, -1e-05], [-1e-05, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.12162162162162163, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514], [-1e-05, -1e-05, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514], [-2e-05, -2e-05, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, -1e-05, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514], [0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, -1e-05, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514], [0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, 0.013513513513513514, -2e-05, -2e-05, -2e-05, 0.013513513513513514, 0.013513513513513514]]"
10_hard_full,density,density,False,False,1,square,2,True,35,66,0,"[[0.013245033112582781, 0.013245033112582781, 0.013245033112582781, -2e-05, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781], [0.013245033112582781, 0.013245033112582781, 0.006622516556291391, -1e-05, 0.009933774834437087, -2e-05, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781], [0.013245033112582781, -2e-05, -2e-05, 0.0033112582781456954, 0.019867549668874173, -1e-05, -1e-05, 0.013245033112582781, -2e-05, 0.013245033112582781], [0.013245033112582781, 0.013245033112582781, -2e-05, -1e-05, -2e-05, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781], [0.016556291390728478, -1e-05, -1e-05, 0.0033112582781456954, 0.019867549668874173, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781], [0.013245033112582781, -1e-05, -1e-05, 0.006622516556291391, -2e-05, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781], [0.013245033112582781, 0.009933774834437087, -1e-05, 0.013245033112582781, -2e-05, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781], [0.013245033112582781, 0.013245033112582781, -1e-05, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781], [0.013245033112582781, 0.016556291390728478, -2e-05, 0.013245033112582781, 0.013245033112582781, -2e-05, -2e-05, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781], [0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, -1e-05, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781, 0.013245033112582781]]"
10_hard_pruned,density,density,False,False,1,square,2,True,35,66,0,"[[0.013636363636363636, 0.013636363636363636, 0.013636363636363636, -2e-05, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636], [0.013636363636363636, 0.013636363636363636, 0.00909090909090909, -1e-05, 0.013636363636363636, -2e-05, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636], [0.013636363636363636, -2e-05, -2e-05, 0.004545454545454545, -1e-05, -1e-05, -1e-05, 0.013636363636363636, -2e-05, 0.013636363636363636], [0.013636363636363636, 0.013636363636363636, -2e-05, -1e-05, -2e-05, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636], [0.01818181818181818, -1e-05, -1e-05, 0.004545454545454545, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636], [0.013636363636363636, -1e-05, -1e-05, 0.00909090909090909, -2e-05, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636], [-2e-05, 0.013636363636363636, -1e-05, 0.013636363636363636, -2e-05, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636], [0.013636363636363636, 0.013636363636363636, -1e-05, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636], [0.013636363636363636, 0.013636363636363636, -2e-05, 0.013636363636363636, 0.013636363636363636, -2e-05, -2e-05, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636], [0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, -1e-05, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636, 0.013636363636363636]]"
10_medium_full,density,density,False,False,1,square,2,True,35,36,0,"[[0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, -1e-05, 0.0125, 0.0125, -2e-05, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, -1e-05, -1e-05, 0.004166666666666667, 0.008333333333333333, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, 0.0125, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0125], [0.0125, 0.0125, 0.0125, 0.0125, 0.008333333333333333, -1e-05, -2e-05, -2e-05, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, -1e-05, 0.004166666666666667, -2e-05, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, 0.0125, -1e-05, -1e-05, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, 0.0125, 0.0125, -1e-05, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, -2e-05, 0.0125, 0.0125, 0.0125]]"
10_medium_pruned,density,density,False,False,1,square,2,True,35,27,0,"[[0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259], [0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259], [0.012578616352201259, 0.012578616352201259, -1e-05, 0.012578616352201259, 0.012578616352201259, -2e-05, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259], [0.012578616352201259, 0.012578616352201259, -1e-05, -1e-05, -1e-05, -2e-05, 0.006289308176100629, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259], [0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.006289308176100629, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.012578616352201259], [0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, -1e-05, -2e-05, -2e-05, 0.012578616352201259, 0.012578616352201259], [0.012578616352201259, 0.012578616352201259, 0.012578616352201259, -1e-05, 0.012578616352201259, -2e-05, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259], [0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.018867924528301886, -1e-05, -1e-05, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259], [0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, -1e-05, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259], [0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259, -2e-05, 0.012578616352201259, 0.012578616352201259, 0.012578616352201259]]"
6_easy_full,density,density,False,False,1,square,2,True,35,24,1,"[[0.05357142857142857, -1e-05, 0.017857142857142856, -2e-05, 0.05357142857142857, 0.05357142857142857], [0.05357142857142857, -2e-05, -1e-05, -1e-05, 0.05357142857142857, 0.05357142857142857], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.07142857142857142], [-2e-05, 0.03571428571428571, -1e-05, -1e-05, -2e-05, 0.017857142857142856], [-1e-05, 0.07142857142857142, -2e-05, -2e-05, 0.08928571428571429, 0.05357142857142857], [0.05357142857142857, 0.05357142857142857, 0.05357142857142857, 0.05357142857142857, 0.05357142857142857, 0.05357142857142857]]"
6_easy_pruned,density,density,False,False,1,square,2,True,35,33,0,"[[0.05714285714285714, -1e-05, -2e-05, -2e-05, 0.05714285714285714, 0.05714285714285714], [0.05714285714285714, -2e-05, -1e-05, -1e-05, 0.05714285714285714, 0.05714285714285714], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.05714285714285714], [-2e-05, 0.02857142857142857, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.08571428571428572, -2e-05, -2e-05, 0.08571428571428572, 0.05714285714285714], [0.05714285714285714, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714]]"
6_hard_full,density,density,False,False,1,square,2,True,35,16,0,"[[0.05, -2e-05, 0.0125, 0.05, -1e-05, 0.0375], [0.0375, -2e-05, -1e-05, -2e-05, 0.0375, 0.0375], [0.0375, -1e-05, 0.0125, 0.0375, 0.0875, 0.0375], [0.025, -1e-05, 0.0375, -2e-05, 0.0375, 0.0375], [0.0375, -1e-05, 0.0375, 0.0875, 0.0375, 0.0375], [0.0375, -2e-05, 0.0375, 0.0375, -2e-05, 0.0375]]"
6_hard_pruned,density,density,False,False,1,square,2,True,35,17,0,"[[0.045454545454545456, -2e-05, 0.030303030303030304, -1e-05, -1e-05, 0.030303030303030304], [0.045454545454545456, -2e-05, -1e-05, -2e-05, 0.06060606060606061, 0.045454545454545456], [0.045454545454545456, -1e-05, 0.015151515151515152, 0.045454545454545456, 0.07575757575757576, 0.045454545454545456], [-2e-05, -1e-05, 0.015151515151515152, -2e-05, 0.045454545454545456, 0.045454545454545456], [0.045454545454545456, -1e-05, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456], [0.045454545454545456, -2e-05, 0.045454545454545456, 0.045454545454545456, -2e-05, 0.045454545454545456]]"
