,board,missed_win,player
899,10_hard_full,1,1.0
900,10_hard_full,1,1.0
901,10_hard_full,1,2.0
902,10_hard_full,1,1.0
903,10_hard_full,1,2.0
904,10_hard_full,1,2.0
905,10_hard_full,0,1.0
906,10_hard_full,0,1.0
907,10_hard_full,1,2.0
908,10_hard_full,1,2.0
909,10_hard_full,1,2.0
910,10_hard_full,0,1.0
911,10_hard_full,0,1.0
912,10_hard_full,1,2.0
913,10_hard_full,1,2.0
914,10_hard_full,0,1.0
915,10_hard_full,0,2.0
916,10_hard_full,1,2.0
917,10_hard_full,1,2.0
918,10_hard_full,0,2.0
919,10_hard_full,1,2.0
920,10_hard_full,1,2.0
921,10_hard_full,1,2.0
922,10_hard_full,1,1.0
923,10_hard_full,1,2.0
924,10_hard_full,0,1.0
925,10_hard_full,1,2.0
926,10_hard_full,1,2.0
927,10_hard_full,1,2.0
928,10_hard_full,1,2.0
929,10_hard_full,0,2.0
930,10_hard_full,1,2.0
931,10_hard_full,1,2.0
932,10_hard_full,1,2.0
933,10_hard_full,0,1.0
934,10_hard_full,1,2.0
935,10_hard_full,1,2.0
936,10_hard_full,1,2.0
937,10_hard_full,1,2.0
938,10_hard_full,1,2.0
939,10_hard_full,1,1.0
940,10_hard_full,1,1.0
941,10_hard_full,1,2.0
942,10_hard_full,1,1.0
943,10_hard_full,1,2.0
944,10_hard_full,1,1.0
945,10_hard_full,0,1.0
946,10_hard_full,1,1.0
947,10_hard_full,1,1.0
948,10_hard_full,1,1.0
949,10_hard_full,1,1.0
950,10_hard_full,1,2.0
951,10_hard_full,1,2.0
952,10_hard_full,1,2.0
953,10_hard_full,1,1.0
954,10_hard_full,1,2.0
955,10_hard_full,0,2.0
956,10_hard_full,1,2.0
957,10_hard_full,1,2.0
958,10_hard_full,1,1.0
959,10_hard_full,1,1.0
960,10_hard_full,1,1.0
961,10_hard_full,1,2.0
962,10_hard_full,0,2.0
963,10_hard_full,1,2.0
964,10_hard_full,0,2.0
965,10_hard_full,1,2.0
966,10_hard_full,1,2.0
967,10_hard_full,0,1.0
968,10_hard_full,0,2.0
969,10_hard_full,1,2.0
970,10_hard_full,1,2.0
971,10_hard_full,0,1.0
972,10_hard_pruned,1,2.0
973,10_hard_pruned,0,1.0
974,10_hard_pruned,0,2.0
975,10_hard_pruned,1,2.0
976,10_hard_pruned,1,2.0
977,10_hard_pruned,0,2.0
978,10_hard_pruned,1,2.0
979,10_hard_pruned,0,2.0
980,10_hard_pruned,1,2.0
981,10_hard_pruned,1,2.0
982,10_hard_pruned,0,2.0
983,10_hard_pruned,1,2.0
984,10_hard_pruned,0,1.0
985,10_hard_pruned,1,1.0
986,10_hard_pruned,0,1.0
987,10_hard_pruned,1,1.0
988,10_hard_pruned,0,1.0
989,10_hard_pruned,1,2.0
990,10_hard_pruned,0,2.0
991,10_hard_pruned,1,2.0
992,10_hard_pruned,1,2.0
993,10_hard_pruned,1,2.0
994,10_hard_pruned,1,2.0
995,10_hard_pruned,0,2.0
996,10_hard_pruned,1,2.0
997,10_hard_pruned,1,1.0
998,10_hard_pruned,0,1.0
999,10_hard_pruned,0,1.0
1000,10_hard_pruned,1,2.0
1001,10_hard_pruned,0,1.0
1002,10_hard_pruned,0,1.0
1003,10_hard_pruned,0,1.0
1004,10_hard_pruned,0,1.0
1005,10_hard_pruned,1,2.0
1006,10_hard_pruned,1,2.0
1007,10_hard_pruned,0,1.0
1008,10_hard_pruned,1,2.0
1009,10_hard_pruned,1,2.0
1010,10_hard_pruned,0,2.0
1011,10_hard_pruned,1,2.0
1012,10_hard_pruned,1,2.0
1013,10_hard_pruned,1,2.0
1014,10_hard_pruned,0,1.0
1015,10_hard_pruned,1,1.0
1016,10_hard_pruned,0,1.0
1017,10_hard_pruned,1,1.0
1018,10_hard_pruned,0,1.0
1019,10_hard_pruned,0,1.0
1020,10_hard_pruned,0,2.0
1021,10_hard_pruned,1,2.0
1022,10_hard_pruned,1,2.0
1023,10_hard_pruned,1,2.0
1024,10_hard_pruned,1,2.0
1025,10_hard_pruned,1,2.0
1026,10_hard_pruned,0,1.0
1027,10_hard_pruned,0,1.0
1028,10_hard_pruned,0,1.0
1029,10_hard_pruned,0,2.0
1030,10_hard_pruned,0,2.0
1031,10_hard_pruned,1,2.0
1032,10_hard_pruned,1,2.0
1033,10_hard_pruned,0,1.0
1034,10_hard_pruned,0,1.0
1035,10_hard_pruned,1,2.0
1036,10_hard_pruned,0,1.0
1037,10_hard_pruned,1,1.0
1038,10_hard_pruned,0,1.0
1039,10_hard_pruned,1,2.0
1040,10_hard_pruned,1,2.0
1041,10_hard_pruned,1,1.0
1042,10_hard_pruned,1,2.0
1043,10_hard_pruned,0,1.0
1044,10_hard_pruned,1,2.0
1045,10_hard_pruned,1,2.0
1046,10_hard_pruned,1,1.0
1047,10_hard_pruned,1,2.0
1048,10_hard_pruned,0,1.0
1049,10_hard_pruned,1,2.0
1050,10_hard_pruned,1,1.0
1051,10_hard_pruned,1,1.0
1052,10_hard_pruned,0,1.0
1053,10_hard_pruned,0,1.0
1054,10_hard_pruned,0,1.0
1055,10_hard_pruned,0,1.0
1056,10_hard_pruned,0,1.0
1057,10_hard_pruned,0,1.0
1058,10_hard_pruned,0,1.0
1059,10_hard_pruned,1,2.0
1060,10_hard_pruned,1,2.0
1061,10_hard_pruned,1,2.0
1062,10_hard_pruned,1,2.0
1063,10_hard_pruned,0,1.0
1064,10_hard_pruned,1,2.0
1065,10_hard_pruned,0,1.0
1066,10_hard_pruned,0,1.0
1067,10_hard_pruned,0,1.0
1068,10_hard_pruned,1,2.0
1069,10_hard_pruned,0,2.0
1070,10_hard_pruned,0,1.0
1071,10_hard_pruned,0,1.0
1072,10_hard_pruned,1,2.0
1073,10_hard_pruned,1,2.0
1074,10_hard_pruned,1,2.0
1075,10_hard_pruned,0,1.0
1076,10_hard_pruned,1,2.0
1077,10_hard_pruned,1,2.0
1078,10_hard_pruned,1,1.0
1079,10_hard_pruned,1,1.0
1080,10_hard_pruned,1,2.0
1081,10_hard_pruned,1,2.0
1082,10_hard_pruned,1,2.0
1083,10_hard_pruned,1,2.0
1084,10_hard_pruned,1,2.0
1085,10_hard_pruned,0,2.0
1086,10_hard_pruned,0,1.0
1087,10_hard_pruned,0,1.0
1088,10_hard_pruned,0,1.0
1089,10_hard_pruned,0,1.0
1090,10_hard_pruned,0,1.0
1091,10_hard_pruned,1,2.0
1092,10_hard_pruned,1,1.0
1093,10_hard_pruned,0,1.0
1094,10_hard_pruned,1,2.0
1095,10_hard_pruned,0,1.0
1096,10_hard_pruned,1,1.0
1097,10_hard_pruned,0,1.0
1098,10_hard_pruned,0,1.0
1099,10_hard_pruned,1,1.0
1100,10_hard_pruned,1,2.0
1101,10_hard_pruned,0,2.0
1102,10_hard_pruned,1,2.0
1103,10_hard_pruned,1,2.0
1104,10_hard_pruned,0,1.0
1105,10_hard_pruned,1,1.0
1106,10_hard_pruned,1,2.0
1107,10_hard_pruned,1,2.0
1108,10_hard_pruned,1,2.0
1109,10_hard_pruned,1,2.0
1110,10_hard_pruned,1,2.0
1111,10_hard_pruned,1,2.0
1112,10_hard_pruned,1,1.0
1113,10_hard_pruned,0,2.0
1114,10_hard_pruned,1,2.0
1115,10_hard_pruned,0,2.0
1116,10_hard_pruned,1,2.0
1117,10_hard_pruned,1,2.0
1118,10_hard_pruned,1,2.0
1119,10_hard_pruned,1,1.0
1120,10_hard_pruned,1,2.0
1121,10_hard_pruned,1,1.0
1122,10_hard_pruned,1,2.0
1123,10_hard_pruned,1,2.0
1124,10_hard_pruned,1,2.0
1125,10_hard_pruned,1,1.0
1126,10_hard_pruned,1,1.0
1127,10_hard_pruned,1,2.0
1128,10_hard_pruned,0,2.0
1129,10_hard_pruned,0,1.0
1130,10_hard_pruned,1,2.0
1131,10_hard_pruned,0,1.0
1132,10_hard_pruned,1,1.0
1133,10_hard_pruned,0,1.0
1134,10_hard_pruned,0,2.0
1135,10_hard_pruned,1,2.0
1136,10_hard_pruned,1,2.0
1137,10_hard_pruned,0,2.0
1138,10_hard_pruned,1,2.0
1139,10_hard_pruned,1,2.0
1140,10_hard_pruned,1,2.0
1141,10_hard_pruned,0,1.0
1142,10_hard_pruned,0,1.0
1143,10_hard_pruned,0,1.0
1144,10_hard_pruned,0,1.0
1145,10_hard_pruned,1,1.0
1146,10_hard_pruned,0,1.0
1147,10_hard_pruned,0,1.0
1148,10_hard_pruned,0,2.0
1149,10_hard_pruned,0,2.0
1150,10_hard_pruned,1,2.0
1151,10_hard_pruned,1,1.0
1152,10_hard_pruned,1,2.0
1153,10_hard_pruned,0,2.0
1154,10_hard_pruned,1,1.0
1155,10_hard_pruned,1,1.0
1156,10_hard_pruned,0,1.0
1157,10_hard_pruned,1,2.0
1158,10_hard_pruned,0,1.0
1159,10_hard_pruned,1,2.0
1160,10_hard_pruned,1,2.0
1161,10_hard_pruned,1,1.0
1162,10_hard_pruned,0,1.0
1163,10_hard_pruned,0,1.0
1164,10_hard_pruned,1,2.0
1165,10_hard_pruned,0,2.0
1166,10_hard_pruned,1,2.0
1167,10_hard_pruned,1,2.0
1168,10_hard_pruned,1,2.0
1169,10_hard_pruned,1,2.0
1170,10_hard_pruned,1,2.0
1171,10_hard_pruned,1,2.0
1172,10_hard_pruned,1,2.0
1173,10_hard_pruned,1,2.0
1174,10_hard_pruned,1,1.0
1175,10_hard_pruned,1,2.0
1176,10_hard_pruned,1,2.0
1177,10_hard_pruned,1,2.0
1178,10_hard_pruned,1,1.0
1179,10_hard_pruned,1,2.0
1180,10_hard_pruned,1,2.0
1181,10_hard_pruned,0,1.0
1182,10_hard_pruned,1,2.0
1183,10_hard_pruned,1,2.0
1184,10_hard_pruned,1,2.0
1185,10_hard_pruned,1,2.0
1186,10_hard_pruned,1,2.0
1187,10_hard_pruned,1,1.0
1188,10_hard_pruned,1,2.0
1189,10_hard_pruned,1,2.0
1190,10_hard_pruned,0,1.0
1191,10_hard_pruned,0,1.0
1192,10_hard_pruned,1,2.0
1193,10_hard_pruned,0,1.0
1194,10_hard_pruned,0,1.0
1195,10_hard_pruned,0,1.0
1196,10_hard_pruned,0,1.0
1197,10_hard_pruned,1,2.0
1198,10_hard_pruned,1,2.0
1199,10_hard_pruned,0,2.0
1200,10_hard_pruned,1,2.0
1201,10_hard_pruned,1,2.0
1202,10_hard_pruned,1,2.0
1203,10_hard_pruned,1,2.0
1204,10_hard_pruned,1,2.0
1205,10_hard_pruned,1,2.0
1206,10_hard_pruned,1,1.0
1207,10_hard_pruned,1,2.0
1208,10_hard_pruned,1,2.0
1209,10_hard_pruned,1,1.0
1210,10_hard_pruned,1,2.0
1211,10_hard_pruned,1,1.0
1212,10_hard_pruned,1,2.0
1213,10_hard_pruned,1,2.0
1214,10_hard_pruned,1,2.0
1215,10_hard_pruned,1,2.0
1216,10_hard_pruned,1,2.0
1217,10_hard_pruned,1,2.0
1218,10_hard_pruned,1,2.0
1219,10_hard_pruned,0,2.0
1220,10_hard_pruned,1,2.0
1221,10_hard_pruned,1,1.0
1222,10_hard_pruned,1,2.0
1223,10_hard_pruned,1,2.0
1224,10_hard_pruned,1,2.0
1225,10_hard_pruned,1,2.0
1226,10_hard_pruned,1,2.0
1227,10_hard_pruned,1,1.0
1228,10_hard_pruned,1,1.0
1229,10_hard_pruned,1,1.0
1230,10_hard_pruned,1,2.0
1231,10_hard_pruned,0,2.0
1232,10_hard_pruned,0,2.0
1233,10_hard_pruned,0,1.0
1234,10_hard_pruned,1,2.0
1235,10_hard_pruned,1,1.0
1236,10_hard_pruned,1,1.0
1237,10_hard_pruned,0,1.0
1238,10_hard_pruned,0,1.0
1239,10_hard_pruned,0,1.0
1240,10_hard_pruned,0,1.0
1241,10_hard_pruned,0,1.0
1242,10_hard_pruned,1,1.0
1243,10_hard_pruned,1,1.0
1244,10_hard_pruned,0,2.0
1245,10_hard_pruned,1,2.0
1246,10_hard_pruned,1,2.0
1247,10_hard_pruned,1,2.0
1248,10_hard_pruned,1,2.0
1249,10_hard_pruned,1,2.0
1250,10_hard_pruned,0,1.0
1251,10_hard_pruned,1,2.0
1252,10_hard_pruned,1,2.0
1253,10_hard_pruned,1,2.0
1254,10_hard_pruned,1,2.0
1255,10_hard_pruned,1,2.0
1256,10_hard_pruned,1,2.0
1257,10_hard_pruned,1,1.0
1258,10_hard_pruned,1,2.0
1259,10_hard_pruned,1,2.0
1260,10_hard_pruned,1,2.0
1261,10_hard_pruned,1,2.0
1262,10_hard_pruned,1,2.0
1263,10_hard_pruned,1,2.0
1264,10_hard_pruned,1,1.0
1265,10_hard_pruned,1,2.0
1266,10_hard_pruned,1,2.0
1267,10_hard_pruned,1,2.0
1268,10_hard_pruned,1,2.0
1269,10_hard_pruned,1,2.0
1270,10_hard_pruned,1,2.0
1271,10_hard_pruned,1,2.0
1272,10_hard_pruned,1,2.0
1273,10_hard_pruned,1,2.0
1274,10_hard_pruned,1,1.0
1275,10_hard_pruned,0,1.0
1276,10_hard_pruned,0,2.0
1277,10_hard_pruned,0,1.0
1278,10_hard_pruned,1,2.0
1279,10_hard_pruned,1,2.0
1280,10_hard_pruned,1,2.0
1281,10_hard_pruned,0,2.0
1282,10_hard_pruned,1,2.0
1283,10_hard_pruned,1,2.0
1284,10_hard_pruned,1,2.0
1285,10_hard_pruned,1,1.0
1286,10_hard_pruned,0,1.0
1287,10_hard_pruned,0,1.0
1288,10_hard_pruned,1,1.0
1289,10_hard_pruned,0,1.0
1290,10_hard_pruned,0,1.0
1291,10_hard_pruned,1,1.0
1292,10_hard_pruned,0,2.0
1293,10_hard_pruned,1,2.0
1294,10_hard_pruned,0,2.0
1295,10_hard_pruned,1,1.0
1296,10_hard_pruned,0,2.0
1297,10_hard_pruned,1,2.0
1298,10_hard_pruned,1,2.0
1299,10_hard_pruned,0,1.0
1300,10_hard_pruned,1,1.0
1301,10_hard_pruned,1,2.0
1302,10_hard_pruned,0,2.0
1303,10_hard_pruned,0,1.0
1304,10_hard_pruned,1,2.0
1305,10_hard_pruned,1,2.0
1306,10_hard_pruned,1,2.0
1307,10_hard_pruned,1,2.0
1308,10_hard_pruned,1,2.0
1309,10_hard_pruned,1,2.0
1310,10_hard_pruned,1,2.0
1311,10_hard_pruned,0,1.0
1312,10_hard_pruned,0,1.0
1313,10_hard_pruned,1,2.0
1314,10_hard_pruned,1,2.0
1315,10_hard_pruned,0,1.0
1316,10_hard_pruned,0,1.0
1317,10_hard_pruned,0,1.0
1318,10_hard_pruned,1,1.0
1319,10_hard_pruned,0,2.0
1320,10_hard_pruned,1,1.0
1321,10_hard_pruned,0,1.0
1322,10_hard_pruned,1,1.0
1323,10_hard_pruned,1,2.0
1324,10_hard_pruned,0,1.0
1325,10_hard_pruned,0,1.0
1326,6_easy_full,0,1.0
1327,6_easy_full,0,2.0
1328,6_easy_full,0,2.0
1329,6_easy_full,1,2.0
1330,6_easy_full,1,2.0
1331,6_easy_full,1,2.0
1332,6_easy_full,1,2.0
1333,6_easy_full,1,1.0
1334,6_easy_full,0,1.0
1335,6_easy_full,0,1.0
1336,6_easy_full,1,1.0
1337,6_easy_full,1,2.0
1338,6_easy_full,1,2.0
1339,6_easy_full,1,1.0
1340,6_easy_full,1,2.0
1341,6_easy_full,1,2.0
1342,6_easy_full,1,2.0
1343,6_easy_full,1,2.0
1344,6_easy_full,1,2.0
1345,6_easy_full,1,2.0
1346,6_easy_full,1,2.0
1347,6_easy_full,1,2.0
1348,6_easy_full,1,2.0
1349,6_easy_full,1,2.0
1350,6_easy_full,1,2.0
1351,6_easy_full,1,2.0
1352,6_easy_full,1,2.0
1353,6_easy_full,1,2.0
1354,6_easy_full,1,2.0
1355,6_easy_full,1,2.0
1356,6_easy_full,1,1.0
1357,6_easy_full,1,2.0
1358,6_easy_full,1,2.0
1359,6_easy_full,1,2.0
1360,6_easy_full,1,2.0
1361,6_easy_full,1,2.0
1362,6_easy_full,1,2.0
1363,6_easy_full,1,2.0
1364,6_easy_full,1,2.0
1365,6_easy_full,1,2.0
1366,6_easy_full,1,2.0
1367,6_easy_full,1,2.0
1368,6_easy_full,1,2.0
1369,6_easy_full,1,2.0
1370,6_easy_full,1,2.0
1371,6_easy_full,1,2.0
1372,6_easy_full,1,1.0
1373,6_easy_full,1,2.0
1374,6_easy_full,1,2.0
1375,6_easy_full,1,2.0
1376,6_easy_full,1,2.0
1377,6_easy_full,1,2.0
1378,6_easy_full,1,2.0
1379,6_easy_full,1,2.0
1380,6_easy_full,0,1.0
1381,6_easy_full,0,1.0
1382,6_easy_full,0,1.0
1383,6_easy_full,0,1.0
1384,6_easy_full,0,1.0
1385,6_easy_full,0,1.0
1386,6_easy_full,0,2.0
1387,6_easy_full,0,2.0
1388,6_easy_full,1,2.0
1389,6_easy_full,0,2.0
1390,6_easy_full,0,2.0
1391,6_easy_full,1,2.0
1392,6_easy_full,0,2.0
1393,6_easy_full,1,2.0
1394,6_easy_full,1,1.0
1395,6_easy_full,1,1.0
1396,6_easy_full,1,2.0
1397,6_easy_full,0,2.0
1398,6_easy_full,0,1.0
1399,6_easy_full,0,1.0
1400,6_easy_full,1,2.0
1401,6_easy_full,0,2.0
1402,6_easy_full,1,2.0
1403,6_easy_full,1,2.0
1404,6_easy_full,1,1.0
1405,6_easy_full,1,2.0
1406,6_easy_full,0,2.0
1407,6_easy_full,1,2.0
1408,6_easy_full,0,1.0
1409,6_easy_full,0,1.0
1410,6_easy_full,1,2.0
1411,6_easy_full,0,2.0
1412,6_easy_full,1,2.0
1413,6_easy_full,1,2.0
1414,6_easy_full,1,2.0
1415,6_easy_full,1,2.0
1416,6_easy_full,1,2.0
1417,6_easy_full,0,2.0
1418,6_easy_full,0,2.0
1419,6_easy_full,1,2.0
1420,6_easy_full,1,1.0
1421,6_easy_full,0,1.0
1422,6_easy_full,1,1.0
1423,6_easy_full,1,2.0
1424,6_easy_full,1,2.0
1425,6_easy_full,1,2.0
1426,6_easy_full,0,1.0
1427,6_easy_full,0,1.0
1428,6_easy_full,1,2.0
1429,6_easy_full,1,2.0
1430,6_easy_full,1,2.0
1431,6_easy_full,0,2.0
1432,6_easy_full,0,2.0
1433,6_easy_full,0,2.0
1434,6_easy_full,1,2.0
1435,6_easy_full,0,2.0
1436,6_easy_full,1,2.0
1437,6_easy_full,1,2.0
1438,6_easy_full,0,1.0
1439,6_easy_full,0,2.0
1440,6_easy_full,1,2.0
1441,6_easy_full,0,2.0
1442,6_easy_full,1,2.0
1443,6_easy_full,1,2.0
1444,6_easy_full,1,2.0
1445,6_easy_full,1,2.0
1446,6_easy_full,1,2.0
1447,6_easy_full,0,2.0
1448,6_easy_full,1,2.0
1449,6_easy_full,1,2.0
1450,6_easy_full,0,1.0
1451,6_easy_full,1,2.0
1452,6_easy_full,1,1.0
1453,6_easy_full,1,2.0
1454,6_easy_full,1,1.0
1455,6_easy_full,0,2.0
1456,6_easy_full,1,1.0
1457,6_easy_full,0,1.0
1458,6_easy_full,1,2.0
1459,6_easy_full,1,2.0
1460,6_easy_full,0,2.0
1461,6_easy_full,0,2.0
1462,6_easy_full,0,1.0
1463,6_easy_full,0,1.0
1464,6_easy_full,0,1.0
1465,6_easy_full,1,1.0
1466,6_easy_full,0,2.0
1467,6_easy_full,0,2.0
1468,6_easy_full,0,2.0
1469,6_easy_full,1,2.0
1470,6_easy_full,0,2.0
1471,6_easy_full,0,2.0
1472,6_easy_full,1,1.0
1473,6_easy_full,1,2.0
1474,6_easy_full,1,2.0
1475,6_easy_full,1,2.0
1476,6_easy_full,1,2.0
1477,6_easy_full,1,2.0
1478,6_easy_full,1,2.0
1479,6_easy_full,1,2.0
1480,6_easy_full,0,1.0
1481,6_easy_full,0,1.0
1482,6_easy_full,0,1.0
1483,6_easy_full,1,2.0
1484,6_easy_full,0,2.0
1485,6_easy_full,0,1.0
1486,6_easy_full,0,1.0
1487,6_easy_full,0,1.0
1488,6_easy_full,0,1.0
1489,6_easy_full,1,2.0
1490,6_easy_full,1,2.0
1491,6_easy_full,0,2.0
1492,6_easy_full,0,2.0
1493,6_easy_full,1,2.0
1494,6_easy_full,1,1.0
1495,6_easy_full,0,1.0
1496,6_easy_full,1,1.0
1497,6_easy_full,1,2.0
1498,6_easy_full,1,2.0
1499,6_easy_full,1,2.0
1500,6_easy_full,1,2.0
1501,6_easy_full,0,1.0
1502,6_easy_full,1,1.0
1503,6_easy_full,0,1.0
1504,6_easy_full,1,2.0
1505,6_easy_full,1,2.0
1506,6_easy_full,1,2.0
1507,6_easy_full,0,1.0
1508,6_easy_full,1,2.0
1509,6_easy_full,1,2.0
1510,6_easy_full,1,2.0
1511,6_easy_full,1,2.0
1512,6_easy_full,0,1.0
1513,6_easy_full,1,2.0
1514,6_easy_full,1,2.0
1515,6_easy_full,1,2.0
1516,6_easy_full,1,2.0
1517,6_easy_full,1,2.0
1518,6_easy_full,1,2.0
1519,6_easy_full,0,1.0
1520,6_easy_full,0,1.0
1521,6_easy_full,1,2.0
1522,6_easy_full,1,2.0
1523,6_easy_full,0,2.0
1524,6_easy_full,1,2.0
1525,6_easy_full,1,2.0
1526,6_easy_full,1,2.0
1527,6_easy_full,1,2.0
1528,6_easy_full,1,2.0
1529,6_easy_full,0,2.0
1530,6_easy_full,1,2.0
1531,6_easy_full,0,2.0
1532,6_easy_full,1,2.0
1533,6_easy_full,0,1.0
1534,6_easy_full,0,1.0
1535,6_easy_full,0,1.0
1536,6_easy_full,1,2.0
1537,6_easy_full,1,1.0
1538,6_easy_full,1,1.0
1539,6_easy_full,0,1.0
1540,6_easy_full,0,1.0
1541,6_easy_full,1,2.0
1542,6_easy_full,1,1.0
1543,6_easy_full,0,1.0
1544,6_easy_full,1,2.0
1545,6_easy_full,1,2.0
1546,6_easy_full,1,2.0
1547,6_easy_full,1,2.0
1548,6_easy_full,0,2.0
1549,6_easy_full,1,2.0
1550,6_easy_full,1,2.0
1551,6_easy_full,0,1.0
1552,6_easy_full,0,1.0
1553,6_easy_full,1,1.0
1554,6_easy_full,1,2.0
1555,6_easy_full,1,1.0
1556,6_easy_full,1,2.0
1557,6_easy_full,0,2.0
1558,6_easy_full,1,2.0
1559,6_easy_full,0,2.0
1560,6_easy_full,0,1.0
1561,6_easy_full,0,1.0
1562,6_easy_full,0,1.0
1563,6_easy_full,0,1.0
1564,6_easy_full,0,1.0
1565,6_easy_full,0,1.0
1566,6_easy_pruned,1,2.0
1567,6_easy_pruned,1,2.0
1568,6_easy_pruned,0,1.0
1569,6_easy_pruned,0,1.0
1570,6_easy_pruned,0,1.0
1571,6_easy_pruned,0,1.0
1572,6_easy_pruned,1,2.0
1573,6_easy_pruned,1,2.0
1574,6_easy_pruned,1,2.0
1575,6_easy_pruned,1,2.0
1576,6_easy_pruned,0,1.0
1577,6_easy_pruned,0,1.0
1578,6_easy_pruned,0,1.0
1579,6_easy_pruned,1,2.0
1580,6_easy_pruned,1,2.0
1581,6_easy_pruned,1,2.0
1582,6_easy_pruned,1,2.0
1583,6_easy_pruned,0,2.0
1584,6_easy_pruned,0,2.0
1585,6_easy_pruned,0,1.0
1586,6_easy_pruned,1,2.0
1587,6_easy_pruned,0,2.0
1588,6_easy_pruned,1,2.0
1589,6_easy_pruned,0,1.0
1590,6_easy_pruned,0,1.0
1591,6_easy_pruned,0,1.0
1592,6_easy_pruned,0,1.0
1593,6_easy_pruned,1,2.0
1594,6_easy_pruned,1,2.0
1595,6_easy_pruned,1,2.0
1596,6_easy_pruned,1,2.0
1597,6_easy_pruned,1,2.0
1598,6_easy_pruned,1,2.0
1599,6_easy_pruned,1,2.0
1600,6_easy_pruned,0,1.0
1601,6_easy_pruned,0,1.0
1602,6_easy_pruned,0,1.0
1603,6_easy_pruned,1,2.0
1604,6_easy_pruned,1,1.0
1605,6_easy_pruned,0,1.0
1606,6_easy_pruned,0,1.0
1607,6_easy_pruned,0,1.0
1608,6_easy_pruned,0,1.0
1609,6_easy_pruned,1,2.0
1610,6_easy_pruned,1,2.0
1611,6_easy_pruned,1,2.0
1612,6_easy_pruned,0,2.0
1613,6_easy_pruned,0,2.0
1614,6_easy_pruned,0,1.0
1615,6_easy_pruned,0,1.0
1616,6_easy_pruned,0,1.0
1617,6_easy_pruned,0,1.0
1618,6_easy_pruned,1,2.0
1619,6_easy_pruned,1,2.0
1620,6_easy_pruned,0,2.0
1621,6_easy_pruned,1,2.0
1622,6_easy_pruned,1,2.0
1623,6_easy_pruned,1,2.0
1624,6_easy_pruned,1,2.0
1625,6_easy_pruned,1,2.0
1626,6_easy_pruned,1,2.0
1627,6_easy_pruned,1,2.0
1628,6_easy_pruned,1,2.0
1629,6_easy_pruned,1,2.0
1630,6_easy_pruned,1,2.0
1631,6_easy_pruned,1,2.0
1632,6_easy_pruned,1,2.0
1633,6_easy_pruned,1,2.0
1634,6_easy_pruned,1,2.0
1635,6_easy_pruned,1,2.0
1636,6_easy_pruned,0,2.0
1637,6_easy_pruned,0,2.0
1638,6_easy_pruned,1,2.0
1639,6_easy_pruned,0,1.0
1640,6_easy_pruned,0,1.0
1641,6_easy_pruned,0,1.0
1642,6_easy_pruned,0,1.0
1643,6_easy_pruned,0,1.0
1644,6_easy_pruned,0,1.0
1645,6_easy_pruned,0,2.0
1646,6_easy_pruned,0,2.0
1647,6_easy_pruned,1,2.0
1648,6_easy_pruned,0,2.0
1649,6_easy_pruned,0,1.0
1650,6_easy_pruned,0,2.0
1651,6_easy_pruned,1,2.0
1652,6_easy_pruned,1,1.0
1653,6_easy_pruned,1,2.0
1654,6_easy_pruned,1,2.0
1655,6_easy_pruned,1,2.0
1656,6_easy_pruned,1,1.0
1657,6_easy_pruned,0,2.0
1658,6_easy_pruned,1,2.0
1659,6_easy_pruned,1,1.0
1660,6_easy_pruned,0,1.0
1661,6_easy_pruned,1,1.0
1662,6_easy_pruned,0,1.0
1663,6_easy_pruned,1,2.0
1664,6_easy_pruned,0,1.0
1665,6_easy_pruned,0,1.0
1666,6_easy_pruned,1,1.0
1667,6_easy_pruned,1,1.0
1668,6_easy_pruned,0,1.0
1669,6_easy_pruned,1,1.0
1670,6_easy_pruned,0,1.0
1671,6_easy_pruned,1,2.0
1672,6_easy_pruned,1,2.0
1673,6_easy_pruned,1,2.0
1674,6_easy_pruned,0,1.0
1675,6_easy_pruned,1,2.0
1676,6_easy_pruned,0,1.0
1677,6_easy_pruned,1,2.0
1678,6_easy_pruned,1,2.0
1679,6_easy_pruned,1,2.0
1680,6_easy_pruned,1,2.0
1681,6_easy_pruned,1,2.0
1682,6_easy_pruned,1,2.0
1683,6_easy_pruned,1,2.0
1684,6_easy_pruned,1,2.0
1685,6_easy_pruned,1,2.0
1686,6_easy_pruned,0,1.0
1687,6_easy_pruned,0,1.0
1688,6_easy_pruned,1,2.0
1689,6_easy_pruned,1,2.0
1690,6_easy_pruned,0,1.0
1691,6_easy_pruned,1,2.0
1692,6_easy_pruned,1,2.0
1693,6_easy_pruned,1,2.0
1694,6_easy_pruned,1,2.0
1695,6_easy_pruned,1,2.0
1696,6_easy_pruned,0,1.0
1697,6_easy_pruned,0,1.0
1698,6_easy_pruned,0,1.0
1699,6_easy_pruned,1,2.0
1700,6_easy_pruned,1,2.0
1701,6_easy_pruned,1,2.0
1702,6_easy_pruned,1,1.0
1703,6_easy_pruned,1,2.0
1704,6_easy_pruned,0,1.0
1705,6_easy_pruned,1,2.0
1706,6_easy_pruned,1,2.0
1707,6_easy_pruned,0,1.0
1708,6_easy_pruned,1,1.0
1709,6_easy_pruned,0,1.0
1710,6_easy_pruned,0,1.0
1711,6_easy_pruned,0,1.0
1712,6_easy_pruned,0,1.0
1713,6_easy_pruned,0,1.0
1714,6_easy_pruned,1,2.0
1715,6_easy_pruned,0,1.0
