iteration,board,shutter_size,max_moves,max_heuristic_comp,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,numberOfHeuristicComp,answer,correct,o_misses,x_misses,exploredNodes
0,6_hard_full,0,30,50000,shutter,blocking,False,True,2,square,2,True,30,144.0,28,0,0.25,0.8333333333333334,"[[0.02127659574468085, -2e-05, 0.06382978723404255, 0.02127659574468085, -1e-05, 0.06382978723404255], [0.0, -2e-05, -1e-05, -2e-05, 0.06382978723404255, 0.02127659574468085], [0.1276595744680851, -1e-05, 0.0425531914893617, 0.0425531914893617, 0.10638297872340426, 0.02127659574468085], [0.02127659574468085, -1e-05, 0.10638297872340426, -2e-05, 0.02127659574468085, 0.0425531914893617], [0.0425531914893617, -1e-05, 0.0425531914893617, 0.02127659574468085, 0.0, 0.02127659574468085], [0.02127659574468085, -2e-05, 0.0, 0.0425531914893617, -2e-05, 0.02127659574468085]]"
0,6_hard_pruned,0,30,50000,shutter,blocking,False,True,2,square,2,True,30,169.0,16,0,0.4166666666666667,0.0,"[[0.034482758620689655, -2e-05, 0.0, -1e-05, -1e-05, 0.034482758620689655], [0.0, -2e-05, -1e-05, -2e-05, 0.034482758620689655, 0.034482758620689655], [0.0, -1e-05, 0.0, 0.10344827586206896, 0.06896551724137931, 0.0], [-2e-05, -1e-05, 0.13793103448275862, -2e-05, 0.034482758620689655, 0.034482758620689655], [0.034482758620689655, -1e-05, 0.06896551724137931, 0.13793103448275862, 0.034482758620689655, 0.034482758620689655], [0.06896551724137931, -2e-05, 0.034482758620689655, 0.034482758620689655, -2e-05, 0.034482758620689655]]"
0,6_hard_full,1,30,50000,shutter,blocking,False,True,2,square,2,True,30,250.0,1,0,0.4166666666666667,0.0,"[[0.025, -2e-05, 0.025, 0.05, -1e-05, 0.075], [0.05, -2e-05, -1e-05, -2e-05, 0.025, 0.05], [0.075, -1e-05, 0.05, 0.05, 0.075, 0.025], [0.05, -1e-05, 0.025, -2e-05, 0.05, 0.05], [0.075, -1e-05, 0.0, 0.025, 0.025, 0.0], [0.05, -2e-05, 0.025, 0.05, -2e-05, 0.0]]"
0,6_hard_pruned,1,30,50000,shutter,blocking,False,True,2,square,2,True,30,392.0,15,0,0.5625,0.0,"[[0.03125, -2e-05, 0.03125, -1e-05, -1e-05, 0.0625], [0.0625, -2e-05, -1e-05, -2e-05, 0.03125, 0.0], [0.03125, -1e-05, 0.0625, 0.09375, 0.03125, 0.0], [-2e-05, -1e-05, 0.09375, -2e-05, 0.0625, 0.0625], [0.0625, -1e-05, 0.0625, 0.03125, 0.0, 0.0], [0.03125, -2e-05, 0.125, 0.0, -2e-05, 0.03125]]"
0,6_hard_full,2,30,50000,shutter,blocking,False,True,2,square,2,True,30,450.0,21,0,0.3888888888888889,0.0,"[[0.06666666666666667, -2e-05, 0.0, 0.0, -1e-05, 0.03333333333333333], [0.03333333333333333, -2e-05, -1e-05, -2e-05, 0.03333333333333333, 0.0], [0.03333333333333333, -1e-05, 0.03333333333333333, 0.0, 0.06666666666666667, 0.06666666666666667], [0.1, -1e-05, 0.06666666666666667, -2e-05, 0.06666666666666667, 0.1], [0.0, -1e-05, 0.03333333333333333, 0.03333333333333333, 0.0, 0.06666666666666667], [0.1, -2e-05, 0.03333333333333333, 0.0, -2e-05, 0.03333333333333333]]"
0,6_hard_pruned,2,30,50000,shutter,blocking,False,True,2,square,2,True,30,418.0,1,0,0.3333333333333333,0.0,"[[0.06060606060606061, -2e-05, 0.030303030303030304, -1e-05, -1e-05, 0.09090909090909091], [0.030303030303030304, -2e-05, -1e-05, -2e-05, 0.0, 0.0], [0.09090909090909091, -1e-05, 0.0, 0.09090909090909091, 0.0, 0.0], [-2e-05, -1e-05, 0.12121212121212122, -2e-05, 0.06060606060606061, 0.030303030303030304], [0.030303030303030304, -1e-05, 0.06060606060606061, 0.030303030303030304, 0.06060606060606061, 0.030303030303030304], [0.09090909090909091, -2e-05, 0.0, 0.030303030303030304, -2e-05, 0.06060606060606061]]"
1,6_hard_full,0,30,50000,shutter,blocking,False,True,2,square,2,True,30,172.0,4,1,0.8,0.3333333333333333,"[[0.0, -2e-05, 0.025, 0.025, -1e-05, 0.025], [0.025, -2e-05, -1e-05, -2e-05, 0.05, 0.025], [0.075, -1e-05, 0.125, 0.05, 0.05, 0.025], [0.0, -1e-05, 0.1, -2e-05, 0.025, 0.05], [0.0, -1e-05, 0.1, 0.075, 0.025, 0.025], [0.075, -2e-05, 0.0, 0.0, -2e-05, 0.025]]"
1,6_hard_pruned,0,30,50000,shutter,blocking,False,True,2,square,2,True,16,100.0,16,0,0.4,0.0,"[[0.0, -2e-05, 0.06666666666666667, -1e-05, -1e-05, 0.06666666666666667], [0.0, -2e-05, -1e-05, -2e-05, 0.06666666666666667, 0.0], [0.06666666666666667, -1e-05, 0.0, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667], [-2e-05, -1e-05, 0.06666666666666667, -2e-05, 0.0, 0.0], [0.0, -1e-05, 0.06666666666666667, 0.06666666666666667, 0.0, 0.06666666666666667], [0.13333333333333333, -2e-05, 0.06666666666666667, 0.0, -2e-05, 0.06666666666666667]]"
1,6_hard_full,1,30,50000,shutter,blocking,False,True,2,square,2,True,30,349.0,16,0,0.16666666666666666,0.0,"[[0.044444444444444446, -2e-05, 0.044444444444444446, 0.044444444444444446, -1e-05, 0.022222222222222223], [0.0, -2e-05, -1e-05, -2e-05, 0.15555555555555556, 0.022222222222222223], [0.0, -1e-05, 0.1111111111111111, 0.022222222222222223, 0.08888888888888889, 0.0], [0.0, -1e-05, 0.08888888888888889, -2e-05, 0.044444444444444446, 0.0], [0.044444444444444446, -1e-05, 0.06666666666666667, 0.044444444444444446, 0.022222222222222223, 0.0], [0.08888888888888889, -2e-05, 0.0, 0.044444444444444446, -2e-05, 0.0]]"
1,6_hard_pruned,1,30,50000,shutter,blocking,False,True,2,square,2,True,30,350.0,3,1,0.6666666666666666,0.5,"[[0.0, -2e-05, 0.027777777777777776, -1e-05, -1e-05, 0.027777777777777776], [0.027777777777777776, -2e-05, -1e-05, -2e-05, 0.08333333333333333, 0.0], [0.05555555555555555, -1e-05, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.0], [-2e-05, -1e-05, 0.05555555555555555, -2e-05, 0.16666666666666666, 0.0], [0.0, -1e-05, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.05555555555555555], [0.027777777777777776, -2e-05, 0.027777777777777776, 0.027777777777777776, -2e-05, 0.0]]"
