iteration,board,shutter_size,max_moves,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,answer,correct,exploredNodes
0,6_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,12,1,"[[0.044444444444444446, -1e-05, 0.17777777777777778, -2e-05, 0.1111111111111111, 0.08888888888888889], [0.044444444444444446, -2e-05, -1e-05, -1e-05, 0.022222222222222223, 0.022222222222222223], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.044444444444444446], [-2e-05, 0.022222222222222223, -1e-05, -1e-05, -2e-05, 0.15555555555555556], [-1e-05, 0.022222222222222223, -2e-05, -2e-05, 0.044444444444444446, 0.08888888888888889], [0.0, 0.0, 0.022222222222222223, 0.0, 0.044444444444444446, 0.044444444444444446]]"
0,6_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,25,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.16666666666666666], [0.0, -2e-05, -1e-05, -1e-05, 0.05555555555555555, 0.05555555555555555], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.05555555555555555, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.05555555555555555]]"
0,6_hard_full,5,50,shutter,blocking,False,True,2,square,2,True,50,19,0,"[[0.0847457627118644, -2e-05, 0.0847457627118644, 0.01694915254237288, -1e-05, 0.01694915254237288], [0.15254237288135594, -2e-05, -1e-05, -2e-05, 0.05084745762711865, 0.0], [0.11864406779661017, -1e-05, 0.01694915254237288, 0.1016949152542373, 0.01694915254237288, 0.0], [0.01694915254237288, -1e-05, 0.06779661016949153, -2e-05, 0.03389830508474576, 0.0], [0.01694915254237288, -1e-05, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.01694915254237288], [0.0847457627118644, -2e-05, 0.03389830508474576, 0.0, -2e-05, 0.0]]"
0,6_hard_pruned,5,50,shutter,blocking,False,True,2,square,2,True,50,29,0,"[[0.019230769230769232, -2e-05, 0.038461538461538464, -1e-05, -1e-05, 0.11538461538461539], [0.057692307692307696, -2e-05, -1e-05, -2e-05, 0.057692307692307696, 0.019230769230769232], [0.057692307692307696, -1e-05, 0.09615384615384616, 0.07692307692307693, 0.0, 0.057692307692307696], [-2e-05, -1e-05, 0.057692307692307696, -2e-05, 0.038461538461538464, 0.019230769230769232], [0.019230769230769232, -1e-05, 0.038461538461538464, 0.019230769230769232, 0.019230769230769232, 0.07692307692307693], [0.038461538461538464, -2e-05, 0.019230769230769232, 0.038461538461538464, -2e-05, 0.019230769230769232]]"
1,6_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,12,1,"[[0.045454545454545456, -1e-05, 0.09090909090909091, -2e-05, 0.11363636363636363, 0.18181818181818182], [0.045454545454545456, -2e-05, -1e-05, -1e-05, 0.045454545454545456, 0.022727272727272728], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.11363636363636363], [-2e-05, 0.022727272727272728, -1e-05, -1e-05, -2e-05, 0.09090909090909091], [-1e-05, 0.0, -2e-05, -2e-05, 0.045454545454545456, 0.09090909090909091], [0.0, 0.0, 0.0, 0.0, 0.022727272727272728, 0.06818181818181818]]"
1,6_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,20,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.06666666666666667, 0.13333333333333333], [0.0, -2e-05, -1e-05, -1e-05, 0.06666666666666667, 0.06666666666666667], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.13333333333333333], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.13333333333333333, 0.13333333333333333], [0.0, 0.0, 0.0, 0.06666666666666667, 0.13333333333333333, 0.06666666666666667]]"
1,6_hard_full,5,50,shutter,blocking,False,True,2,square,2,True,50,4,1,"[[0.018867924528301886, -2e-05, 0.03773584905660377, 0.018867924528301886, -1e-05, 0.018867924528301886], [0.07547169811320754, -2e-05, -1e-05, -2e-05, 0.09433962264150944, 0.018867924528301886], [0.05660377358490566, -1e-05, 0.018867924528301886, 0.11320754716981132, 0.09433962264150944, 0.07547169811320754], [0.018867924528301886, -1e-05, 0.018867924528301886, -2e-05, 0.09433962264150944, 0.018867924528301886], [0.0, -1e-05, 0.05660377358490566, 0.03773584905660377, 0.018867924528301886, 0.018867924528301886], [0.05660377358490566, -2e-05, 0.0, 0.018867924528301886, -2e-05, 0.0]]"
1,6_hard_pruned,5,50,shutter,blocking,False,True,2,square,2,True,50,28,0,"[[0.018867924528301886, -2e-05, 0.1320754716981132, -1e-05, -1e-05, 0.09433962264150944], [0.05660377358490566, -2e-05, -1e-05, -2e-05, 0.07547169811320754, 0.018867924528301886], [0.03773584905660377, -1e-05, 0.07547169811320754, 0.09433962264150944, 0.03773584905660377, 0.018867924528301886], [-2e-05, -1e-05, 0.09433962264150944, -2e-05, 0.03773584905660377, 0.03773584905660377], [0.018867924528301886, -1e-05, 0.03773584905660377, 0.018867924528301886, 0.05660377358490566, 0.018867924528301886], [0.0, -2e-05, 0.018867924528301886, 0.0, -2e-05, 0.0]]"
2,6_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,11,0,"[[0.07692307692307693, -1e-05, 0.23076923076923078, -2e-05, 0.10256410256410256, 0.05128205128205128], [0.10256410256410256, -2e-05, -1e-05, -1e-05, 0.02564102564102564, 0.02564102564102564], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.02564102564102564], [-2e-05, 0.07692307692307693, -1e-05, -1e-05, -2e-05, 0.1794871794871795], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.02564102564102564], [0.0, 0.0, 0.02564102564102564, 0.0, 0.02564102564102564, 0.02564102564102564]]"
2,6_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,22,12,1,"[[0.0625, -1e-05, -2e-05, -2e-05, 0.125, 0.125], [0.0, -2e-05, -1e-05, -1e-05, 0.0625, 0.0625], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1875], [-2e-05, 0.0625, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0625, -2e-05, -2e-05, 0.125, 0.0625], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0625]]"
