,move_limit,noise,k,board,tradeoff
56,30,1.0,10,6_easy_full,0
57,30,1.0,10,6_easy_pruned,1
58,30,1.0,10,6_hard_full,0
59,30,1.0,10,6_hard_pruned,0
60,30,1.5,3,10_easy_full,0
61,30,1.5,3,10_easy_pruned,0
62,30,1.5,3,10_hard_full,0
63,30,1.5,3,10_hard_pruned,0
64,30,1.5,3,10_medium_full,0
65,30,1.5,3,10_medium_pruned,0
66,30,1.5,3,6_easy_full,1
67,30,1.5,3,6_easy_pruned,0
68,30,1.5,3,6_hard_full,0
69,30,1.5,3,6_hard_pruned,0
70,30,1.5,5,10_easy_full,0
71,30,1.5,5,10_easy_pruned,0
72,30,1.5,5,10_hard_full,0
73,30,1.5,5,10_hard_pruned,0
74,30,1.5,5,10_medium_full,0
75,30,1.5,5,10_medium_pruned,0
76,30,1.5,5,6_easy_full,0
77,30,1.5,5,6_easy_pruned,0
78,30,1.5,5,6_hard_full,0
79,30,1.5,5,6_hard_pruned,0
80,30,1.5,10,10_easy_full,0
81,30,1.5,10,10_easy_pruned,1
82,30,1.5,10,10_hard_full,0
83,30,1.5,10,10_hard_pruned,0
84,30,1.5,10,10_medium_full,0
85,30,1.5,10,10_medium_pruned,0
86,30,1.5,10,6_easy_full,1
87,30,1.5,10,6_easy_pruned,0
88,30,1.5,10,6_hard_full,0
89,30,1.5,10,6_hard_pruned,0
90,30,2.0,3,10_easy_full,0
91,30,2.0,3,10_easy_pruned,0
92,30,2.0,3,10_hard_full,0
93,30,2.0,3,10_hard_pruned,0
94,30,2.0,3,10_medium_full,0
95,30,2.0,3,10_medium_pruned,0
96,30,2.0,3,6_easy_full,1
97,30,2.0,3,6_easy_pruned,0
98,30,2.0,3,6_hard_full,0
99,30,2.0,3,6_hard_pruned,0
100,30,2.0,5,10_easy_full,0
101,30,2.0,5,10_easy_pruned,0
102,30,2.0,5,10_hard_full,0
103,30,2.0,5,10_hard_pruned,0
104,30,2.0,5,10_medium_full,0
105,30,2.0,5,10_medium_pruned,0
106,30,2.0,5,6_easy_full,1
107,30,2.0,5,6_easy_pruned,1
108,30,2.0,5,6_hard_full,0
109,30,2.0,5,6_hard_pruned,0
110,30,2.0,10,10_easy_full,0
111,30,2.0,10,10_easy_pruned,0
112,30,2.0,10,10_hard_full,0
113,30,2.0,10,10_hard_pruned,0
114,30,2.0,10,10_medium_full,0
115,30,2.0,10,10_medium_pruned,0
116,30,2.0,10,6_easy_full,0
117,30,2.0,10,6_easy_pruned,0
118,30,2.0,10,6_hard_full,0
119,30,2.0,10,6_hard_pruned,0
120,30,2.5,3,10_easy_full,0
121,30,2.5,3,10_easy_pruned,0
122,30,2.5,3,10_hard_full,0
123,30,2.5,3,10_hard_pruned,0
124,30,2.5,3,10_medium_full,0
125,30,2.5,3,10_medium_pruned,0
126,30,2.5,3,6_easy_full,0
127,30,2.5,3,6_easy_pruned,0
128,30,2.5,3,6_hard_full,0
129,30,2.5,3,6_hard_pruned,0
130,30,2.5,5,10_easy_full,0
131,30,2.5,5,10_easy_pruned,0
132,30,2.5,5,10_hard_full,0
133,30,2.5,5,10_hard_pruned,0
134,30,2.5,5,10_medium_full,0
135,30,2.5,5,10_medium_pruned,0
136,30,2.5,5,6_easy_full,1
137,30,2.5,5,6_easy_pruned,1
138,30,2.5,5,6_hard_full,0
139,30,2.5,5,6_hard_pruned,0
140,30,2.5,10,10_easy_full,0
141,30,2.5,10,10_easy_pruned,0
142,30,2.5,10,10_hard_full,0
143,30,2.5,10,10_hard_pruned,0
144,30,2.5,10,10_medium_full,0
145,30,2.5,10,10_medium_pruned,0
146,30,2.5,10,6_easy_full,1
147,30,2.5,10,6_easy_pruned,1
148,30,2.5,10,6_hard_full,0
149,30,2.5,10,6_hard_pruned,0
150,50,0.5,3,10_easy_full,0
151,50,0.5,3,10_easy_pruned,0
152,50,0.5,3,10_hard_full,0
153,50,0.5,3,10_hard_pruned,0
154,50,0.5,3,10_medium_full,0
155,50,0.5,3,10_medium_pruned,0
156,50,0.5,3,6_easy_full,1
157,50,0.5,3,6_easy_pruned,0
158,50,0.5,3,6_hard_full,0
159,50,0.5,3,6_hard_pruned,0
160,50,0.5,5,10_easy_full,0
161,50,0.5,5,10_easy_pruned,0
162,50,0.5,5,10_hard_full,0
163,50,0.5,5,10_hard_pruned,0
164,50,0.5,5,10_medium_full,0
165,50,0.5,5,10_medium_pruned,0
166,50,0.5,5,6_easy_full,1
167,50,0.5,5,6_easy_pruned,0
168,50,0.5,5,6_hard_full,0
169,50,0.5,5,6_hard_pruned,0
170,50,0.5,10,10_easy_full,0
171,50,0.5,10,10_easy_pruned,0
172,50,0.5,10,10_hard_full,0
173,50,0.5,10,10_hard_pruned,0
174,50,0.5,10,10_medium_full,0
175,50,0.5,10,10_medium_pruned,0
176,50,0.5,10,6_easy_full,1
177,50,0.5,10,6_easy_pruned,1
178,50,0.5,10,6_hard_full,0
179,50,0.5,10,6_hard_pruned,0
180,50,1.0,3,10_easy_full,0
181,50,1.0,3,10_easy_pruned,0
182,50,1.0,3,10_hard_full,0
183,50,1.0,3,10_hard_pruned,0
184,50,1.0,3,10_medium_full,0
185,50,1.0,3,10_medium_pruned,0
186,50,1.0,3,6_easy_full,1
187,50,1.0,3,6_easy_pruned,0
188,50,1.0,3,6_hard_full,0
189,50,1.0,3,6_hard_pruned,0
190,50,1.0,5,10_easy_full,0
191,50,1.0,5,10_easy_pruned,0
192,50,1.0,5,10_hard_full,0
193,50,1.0,5,10_hard_pruned,0
194,50,1.0,5,10_medium_full,0
195,50,1.0,5,10_medium_pruned,0
196,50,1.0,5,6_easy_full,1
197,50,1.0,5,6_easy_pruned,0
198,50,1.0,5,6_hard_full,0
199,50,1.0,5,6_hard_pruned,0
200,50,1.0,10,10_easy_full,0
201,50,1.0,10,10_easy_pruned,0
202,50,1.0,10,10_hard_full,0
203,50,1.0,10,10_hard_pruned,0
204,50,1.0,10,10_medium_full,0
205,50,1.0,10,10_medium_pruned,0
206,50,1.0,10,6_easy_full,1
207,50,1.0,10,6_easy_pruned,0
208,50,1.0,10,6_hard_full,0
209,50,1.0,10,6_hard_pruned,0
210,50,1.5,3,10_easy_full,0
211,50,1.5,3,10_easy_pruned,0
212,50,1.5,3,10_hard_full,0
213,50,1.5,3,10_hard_pruned,0
214,50,1.5,3,10_medium_full,0
215,50,1.5,3,10_medium_pruned,0
216,50,1.5,3,6_easy_full,0
217,50,1.5,3,6_easy_pruned,0
218,50,1.5,3,6_hard_full,0
219,50,1.5,3,6_hard_pruned,0
220,50,1.5,5,10_easy_full,0
221,50,1.5,5,10_easy_pruned,0
222,50,1.5,5,10_hard_full,0
223,50,1.5,5,10_hard_pruned,0
224,50,1.5,5,10_medium_full,0
225,50,1.5,5,10_medium_pruned,0
226,50,1.5,5,6_easy_full,0
227,50,1.5,5,6_easy_pruned,1
228,50,1.5,5,6_hard_full,0
229,50,1.5,5,6_hard_pruned,0
230,50,1.5,10,10_easy_full,0
231,50,1.5,10,10_easy_pruned,0
232,50,1.5,10,10_hard_full,0
233,50,1.5,10,10_hard_pruned,0
234,50,1.5,10,10_medium_full,0
235,50,1.5,10,10_medium_pruned,0
236,50,1.5,10,6_easy_full,1
237,50,1.5,10,6_easy_pruned,1
238,50,1.5,10,6_hard_full,0
239,50,1.5,10,6_hard_pruned,0
240,50,2.0,3,10_easy_full,0
241,50,2.0,3,10_easy_pruned,0
242,50,2.0,3,10_hard_full,0
243,50,2.0,3,10_hard_pruned,0
244,50,2.0,3,10_medium_full,0
245,50,2.0,3,10_medium_pruned,0
246,50,2.0,3,6_easy_full,1
247,50,2.0,3,6_easy_pruned,0
248,50,2.0,3,6_hard_full,0
249,50,2.0,3,6_hard_pruned,1
250,50,2.0,5,10_easy_full,0
251,50,2.0,5,10_easy_pruned,0
252,50,2.0,5,10_hard_full,0
253,50,2.0,5,10_hard_pruned,0
254,50,2.0,5,10_medium_full,0
255,50,2.0,5,10_medium_pruned,0
256,50,2.0,5,6_easy_full,0
257,50,2.0,5,6_easy_pruned,0
258,50,2.0,5,6_hard_full,0
259,50,2.0,5,6_hard_pruned,0
260,50,2.0,10,10_easy_full,0
261,50,2.0,10,10_easy_pruned,0
262,50,2.0,10,10_hard_full,0
263,50,2.0,10,10_hard_pruned,0
264,50,2.0,10,10_medium_full,0
265,50,2.0,10,10_medium_pruned,0
266,50,2.0,10,6_easy_full,1
267,50,2.0,10,6_easy_pruned,1
268,50,2.0,10,6_hard_full,0
269,50,2.0,10,6_hard_pruned,0
270,50,2.5,3,10_easy_full,0
271,50,2.5,3,10_easy_pruned,0
272,50,2.5,3,10_hard_full,0
273,50,2.5,3,10_hard_pruned,0
274,50,2.5,3,10_medium_full,0
275,50,2.5,3,10_medium_pruned,0
276,50,2.5,3,6_easy_full,1
277,50,2.5,3,6_easy_pruned,0
278,50,2.5,3,6_hard_full,0
279,50,2.5,3,6_hard_pruned,0
280,50,2.5,5,10_easy_full,0
281,50,2.5,5,10_easy_pruned,0
282,50,2.5,5,10_hard_full,0
283,50,2.5,5,10_hard_pruned,0
284,50,2.5,5,10_medium_full,0
285,50,2.5,5,10_medium_pruned,0
286,50,2.5,5,6_easy_full,0
287,50,2.5,5,6_easy_pruned,0
288,50,2.5,5,6_hard_full,0
289,50,2.5,5,6_hard_pruned,0
290,50,2.5,10,10_easy_full,0
291,50,2.5,10,10_easy_pruned,1
292,50,2.5,10,10_hard_full,0
293,50,2.5,10,10_hard_pruned,0
294,50,2.5,10,10_medium_full,0
295,50,2.5,10,10_medium_pruned,0
296,50,2.5,10,6_easy_full,1
297,50,2.5,10,6_easy_pruned,1
298,50,2.5,10,6_hard_full,0
299,50,2.5,10,6_hard_pruned,0
300,100,0.5,3,10_easy_full,0
301,100,0.5,3,10_easy_pruned,0
302,100,0.5,3,10_hard_full,0
303,100,0.5,3,10_hard_pruned,0
304,100,0.5,3,10_medium_full,0
305,100,0.5,3,10_medium_pruned,0
306,100,0.5,3,6_easy_full,0
307,100,0.5,3,6_easy_pruned,0
308,100,0.5,3,6_hard_full,0
309,100,0.5,3,6_hard_pruned,0
310,100,0.5,5,10_easy_full,0
311,100,0.5,5,10_easy_pruned,0
312,100,0.5,5,10_hard_full,0
313,100,0.5,5,10_hard_pruned,0
314,100,0.5,5,10_medium_full,0
315,100,0.5,5,10_medium_pruned,0
316,100,0.5,5,6_easy_full,1
317,100,0.5,5,6_easy_pruned,0
318,100,0.5,5,6_hard_full,0
319,100,0.5,5,6_hard_pruned,0
320,100,0.5,10,10_easy_full,0
321,100,0.5,10,10_easy_pruned,0
322,100,0.5,10,10_hard_full,0
323,100,0.5,10,10_hard_pruned,0
324,100,0.5,10,10_medium_full,0
325,100,0.5,10,10_medium_pruned,0
326,100,0.5,10,6_easy_full,0
327,100,0.5,10,6_easy_pruned,1
328,100,0.5,10,6_hard_full,0
329,100,0.5,10,6_hard_pruned,0
330,100,1.0,3,10_easy_full,0
331,100,1.0,3,10_easy_pruned,0
332,100,1.0,3,10_hard_full,0
333,100,1.0,3,10_hard_pruned,0
334,100,1.0,3,10_medium_full,0
335,100,1.0,3,10_medium_pruned,0
336,100,1.0,3,6_easy_full,0
337,100,1.0,3,6_easy_pruned,0
338,100,1.0,3,6_hard_full,0
339,100,1.0,3,6_hard_pruned,0
340,100,1.0,5,10_easy_full,0
341,100,1.0,5,10_easy_pruned,0
342,100,1.0,5,10_hard_full,0
343,100,1.0,5,10_hard_pruned,0
344,100,1.0,5,10_medium_full,0
345,100,1.0,5,10_medium_pruned,0
346,100,1.0,5,6_easy_full,1
347,100,1.0,5,6_easy_pruned,0
348,100,1.0,5,6_hard_full,0
349,100,1.0,5,6_hard_pruned,0
350,100,1.0,10,10_easy_full,0
351,100,1.0,10,10_easy_pruned,0
352,100,1.0,10,10_hard_full,0
353,100,1.0,10,10_hard_pruned,0
354,100,1.0,10,10_medium_full,0
355,100,1.0,10,10_medium_pruned,0
356,100,1.0,10,6_easy_full,0
357,100,1.0,10,6_easy_pruned,1
358,100,1.0,10,6_hard_full,0
359,100,1.0,10,6_hard_pruned,0
360,100,1.5,3,10_easy_full,0
361,100,1.5,3,10_easy_pruned,0
362,100,1.5,3,10_hard_full,0
363,100,1.5,3,10_hard_pruned,0
364,100,1.5,3,10_medium_full,0
365,100,1.5,3,10_medium_pruned,0
366,100,1.5,3,6_easy_full,0
367,100,1.5,3,6_easy_pruned,0
368,100,1.5,3,6_hard_full,0
369,100,1.5,3,6_hard_pruned,0
370,100,1.5,5,10_easy_full,0
371,100,1.5,5,10_easy_pruned,0
372,100,1.5,5,10_hard_full,0
373,100,1.5,5,10_hard_pruned,1
374,100,1.5,5,10_medium_full,0
375,100,1.5,5,10_medium_pruned,1
376,100,1.5,5,6_easy_full,1
377,100,1.5,5,6_easy_pruned,1
378,100,1.5,5,6_hard_full,0
379,100,1.5,5,6_hard_pruned,0
380,100,1.5,10,10_easy_full,0
381,100,1.5,10,10_easy_pruned,0
382,100,1.5,10,10_hard_full,0
383,100,1.5,10,10_hard_pruned,0
384,100,1.5,10,10_medium_full,0
385,100,1.5,10,10_medium_pruned,0
386,100,1.5,10,6_easy_full,1
387,100,1.5,10,6_easy_pruned,0
388,100,1.5,10,6_hard_full,0
389,100,1.5,10,6_hard_pruned,0
390,100,2.0,3,10_easy_full,0
391,100,2.0,3,10_easy_pruned,0
392,100,2.0,3,10_hard_full,0
393,100,2.0,3,10_hard_pruned,0
394,100,2.0,3,10_medium_full,0
395,100,2.0,3,10_medium_pruned,0
396,100,2.0,3,6_easy_full,1
397,100,2.0,3,6_easy_pruned,0
398,100,2.0,3,6_hard_full,0
399,100,2.0,3,6_hard_pruned,0
400,100,2.0,5,10_easy_full,0
401,100,2.0,5,10_easy_pruned,0
402,100,2.0,5,10_hard_full,0
403,100,2.0,5,10_hard_pruned,0
404,100,2.0,5,10_medium_full,0
405,100,2.0,5,10_medium_pruned,0
406,100,2.0,5,6_easy_full,1
407,100,2.0,5,6_easy_pruned,1
408,100,2.0,5,6_hard_full,0
409,100,2.0,5,6_hard_pruned,0
410,100,2.0,10,10_easy_full,0
411,100,2.0,10,10_easy_pruned,0
412,100,2.0,10,10_hard_full,0
413,100,2.0,10,10_hard_pruned,0
414,100,2.0,10,10_medium_full,0
415,100,2.0,10,10_medium_pruned,0
416,100,2.0,10,6_easy_full,0
417,100,2.0,10,6_easy_pruned,0
418,100,2.0,10,6_hard_full,0
419,100,2.0,10,6_hard_pruned,0
420,100,2.5,3,10_easy_full,0
421,100,2.5,3,10_easy_pruned,0
422,100,2.5,3,10_hard_full,0
423,100,2.5,3,10_hard_pruned,0
424,100,2.5,3,10_medium_full,0
425,100,2.5,3,10_medium_pruned,0
426,100,2.5,3,6_easy_full,0
427,100,2.5,3,6_easy_pruned,0
428,100,2.5,3,6_hard_full,0
429,100,2.5,3,6_hard_pruned,0
430,100,2.5,5,10_easy_full,0
431,100,2.5,5,10_easy_pruned,0
432,100,2.5,5,10_hard_full,0
433,100,2.5,5,10_hard_pruned,0
434,100,2.5,5,10_medium_full,0
435,100,2.5,5,10_medium_pruned,0
436,100,2.5,5,6_easy_full,1
437,100,2.5,5,6_easy_pruned,1
438,100,2.5,5,6_hard_full,0
439,100,2.5,5,6_hard_pruned,0
440,100,2.5,10,10_easy_full,0
441,100,2.5,10,10_easy_pruned,0
442,100,2.5,10,10_hard_full,0
443,100,2.5,10,10_hard_pruned,0
444,100,2.5,10,10_medium_full,0
445,100,2.5,10,10_medium_pruned,0
446,100,2.5,10,6_easy_full,1
447,100,2.5,10,6_easy_pruned,0
448,100,2.5,10,6_hard_full,0
449,100,2.5,10,6_hard_pruned,0
450,200,0.5,3,10_easy_full,0
451,200,0.5,3,10_easy_pruned,0
452,200,0.5,3,10_hard_full,0
453,200,0.5,3,10_hard_pruned,0
454,200,0.5,3,10_medium_full,0
455,200,0.5,3,10_medium_pruned,0
456,200,0.5,3,6_easy_full,0
457,200,0.5,3,6_easy_pruned,1
458,200,0.5,3,6_hard_full,0
459,200,0.5,3,6_hard_pruned,0
460,200,0.5,5,10_easy_full,0
461,200,0.5,5,10_easy_pruned,0
462,200,0.5,5,10_hard_full,0
463,200,0.5,5,10_hard_pruned,0
464,200,0.5,5,10_medium_full,0
465,200,0.5,5,10_medium_pruned,0
466,200,0.5,5,6_easy_full,1
467,200,0.5,5,6_easy_pruned,0
468,200,0.5,5,6_hard_full,0
469,200,0.5,5,6_hard_pruned,0
470,200,0.5,10,10_easy_full,0
471,200,0.5,10,10_easy_pruned,0
472,200,0.5,10,10_hard_full,0
473,200,0.5,10,10_hard_pruned,0
474,200,0.5,10,10_medium_full,0
475,200,0.5,10,10_medium_pruned,0
476,200,0.5,10,6_easy_full,1
477,200,0.5,10,6_easy_pruned,1
478,200,0.5,10,6_hard_full,0
479,200,0.5,10,6_hard_pruned,0
480,200,1.0,3,10_easy_full,0
481,200,1.0,3,10_easy_pruned,0
482,200,1.0,3,10_hard_full,0
483,200,1.0,3,10_hard_pruned,0
484,200,1.0,3,10_medium_full,0
485,200,1.0,3,10_medium_pruned,0
486,200,1.0,3,6_easy_full,0
487,200,1.0,3,6_easy_pruned,0
488,200,1.0,3,6_hard_full,0
489,200,1.0,3,6_hard_pruned,0
490,200,1.0,5,10_easy_full,0
491,200,1.0,5,10_easy_pruned,0
492,200,1.0,5,10_hard_full,0
493,200,1.0,5,10_hard_pruned,0
494,200,1.0,5,10_medium_full,0
495,200,1.0,5,10_medium_pruned,0
496,200,1.0,5,6_easy_full,1
497,200,1.0,5,6_easy_pruned,1
498,200,1.0,5,6_hard_full,0
499,200,1.0,5,6_hard_pruned,0
500,200,1.0,10,10_easy_full,0
501,200,1.0,10,10_easy_pruned,0
502,200,1.0,10,10_hard_full,0
503,200,1.0,10,10_hard_pruned,0
504,200,1.0,10,10_medium_full,0
505,200,1.0,10,10_medium_pruned,0
506,200,1.0,10,6_easy_full,1
507,200,1.0,10,6_easy_pruned,1
508,200,1.0,10,6_hard_full,0
509,200,1.0,10,6_hard_pruned,0
510,200,1.5,3,10_easy_full,0
511,200,1.5,3,10_easy_pruned,0
512,200,1.5,3,10_hard_full,0
513,200,1.5,3,10_hard_pruned,0
514,200,1.5,3,10_medium_full,0
515,200,1.5,3,10_medium_pruned,0
516,200,1.5,3,6_easy_full,0
517,200,1.5,3,6_easy_pruned,0
518,200,1.5,3,6_hard_full,0
519,200,1.5,3,6_hard_pruned,0
520,200,1.5,5,10_easy_full,0
521,200,1.5,5,10_easy_pruned,0
522,200,1.5,5,10_hard_full,0
523,200,1.5,5,10_hard_pruned,0
524,200,1.5,5,10_medium_full,0
525,200,1.5,5,10_medium_pruned,0
526,200,1.5,5,6_easy_full,1
527,200,1.5,5,6_easy_pruned,0
528,200,1.5,5,6_hard_full,0
529,200,1.5,5,6_hard_pruned,0
530,200,1.5,10,10_easy_full,0
531,200,1.5,10,10_easy_pruned,0
532,200,1.5,10,10_hard_full,0
533,200,1.5,10,10_hard_pruned,0
534,200,1.5,10,10_medium_full,0
535,200,1.5,10,10_medium_pruned,0
536,200,1.5,10,6_easy_full,1
537,200,1.5,10,6_easy_pruned,1
538,200,1.5,10,6_hard_full,0
539,200,1.5,10,6_hard_pruned,0
540,200,2.0,3,10_easy_full,0
541,200,2.0,3,10_easy_pruned,0
542,200,2.0,3,10_hard_full,0
543,200,2.0,3,10_hard_pruned,0
544,200,2.0,3,10_medium_full,0
545,200,2.0,3,10_medium_pruned,0
546,200,2.0,3,6_easy_full,0
547,200,2.0,3,6_easy_pruned,0
548,200,2.0,3,6_hard_full,0
549,200,2.0,3,6_hard_pruned,0
550,200,2.0,5,10_easy_full,0
551,200,2.0,5,10_easy_pruned,0
552,200,2.0,5,10_hard_full,0
553,200,2.0,5,10_hard_pruned,0
554,200,2.0,5,10_medium_full,0
555,200,2.0,5,10_medium_pruned,0
556,200,2.0,5,6_easy_full,1
557,200,2.0,5,6_easy_pruned,0
558,200,2.0,5,6_hard_full,0
559,200,2.0,5,6_hard_pruned,0
560,200,2.0,10,10_easy_full,0
561,200,2.0,10,10_easy_pruned,1
562,200,2.0,10,10_hard_full,0
563,200,2.0,10,10_hard_pruned,0
564,200,2.0,10,10_medium_full,0
565,200,2.0,10,10_medium_pruned,0
566,200,2.0,10,6_easy_full,1
567,200,2.0,10,6_easy_pruned,1
568,200,2.0,10,6_hard_full,0
569,200,2.0,10,6_hard_pruned,0
570,200,2.5,3,10_easy_full,0
571,200,2.5,3,10_easy_pruned,0
572,200,2.5,3,10_hard_full,0
573,200,2.5,3,10_hard_pruned,0
574,200,2.5,3,10_medium_full,0
575,200,2.5,3,10_medium_pruned,0
576,200,2.5,3,6_easy_full,0
577,200,2.5,3,6_easy_pruned,0
578,200,2.5,3,6_hard_full,0
579,200,2.5,3,6_hard_pruned,0
580,200,2.5,5,10_easy_full,0
581,200,2.5,5,10_easy_pruned,0
582,200,2.5,5,10_hard_full,0
583,200,2.5,5,10_hard_pruned,0
584,200,2.5,5,10_medium_full,0
585,200,2.5,5,10_medium_pruned,0
586,200,2.5,5,6_easy_full,1
587,200,2.5,5,6_easy_pruned,1
588,200,2.5,5,6_hard_full,0
589,200,2.5,5,6_hard_pruned,0
590,200,2.5,10,10_easy_full,0
591,200,2.5,10,10_easy_pruned,0
592,200,2.5,10,10_hard_full,0
593,200,2.5,10,10_hard_pruned,0
594,200,2.5,10,10_medium_full,0
595,200,2.5,10,10_medium_pruned,0
596,200,2.5,10,6_easy_full,1
597,200,2.5,10,6_easy_pruned,1
598,200,2.5,10,6_hard_full,0
599,200,2.5,10,6_hard_pruned,0
