userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
c8f4c13d,6_hard_full,6,hard,full,blocking,0.2,100,-2.8219616589648195,-2.4791504609925026,-2.29716585799767,-2.1429018104449087,-1.9686552076437676,-2.7382718615563624,-2.764246261642607
cab61023,6_hard_full,6,hard,full,blocking_blind,0.2,100,-2.812668135490233,-2.646823527830189,-2.4130493749390056,-2.2833522103149537,-1.763093413062177,-2.2226241820976425,-1.7295541339417029
cceac8ca,6_hard_full,6,hard,full,interaction_blind,0.2,100,-2.830731507845028,-2.6230360722460784,-2.638759276276508,-2.5212562469435134,-2.6501392022648003,-2.0848002474163336,-2.148607638102216
cee4bfa4,6_hard_full,6,hard,full,interaction_blind,0.2,100,-2.743592248006955,-2.5534744228652606,-2.526011875792831,-2.6719917192830525,-2.698175800049547,-2.196030861846319,-2.2231521466125868
cfc5dcb3,6_hard_full,6,hard,full,blocking_blind,0.2,100,-3.501730705185002,-3.3451111193561816,-3.3952858177710303,-3.1055456602801805,-2.9941114129469653,-3.0192014859796035,-2.937074533368154
d2a60bac,6_hard_full,6,hard,full,blocking_blind,0.2,100,-2.7865520755070428,-1.6338329945188164,-1.4257143919737785,-1.6340856809006057,-0.7280253663104359,-1.5540927879125201,-0.6833874506375966
d8f6387b,6_hard_full,6,hard,full,blocking_blind,0.2,100,-3.997377253524206,-5.069168491016637,-5.2648183117045555,-5.334553292756274,-5.238512005477668,-4.122521052646672,-3.9049855618611997
dbe71b15,6_hard_full,6,hard,full,interaction_blind,0.2,100,-2.765703695143873,-2.8694202935011974,-2.808544023838233,-2.67259593078713,-2.8305967999538635,-1.7745084111424796,-2.099785728219012
dcc4f10e,6_hard_full,6,hard,full,interaction_blind,0.2,100,-2.475734535488029,-2.6962671947923824,-2.6771534172391926,-2.576768015179101,-2.825141266954871,-1.5505037894260623,-1.8444678480356675
dfcbf407,6_hard_full,6,hard,full,blocking,0.2,100,-2.5844574600243293,-2.1779898306588903,-2.0714372174645286,-2.1650014418902392,-1.9730124800147801,-2.130295991270663,-2.0779626726640164
dfe6bee3,6_hard_full,6,hard,full,non-linear,0.2,100,-2.6326633639542263,-2.4657565072313723,-2.418915750830813,-2.433557976141904,-2.473184394294906,-2.5773003228437714,-2.4910508950958214
e0d4bfdf,6_hard_full,6,hard,full,blocking_blind,0.2,100,-2.8282689612464544,-1.8298888220307123,-1.6072584732198505,-1.4235347726725556,-0.9466379117008097,-1.3847120958332468,-0.9277909616638275
e9c4c917,6_hard_full,6,hard,full,interaction_blind,0.2,100,-2.4485390056171257,-2.70805020110221,-2.6795785270208974,-2.0268443811368844,-2.5755777530745663,-1.8823919739958799,-2.5018353005640543
ead61455,6_hard_full,6,hard,full,blocking_blind,0.2,100,-3.805993619408587,-3.3785441001277046,-3.4463274305309506,-3.154696978311145,-3.376362075989253,-3.2511412264342594,-3.0838969696828866
ebc61801,6_hard_full,6,hard,full,blocking_blind,0.2,100,-2.8886889535664624,-2.584086297039825,-2.5268201939871386,-2.2716010042174184,-2.084494352502906,-2.23011521868349,-2.0495159979405604
eec7360c,6_hard_full,6,hard,full,interaction_blind,0.2,100,-2.911468025716559,-2.6698821956104757,-2.6698363304117256,-2.4295575904659685,-2.8041584275221165,-2.150548282755745,-2.4120551286155187
efebc5bb,6_hard_full,6,hard,full,blocking,0.2,100,-3.5370048186886653,-3.6441211331782486,-3.622505112857789,-3.301841094396339,-3.252182796613146,-3.5187090565009487,-3.2772339072615564
eff4bf48,6_hard_full,6,hard,full,interaction_blind,0.2,100,-2.883038387695452,-3.7857092946060575,-3.7583703447633554,-3.746414370135761,-3.906845845675472,-2.1381747458795677,-2.5162763442712044
f1e613a1,6_hard_full,6,hard,full,blocking,0.2,100,-2.821971667717208,-1.9634590212236291,-1.8265078149932001,-1.3741885129776354,-1.3055148195962583,-1.4330170018600112,-1.310652675313305
f1ebd0b7,6_hard_full,6,hard,full,interaction,0.2,100,-2.6026896854443837,-2.456735772821304,-2.4051416813191375,-1.8702978697450554,-2.4190312416827373,-1.8823919739958799,-2.5018353005640543
f2f60bd9,6_hard_full,6,hard,full,blocking,0.2,100,-2.9241234534853944,-2.2152407117795647,-2.1361930488795497,-2.1053733155062098,-1.9298002449039222,-2.0279963543184354,-2.0008090291383605
f3dbeb7e,6_hard_full,6,hard,full,non-linear,0.2,100,-2.7567380669747465,-2.512770290445994,-2.461166685773518,-2.6139591939862417,-2.4878729035112555,-2.8751705597432013,-3.042901843538374
f4a6108e,6_hard_full,6,hard,full,non-linear,0.2,100,-2.7708463030164165,-2.2481293529490856,-2.1685847718268723,-2.4175931637292583,-2.318734549844661,-2.571934143411896,-2.825378197950164
f6fbf6b1,6_hard_full,6,hard,full,linear,0.2,100,-3.466892305692426,-3.182597690596736,-3.271924309969725,-3.336148953379907,-3.275929379805338,-3.4766677183206207,-3.5281789821668545
f7b4bfae,6_hard_full,6,hard,full,blocking_blind,0.2,100,-3.081154521565677,-3.5839228824436273,-3.5529159814357145,-3.5984926957718892,-3.735728700755068,-2.4786612499166902,-2.3270993070205055
f8d60bcb,6_hard_full,6,hard,full,blocking,0.2,100,-3.830910727355024,-3.9299053225757015,-4.065072308668456,-4.020387581051323,-3.8295127011424297,-4.497955235357514,-4.810454547619732
fac10d6e,6_hard_full,6,hard,full,linear,0.2,100,-3.0275376824669826,-2.916076174942938,-2.975404687032072,-3.6160563160240717,-3.708552656939823,-3.086847905764258,-3.242872997416345
fac6126a,6_hard_full,6,hard,full,linear,0.2,100,-3.890134619888705,-3.593080231401143,-3.7323016148121853,-3.7931411973182025,-3.9105163683678734,-3.8735126833070654,-4.169406654915961
fde4bf4b,6_hard_full,6,hard,full,interaction,0.2,100,-2.8911951050298885,-2.1819268102043354,-2.0928499982167987,-1.8143894542363672,-1.8710977569433955,-1.9006534043280898,-1.9388232787803246
ffa4c00b,6_hard_full,6,hard,full,interaction,0.2,100,-2.315007612992603,-2.5745188084776873,-2.532975052829022,-2.3052190658690557,-2.8539524378067376,-2.425239570502255,-3.04468289707043
fff4bf68,6_hard_full,6,hard,full,blocking,0.2,100,-3.230301548141527,-3.310276287669701,-3.2231916799651787,-2.973954354302259,-2.9605538726402596,-3.1448317335962526,-3.0674067315884863
11a64b43,6_hard_pruned,6,hard,pruned,interaction_blind,0.2,100,-2.417974455621968,-4.694057754397327,-4.644117878786966,-4.639430667521358,-4.653173285717609,-1.56203194802829,-1.833402433357607
11a64d17,6_hard_pruned,6,hard,pruned,interaction_blind,0.2,100,-2.2509243627779627,-1.9543011764355531,-1.9004988536028875,-2.0578277310993482,-2.1266264040413376,-1.8274970514007831,-2.057865040391857
11e652f7,6_hard_pruned,6,hard,pruned,interaction,0.2,100,-2.9448294265804256,-2.1503923483698566,-2.094544271200656,-2.0377752767893247,-2.0524050042327393,-2.0384557879901486,-2.0967727531750473
14d64999,6_hard_pruned,6,hard,pruned,blocking,0.2,100,-2.50231457414481,-1.5638779713069924,-1.4131912689145882,-1.2867155072091576,-1.0578536310176154,-1.6394810363524512,-1.6622076968691812
16d516ad,6_hard_pruned,6,hard,pruned,blocking,0.2,100,-2.9473825350905813,-1.875670321845959,-1.8023726257217316,-1.3968781659518386,-1.1979016154501096,-1.8319694902154933,-1.586564752471368
1dac01e7,6_hard_pruned,6,hard,pruned,blocking_blind,0.2,100,-2.950174904039621,-1.8701968303460632,-1.7106464120073082,-1.6330872429019192,-1.2741898174187016,-1.5312848475244802,-1.2415499799147813
25b4e27c,6_hard_pruned,6,hard,pruned,blocking_blind,0.2,100,-3.0468165555303606,-3.1089166526663115,-3.038523915731127,-3.1621174935300758,-2.9327720087399856,-2.553208724726671,-2.3785157139226896
25cfdeaf,6_hard_pruned,6,hard,pruned,interaction_blind,0.2,100,-2.580266752098618,-1.990054272874461,-1.9378026350214996,-2.0218977044404793,-2.123701456963624,-1.8212305289515383,-1.952832638586192
28e6483c,6_hard_pruned,6,hard,pruned,interaction_blind,0.2,100,-1.9562102064175737,-2.1108532560534874,-2.048110519805864,-1.7066306907865278,-2.274229638838186,-1.4206004673447559,-1.7616870512492686
