,board,correct,fitted_heuristic,o_prob_mean,o_prob_median,o_prob_ratio_mean,o_prob_ratio_median,o_rank_mean,o_rank_median,userid,x_prob_mean,x_prob_median,x_prob_ratio_mean,x_prob_ratio_median,x_rank_mean,x_rank_median
11,6_hard_full,1,blocking,0.33945320039,0.481402022807,1.0,1.0,0.0,0.0,26dbf6e9,0.289437009625,0.214646015104,0.815806599137,1.0,1.125,0.0
12,6_hard_full,0,blocking,0.118735419284,0.041875586735,0.416721100836,0.146869281463,3.375,2.5,31e63b91,0.20002632325,0.0717948717949,0.829126707543,1.0,0.916666666667,0.0
13,6_hard_full,1,blocking,0.0675551585706,0.0239173336323,0.323172918691,0.0536111111111,5.42857142857,3.0,32ebf2e8,0.2003674492,0.136673172925,0.586742559664,0.830956622302,3.23076923077,1.0
14,6_hard_full,0,density,0.0556035724575,0.0674157303371,0.714285714286,0.857142857143,6.33333333333,1.0,37f61258,0.234309778458,0.0617283950617,0.62575,0.625,2.8,3.0
15,6_hard_full,0,non-linear,0.0743991428744,0.0637393767705,0.615204586508,0.420560747664,4.4,6.0,38ebbf94,0.0665888283675,0.0643044619423,0.655319020696,0.64,3.66666666667,3.0
16,6_hard_full,0,interaction,0.274394612757,0.389806155796,0.675589139267,1.0,1.33333333333,0.0,3af4bfbb,0.237681570838,0.154077759876,0.971018349054,1.0,0.2,0.0
17,6_hard_full,0,blocking,0.479548504398,0.478621745194,1.0,1.0,0.0,0.0,3bb613b2,0.223717640667,0.210034309069,0.82582659535,1.0,0.909090909091,0.0
18,6_hard_full,1,blocking,0.338526441185,0.478621745194,1.0,1.0,0.0,0.0,3cd60baf,0.33025892809,0.219257721139,0.816560045303,1.0,1.0,0.0
19,6_hard_full,0,blocking,0.246745314162,0.279679877524,0.826630977891,1.0,1.0,0.0,3df11bae,0.231834203583,0.210034309069,0.73297316439,1.0,1.0,0.0
20,6_hard_full,1,blocking,0.133192017833,0.0555555555556,0.720370693635,1.0,2.28571428571,0.0,43c60cd9,0.270832379277,0.210034309069,0.79265602608,1.0,0.941176470588,0.0
21,6_hard_full,0,density,0.0405350422134,0.0405350422134,0.500625,0.500625,9.0,9.0,44a4fa14,0.377256941069,0.105882352941,0.916666666667,1.0,1.0,0.0
22,6_hard_full,1,blocking,0.144008186434,0.0450077343907,0.437925552478,0.152255416846,2.9375,1.0,47f614be,0.219524778315,0.188787580202,0.770629522932,0.915478311151,1.46666666667,0.5
23,6_hard_full,0,blocking,0.285708658188,0.287600089141,1.0,1.0,0.0,0.0,49e6113d,0.192228117211,0.210034309069,0.831100837307,1.0,0.464285714286,0.0
24,6_hard_full,0,density,0.0581395348837,0.0697674418605,0.833333333333,1.0,4.33333333333,0.0,4af5df5d,0.102428987253,0.0987654320988,1.0,1.0,0.0,0.0
25,6_hard_full,1,blocking,0.186894419856,0.0755451859146,0.388229402872,0.156927437642,4.66666666667,3.0,4ed4c1d3,0.225978244656,0.210034309069,0.785544040121,1.0,1.23529411765,0.0
26,6_hard_full,1,blocking,,,,,,,50c60ba6,0.350694075509,0.252949363914,0.957739155576,1.0,0.25,0.0
27,6_hard_full,0,interaction,0.336613944129,0.259118999202,0.706210335907,1.0,1.75,0.0,53c4c041,0.241565412569,0.104043292039,0.630495021377,0.675264828113,3.8,2.0
28,6_hard_full,1,blocking,0.267088650375,0.267088650375,1.0,1.0,0.0,0.0,54f4bf95,0.373128911298,0.252949363914,0.894695371954,1.0,0.5,0.0
29,6_hard_full,0,blocking,0.0460393525232,0.0501684179173,0.114844458617,0.125643778345,5.0,5.0,55f5fe54,0.163618679264,0.161725355747,0.589998314187,0.769994942562,0.666666666667,1.0
30,6_hard_full,1,blocking,0.0555555555556,0.0555555555556,1.0,1.0,0.0,0.0,57a4bf4b,0.366496464548,0.252949363914,0.863117451283,1.0,0.833333333333,0.0
31,6_hard_full,0,density,0.0538959295916,0.0540682721534,0.643187830688,0.642857142857,6.0,4.5,5ce612bc,0.142517758314,0.10017190186,0.852430555556,0.9375,1.75,0.5
32,6_hard_full,0,blocking,,,,,,,5dd4c056,0.350694075509,0.252949363914,0.957739155576,1.0,0.25,0.0
33,6_hard_full,0,interaction,0.374627979697,0.408235710806,0.753333333333,1.0,2.75,0.0,5edbbf73,0.161345216493,0.097452389859,0.729414945441,0.70345232275,2.75,2.0
34,6_hard_full,0,density,0.272951655434,0.0653715258083,0.679352678571,0.857142857143,1.75,1.0,63c4bfcb,0.146137562651,0.105882352941,0.92,1.0,0.8,0.0
35,6_hard_full,1,blocking,0.133715175705,0.133715175705,1.0,1.0,0.0,0.0,63e5efe1,0.264873099757,0.210034309069,0.730395530587,0.915478311151,1.1,0.5
36,6_hard_full,0,blocking,0.0196244262755,0.0196244262755,0.06875,0.06875,7.0,7.0,64f61543,0.205605665488,0.214646015104,1.0,1.0,0.0,0.0
37,6_hard_full,0,blocking,0.113119528599,0.0392336571266,0.336544064292,0.118038548753,5.64705882353,5.0,67eac875,0.111956206684,0.0588235294118,0.479806205731,0.459368633047,3.03703703704,2.0
38,6_hard_full,0,interaction,0.176427282973,0.0827725706806,0.489539783103,0.331915042604,2.11111111111,1.0,68d5e249,0.28424769953,0.106527876304,0.756565501136,0.731639817386,1.33333333333,1.5
39,6_hard_full,0,interaction,0.290794219139,0.137059340771,0.545848145111,0.433952737565,2.53333333333,1.5,69bad0fe,0.145307886479,0.104043292039,0.646898729291,0.675264828113,3.02777777778,2.0
40,6_hard_full,0,interaction,0.246745454828,0.0470128367706,0.525172000189,0.536169281463,2.0,1.0,6bf51f66,0.285876811601,0.154077759876,0.92946313521,1.0,0.6,0.0
41,6_hard_full,0,linear,0.119982918803,0.0643297434673,0.737793742018,0.757407407407,2.5,2.5,6ee61190,0.101278099257,0.047619047619,0.722700861551,0.935483870968,5.23076923077,1.0
42,6_hard_full,1,interaction,0.260389041833,0.0367641581119,0.5121932072,0.516577444728,3.2,2.0,70da8cfb,0.261058886682,0.104043292039,0.839858976003,1.0,1.41176470588,0.0
43,6_hard_full,0,blocking,0.177793537057,0.0414281435287,0.383746187642,0.123611111111,3.0,4.0,72f4c145,0.258540145127,0.0757865719555,0.614714799127,0.673874042699,1.5,1.0
44,6_hard_full,0,blocking,0.190456835105,0.280034365328,0.669253590325,1.0,3.66666666667,0.0,76e60f84,0.119131402759,0.0730390288466,0.605353763819,0.830956622302,1.55555555556,1.0
45,6_hard_full,0,blocking,0.0555555555556,0.0555555555556,1.0,1.0,0.0,0.0,78f60c95,0.414529899859,0.286641006689,0.96619132446,1.0,0.2,0.0
46,6_hard_full,0,non-linear,0.178479633213,0.0742883711686,0.742869922482,0.963302752294,2.9375,1.0,7bf4bf38,0.142748618029,0.057761732852,0.715492577598,0.773333333333,5.10526315789,2.0
47,6_hard_full,0,blocking,0.0001,0.0001,0.0,0.0,1.0,1.0,84a4bf3c,0.256301823926,0.214646015104,0.679124625896,0.915478311151,2.33333333333,0.5
48,6_hard_full,0,interaction,0.332966153913,0.108195056517,0.612548585875,1.0,1.90909090909,0.0,87b50908,0.255247798349,0.106527876304,0.882060833833,1.0,0.928571428571,0.0
49,6_hard_full,0,interaction,0.0291354379883,0.0239312226479,0.355675363757,0.0338712018141,3.66666666667,5.0,87f610ee,0.279644114907,0.309286977971,0.872553682192,1.0,1.33333333333,0.0
50,6_hard_full,0,blocking,0.140429806654,0.0555555555556,0.490948416958,0.227638562925,3.06666666667,2.0,89d60ba4,0.184841203159,0.112833709346,0.676890279181,0.915478311151,2.16666666667,0.5
51,6_hard_full,0,blocking,0.259392216612,0.295084848708,0.671111111111,1.0,3.33333333333,0.0,8ac4c37c,0.116396291145,0.112833709346,0.62903796691,0.653605275992,2.0,1.0
52,6_hard_full,0,interaction,0.138550582142,0.0827725706806,0.569854614731,0.331915042604,1.6,2.0,8ea4bf56,0.334115443391,0.120381540584,0.831621671232,0.793365781328,1.2,1.5
53,6_hard_full,1,blocking,0.157912930117,0.0555555555556,0.742520676057,1.0,1.5,0.0,8fc76287,0.249045881063,0.210034309069,0.704713640912,1.0,1.48387096774,0.0
54,6_hard_full,0,blocking,0.172752460187,0.129623273563,0.507871028768,0.61179185113,2.07692307692,2.0,90c60de8,0.117270605459,0.08718785946,0.463661169462,0.407312144327,4.55,3.0
55,6_hard_full,0,density,0.0308127835192,0.0308127835192,0.359330357143,0.359330357143,2.5,2.5,91a61ead,0.222465551101,0.093023255814,0.891666666667,0.875,0.666666666667,1.0
56,6_hard_full,1,blocking,0.230090899357,0.162860180481,0.6242440089,0.682394329237,1.6,1.0,91cfd7fb,0.206815439989,0.164633103542,0.68091251255,0.800475782432,1.36363636364,1.0
57,6_hard_full,0,blocking,0.109640752832,0.00761936049657,0.35184117221,0.0158274376417,4.33333333333,1.0,92b722f3,0.132940744792,0.112833709346,0.721028120044,1.0,1.88235294118,0.0
58,6_hard_full,0,interaction,0.278536037295,0.108195056517,0.517871881446,0.331915042604,3.76923076923,1.0,94d6ef33,0.115968077453,0.104043292039,0.687296590801,0.675264828113,2.75862068966,2.0
59,6_hard_full,1,blocking,0.138553410466,0.0593664869447,0.379271249055,0.131343955499,3.41666666667,3.0,94e4c554,0.135488206041,0.0501253132832,0.651207628597,0.915478311151,1.55,0.5
60,6_hard_full,0,density,0.072961257581,0.0685915860988,0.928571428571,0.928571428571,0.5,0.5,9adbc2df,0.170141160133,0.0731707317073,0.719135802469,0.666666666667,3.88888888889,3.0
61,6_hard_full,0,interaction,0.0225507075019,0.0181195667162,0.344263907785,0.0267674178005,6.33333333333,5.0,9df60bf8,0.430389676849,0.419865403674,0.830645126041,0.837632414057,1.25,1.0
62,6_hard_full,0,density,0.0674157303371,0.0674157303371,0.857142857143,0.857142857143,1.0,1.0,a2f6ba1d,0.509333097052,0.509333097052,0.8125,0.8125,2.5,2.5
63,6_hard_full,1,blocking,0.130773355111,0.0507628238896,0.434932213719,0.179802954932,3.375,2.5,a3d4c3b2,0.190303945085,0.0730390288466,0.617234789352,0.830956622302,1.38461538462,1.0
64,6_hard_full,0,density,0.187271300425,0.0645459803355,0.649696180556,0.857142857143,4.6875,1.5,a3d5dfda,0.198039148744,0.0740740740741,0.642958333333,0.75,2.95,2.0
65,6_hard_full,0,density,0.0466987147058,0.0563218390805,0.508080357143,0.585714285714,4.5,4.5,a4c60d7a,0.23878100116,0.0740740740741,0.69,0.75,5.0,3.0
66,6_hard_full,0,blocking,0.296292430288,0.319719457089,0.74075823271,1.0,1.3,0.0,a6f610e1,0.0970681906446,0.0730390288466,0.626547820088,0.650671547929,3.78571428571,1.5
67,6_hard_full,0,density,0.0474225487507,0.0501482213439,0.589285714286,0.607142857143,7.75,5.5,acd61c3d,0.0650357961952,0.0617283950617,0.65,0.625,5.8,5.0
68,6_hard_full,0,blocking,0.175533430294,0.0454545454545,0.473990984447,0.153611111111,4.62068965517,4.0,ada4c06f,0.124696402967,0.0778925454701,0.560121092365,0.485560855445,2.34042553191,2.0
69,6_hard_full,0,density,0.0400228299344,0.0394198824431,0.500708333333,0.535714285714,7.86666666667,4.5,b0d518a1,0.0849580460704,0.0864197530864,0.78432003432,0.875,2.78378378378,1.0
70,6_hard_full,0,interaction,0.346625872392,0.385946381399,0.735921488361,1.0,1.15625,0.0,b2d60bc9,0.0809588965124,0.0434782608696,0.747178866943,1.0,2.65,0.0
71,6_hard_full,0,blocking,0.0599487627784,0.05,0.525772239884,0.549805608542,3.66666666667,4.0,b7a4fe27,0.229111557689,0.233730637479,0.838813913902,1.0,1.0,0.0
72,6_hard_full,0,density,0.0573556310426,0.0573556310426,0.785714285714,0.785714285714,4.5,4.5,b8e4bf48,0.383871846404,0.0987654320988,1.0,1.0,0.0,0.0
73,6_hard_full,0,interaction,0.488771970242,0.676926211234,1.0,1.0,0.0,0.0,bae515f2,0.316029682003,0.107094537485,0.825329110896,0.735955642796,1.28571428571,1.0
74,6_hard_full,1,blocking,0.116522424763,0.0454545454545,0.6,1.0,0.4,0.0,bed50a1d,0.293340056151,0.214646015104,0.868805174365,1.0,0.5,0.0
75,6_hard_full,1,blocking,0.125501818094,0.0102526247855,0.260648713861,0.0212974277211,4.5,4.0,bfa60c8b,0.215295530223,0.165658342552,0.68669644196,0.915478311151,2.16666666667,0.5
76,6_hard_full,0,interaction,0.231934030667,0.0555555555556,0.60728125,1.0,3.6,0.0,bfe4c87d,0.141416692035,0.0951678304192,0.673791717767,0.647315676052,1.85714285714,1.0
77,6_hard_full,0,blocking,0.429345537639,0.478621745194,0.956865761237,1.0,0.222222222222,0.0,c0f60e45,0.110704407018,0.0921777560546,0.668058187385,0.653605275992,2.16666666667,1.5
78,6_hard_full,0,blocking,0.247844271829,0.13948104592,0.709085514216,1.0,1.0625,0.0,c7a61295,0.115378010629,0.0778925454701,0.499108637654,0.355255655608,2.70588235294,2.0
79,6_hard_full,0,density,0.101003169294,0.046511627907,0.543173701299,0.571428571429,4.86363636364,2.5,c7a67aab,0.186965120906,0.0987654320988,0.913273467433,1.0,0.586206896552,0.0
80,6_hard_full,0,blocking,0.172013036399,0.0612805049692,0.426094879848,0.15282485119,3.35,1.5,c8a4fa50,0.101410102138,0.0730390288466,0.47671023405,0.351501870503,2.76923076923,2.0
81,6_hard_full,0,blocking,0.308781683808,0.323782695226,0.70537037037,1.0,2.0,0.0,c8f4c13d,0.113855070914,0.112833709346,0.542078441466,0.537215609421,3.66666666667,2.0
82,6_hard_full,0,blocking,0.0001,0.0001,0.0,0.0,1.0,1.0,cab61023,0.217252237756,0.210034309069,0.77547098613,0.830956622302,2.27272727273,1.0
83,6_hard_full,0,density,0.0878673403316,0.0493827160494,0.663801020408,0.571428571429,4.14285714286,3.0,cceac8ca,0.114767180483,0.103599583519,0.848003472222,1.0,0.625,0.0
84,6_hard_full,0,non-linear,0.120452939172,0.0477272727273,0.597912130069,0.588235294118,4.6,4.0,cee4bfa4,0.124693463286,0.0740072202166,0.714536808976,0.82,1.71428571429,1.0
85,6_hard_full,0,blocking,0.137528695918,0.0834266085125,0.290182027116,0.170333000283,2.66666666667,2.0,cfc5dcb3,0.149072160157,0.0652830127463,0.509693082262,0.44248184741,1.5,1.5
86,6_hard_full,0,density,0.0544726279571,0.0628918495298,0.666875,0.785714285714,4.66666666667,2.5,dbe71b15,0.193934905955,0.0829826038159,0.822916666667,0.826388888889,2.25,2.0
87,6_hard_full,0,interaction,0.154142026005,0.0249563373264,0.423510087868,0.0830222505669,4.0,4.0,dcc4f10e,0.306292454846,0.0997369492988,0.681390914441,0.647315676052,1.22222222222,1.0
88,6_hard_full,0,blocking,0.0431352323063,0.0625,0.376751625094,0.130254875283,1.66666666667,1.0,dfcbf407,0.248781931271,0.214646015104,0.700757209409,0.915478311151,1.33333333333,0.5
89,6_hard_full,0,non-linear,0.276889104687,0.109109109109,0.889601702645,1.0,0.384615384615,0.0,dfe6bee3,0.138595477413,0.0434782608696,0.713790849673,1.0,4.47058823529,0.0
90,6_hard_full,0,blocking,0.0555555555556,0.0555555555556,1.0,1.0,0.0,0.0,e0d4bfdf,0.25516516143,0.210034309069,0.833036747584,0.830956622302,0.866666666667,1.0
91,6_hard_full,0,blocking,0.0278277777778,0.0278277777778,0.5,0.5,0.5,0.5,ebc61801,0.334080018425,0.219257721139,0.761440709671,1.0,3.33333333333,0.0
92,6_hard_full,0,interaction,0.0307979134684,0.0296615498321,0.510327444728,0.510327444728,3.5,3.5,eec7360c,0.260327409792,0.191607153198,1.0,1.0,0.0,0.0
93,6_hard_full,0,density,0.0238781854624,0.0238781854624,0.286651785714,0.286651785714,9.5,9.5,eff4bf48,0.372001481289,0.0957446808511,0.883333333333,0.9,1.33333333333,1.0
94,6_hard_full,0,blocking,0.186413676918,0.0800774925448,0.756014588057,1.0,1.0,0.0,f1e613a1,0.279009997602,0.210034309069,0.850610918775,1.0,0.888888888889,0.0
95,6_hard_full,0,blocking,0.166919204133,0.0529461799785,0.400398210117,0.13205109127,3.70588235294,5.0,f2f60bd9,0.211854872757,0.112833709346,0.723688490294,1.0,1.59259259259,0.0
96,6_hard_full,0,non-linear,0.067421378506,0.070067264574,0.465278096042,0.534782608696,2.75,2.0,f3dbeb7e,0.140946819999,0.0685920577617,0.87618599791,1.0,1.36363636364,0.0
97,6_hard_full,0,non-linear,0.0557670806333,0.0522788203753,0.614492753623,0.504347826087,3.66666666667,5.0,f4a6108e,0.117958723733,0.117958723733,0.984615384615,0.984615384615,0.5,0.5
98,6_hard_full,0,linear,0.0442911701472,0.0413774336647,0.467145889273,0.450928381963,7.58333333333,7.5,fac10d6e,0.105691329933,0.0381499726327,0.569094304388,0.39417989418,9.25,9.5
99,6_hard_full,0,interaction,0.346486415812,0.385621730878,0.712059513889,1.0,1.8,0.0,fde4bf4b,0.102081880214,0.0759007028262,0.712973069506,0.735955642796,2.06666666667,1.0
100,6_hard_full,0,density,0.0568713784699,0.0674157303371,0.666666666667,0.857142857143,7.22222222222,2.0,fff4bf68,0.0568262685787,0.0617283950617,0.526290509259,0.625,5.66666666667,5.0
101,6_hard_pruned,0,non-linear,0.0586893992113,0.0555555555556,0.713043478261,0.721739130435,3.0,1.0,11a64d17,0.313609150063,0.133404482391,0.901983151983,0.863636363636,1.0,1.0
102,6_hard_pruned,0,interaction,0.0624133076718,0.0530288532288,0.236732659534,0.268031189084,5.6,5.0,11e652f7,0.114294678604,0.107094537485,0.807147578877,1.0,2.14285714286,0.0
103,6_hard_pruned,1,blocking,0.154696785079,0.13948104592,0.710239163508,0.66020356063,1.5,1.5,14d64999,0.398759598968,0.286641006689,0.837242455582,1.0,1.0,0.0
104,6_hard_pruned,0,blocking,0.0682199750347,0.0682199750347,0.220311111111,0.220311111111,2.0,2.0,16d516ad,0.302175838172,0.282105376789,1.0,1.0,0.0,0.0
105,6_hard_pruned,0,blocking,0.0076550181944,0.0076550181944,0.0214,0.0214,7.0,7.0,1dac01e7,0.189272697064,0.219257721139,0.780129953669,0.830956622302,1.5,1.0
106,6_hard_pruned,0,density,0.116627130698,0.043961352657,0.501730324074,0.472222222222,7.66666666667,6.0,25b4e27c,0.0970818082797,0.0759493670886,0.576869276557,0.611111111111,4.21428571429,3.0
107,6_hard_pruned,0,non-linear,0.0708970308537,0.0758513931889,0.697605872388,0.681818181818,3.2,1.0,25cfdeaf,0.188572790484,0.0779487179487,0.741324675325,0.863636363636,1.57142857143,2.0
108,6_hard_pruned,0,density,0.0671036204744,0.0671036204744,0.8125,0.8125,3.0,3.0,28e6483c,0.397000994078,0.118421052632,1.0,1.0,0.0,0.0
109,6_hard_pruned,0,blocking,0.103328913047,0.0143560430871,0.235902812931,0.037587542517,8.90909090909,9.0,2ab4ecbb,0.113237117236,0.0526315789474,0.56441226456,0.754365832728,4.20689655172,1.0
110,6_hard_pruned,0,blocking,0.0996164104371,0.0521471166417,0.306454786706,0.127698122166,4.08333333333,3.0,2afbbf79,0.222942977706,0.0861345608856,0.735541762054,1.0,2.0,0.0
111,6_hard_pruned,1,blocking,0.0412174689202,0.0368564565848,0.2560038592,0.0944892644558,4.375,4.5,2cb650ed,0.267452655967,0.219257721139,0.673169134891,0.830956622302,2.34482758621,1.0
112,6_hard_pruned,0,density,0.0276265492876,0.0276265492876,0.348214285714,0.348214285714,13.5,13.5,2fa647f5,0.384922618912,0.113924050633,0.925925925926,1.0,0.666666666667,0.0
113,6_hard_pruned,0,blocking,0.00988065591855,0.00988065591855,0.0206548894558,0.0206548894558,8.0,8.0,2ff50f64,0.172015969329,0.137001908987,0.651235999373,0.624844170941,1.75,1.5
114,6_hard_pruned,0,linear,0.072795506894,0.0584192439863,0.552619819239,0.62962962963,4.75862068966,2.0,30c4e230,0.0554657465165,0.047619047619,0.587188033424,0.632392473118,5.05263157895,1.0
115,6_hard_pruned,0,density,0.0545180123829,0.0652173913043,0.613380102041,0.714285714286,2.57142857143,2.0,30e4feac,0.081541399027,0.0886075949367,0.671393480257,0.777777777778,2.81818181818,1.0
116,6_hard_pruned,0,interaction,0.106768416611,0.0564235721606,0.683885049117,1.0,1.6,0.0,33e649bd,0.488479871742,0.778483913831,0.780468519253,1.0,0.714285714286,0.0
117,6_hard_pruned,1,blocking,,,,,,,3ad4e7d3,0.397580664323,0.286641006689,0.943652207434,1.0,0.333333333333,0.0
118,6_hard_pruned,0,blocking,0.0001,0.0001,0.0,0.0,1.0,1.0,3ef64929,0.397580664323,0.286641006689,0.943652207434,1.0,0.333333333333,0.0
119,6_hard_pruned,0,interaction,0.0396500431771,0.0396500431771,0.554450628718,0.554450628718,5.0,5.0,40e4e2b8,0.378756697706,0.416251965715,0.910546605795,1.0,0.666666666667,0.0
120,6_hard_pruned,0,blocking,0.122628650732,0.04840916459,0.370879062194,0.162749319728,4.9,3.5,43e64821,0.148036233839,0.0778925454701,0.594853218141,0.764127486438,3.05882352941,1.0
121,6_hard_pruned,0,interaction,0.030621791122,0.030621791122,0.508090986395,0.508090986395,5.5,5.5,44a65230,0.54463253099,0.746197257266,0.899374051972,1.0,1.33333333333,0.0
122,6_hard_pruned,0,interaction,0.0821743942512,0.0827725706806,0.546520150287,0.331915042604,1.33333333333,2.0,45b64f9c,0.61700671478,0.870163674753,0.910546605795,1.0,0.666666666667,0.0
123,6_hard_pruned,0,density,0.07265917603,0.07265917603,0.875,0.875,1.0,1.0,49c72e9b,0.397000994078,0.118421052632,1.0,1.0,0.0,0.0
124,6_hard_pruned,0,blocking,0.0282071002938,0.0282071002938,0.0568055555556,0.0568055555556,3.5,3.5,4bca7fc9,0.281749354929,0.270548908133,0.957739155576,1.0,0.25,0.0
125,6_hard_pruned,0,non-linear,0.143782671308,0.0850170651474,0.686872294372,0.709090909091,3.0,2.0,4ca65156,0.0606879456919,0.0584680204448,0.685267778981,0.742424242424,3.625,2.0
126,6_hard_pruned,0,density,0.224795751388,0.0612244897959,0.622178571429,0.75,3.4,3.0,4cb651bd,0.17021849113,0.118421052632,0.826378968254,1.0,0.285714285714,0.0
127,6_hard_pruned,1,blocking,0.122501695844,0.0632338584328,0.256263418367,0.130105938209,3.6,4.0,4ed4e40b,0.287890699652,0.219257721139,0.700122747872,0.915478311151,1.91666666667,0.5
128,6_hard_pruned,0,non-linear,0.0467414124756,0.0527777777778,0.457567810409,0.516125541126,6.35714285714,5.5,4ee64c2a,0.119577404821,0.0666666666667,0.750929418362,0.863636363636,2.45454545455,2.0
129,6_hard_pruned,0,blocking,0.185340311219,0.0880339664473,0.383992995097,0.183110833693,2.95652173913,3.0,51a4e32d,0.124060086892,0.0743241557952,0.434711703542,0.34711822342,4.0,4.0
130,6_hard_pruned,0,interaction,0.0970920809072,0.0330605804533,0.28678904411,0.110929496248,4.2,2.0,53d65632,0.22532516728,0.109012460569,0.775604781344,0.731639817386,1.38461538462,2.0
131,6_hard_pruned,0,blocking,0.161207310948,0.0629244360159,0.382239615595,0.13205109127,3.31034482759,4.0,59d4e268,0.0785041500699,0.0665738426035,0.514694192351,0.34711822342,3.55882352941,2.5
132,6_hard_pruned,0,blocking,0.104211881506,0.0307218532572,0.437615308522,0.312845925565,2.5,1.0,5adff9a5,0.219007149334,0.106462966639,0.613417355739,0.485560855445,2.69230769231,2.0
133,6_hard_pruned,0,blocking,0.173050782351,0.0925894145594,0.698725671206,0.805895925565,1.5,1.0,5dbfe29c,0.306633466832,0.252949363914,0.698489083355,0.915478311151,3.0,0.5
134,6_hard_pruned,0,blocking,0.0555555555556,0.0555555555556,1.0,1.0,0.0,0.0,5dd4e3a2,0.436479597599,0.286641006689,0.951701892086,1.0,0.285714285714,0.0
135,6_hard_pruned,0,density,0.0996405854169,0.0652173913043,0.634423701299,0.75,2.09090909091,1.0,5fa651bb,0.141974199168,0.0845070422535,0.690543300654,0.75,3.47058823529,3.0
136,6_hard_pruned,1,blocking,0.0555555555556,0.0555555555556,1.0,1.0,0.0,0.0,65e519cb,0.517155729326,0.669873197257,0.96619132446,1.0,0.2,0.0
137,6_hard_pruned,0,density,0.192949294747,0.0606060606061,0.602546296296,0.666666666667,4.11111111111,3.0,65f4e348,0.0730442830202,0.0625,0.525164715335,0.555555555556,5.27272727273,2.0
138,6_hard_pruned,0,linear,0.0421357270474,0.0392180094787,0.476653895275,0.465517241379,3.66666666667,1.0,67f4ea8a,0.133628538578,0.0833333333333,0.640317460317,0.892857142857,3.66666666667,1.0
139,6_hard_pruned,0,density,0.104359730885,0.043956043956,0.52468452381,0.5,4.53333333333,5.0,67f64a50,0.289685964229,0.130952380952,0.947712418301,1.0,0.235294117647,0.0
140,6_hard_pruned,1,density,0.0856503694405,0.0625,0.59608281893,0.75,6.2962962963,2.0,68c659b8,0.17016131091,0.08,0.725252525253,0.666666666667,2.81818181818,3.0
141,6_hard_pruned,1,blocking,0.0555555555556,0.0555555555556,1.0,1.0,0.0,0.0,6bb10472,0.465653797556,0.478257101973,0.957739155576,1.0,0.25,0.0
142,6_hard_pruned,0,blocking,0.174431352747,0.112636302358,0.574541500142,0.58515,2.5,2.0,6bb4e746,0.143408315213,0.047619047619,0.523573089272,0.355255655608,3.85714285714,4.0
143,6_hard_pruned,0,non-linear,0.0586363489914,0.0581683168317,0.622070136714,0.654545454545,3.18181818182,3.0,6dd103e2,0.141082920151,0.0748031496063,0.725206994671,0.863636363636,1.61538461538,2.0
144,6_hard_pruned,0,blocking,0.0936077194286,0.0129374374207,0.257291492647,0.0610617103771,6.85714285714,9.0,6de4e267,0.106530173525,0.0652620622087,0.490124837722,0.355255655608,2.71428571429,1.0
