"[[1, 5, 1], [1, 4, 2], [5, 1, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",6,45,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 5, 1], [3, 1, 2]]",4,1,6_easy_full
"[[2, 5, 1], [4, 5, 2], [4, 4, 1], [3, 1, 2]]",4,7,6_easy_full
"[[2, 5, 1], [3, 5, 2], [4, 4, 1]]",3,1,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 2, 1], [4, 4, 2]]",4,1,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 1, 1], [3, 1, 2], [4, 1, 1]]",5,8,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2]]",4,763,6_easy_full
"[[2, 5, 1], [1, 4, 2]]",2,55,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2], [3, 1, 1]]",5,1,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 5, 1]]",3,102,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2], [2, 5, 1], [0, 5, 2], [4, 5, 1]]",7,15,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 1, 1], [3, 1, 2]]",4,9,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 1, 1]]",3,14,6_easy_full
"[[2, 5, 1], [3, 5, 2], [1, 5, 1]]",3,1,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 3, 1], [4, 4, 2], [4, 1, 1]]",5,1,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 1, 1], [5, 5, 2]]",4,7,6_easy_full
"[[1, 5, 1], [1, 4, 2], [0, 2, 1]]",3,43,6_easy_full
"[[2, 5, 1], [4, 5, 2], [4, 4, 1], [5, 5, 2]]",4,2,6_easy_full
"[[2, 5, 1], [4, 4, 2], [4, 1, 1]]",3,429,6_easy_full
"[[1, 5, 1], [1, 4, 2], [0, 5, 1], [4, 4, 2]]",4,1,6_easy_full
"[[2, 5, 1], [4, 5, 2], [4, 4, 1], [0, 5, 2]]",4,3,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2], [4, 4, 1]]",5,2,6_easy_full
"[[2, 5, 1], [4, 5, 2], [4, 4, 1], [0, 4, 2]]",4,8,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 3, 1], [4, 4, 2]]",4,2,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 2, 1]]",3,117,6_easy_full
"[[2, 5, 1], [3, 5, 2], [1, 4, 1]]",3,1,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 1, 1]]",3,147,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 1, 1], [2, 5, 2]]",4,2,6_easy_full
"[[2, 5, 1], [4, 5, 2], [4, 4, 1], [5, 1, 2]]",4,13,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 4, 1]]",3,27,6_easy_full
"[[2, 5, 1], [5, 3, 2], [4, 1, 1]]",3,1,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 5, 1], [4, 1, 2], [3, 1, 1]]",5,1,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 1, 1], [4, 4, 2]]",4,67,6_easy_full
