,max_moves,noise_sig,k,shutter_size,board,numberOfHeuristicComp,numberOfHeuristicComp_sem,correct,correct_sem,inverse_computation
0,30,0.5,3,0.0,10_easy_full,344.436507937,2.03435610291,0.230158730159,0.0187685330059,0.0029032927026
1,30,0.5,3,0.0,10_easy_pruned,263.275793651,3.27951119798,0.373015873016,0.0215629381389,0.00379829830207
2,30,0.5,3,0.0,10_hard_full,351.39,1.86775931257,0.198,0.0178389589638,0.00284584080367
3,30,0.5,3,0.0,10_hard_pruned,343.084,2.20452483486,0.138,0.015439843832,0.00291473808164
4,30,0.5,3,0.0,10_medium_full,390.126,1.78458222434,0.13,0.0150550093528,0.00256327442929
5,30,0.5,3,0.0,10_medium_pruned,277.166,2.55963833085,0.302,0.0205532691742,0.00360794614058
6,30,0.5,3,0.0,6_easy_full,76.65,0.668297575763,0.510526315789,0.0256775826316,0.0130463144162
7,30,0.5,3,0.0,6_easy_pruned,47.8921052632,0.51116255414,0.797368421053,0.0206473098518,0.0208802681466
8,30,0.5,3,0.0,6_hard_full,153.418421053,1.25787747244,0.244736842105,0.0220840753895,0.00651812209472
9,30,0.5,3,0.0,6_hard_pruned,141.023684211,1.36071814109,0.2,0.0205466198775,0.00709100748288
10,30,0.5,3,0.5,10_easy_full,721.854870775,4.25516983954,0.248508946322,0.0192877275516,0.00138532001443
11,30,0.5,3,0.5,10_easy_pruned,537.479125249,7.54401003178,0.37773359841,0.0216385983449,0.0018605373735
12,30,0.5,3,0.5,10_hard_full,713.296,4.19517911699,0.182,0.0172727732977,0.00140194253157
13,30,0.5,3,0.5,10_hard_pruned,703.8,5.15343806092,0.136,0.0153453236498,0.00142085819835
14,30,0.5,3,0.5,10_medium_full,809.834,4.19170342979,0.112,0.0141177413648,0.00123482096331
15,30,0.5,3,0.5,10_medium_pruned,562.784,5.69065284018,0.314,0.0207767019203,0.00177688065048
16,30,0.5,3,0.5,6_easy_full,118.084210526,1.11453297889,0.557894736842,0.025510523435,0.00846853271528
17,30,0.5,3,0.5,6_easy_pruned,71.4921052632,0.790589072281,0.818421052632,0.0198016572186,0.0139875584349
18,30,0.5,3,0.5,6_hard_full,257.531578947,2.85139343636,0.168421052632,0.0192234054831,0.00388301894505
19,30,0.5,3,0.5,6_hard_pruned,251.178947368,2.65102610217,0.176315789474,0.0195752072379,0.00398122537926
20,30,0.5,3,1.0,10_easy_full,873.606361829,5.30558501333,0.188866799205,0.0174691607245,0.00114468030877
21,30,0.5,3,1.0,10_easy_pruned,641.723658052,8.90405067366,0.395626242545,0.0218244589732,0.00155830315347
22,30,0.5,3,1.0,10_hard_full,880.828,5.05605262713,0.198,0.0178389589638,0.00113529542658
23,30,0.5,3,1.0,10_hard_pruned,866.542,6.53359259032,0.116,0.0143352362379,0.00115401215406
24,30,0.5,3,1.0,10_medium_full,969.034,5.31643514522,0.096,0.0131877151798,0.0010319555351
25,30,0.5,3,1.0,10_medium_pruned,669.128,7.40629689517,0.322,0.02091666833,0.00149448237109
26,30,0.5,3,1.0,6_easy_full,132.897368421,1.25970471697,0.6,0.0251643673194,0.0075246034732
27,30,0.5,3,1.0,6_easy_pruned,79.9210526316,0.878517515945,0.826315789474,0.0194595857191,0.0125123477116
28,30,0.5,3,1.0,6_hard_full,307.776315789,3.34175876827,0.192105263158,0.0202361279255,0.00324911290667
29,30,0.5,3,1.0,6_hard_pruned,297.95,3.00909611384,0.205263157895,0.0207466304544,0.00335626783017
30,30,0.5,3,2.0,10_easy_full,1135.78528827,6.49522160499,0.260437375746,0.0195878727555,0.000880448100823
31,30,0.5,3,2.0,10_easy_pruned,832.918489066,11.2001684916,0.399602385686,0.0218615855415,0.00120059767328
32,30,0.5,3,2.0,10_hard_full,1286.112,6.35558792779,0.176,0.0170478520206,0.000777537259585
33,30,0.5,3,2.0,10_hard_pruned,1274.224,8.00147353964,0.134,0.0152496920039,0.000784791371062
34,30,0.5,3,2.0,10_medium_full,1356.722,6.29612800758,0.086,0.0125508185427,0.000737070674759
35,30,0.5,3,2.0,10_medium_pruned,934.482,9.97464377253,0.34,0.0212061170137,0.00107011156983
36,30,0.5,3,2.0,6_easy_full,176.805263158,1.59065627993,0.515789473684,0.0256704655876,0.00565594022564
37,30,0.5,3,2.0,6_easy_pruned,99.6236842105,1.27462056906,0.852631578947,0.0182080449563,0.0100377737274
38,30,0.5,3,2.0,6_hard_full,443.428947368,4.1837192812,0.155263157895,0.0186026716451,0.00225515272725
39,30,0.5,3,2.0,6_hard_pruned,415.186842105,4.18047894495,0.192105263158,0.0202361279255,0.00240855417028
40,30,0.5,5,0.0,10_easy_full,342.106,1.87929908692,0.286,0.0202293463292,0.00292307062723
41,30,0.5,5,0.0,10_easy_pruned,313.618,2.67778363622,0.446,0.0222521530786,0.0031885924915
42,30,0.5,5,0.0,10_hard_full,355.824,1.51128621381,0.256,0.0195369235747,0.00281037816449
43,30,0.5,5,0.0,10_hard_pruned,359.646,1.75727784338,0.128,0.0149559138376,0.00278051194786
44,30,0.5,5,0.0,10_medium_full,397.656,1.45843250744,0.106,0.0137807044679,0.00251473635504
45,30,0.5,5,0.0,10_medium_pruned,365.384,2.01227522749,0.296,0.0204353420919,0.00273684671469
46,30,0.5,5,0.0,6_easy_full,74.062,0.713868003943,0.608,0.0218546849556,0.0135022008587
47,30,0.5,5,0.0,6_easy_pruned,64.874,0.447496093287,0.83,0.0168156335314,0.0154144957918
48,30,0.5,5,0.0,6_hard_full,162.42,0.845802556113,0.202,0.0179732600313,0.00615687723187
49,30,0.5,5,0.0,6_hard_pruned,148.392,0.81317105601,0.17,0.0168156335314,0.00673890775783
50,30,0.5,5,0.5,10_easy_full,730.462,3.77886978152,0.258,0.0195867117852,0.00136899660763
51,30,0.5,5,0.5,10_easy_pruned,664.004,6.08368493701,0.43,0.0221626344267,0.00150601502401
52,30,0.5,5,0.5,10_hard_full,714.604,3.39158075357,0.198,0.0178389589638,0.00139937643786
53,30,0.5,5,0.5,10_hard_pruned,725.72,3.32690182475,0.128,0.0149559138376,0.00137794190597
54,30,0.5,5,0.5,10_medium_full,831.492,3.14559014283,0.13,0.0150550093528,0.00120265739177
55,30,0.5,5,0.5,10_medium_pruned,768.8,4.49080200022,0.314,0.0207767019203,0.00130072840791
56,30,0.5,5,0.5,6_easy_full,117.116,1.06398741837,0.7,0.0205144262256,0.00853854298303
57,30,0.5,5,0.5,6_easy_pruned,101.116,0.829214254919,0.85,0.0159847121352,0.00988963171012
58,30,0.5,5,0.5,6_hard_full,279.188,1.46140505044,0.17,0.0168156335314,0.00358181583736
59,30,0.5,5,0.5,6_hard_pruned,270.168,1.45707848362,0.194,0.0177018278553,0.00370140060999
60,30,0.5,5,1.0,10_easy_full,873.16,4.5735307112,0.286,0.0202293463292,0.00114526547254
61,30,0.5,5,1.0,10_easy_pruned,789.374,7.03120814825,0.468,0.022337186479,0.00126682662464
62,30,0.5,5,1.0,10_hard_full,870.032,4.3011046202,0.194,0.0177018278553,0.0011493830112
63,30,0.5,5,1.0,10_hard_pruned,894.524,4.51119058886,0.134,0.0152496920039,0.0011179129906
64,30,0.5,5,1.0,10_medium_full,989.778,3.8399171031,0.088,0.0126820214215,0.0010103275684
65,30,0.5,5,1.0,10_medium_pruned,899.538,5.55352540291,0.35,0.0213520917862,0.00111168177442
66,30,0.5,5,1.0,6_easy_full,134.994,1.11158768541,0.716,0.0201867036936,0.00740773664015
67,30,0.5,5,1.0,6_easy_pruned,117.294,0.996349613894,0.88,0.0145472762568,0.00852558528143
68,30,0.5,5,1.0,6_hard_full,331.886,1.75876676369,0.13,0.0150550093528,0.00301308280554
69,30,0.5,5,1.0,6_hard_pruned,322.034,1.65040156892,0.172,0.0168938688763,0.00310526217729
70,30,0.5,5,2.0,10_easy_full,1155.954,4.81574985452,0.228,0.0187813065294,0.000865086326965
71,30,0.5,5,2.0,10_easy_pruned,1014.166,8.66359097055,0.518,0.0223685651174,0.000986031872494
72,30,0.5,5,2.0,10_hard_full,1263.912,5.58742939521,0.18,0.0171985924763,0.000791194323655
73,30,0.5,5,2.0,10_hard_pruned,1305.736,5.39030494339,0.136,0.0153453236498,0.000765851596341
74,30,0.5,5,2.0,10_medium_full,1389.756,4.47094661736,0.098,0.0133096315721,0.000719550770063
75,30,0.5,5,2.0,10_medium_pruned,1239.654,7.71955514465,0.37,0.0216132891652,0.000806676701725
76,30,0.5,5,2.0,6_easy_full,179.97,1.46125999108,0.644,0.0214347123561,0.00555648163583
77,30,0.5,5,2.0,6_easy_pruned,153.038,1.2125004853,0.862,0.015439843832,0.00653432480822
78,30,0.5,5,2.0,6_hard_full,462.848,1.91918324311,0.122,0.014651324945,0.00216053650442
79,30,0.5,5,2.0,6_hard_pruned,447.22,1.85240546642,0.17,0.0168156335314,0.00223603595546
80,30,0.5,10,0.0,10_easy_full,337.444751381,2.15466782431,0.317679558011,0.0245039007824,0.00296344807826
81,30,0.5,10,0.0,10_easy_pruned,343.480662983,2.26281022208,0.530386740331,0.0262671469395,0.00291137204439
82,30,0.5,10,0.0,10_hard_full,350.732044199,1.74499791974,0.140883977901,0.0183106225827,0.00285117945891
83,30,0.5,10,0.0,10_hard_pruned,352.428176796,1.98647620131,0.0994475138122,0.0157506281639,0.00283745757531
84,30,0.5,10,0.0,10_medium_full,388.574585635,1.7485626859,0.121546961326,0.0171979913726,0.00257350850253
85,30,0.5,10,0.0,10_medium_pruned,390.475138122,1.4862234886,0.375690607735,0.0254895109053,0.00256098251174
86,30,0.5,10,0.0,6_easy_full,72.738,0.672186269394,0.636,0.0215391706373,0.0137479721741
87,30,0.5,10,0.0,6_easy_pruned,70.834,0.422651341312,0.822,0.0171236221891,0.0141175141881
88,30,0.5,10,0.0,6_hard_full,157.356,0.78925812303,0.108,0.013894535481,0.00635501665014
89,30,0.5,10,0.0,6_hard_pruned,140.358,0.777898402009,0.12,0.0145472762568,0.0071246384246
90,30,0.5,10,0.5,10_easy_full,706.284530387,4.24916094153,0.309392265193,0.0243285846622,0.00141585997849
91,30,0.5,10,0.5,10_easy_pruned,734.403314917,4.74967657717,0.538674033149,0.0262369513359,0.00136164962724
92,30,0.5,10,0.5,10_hard_full,689.32320442,3.84421702142,0.146408839779,0.0186060851016,0.00145069829884
93,30,0.5,10,0.5,10_hard_pruned,715.596685083,4.26904048495,0.0966850828729,0.0155541300928,0.00139743520456
94,30,0.5,10,0.5,10_medium_full,810.027624309,3.73630527022,0.0939226519337,0.0153537409508,0.00123452579886
95,30,0.5,10,0.5,10_medium_pruned,819.58839779,3.68511149959,0.39226519337,0.0256976459381,0.00122012464146
96,30,0.5,10,0.5,6_easy_full,116.942,1.00182462395,0.794,0.0181047940373,0.00855124762703
97,30,0.5,10,0.5,6_easy_pruned,112.732,0.686077076946,0.882,0.0144419229425,0.00887059574921
98,30,0.5,10,0.5,6_hard_full,264.744,1.18970067807,0.084,0.0124175840156,0.0037772338561
99,30,0.5,10,0.5,6_hard_pruned,255.304,1.37809341153,0.15,0.0159847121352,0.00391689906934
100,30,0.5,10,1.0,10_easy_full,856.569060773,4.92546236102,0.276243093923,0.0235336057811,0.00116744819046
101,30,0.5,10,1.0,10_easy_pruned,878.143646409,5.51545376706,0.530386740331,0.0262671469395,0.00113876585464
102,30,0.5,10,1.0,10_hard_full,844.461325967,4.72091921558,0.140883977901,0.0183106225827,0.00118418685291
103,30,0.5,10,1.0,10_hard_pruned,866.701657459,5.13268028161,0.0911602209945,0.01514930633,0.00115379957035
104,30,0.5,10,1.0,10_medium_full,977.5,4.73240276934,0.104972375691,0.0161325170185,0.00102301790281
105,30,0.5,10,1.0,10_medium_pruned,987.762430939,4.24789283173,0.447513812155,0.0261703983716,0.00101238918254
106,30,0.5,10,1.0,6_easy_full,129.822,1.18900972252,0.756,0.0192267348936,0.00770285467794
107,30,0.5,10,1.0,6_easy_pruned,132.18,0.776864361696,0.868,0.0151529278506,0.00756544106521
108,30,0.5,10,1.0,6_hard_full,314.14,1.54446480798,0.088,0.0126820214215,0.00318329407271
109,30,0.5,10,1.0,6_hard_pruned,302.934,1.55893291442,0.124,0.0147540966085,0.0033010490734
110,30,0.5,10,2.0,10_easy_full,1132.96132597,5.66585586399,0.265193370166,0.0232334799133,0.000882642661387
111,30,0.5,10,2.0,10_easy_pruned,1153.43922652,5.57264890157,0.577348066298,0.025999002572,0.000866972422134
112,30,0.5,10,2.0,10_hard_full,1246.51381215,6.77481869196,0.14364640884,0.0184595175901,0.000802237400219
113,30,0.5,10,2.0,10_hard_pruned,1285.19060773,5.73144932758,0.140883977901,0.0183106225827,0.000778094699713
114,30,0.5,10,2.0,10_medium_full,1368.00552486,5.25086088083,0.116022099448,0.0168553378845,0.000730991199835
115,30,0.5,10,2.0,10_medium_pruned,1367.47237569,5.39391246388,0.403314917127,0.0258191019255,0.000731276198172
116,30,0.5,10,2.0,6_easy_full,181.378,1.47546882329,0.788,0.018297037004,0.00551334781506
117,30,0.5,10,2.0,6_easy_pruned,169.804,0.938396688341,0.81,0.0175618004108,0.00588914277638
118,30,0.5,10,2.0,6_hard_full,440.85,1.64941448286,0.072,0.0115715080953,0.00226834524215
119,30,0.5,10,2.0,6_hard_pruned,429.236,1.54399236814,0.102,0.0135483991023,0.00232972071308
120,30,1.0,3,0.0,10_easy_full,343.228628231,2.08339656464,0.17296222664,0.0168805443774,0.00291350988161
121,30,1.0,3,0.0,10_easy_pruned,259.095427435,3.25709569192,0.375745526839,0.0216160274156,0.00385958181469
122,30,1.0,3,0.0,10_hard_full,351.018,1.70615864052,0.172,0.0168938688763,0.00284885675378
123,30,1.0,3,0.0,10_hard_pruned,348.722,2.14284881269,0.132,0.0151529278506,0.0028676137439
124,30,1.0,3,0.0,10_medium_full,390.062,1.69034162868,0.1,0.0134298444311,0.00256369500233
125,30,1.0,3,0.0,10_medium_pruned,280.98,2.69621407545,0.264,0.0197328855859,0.00355897216884
126,30,1.0,3,0.0,6_easy_full,77.0131578947,0.77285091023,0.434210526316,0.0254599766177,0.0129847941227
127,30,1.0,3,0.0,6_easy_pruned,49.7921052632,0.578659126464,0.760526315789,0.0219213055712,0.0200835051002
128,30,1.0,3,0.0,6_hard_full,152.926315789,1.2835524345,0.236842105263,0.0218382107112,0.0065390969163
129,30,1.0,3,0.0,6_hard_pruned,142.739473684,1.28646292687,0.202631578947,0.0206473098518,0.00700577054258
130,30,1.0,3,0.5,10_easy_full,709.88667992,4.58177214405,0.224652087475,0.0186273760253,0.00140867553694
131,30,1.0,3,0.5,10_easy_pruned,531.330019881,7.61529239491,0.371769383698,0.021569719675,0.00188206945323
132,30,1.0,3,0.5,10_hard_full,711.256,4.03331081374,0.192,0.0176321804544,0.00140596353493
133,30,1.0,3,0.5,10_hard_pruned,703.964,4.84712147374,0.098,0.0133096315721,0.00142052718605
134,30,1.0,3,0.5,10_medium_full,806.352,3.91248044064,0.086,0.0125508185427,0.00124015318372
135,30,1.0,3,0.5,10_medium_pruned,549.97,5.60394384101,0.298,0.020475118093,0.00181828099715
136,30,1.0,3,0.5,6_easy_full,116.707894737,1.21681780855,0.471052631579,0.0256401961113,0.00856840064038
137,30,1.0,3,0.5,6_easy_pruned,73.45,0.849712409585,0.752631578947,0.0221637754634,0.0136147038802
138,30,1.0,3,0.5,6_hard_full,263.173684211,2.7102603742,0.197368421053,0.0204445402988,0.00379977201368
139,30,1.0,3,0.5,6_hard_pruned,251.784210526,2.68612173995,0.189473684211,0.0201297510954,0.0039716549259
140,30,1.0,3,1.0,10_easy_full,847.491053678,5.64623152346,0.234592445328,0.0189126125164,0.00117995345869
141,30,1.0,3,1.0,10_easy_pruned,643.497017893,8.57172716135,0.385685884692,0.0217250238077,0.00155400875559
142,30,1.0,3,1.0,10_hard_full,864.592,5.39240346248,0.184,0.0173461747818,0.001156614912
143,30,1.0,3,1.0,10_hard_pruned,864.11,6.01725073541,0.098,0.0133096315721,0.00115726007106
144,30,1.0,3,1.0,10_medium_full,957.292,5.14135629587,0.112,0.0141177413648,0.00104461334682
145,30,1.0,3,1.0,10_medium_pruned,669.77,7.08368091253,0.288,0.0202715038351,0.00149304985293
146,30,1.0,3,1.0,6_easy_full,131.842105263,1.35258481096,0.510526315789,0.0256775826316,0.00758483033932
147,30,1.0,3,1.0,6_easy_pruned,83.5394736842,0.990688518363,0.810526315789,0.0201297510954,0.0119703890376
148,30,1.0,3,1.0,6_hard_full,308.136842105,3.34804534191,0.147368421053,0.0182080449563,0.00324531137909
149,30,1.0,3,1.0,6_hard_pruned,289.315789474,3.29103104365,0.155263157895,0.0186026716451,0.00345643078043
150,30,1.0,3,2.0,10_easy_full,1119.40357853,6.22913380527,0.208747514911,0.0181391253478,0.000893332859731
151,30,1.0,3,2.0,10_easy_pruned,860.290258449,11.2076727521,0.381709741551,0.0216825803894,0.0011623983768
152,30,1.0,3,2.0,10_hard_full,1272.458,6.94161916452,0.224,0.0186639944647,0.000785880555586
153,30,1.0,3,2.0,10_hard_pruned,1273.91,7.45471215182,0.134,0.0152496920039,0.000784984810544
154,30,1.0,3,2.0,10_medium_full,1357.732,6.20513268959,0.084,0.0124175840156,0.000736522377023
155,30,1.0,3,2.0,10_medium_pruned,937.156,10.8570931779,0.326,0.0209840095624,0.00106705820589
156,30,1.0,3,2.0,6_easy_full,175.963157895,1.55210274876,0.510526315789,0.0256775826316,0.00568300780666
157,30,1.0,3,2.0,6_easy_pruned,101.005263158,1.18736342149,0.773684210526,0.0214941209922,0.00990047418061
158,30,1.0,3,2.0,6_hard_full,443.728947368,4.20903522367,0.152631578947,0.0184730553302,0.00225362804462
159,30,1.0,3,2.0,6_hard_pruned,407.081578947,4.10114151099,0.171052631579,0.0193423284452,0.00245651007492
160,30,1.0,5,0.0,10_easy_full,341.9,1.91137403493,0.204,0.0180393691041,0.00292483182217
161,30,1.0,5,0.0,10_easy_pruned,310.362,2.71907938417,0.396,0.0218935299417,0.00322204393579
162,30,1.0,5,0.0,10_hard_full,355.904,1.55671329427,0.198,0.0178389589638,0.00280974644848
163,30,1.0,5,0.0,10_hard_pruned,358.646,1.71663363303,0.084,0.0124175840156,0.00278826475131
164,30,1.0,5,0.0,10_medium_full,393.72,1.52831760751,0.086,0.0125508185427,0.00253987605405
165,30,1.0,5,0.0,10_medium_pruned,358.51,2.03389213934,0.312,0.0207405965365,0.00278932247357
166,30,1.0,5,0.0,6_easy_full,75.718,0.674568779352,0.566,0.022187215803,0.0132068992842
167,30,1.0,5,0.0,6_easy_pruned,66.92,0.474093587237,0.784,0.0184219090614,0.01494321578
168,30,1.0,5,0.0,6_hard_full,160.262,0.899081423906,0.162,0.0164941235664,0.00623978235639
169,30,1.0,5,0.0,6_hard_pruned,147.268,0.862266408204,0.144,0.0157169349457,0.00679034141837
170,30,1.0,5,0.5,10_easy_full,715.64,4.02745646919,0.244,0.0192267348936,0.00139735062322
171,30,1.0,5,0.5,10_easy_pruned,657.938,5.47897240267,0.446,0.0222521530786,0.00151990005137
172,30,1.0,5,0.5,10_hard_full,709.288,3.28392363201,0.16,0.0164115409805,0.00140986454021
173,30,1.0,5,0.5,10_hard_pruned,717.982,3.69190135611,0.096,0.0131877151798,0.00139279257697
174,30,1.0,5,0.5,10_medium_full,821.81,3.27793066719,0.06,0.01063137113,0.00121682627371
175,30,1.0,5,0.5,10_medium_pruned,750.936,4.56242119739,0.306,0.0206295699983,0.00133167140742
176,30,1.0,5,0.5,6_easy_full,120.13,1.10440645926,0.612,0.0218143009848,0.00832431532506
177,30,1.0,5,0.5,6_easy_pruned,107.146,0.841094672731,0.806,0.0177018278553,0.00933305956359
178,30,1.0,5,0.5,6_hard_full,274.488,1.57637483717,0.126,0.0148556177508,0.00364314651278
179,30,1.0,5,0.5,6_hard_pruned,264.058,1.46451318524,0.146,0.0158072051758,0.00378704678518
180,30,1.0,5,1.0,10_easy_full,864.732,4.76345308811,0.262,0.0196846888202,0.0011564276562
181,30,1.0,5,1.0,10_easy_pruned,778.646,7.02612940079,0.41,0.0220174825781,0.00128428066156
182,30,1.0,5,1.0,10_hard_full,857.75,4.12526005739,0.194,0.0177018278553,0.00116584086272
183,30,1.0,5,1.0,10_hard_pruned,892.056,4.42749309635,0.112,0.0141177413648,0.00112100585613
184,30,1.0,5,1.0,10_medium_full,984.056,4.09852235556,0.102,0.0135483991023,0.00101620232995
185,30,1.0,5,1.0,10_medium_pruned,892.216,5.96779556082,0.3,0.0205144262256,0.00112080482753
186,30,1.0,5,1.0,6_easy_full,136.844,1.2420227732,0.646,0.0214075820479,0.00730759112566
187,30,1.0,5,1.0,6_easy_pruned,123.786,0.970854017371,0.818,0.0172727732977,0.00807845798394
188,30,1.0,5,1.0,6_hard_full,327.812,1.73460399343,0.136,0.0153453236498,0.00305052896172
189,30,1.0,5,1.0,6_hard_pruned,319.888,1.65458460419,0.154,0.0161582851925,0.00312609413295
190,30,1.0,5,2.0,10_easy_full,1142.09,5.06944912479,0.238,0.0190640729582,0.000875587738269
191,30,1.0,5,2.0,10_easy_pruned,1027.524,8.33874956673,0.424,0.0221229937781,0.000973213277743
192,30,1.0,5,2.0,10_hard_full,1250.656,5.46838859956,0.19,0.0175618004108,0.000799580380216
193,30,1.0,5,2.0,10_hard_pruned,1305.778,5.38333819225,0.132,0.0151529278506,0.000765826962929
194,30,1.0,5,2.0,10_medium_full,1384.214,4.5482777035,0.098,0.0133096315721,0.00072243164713
195,30,1.0,5,2.0,10_medium_pruned,1218.146,7.73505316484,0.342,0.0212361471999,0.000820919659877
196,30,1.0,5,2.0,6_easy_full,181.854,1.55249407203,0.624,0.0216838275393,0.00549891671341
197,30,1.0,5,2.0,6_easy_pruned,156.34,1.26676682795,0.82,0.0171985924763,0.00639631572214
198,30,1.0,5,2.0,6_hard_full,462.64,1.81139479468,0.12,0.0145472762568,0.00216150786789
199,30,1.0,5,2.0,6_hard_pruned,444.116,1.86814587922,0.164,0.0165758111424,0.00225166397968
200,30,1.0,10,0.0,10_easy_full,336.668508287,2.0905531101,0.262430939227,0.0231555585761,0.00297028078179
201,30,1.0,10,0.0,10_easy_pruned,340.038674033,2.21443709392,0.400552486188,0.0257900210466,0.00294084195818
202,30,1.0,10,0.0,10_hard_full,348.124309392,1.70950806492,0.116022099448,0.0168553378845,0.00287253711683
203,30,1.0,10,0.0,10_hard_pruned,354.651933702,1.87183287485,0.102209944751,0.0159433790342,0.00281966600199
204,30,1.0,10,0.0,10_medium_full,391.113259669,1.70369462762,0.110497237569,0.0165004489202,0.00255680413609
205,30,1.0,10,0.0,10_medium_pruned,388.328729282,1.3691530722,0.279005524862,0.023605802491,0.00257513782678
206,30,1.0,10,0.0,6_easy_full,73.738,0.744763087238,0.622,0.0217065508245,0.0135615286555
207,30,1.0,10,0.0,6_easy_pruned,72.714,0.444228641774,0.738,0.0196846888202,0.013752509833
208,30,1.0,10,0.0,6_hard_full,155.272,0.811097892725,0.088,0.0126820214215,0.00644031119584
209,30,1.0,10,0.0,6_hard_pruned,139.92,0.81217390558,0.14,0.0155332728403,0.00714694110921
210,30,1.0,10,0.5,10_easy_full,709.334254144,4.50264181856,0.237569060773,0.022399668709,0.00140977260602
211,30,1.0,10,0.5,10_easy_pruned,720.5,4.73258710057,0.480662983425,0.0262961020984,0.00138792505205
212,30,1.0,10,0.5,10_hard_full,684.378453039,3.8180715839,0.129834254144,0.017690578474,0.00146117984218
213,30,1.0,10,0.5,10_hard_pruned,710.301104972,4.0329011628,0.0939226519337,0.0153537409508,0.00140785364545
214,30,1.0,10,0.5,10_medium_full,813.458563536,3.91757280386,0.0635359116022,0.0128381248727,0.00122931891657
215,30,1.0,10,0.5,10_medium_pruned,823.135359116,3.20519051811,0.353591160221,0.0251623235275,0.00121486701905
216,30,1.0,10,0.5,6_easy_full,116.95,1.04029776453,0.698,0.0205532691742,0.00855066267636
217,30,1.0,10,0.5,6_easy_pruned,115.0,0.685737903973,0.832,0.0167365535415,0.00869565217391
218,30,1.0,10,0.5,6_hard_full,263.6,1.3441240042,0.088,0.0126820214215,0.00379362670713
219,30,1.0,10,0.5,6_hard_pruned,253.612,1.43969871041,0.158,0.0163280498046,0.00394303108686
220,30,1.0,10,1.0,10_easy_full,829.668508287,5.01230959066,0.273480662983,0.0234602858834,0.00120530065925
221,30,1.0,10,1.0,10_easy_pruned,859.533149171,5.29812902063,0.508287292818,0.0263121745295,0.00116342226122
222,30,1.0,10,1.0,10_hard_full,837.70718232,4.77353479465,0.132596685083,0.017849385581,0.00119373454246
223,30,1.0,10,1.0,10_hard_pruned,865.475138122,4.95822084997,0.0718232044199,0.0135892078459,0.00115543469241
224,30,1.0,10,1.0,10_medium_full,980.370165746,4.57637004352,0.0939226519337,0.0153537409508,0.00102002288007
225,30,1.0,10,1.0,10_medium_pruned,986.820441989,4.50532855686,0.381215469613,0.0255623855491,0.00101335557863
226,30,1.0,10,1.0,6_easy_full,134.862,1.21408150459,0.714,0.0202293463292,0.00741498717207
227,30,1.0,10,1.0,6_easy_pruned,132.514,0.751492574934,0.784,0.0184219090614,0.00754637245876
228,30,1.0,10,1.0,6_hard_full,312.856,1.51772378877,0.092,0.012938578501,0.00319635870816
229,30,1.0,10,1.0,6_hard_pruned,304.692,1.49694755284,0.102,0.0135483991023,0.00328200280939
230,30,1.0,10,2.0,10_easy_full,1115.06371191,5.45894857403,0.265927977839,0.0232862792482,0.000896809742186
231,30,1.0,10,2.0,10_easy_pruned,1139.66481994,5.27783949591,0.512465373961,0.0263441230244,0.000877450968477
232,30,1.0,10,2.0,10_hard_full,1245.84764543,5.98554263932,0.160664819945,0.0193542728255,0.000802666364277
233,30,1.0,10,2.0,10_hard_pruned,1267.40166205,6.35922609543,0.0803324099723,0.0143254933869,0.000789015850257
234,30,1.0,10,2.0,10_medium_full,1363.02493075,5.4754107542,0.0969529085873,0.0155949637618,0.000733662295855
235,30,1.0,10,2.0,10_medium_pruned,1365.43767313,5.16588387098,0.421052631579,0.0260217490775,0.000732365907048
236,30,1.0,10,2.0,6_easy_full,187.2,1.50264696313,0.694,0.0206295699983,0.00534188034188
237,30,1.0,10,2.0,6_easy_pruned,171.46,0.996145275962,0.786,0.0183597975024,0.00583226408492
238,30,1.0,10,2.0,6_hard_full,438.7,1.5701486342,0.118,0.0144419229425,0.00227946204696
239,30,1.0,10,2.0,6_hard_pruned,427.338,1.70567117003,0.112,0.0141177413648,0.00234006804918
240,30,1.5,3,0.0,10_easy_full,340.429423459,1.95676867489,0.174950298211,0.016956864149,0.00293746642061
241,30,1.5,3,0.0,10_easy_pruned,260.335984095,3.46118181614,0.385685884692,0.0217250238077,0.00384119008163
242,30,1.5,3,0.0,10_hard_full,351.728,1.68132380328,0.138,0.015439843832,0.00284310603648
243,30,1.5,3,0.0,10_hard_pruned,347.598,2.13429689558,0.084,0.0124175840156,0.00287688651833
244,30,1.5,3,0.0,10_medium_full,385.298,1.79156406405,0.1,0.0134298444311,0.00259539369527
245,30,1.5,3,0.0,10_medium_pruned,279.912,2.61866288449,0.262,0.0196846888202,0.00357255137329
246,30,1.5,3,0.0,6_easy_full,76.5815789474,0.790015772321,0.352631578947,0.0245423842352,0.0130579705165
247,30,1.5,3,0.0,6_easy_pruned,50.5184210526,0.539425179281,0.642105263158,0.0246241453347,0.0197947595979
248,30,1.5,3,0.0,6_hard_full,151.218421053,1.38467436151,0.178947368421,0.0196892218186,0.00661295094235
249,30,1.5,3,0.0,6_hard_pruned,143.526315789,1.35050468854,0.163157894737,0.0189804368193,0.00696736340301
250,30,1.5,3,0.5,10_easy_full,707.445328032,4.35395552716,0.17097415507,0.0168034094297,0.0014135367927
251,30,1.5,3,0.5,10_easy_pruned,531.089463221,7.45739138901,0.34393638171,0.0212011870602,0.00188292193548
