,condition,entropy
171,Truncated,0.9019250453591393
172,Full,0.6281477376688275
173,Truncated,1.0358855467122128
174,Full,0.5298499011758289
175,Truncated,0.9542587826366048
176,Full,0.668570708297628
177,Truncated,1.0921247266993612
178,Full,0.5414723171818366
179,Truncated,0.9890296263281578
180,Full,0.5338896183127768
181,Truncated,1.0248001447686181
182,Full,0.46611419457423764
183,Truncated,0.9474464197589265
184,Full,0.5697103977922888
185,Truncated,1.0285245744032971
186,Full,0.5174858425018769
187,Truncated,0.9770152084529592
188,Full,0.4742145353813847
189,Truncated,0.9589663355004181
190,Full,0.5604897469749855
191,Truncated,1.019997882395202
192,Full,0.5549984864035038
193,Truncated,1.0260722172386907
194,Full,0.56996453761637
195,Truncated,0.9946708968058048
196,Full,0.4834926939825661
197,Truncated,0.9297095485049802
198,Full,0.49603206144694745
199,Truncated,1.0193045287968736
200,Full,0.6044372500001671
201,Truncated,1.0280524545044685
202,Full,0.48178654146042604
203,Truncated,0.9825747198629075
204,Full,0.4534401195810606
205,Truncated,1.0709247287540016
206,Full,0.5579515474815431
207,Truncated,0.9855687398603893
208,Full,0.5332196118216751
209,Truncated,0.9745242408943744
210,Full,0.5217570110752957
211,Truncated,1.0279121578348904
212,Full,0.5717503305564521
213,Truncated,0.9270643457917461
214,Full,0.5113190232291486
215,Truncated,0.926442112987736
216,Full,0.5325183762105274
217,Truncated,1.0655007353112027
218,Full,0.5900601602119941
219,Truncated,1.0776315232068805
220,Full,0.5273834490859585
221,Truncated,0.9803676747887132
222,Full,0.5345227593136067
223,Truncated,0.9439010653346717
224,Full,0.5369229945759971
225,Truncated,0.9646226150854651
226,Full,0.48552654221315733
227,Truncated,1.001245451098313
228,Full,0.5674574416615621
229,Truncated,0.9665095168197427
230,Full,0.5430119506970309
231,Truncated,0.962647860256432
232,Full,0.5022384624826488
233,Truncated,1.028310221147583
234,Full,0.5676620684837185
235,Truncated,0.9959309272296224
236,Full,0.5190581632741864
237,Truncated,1.0536458097150716
