,board,correct,inverse_computation,k,move_limit,noise,shutter_size
147,10_easy_pruned,0.49,0.00323572237502,5,30,1.0,0.0
148,10_hard_full,0.3,0.0028802672888,5,30,1.0,0.0
149,10_hard_pruned,0.17,0.00281753634622,5,30,1.0,0.0
150,10_medium_full,0.08,0.00259625619856,5,30,1.0,0.0
151,10_medium_pruned,0.29,0.00275254610515,5,30,1.0,0.0
152,10_medium_pruned,0.47,0.0012604936093,5,30,1.0,0.5
153,6_easy_full,0.88,0.0135391280802,5,30,1.0,0.0
154,6_easy_pruned,0.9,0.014064697609,5,30,1.0,0.0
155,6_hard_full,0.27,0.00634276290752,5,30,1.0,0.0
156,6_hard_pruned,0.3,0.00681291729118,5,30,1.0,0.0
157,10_easy_full,0.44,0.00307210223956,10,30,1.0,0.0
158,10_easy_pruned,0.59,0.00308223400321,10,30,1.0,0.0
159,10_hard_full,0.19,0.002865001146,10,30,1.0,0.0
160,10_hard_pruned,0.17,0.0027895559027,10,30,1.0,0.0
161,10_medium_full,0.07,0.00263803519139,10,30,1.0,0.0
162,10_medium_pruned,0.39,0.00261294452719,10,30,1.0,0.0
163,6_easy_full,0.84,0.0144927536232,10,30,1.0,0.0
164,6_easy_pruned,0.88,0.0144571345959,10,30,1.0,0.0
165,6_hard_full,0.23,0.00666977923031,10,30,1.0,0.0
166,6_hard_pruned,0.18,0.00725426187885,10,30,1.0,0.0
167,6_hard_pruned,0.27,0.0039736151951,10,30,1.0,0.5
168,10_easy_full,0.37,0.00300652415742,3,30,1.25,0.0
169,10_easy_pruned,0.42,0.00407564395174,3,30,1.25,0.0
170,10_easy_pruned,0.57,0.00158553987633,3,30,1.25,1.0
171,10_hard_full,0.27,0.0028818443804,3,30,1.25,0.0
172,10_hard_pruned,0.17,0.00285371839507,3,30,1.25,0.0
173,10_medium_full,0.07,0.00262791369931,3,30,1.25,0.0
174,10_medium_pruned,0.34,0.00333555703803,3,30,1.25,0.0
175,6_easy_full,0.77,0.0134390538906,3,30,1.25,0.0
176,6_easy_pruned,0.81,0.0184195984528,3,30,1.25,0.0
177,6_easy_pruned,0.89,0.0109277674571,3,30,1.25,1.0
178,6_hard_full,0.28,0.00662427133015,3,30,1.25,0.0
179,6_hard_pruned,0.39,0.00711541198235,3,30,1.25,0.0
180,10_easy_full,0.42,0.00304757260842,5,30,1.25,0.0
181,10_easy_pruned,0.49,0.00331323305281,5,30,1.25,0.0
182,10_hard_full,0.23,0.00279688985848,5,30,1.25,0.0
183,10_hard_pruned,0.17,0.00283543155268,5,30,1.25,0.0
184,10_medium_full,0.07,0.00260220146244,5,30,1.25,0.0
185,10_medium_pruned,0.35,0.00288741951318,5,30,1.25,0.0
186,6_easy_full,0.83,0.0141542816702,5,30,1.25,0.0
187,6_easy_pruned,0.91,0.0160462130937,5,30,1.25,0.0
188,6_hard_full,0.22,0.00628654051675,5,30,1.25,0.0
189,6_hard_pruned,0.21,0.00687426960885,5,30,1.25,0.0
190,10_easy_full,0.54,0.00305390135899,10,30,1.25,0.0
191,10_easy_pruned,0.55,0.00303942129419,10,30,1.25,0.0
192,10_hard_full,0.2,0.00285975749256,10,30,1.25,0.0
193,10_hard_pruned,0.1,0.00283784550769,10,30,1.25,0.0
194,10_medium_full,0.06,0.00260281103592,10,30,1.25,0.0
195,10_medium_pruned,0.37,0.00262964131692,10,30,1.25,0.0
196,6_easy_full,0.85,0.0146993973247,10,30,1.25,0.0
197,6_easy_pruned,0.89,0.0146241591109,10,30,1.25,0.0
198,6_hard_full,0.19,0.00661025912216,10,30,1.25,0.0
199,6_hard_pruned,0.27,0.00724165399377,10,30,1.25,0.0
200,10_easy_full,0.35,0.00297238652914,3,30,1.5,0.0
201,10_easy_pruned,0.43,0.00390762377398,3,30,1.5,0.0
202,10_hard_full,0.21,0.00285943040146,3,30,1.5,0.0
203,10_hard_full,0.32,0.00139699924562,3,30,1.5,0.5
204,10_hard_pruned,0.13,0.00284284739595,3,30,1.5,0.0
205,10_hard_pruned,0.21,0.00116322352503,3,30,1.5,1.0
206,10_medium_full,0.05,0.00261021638694,3,30,1.5,0.0
207,10_medium_pruned,0.3,0.0033870749221,3,30,1.5,0.0
208,6_easy_full,0.7,0.0133707714935,3,30,1.5,0.0
209,6_easy_full,0.82,0.00863334196668,3,30,1.5,0.5
210,6_easy_pruned,0.79,0.0181126607499,3,30,1.5,0.0
211,6_hard_full,0.33,0.00656340246784,3,30,1.5,0.0
212,6_hard_pruned,0.3,0.00693769945886,3,30,1.5,0.0
213,10_easy_full,0.38,0.00298480733069,5,30,1.5,0.0
214,10_easy_pruned,0.47,0.00303702128952,5,30,1.5,0.0
215,10_hard_full,0.29,0.00284446467175,5,30,1.5,0.0
216,10_hard_pruned,0.14,0.00278994503808,5,30,1.5,0.0
217,10_medium_full,0.08,0.00256640574875,5,30,1.5,0.0
218,10_medium_pruned,0.37,0.00272027420364,5,30,1.5,0.0
219,6_easy_full,0.9,0.014450867052,5,30,1.5,0.0
220,6_easy_pruned,0.85,0.0142470437384,5,30,1.5,0.0
221,6_easy_pruned,0.92,0.00898230485943,5,30,1.5,0.5
222,6_hard_full,0.23,0.00631672035879,5,30,1.5,0.0
223,6_hard_pruned,0.25,0.00705965407695,5,30,1.5,0.0
224,10_easy_full,0.51,0.00309904549399,10,30,1.5,0.0
225,10_easy_pruned,0.55,0.00312314563228,10,30,1.5,0.0
226,10_hard_full,0.29,0.00290090508239,10,30,1.5,0.0
227,10_hard_pruned,0.14,0.00292039016413,10,30,1.5,0.0
228,10_medium_full,0.06,0.00260681421235,10,30,1.5,0.0
229,10_medium_pruned,0.38,0.00257512940025,10,30,1.5,0.0
230,6_easy_full,0.87,0.0149298297999,10,30,1.5,0.0
231,6_easy_pruned,0.81,0.0145539222821,10,30,1.5,0.0
232,6_hard_full,0.17,0.00675538742147,10,30,1.5,0.0
233,6_hard_pruned,0.31,0.00720046082949,10,30,1.5,0.0
234,10_easy_full,0.46,0.00309023485785,3,30,1.75,0.0
235,10_easy_pruned,0.46,0.00390198220696,3,30,1.75,0.0
236,10_hard_full,0.27,0.00283994092923,3,30,1.75,0.0
237,10_hard_pruned,0.1,0.00290309469895,3,30,1.75,0.0
238,10_hard_pruned,0.17,0.00142515106601,3,30,1.75,0.5
239,10_medium_full,0.05,0.00259168070494,3,30,1.75,0.0
240,10_medium_pruned,0.24,0.0033519927597,3,30,1.75,0.0
241,6_easy_full,0.77,0.0135317997294,3,30,1.75,0.0
242,6_easy_pruned,0.72,0.0181950509461,3,30,1.75,0.0
243,6_hard_full,0.31,0.00651041666667,3,30,1.75,0.0
244,6_hard_pruned,0.24,0.00698812019567,3,30,1.75,0.0
245,6_hard_pruned,0.35,0.0040022412551,3,30,1.75,0.5
246,10_easy_full,0.33,0.00301014418591,5,30,1.75,0.0
247,10_easy_pruned,0.44,0.00335244225418,5,30,1.75,0.0
248,10_hard_full,0.27,0.00281278127813,5,30,1.75,0.0
249,10_hard_pruned,0.13,0.00283752340957,5,30,1.75,0.0
250,10_medium_full,0.05,0.00257314154852,5,30,1.75,0.0
251,10_medium_full,0.14,0.000735240055878,5,30,1.75,2.0
252,10_medium_pruned,0.32,0.00278621381405,5,30,1.75,0.0
253,6_easy_full,0.86,0.0144696860078,5,30,1.75,0.0
254,6_easy_pruned,0.82,0.0150761344791,5,30,1.75,0.0
255,6_hard_full,0.24,0.00633272117029,5,30,1.75,0.0
256,6_hard_pruned,0.38,0.00693914370967,5,30,1.75,0.0
257,10_easy_full,0.35,0.00301722837402,10,30,1.75,0.0
258,10_easy_pruned,0.45,0.00299814115249,10,30,1.75,0.0
259,10_easy_pruned,0.6,0.00121241513094,10,30,1.75,1.0
260,10_hard_full,0.31,0.00287257267609,10,30,1.75,0.0
261,10_hard_pruned,0.14,0.00284050561,10,30,1.75,0.0
262,10_medium_full,0.08,0.00258980136224,10,30,1.75,0.0
263,10_medium_pruned,0.41,0.00263414377157,10,30,1.75,0.0
264,6_easy_full,0.82,0.014530659692,10,30,1.75,0.0
265,6_easy_pruned,0.76,0.01414427157,10,30,1.75,0.0
266,6_easy_pruned,0.87,0.0076505240609,10,30,1.75,1.0
267,6_hard_full,0.16,0.00669837229553,10,30,1.75,0.0
268,6_hard_pruned,0.21,0.00741729713692,10,30,1.75,0.0
269,10_easy_full,0.36,0.00300932891965,3,30,2.0,0.0
270,10_easy_pruned,0.47,0.00404269081501,3,30,2.0,0.0
271,10_hard_full,0.17,0.00292440415265,3,30,2.0,0.0
272,10_hard_pruned,0.14,0.00293797925787,3,30,2.0,0.0
273,10_medium_full,0.04,0.00259659326963,3,30,2.0,0.0
274,10_medium_pruned,0.23,0.00326062147445,3,30,2.0,0.0
275,10_medium_pruned,0.35,0.000994134605826,3,30,2.0,2.0
276,6_easy_full,0.68,0.0136388434261,3,30,2.0,0.0
277,6_easy_pruned,0.87,0.018115942029,3,30,2.0,0.0
278,6_hard_full,0.28,0.00644828475625,3,30,2.0,0.0
279,6_hard_pruned,0.27,0.00689940665103,3,30,2.0,0.0
280,10_easy_full,0.39,0.0029700911818,5,30,2.0,0.0
281,10_easy_pruned,0.36,0.00313077236154,5,30,2.0,0.0
282,10_hard_full,0.2,0.0028682882056,5,30,2.0,0.0
283,10_hard_pruned,0.09,0.00280725394419,5,30,2.0,0.0
284,10_medium_full,0.05,0.00258504808189,5,30,2.0,0.0
285,10_medium_pruned,0.18,0.00273261374505,5,30,2.0,0.0
286,10_medium_pruned,0.33,0.00132773912582,5,30,2.0,0.5
287,6_easy_full,0.77,0.0136407038603,5,30,2.0,0.0
288,6_easy_full,0.87,0.00896137646743,5,30,2.0,0.5
289,6_easy_pruned,0.84,0.0144133756126,5,30,2.0,0.0
290,6_hard_full,0.21,0.00645411126888,5,30,2.0,0.0
291,6_hard_full,0.32,0.00367998822404,5,30,2.0,0.5
292,6_hard_pruned,0.24,0.00693769945886,5,30,2.0,0.0
293,10_easy_full,0.4,0.00309981401116,10,30,2.0,0.0
294,10_easy_pruned,0.46,0.00300417580437,10,30,2.0,0.0
295,10_easy_pruned,0.56,0.00146627565982,10,30,2.0,0.5
296,10_hard_full,0.2,0.00288983932493,10,30,2.0,0.0
297,10_hard_pruned,0.16,0.00285396272725,10,30,2.0,0.0
298,10_medium_full,0.07,0.00264585262601,10,30,2.0,0.0
299,10_medium_pruned,0.41,0.00262791369931,10,30,2.0,0.0
300,6_easy_full,0.82,0.0146713615023,10,30,2.0,0.0
301,6_easy_pruned,0.9,0.0143822810298,10,30,2.0,0.0
302,6_hard_full,0.13,0.00667512182097,10,30,2.0,0.0
303,6_hard_full,0.21,0.00392449275931,10,30,2.0,0.5
304,6_hard_pruned,0.26,0.0072202166065,10,30,2.0,0.0
305,10_easy_full,0.37,0.0030194148374,3,30,2.25,0.0
306,10_easy_pruned,0.34,0.00378572780617,3,30,2.25,0.0
307,10_hard_full,0.16,0.00289343479645,3,30,2.25,0.0
308,10_hard_full,0.28,0.0014264317809,3,30,2.25,0.5
309,10_hard_pruned,0.1,0.00290368477598,3,30,2.25,0.0
310,10_medium_full,0.05,0.00264075208619,3,30,2.25,0.0
311,10_medium_pruned,0.28,0.00333411129263,3,30,2.25,0.0
312,6_easy_full,0.6,0.0142045454545,3,30,2.25,0.0
313,6_easy_full,0.73,0.00889838049475,3,30,2.25,0.5
314,6_easy_pruned,0.81,0.0184808722972,3,30,2.25,0.0
315,6_hard_full,0.4,0.00652315720809,3,30,2.25,0.0
316,6_hard_pruned,0.3,0.00711693117928,3,30,2.25,0.0
317,10_easy_full,0.38,0.0030517578125,5,30,2.25,0.0
318,10_easy_pruned,0.49,0.00343147347471,5,30,2.25,0.0
319,10_hard_full,0.28,0.00290292614956,5,30,2.25,0.0
320,10_hard_pruned,0.15,0.00279728104283,5,30,2.25,0.0
321,10_medium_full,0.04,0.00254582484725,5,30,2.25,0.0
322,10_medium_pruned,0.26,0.00285022089212,5,30,2.25,0.0
323,10_medium_pruned,0.38,0.00115261817218,5,30,2.25,1.0
324,6_easy_full,0.86,0.0143719459615,5,30,2.25,0.0
325,6_easy_pruned,0.77,0.0153751537515,5,30,2.25,0.0
326,6_easy_pruned,0.9,0.00848536274926,5,30,2.25,1.0
327,6_hard_full,0.21,0.0065621103747,5,30,2.25,0.0
328,6_hard_pruned,0.21,0.00702247191011,5,30,2.25,0.0
329,10_easy_full,0.47,0.00305772994129,10,30,2.25,0.0
330,10_easy_pruned,0.38,0.00307049864898,10,30,2.25,0.0
331,10_easy_pruned,0.54,0.00122940742562,10,30,2.25,1.0
332,10_hard_full,0.17,0.00285567422468,10,30,2.25,0.0
333,10_hard_pruned,0.14,0.00285314844931,10,30,2.25,0.0
334,10_medium_full,0.08,0.00263157894737,10,30,2.25,0.0
335,10_medium_pruned,0.34,0.00263622703187,10,30,2.25,0.0
336,6_easy_full,0.81,0.0144216902221,10,30,2.25,0.0
337,6_easy_pruned,0.83,0.0144071459444,10,30,2.25,0.0
338,6_hard_full,0.12,0.00675538742147,10,30,2.25,0.0
339,6_hard_pruned,0.22,0.00726849832825,10,30,2.25,0.0
340,10_easy_full,0.21,0.00300444658094,3,30,2.5,0.0
341,10_easy_pruned,0.33,0.00370356653457,3,30,2.5,0.0
342,10_hard_full,0.21,0.00286401649674,3,30,2.5,0.0
343,10_hard_pruned,0.1,0.00283470816679,3,30,2.5,0.0
344,10_medium_full,0.08,0.00262474080685,3,30,2.5,0.0
345,10_medium_pruned,0.26,0.00336145752798,3,30,2.5,0.0
346,6_easy_full,0.63,0.0138197899392,3,30,2.5,0.0
347,6_easy_pruned,0.7,0.0175746924429,3,30,2.5,0.0
348,6_hard_full,0.27,0.00649097754122,3,30,2.5,0.0
349,6_hard_pruned,0.32,0.00686341798216,3,30,2.5,0.0
350,10_easy_full,0.43,0.0030050785828,5,30,2.5,0.0
351,10_easy_pruned,0.35,0.00314396202094,5,30,2.5,0.0
352,10_easy_pruned,0.46,0.00154746061713,5,30,2.5,0.5
353,10_hard_full,0.23,0.00288650271331,5,30,2.5,0.0
354,10_hard_pruned,0.11,0.00282829425573,5,30,2.5,0.0
355,10_medium_full,0.12,0.00263643553915,5,30,2.5,0.0
356,10_medium_pruned,0.28,0.00272628135224,5,30,2.5,0.0
357,6_easy_full,0.77,0.0140252454418,5,30,2.5,0.0
358,6_easy_pruned,0.83,0.0144948543267,5,30,2.5,0.0
359,6_hard_full,0.18,0.0064716541548,5,30,2.5,0.0
360,6_hard_pruned,0.19,0.00702493853179,5,30,2.5,0.0
361,10_easy_full,0.35,0.00302929326588,10,30,2.5,0.0
362,10_easy_pruned,0.44,0.00292577313555,10,30,2.5,0.0
363,10_hard_full,0.25,0.00290132590594,10,30,2.5,0.0
364,10_hard_pruned,0.08,0.00286409852499,10,30,2.5,0.0
365,10_hard_pruned,0.15,0.00142732761451,10,30,2.5,0.5
366,10_medium_full,0.06,0.00262977962447,10,30,2.5,0.0
367,10_medium_pruned,0.37,0.00261239844301,10,30,2.5,0.0
368,6_easy_full,0.78,0.0144634075788,10,30,2.5,0.0
369,6_easy_pruned,0.73,0.0143184421535,10,30,2.5,0.0
370,6_easy_pruned,0.86,0.00882612533098,10,30,2.5,0.5
371,6_hard_full,0.1,0.00687710611375,10,30,2.5,0.0
372,6_hard_pruned,0.16,0.00716127184188,10,30,2.5,0.0
