board,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,answer,correct,exploredNodes
10_easy_full,block_non-linear_square_interactionNew,block,False,True,2,square,2,True,50,50,1,"[[0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -1e-05, 0.004975124378109453, -2e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358], [0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -2e-05, -1e-05, -1e-05, -1e-05, 0.009950248756218905, 0.009950248756218905], [0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.014925373134328358, 0.014925373134328358], [0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.014925373134328358, 0.014925373134328358, -1e-05, 0.014925373134328358, -2e-05, -2e-05, 0.014925373134328358, 0.014925373134328358, 0.004975124378109453], [-1e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.01990049751243781], [-1e-05, -1e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.01990049751243781], [-2e-05, -2e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -1e-05, 0.014925373134328358, 0.014925373134328358, 0.01990049751243781], [0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -1e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358], [0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -2e-05, -2e-05, -2e-05, 0.014925373134328358, 0.014925373134328358]]"
10_easy_pruned,block_non-linear_square_interactionNew,block,False,True,2,square,2,True,50,20,1,"[[0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -1e-05, -2e-05, -2e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405], [0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -2e-05, -1e-05, -1e-05, -1e-05, 0.007518796992481203, 0.007518796992481203], [0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.015037593984962405, 0.015037593984962405], [0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.015037593984962405, 0.015037593984962405, -1e-05, 0.015037593984962405, -2e-05, -2e-05, 0.015037593984962405, 0.015037593984962405, -1e-05], [-1e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.022556390977443608], [-1e-05, -1e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.022556390977443608], [-2e-05, -2e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -1e-05, 0.015037593984962405, 0.015037593984962405, 0.022556390977443608], [0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -1e-05, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405], [0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, 0.015037593984962405, -2e-05, -2e-05, -2e-05, 0.015037593984962405, 0.015037593984962405]]"
10_hard_full,block_non-linear_square_interactionNew,block,False,True,2,square,2,True,50,66,0,"[[0.00980392156862745, 0.00980392156862745, 0.00980392156862745, -2e-05, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745], [0.0392156862745098, 0.00980392156862745, 0.00980392156862745, -1e-05, 0.00980392156862745, -2e-05, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745], [0.00980392156862745, -2e-05, -2e-05, 0.00980392156862745, 0.06862745098039216, -1e-05, -1e-05, 0.00980392156862745, -2e-05, 0.00980392156862745], [0.00980392156862745, 0.00980392156862745, -2e-05, -1e-05, -2e-05, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745], [0.00980392156862745, -1e-05, -1e-05, 0.029411764705882353, 0.058823529411764705, 0.0392156862745098, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745], [0.00980392156862745, -1e-05, -1e-05, 0.00980392156862745, -2e-05, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745], [0.00980392156862745, 0.00980392156862745, -1e-05, 0.00980392156862745, -2e-05, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745], [0.00980392156862745, 0.0196078431372549, -1e-05, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745], [0.00980392156862745, 0.0196078431372549, -2e-05, 0.0392156862745098, 0.00980392156862745, -2e-05, -2e-05, 0.00980392156862745, 0.0196078431372549, 0.00980392156862745], [0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, -1e-05, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745, 0.00980392156862745]]"
10_hard_pruned,block_non-linear_square_interactionNew,block,False,True,2,square,2,True,50,24,1,"[[0.012195121951219513, 0.012195121951219513, 0.012195121951219513, -2e-05, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513], [0.08536585365853659, 0.012195121951219513, 0.012195121951219513, -1e-05, 0.012195121951219513, -2e-05, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513], [0.012195121951219513, -2e-05, -2e-05, 0.006097560975609756, -1e-05, -1e-05, -1e-05, 0.006097560975609756, -2e-05, 0.012195121951219513], [0.012195121951219513, 0.012195121951219513, -2e-05, -1e-05, -2e-05, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513], [0.012195121951219513, -1e-05, -1e-05, 0.018292682926829267, 0.018292682926829267, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513], [0.012195121951219513, -1e-05, -1e-05, 0.012195121951219513, -2e-05, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513], [-2e-05, 0.012195121951219513, -1e-05, 0.012195121951219513, -2e-05, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513], [0.012195121951219513, 0.012195121951219513, -1e-05, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513], [0.012195121951219513, 0.012195121951219513, -2e-05, 0.018292682926829267, 0.012195121951219513, -2e-05, -2e-05, 0.012195121951219513, 0.018292682926829267, 0.012195121951219513], [0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, -1e-05, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513, 0.012195121951219513]]"
10_medium_full,block_non-linear_square_interactionNew,block,False,True,2,square,2,True,50,74,0,"[[0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582], [0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582], [0.011583011583011582, 0.011583011583011582, -1e-05, 0.011583011583011582, 0.011583011583011582, -2e-05, 0.003861003861003861, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582], [0.011583011583011582, 0.011583011583011582, 0.011583011583011582, -1e-05, -1e-05, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582], [0.011583011583011582, 0.007722007722007722, 0.015444015444015444, 0.019305019305019305, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.011583011583011582], [0.011583011583011582, 0.011583011583011582, 0.007722007722007722, 0.019305019305019305, 0.011583011583011582, -1e-05, -2e-05, -2e-05, 0.011583011583011582, 0.011583011583011582], [0.011583011583011582, 0.015444015444015444, 0.011583011583011582, -1e-05, 0.011583011583011582, -2e-05, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582], [0.015444015444015444, 0.019305019305019305, 0.019305019305019305, 0.003861003861003861, -1e-05, -1e-05, 0.02702702702702703, 0.02702702702702703, 0.011583011583011582, 0.011583011583011582], [0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, -1e-05, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582], [0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582, -2e-05, 0.011583011583011582, 0.011583011583011582, 0.011583011583011582]]"
10_medium_pruned,block_non-linear_square_interactionNew,block,False,True,2,square,2,True,50,53,1,"[[0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, 0.012121212121212121, 0.024242424242424242, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, 0.012121212121212121, -1e-05, 0.012121212121212121, 0.012121212121212121, -2e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, 0.012121212121212121, -1e-05, -1e-05, -1e-05, -2e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, 0.006060606060606061, 0.024242424242424242, 0.012121212121212121, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.012121212121212121], [0.012121212121212121, 0.012121212121212121, 0.006060606060606061, 0.012121212121212121, 0.012121212121212121, -1e-05, -2e-05, -2e-05, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, 0.012121212121212121, 0.030303030303030304, -1e-05, 0.012121212121212121, -2e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, -1e-05, -1e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, -1e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, -2e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121]]"
6_easy_full,block_non-linear_square_interactionNew,block,False,True,2,square,2,True,50,24,1,"[[0.05084745762711865, -1e-05, 0.01694915254237288, -2e-05, 0.05084745762711865, 0.05084745762711865], [0.05084745762711865, -2e-05, -1e-05, -1e-05, 0.03389830508474576, 0.03389830508474576], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1016949152542373], [-2e-05, 0.0847457627118644, -1e-05, -1e-05, -2e-05, 0.01694915254237288], [-1e-05, 0.05084745762711865, -2e-05, -2e-05, 0.05084745762711865, 0.0847457627118644], [0.05084745762711865, 0.05084745762711865, 0.05084745762711865, 0.05084745762711865, 0.05084745762711865, 0.06779661016949153]]"
6_easy_pruned,block_non-linear_square_interactionNew,block,False,True,2,square,2,True,50,12,1,"[[0.05714285714285714, -1e-05, -2e-05, -2e-05, 0.05714285714285714, 0.05714285714285714], [0.05714285714285714, -2e-05, -1e-05, -1e-05, 0.02857142857142857, 0.02857142857142857], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.11428571428571428], [-2e-05, 0.05714285714285714, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.05714285714285714, -2e-05, -2e-05, 0.05714285714285714, 0.08571428571428572], [0.05714285714285714, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714]]"
6_hard_full,block_non-linear_square_interactionNew,block,False,True,2,square,2,True,50,33,0,"[[0.11320754716981132, -2e-05, 0.018867924528301886, 0.07547169811320754, -1e-05, 0.018867924528301886], [0.018867924528301886, -2e-05, -1e-05, -2e-05, 0.018867924528301886, 0.018867924528301886], [0.018867924528301886, -1e-05, 0.1320754716981132, 0.1320754716981132, 0.03773584905660377, 0.018867924528301886], [0.018867924528301886, -1e-05, 0.018867924528301886, -2e-05, 0.018867924528301886, 0.018867924528301886], [0.018867924528301886, -1e-05, 0.09433962264150944, 0.018867924528301886, 0.018867924528301886, 0.018867924528301886], [0.05660377358490566, -2e-05, 0.03773584905660377, 0.018867924528301886, -2e-05, 0.018867924528301886]]"
6_hard_pruned,block_non-linear_square_interactionNew,block,False,True,2,square,2,True,50,3,1,"[[0.1095890410958904, -2e-05, 0.0136986301369863, -1e-05, -1e-05, 0.0136986301369863], [0.0410958904109589, -2e-05, -1e-05, -2e-05, 0.0547945205479452, 0.0410958904109589], [0.0410958904109589, -1e-05, 0.0273972602739726, 0.0410958904109589, 0.0547945205479452, 0.0410958904109589], [-2e-05, -1e-05, 0.0273972602739726, -2e-05, 0.0410958904109589, 0.0410958904109589], [0.0410958904109589, -1e-05, 0.0684931506849315, 0.0410958904109589, 0.0410958904109589, 0.0410958904109589], [0.0410958904109589, -2e-05, 0.0547945205479452, 0.0410958904109589, -2e-05, 0.0410958904109589]]"
