,board_state,player,probs_blocking,probs_density,probs_interaction
63,"[[0, 1, 2, 2, 1, 1], [2, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 1], [2, 1, 1, 1, 2, 1], [1, 2, 2, 2, 1, 2], [1, 2, 1, 2, 1, 2]]",2,"[[1.0, -1e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05], [-1e-05, -2e-05, -1e-05, -2e-05, -1e-05, -2e-05]]","[[1.0, -1e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05], [-1e-05, -2e-05, -1e-05, -2e-05, -1e-05, -2e-05]]","[[1.0, -1e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05], [-1e-05, -2e-05, -1e-05, -2e-05, -1e-05, -2e-05]]"
64,"[[1, 1, 2, 2, 1, 1], [2, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 1], [2, 1, 1, 1, 2, 1], [1, 2, 2, 2, 1, 2], [1, 2, 1, 2, 1, 2]]",1,"[[-1e-05, -1e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05], [-1e-05, -2e-05, -1e-05, -2e-05, -1e-05, -2e-05]]","[[-1e-05, -1e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05], [-1e-05, -2e-05, -1e-05, -2e-05, -1e-05, -2e-05]]","[[-1e-05, -1e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05], [-1e-05, -2e-05, -1e-05, -2e-05, -1e-05, -2e-05]]"
65,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 1], [0, 0, 0, 0, 0, 0]]",1,"[[1.9993602047344852e-05, -1e-05, -2e-05, -2e-05, 0.0011227199565159612, 0.0022254463109845773], [1.9993602047344852e-05, -2e-05, -1e-05, -1e-05, 0.048539953198666469, 0.44111053538949391], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.44111053538949391], [-2e-05, 0.0016128205585020127, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0058986002920735081, -2e-05, -2e-05, 0.0011227199565159612, -1e-05], [0.00051009420403339651, 0.0014902954080055, 0.002593021762474116, 0.0014902954080055, 0.0010001948060194483, 0.050132780155121126]]","[[0.048784876644351861, -1e-05, -2e-05, -2e-05, 0.048784876644351861, 0.024402435123199607], [0.073167318165504119, -2e-05, -1e-05, -1e-05, 0.097549759686656384, 0.060976097404927987], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.085358538926080252], [-2e-05, 0.10974098044723249, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.073167318165504119, -2e-05, -2e-05, 0.097549759686656384, -1e-05], [0.036593655883775722, 0.048784876644351861, 0.036593655883775722, 0.048784876644351861, 0.060976097404927987, 0.048784876644351861]]","[[1.9993602047344856e-05, -1e-05, -2e-05, -2e-05, 0.001229450060092974, 0.0024389065181386034], [1.9993602047344856e-05, -2e-05, -1e-05, -1e-05, 0.0048578194342298606, 0.48380257682029898], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.48380257682029898], [-2e-05, 0.0017669862636688091, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0064675758120404337, -2e-05, -2e-05, 0.001229450060092974, -1e-05], [0.00055752980562318, 0.0016326022127748502, 0.0028420586708204788, 0.0016326022127748502, 0.001095066009199015, 0.0066048120958513258]]"
66,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 1], [1, 2, 2, 2, 0, 1], [0, 0, 0, 0, 0, 0]]",2,"[[1.9994001799460167e-05, -1e-05, -2e-05, -2e-05, 0.044797981335726232, 1.9994001799460167e-05], [1.9994001799460167e-05, -2e-05, -1e-05, -1e-05, 0.0010376755321159776, 0.0054452288555702551], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.044797981335726232], [-2e-05, 0.40709260612840648, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, 0.40709260612840648, -1e-05], [1.9994001799460167e-05, 0.044797981335726232, 0.044797981335726232, 1.9994001799460167e-05, 1.9994001799460167e-05, 1.9994001799460167e-05]]","[[0.059525951738288028, -1e-05, -2e-05, -2e-05, 0.059525951738288028, 0.023822377096394887], [0.083328334832883461, -2e-05, -1e-05, -1e-05, 0.083328334832883461, 0.035723568643692603], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.059525951738288028], [-2e-05, 0.15473548411666974, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, 0.083328334832883461, -1e-05], [0.047624760190990316, 0.071427143285585748, 0.095229526380181173, 0.071427143285585748, 0.047624760190990316, 0.023822377096394887]]","[[1.9994001799460153e-05, -1e-05, -2e-05, -2e-05, 0.004851435581715329, 1.9994001799460153e-05], [1.9994001799460153e-05, -2e-05, -1e-05, -1e-05, 0.0012278543967784274, 0.0064590676393952726], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.011290509219311139], [-2e-05, 0.4831641519933863, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, 0.4831641519933863, -1e-05], [1.9994001799460153e-05, 0.004851435581715329, 0.004851435581715329, 1.9994001799460153e-05, 1.9994001799460153e-05, 1.9994001799460153e-05]]"
67,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 1], [1, 2, 2, 2, 0, 1], [0, 0, 0, 0, 0, 0]]",1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.0], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, 1.0, -1e-05], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.055559998755903894, -1e-05, -2e-05, -2e-05, 0.055559998755903894, 0.027789996578735727], [0.097215002021656158, -2e-05, -1e-05, -1e-05, 0.11110000311024024, 0.069444999844487987], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.097215002021656158], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, 0.11110000311024024, -1e-05], [0.055559998755903894, 0.069444999844487987, 0.055559998755903894, 0.069444999844487987, 0.069444999844487987, 0.055559998755903894]]","[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.0], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, 1.0, -1e-05], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
68,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 1], [1, 2, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",2,"[[1.9994801351648567e-05, -1e-05, -2e-05, -2e-05, 0.23996069745688908, 0.23996069745688908], [1.9994801351648567e-05, -2e-05, -1e-05, -1e-05, 0.0054731925889774987, 0.029090856186378567], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.23996069745688908], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [1.9994801351648567e-05, 1.9994801351648567e-05, 0.23996069745688908, 1.9994801351648567e-05, 1.9994801351648567e-05, 0.0054731925889774987]]","[[0.069446388383464758, -1e-05, -2e-05, -2e-05, 0.069446388383464758, 0.027790552234196887], [0.097216945816310005, -2e-05, -1e-05, -1e-05, 0.097216945816310005, 0.041675830950619518], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08333166709988736], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.055561109667042127, 0.08333166709988736, 0.12498750324915522, 0.11110222453273262, 0.08333166709988736, 0.055561109667042127]]","[[1.9994801351648567e-05, -1e-05, -2e-05, -2e-05, 0.13741111902270886, 0.15267679949174853], [1.9994801351648567e-05, -2e-05, -1e-05, -1e-05, 0.034367775856690951, 0.1831271588599922], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.3205182830813495], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [1.9994801351648567e-05, 1.9994801351648567e-05, 0.13741111902270886, 1.9994801351648567e-05, 1.9994801351648567e-05, 0.034367775856690951]]"
69,"[[0, 1, 2, 2, 2, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 1], [1, 2, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",2,"[[1.9995201151723588e-05, -1e-05, -2e-05, -2e-05, -2e-05, 0.80736708870505347], [1.9995201151723588e-05, -2e-05, -1e-05, -1e-05, 0.0020383629349114778, 0.010779863245051568], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.088828175486580924], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [1.9995201151723588e-05, 1.9995201151723588e-05, 0.088828175486580924, 1.9995201151723588e-05, 1.9995201151723588e-05, 0.0020383629349114778]]","[[0.067571350443461145, -1e-05, -2e-05, -2e-05, -2e-05, 0.054061079394999247], [0.0945918925403849, -2e-05, -1e-05, -1e-05, 0.12161243463730866, 0.067571350443461145], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0945918925403849], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.054061079394999247, 0.081081621491923023, 0.12161243463730866, 0.10810216358884676, 0.081081621491923023, 0.054061079394999247]]","[[1.9995201151723595e-05, -1e-05, -2e-05, -2e-05, -2e-05, 0.95067413191755301], [1.9995201151723595e-05, -2e-05, -1e-05, -1e-05, 0.0023966305429427267, 0.012689778927085912], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.022196320294249925], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [1.9995201151723595e-05, 1.9995201151723595e-05, 0.0095265365683157334, 1.9995201151723595e-05, 1.9995201151723595e-05, 0.0023966305429427267]]"
70,"[[0, 1, 2, 2, 2, 1], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 1], [1, 2, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",1,"[[1.9995600967787088e-05, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [1.9995600967787088e-05, -2e-05, -1e-05, -1e-05, 0.049152894479372385, 0.44668271267737331], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.44668271267737331], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.0005162875088304599, 0.0010125794166931325, 0.0026255281172468184, 0.0015088713245558051, 0.0010125794166931325, 0.050765843179926072]]","[[0.063498093911402986, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.11110666764422938, -2e-05, -1e-05, -1e-05, 0.15871524137705578, 0.11110666764422938], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.12697619222183817], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.063498093911402986, 0.07936761848901179, 0.063498093911402986, 0.07936761848901179, 0.07936761848901179, 0.063498093911402986]]","[[1.9995600967787091e-05, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [1.9995600967787091e-05, -2e-05, -1e-05, -1e-05, 0.004924885454063558, 0.49050898091054479], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.49050898091054479], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.00056498336242287266, 0.0011099711238779582, 0.0028811813486069857, 0.0016549588853330438, 0.0011099711238779582, 0.0066960956787925846]]"
71,"[[0, 1, 2, 2, 2, 1], [0, 2, 1, 1, 0, 1], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 1], [1, 2, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",1,"[[1.9996000799840035e-05, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [1.9996000799840035e-05, -2e-05, -1e-05, -1e-05, 0.46977725833063622, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.46977725833063622], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.00054194851449965826, 0.0010639010281994763, 0.0027602466977238844, 0.0015858535418992942, 0.0010639010281994763, 0.05338964052660624]]","[[0.066673332000266622, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.1166633339998667, -2e-05, -1e-05, -1e-05, 0.19998000399920016, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.16665333599946677], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.066673332000266622, 0.0833366660001333, 0.066673332000266622, 0.0833366660001333, 0.0833366660001333, 0.066673332000266622]]","[[1.9996000799840032e-05, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [1.9996000799840032e-05, -2e-05, -1e-05, -1e-05, 0.49293702475610046, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.49293702475610046], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.00056768158830572955, 0.0011153671758116191, 0.00289534533520576, 0.001663052763317509, 0.0011153671758116191, 0.0067291444477469873]]"
72,"[[0, 1, 2, 2, 2, 1], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 1], [1, 2, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",2,"[[0.1111111111111111, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.1111111111111111, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]]","[[0.086211378503593505, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.12068793134477175, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.15516448418594997], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.068973102083004376, 0.10344965492418262, 0.15516448418594997, 0.13792620776536085, 0.10344965492418262, 0.068973102083004376]]","[[0.1111111111111111, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.1111111111111111, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]]"
73,"[[0, 1, 2, 2, 2, 1], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 1], [2, 1, 1, 1, 2, 1], [1, 2, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",1,"[[1.9996800511918092e-05, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [1.9996800511918092e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.0011175160382681253, 0.002215035276024332, 0.0033125545137805395, 0.0033125545137805395, 0.002215035276024332, 0.98778731078109827]]","[[0.10526631528429135, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.1842010541471259, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.10526631528429135, 0.13157789490523622, 0.10526631528429135, 0.13157789490523622, 0.13157789490523622, 0.10526631528429135]]","[[1.9996800511918092e-05, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05], [1.9996800511918092e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, -1e-05], [-2e-05, -1e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -2e-05, -1e-05], [0.0011175160382681253, 0.002215035276024332, 0.0033125545137805395, 0.0033125545137805395, 0.002215035276024332, 0.98778731078109827]]"
74,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 1], [1, 1, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1,"[[1.9993602047344846e-05, -1e-05, -2e-05, -2e-05, 0.0071887857690740367, 1.9993602047344846e-05], [1.9993602047344846e-05, -2e-05, -1e-05, -1e-05, 0.31544684895122183, 0.5591857826301293], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.047047270217742444], [-2e-05, 1.9993602047344846e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -1e-05, -2e-05, -2e-05, 0.0071887857690740367, 0.021526370103127419], [0.0032061234540592077, 0.0063922533060710709, 0.016747175325109623, 0.0095783831580829315, 0.0063922533060710709, 1.9993602047344846e-05]]","[[0.049386912237466732, -1e-05, -2e-05, -2e-05, 0.049386912237466732, 0.024703452919757035], [0.074070371555176429, -2e-05, -1e-05, -1e-05, 0.098753830872886111, 0.061728641896321573], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.074070371555176429], [-2e-05, 0.13577901984945065, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -1e-05, -2e-05, -2e-05, 0.074070371555176429, 0.049386912237466732], [0.061728641896321573, 0.074070371555176429, 0.061728641896321573, 0.049386912237466732, 0.037045182578611884, 0.024703452919757035]]","[[1.9993602047344856e-05, -1e-05, -2e-05, -2e-05, 0.01683578479766858, 1.9993602047344856e-05], [1.9993602047344856e-05, -2e-05, -1e-05, -1e-05, 0.067283158384532291, 0.63902005903565418], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.11033158384532266], [-2e-05, 1.9993602047344856e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -1e-05, -2e-05, -2e-05, 0.01683578479766858, 0.050467367188911039], [0.0074936785778790052, 0.014967363553710662, 0.039256839725163556, 0.022441048529542321, 0.014967363553710662, 1.9993602047344856e-05]]"
75,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 1, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 1], [1, 1, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1,"[[1.9994001799460163e-05, -1e-05, -2e-05, -2e-05, 0.0024033596905754925, 0.0047867253793515245], [1.9994001799460163e-05, -2e-05, -1e-05, -1e-05, -1e-05, 0.95336626951221237], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.015654872920170232], [-2e-05, 1.9994001799460163e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -1e-05, -2e-05, -2e-05, 0.0024033596905754925, 0.0071700910681275574], [0.0010792676412554746, 0.0021385412807114891, 0.0055811806089435352, 0.0031978149201675036, 0.0021385412807114891, 1.9994001799460163e-05]]","[[0.049387899679478875, -1e-05, -2e-05, -2e-05, 0.074071852518318576, 0.049387899679478875], [0.074071852518318576, -2e-05, -1e-05, -1e-05, -1e-05, 0.086413828937738441], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.098755805357158291], [-2e-05, 0.13578173461541784, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -1e-05, -2e-05, -2e-05, 0.074071852518318576, 0.049387899679478875], [0.061729876098898726, 0.074071852518318576, 0.061729876098898726, 0.049387899679478875, 0.037045923260059017, 0.024703946840639163]]","[[1.9994001799460163e-05, -1e-05, -2e-05, -2e-05, 0.0024033596905754925, 0.0047867253793515245], [1.9994001799460163e-05, -2e-05, -1e-05, -1e-05, -1e-05, 0.95336626951221237], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.015654872920170232], [-2e-05, 1.9994001799460163e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -1e-05, -2e-05, -2e-05, 0.0024033596905754925, 0.0071700910681275574], [0.0010792676412554746, 0.0021385412807114891, 0.0055811806089435352, 0.0031978149201675036, 0.0021385412807114891, 1.9994001799460163e-05]]"
76,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 1], [1, 1, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",2,"[[1.9994401567561086e-05, -1e-05, -2e-05, -2e-05, 0.16664000746457661, 0.16664000746457661], [1.9994401567561086e-05, -2e-05, -1e-05, -1e-05, -1e-05, -2e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.16664000746457661], [-2e-05, 1.9994401567561086e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -1e-05, -2e-05, -2e-05, 0.16664000746457661, 0.16664000746457661], [1.9994401567561086e-05, 1.9994401567561086e-05, 0.16664000746457661, 1.9994401567561086e-05, 1.9994401567561086e-05, 1.9994401567561086e-05]]","[[0.066667999626771182, -1e-05, -2e-05, -2e-05, 0.093327201716852645, 0.053338398581730458], [0.093327201716852645, -2e-05, -1e-05, -1e-05, -1e-05, -2e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.093327201716852645], [-2e-05, 0.14664560589701553, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -1e-05, -2e-05, -2e-05, 0.093327201716852645, 0.053338398581730458], [0.026679196491649008, 0.053338398581730458, 0.079997600671811914, 0.066667999626771182, 0.053338398581730458, 0.026679196491649008]]","[[1.9994401567561083e-05, -1e-05, -2e-05, -2e-05, 0.16068929271232626, 0.16068929271232626], [1.9994401567561083e-05, -2e-05, -1e-05, -1e-05, -1e-05, -2e-05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.17854143696907723], [-2e-05, 1.9994401567561083e-05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, -1e-05, -2e-05, -2e-05, 0.16068929271232626, 0.17854143696907723], [1.9994401567561083e-05, 1.9994401567561083e-05, 0.16068929271232626, 1.9994401567561083e-05, 1.9994401567561083e-05, 1.9994401567561083e-05]]"
