,correlation,heuristic,path_length
0,0.05960322991214193,density,5
1,0.3887921899277822,linear,5
2,0.13024409499319903,non-linear,5
3,0.45454545454545453,interaction,5
4,0.32229589299362993,blocking,5
5,0.051878437214548594,density,4
6,0.4793388429752066,linear,4
7,0.5994623655913979,non-linear,4
8,0.5286356436091444,interaction,4
9,0.6744834002223269,blocking,4
10,0.47977207029630414,density,3
11,0.7107464985992421,linear,3
12,0.7157592445787171,non-linear,3
13,0.812270550092857,interaction,3
14,0.7692326270584614,blocking,3
15,-0.07282051282051281,density,2
16,0.5147826086956522,linear,2
17,0.507008547008547,non-linear,2
18,0.6948051948051948,interaction,2
19,0.49538461538461537,blocking,2
20,0.3264709011100829,density,1
21,0.18214158790458143,linear,1
22,0.4240655368363888,non-linear,1
23,0.6071957510626459,interaction,1
24,0.6158754096050423,blocking,1
25,0.2900720882588905,density,7
26,0.782565119406291,linear,7
27,0.7651463942529089,non-linear,7
28,0.6401052369789685,interaction,7
29,0.7938136010273424,blocking,7
30,-0.18766297265136728,density,6
31,0.24070646954284736,linear,6
32,0.31050325570801,non-linear,6
33,0.5875703137339984,interaction,6
34,0.5085794967135391,blocking,6
35,0.20930232558139533,density,5
36,0.1464285714285714,linear,5
37,0.2264741141738516,non-linear,5
38,0.33333333333333326,interaction,5
39,0.24267994853915967,blocking,5
40,0.15588235294117647,density,4
41,0.2479857752956967,linear,4
42,0.6648351648351648,non-linear,4
43,0.6547406082289803,interaction,4
44,0.48291697043289755,blocking,4
45,0.3344336457172239,density,3
46,0.5080203234278664,linear,3
47,0.7035002721746871,non-linear,3
48,0.8577369615513264,interaction,3
49,0.7063152768413911,blocking,3
50,-0.1568986568986569,density,2
51,0.4356521739130434,linear,2
52,0.45158102766798425,non-linear,2
53,0.5810276679841897,interaction,2
54,0.3376923076923077,blocking,2
55,0.22547640752128584,density,1
56,0.31657371906587656,linear,1
57,0.3935640105471658,non-linear,1
58,0.48104525579749735,interaction,1
59,0.5048712462489431,blocking,1
60,0.49229451159943954,density,7
61,0.6621968491575553,linear,7
62,0.7064446963249341,non-linear,7
63,0.7827831632991853,interaction,7
64,0.7706334351299405,blocking,7
65,-0.33528972364403176,density,6
66,0.10510344709014163,linear,6
67,0.19853087225457888,non-linear,6
68,0.6375632364451956,interaction,6
69,0.7895585856731901,blocking,6
70,-0.19718798825711964,density,5
71,0.09680973954972272,linear,5
72,-0.04395604395604395,non-linear,5
73,0.6342210484699409,interaction,5
74,0.5915639647713589,blocking,5
75,0.24366056705875838,density,4
76,0.5493372606774669,linear,4
77,0.4924351288532529,non-linear,4
78,0.5672043010752689,interaction,4
79,0.6013986013986015,blocking,4
80,0.5973097688069495,density,3
81,0.635863971133406,linear,3
82,0.6425507032376544,non-linear,3
83,0.7749848176454153,interaction,3
84,0.7484508142655517,blocking,3
85,-0.15979672501411638,density,2
86,0.294471811713191,linear,2
87,0.20123839009287925,non-linear,2
88,0.5822660098522167,interaction,2
89,0.45,blocking,2
90,0.16063378759693955,density,1
91,0.33279691089225605,linear,1
92,0.5195190251542543,non-linear,1
93,0.5494679419995877,interaction,1
94,0.5609373660103842,blocking,1
95,0.334904404314357,density,7
96,0.7098547520696553,linear,7
97,0.709847384901255,non-linear,7
98,0.8518733152947129,interaction,7
99,0.7428379676849275,blocking,7
100,-0.430543543326162,density,6
101,-0.04082508664194073,linear,6
102,0.14000870822184092,non-linear,6
103,0.6578368512603661,interaction,6
104,0.6753608090464059,blocking,6
105,0.5504818825631803,density,5
106,-0.2027972027972028,linear,5
107,0.5832192587535732,non-linear,5
108,0.478292991885524,interaction,5
109,0.3763465034346433,blocking,5
110,0.280607797482853,density,4
111,0.2035398230088495,linear,4
112,0.47744803368840516,non-linear,4
113,0.39862106884305204,interaction,4
114,0.3607711311942483,blocking,4
115,0.4035714285714285,density,3
116,0.6201975155684222,linear,3
117,0.5582826288402566,non-linear,3
118,0.8658332279945351,interaction,3
119,0.8171785292474966,blocking,3
120,-0.20080645161290328,density,2
121,0.49333333333333323,linear,2
122,0.33246753246753247,non-linear,2
123,0.5345849802371541,interaction,2
124,0.6337662337662338,blocking,2
125,0.2573324952456206,density,1
126,0.37208382759984177,linear,1
127,0.43188964634815563,non-linear,1
128,0.4941795753630549,interaction,1
129,0.5943511542619254,blocking,1
130,0.4687322696687616,density,7
131,0.6952125569356371,linear,7
132,0.737307277094711,non-linear,7
133,0.7588595182026893,interaction,7
134,0.714277896679971,blocking,7
135,-0.17312273226009614,density,6
136,0.41480427782834417,linear,6
137,0.28509405243463093,non-linear,6
138,0.6039360576782392,interaction,6
139,0.6508216327303439,blocking,6
140,0.2047128129602356,density,5
141,0.08406317620060155,linear,5
142,0.2961283309258334,non-linear,5
143,0.5629193936146738,interaction,5
144,0.2728274478219458,blocking,5
145,-0.09090909090909091,density,4
146,0.44444471338736335,linear,4
