,fitted_heuristic,log_likelihood,userid
5906,interaction,-2.0279885839999996,d8aacc7a
5907,blocking,-2.6385422714545457,daa11f50
5908,blocking,-2.0303152564,e9b10766
5909,blocking,-2.407495941149999,ecefd3a0
5910,blocking,-2.0094310864615386,eefbf52d
5911,interaction,-1.9340898188928575,17e120dd
5912,density,-2.9428118426666665,18dac9ef
5913,interaction,-1.5608563684285712,20bfd7bd
5914,blocking,-1.251748006,26dbf6e9
5915,non-linear,-2.0303974645714287,32ebf2e8
5916,non-linear,-1.5951430787,38ebbf94
5917,blocking,-1.309998054375,3df11bae
5918,interaction,-2.4605223219999997,44a4fa14
5919,interaction,-2.2943355773333334,5edbbf73
5920,linear,-2.6977899533235288,67eac875
5921,blocking,-1.7028620877966103,69bad0fe
5922,linear,-2.6134126992857145,6bf51f66
5923,linear,-2.1286421097727275,70da8cfb
5924,interaction,-1.5438642697499998,87b50908
5925,blocking,-1.9648102297499999,8fc76287
5926,blocking,-1.6780141134516127,91cfd7fb
5927,blocking,-2.393975405521739,92b722f3
5928,interaction,-2.3087679079714283,94d6ef33
5929,density,-2.6706753552,9adbc2df
5930,linear,-2.6888137929591838,9dc50a3d
5931,density,-2.7409440715000004,a2f6ba1d
5932,blocking,-2.991020942782609,b0d518a1
5933,interaction,-1.3715522433333331,b7a4fe27
5934,blocking,-0.951811153888889,bae515f2
5935,blocking,-1.9648470911764708,bed50a1d
5936,density,-2.7194486329714285,c7a67aab
5937,density,-2.9423429857027035,c8a4fa50
5938,linear,-2.812050536,cceac8ca
5939,density,-3.149398434111111,dbe71b15
5940,density,-2.9403022377,dcc4f10e
5941,blocking,-1.400868201888889,dfcbf407
5942,blocking,-2.8102359525217393,dfe6bee3
5943,linear,-2.5639157338333334,eec7360c
5944,blocking,-2.268821464875,f3dbeb7e
5945,linear,-3.153934135516128,f6fbf6b1
5946,linear,-2.9789401223333325,fac10d6e
5947,blocking,-1.2466074615,16d516ad
5948,blocking,-1.249576630111111,1dac01e7
5949,non-linear,-2.0776015350000003,25cfdeaf
5950,non-linear,-2.256070124461538,2afbbf79
5951,interaction,-1.2462483684999999,2ff50f64
5952,density,-2.8687430198333335,30e4feac
5953,density,-2.474333232333333,49c72e9b
5954,density,-1.1771828907499997,4bca7fc9
5955,density,-2.6088937838,5adff9a5
5956,interaction,-1.3539638145555555,5dbfe29c
5957,interaction,-0.48394518225000005,6bb10472
5958,non-linear,-2.0935446313333337,6dd103e2
5959,blocking,-1.6665545898923078,7dd704e0
5960,interaction,-1.1099090259,81c11c9f
5961,blocking,-2.1755278304166668,92a74a76
5962,interaction,-1.4089977825,a2ebe618
5963,non-linear,-2.2327972275714285,aafbd6ab
5964,blocking,-1.624635174090909,b0e1157c
5965,blocking,-1.1859372283571428,b9e512db
5966,blocking,-2.4658000004444447,c7fffe38
5967,density,-2.54964365175,d4fac87b
5968,interaction,-1.921477554,daefd33a
5969,blocking,-1.2960487972499999,e1e500d7
5970,density,-2.464106928454545,e9dbbf8a
5971,density,-2.969325410619047,fdaa7ebb
5972,blocking,-2.6156984802222225,13f4ff5a
5973,blocking,-0.9686805708333334,1df6940e
5974,interaction,-2.854918394,1ff4f828
5975,density,-3.2586836744166665,21abc061
5976,blocking,-1.1517687581666667,28e67c08
5977,blocking,-1.3372558490000002,2fb4f99a
5978,blocking,-2.3682390842500003,65f68460
5979,blocking,-2.7085406322727272,84dbf4f9
5980,blocking,-1.087944957,92e6f512
5981,interaction,-1.7813114386,98d105c1
5982,blocking,-2.1788851698,9befd8ad
5983,interaction,-3.2471308764705875,a3eacaa9
5984,blocking,-3.1993683094583325,a4f74985
5985,blocking,-1.0859099027777779,abc728e1
5986,interaction,-2.784701094000001,aceaccbc
5987,blocking,-1.9823055230666666,d2ac158a
5988,interaction,-2.8307061077777775,13b7468e
5989,blocking,-2.7614438165714286,13dbbfb8
5990,blocking,-2.0551260838571435,16f6e58d
5991,density,-2.5361837973333334,1bd72c42
5992,blocking,-2.60924775403125,28d4fefb
5993,blocking,-1.9067783321875,32fad07f
5994,blocking,-2.3622732861666673,41bad9a2
5995,blocking,-1.609481318222222,5bc4f225
5996,blocking,-2.1285786085151512,7dea8d37
5997,blocking,-1.7981723840434785,8aa6d830
5998,blocking,-2.5508463473513516,8ea50714
5999,blocking,-1.7221152088,98c10b8a
6000,blocking,-3.054773076923077,acdac85f
6001,blocking,-0.7140679666666667,bacbc468
6002,blocking,-2.6301977936666665,bcf51783
6003,blocking,-2.285508271276596,cdc514e1
6004,density,-2.63512175825,d9e4f7e5
6005,blocking,-3.1628987812400005,e2b10de5
6006,blocking,-2.5742206724166676,e6efec72
6007,interaction,-1.6955484344444445,edfff93e
6008,interaction,-3.2024762125555553,efd4fa4a
6009,blocking,-3.174704409125,f4c4f33c
6010,blocking,-1.9023462758235292,fcb764e3
6011,blocking,-0.9245850672142858,25dfef96
6012,non-linear,-1.4125523421764703,2aabe76a
6013,linear,-2.713937343470589,34cffc40
6014,blocking,-0.673592661909091,38abe966
6015,density,-2.15910373225,3acff9fa
6016,blocking,-0.9837016098,3bac0799
6017,interaction,-2.0260294240571426,3fcbc0ab
6018,interaction,-1.4522878576363636,40a74de0
6019,density,-3.1406304163999996,4ed755f1
6020,density,-2.81989746875,59d51c4c
6021,interaction,-0.67868015075,5acfeabc
6022,linear,-2.7179498843125,5de11557
6023,non-linear,-1.6162644258571428,6bca8117
6024,density,-2.9272595415806464,86f6e2cb
6025,interaction,-1.5540782366400003,8df4f6e8
6026,density,-2.6163174143103443,9defd82d
6027,density,-2.8301484034761906,a6bff327
6028,blocking,-0.6676164277142856,aedbea55
6029,density,-0.9887757976,b3e4f78d
6030,interaction,-0.694490272,b4abeb7e
6031,non-linear,-2.48764302344,b7eae04f
6032,density,-2.757465747714286,cfd6ff5a
6033,linear,-2.6717897580810814,d3b525de
6034,blocking,-1.6584173374444449,d6b67ee1
6035,density,-2.6857114866428575,d6d500ab
6036,non-linear,-2.6118497896428567,dabbe6bb
6037,density,-2.8091655148846155,efa7383d
6038,blocking,-0.7883190421764706,f9c123d7
6039,density,-2.4353932884444447,fda4f169
6040,non-linear,-1.719660510181818,11dfe866
6041,interaction,-0.24323858033333334,12ebbfd2
6042,blocking,-1.252041336277778,16e512d0
6043,blocking,-1.9741222967692311,19a105e3
6044,density,-2.2857065543333337,1de715c7
6045,density,-1.5186154143333335,1fdbc072
6046,density,-2.6535923158399997,2dca846d
6047,interaction,-0.34904774925,2dfbc35a
6048,density,-2.1342866593157894,33b693e2
6049,interaction,-0.9655346905714286,33ebe68d
6050,linear,-1.7312178908,48c70a00
6051,non-linear,-2.4448934834705884,4dc50d03
6052,density,-2.7993303357142856,55a709fd
6053,blocking,-1.5427595867857147,58e72ee8
6054,density,-2.6762736314925375,67abc3ab
6055,density,-2.6426575531600003,67abf219
6056,non-linear,-1.735971703380952,6cbbcdf7
6057,non-linear,-1.8241598259999996,6fc70a09
6058,non-linear,-2.035147167909091,7acbc3e2
6059,blocking,-1.4422869156000002,7cc119e0
6060,blocking,-1.0479038038181818,7db4f1d2
6061,interaction,-1.303315609142857,8ab71c6b
6062,blocking,-1.0689719785555556,94abbfb2
6063,interaction,-1.4956783877500002,96afd320
6064,interaction,-0.7005944382,9db10b00
6065,linear,-2.082494534333333,adfac866
6066,interaction,-0.35215344625,b7e510d3
6067,density,-2.071432406,c0cbeef2
6068,blocking,-1.6228173308571432,c8afed22
6069,non-linear,-0.8924921466666667,c9c757af
6070,non-linear,-1.9823921311538462,d2d73ea5
6071,linear,-2.1989749235000002,dcfbe5af
6072,density,-2.1410801096666665,ddb7456a
6073,density,-2.678584159781249,dfa705b9
6074,blocking,-2.6317313856,e1b100ae
6075,density,-2.6175316496666663,edbbcb60
6076,blocking,-2.522725263375,26e680e4
6077,blocking,-1.379426231,2fe692a5
6078,blocking,-1.582091637777778,31b4fc9e
6079,blocking,-1.3653746579333335,3ac5170c
6080,blocking,-2.7265300961904764,56e6f5d2
6081,blocking,-2.139235189258064,5cd6bb63
6082,blocking,-1.3596644922857144,67f69d24
6083,interaction,-2.181995124612244,6ac7311a
6084,non-linear,-2.915080769375,6dfbeafe
6085,blocking,-2.844269035653061,70bffd4d
6086,blocking,-1.6794023405000003,8de6a2af
6087,blocking,-3.0485156706363643,92a70054
6088,blocking,-1.05228413652,9ae751bc
6089,blocking,-2.325214913877551,abdacc98
6090,blocking,-2.2677379170196077,acc6e9d4
6091,blocking,-2.6003655307391313,b4a4f22a
6092,blocking,-2.1034003902142855,c8c4f85a
6093,blocking,-2.9245443189523805,cff10c9a
6094,blocking,-2.0982160333030304,d6c10e9a
6095,blocking,-2.2003674750000006,daf74d3f
6096,non-linear,-2.8291248143749996,e6abcdb2
6097,blocking,-3.1524879495263156,e9bbf006
6098,non-linear,-2.425454474357143,f1fbe0de
6099,interaction,-1.7557965946666665,39afd1eb
6100,blocking,-0.9022221486666667,4eb4f441
6101,non-linear,-2.7034101353846154,5aebf3c2
6102,blocking,-2.5773065215,92f69945
6103,blocking,-2.025421487,acb11b17
6104,blocking,-1.8310509351333333,b9e10f8b
6105,blocking,-1.9062013845714287,c7c6f18d
6106,interaction,-3.172210886636364,ceafe698
6107,blocking,-0.7002993743333334,cec10cc8
6108,interaction,-2.493728736599999,eec719ce
6109,interaction,-2.784345785727273,f8efd664
6110,interaction,-2.3405967996315784,fdc4f07b
6111,blocking,-1.8621631206818186,18c75602
6112,blocking,-1.7515628233333334,33bbca9a
6113,density,-2.7519347037499995,34d51755
6114,interaction,-2.4528655633333334,36ebe4da
6115,blocking,-2.4943756483235293,38cbc1f6
6116,blocking,-2.5874997631081085,48ec02bc
6117,blocking,-2.2099975783913037,4cb73467
6118,blocking,-2.3224002980333327,4cffe209
6119,blocking,-3.054400948645161,4de4f27d
6120,blocking,-2.928893018799999,54d4fd9d
6121,blocking,-2.8024328800588236,54f6b927
6122,blocking,-2.641479258,72e6961c
6123,blocking,-2.4840614980000004,81a10227
6124,blocking,-2.4031164696875,85e50169
6125,blocking,-2.45510455,89fbc220
6126,interaction,-2.898164135583333,93c70cc1
6127,blocking,-3.002104127,96abd246
6128,interaction,-1.640853916285714,9ea4fe94
6129,density,-1.8103148494999999,a5e116c5
6130,blocking,-2.6648820735441183,a7b511d6
6131,interaction,-2.6623418755714288,b3dbd892
6132,interaction,-2.318652668181818,b9bbc96c
6133,interaction,-1.758185496,bca124ea
6134,interaction,-3.0340053772857147,bfabcc7d
6135,blocking,-2.2182188832352945,c6c100be
6136,interaction,-1.7932748646,e0a10efa
6137,interaction,-2.0462688195,e5b69f84
6138,blocking,-2.3009959447999995,eaaff660
6139,blocking,-2.146966343586207,f8e11654
6140,blocking,-2.095891904888889,19b680e2
6141,interaction,-2.0279885839999996,2bd72f3e
6142,blocking,-1.9928252951818188,33a74451
6143,density,-3.2304074099999998,3ed1161d
6144,interaction,-2.314005899333333,42f75809
6145,blocking,-1.4745862663333333,43c516b5
6146,blocking,-1.7022347036666665,4fba815c
6147,blocking,-2.5539262172,5efbf191
6148,blocking,-1.1324566265555556,6db76212
6149,interaction,-1.1232432393333334,71ebc315
6150,non-linear,-2.907982564035714,93ebead7
6151,interaction,-0.9685874631428569,94a4f5d4
6152,blocking,-1.2112087912857141,95e69707
6153,non-linear,-2.057169391,9ba1165f
6154,interaction,-1.982569311771429,9da51cdd
6155,blocking,-2.979378252294118,9dd11e8e
6156,interaction,-1.6725801596666665,a9cbcabb
6157,blocking,-3.154581180833333,abd12ee2
6158,blocking,-2.6126062516875006,b0c6f3a8
6159,blocking,-1.52645442575,bdd7483e
6160,blocking,-2.2521616429230766,cefc077d
6161,blocking,-2.9166767947307695,d0f687f1
6162,blocking,-1.23435476625,d1bbc1e6
6163,interaction,-1.1249471023333333,d8aacc7a
6164,blocking,-2.3562250909999998,daa11f50
6165,interaction,-1.5645816980000002,e9b10766
6166,blocking,-2.3015716241499993,ecefd3a0
6167,interaction,-1.6430689745384615,eefbf52d
6168,interaction,-2.1081227626071426,17e120dd
6169,density,-2.203432975333333,18dac9ef
6170,blocking,-1.8536901137142858,20bfd7bd
6171,blocking,-1.1559880075555555,26dbf6e9
6172,blocking,-1.547634464095238,32ebf2e8
6173,non-linear,-2.08213204635,38ebbf94
6174,blocking,-1.9866669112500002,3df11bae
6175,density,-1.6325005296666666,44a4fa14
6176,interaction,-2.5022159908888892,5edbbf73
6177,linear,-2.637970165617646,67eac875
6178,blocking,-1.6751971914237291,69bad0fe
6179,interaction,-2.074701437857143,6bf51f66
6180,interaction,-1.9798713254090907,70da8cfb
6181,interaction,-1.7578696544999997,87b50908
6182,blocking,-1.7963047481499999,8fc76287
6183,blocking,-1.8433638318709675,91cfd7fb
6184,interaction,-1.799456478043478,92b722f3
6185,interaction,-2.1458338081142854,94d6ef33
6186,density,-2.7272561311,9adbc2df
6187,linear,-3.1289378913673467,9dc50a3d
6188,density,-1.39248047825,a2f6ba1d
6189,interaction,-3.03896558078261,b0d518a1
6190,linear,-1.6329971711666664,b7a4fe27
6191,blocking,-1.1128829583333335,bae515f2
6192,blocking,-2.044656548764706,bed50a1d
6193,density,-2.6154992761714286,c7a67aab
6194,blocking,-2.58570208491892,c8a4fa50
6195,linear,-2.5203898257999997,cceac8ca
6196,interaction,-2.665423613333333,dbe71b15
6197,interaction,-2.5839825882,dcc4f10e
6198,blocking,-2.454015214111111,dfcbf407
6199,blocking,-2.587444595956522,dfe6bee3
6200,interaction,-2.1044244506666665,eec7360c
6201,density,-2.4790428668124997,f3dbeb7e
6202,linear,-2.8133090289193547,f6fbf6b1
6203,linear,-2.935288455111111,fac10d6e
6204,blocking,-1.068462078,16d516ad
6205,blocking,-1.6776532548333334,1dac01e7
6206,interaction,-1.7627986086999996,25cfdeaf
6207,blocking,-2.2021346799999995,2afbbf79
6208,linear,-1.92910321125,2ff50f64
6209,density,-2.655732248916667,30e4feac
6210,interaction,-0.8888318913333332,49c72e9b
6211,blocking,-3.33416840275,4bca7fc9
6212,density,-2.420321379733333,5adff9a5
6213,interaction,-1.6576913238888888,5dbfe29c
6214,blocking,-0.57345585775,6bb10472
6215,non-linear,-2.205922877761905,6dd103e2
6216,blocking,-1.7396692932461544,7dd704e0
6217,interaction,-1.2612919347,81c11c9f
6218,interaction,-2.030359627125,92a74a76
6219,interaction,-1.86430204525,a2ebe618
6220,blocking,-1.7690918818571428,aafbd6ab
6221,non-linear,-1.608807304818182,b0e1157c
6222,blocking,-1.2596701590000001,b9e512db
6223,density,-2.414158447777778,c7fffe38
6224,density,-2.9353821503749997,d4fac87b
6225,linear,-2.7674005026666664,daefd33a
6226,blocking,-1.19588208675,e1e500d7
6227,density,-2.4972483107272723,e9dbbf8a
6228,density,-2.8086083382619043,fdaa7ebb
6229,blocking,-2.5488320234444446,13f4ff5a
6230,blocking,-1.263212394333333,1df6940e
6231,interaction,-2.0578506822142857,1ff4f828
6232,blocking,-3.2440031063750006,21abc061
6233,blocking,-0.934319184,28e67c08
6234,blocking,-1.1870266170000001,2fb4f99a
6235,blocking,-2.2364032445000004,65f68460
6236,blocking,-2.6967830454545454,84dbf4f9
6237,blocking,-1.3817176053333335,92e6f512
6238,interaction,-1.3430650321000002,98d105c1
6239,blocking,-1.8293961816,9befd8ad
6240,interaction,-2.7213270212941176,a3eacaa9
6241,blocking,-3.0207652210833325,a4f74985
6242,blocking,-1.5579649296666664,abc728e1
6243,blocking,-2.3938715629687497,aceaccbc
6244,blocking,-1.9032332996,d2ac158a
6245,interaction,-2.6242526844444445,13b7468e
6246,blocking,-2.969815553857143,13dbbfb8
6247,blocking,-2.3768919630714285,16f6e58d
6248,blocking,-3.6998171503333332,1bd72c42
6249,blocking,-3.208218421343751,28d4fefb
6250,blocking,-2.00086773625,32fad07f
6251,blocking,-2.687997778466667,41bad9a2
6252,blocking,-1.0572566605555558,5bc4f225
6253,blocking,-2.246379415242425,7dea8d37
6254,blocking,-1.7987402011521743,8aa6d830
6255,blocking,-2.30929578318919,8ea50714
6256,blocking,-2.0955151411,98c10b8a
6257,blocking,-2.929243875435898,acdac85f
6258,blocking,-0.8682324653333334,bacbc468
6259,blocking,-2.3924281965,bcf51783
6260,blocking,-2.3237737960638305,cdc514e1
6261,interaction,-2.07669723625,d9e4f7e5
6262,blocking,-2.76217962048,e2b10de5
6263,blocking,-2.435262815944445,e6efec72
6264,blocking,-1.9965799151111112,edfff93e
6265,blocking,-3.282799975944444,efd4fa4a
6266,interaction,-2.9749007565625005,f4c4f33c
6267,blocking,-1.8978780999999998,fcb764e3
6268,blocking,-1.4576812938571428,25dfef96
6269,non-linear,-1.3661683142352943,2aabe76a
6270,linear,-2.779843949470589,34cffc40
6271,blocking,-0.74311324,38abe966
6272,density,-2.7273003819999997,3acff9fa
6273,blocking,-0.7170290443999999,3bac0799
6274,interaction,-2.2280885921999998,3fcbc0ab
6275,interaction,-1.6369561296818185,40a74de0
6276,non-linear,-2.7148292922,4ed755f1
6277,linear,-2.307654274875001,59d51c4c
6278,interaction,-0.67868015075,5acfeabc
6279,linear,-2.7766385586562503,5de11557
6280,non-linear,-1.8943658734285715,6bca8117
6281,density,-2.780327105666666,86f6e2cb
6282,interaction,-1.62380291444,8df4f6e8
6283,non-linear,-2.302480389137931,9defd82d
6284,density,-2.7193841707619053,a6bff327
6285,blocking,-0.758686079,aedbea55
6286,density,-1.4414853449999998,b3e4f78d
6287,interaction,-0.84219326775,b4abeb7e
6288,non-linear,-2.4996981888000005,b7eae04f
6289,density,-3.04820830973016,cfd6ff5a
6290,density,-2.5558173553513512,d3b525de
6291,blocking,-2.019207058888889,d6b67ee1
6292,density,-2.621744114214285,d6d500ab
6293,non-linear,-2.2591671058214287,dabbe6bb
6294,density,-2.9864844148846155,efa7383d
6295,blocking,-0.6679923224705883,f9c123d7
6296,interaction,-1.926323603777778,fda4f169
6297,blocking,-1.4767281473636367,11dfe866
6298,interaction,-0.2684596713333333,12ebbfd2
6299,blocking,-2.0016041846111103,16e512d0
6300,non-linear,-2.305836231589744,19a105e3
6301,blocking,-0.8863241823333334,1de715c7
6302,density,-2.4216996966666664,1fdbc072
6303,density,-2.62680587792,2dca846d
6304,non-linear,-1.6759963705,2dfbc35a
6305,density,-1.9765436718947367,33b693e2
6306,interaction,-0.7744437664285714,33ebe68d
6307,non-linear,-1.64245149905,48c70a00
6308,non-linear,-2.2552113304411767,4dc50d03
6309,non-linear,-2.282853991642857,55a709fd
6310,blocking,-1.4649036366428574,58e72ee8
6311,density,-2.492431635313433,67abc3ab
6312,density,-2.6455625660000006,67abf219
6313,non-linear,-2.0343841779523806,6cbbcdf7
6314,blocking,-2.022320546047619,6fc70a09
6315,linear,-2.6143036214545456,7acbc3e2
6316,blocking,-1.845115324866667,7cc119e0
6317,blocking,-0.6412423316363637,7db4f1d2
6318,interaction,-1.1059198818571427,8ab71c6b
6319,blocking,-0.8200466271111112,94abbfb2
6320,interaction,-1.978188710833333,96afd320
6321,density,-2.2073229999999997,9db10b00
6322,linear,-2.3135435943333333,adfac866
6323,interaction,-0.2044504505,b7e510d3
6324,density,-1.9960153272499999,c0cbeef2
6325,blocking,-1.7996212870357142,c8afed22
6326,non-linear,-0.8924921466666667,c9c757af
6327,non-linear,-1.8636487966923077,d2d73ea5
6328,interaction,-2.101069537625,dcfbe5af
6329,density,-2.5754018021666667,ddb7456a
6330,non-linear,-2.7216327548750003,dfa705b9
6331,blocking,-2.6727120001999998,e1b100ae
6332,density,-2.505587320888889,edbbcb60
6333,blocking,-1.997880121175,26e680e4
6334,blocking,-0.9789395916666667,2fe692a5
6335,blocking,-1.4586597843333335,31b4fc9e
6336,blocking,-1.8122561821999998,3ac5170c
6337,blocking,-2.686751051142857,56e6f5d2
6338,blocking,-2.0580202171935484,5cd6bb63
6339,blocking,-2.6385298390000003,67f69d24
6340,blocking,-2.1024645375714286,6ac7311a
6341,non-linear,-1.9023753704999997,6dfbeafe
6342,blocking,-2.555721977387755,70bffd4d
6343,blocking,-0.8424497755,8de6a2af
6344,blocking,-2.8717228645757578,92a70054
6345,blocking,-1.5526872965999998,9ae751bc
6346,blocking,-2.362263541877551,abdacc98
6347,blocking,-2.221136163882353,acc6e9d4
6348,blocking,-2.971859590956522,b4a4f22a
6349,blocking,-1.684789560142857,c8c4f85a
6350,blocking,-2.9179422017142858,cff10c9a
6351,blocking,-2.2523639249393943,d6c10e9a
6352,blocking,-1.4231297605000002,daf74d3f
6353,non-linear,-2.803251492625,e6abcdb2
6354,blocking,-2.9821150259473677,e9bbf006
6355,blocking,-2.171683165857143,f1fbe0de
6356,interaction,-2.9064960343333333,39afd1eb
6357,blocking,-0.7002993743333334,4eb4f441
6358,non-linear,-3.191890857461538,5aebf3c2
6359,blocking,-2.20574078,92f69945
6360,non-linear,-1.4841010190000004,acb11b17
6361,blocking,-1.890922848933333,b9e10f8b
6362,blocking,-2.6100023272857142,c7c6f18d
6363,interaction,-2.69831454,ceafe698
6364,interaction,-0.3816131786666667,cec10cc8
6365,blocking,-2.8271455238,eec719ce
6366,blocking,-2.1939251907272728,f8efd664
6367,interaction,-2.879300137526316,fdc4f07b
6368,interaction,-2.142534010727273,18c75602
6369,blocking,-2.139019358466667,33bbca9a
6370,blocking,-2.31577417325,34d51755
6371,blocking,-1.8590544116666665,36ebe4da
6372,interaction,-2.551399378588234,38cbc1f6
6373,blocking,-2.5376989684864864,48ec02bc
6374,blocking,-2.1768124642173907,4cb73467
6375,blocking,-2.7844942510999995,4cffe209
6376,blocking,-2.821003609709677,4de4f27d
6377,blocking,-2.8228472362307686,54d4fd9d
6378,blocking,-2.967771080352941,54f6b927
6379,blocking,-1.1455424113333332,72e6961c
6380,blocking,-2.672223295666667,81a10227
6381,blocking,-2.2902624243125005,85e50169
6382,interaction,-2.2408545778333333,89fbc220
6383,blocking,-2.9297957804999997,93c70cc1
6384,blocking,-2.2975180474999997,96abd246
6385,interaction,-1.8650573788571427,9ea4fe94
6386,blocking,-2.1155652321666665,a5e116c5
6387,blocking,-2.54398220632353,a7b511d6
6388,blocking,-2.9387045667142857,b3dbd892
6389,interaction,-2.5615447029999996,b9bbc96c
6390,interaction,-1.5611906594999998,bca124ea
6391,interaction,-2.901321421857143,bfabcc7d
6392,blocking,-2.391662315627451,c6c100be
6393,interaction,-2.6725414498,e0a10efa
6394,blocking,-0.96852221675,e5b69f84
6395,blocking,-2.5894543468999998,eaaff660
6396,blocking,-2.262530008517241,f8e11654
6397,blocking,-2.495018224111111,19b680e2
6398,interaction,-0.5800534433333333,2bd72f3e
6399,blocking,-2.8039560788636373,33a74451
6400,density,-1.7466403645,3ed1161d
6401,interaction,-2.314005899333333,42f75809
6402,blocking,-1.809731642,43c516b5
6403,blocking,-1.7805811835555556,4fba815c
6404,blocking,-2.7033013736,5efbf191
6405,blocking,-0.9705293595555554,6db76212
6406,blocking,-1.5651309504999997,71ebc315
6407,non-linear,-3.1182859238928566,93ebead7
6408,blocking,-1.4230773955714286,94a4f5d4
6409,interaction,-1.3209353425714287,95e69707
6410,blocking,-1.23435476625,9ba1165f
6411,interaction,-2.094654146914286,9da51cdd
6412,blocking,-3.011095100558823,9dd11e8e
6413,blocking,-2.036174912,a9cbcabb
6414,blocking,-1.8548559041666668,abd12ee2
6415,blocking,-2.8656458940937504,b0c6f3a8
6416,interaction,-0.8170152497500001,bdd7483e
6417,blocking,-1.6323255870769229,cefc077d
6418,blocking,-3.0744752158461544,d0f687f1
6419,blocking,-1.34504221675,d1bbc1e6
6420,non-linear,-1.5775505726666665,d8aacc7a
6421,blocking,-2.2913888318181823,daa11f50
6422,blocking,-1.9357640574000001,e9b10766
6423,blocking,-2.3903836264166656,ecefd3a0
6424,blocking,-2.0148958995384616,eefbf52d
6425,interaction,-2.164592403214286,17e120dd
6426,blocking,-0.6043529186666667,18dac9ef
6427,interaction,-1.4024778205714286,20bfd7bd
6428,interaction,-1.2142508185555554,26dbf6e9
6429,blocking,-2.089789871333334,32ebf2e8
6430,non-linear,-2.3790087767500006,38ebbf94
6431,blocking,-1.3110909577500003,3df11bae
6432,interaction,-1.9721851046666663,44a4fa14
6433,interaction,-2.000670174666667,5edbbf73
6434,linear,-2.560531474029411,67eac875
6435,blocking,-1.8640362766101695,69bad0fe
6436,linear,-2.6134126992857145,6bf51f66
6437,interaction,-2.029824178818182,70da8cfb
6438,interaction,-2.0915025316499998,87b50908
6439,blocking,-1.832084825025,8fc76287
6440,blocking,-1.638701501612903,91cfd7fb
6441,blocking,-2.6067069171304347,92b722f3
6442,interaction,-2.143207081371428,94d6ef33
6443,density,-2.3902884522000005,9adbc2df
6444,linear,-2.7939637046938777,9dc50a3d
6445,density,-2.0556954822500004,a2f6ba1d
6446,interaction,-2.9575932847608697,b0d518a1
6447,blocking,-1.7692685295,b7a4fe27
6448,blocking,-1.5041104227777777,bae515f2
6449,blocking,-2.1725500760000003,bed50a1d
6450,density,-2.702836472971429,c7a67aab
6451,interaction,-2.437400831243244,c8a4fa50
6452,interaction,-2.3308698773,cceac8ca
6453,density,-2.8947868888888886,dbe71b15
6454,density,-2.6140724954,dcc4f10e
6455,density,-2.4361613933333333,dfcbf407
6456,non-linear,-2.1232649889565214,dfe6bee3
6457,interaction,-1.7031188808333333,eec7360c
6458,blocking,-2.4452617016249993,f3dbeb7e
6459,linear,-3.0503018586612893,f6fbf6b1
6460,linear,-2.6667384637777776,fac10d6e
6461,blocking,-1.18175218375,16d516ad
6462,blocking,-1.7106268577222221,1dac01e7
6463,non-linear,-2.1001060668,25cfdeaf
6464,blocking,-1.7610761635769228,2afbbf79
6465,blocking,-1.3572746957500001,2ff50f64
6466,density,-2.8437925948333334,30e4feac
6467,density,-2.474333232333333,49c72e9b
6468,density,-1.4424633107499996,4bca7fc9
6469,interaction,-2.275770861066667,5adff9a5
6470,interaction,-1.1837883357777779,5dbfe29c
6471,blocking,-0.57345585775,6bb10472
6472,linear,-2.297544908238095,6dd103e2
6473,blocking,-1.902563814969231,7dd704e0
6474,interaction,-1.2806653695999999,81c11c9f
6475,interaction,-2.226111165958334,92a74a76
6476,interaction,-2.240491228,a2ebe618
6477,blocking,-1.9426188004285714,aafbd6ab
6478,blocking,-1.5898879629090912,b0e1157c
6479,blocking,-1.4759785432857142,b9e512db
6480,blocking,-2.4503974275000004,c7fffe38
6481,density,-2.601458937375,d4fac87b
6482,non-linear,-1.9555817926666668,daefd33a
6483,blocking,-1.19588208675,e1e500d7
6484,blocking,-2.3483046202727267,e9dbbf8a
6485,density,-2.882963081333333,fdaa7ebb
6486,blocking,-2.4705904152222224,13f4ff5a
6487,blocking,-1.186130145,1df6940e
6488,interaction,-2.501197958214285,1ff4f828
6489,blocking,-2.584852457541667,21abc061
6490,blocking,-1.3799683701666667,28e67c08
6491,blocking,-1.1378998952857142,2fb4f99a
6492,blocking,-0.946482631125,65f68460
6493,blocking,-1.9253094625454545,84dbf4f9
6494,blocking,-1.3619112646666667,92e6f512
6495,interaction,-1.7679145563000003,98d105c1
6496,interaction,-1.5973322398000003,9befd8ad
6497,blocking,-2.2682766036470587,a3eacaa9
6498,interaction,-2.9780889210833337,a4f74985
6499,blocking,-1.0859099027777779,abc728e1
6500,blocking,-2.1082371400624997,aceaccbc
6501,interaction,-2.1845031578666663,d2ac158a
6502,interaction,-2.9573374793333334,13b7468e
6503,interaction,-2.8874051122380955,13dbbfb8
6504,blocking,-2.800283325142857,16f6e58d
6505,density,-2.568098816333334,1bd72c42
6506,blocking,-2.7305453765000003,28d4fefb
6507,blocking,-1.81202167925,32fad07f
6508,blocking,-2.8387443749,41bad9a2
6509,blocking,-1.2105558920000001,5bc4f225
6510,blocking,-2.0692045340757574,7dea8d37
6511,blocking,-1.8841313533913044,8aa6d830
6512,blocking,-2.4045940965945958,8ea50714
