,board,heuristic,likelihood_linear,likelihoods_block,likelihoods_block_dens,likelihoods_density,likelihoods_int_dens,likelihoods_interaction,likelihoods_linear_dens,userid
240,6_easy_pruned,interaction,-2.12422680174,-2.08931431583,-2.40408761531,-3.09052798067,-2.3950900579,-2.08031675841,-2.44690473071,e1b100ae
241,6_easy_pruned,density,-3.77245344184,-3.74116935401,-3.00886708953,-2.60873667792,-3.06500524983,-3.7973075143,-3.03992036942,edbbcb60
242,6_easy_pruned,blocking,-2.34907287736,-2.25682549741,-2.25682549741,-2.63997550557,-2.30319056293,-2.30319056293,-2.34907287736,edbbea2c
243,10_easy_full,blocking,-3.45221705975,-3.16291660313,-3.64001681182,-4.18789722285,-3.64861808481,-3.17151787612,-3.91988231755,20a4fec4
244,10_easy_full,interaction_dens,-4.96366102278,-5.16606103039,-3.95856829412,-3.87251247811,-3.84314121881,-5.05063395508,-3.86157421931,23b6924e
245,10_easy_full,blocking_dens,-4.02739353817,-3.44401653267,-1.99902143208,-2.28314792867,-2.2861990786,-3.73119417918,-2.62839967136,26e680e4
246,10_easy_full,interaction_dens,-4.12511232382,-4.0031288874,-3.81537112235,-3.9568353402,-3.79760001649,-3.98535778153,-3.93367040889,37bffc4e
247,10_easy_full,blocking_dens,-3.2835972499,-2.58966055575,-1.50280282089,-2.09038061913,-1.79190978941,-2.87876752427,-2.22482733505,3ac5170c
248,10_easy_full,interaction_dens,-4.60678590131,-4.88829000088,-3.64100701658,-3.69950396767,-3.52569859805,-4.77298158235,-3.52970130712,55c68fc5
249,10_easy_full,blocking_dens,-3.78677474633,-3.57107715491,-3.40574549684,-3.41743729749,-3.46862091117,-3.63395256924,-3.69185884501,56e6f5d2
250,10_easy_full,density,-4.65291097082,-4.51888039152,-3.27433742156,-3.14056860567,-3.31915009006,-4.56369306002,-3.47838244894,58d72aaf
251,10_easy_full,density,-3.5138323005,-3.5713649932,-3.60641690193,-2.99566884572,-3.5774346023,-3.54238269357,-3.61937017253,6ac7311a
252,10_easy_full,interaction_dens,-3.5343999858,-3.60775958202,-3.5609213946,-3.60451806172,-3.47502672684,-3.52186491425,-3.54474455806,6cc4f8b6
253,10_easy_full,blocking_dens,-3.94050353503,-3.75490680366,-2.9006399005,-3.49159922546,-2.99444525334,-3.8487121565,-3.21299298988,6cd50fc7
254,10_easy_full,density,-3.90365639946,-3.83918748996,-3.79894878752,-3.38666550996,-3.79859925749,-3.83883795994,-3.84432605966,70bffd4d
255,10_easy_full,density,-4.82283454049,-4.80428047784,-3.48139264105,-3.44046364099,-3.51693063269,-4.83981846948,-3.64578641254,72caeffe
256,10_easy_full,density,-4.52519748219,-4.68606517783,-4.53837728335,-3.91411667601,-4.42891490477,-4.57660279925,-4.40475780875,89cbc391
257,10_easy_full,interaction,-3.32682591998,-3.33124420342,-3.50151172988,-3.50763417426,-3.45847372465,-3.28820619819,-3.53471133729,92a70054
258,10_easy_full,blocking_dens,-3.55213868171,-2.67282073619,-1.27462379079,-1.88253509213,-1.65732313522,-3.05552008063,-2.1539417363,9ae751bc
259,10_easy_full,density,-3.27170684807,-3.22468889876,-3.15877281708,-3.02121552235,-3.18682769792,-3.2527437796,-3.24219673873,abdacc98
260,10_easy_full,blocking_dens,-3.82111434643,-3.35186156747,-2.15411336112,-2.51228734644,-2.32242082157,-3.52016902792,-2.6695216317,acc6e9d4
261,10_easy_full,density,-3.72355410935,-3.38264667612,-3.26427724419,-3.16194009512,-3.39587404333,-3.51424347527,-3.59911028297,b4a4f22a
262,10_easy_full,linear_dens,-5.02701664957,-5.32165975655,-4.03814755747,-3.76136116795,-3.7943745938,-5.07788679289,-3.74350445048,b8a4fbaa
263,10_easy_full,density,-5.1671335153,-5.19882763954,-5.03850621562,-3.90124031718,-4.97229947415,-5.13262089807,-4.98944578495,b9bbef4c
264,10_easy_full,blocking_dens,-4.4061616404,-4.14155473148,-3.02884495821,-3.07267623281,-3.11261787366,-4.22532764693,-3.3599316808,c0dfd341
265,10_easy_full,blocking_dens,-4.61035435372,-4.11599566421,-3.02512723341,-3.18656559031,-3.2335116451,-4.32438007589,-3.54687326211,c6aad6d0
266,10_easy_full,blocking_dens,-3.61697720667,-2.77395734288,-1.52384999046,-2.33477034636,-1.86129672716,-3.11140407958,-2.36686985425,c8c4f85a
267,10_easy_full,density,-4.84140658259,-4.91510959915,-3.63484746069,-3.22441172332,-3.63764789529,-4.91791003376,-3.74153549903,cccfd3ac
268,10_easy_full,blocking_dens,-4.11993187287,-3.74231335472,-2.51832701757,-3.06556544732,-2.6333420976,-3.85732843475,-2.93737119509,cff10c9a
269,10_easy_full,density,-4.669470513,-4.62306135445,-4.36444447964,-3.78688234069,-4.3868804258,-4.64549730061,-4.43293330335,d0e6841e
