,correlation,heuristic,path_length
0,0.7122487728521399,density,2
1,0.39941547378694925,linear,2
2,0.7904973594614553,non-linear,2
3,-0.9999999999999999,interaction,2
4,0.8311427262734851,blocking,2
5,-0.045891182775033255,density,1
6,0.7767010162180419,linear,1
7,0.9209309986378598,non-linear,1
8,0.8002329607478984,interaction,1
9,0.8994135521703279,blocking,1
10,0.9369132949462606,density,7
11,,linear,7
12,0.514296588955024,non-linear,7
13,,interaction,7
14,0.9974793894498332,blocking,7
15,0.3732354206249238,density,6
16,0.3739217460216945,linear,6
17,0.9173855203829748,non-linear,6
18,0.7542691655008386,interaction,6
19,6.987466300747739e-18,blocking,6
20,-1.0,density,5
21,,linear,5
22,1.0,non-linear,5
23,-0.38773629913328334,interaction,5
24,-0.41818230490925623,blocking,5
25,1.0,density,4
26,0.6592048298369667,linear,4
27,0.6935582076081139,non-linear,4
28,1.0,interaction,4
29,0.7773367064514459,blocking,4
30,0.37842716825197875,density,3
31,,linear,3
32,0.9776024950832509,non-linear,3
33,0.9797106388357689,interaction,3
34,0.8814165784735581,blocking,3
35,0.7122487728521399,density,2
36,0.8597341111330953,linear,2
37,0.6414835556896433,non-linear,2
38,0.87111522408589,interaction,2
39,0.7019143366758488,blocking,2
40,-0.1102888498343714,density,1
41,0.8962781700689452,linear,1
42,0.8828711710684637,non-linear,1
43,0.9364059748411919,interaction,1
44,0.921777413690955,blocking,1
45,0.8923121518987791,density,7
46,,linear,7
47,0.7689369427873879,non-linear,7
48,0.9999988091346182,interaction,7
49,-3.915443738241903e-17,blocking,7
50,0.25534245406587824,density,6
51,0.9709812515303349,linear,6
52,0.7132910787982966,non-linear,6
53,0.9987194249229121,interaction,6
54,0.7891712830424513,blocking,6
55,1.0,density,5
56,1.0,linear,5
57,-1.0,non-linear,5
58,-0.38773629913328334,interaction,5
59,-1.0,blocking,5
60,0.7838736147441426,density,4
61,0.7213559915091405,linear,4
62,1.0,non-linear,4
63,0.7020337559584235,interaction,4
64,0.777336706451446,blocking,4
65,0.37842716825197875,density,3
66,1.0,linear,3
67,1.0,non-linear,3
68,0.9797106388357688,interaction,3
69,0.8814165784735581,blocking,3
70,0.7617053028671803,density,2
71,0.6746357839877438,linear,2
72,0.7548903413625818,non-linear,2
73,-0.9250372073808162,interaction,2
74,0.9911375465877188,blocking,2
75,-0.15164735506674012,density,1
76,0.6608703765612329,linear,1
77,0.9158021195225605,non-linear,1
78,0.8014007207741932,interaction,1
79,0.7451053358379771,blocking,1
80,0.8814427184235373,density,7
81,,linear,7
82,0.5142965124321001,non-linear,7
83,,interaction,7
84,0.997467478619191,blocking,7
85,0.11249383840618019,density,6
86,0.9368362685178214,linear,6
87,0.9242282356118479,non-linear,6
88,0.998633797304614,interaction,6
89,0.7409978077052642,blocking,6
90,-1.0,density,5
91,-0.9999999999999999,linear,5
92,-0.4043415711825487,non-linear,5
93,,interaction,5
94,-0.41818230490925623,blocking,5
95,0.5805040350330672,density,4
96,1.0,linear,4
97,1.0,non-linear,4
98,0.8206961672419306,interaction,4
99,0.7717165580431551,blocking,4
100,0.7727737588125532,density,3
101,0.9999999999999999,linear,3
102,1.0,non-linear,3
103,0.9797106388357688,interaction,3
104,0.9891908139708725,blocking,3
105,0.6232031679687571,density,2
106,0.4465588052539317,linear,2
107,0.6397808144919964,non-linear,2
108,0.5269117278480794,interaction,2
109,0.7504080391889457,blocking,2
110,-0.03479758448485628,density,1
111,-0.01861539921599923,linear,1
112,0.9114818989727991,non-linear,1
113,0.8382223090732744,interaction,1
114,0.9090999232401014,blocking,1
115,-6.402756018806857e-17,density,7
116,,linear,7
117,4.083926511472563e-17,non-linear,7
118,0.9999993853079263,interaction,7
119,-4.530554564323342e-17,blocking,7
120,0.18777001999552587,density,6
121,0.9486657704516855,linear,6
122,0.7319134501148055,non-linear,6
123,0.7589511031751529,interaction,6
124,0.45468509310430344,blocking,6
125,0.3973597071252018,density,5
126,-0.40781591084904834,linear,5
127,,non-linear,5
128,-1.0,interaction,5
129,-1.0,blocking,5
130,-0.20301849919649717,density,4
131,1.0,linear,4
132,0.9525537234957515,non-linear,4
133,0.7804082775347395,interaction,4
134,0.7747081220421254,blocking,4
135,0.8572475409603335,density,3
136,1.0,linear,3
137,0.9825988458086272,non-linear,3
138,1.0,interaction,3
139,0.8814165784735581,blocking,3
140,0.710221966099098,density,2
141,0.8394576077507028,linear,2
142,0.6169763557150494,non-linear,2
143,0.6657489792850326,interaction,2
144,0.8785672824814431,blocking,2
145,-0.1461826530084559,density,1
146,0.49451220385108124,linear,1
147,0.895003383416107,non-linear,1
148,0.8009105658704628,interaction,1
149,0.9408827129713532,blocking,1
150,0.9383388751521666,density,7
151,0.5972449936327644,linear,7
152,0.5519765454447503,non-linear,7
153,0.9999992235469224,interaction,7
154,0.999093526679078,blocking,7
155,0.2566805959975492,density,6
156,0.6700467812999724,linear,6
157,0.5635191275778346,non-linear,6
158,0.7558766772373574,interaction,6
159,0.9950900878099166,blocking,6
160,,density,5
161,-0.4078159108490484,linear,5
162,-0.4043415711825487,non-linear,5
163,,interaction,5
164,-0.4181823049092562,blocking,5
165,0.8203675322207845,density,4
166,0.6403963276972813,linear,4
167,0.6724437615767903,non-linear,4
168,0.9270436448245988,interaction,4
169,0.6488153030988192,blocking,4
170,,density,3
171,0.9656645095898823,linear,3
172,0.9825988458086272,non-linear,3
173,0.9797106388357688,interaction,3
174,0.9999999999999998,blocking,3
175,0.7249791918300938,density,2
176,0.6371430884919066,linear,2
177,0.7951861255988907,non-linear,2
178,0.7268470974020975,interaction,2
179,1.0,blocking,2
180,0.1575129416822956,density,1
181,0.7501812121361171,linear,1
182,0.8969153200338412,non-linear,1
183,0.8948600730844936,interaction,1
184,0.8077635827022223,blocking,1
185,0.9307485759024416,density,7
186,0.32983786910501217,linear,7
187,0.5137536196666895,non-linear,7
188,0.9999988926138668,interaction,7
189,1.2399395392800945e-17,blocking,7
190,0.1925113833861511,density,6
191,0.4035000358245284,linear,6
192,0.9142793786973227,non-linear,6
193,0.7558858845824887,interaction,6
194,,blocking,6
195,,density,5
196,-1.0,linear,5
197,-0.4043415711825487,non-linear,5
198,,interaction,5
199,-0.41818230490925623,blocking,5
200,1.0,density,4
201,-0.298572514055275,linear,4
202,0.6935582076081137,non-linear,4
203,0.8206961672419306,interaction,4
204,0.9884967356228895,blocking,4
205,1.0,density,3
206,1.0,linear,3
207,0.9825988458086272,non-linear,3
208,0.9797106388357688,interaction,3
209,0.9993750118152974,blocking,3
210,0.9309885464418078,density,2
211,0.9393315186501736,linear,2
212,0.6397808144919963,non-linear,2
213,0.7239640761229882,interaction,2
214,0.8502825187332632,blocking,2
215,0.21643376488166502,density,1
216,0.6387078138899017,linear,1
217,0.9103072250463276,non-linear,1
