,board,heuristic,likelihood_linear,likelihoods_block,likelihoods_block_dens,likelihoods_density,likelihoods_int_dens,likelihoods_interaction,likelihoods_linear_dens,userid
115,6_hard_pruned,density,-3.68449334402,-3.73530605465,-2.83757630752,-2.81332692928,-2.83757630752,-3.73530605465,-2.83666983706,aed647d3
116,6_hard_pruned,density,-2.95208922714,-3.04851783676,-2.7496173084,-1.57803845983,-2.7496173084,-3.04851783676,-2.67574743982,b9e512db
117,6_hard_pruned,blocking_dens,-2.56005401925,-2.61788392195,-2.25515199765,-2.60302156882,-2.25515199765,-2.61788392195,-2.27713014083,c7fffe38
118,6_hard_pruned,linear_dens,-2.40021561423,-2.46009889046,-2.37694155826,-2.77976564428,-2.37694155826,-2.46009889046,-2.36504766632,c9f64da2
119,6_hard_pruned,blocking_dens,-2.22162239308,-2.32671892114,-2.03893135035,-2.74231254034,-2.03893135035,-2.32671892114,-2.04044108951,d2f65bb5
120,6_hard_pruned,blocking_dens,-2.90540698415,-3.04593334815,-2.60669765442,-3.94502176435,-2.60669765442,-3.04593334815,-2.62757197668,d4fac87b
121,6_hard_pruned,density,-2.5136014982,-2.61036338965,-2.44634229194,-2.15662655953,-2.44634229194,-2.61036338965,-2.44199763172,dbe65101
122,6_hard_pruned,linear_dens,-3.83157696994,-3.94828345865,-3.52889399679,-4.17197837518,-3.52889399679,-3.94828345865,-3.49883610194,dec64994
123,6_hard_pruned,density,-3.24530672987,-3.32557534503,-2.83825200813,-2.58415670585,-2.83825200813,-3.32557534503,-2.77250011368,e1a64c7d
124,6_hard_pruned,blocking_dens,-3.20216339696,-3.41863918957,-2.29880907623,-2.83635747523,-2.29880907623,-3.41863918957,-2.31938236766,e2b655ad
125,6_hard_pruned,linear,-1.99436591891,-2.00678274115,-2.00007226337,-2.92843200628,-2.00007226337,-2.00678274115,-2.07320327177,e9dbbf8a
126,6_hard_pruned,blocking,-2.2638123469,-2.18162235902,-2.40601794703,-2.84711255309,-2.40601794703,-2.18162235902,-2.49067177973,e9e64bef
