,path,length,count,board,mcts_prob
211,"[[5, 3, 1], [0, 2, 2]]",2,54,6_easy_full,0.0016442360392180744
212,"[[2, 5, 1], [5, 0, 2]]",2,24,6_easy_full,0.0007307715729858109
213,"[[5, 3, 1], [1, 5, 2]]",2,6,6_easy_full,0.00018269289324645272
214,"[[0, 2, 1], [3, 5, 2], [1, 4, 1], [1, 5, 2]]",4,13,6_easy_full,0.004579077139837971
215,"[[5, 4, 1], [3, 5, 2]]",2,17,6_easy_full,0.0005176298641982827
216,"[[5, 1, 1], [0, 2, 2]]",2,30,6_easy_full,0.0009134644662322635
217,"[[5, 4, 1], [4, 4, 2], [4, 1, 1]]",3,137,6_easy_full,0.01723053703936612
218,"[[4, 1, 1]]",1,1990,6_easy_full,0.04
219,"[[5, 3, 1], [5, 0, 2]]",2,20,6_easy_full,0.000608976310821509
220,"[[5, 4, 1], [0, 5, 2]]",2,11,6_easy_full,0.00033493697095183
221,"[[4, 1, 1], [2, 5, 2], [5, 2, 1]]",3,58,6_easy_full,0.007294679914476167
222,"[[1, 4, 1]]",1,4975,6_easy_full,0.1
223,"[[5, 1, 1], [5, 2, 2]]",2,26,6_easy_full,0.0007916692040679618
224,"[[5, 5, 1], [0, 2, 2]]",2,38,6_easy_full,0.001157054990560867
225,"[[1, 4, 1], [1, 5, 2], [4, 1, 1]]",3,62,6_easy_full,0.007797761287888316
226,"[[5, 1, 1], [5, 5, 2]]",2,81,6_easy_full,0.0024663540588271116
227,"[[2, 5, 1], [5, 3, 2]]",2,54,6_easy_full,0.0016442360392180744
228,"[[2, 5, 1], [1, 5, 2]]",2,47,6_easy_full,0.0014310943304305461
229,"[[3, 1, 1], [4, 5, 2]]",2,158,6_easy_full,0.004810912855489922
230,"[[5, 5, 1], [5, 2, 2], [2, 5, 1]]",3,158,6_easy_full,0.0198717142497799
231,"[[5, 3, 1], [4, 4, 2]]",2,217,6_easy_full,0.006607392972413373
232,"[[5, 4, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,124,6_easy_full,0.043677351179992954
233,"[[3, 5, 1], [0, 2, 2], [5, 3, 1]]",3,20,6_easy_full,0.002515406867060747
234,"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [0, 5, 2]]",4,2,6_easy_full,0.0007044734061289186
235,"[[5, 5, 1], [2, 5, 2], [5, 2, 1]]",3,161,6_easy_full,0.020249025279839013
236,"[[4, 4, 1], [3, 1, 2], [4, 1, 1]]",3,43,6_easy_full,0.005408124764180606
237,"[[4, 4, 1], [4, 1, 2], [3, 1, 1]]",3,25,6_easy_full,0.003144258583825934
238,"[[3, 5, 1], [0, 2, 2], [5, 0, 1]]",3,27,6_easy_full,0.0033957992705320084
239,"[[5, 3, 1], [1, 4, 2]]",2,6,6_easy_full,0.00018269289324645272
240,"[[0, 2, 1], [3, 5, 2], [0, 5, 1]]",3,2,6_easy_full,0.00025154068670607473
241,"[[5, 4, 1], [5, 1, 2]]",2,9,6_easy_full,0.00027403933986967907
242,"[[1, 4, 1], [1, 5, 2], [0, 2, 1], [3, 5, 2]]",4,16,6_easy_full,0.005635787249031349
243,"[[5, 5, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,196,6_easy_full,0.06903839380063402
244,"[[4, 1, 1], [4, 4, 2]]",2,21,6_easy_full,0.0006394251263625845
245,"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [4, 5, 2]]",4,2,6_easy_full,0.0007044734061289186
246,"[[4, 4, 1], [0, 5, 2]]",2,5,6_easy_full,0.00015224407770537726
247,"[[1, 5, 1]]",1,7960,6_easy_full,0.16
248,"[[3, 1, 1], [1, 4, 2]]",2,12,6_easy_full,0.00036538578649290544
249,"[[1, 5, 1], [1, 4, 2], [0, 2, 1], [3, 5, 2]]",4,95,6_easy_full,0.03346248679112364
250,"[[5, 1, 1], [3, 1, 2], [4, 1, 1]]",3,32,6_easy_full,0.004024650987297196
251,"[[5, 1, 1], [4, 5, 2]]",2,52,6_easy_full,0.0015833384081359236
252,"[[5, 5, 1], [3, 1, 2], [4, 1, 1]]",3,58,6_easy_full,0.007294679914476167
253,"[[0, 2, 1], [3, 5, 2], [5, 3, 1]]",3,34,6_easy_full,0.00427619167400327
254,"[[2, 5, 1], [3, 1, 2]]",2,118,6_easy_full,0.0035929602338469033
255,"[[4, 4, 1], [1, 5, 2]]",2,3,6_easy_full,9.134644662322636e-05
256,"[[3, 5, 1], [0, 2, 2], [4, 1, 1]]",3,189,6_easy_full,0.02377059489372406
257,"[[3, 5, 1], [0, 2, 2], [5, 1, 1]]",3,46,6_easy_full,0.0057854357942397185
258,"[[1, 4, 1], [1, 5, 2], [3, 1, 1]]",3,48,6_easy_full,0.006036976480945793
259,"[[1, 4, 1], [1, 5, 2], [5, 5, 1]]",3,17,6_easy_full,0.002138095837001635
260,"[[5, 1, 1], [1, 5, 2]]",2,8,6_easy_full,0.0002435905243286036
261,"[[3, 1, 1], [4, 1, 2]]",2,16,6_easy_full,0.0004871810486572072
262,"[[5, 3, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,180,6_easy_full,0.06340260655160268
263,"[[0, 4, 1], [4, 1, 2], [3, 1, 1]]",3,57,6_easy_full,0.007168909571123129
264,"[[2, 5, 1], [0, 4, 2]]",2,3,6_easy_full,9.134644662322636e-05
265,"[[2, 5, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,106,6_easy_full,0.03733709052483269
266,"[[1, 4, 1], [1, 5, 2]]",2,4970,6_easy_full,0.15133061323914498
267,"[[5, 5, 1], [5, 0, 2]]",2,13,6_easy_full,0.0003958346020339809
268,"[[3, 1, 1], [4, 4, 2], [4, 1, 1]]",3,214,6_easy_full,0.026914853477549995
269,"[[5, 4, 1], [5, 2, 2], [2, 5, 1]]",3,32,6_easy_full,0.004024650987297196
270,"[[3, 1, 1], [0, 4, 2]]",2,18,6_easy_full,0.0005480786797393581
271,"[[4, 4, 1], [5, 5, 2]]",2,16,6_easy_full,0.0004871810486572072
272,"[[3, 5, 1], [0, 2, 2], [5, 2, 1]]",3,11,6_easy_full,0.001383473776883411
273,"[[5, 3, 1], [2, 5, 2]]",2,93,6_easy_full,0.002831739845320017
274,"[[5, 2, 1], [4, 5, 2], [4, 4, 1]]",3,115,6_easy_full,0.014463589485599296
275,"[[1, 5, 1], [1, 4, 2], [0, 4, 1]]",3,5,6_easy_full,0.0006288517167651867
276,"[[5, 2, 1], [1, 5, 2]]",2,27,6_easy_full,0.0008221180196090372
277,"[[5, 1, 1], [3, 1, 2]]",2,34,6_easy_full,0.0010352597283965655
278,"[[0, 4, 1], [2, 5, 2]]",2,28,6_easy_full,0.0008525668351501126
279,"[[3, 5, 1], [0, 2, 2], [2, 5, 1]]",3,166,6_easy_full,0.020877876996604202
280,"[[5, 5, 1], [4, 5, 2]]",2,29,6_easy_full,0.0008830156506911881
281,"[[1, 5, 1], [1, 4, 2], [2, 5, 1]]",3,86,6_easy_full,0.010816249528361212
282,"[[1, 5, 1], [1, 4, 2], [5, 5, 1]]",3,55,6_easy_full,0.0069173688844170545
283,"[[0, 2, 1], [3, 5, 2], [4, 1, 1]]",3,61,6_easy_full,0.007671990944535278
