,board,counts,path,path_length,path_number,probability
0,6_easy_full,1.0,[[4 5 1]],1,1,0.0909090909091
1,6_easy_full,1.0,[[1 5 1]],1,1,0.0909090909091
2,6_easy_full,2.0,[[3 5 1]],1,1,0.181818181818
3,6_easy_full,1.0,[[2 5 1]],1,1,0.0909090909091
4,6_easy_full,3.0,[[1 4 1]],1,1,0.272727272727
5,6_easy_full,1.0,[[3 1 1]],1,1,0.0909090909091
6,6_easy_full,2.0,[[0 2 1]],1,1,0.181818181818
7,6_easy_full,1.0,"[[1 5 1]
 [2 5 2]]",2,1,0.111111111111
8,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]]",2,1,0.111111111111
9,6_easy_full,2.0,"[[1 4 1]
 [1 5 2]]",2,1,0.222222222222
10,6_easy_full,1.0,"[[3 1 1]
 [1 4 2]]",2,1,0.111111111111
11,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]]",2,1,0.111111111111
12,6_easy_full,1.0,"[[3 5 1]
 [1 4 2]]",2,1,0.111111111111
13,6_easy_full,1.0,"[[1 4 1]
 [3 5 2]]",2,1,0.111111111111
14,6_easy_full,1.0,"[[2 5 1]
 [1 5 2]]",2,1,0.111111111111
15,6_easy_full,1.0,"[[2 5 1]
 [4 1 2]
 [4 4 1]]",3,1,1.0
16,6_easy_full,1.0,"[[0 2 1]
 [0 0 2]
 [1 5 1]
 [1 4 2]]",4,1,0.166666666667
17,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [4 5 1]
 [2 5 2]]",4,1,0.166666666667
18,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]]",4,1,0.166666666667
19,6_easy_full,1.0,"[[4 4 1]
 [3 1 2]
 [4 1 1]
 [5 0 2]]",4,1,0.166666666667
20,6_easy_full,2.0,"[[1 4 1]
 [1 5 2]
 [3 5 1]
 [0 2 2]]",4,1,0.333333333333
21,6_easy_full,1.0,"[[3 1 1]
 [4 1 2]
 [1 4 1]
 [4 4 2]
 [1 5 1]]",5,1,0.5
22,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]
 [1 5 1]
 [1 4 2]
 [0 0 1]]",5,1,0.5
23,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 4 1]
 [1 5 2]
 [1 0 1]
 [3 1 2]]",6,1,1.0
24,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [0 5 1]
 [2 5 2]
 [4 5 1]]",7,1,0.25
25,6_easy_full,2.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [0 5 2]
 [4 5 1]]",7,1,0.5
26,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [3 5 1]
 [0 2 2]
 [2 5 1]
 [0 5 2]
 [4 5 1]]",7,1,0.25
27,6_easy_full,1.0,[[4 5 1]],1,2,0.25
28,6_easy_full,2.0,[[3 5 1]],1,2,0.5
29,6_easy_full,1.0,[[1 4 1]],1,2,0.25
30,6_easy_full,3.0,"[[1 5 1]
 [1 4 2]]",2,2,0.25
31,6_easy_full,1.0,"[[1 4 1]
 [3 1 2]]",2,2,0.0833333333333
32,6_easy_full,1.0,"[[0 5 1]
 [0 2 2]]",2,2,0.0833333333333
33,6_easy_full,1.0,"[[0 2 1]
 [1 4 2]]",2,2,0.0833333333333
34,6_easy_full,1.0,"[[1 5 1]
 [3 5 2]]",2,2,0.0833333333333
35,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]]",2,2,0.0833333333333
36,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]]",2,2,0.0833333333333
37,6_easy_full,1.0,"[[1 4 1]
 [3 5 2]]",2,2,0.0833333333333
38,6_easy_full,2.0,"[[1 4 1]
 [1 5 2]]",2,2,0.166666666667
39,6_easy_full,1.0,"[[1 4 1]
 [3 1 2]
 [1 5 1]]",3,2,0.166666666667
40,6_easy_full,1.0,"[[1 4 1]
 [1 5 2]
 [0 2 1]]",3,2,0.166666666667
41,6_easy_full,1.0,"[[3 5 1]
 [2 5 2]
 [4 5 1]]",3,2,0.166666666667
42,6_easy_full,1.0,"[[1 4 1]
 [4 4 2]
 [1 5 1]]",3,2,0.166666666667
43,6_easy_full,1.0,"[[3 5 1]
 [0 4 2]
 [0 2 1]]",3,2,0.166666666667
44,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [3 1 1]]",3,2,0.166666666667
45,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]]",4,2,0.2
46,6_easy_full,1.0,"[[5 2 1]
 [4 1 2]
 [4 4 1]
 [3 1 2]]",4,2,0.2
47,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]
 [1 4 1]
 [1 5 2]]",4,2,0.2
48,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]
 [1 5 1]
 [1 4 2]]",4,2,0.2
49,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [2 5 2]]",4,2,0.2
50,6_easy_full,1.0,"[[4 4 1]
 [3 5 2]
 [1 5 1]
 [2 5 2]
 [1 4 1]]",5,2,1.0
51,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [2 5 1]
 [4 1 2]
 [4 4 1]
 [4 5 2]]",6,2,1.0
52,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [0 5 1]
 [2 5 2]
 [0 4 1]
 [3 5 2]
 [4 4 1]]",7,2,0.5
53,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [0 5 2]
 [4 5 1]]",7,2,0.5
54,6_easy_full,1.0,[[4 5 1]],1,3,0.2
55,6_easy_full,2.0,[[1 5 1]],1,3,0.4
56,6_easy_full,1.0,[[5 3 1]],1,3,0.2
57,6_easy_full,1.0,[[3 5 1]],1,3,0.2
58,6_easy_full,1.0,"[[0 5 1]
 [1 5 2]]",2,3,0.2
59,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]]",2,3,0.2
60,6_easy_full,1.0,"[[5 0 1]
 [3 1 2]]",2,3,0.2
61,6_easy_full,1.0,"[[1 4 1]
 [4 5 2]]",2,3,0.2
62,6_easy_full,1.0,"[[1 4 1]
 [1 5 2]]",2,3,0.2
63,6_easy_full,1.0,"[[3 1 1]
 [4 4 2]
 [4 1 1]]",3,3,0.5
64,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 4 1]]",3,3,0.5
65,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [0 2 1]
 [3 5 2]]",4,3,0.25
66,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [0 5 1]
 [2 5 2]]",4,3,0.25
67,6_easy_full,1.0,"[[1 4 1]
 [1 5 2]
 [3 1 1]
 [4 4 2]]",4,3,0.25
68,6_easy_full,1.0,"[[0 2 1]
 [2 5 2]
 [1 4 1]
 [1 5 2]]",4,3,0.25
69,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]]",5,3,0.25
70,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]
 [1 4 1]
 [1 5 2]
 [3 1 1]]",5,3,0.25
71,6_easy_full,1.0,"[[2 5 1]
 [5 2 2]
 [1 5 1]
 [3 1 2]
 [0 2 1]]",5,3,0.25
72,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]
 [1 4 1]
 [1 5 2]
 [2 5 1]]",5,3,0.25
73,6_easy_full,1.0,"[[1 4 1]
 [1 5 2]
 [2 5 1]
 [4 4 2]
 [4 5 1]
 [4 1 2]]",6,3,0.5
74,6_easy_full,1.0,"[[4 5 1]
 [5 5 2]
 [3 5 1]
 [0 2 2]
 [1 4 1]
 [1 5 2]]",6,3,0.5
75,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [0 5 1]
 [0 4 2]
 [2 5 1]
 [1 5 2]
 [1 4 1]]",7,3,0.25
76,6_easy_full,1.0,"[[3 1 1]
 [4 1 2]
 [4 4 1]
 [5 2 2]
 [2 5 1]
 [1 5 2]
 [1 4 1]]",7,3,0.25
77,6_easy_full,1.0,"[[4 4 1]
 [3 1 2]
 [4 1 1]
 [0 4 2]
 [0 5 1]
 [5 2 2]
 [5 3 1]]",7,3,0.25
78,6_easy_full,1.0,"[[0 5 1]
 [3 1 2]
 [4 1 1]
 [4 4 2]
 [4 5 1]
 [3 5 2]
 [1 5 1]]",7,3,0.25
79,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [0 5 1]
 [3 1 2]
 [4 1 1]
 [0 4 2]
 [1 4 1]
 [4 4 2]
 [1 5 1]]",9,3,1.0
80,6_easy_full,1.0,[[1 5 1]],1,4,1.0
81,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]]",2,4,0.333333333333
82,6_easy_full,1.0,"[[4 4 1]
 [1 4 2]]",2,4,0.333333333333
83,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]]",2,4,0.333333333333
84,6_easy_full,1.0,"[[5 5 1]
 [5 4 2]
 [4 4 1]]",3,4,0.142857142857
85,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]
 [1 4 1]]",3,4,0.142857142857
86,6_easy_full,1.0,"[[0 2 1]
 [3 1 2]
 [3 5 1]]",3,4,0.142857142857
87,6_easy_full,2.0,"[[3 5 1]
 [0 2 2]
 [2 5 1]]",3,4,0.285714285714
88,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]]",3,4,0.142857142857
89,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [4 5 1]]",3,4,0.142857142857
90,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]]",4,4,0.25
91,6_easy_full,1.0,"[[1 4 1]
 [1 5 2]
 [3 5 1]
 [0 2 2]]",4,4,0.25
92,6_easy_full,1.0,"[[0 2 1]
 [2 5 2]
 [1 4 1]
 [1 5 2]]",4,4,0.25
93,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [2 5 1]
 [1 5 2]]",4,4,0.25
94,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [2 5 1]
 [1 5 2]
 [4 5 1]]",5,4,0.2
95,6_easy_full,1.0,"[[2 5 1]
 [1 5 2]
 [1 4 1]
 [4 4 2]
 [4 1 1]]",5,4,0.2
96,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 4 1]
 [1 5 2]
 [4 5 1]]",5,4,0.2
97,6_easy_full,1.0,"[[3 1 1]
 [4 1 2]
 [4 4 1]
 [5 0 2]
 [5 1 1]]",5,4,0.2
98,6_easy_full,1.0,"[[2 5 1]
 [1 5 2]
 [0 5 1]
 [0 4 2]
 [1 4 1]]",5,4,0.2
99,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [4 5 1]
 [4 4 2]
 [4 1 1]
 [2 5 2]]",6,4,0.333333333333
100,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [2 5 1]
 [1 5 2]
 [4 5 1]
 [5 5 2]]",6,4,0.333333333333
101,6_easy_full,1.0,"[[1 4 1]
 [1 5 2]
 [0 4 1]
 [4 4 2]
 [4 5 1]
 [4 1 2]]",6,4,0.333333333333
102,6_easy_full,1.0,"[[1 4 1]
 [1 5 2]
 [4 1 1]
 [4 4 2]
 [4 5 1]
 [3 5 2]
 [2 5 1]]",7,4,0.333333333333
103,6_easy_full,1.0,"[[4 5 1]
 [4 1 2]
 [4 4 1]
 [5 2 2]
 [2 5 1]
 [3 5 2]
 [0 2 1]]",7,4,0.333333333333
104,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 4 1]
 [3 1 2]
 [0 5 1]
 [1 5 2]
 [0 4 1]]",7,4,0.333333333333
105,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]]",2,5,0.333333333333
106,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]]",2,5,0.333333333333
107,6_easy_full,1.0,"[[4 5 1]
 [3 5 2]]",2,5,0.333333333333
108,6_easy_full,1.0,"[[5 2 1]
 [4 1 2]
 [5 3 1]]",3,5,0.166666666667
109,6_easy_full,1.0,"[[4 4 1]
 [3 1 2]
 [1 0 1]]",3,5,0.166666666667
110,6_easy_full,1.0,"[[3 5 1]
 [4 4 2]
 [0 2 1]]",3,5,0.166666666667
111,6_easy_full,1.0,"[[5 5 1]
 [4 4 2]
 [4 5 1]]",3,5,0.166666666667
112,6_easy_full,1.0,"[[4 5 1]
 [4 1 2]
 [4 4 1]]",3,5,0.166666666667
113,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [0 5 1]]",3,5,0.166666666667
114,6_easy_full,1.0,"[[5 5 1]
 [4 5 2]
 [5 4 1]
 [5 2 2]]",4,5,0.333333333333
115,6_easy_full,1.0,"[[0 5 1]
 [1 4 2]
 [0 2 1]
 [3 5 2]]",4,5,0.333333333333
116,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]]",4,5,0.333333333333
117,6_easy_full,1.0,"[[4 4 1]
 [3 1 2]
 [4 1 1]
 [3 5 2]
 [2 5 1]]",5,5,0.333333333333
118,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [4 4 1]
 [3 1 2]
 [4 1 1]]",5,5,0.333333333333
119,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [4 5 1]]",5,5,0.333333333333
120,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [3 1 1]
 [4 1 2]]",6,5,0.333333333333
121,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [0 5 2]]",6,5,0.333333333333
122,6_easy_full,1.0,"[[0 0 1]
 [3 5 2]
 [4 1 1]
 [1 4 2]
 [4 4 1]
 [0 4 2]]",6,5,0.333333333333
123,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [4 1 1]
 [4 4 2]
 [4 5 1]
 [5 5 2]
 [2 5 1]]",7,5,0.2
124,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [0 5 1]
 [2 5 2]
 [3 5 1]
 [0 2 2]
 [4 5 1]]",7,5,0.2
125,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [0 5 2]
 [4 5 1]]",7,5,0.2
126,6_easy_full,1.0,"[[5 1 1]
 [0 4 2]
 [5 2 1]
 [0 2 2]
 [5 3 1]
 [5 4 2]
 [5 0 1]]",7,5,0.2
127,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [3 5 1]
 [0 2 2]
 [2 5 1]
 [0 5 2]
 [4 5 1]]",7,5,0.2
128,6_easy_full,1.0,"[[2 5 1]
 [3 1 2]
 [4 1 1]
 [4 4 2]
 [4 5 1]
 [0 2 2]
 [1 5 1]
 [3 5 2]
 [1 4 1]]",9,5,0.5
129,6_easy_full,1.0,"[[4 1 1]
 [4 5 2]
 [4 4 1]
 [5 2 2]
 [2 5 1]
 [1 5 2]
 [0 5 1]
 [1 4 2]
 [0 4 1]]",9,5,0.5
130,6_easy_full,1.0,[[0 2 1]],1,6,0.333333333333
131,6_easy_full,1.0,[[1 5 1]],1,6,0.333333333333
132,6_easy_full,1.0,[[4 1 1]],1,6,0.333333333333
133,6_easy_full,1.0,"[[0 5 1]
 [3 5 2]]",2,6,0.25
134,6_easy_full,1.0,"[[4 4 1]
 [3 5 2]]",2,6,0.25
135,6_easy_full,1.0,"[[0 0 1]
 [0 2 2]]",2,6,0.25
136,6_easy_full,1.0,"[[5 2 1]
 [2 5 2]]",2,6,0.25
137,6_easy_full,1.0,"[[5 5 1]
 [4 1 2]
 [4 4 1]]",3,6,0.125
138,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [3 1 1]]",3,6,0.125
139,6_easy_full,1.0,"[[3 1 1]
 [4 1 2]
 [4 4 1]]",3,6,0.125
140,6_easy_full,1.0,"[[1 4 1]
 [1 5 2]
 [3 1 1]]",3,6,0.125
141,6_easy_full,1.0,"[[1 5 1]
 [2 5 2]
 [5 2 1]]",3,6,0.125
142,6_easy_full,1.0,"[[2 5 1]
 [4 4 2]
 [4 5 1]]",3,6,0.125
143,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [4 4 1]]",3,6,0.125
144,6_easy_full,1.0,"[[1 4 1]
 [1 5 2]
 [2 5 1]]",3,6,0.125
145,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [4 5 1]
 [2 5 2]]",4,6,0.333333333333
146,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [2 5 1]
 [3 5 2]]",4,6,0.333333333333
147,6_easy_full,1.0,"[[0 4 1]
 [4 1 2]
 [3 1 1]
 [4 4 2]]",4,6,0.333333333333
148,6_easy_full,1.0,"[[5 5 1]
 [4 5 2]
 [5 4 1]
 [5 3 2]
 [4 4 1]]",5,6,0.333333333333
149,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [3 5 1]
 [0 2 2]
 [2 5 1]]",5,6,0.333333333333
150,6_easy_full,1.0,"[[4 5 1]
 [3 1 2]
 [4 1 1]
 [4 4 2]
 [3 5 1]]",5,6,0.333333333333
151,6_easy_full,1.0,"[[4 1 1]
 [5 1 2]
 [3 1 1]
 [5 2 2]
 [5 3 1]
 [4 4 2]
 [4 5 1]]",7,6,0.333333333333
152,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [4 5 2]
 [0 5 1]]",7,6,0.333333333333
153,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [0 5 2]
 [4 5 1]]",7,6,0.333333333333
154,6_easy_full,1.0,[[5 5 1]],1,7,0.25
155,6_easy_full,1.0,[[3 1 1]],1,7,0.25
156,6_easy_full,2.0,[[3 5 1]],1,7,0.5
157,6_easy_full,1.0,"[[4 4 1]
 [1 4 2]]",2,7,0.5
158,6_easy_full,1.0,"[[5 2 1]
 [4 1 2]]",2,7,0.5
159,6_easy_full,1.0,"[[1 5 1]
 [2 5 2]
 [1 4 1]]",3,7,1.0
160,6_easy_full,1.0,"[[0 5 1]
 [1 5 2]
 [3 5 1]
 [0 2 2]]",4,7,0.2
161,6_easy_full,1.0,"[[5 2 1]
 [4 1 2]
 [4 4 1]
 [5 1 2]]",4,7,0.2
162,6_easy_full,1.0,"[[4 5 1]
 [4 4 2]
 [4 1 1]
 [3 5 2]]",4,7,0.2
163,6_easy_full,1.0,"[[0 5 1]
 [1 5 2]
 [0 4 1]
 [1 4 2]]",4,7,0.2
164,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]
 [1 4 1]
 [1 5 2]]",4,7,0.2
165,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 4 1]
 [1 5 2]
 [2 5 1]]",5,7,1.0
166,6_easy_full,1.0,"[[5 2 1]
 [3 1 2]
 [4 1 1]
 [4 4 2]
 [3 5 1]
 [0 2 2]]",6,7,0.5
167,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [0 5 1]
 [2 5 2]]",6,7,0.5
168,6_easy_full,1.0,"[[1 4 1]
 [1 5 2]
 [4 4 1]
 [3 1 2]
 [4 1 1]
 [2 5 2]
 [3 5 1]]",7,7,0.333333333333
169,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [0 5 2]
 [4 5 1]]",7,7,0.333333333333
170,6_easy_full,1.0,"[[5 0 1]
 [5 1 2]
 [5 2 1]
 [5 3 2]
 [5 4 1]
 [5 5 2]
 [4 5 1]]",7,7,0.333333333333
171,6_easy_full,1.0,"[[5 0 1]
 [5 1 2]
 [1 4 1]
 [1 5 2]
 [5 5 1]
 [3 1 2]
 [4 1 1]
 [5 4 2]]",8,7,1.0
172,6_easy_full,1.0,"[[0 5 1]
 [0 2 2]
 [0 4 1]
 [1 4 2]
 [1 5 1]
 [2 5 2]
 [3 5 1]
 [4 5 2]
 [4 4 1]]",9,7,1.0
173,6_easy_full,1.0,[[4 5 1]],1,8,0.25
174,6_easy_full,1.0,[[1 0 1]],1,8,0.25
175,6_easy_full,1.0,[[4 4 1]],1,8,0.25
176,6_easy_full,1.0,[[2 5 1]],1,8,0.25
177,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]]",2,8,0.5
178,6_easy_full,1.0,"[[0 5 1]
 [0 2 2]]",2,8,0.5
179,6_easy_full,1.0,"[[1 4 1]
 [4 4 2]
 [4 1 1]]",3,8,0.5
180,6_easy_full,1.0,"[[5 2 1]
 [4 4 2]
 [4 1 1]]",3,8,0.5
181,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [0 2 1]
 [3 5 2]]",4,8,0.5
182,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]
 [1 5 1]
 [1 4 2]]",4,8,0.5
183,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [3 5 1]
 [0 2 2]
 [2 5 1]]",5,8,1.0
184,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 4 1]
 [1 5 2]
 [4 1 1]
 [3 1 2]]",6,8,0.333333333333
185,6_easy_full,1.0,"[[2 5 1]
 [3 1 2]
 [4 1 1]
 [4 4 2]
 [3 5 1]
 [4 5 2]]",6,8,0.333333333333
186,6_easy_full,1.0,"[[5 5 1]
 [3 1 2]
 [4 1 1]
 [3 5 2]
 [0 2 1]
 [2 5 2]]",6,8,0.333333333333
187,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [5 5 1]
 [4 5 2]
 [5 4 1]
 [5 3 2]
 [4 4 1]]",7,8,0.25
188,6_easy_full,1.0,"[[5 5 1]
 [3 1 2]
 [4 1 1]
 [4 4 2]
 [0 2 1]
 [3 5 2]
 [2 5 1]]",7,8,0.25
189,6_easy_full,1.0,"[[0 2 1]
 [3 1 2]
 [4 1 1]
 [3 5 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]]",7,8,0.25
190,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [0 5 2]
 [4 5 1]]",7,8,0.25
191,6_easy_full,1.0,[[1 4 1]],1,9,1.0
192,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]]",2,9,0.5
193,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]]",2,9,0.5
194,6_easy_full,1.0,"[[4 1 1]
 [4 4 2]
 [4 5 1]]",3,9,1.0
195,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [0 2 1]
 [3 5 2]]",4,9,0.25
196,6_easy_full,1.0,"[[3 1 1]
 [4 1 2]
 [4 4 1]
 [4 5 2]]",4,9,0.25
197,6_easy_full,1.0,"[[2 5 1]
 [4 1 2]
 [4 4 1]
 [1 0 2]]",4,9,0.25
198,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]
 [1 4 1]
 [1 5 2]]",4,9,0.25
199,6_easy_full,1.0,"[[4 1 1]
 [4 4 2]
 [4 5 1]
 [3 1 2]
 [5 5 1]]",5,9,0.333333333333
200,6_easy_full,1.0,"[[4 4 1]
 [3 1 2]
 [4 1 1]
 [3 5 2]
 [0 2 1]]",5,9,0.333333333333
201,6_easy_full,1.0,"[[1 5 1]
 [1 4 2]
 [3 5 1]
 [0 2 2]
 [2 5 1]]",5,9,0.333333333333
202,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [4 5 2]]",6,9,1.0
203,6_easy_full,1.0,"[[2 5 1]
 [3 5 2]
 [1 5 1]
 [1 4 2]
 [5 5 1]
 [4 4 2]
 [5 4 1]]",7,9,0.333333333333
204,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [0 5 2]
 [4 5 1]]",7,9,0.333333333333
205,6_easy_full,1.0,"[[0 2 1]
 [3 5 2]
 [1 4 1]
 [1 5 2]
 [0 5 1]
 [4 4 2]
 [4 5 1]]",7,9,0.333333333333
206,6_easy_full,1.0,[[4 4 1]],1,10,1.0
207,6_easy_full,1.0,"[[5 5 1]
 [3 1 2]]",2,10,0.5
208,6_easy_full,1.0,"[[0 5 1]
 [4 1 2]]",2,10,0.5
209,6_easy_full,1.0,"[[5 0 1]
 [5 1 2]
 [4 1 1]]",3,10,1.0
210,6_easy_full,1.0,"[[4 5 1]
 [4 4 2]
 [4 1 1]
 [5 5 2]]",4,10,0.333333333333
211,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 4 1]
 [1 5 2]]",4,10,0.333333333333
212,6_easy_full,1.0,"[[5 5 1]
 [4 4 2]
 [4 5 1]
 [3 5 2]]",4,10,0.333333333333
213,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [2 5 1]
 [4 5 2]
 [1 5 1]]",5,10,1.0
214,6_easy_full,1.0,"[[2 5 1]
 [4 1 2]
 [4 4 1]
 [5 3 2]
 [1 5 1]
 [1 4 2]
 [0 2 1]]",7,10,0.333333333333
215,6_easy_full,1.0,"[[4 5 1]
 [4 4 2]
 [1 5 1]
 [1 4 2]
 [3 5 1]
 [2 5 2]
 [0 2 1]]",7,10,0.333333333333
216,6_easy_full,1.0,"[[4 4 1]
 [3 1 2]
 [4 1 1]
 [5 0 2]
 [5 2 1]
 [5 3 2]
 [5 4 1]]",7,10,0.333333333333
217,6_easy_full,1.0,"[[0 5 1]
 [4 1 2]]",2,11,0.5
218,6_easy_full,1.0,"[[5 5 1]
 [4 4 2]]",2,11,0.5
219,6_easy_full,1.0,"[[3 5 1]
 [2 5 2]
 [4 5 1]]",3,11,1.0
220,6_easy_full,1.0,"[[4 5 1]
 [3 1 2]
 [4 1 1]
 [1 4 2]]",4,11,0.333333333333
221,6_easy_full,1.0,"[[0 5 1]
 [1 4 2]
 [1 5 1]
 [2 5 2]]",4,11,0.333333333333
222,6_easy_full,1.0,"[[3 5 1]
 [4 4 2]
 [4 1 1]
 [0 2 2]]",4,11,0.333333333333
223,6_easy_full,1.0,"[[3 1 1]
 [5 2 2]
 [2 5 1]
 [4 1 2]
 [4 4 1]
 [3 5 2]
 [4 5 1]]",7,11,0.5
224,6_easy_full,1.0,"[[3 1 1]
 [4 1 2]
 [4 4 1]
 [0 2 2]
 [1 4 1]
 [1 5 2]
 [2 5 1]]",7,11,0.5
225,6_easy_full,1.0,"[[0 5 1]
 [2 5 2]]",2,12,1.0
226,6_easy_full,1.0,"[[4 1 1]
 [1 5 2]
 [1 4 1]]",3,12,0.5
227,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [4 4 1]]",3,12,0.5
228,6_easy_full,1.0,"[[4 5 1]
 [3 1 2]
 [4 1 1]
 [3 5 2]
 [1 5 1]
 [1 4 2]]",6,12,0.5
229,6_easy_full,1.0,"[[3 5 1]
 [0 2 2]
 [1 5 1]
 [1 4 2]
 [2 5 1]
 [4 5 2]]",6,12,0.5
230,6_easy_full,1.0,"[[3 1 1]
 [5 2 2]
 [2 5 1]
 [4 1 2]
 [4 4 1]
 [1 5 2]
 [0 2 1]]",7,12,0.5
231,6_easy_full,1.0,"[[1 0 1]
 [4 4 2]
 [4 5 1]
 [3 5 2]
 [1 5 1]
 [0 4 2]
 [1 4 1]]",7,12,0.5
232,6_easy_full,1.0,"[[4 5 1]
 [3 1 2]
 [4 1 1]
 [4 4 2]
 [3 5 1]
 [5 4 2]
 [2 5 1]
 [1 4 2]
 [1 5 1]]",9,12,1.0
