,board,heuristic,likelihood_linear,likelihoods_block,likelihoods_block_dens,likelihoods_density,likelihoods_int_dens,likelihoods_interaction,likelihoods_linear_dens,userid
35,6_hard_full,blocking_dens,-1.644581302,-1.32426132615,-1.01515708081,-1.46201943244,-1.11517062764,-1.42427487298,-1.33547705667,57a4bf4b
36,6_hard_full,blocking_dens,-2.84648123047,-2.64069948595,-2.61463508255,-2.82259568185,-2.82020142774,-2.81752785906,-2.88985922019,5ce612bc
37,6_hard_full,blocking_dens,-1.58778202013,-1.08612366922,-0.64454617588,-1.33971442577,-0.845532798623,-1.28711029196,-1.14620452679,5dd4c056
38,6_hard_full,interaction,-2.11077889219,-2.1642440701,-2.64087604753,-2.63406715067,-2.58581139998,-2.02561992332,-2.6589469413,5edbbf73
39,6_hard_full,blocking,-2.94458818127,-1.50703546404,-1.50703546404,-2.78501124224,-2.15814417831,-2.15814417831,-2.94458818127,5fd6115c
40,6_hard_full,interaction_dens,-3.76921296678,-3.92982815538,-3.65092816205,-3.62378830412,-3.61408756267,-3.78632742494,-3.64761947506,63c4bfcb
41,6_hard_full,blocking_dens,-2.09830021753,-1.74532609131,-1.65830258884,-2.01992060164,-1.81775611032,-1.88766569459,-1.99727061198,63e5efe1
42,6_hard_full,blocking,-2.45390771254,-2.04247173982,-2.13343735091,-2.39706208147,-2.25766475972,-2.28561609907,-2.45645264921,64f61543
43,6_hard_full,density,-3.46482027538,-3.49097415473,-3.38200103293,-3.29178342367,-3.44159114733,-3.5798759519,-3.40466582499,67eac875
44,6_hard_full,interaction,-2.07983056464,-2.14724181746,-2.32443580689,-2.48306863092,-2.28202855045,-2.05879069052,-2.3636825651,68d5e249
45,6_hard_full,blocking,-1.89706657813,-1.832986863,-2.10114030267,-2.24656174489,-2.11207534431,-1.86593958296,-2.16981155507,69bad0fe
46,6_hard_full,interaction,-2.15540561651,-2.28802309735,-2.7821062565,-2.86027502511,-2.67307461539,-2.12106392569,-2.69642489278,6bf51f66
47,6_hard_full,density,-2.54680216752,-2.65905384076,-2.56967290383,-2.29684986103,-2.54528804912,-2.68188853742,-2.49472143276,6ee61190
48,6_hard_full,interaction,-1.9467328021,-1.9615458597,-2.14149273922,-2.35135060573,-2.08641627412,-1.92613150899,-2.16735219666,70da8cfb
49,6_hard_full,blocking,-2.73778753686,-2.40552753207,-3.30237318683,-3.67308823713,-3.56037698828,-2.80239972876,-3.569917888,72f4c145
50,6_hard_full,blocking_dens,-3.59508787082,-3.41200590394,-3.19160985514,-3.51725989717,-3.40712803392,-3.58419480198,-3.48338714031,74b60b9f
51,6_hard_full,blocking_dens,-2.51429326919,-2.2562714152,-2.21266199591,-2.35044375291,-2.44049423378,-2.4515252657,-2.55327931292,76e60f84
52,6_hard_full,blocking_dens,-1.58314401689,-1.19985644884,-0.856407287356,-1.36724296793,-0.995548229575,-1.33899739106,-1.23969485541,78f60c95
53,6_hard_full,density,-2.10380237353,-2.11315358559,-2.18359638819,-2.08039092125,-2.15165937572,-2.16164949028,-2.1326374538,7bf4bf38
54,6_hard_full,blocking_dens,-2.49792783291,-2.08480009042,-1.80379623103,-1.98782237,-1.99239867148,-2.27340253088,-2.21692397351,84a4bf3c
55,6_hard_full,interaction,-1.70591507858,-1.81040115562,-2.28008379594,-2.37429158953,-2.18960928608,-1.67649232379,-2.23722477612,87b50908
56,6_hard_full,linear,-3.34745980132,-3.41698873004,-4.30622525372,-4.50957843677,-4.34007750165,-3.39553393252,-4.32085536646,87f4bf56
57,6_hard_full,interaction_dens,-2.08352734679,-2.18451486627,-1.94217433396,-2.03713493701,-1.83341016397,-2.20363017944,-1.84288997181,87f610ee
58,6_hard_full,blocking,-2.11728054235,-2.03034351166,-2.10010958375,-2.20577490753,-2.13803884821,-2.04856686522,-2.22688633517,89d60ba4
59,6_hard_full,blocking,-2.72976661909,-2.48264727817,-2.58190536946,-2.87395893091,-2.71127896751,-2.56156740161,-2.87202930011,8ac4c37c
60,6_hard_full,interaction,-1.50970540636,-1.61015450766,-1.62545113372,-1.91947741521,-1.55197859546,-1.45133786684,-1.66715844167,8ea4bf56
61,6_hard_full,blocking_dens,-2.16627348709,-1.96336428169,-1.91840962787,-2.4175823422,-2.0365131845,-2.04783332036,-2.15844819643,8fc76287
62,6_hard_full,linear,-3.35410182447,-3.63381985711,-3.90501547824,-3.79352818162,-3.79506477059,-3.51979533069,-3.7329449597,8fcbec83
63,6_hard_full,blocking,-2.48314571265,-2.43994078139,-2.63580160872,-2.8647534675,-2.58589811225,-2.45616698005,-2.64184883917,90c60de8
64,6_hard_full,interaction_dens,-4.37454341713,-4.51411935481,-4.24091273048,-4.14329902923,-4.14005536042,-4.64055190956,-4.15858617502,91a61ead
65,6_hard_full,blocking,-1.87467961312,-1.71700992298,-1.89890593655,-2.22142137276,-1.97796854994,-1.7587375343,-2.10034786563,91cfd7fb
66,6_hard_full,blocking_dens,-2.60816971062,-2.61031488765,-2.46493006431,-2.76780842513,-2.49960970858,-2.63883666843,-2.5521428188,92b722f3
67,6_hard_full,blocking_dens,-2.31557028579,-2.29769472756,-2.21037355747,-2.51665888454,-2.22011087427,-2.24042742339,-2.34818080848,94d6ef33
68,6_hard_full,blocking,-2.82618365495,-2.78301387248,-3.00322195045,-3.40647870742,-2.99718847613,-2.86611478894,-3.07714012174,94e4c554
69,6_hard_full,linear,-3.49946780877,-3.76521244166,-4.4634527172,-4.3865333275,-4.38696116005,-3.51732770939,-4.40015049543,98c4bf54
70,6_hard_full,linear,-2.63780713852,-2.90432971788,-3.175349394,-2.98132769089,-3.09286863706,-2.7062924702,-3.08162417369,9adbc2df
71,6_hard_full,linear_dens,-3.14100967339,-3.16668665839,-3.19689583942,-3.18326064085,-3.12377373879,-3.2818542637,-3.08333127947,9dc50a3d
72,6_hard_full,interaction_dens,-2.28303404121,-2.49376263967,-1.81453169088,-2.12210746474,-1.79612288991,-2.38947644574,-1.9221009194,9df60bf8
73,6_hard_full,blocking,-4.19598750176,-3.71274581163,-3.71274581163,-4.01312283321,-3.88342367509,-3.88342367509,-4.19598750176,a2f6ba1d
74,6_hard_full,blocking,-2.73726807371,-2.66473099506,-2.74372985301,-2.92277156409,-2.78040302643,-2.68743903068,-2.87357466767,a3d4c3b2
75,6_hard_full,linear,-2.87985871313,-2.9397284432,-2.91602885196,-3.11232159087,-2.92728121868,-2.9374818419,-2.94367186912,a3d5dfda
76,6_hard_full,blocking,-2.99145423614,-2.83388948733,-2.97689615419,-2.90954584568,-2.91295158383,-2.99834117389,-2.92057209926,a4c60d7a
77,6_hard_full,blocking,-2.244986708,-2.0650744398,-2.24512917838,-2.3618606344,-2.29767741025,-2.16967186545,-2.37672029035,a6f610e1
78,6_hard_full,density,-3.96589187961,-4.09996346698,-3.85906608887,-3.75275963099,-3.92423624171,-4.23706935242,-3.83616109361,acd61c3d
79,6_hard_full,blocking,-2.67856943663,-2.5740471553,-2.79397483232,-2.98064096757,-2.85533568469,-2.67169698348,-2.92318341134,ada4c06f
80,6_hard_full,interaction,-3.067060352,-3.08473822858,-3.21069876064,-3.30933867315,-3.2445604557,-3.04970805849,-3.29908408376,b0d518a1
81,6_hard_full,interaction,-2.30739778337,-2.31814547871,-2.65689522301,-2.6612976832,-2.60169195702,-2.28489873368,-2.6149235559,b2d60bc9
82,6_hard_full,blocking,-1.8569609192,-1.73740759658,-1.98872092779,-2.52328074363,-1.99094257929,-1.82819866706,-2.08331411246,b7a4fe27
83,6_hard_full,interaction_dens,-1.83725397665,-2.20311352577,-1.86057693213,-2.08612967199,-1.68678522837,-1.96061990763,-1.7318988701,b8e4bf48
84,6_hard_full,blocking_dens,-1.56675856657,-1.35184767443,-1.23096930965,-1.57470958013,-1.30790280721,-1.38379427416,-1.47736929107,bae515f2
85,6_hard_full,blocking,-2.94458818127,-1.50703546404,-1.50703546404,-2.78501124224,-2.15814417831,-2.15814417831,-2.94458818127,bca5dc5e
86,6_hard_full,blocking,-2.99635572215,-2.97366176464,-3.48293630396,-3.66618721903,-3.50365492942,-3.05301822246,-3.52889801498,bcdfd2df
87,6_hard_full,blocking_dens,-2.49239677042,-2.06442720646,-1.89644852429,-2.50034549045,-2.07793986832,-2.23217816761,-2.33489260392,bed50a1d
88,6_hard_full,blocking_dens,-2.3513490325,-2.27362458177,-2.02439958167,-2.35051111081,-2.0549404256,-2.25263898992,-2.21821056859,bfa60c8b
89,6_hard_full,linear,-1.93821181044,-1.95587394831,-2.24985528599,-2.29636160374,-2.19494723819,-1.95193825519,-2.21854846178,bfe4c87d
90,6_hard_full,interaction,-1.64541779775,-1.59013920321,-1.74370439196,-1.90444708567,-1.76023161053,-1.54795887212,-1.85083310684,c0f60e45
91,6_hard_full,interaction,-2.2716174092,-2.58158774027,-2.58158774027,-2.78501124224,-2.24730929151,-2.24730929151,-2.2716174092,c5e4c4a5
92,6_hard_full,blocking_dens,-5.5686575437,-5.4396855087,-4.98814227164,-5.0948738201,-5.07754179377,-5.5107176242,-5.20297088955,c6b4c141
93,6_hard_full,blocking,-3.55927977454,-3.49714077672,-3.54532246381,-3.72181906463,-3.63728950583,-3.62266313596,-3.63226068627,c6b60d63
94,6_hard_full,blocking,-2.2568744787,-2.14193839144,-2.68425409419,-2.81158960584,-2.70285445767,-2.21754197101,-2.7367090722,c7a61295
95,6_hard_full,linear,-3.17319227582,-3.34151360574,-3.5568973151,-3.59864132225,-3.52275656033,-3.25398739334,-3.54437286556,c7a67aab
96,6_hard_full,linear,-2.82282686346,-2.85545439998,-3.00775243765,-3.22995510571,-2.97695745893,-2.85637317321,-3.02430703708,c8a4fa50
97,6_hard_full,blocking,-2.10791972961,-1.8767280447,-2.25983510015,-2.47856293852,-2.33359253895,-2.06527067143,-2.39557514845,c8f4c13d
98,6_hard_full,blocking_dens,-2.62190195706,-2.01512636677,-1.82193621343,-2.34501815255,-2.21639279447,-2.4095829478,-2.42871180372,cab61023
99,6_hard_full,interaction_dens,-2.46213523263,-2.63739060048,-2.45840503262,-2.80270683471,-2.41827844947,-2.53424283195,-2.42871479127,cceac8ca
100,6_hard_full,interaction_dens,-2.56244291829,-2.63445482246,-2.33457586417,-2.55739793353,-2.32483867786,-2.68502833357,-2.34321563136,cee4bfa4
101,6_hard_full,linear,-3.0908414657,-3.10519364474,-3.8480256393,-4.03436010785,-3.78774267393,-3.10409649145,-3.80932010385,cfc5dcb3
102,6_hard_full,blocking,-1.61100687678,-0.869893937233,-0.869893937233,-1.22426950281,-1.58168367163,-1.58168367163,-1.61100687678,d2a60bac
103,6_hard_full,linear,-5.21163993968,-5.34390594339,-5.71586136824,-5.85340175695,-5.61187659489,-5.38088197992,-5.59837261141,d8f6387b
104,6_hard_full,linear,-2.59399160365,-2.72006123419,-2.972266964,-3.10367826214,-2.85243828055,-2.66058441241,-2.87501767211,dbe71b15
105,6_hard_full,linear,-2.50593137946,-2.74626968631,-2.7724162547,-2.80757092788,-2.65978209943,-2.58430374586,-2.69381406303,dcc4f10e
106,6_hard_full,blocking_dens,-2.47232216432,-2.22133830408,-1.96299879577,-2.05962032764,-2.03350564453,-2.37679874047,-2.15784500721,dfcbf407
107,6_hard_full,density,-2.53112274714,-2.5474594252,-2.64532541432,-2.44676025055,-2.63253465661,-2.49611198402,-2.6513737257,dfe6bee3
108,6_hard_full,blocking_dens,-1.82478571289,-1.2560530959,-1.00876969963,-1.58037703996,-1.36666725611,-1.61395065238,-1.57750231662,e0d4bfdf
109,6_hard_full,interaction,-2.01183575156,-2.25631881135,-2.25631881135,-2.44853900562,-1.92204036259,-1.92204036259,-2.01183575156,e9c4c917
110,6_hard_full,linear,-3.14158746359,-3.31858515226,-3.94381718765,-3.94548227244,-3.87678059104,-3.17300446381,-3.89111697304,ead61455
111,6_hard_full,blocking_dens,-2.56876638111,-2.31530157634,-2.09451282967,-2.59282348303,-2.23046834355,-2.45125709022,-2.34797763444,ebc61801
112,6_hard_full,interaction_dens,-2.35614972222,-2.66419408236,-2.27464753902,-2.92659382286,-2.13479047585,-2.4465418594,-2.16311920086,eec7360c
113,6_hard_full,blocking,-2.71569282642,-2.54925582074,-3.58002650683,-3.92234211276,-3.69092925482,-2.6005715541,-3.79576362396,efebc5bb
114,6_hard_full,interaction,-3.84372170273,-3.78499480439,-4.38538375825,-4.2558924211,-4.25913194356,-3.73389355359,-4.28041645272,eff4bf48
115,6_hard_full,blocking,-1.73264583551,-1.48842280331,-1.58611336808,-1.94795696811,-1.65956021945,-1.52101763796,-1.85101622289,f1e613a1
116,6_hard_full,interaction,-1.84829817465,-2.09977229996,-2.09977229996,-2.60268968544,-1.7654938512,-1.7654938512,-1.84829817465,f1ebd0b7
117,6_hard_full,blocking,-2.15202038036,-1.97034862804,-2.11241488693,-2.35895069319,-2.22435761622,-2.14469747277,-2.2859696926,f2f60bd9
118,6_hard_full,blocking,-2.53393773325,-2.45741004415,-2.57355232458,-2.58674791479,-2.51906100584,-2.59980755726,-2.52030199659,f3dbeb7e
119,6_hard_full,interaction_dens,-2.2650848735,-2.26197432773,-2.0182699895,-2.30502842882,-1.92454846834,-2.39572635419,-1.94876582309,f4a6108e
120,6_hard_full,linear,-3.20965200281,-3.29464636047,-3.44495373143,-3.44456119491,-3.48126460159,-3.39754022732,-3.47007132457,f6fbf6b1
121,6_hard_full,interaction,-3.56796822604,-3.68448497038,-3.67682378268,-3.68287344614,-3.68636664252,-3.55966681133,-3.75271767522,f7b4bfae
122,6_hard_full,blocking,-3.91092178358,-3.8700081518,-4.2932048319,-4.2229927975,-4.30744546219,-4.02570348854,-4.35443843028,f8d60bcb
123,6_hard_full,density,-3.44329455691,-3.74051287509,-3.18781935048,-2.8075044923,-3.12845410573,-3.73616400586,-3.05200674726,fac10d6e
124,6_hard_full,linear,-3.91969282602,-4.10593911215,-4.25103783794,-4.2585203229,-4.19659302567,-4.08417708038,-4.17361991627,fac6126a
125,6_hard_full,interaction,-1.93107434491,-1.88772653591,-2.16376452394,-2.27198080299,-2.15778007605,-1.88312491264,-2.22290141636,fde4bf4b
126,6_hard_full,interaction,-2.21786166589,-2.53469349609,-2.53469349609,-2.31500761299,-2.20041504733,-2.20041504733,-2.21786166589,ffa4c00b
127,6_hard_full,blocking_dens,-3.22336326052,-3.04578823124,-2.9033684117,-3.48454215372,-2.97476147116,-3.06522115829,-3.13731194139,fff4bf68
128,6_hard_pruned,linear,-4.47525241586,-4.61222254637,-4.79576158519,-4.6931468492,-4.67439032314,-4.59418094986,-4.67558759799,11a64b43
129,6_hard_pruned,interaction_dens,-1.96014356876,-2.04893992181,-1.82094108228,-1.85445330045,-1.70721322067,-2.05833898629,-1.73485676791,11a64d17
130,6_hard_pruned,interaction_dens,-2.20744200127,-2.19255171243,-2.12737704394,-2.20723283042,-2.11121451362,-2.20046241586,-2.19593301953,11e652f7
131,6_hard_pruned,blocking_dens,-1.54889134268,-1.31365858309,-1.29152745059,-1.53018048237,-1.31608063649,-1.47922948596,-1.42398567443,14d64999
132,6_hard_pruned,blocking,-2.03613913343,-1.65580883502,-1.73377235977,-2.0371522712,-1.82327236176,-1.79722108287,-2.03055229498,16d516ad
133,6_hard_pruned,blocking_dens,-2.22890905944,-1.78622896115,-1.40750749494,-1.75162901341,-1.67427239805,-2.04566461453,-1.86639546284,1dac01e7
134,6_hard_pruned,interaction_dens,-1.9364829886,-2.02841100786,-1.92300331837,-1.93338710939,-1.87115191235,-1.99019982842,-1.9085404175,25cfdeaf
135,6_hard_pruned,linear,-1.59068119486,-2.00214108121,-1.77933461586,-1.97728230955,-1.60977756714,-1.66014430398,-1.65040490315,28e6483c
136,6_hard_pruned,blocking,-2.54971839938,-2.48225150233,-2.49410183461,-2.62064125773,-2.57422145386,-2.60347813653,-2.61849997436,2afbbf79
137,6_hard_pruned,interaction_dens,-2.48265218609,-3.11604999084,-2.23067890521,-2.59829111085,-2.08462501983,-2.79668244771,-2.11335006552,2ca66220
138,6_hard_pruned,blocking_dens,-2.69350545987,-2.43030509822,-2.11415209062,-2.47339480167,-2.24400729048,-2.56450710838,-2.39933680996,2cb650ed
139,6_hard_pruned,interaction_dens,-2.29934708001,-2.66706707001,-2.170495973,-2.15972456549,-2.0542955234,-2.37842689191,-2.06774685273,2fa647f5
140,6_hard_pruned,blocking_dens,-2.03299046896,-2.0447155473,-1.75866737903,-2.17843387157,-1.85828874468,-2.08656569371,-1.89296970245,2ff50f64
141,6_hard_pruned,density,-3.75124581352,-3.9212807929,-3.72957446569,-3.54021750278,-3.62594202623,-4.07048632721,-3.56142815169,30e4feac
142,6_hard_pruned,interaction_dens,-2.18800442734,-2.54222069389,-2.25467014674,-2.41962655815,-2.11337260615,-2.24484624751,-2.14722871949,33e649bd
143,6_hard_pruned,blocking_dens,-2.8967043886,-2.55102843208,-2.03585468985,-2.63388835168,-2.161820964,-2.67699470623,-2.38153064637,3ef64929
144,6_hard_pruned,blocking,-3.03272583094,-1.45240945104,-1.45240945104,-2.57768838324,-2.13370391749,-2.13370391749,-3.03272583094,3fa64b7b
145,6_hard_pruned,density,-3.2163758766,-3.12138329559,-2.99443247185,-2.84075836606,-3.03099165668,-3.19418949546,-3.07705199332,43e64821
146,6_hard_pruned,interaction_dens,-1.8592823613,-2.29810327469,-1.82791031936,-2.23113654912,-1.63501645228,-2.03588255843,-1.66926522827,44a65230
147,6_hard_pruned,linear,-1.36485927611,-1.5988506222,-1.60574707615,-1.77500434842,-1.4695981546,-1.4052257565,-1.49900864898,45b64f9c
148,6_hard_pruned,linear,-1.59540479036,-2.01817466978,-1.79536820443,-1.97728230955,-1.61176684785,-1.66213358469,-1.65512849865,49c72e9b
149,6_hard_pruned,blocking,-3.45989900765,-2.83945088417,-2.85855247947,-2.85158725256,-2.98537905218,-3.26695919131,-3.16875590076,4bca7fc9
150,6_hard_pruned,interaction,-1.91351960715,-2.20169279835,-2.20169279835,-2.42353770341,-1.83757901219,-1.83757901219,-1.91351960715,4ca649a6
151,6_hard_pruned,density,-2.55878876001,-2.50109637515,-2.33530234526,-2.27351089079,-2.34565284631,-2.63570530022,-2.37097698411,4ca65156
152,6_hard_pruned,linear,-2.6364067569,-2.74676157345,-2.83079260413,-3.18255686025,-2.73042665866,-2.6666136276,-2.74488676051,4cb651bd
153,6_hard_pruned,blocking_dens,-2.59450014599,-2.4696803393,-2.02733832868,-2.14559447249,-2.1070589005,-2.5498954649,-2.21770557465,4ee64c2a
154,6_hard_pruned,blocking,-3.82433101831,-3.52255918178,-3.75517027415,-4.09528913585,-3.87623049811,-3.73118249949,-3.99481872325,53a654e5
155,6_hard_pruned,interaction,-2.62710486852,-2.64174200144,-3.08775935416,-3.21025880817,-3.08872657047,-2.57631814032,-3.21212618049,53d65632
156,6_hard_pruned,interaction,-2.16773912697,-2.07325616135,-2.51336830311,-2.6555907862,-2.5174643339,-2.05282791655,-2.665454812,5adff9a5
157,6_hard_pruned,interaction_dens,-1.72984752453,-1.799712343,-1.68737446126,-1.68186313205,-1.67220178388,-1.71835089947,-1.71986911316,5dbfe29c
158,6_hard_pruned,linear,-3.21451723351,-3.33140743444,-3.67379155043,-3.40586321553,-3.60785752683,-3.32244330447,-3.56614035901,5fa651bb
159,6_hard_pruned,linear,-3.06092481726,-3.12342827267,-3.45951204931,-3.49012121035,-3.48352014844,-3.12615597992,-3.49691474225,61e65cc1
160,6_hard_pruned,density,-4.7883566821,-4.91056162162,-4.93113951344,-4.59458875498,-4.82861817319,-5.00484604178,-4.78980027675,65afea1f
161,6_hard_pruned,linear,-3.37858118492,-3.55738981014,-3.66577025142,-3.70056043611,-3.57662588608,-3.41774605462,-3.59728491849,67f64a50
162,6_hard_pruned,blocking_dens,-2.95437691503,-2.8836464404,-2.50256789103,-2.54697757732,-2.61739433764,-3.00760029167,-2.6528216378,68c659b8
163,6_hard_pruned,blocking_dens,-1.61481542439,-1.3273817965,-0.885804303165,-1.36002506702,-0.971684269695,-1.41326176303,-1.17323793106,6bb10472
164,6_hard_pruned,interaction_dens,-2.36340170906,-2.38807097713,-2.29533104183,-2.29953682937,-2.29211117188,-2.44922673031,-2.30399309117,6dd103e2
165,6_hard_pruned,blocking,-3.03272583094,-1.45240945104,-1.45240945104,-2.57768838324,-2.13370391749,-2.13370391749,-3.03272583094,74e11ee8
166,6_hard_pruned,interaction_dens,-1.71529787051,-1.76753889129,-1.72953588722,-1.86503533819,-1.71120669706,-1.75138014486,-1.756835023,7dd704e0
167,6_hard_pruned,blocking_dens,-1.27470314522,-1.19856395192,-0.889797970696,-1.10325065961,-0.921041229081,-1.17232730081,-1.03208461068,81c11c9f
168,6_hard_pruned,interaction_dens,-3.17446031607,-3.30044222505,-2.36054605196,-2.40890974043,-2.20606016235,-3.14595633544,-2.23456414298,83c64bf9
169,6_hard_pruned,blocking_dens,-2.41807046582,-2.3870113247,-2.19748101072,-2.26646473956,-2.23631633986,-2.35205822895,-2.33866691956,92a74a76
170,6_hard_pruned,interaction,-2.04341043597,-2.36432726281,-2.36432726281,-2.59177382172,-2.00021347665,-2.00021347665,-2.04341043597,95a648a3
171,6_hard_pruned,linear,-4.71734060386,-4.77626329327,-5.34714095734,-5.30450132144,-5.33337367848,-4.78928172956,-5.33461970029,9dd66bae
172,6_hard_pruned,interaction,-2.76344946236,-2.78161133112,-3.35182977576,-3.14559023613,-3.29388825385,-2.70929581626,-3.35897634954,a0d659c9
173,6_hard_pruned,blocking,-3.17108445512,-3.15359856943,-3.42703331716,-3.59320792952,-3.40138791753,-3.22491053672,-3.41085972192,a0f4f1bf
174,6_hard_pruned,interaction,-1.91739196799,-2.0954155361,-2.85101922731,-2.84600331495,-2.67604569278,-1.83086738267,-2.71149196376,a2ebe618
175,6_hard_pruned,blocking,-2.24000371932,-1.71694598731,-3.75671196019,-3.94441369935,-3.94912721328,-1.90936124041,-4.27976969219,a5a65415
176,6_hard_pruned,blocking,-2.31843100507,-2.27495787753,-2.38798611821,-2.30223148627,-2.33996017853,-2.32606400069,-2.38157961436,aafbd6ab
177,6_hard_pruned,blocking_dens,-3.41602942199,-3.30788023864,-2.7205596753,-2.81332692928,-2.80348634818,-3.53410077018,-2.82242207174,aed647d3
178,6_hard_pruned,interaction,-1.53414389852,-1.57340971857,-1.88641816205,-1.88999470952,-1.88140948134,-1.48522402891,-1.88956670659,b0e1157c
