iteration,board,shutter_size,max_moves,max_heuristic_comp,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,numberOfHeuristicComp,answer,correct,o_misses,x_misses,exploredNodes
0,10_medium_full,0,100000,1000,shutter,blocking,False,True,2,square,2,True,34,486.0,74,0,0.0,0.0,"[[0.03571428571428571, 0.03571428571428571, 0.07142857142857142, 0.03571428571428571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.07142857142857142, 0.14285714285714285, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03571428571428571, 0.0, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.10714285714285714, 0.07142857142857142, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.03571428571428571, -1e-05, 0.03571428571428571, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03571428571428571, 0.07142857142857142, 0.03571428571428571, -1e-05, -1e-05, 0.07142857142857142, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07142857142857142, 0.0, 0.0, -1e-05, 0.03571428571428571, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
0,10_medium_pruned,0,100000,1000,shutter,blocking,False,True,2,square,2,True,22,352.0,53,1,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.058823529411764705, 0.058823529411764705, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.11764705882352941, 0.058823529411764705, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.058823529411764705, 0.17647058823529413, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.058823529411764705, 0.11764705882352941, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.058823529411764705, 0.0, 0.11764705882352941, 0.058823529411764705, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
0,10_medium_full,1,100000,1000,shutter,blocking,False,True,2,square,2,True,26,1015.0,74,0,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.075, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.025, 0.025, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.175, 0.15, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.025, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05, 0.125, 0.025, -1e-05, -1e-05, 0.1, 0.1, 0.0, 0.0], [0.0, 0.0, 0.0, 0.075, 0.05, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
0,10_medium_pruned,1,100000,1000,shutter,blocking,False,True,2,square,2,True,20,822.0,53,1,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.06666666666666667, 0.0, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13333333333333333, 0.06666666666666667, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.06666666666666667, 0.2, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.06666666666666667, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13333333333333333, 0.2, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
0,10_medium_full,2,100000,1000,shutter,blocking,False,True,2,square,2,True,20,1054.0,74,0,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.02857142857142857, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02857142857142857, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.02857142857142857, 0.0, 0.11428571428571428, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.17142857142857143, 0.17142857142857143, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.02857142857142857, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11428571428571428, 0.05714285714285714, 0.02857142857142857, -1e-05, -1e-05, 0.17142857142857143, 0.02857142857142857, 0.0, 0.0], [0.0, 0.0, 0.0, 0.02857142857142857, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
0,10_medium_pruned,2,100000,1000,shutter,blocking,False,True,2,square,2,True,19,1057.0,53,1,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.06666666666666667, 0.0, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13333333333333333, 0.06666666666666667, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.06666666666666667, 0.2, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.06666666666666667, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13333333333333333, 0.2, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
1,10_medium_full,0,100000,1000,shutter,blocking,False,True,2,square,2,True,81,1000.0,74,0,0.0,0.0,"[[0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.015151515151515152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.015151515151515152, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.030303030303030304, 0.0, 0.045454545454545456, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.15151515151515152, 0.045454545454545456, 0.015151515151515152, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.015151515151515152, 0.015151515151515152, -1e-05, 0.015151515151515152, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.045454545454545456, 0.045454545454545456, 0.12121212121212122, 0.015151515151515152, -1e-05, -1e-05, 0.015151515151515152, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06060606060606061, 0.030303030303030304, 0.015151515151515152, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.015151515151515152, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
1,10_medium_pruned,0,100000,1000,shutter,blocking,False,True,2,square,2,True,22,352.0,53,1,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.058823529411764705, 0.058823529411764705, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.11764705882352941, 0.058823529411764705, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.058823529411764705, 0.17647058823529413, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.058823529411764705, 0.11764705882352941, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.058823529411764705, 0.0, 0.11764705882352941, 0.058823529411764705, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
1,10_medium_full,1,100000,1000,shutter,blocking,False,True,2,square,2,True,28,1018.0,74,0,0.0,0.0,"[[0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.125, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08333333333333333, 0.125, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.08333333333333333, 0.16666666666666666, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.041666666666666664, 0.0, 0.0, 0.0], [0.041666666666666664, 0.0, 0.08333333333333333, 0.041666666666666664, -1e-05, -1e-05, 0.041666666666666664, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
1,10_medium_pruned,1,100000,1000,shutter,blocking,False,True,2,square,2,True,20,822.0,53,1,0.0,0.0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.06666666666666667, 0.0, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13333333333333333, 0.06666666666666667, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.06666666666666667, 0.2, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.06666666666666667, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13333333333333333, 0.2, -1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
