,board,correct,inverse_computation,k,move_limit,noise,shutter_size
213,6_easy_full,0.65,0.00827677536832,10,30,1.25,0.5
214,6_easy_pruned,0.65,0.0142389292325,10,30,1.25,0.0
215,6_easy_pruned,0.83,0.00880359186548,10,30,1.25,0.5
216,6_hard_full,0.05,0.00643500643501,10,30,1.25,0.0
217,6_hard_pruned,0.18,0.00713165026387,10,30,1.25,0.0
218,10_easy_full,0.106796116505,0.00288693312405,3,30,1.5,0.0
219,10_easy_full,0.203883495146,0.00117066739407,3,30,1.5,1.0
220,10_easy_pruned,0.349514563107,0.00394575543978,3,30,1.5,0.0
221,10_hard_full,0.12,0.00283398514992,3,30,1.5,0.0
222,10_hard_full,0.2,0.001395731852,3,30,1.5,0.5
223,10_hard_pruned,0.1,0.00290469689488,3,30,1.5,0.0
224,10_medium_full,0.13,0.00260824204486,3,30,1.5,0.0
225,10_medium_pruned,0.36,0.00375121914622,3,30,1.5,0.0
226,6_easy_full,0.29,0.0134625740442,3,30,1.5,0.0
227,6_easy_full,0.51,0.00856677803478,3,30,1.5,0.5
228,6_easy_pruned,0.69,0.0204457166224,3,30,1.5,0.0
229,6_easy_pruned,0.78,0.0119146908138,3,30,1.5,1.0
230,6_hard_full,0.19,0.00667824228663,3,30,1.5,0.0
231,6_hard_pruned,0.13,0.00695991091314,3,30,1.5,0.0
232,10_easy_full,0.14,0.00288508698537,5,30,1.5,0.0
233,10_easy_full,0.27,0.00117839761492,5,30,1.5,1.0
234,10_easy_pruned,0.38,0.00326392062145,5,30,1.5,0.0
235,10_easy_pruned,0.49,0.00157185746397,5,30,1.5,0.5
236,10_hard_full,0.19,0.00289939112786,5,30,1.5,0.0
237,10_hard_pruned,0.13,0.0028547774701,5,30,1.5,0.0
238,10_medium_full,0.1,0.00256798746822,5,30,1.5,0.0
239,10_medium_pruned,0.24,0.00280300482117,5,30,1.5,0.0
240,6_easy_full,0.58,0.0130667712008,5,30,1.5,0.0
241,6_easy_pruned,0.68,0.014465499783,5,30,1.5,0.0
242,6_easy_pruned,0.79,0.00923616883717,5,30,1.5,0.5
243,6_hard_full,0.1,0.00628535512256,5,30,1.5,0.0
244,6_hard_pruned,0.11,0.0069094175361,5,30,1.5,0.0
245,10_easy_full,0.23,0.00300273248656,10,30,1.5,0.0
246,10_easy_pruned,0.25,0.00286647939001,10,30,1.5,0.0
247,10_easy_pruned,0.49,0.00141898315667,10,30,1.5,0.5
248,10_hard_full,0.14,0.00290132590594,10,30,1.5,0.0
249,10_hard_pruned,0.09,0.00283446712018,10,30,1.5,0.0
250,10_medium_full,0.08,0.00257818341197,10,30,1.5,0.0
251,10_medium_pruned,0.37,0.00260586319218,10,30,1.5,0.0
252,6_easy_full,0.48,0.0135153399108,10,30,1.5,0.0
253,6_easy_full,0.68,0.00815261699005,10,30,1.5,0.5
254,6_easy_pruned,0.67,0.0138370001384,10,30,1.5,0.0
255,6_easy_pruned,0.86,0.00746602956548,10,30,1.5,1.0
256,6_hard_full,0.1,0.00656512605042,10,30,1.5,0.0
257,6_hard_pruned,0.15,0.00726269155349,10,30,1.5,0.0
258,10_easy_full,0.19,0.00290951411114,3,30,1.75,0.0
259,10_easy_pruned,0.3,0.00370041444642,3,30,1.75,0.0
260,10_hard_full,0.13,0.00283374422625,3,30,1.75,0.0
261,10_hard_full,0.27,0.00115976990165,3,30,1.75,1.0
262,10_hard_pruned,0.12,0.00285445151714,3,30,1.75,0.0
263,10_medium_full,0.04,0.00257566001288,3,30,1.75,0.0
264,10_medium_pruned,0.28,0.00336598337204,3,30,1.75,0.0
265,6_easy_full,0.31,0.0137589433132,3,30,1.75,0.0
266,6_easy_full,0.46,0.00878503030835,3,30,1.75,0.5
267,6_easy_pruned,0.64,0.0185873605948,3,30,1.75,0.0
268,6_hard_full,0.1,0.00652188091045,3,30,1.75,0.0
269,6_hard_pruned,0.23,0.00692185228767,3,30,1.75,0.0
270,10_easy_full,0.22,0.00298098133906,5,30,1.75,0.0
271,10_easy_pruned,0.31,0.0031917270435,5,30,1.75,0.0
272,10_hard_full,0.15,0.00286861732645,5,30,1.75,0.0
273,10_hard_pruned,0.12,0.00278055833611,5,30,1.75,0.0
274,10_medium_full,0.05,0.00256752593201,5,30,1.75,0.0
275,10_medium_full,0.13,0.00122488975992,5,30,1.75,0.5
276,10_medium_pruned,0.17,0.00288317379772,5,30,1.75,0.0
277,10_medium_pruned,0.28,0.00139958012596,5,30,1.75,0.5
278,6_easy_full,0.41,0.013453518095,5,30,1.75,0.0
279,6_easy_full,0.63,0.00563856780378,5,30,1.75,2.0
280,6_easy_pruned,0.7,0.014465499783,5,30,1.75,0.0
281,6_hard_full,0.14,0.00643210908857,5,30,1.75,0.0
282,6_hard_pruned,0.18,0.00696912676842,5,30,1.75,0.0
283,10_easy_full,0.24,0.00296630280019,10,30,1.75,0.0
284,10_easy_pruned,0.48,0.00293392794273,10,30,1.75,0.0
285,10_hard_full,0.11,0.00284681299285,10,30,1.75,0.0
286,10_hard_pruned,0.11,0.00289050757313,10,30,1.75,0.0
287,10_medium_full,0.08,0.00260647448261,10,30,1.75,0.0
288,10_medium_pruned,0.39,0.00260538794226,10,30,1.75,0.0
289,6_easy_full,0.61,0.0136574706364,10,30,1.75,0.0
290,6_easy_pruned,0.63,0.0137969094923,10,30,1.75,0.0
291,6_easy_pruned,0.77,0.00872524212547,10,30,1.75,0.5
292,6_hard_full,0.03,0.00655222120299,10,30,1.75,0.0
293,6_hard_full,0.08,0.00382248385001,10,30,1.75,0.5
294,6_hard_pruned,0.12,0.00727166957533,10,30,1.75,0.0
295,10_easy_full,0.14,0.00293677131362,3,30,2.0,0.0
296,10_easy_pruned,0.23,0.00363570259953,3,30,2.0,0.0
297,10_easy_pruned,0.34,0.00185511548094,3,30,2.0,0.5
298,10_hard_full,0.17,0.00283865107301,3,30,2.0,0.0
299,10_hard_pruned,0.11,0.00286853503916,3,30,2.0,0.0
300,10_medium_full,0.07,0.00254919955134,3,30,2.0,0.0
301,10_medium_pruned,0.21,0.00341798543938,3,30,2.0,0.0
302,6_easy_full,0.29,0.0132485426603,3,30,2.0,0.0
303,6_easy_pruned,0.64,0.0199760287655,3,30,2.0,0.0
304,6_hard_full,0.17,0.00645953103805,3,30,2.0,0.0
305,6_hard_pruned,0.16,0.0070997515087,3,30,2.0,0.0
306,10_easy_full,0.15,0.00291749328977,5,30,2.0,0.0
307,10_easy_pruned,0.26,0.00327235838869,5,30,2.0,0.0
308,10_hard_full,0.12,0.00282469916954,5,30,2.0,0.0
309,10_hard_full,0.22,0.00144678019069,5,30,2.0,0.5
310,10_hard_pruned,0.11,0.00287629073547,5,30,2.0,0.0
311,10_medium_full,0.12,0.00257831635942,5,30,2.0,0.0
312,10_medium_pruned,0.27,0.00280127738249,5,30,2.0,0.0
313,6_easy_full,0.41,0.0130582397493,5,30,2.0,0.0
314,6_easy_pruned,0.5,0.0147688672279,5,30,2.0,0.0
315,6_easy_pruned,0.75,0.00935891436593,5,30,2.0,0.5
316,6_hard_full,0.18,0.00636294222448,5,30,2.0,0.0
317,6_hard_pruned,0.13,0.00673945275644,5,30,2.0,0.0
318,10_easy_full,0.19,0.0030580104584,10,30,2.0,0.0
319,10_easy_pruned,0.42,0.00297583620998,10,30,2.0,0.0
320,10_hard_full,0.15,0.00290486564996,10,30,2.0,0.0
321,10_hard_pruned,0.1,0.00280835767243,10,30,2.0,0.0
322,10_medium_full,0.07,0.00261643118786,10,30,2.0,0.0
323,10_medium_pruned,0.26,0.00259437021663,10,30,2.0,0.0
324,6_easy_full,0.51,0.0135391280802,10,30,2.0,0.0
325,6_easy_pruned,0.66,0.0134734572891,10,30,2.0,0.0
326,6_easy_pruned,0.81,0.00732815477063,10,30,2.0,1.0
327,6_hard_full,0.09,0.0066106961063,10,30,2.0,0.0
328,6_hard_pruned,0.14,0.00715154115712,10,30,2.0,0.0
329,10_easy_full,0.17,0.00298667940983,3,30,2.25,0.0
330,10_easy_pruned,0.28,0.00369972991972,3,30,2.25,0.0
331,10_hard_full,0.12,0.00283382452959,3,30,2.25,0.0
332,10_hard_full,0.2,0.00142584195968,3,30,2.25,0.5
333,10_hard_pruned,0.08,0.00285959393766,3,30,2.25,0.0
334,10_hard_pruned,0.18,0.00116814241992,3,30,2.25,1.0
335,10_medium_full,0.05,0.00262260687123,3,30,2.25,0.0
336,10_medium_pruned,0.16,0.00338891148163,3,30,2.25,0.0
337,10_medium_pruned,0.29,0.00175546388133,3,30,2.25,0.5
338,6_easy_full,0.32,0.013468013468,3,30,2.25,0.0
339,6_easy_pruned,0.57,0.0181389443134,3,30,2.25,0.0
340,6_easy_pruned,0.72,0.0119517150711,3,30,2.25,0.5
341,6_hard_full,0.17,0.00665158972995,3,30,2.25,0.0
342,6_hard_pruned,0.15,0.00689893066575,3,30,2.25,0.0
343,10_easy_full,0.19,0.0030267259905,5,30,2.25,0.0
344,10_easy_pruned,0.29,0.00336530371866,5,30,2.25,0.0
345,10_hard_full,0.17,0.00288217661978,5,30,2.25,0.0
346,10_hard_pruned,0.06,0.00282167042889,5,30,2.25,0.0
347,10_medium_full,0.08,0.0025490046137,5,30,2.25,0.0
348,10_medium_pruned,0.17,0.00291800408521,5,30,2.25,0.0
349,10_medium_pruned,0.34,0.00138417883591,5,30,2.25,0.5
350,6_easy_full,0.46,0.0129249062944,5,30,2.25,0.0
351,6_easy_pruned,0.64,0.01500150015,5,30,2.25,0.0
352,6_easy_pruned,0.79,0.00905387052965,5,30,2.25,0.5
353,6_hard_full,0.12,0.00631592244047,5,30,2.25,0.0
354,6_hard_pruned,0.14,0.00700231076255,5,30,2.25,0.0
355,10_easy_full,0.24,0.00303812851284,10,30,2.25,0.0
356,10_easy_pruned,0.38,0.00299931015866,10,30,2.25,0.0
357,10_hard_full,0.15,0.00287794629752,10,30,2.25,0.0
358,10_hard_pruned,0.05,0.00278776727719,10,30,2.25,0.0
359,10_medium_full,0.06,0.00259834745102,10,30,2.25,0.0
360,10_medium_pruned,0.32,0.00258980136224,10,30,2.25,0.0
361,6_easy_full,0.45,0.013194352817,10,30,2.25,0.0
362,6_easy_full,0.61,0.00850918992512,10,30,2.25,0.5
363,6_easy_pruned,0.65,0.0133850890108,10,30,2.25,0.0
364,6_hard_full,0.08,0.006559527714,10,30,2.25,0.0
365,6_hard_pruned,0.1,0.00715819613457,10,30,2.25,0.0
366,10_easy_full,0.17,0.0029563932003,3,30,2.5,0.0
367,10_easy_pruned,0.27,0.00368188512518,3,30,2.5,0.0
368,10_hard_full,0.2,0.00287538098798,3,30,2.5,0.0
369,10_hard_pruned,0.09,0.0028904240252,3,30,2.5,0.0
370,10_medium_full,0.02,0.00265139463358,3,30,2.5,0.0
371,10_medium_full,0.09,0.00127606359901,3,30,2.5,0.5
372,10_medium_pruned,0.25,0.00325234982275,3,30,2.5,0.0
373,6_easy_full,0.29,0.0128899200825,3,30,2.5,0.0
374,6_easy_full,0.4,0.0083458521115,3,30,2.5,0.5
375,6_easy_pruned,0.58,0.0195427008013,3,30,2.5,0.0
376,6_hard_full,0.1,0.00653125204102,3,30,2.5,0.0
377,6_hard_full,0.18,0.00385847127368,3,30,2.5,0.5
378,6_hard_pruned,0.18,0.00701951424961,3,30,2.5,0.0
379,10_easy_full,0.17,0.00294637595757,5,30,2.5,0.0
380,10_easy_pruned,0.34,0.00323593178656,5,30,2.5,0.0
381,10_hard_full,0.16,0.00290393773957,5,30,2.5,0.0
382,10_hard_pruned,0.05,0.00283366392746,5,30,2.5,0.0
383,10_hard_pruned,0.11,0.00143041052782,5,30,2.5,0.5
384,10_medium_full,0.07,0.00255682544553,5,30,2.5,0.0
385,10_medium_pruned,0.23,0.00286557583746,5,30,2.5,0.0
386,10_medium_pruned,0.32,0.00136147038802,5,30,2.5,0.5
387,6_easy_full,0.32,0.0125439036628,5,30,2.5,0.0
388,6_easy_full,0.47,0.0083970106642,5,30,2.5,0.5
389,6_easy_pruned,0.62,0.0145666423889,5,30,2.5,0.0
390,6_hard_full,0.19,0.00649392817715,5,30,2.5,0.0
391,6_hard_pruned,0.15,0.00694878743659,5,30,2.5,0.0
392,10_easy_full,0.18,0.00299769177733,10,30,2.5,0.0
393,10_easy_pruned,0.36,0.00296903298596,10,30,2.5,0.0
394,10_easy_pruned,0.49,0.00118063754427,10,30,2.5,1.0
395,10_hard_full,0.07,0.00293918819622,10,30,2.5,0.0
396,10_hard_pruned,0.05,0.00282485875706,10,30,2.5,0.0
397,10_hard_pruned,0.11,0.00115425458239,10,30,2.5,1.0
398,10_medium_full,0.07,0.00257208261529,10,30,2.5,0.0
399,10_medium_pruned,0.26,0.00258671978065,10,30,2.5,0.0
400,6_easy_full,0.4,0.0129282482224,10,30,2.5,0.0
401,6_easy_full,0.5,0.00869792119683,10,30,2.5,0.5
402,6_easy_pruned,0.49,0.0138370001384,10,30,2.5,0.0
403,6_easy_pruned,0.64,0.00866025807569,10,30,2.5,0.5
404,6_hard_full,0.08,0.00663570006636,10,30,2.5,0.0
405,6_hard_pruned,0.11,0.00709773582227,10,30,2.5,0.0
406,10_easy_full,0.3,0.00217367677426,3,50,0.0,0.0
407,10_easy_pruned,0.39,0.0037734425116,3,50,0.0,0.0
