iteration,board,shutter_size,max_moves,max_heuristic_comp,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,numberOfHeuristicComp,answer,correct,o_misses,x_misses,exploredNodes
0,6_easy_full,0,30,50000,shutter,blocking,False,True,2,square,2,True,30,77.0,3,0,0.3333333333333333,0.0,"[[0.04, -1e-05, 0.2, -2e-05, 0.04, 0.12], [0.04, -2e-05, -1e-05, -1e-05, 0.0, 0.04], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.08], [-1e-05, 0.04, -2e-05, -2e-05, 0.04, 0.04], [0.0, 0.0, 0.12, 0.08, 0.08, 0.04]]"
0,6_easy_pruned,0,30,50000,shutter,blocking,False,True,2,square,2,True,30,78.0,29,0,0.0,0.0,"[[0.037037037037037035, -1e-05, -2e-05, -2e-05, 0.0, 0.037037037037037035], [0.037037037037037035, -2e-05, -1e-05, -1e-05, 0.037037037037037035, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.18518518518518517], [-2e-05, 0.037037037037037035, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.07407407407407407, -2e-05, -2e-05, 0.07407407407407407, 0.14814814814814814], [0.0, 0.037037037037037035, 0.037037037037037035, 0.0, 0.037037037037037035, 0.1111111111111111]]"
0,6_hard_full,0,30,50000,shutter,blocking,False,True,2,square,2,True,30,147.0,29,0,0.3076923076923077,0.3333333333333333,"[[0.025, -2e-05, 0.0, 0.05, -1e-05, 0.025], [0.025, -2e-05, -1e-05, -2e-05, 0.075, 0.025], [0.05, -1e-05, 0.05, 0.075, 0.075, 0.025], [0.05, -1e-05, 0.05, -2e-05, 0.05, 0.025], [0.0, -1e-05, 0.075, 0.075, 0.025, 0.0], [0.05, -2e-05, 0.025, 0.025, -2e-05, 0.05]]"
0,6_hard_pruned,0,30,50000,shutter,blocking,False,True,2,square,2,True,30,156.0,17,0,0.42857142857142855,0.6666666666666666,"[[0.0, -2e-05, 0.02857142857142857, -1e-05, -1e-05, 0.05714285714285714], [0.02857142857142857, -2e-05, -1e-05, -2e-05, 0.11428571428571428, 0.0], [0.05714285714285714, -1e-05, 0.11428571428571428, 0.11428571428571428, 0.02857142857142857, 0.02857142857142857], [-2e-05, -1e-05, 0.02857142857142857, -2e-05, 0.17142857142857143, 0.02857142857142857], [0.02857142857142857, -1e-05, 0.05714285714285714, 0.02857142857142857, 0.08571428571428572, 0.0], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
0,6_easy_full,1,30,50000,shutter,blocking,False,True,2,square,2,True,30,173.0,24,1,0.25,0.0,"[[0.0, -1e-05, 0.0, -2e-05, 0.03333333333333333, 0.06666666666666667], [0.03333333333333333, -2e-05, -1e-05, -1e-05, 0.1, 0.1], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.16666666666666666], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.03333333333333333], [-1e-05, 0.06666666666666667, -2e-05, -2e-05, 0.0, 0.1], [0.0, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.1]]"
0,6_easy_pruned,1,30,50000,shutter,blocking,False,True,2,square,2,True,28,114.0,12,1,0.375,0.0,"[[0.09090909090909091, -1e-05, -2e-05, -2e-05, 0.09090909090909091, 0.13636363636363635], [0.045454545454545456, -2e-05, -1e-05, -1e-05, 0.0, 0.045454545454545456], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.09090909090909091], [-2e-05, 0.045454545454545456, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.09090909090909091, -2e-05, -2e-05, 0.045454545454545456, 0.09090909090909091], [0.0, 0.045454545454545456, 0.13636363636363635, 0.0, 0.0, 0.045454545454545456]]"
0,6_hard_full,1,30,50000,shutter,blocking,False,True,2,square,2,True,30,358.0,21,0,0.4,0.5,"[[0.0, -2e-05, 0.125, 0.05, -1e-05, 0.0], [0.05, -2e-05, -1e-05, -2e-05, 0.0, 0.025], [0.05, -1e-05, 0.05, 0.025, 0.1, 0.0], [0.05, -1e-05, 0.05, -2e-05, 0.0, 0.0], [0.025, -1e-05, 0.1, 0.1, 0.05, 0.0], [0.0, -2e-05, 0.025, 0.05, -2e-05, 0.075]]"
0,6_hard_pruned,1,30,50000,shutter,blocking,False,True,2,square,2,True,30,328.0,28,0,0.3157894736842105,0.0,"[[0.03571428571428571, -2e-05, 0.07142857142857142, -1e-05, -1e-05, 0.07142857142857142], [0.0, -2e-05, -1e-05, -2e-05, 0.10714285714285714, 0.03571428571428571], [0.07142857142857142, -1e-05, 0.10714285714285714, 0.07142857142857142, 0.0, 0.03571428571428571], [-2e-05, -1e-05, 0.0, -2e-05, 0.0, 0.0], [0.0, -1e-05, 0.03571428571428571, 0.03571428571428571, 0.0, 0.03571428571428571], [0.07142857142857142, -2e-05, 0.07142857142857142, 0.07142857142857142, -2e-05, 0.07142857142857142]]"
0,6_easy_full,2,30,50000,shutter,blocking,False,True,2,square,2,True,30,191.0,26,0,0.0,1.0,"[[0.03333333333333333, -1e-05, 0.03333333333333333, -2e-05, 0.06666666666666667, 0.03333333333333333], [0.03333333333333333, -2e-05, -1e-05, -1e-05, 0.16666666666666666, 0.16666666666666666], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.13333333333333333], [-2e-05, 0.03333333333333333, -1e-05, -1e-05, -2e-05, 0.1], [-1e-05, 0.03333333333333333, -2e-05, -2e-05, 0.0, 0.03333333333333333], [0.0, 0.03333333333333333, 0.03333333333333333, 0.0, 0.03333333333333333, 0.03333333333333333]]"
0,6_easy_pruned,2,30,50000,shutter,blocking,False,True,2,square,2,True,30,121.0,12,1,0.25,0.0,"[[0.07692307692307693, -1e-05, -2e-05, -2e-05, 0.038461538461538464, 0.07692307692307693], [0.07692307692307693, -2e-05, -1e-05, -1e-05, 0.19230769230769232, 0.07692307692307693], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.07692307692307693], [-2e-05, 0.07692307692307693, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.038461538461538464, 0.07692307692307693], [0.038461538461538464, 0.038461538461538464, 0.07692307692307693, 0.0, 0.0, 0.038461538461538464]]"
