,board,correct,inverse_computation,k,move_limit,noise,shutter_size
93,6_hard_pruned,0.13,0.00381898033225,5,30,0.5,0.5
94,10_easy_full,0.12,0.00302142188114,10,30,0.5,0.0
95,10_easy_pruned,0.08,0.00288883753178,10,30,0.5,0.0
96,10_hard_full,0.07,0.00287943793372,10,30,0.5,0.0
97,10_hard_pruned,0.04,0.0027942327037,10,30,0.5,0.0
98,10_medium_full,0.04,0.00262198799129,10,30,0.5,0.0
99,10_medium_pruned,0.13,0.00266134397871,10,30,0.5,0.0
100,6_easy_full,0.64,0.0142005112184,10,30,0.5,0.0
101,6_easy_pruned,0.48,0.0138734739179,10,30,0.5,0.0
102,6_easy_pruned,0.58,0.00868281670574,10,30,0.5,0.5
103,6_hard_full,0.06,0.00671727010143,10,30,0.5,0.0
104,6_hard_full,0.12,0.00379190050053,10,30,0.5,0.5
105,6_hard_pruned,0.07,0.00719320961013,10,30,0.5,0.0
106,10_easy_full,0.12,0.00294230146821,3,30,0.75,0.0
107,10_easy_pruned,0.04,0.00306673209028,3,30,0.75,0.0
108,10_hard_full,0.07,0.00284357494242,3,30,0.75,0.0
109,10_hard_pruned,0.03,0.00285461448431,3,30,0.75,0.0
110,10_medium_full,0.09,0.00272168091013,3,30,0.75,0.0
111,10_medium_pruned,0.05,0.00297982657409,3,30,0.75,0.0
112,6_easy_full,0.27,0.0141803743619,3,30,0.75,0.0
113,6_easy_full,0.43,0.0093431748108,3,30,0.75,0.5
114,6_easy_pruned,0.27,0.0180701120347,3,30,0.75,0.0
115,6_hard_full,0.05,0.00661988613796,3,30,0.75,0.0
116,6_hard_full,0.14,0.00383847689237,3,30,0.75,0.5
117,6_hard_pruned,0.09,0.0070771408351,3,30,0.75,0.0
118,10_easy_full,0.05,0.00291655729577,5,30,0.75,0.0
119,10_easy_full,0.11,0.00141240942925,5,30,0.75,0.5
120,10_easy_pruned,0.1,0.00298000417201,5,30,0.75,0.0
121,10_hard_full,0.02,0.00285779606767,5,30,0.75,0.0
122,10_hard_pruned,0.03,0.00280504908836,5,30,0.75,0.0
123,10_medium_full,0.08,0.00269927389532,5,30,0.75,0.0
124,10_medium_pruned,0.11,0.0028523346359,5,30,0.75,0.0
125,6_easy_full,0.5,0.0137457044674,5,30,0.75,0.0
126,6_easy_pruned,0.46,0.0149543891132,5,30,0.75,0.0
127,6_hard_full,0.05,0.00662120108588,5,30,0.75,0.0
128,6_hard_pruned,0.08,0.00697982829622,5,30,0.75,0.0
129,10_easy_full,0.14,0.00298703626262,10,30,0.75,0.0
130,10_easy_pruned,0.16,0.00292132862026,10,30,0.75,0.0
131,10_hard_full,0.06,0.0028487593653,10,30,0.75,0.0
132,10_hard_pruned,0.02,0.00285298564948,10,30,0.75,0.0
133,10_medium_full,0.03,0.00265456186456,10,30,0.75,0.0
134,10_medium_full,0.08,0.00130023794354,10,30,0.75,0.5
135,10_medium_pruned,0.12,0.00264690312335,10,30,0.75,0.0
136,6_easy_full,0.62,0.0141904356464,10,30,0.75,0.0
137,6_easy_pruned,0.53,0.0138734739179,10,30,0.75,0.0
138,6_hard_full,0.03,0.00664231152441,10,30,0.75,0.0
139,6_hard_full,0.12,0.00324654243231,10,30,0.75,1.0
140,6_hard_pruned,0.08,0.00707163566933,10,30,0.75,0.0
141,10_easy_full,0.07,0.00295133252664,3,30,1.0,0.0
142,10_easy_pruned,0.01,0.00308432545802,3,30,1.0,0.0
143,10_easy_pruned,0.04,0.00151966445809,3,30,1.0,0.5
144,10_hard_full,0.04,0.0028328611898,3,30,1.0,0.0
145,10_hard_pruned,0.01,0.00285820447595,3,30,1.0,0.0
146,10_hard_pruned,0.05,0.00080014722709,3,30,1.0,2.0
147,10_medium_full,0.06,0.0027397260274,3,30,1.0,0.0
148,10_medium_pruned,0.05,0.00306936771025,3,30,1.0,0.0
149,6_easy_full,0.34,0.0137892995036,3,30,1.0,0.0
150,6_easy_pruned,0.28,0.0173852573018,3,30,1.0,0.0
151,6_hard_full,0.11,0.00649645942961,3,30,1.0,0.0
152,6_hard_pruned,0.13,0.00710934167496,3,30,1.0,0.0
153,10_easy_full,0.06,0.00291366801667,5,30,1.0,0.0
154,10_easy_full,0.14,0.00141053670922,5,30,1.0,0.5
155,10_easy_pruned,0.08,0.00305166468308,5,30,1.0,0.0
156,10_hard_full,0.02,0.00285314844931,5,30,1.0,0.0
157,10_hard_full,0.07,0.00114294857874,5,30,1.0,1.0
158,10_hard_pruned,0.03,0.00280962013936,5,30,1.0,0.0
159,10_medium_full,0.09,0.00270797227036,5,30,1.0,0.0
160,10_medium_pruned,0.04,0.00292860071458,5,30,1.0,0.0
161,6_easy_full,0.45,0.0138274336283,5,30,1.0,0.0
162,6_easy_pruned,0.31,0.0148765248438,5,30,1.0,0.0
163,6_hard_full,0.05,0.00660763843003,5,30,1.0,0.0
164,6_hard_pruned,0.1,0.00680874242527,5,30,1.0,0.0
165,10_easy_full,0.1,0.00298089247921,10,30,1.0,0.0
166,10_easy_pruned,0.11,0.00292997363024,10,30,1.0,0.0
167,10_hard_full,0.04,0.00293746144582,10,30,1.0,0.0
168,10_hard_pruned,0.03,0.00289084181314,10,30,1.0,0.0
169,10_medium_full,0.09,0.00264298551644,10,30,1.0,0.0
170,10_medium_pruned,0.09,0.00264410364886,10,30,1.0,0.0
171,6_easy_full,0.57,0.0140469167018,10,30,1.0,0.0
172,6_easy_pruned,0.45,0.0140765765766,10,30,1.0,0.0
173,6_hard_full,0.11,0.00676681553661,10,30,1.0,0.0
174,6_hard_pruned,0.08,0.00714643035804,10,30,1.0,0.0
175,10_easy_full,0.08,0.00298089247921,3,30,1.25,0.0
176,10_easy_pruned,0.04,0.00304952427421,3,30,1.25,0.0
177,10_hard_full,0.1,0.00286590433611,3,30,1.25,0.0
178,10_hard_pruned,0.03,0.00283149757907,3,30,1.25,0.0
179,10_medium_full,0.08,0.00271975630983,3,30,1.25,0.0
180,10_medium_pruned,0.04,0.00296568700139,3,30,1.25,0.0
181,6_easy_full,0.27,0.0143122942608,3,30,1.25,0.0
182,6_easy_pruned,0.13,0.0171762281003,3,30,1.25,0.0
183,6_hard_full,0.05,0.00657418973112,3,30,1.25,0.0
184,6_hard_pruned,0.13,0.00701508242722,3,30,1.25,0.0
185,10_easy_full,0.13,0.00297539349579,5,30,1.25,0.0
186,10_easy_pruned,0.07,0.00308024025874,5,30,1.25,0.0
187,10_hard_full,0.09,0.00291545189504,5,30,1.25,0.0
188,10_hard_pruned,0.06,0.00285706122682,5,30,1.25,0.0
189,10_medium_full,0.06,0.00270672621464,5,30,1.25,0.0
190,10_medium_pruned,0.1,0.00296841605319,5,30,1.25,0.0
191,6_easy_full,0.46,0.0137665198238,5,30,1.25,0.0
192,6_easy_pruned,0.32,0.0146778218112,5,30,1.25,0.0
193,6_hard_full,0.04,0.00662954123575,5,30,1.25,0.0
194,6_hard_full,0.11,0.00375925717078,5,30,1.25,0.5
195,6_hard_pruned,0.04,0.00699496362619,5,30,1.25,0.0
196,10_easy_full,0.08,0.00301823010986,10,30,1.25,0.0
197,10_easy_pruned,0.14,0.00294273438879,10,30,1.25,0.0
198,10_hard_full,0.02,0.0028867526919,10,30,1.25,0.0
199,10_hard_pruned,0.01,0.0028500584262,10,30,1.25,0.0
200,10_medium_full,0.07,0.00266680889647,10,30,1.25,0.0
201,10_medium_pruned,0.17,0.00267401128433,10,30,1.25,0.0
202,6_easy_full,0.58,0.0139333983559,10,30,1.25,0.0
203,6_easy_pruned,0.45,0.0135464643728,10,30,1.25,0.0
204,6_hard_full,0.05,0.00671005837751,10,30,1.25,0.0
205,6_hard_pruned,0.08,0.00715000715001,10,30,1.25,0.0
206,10_easy_full,0.08,0.00304812997226,3,30,1.5,0.0
207,10_easy_pruned,0.07,0.00316125565074,3,30,1.5,0.0
208,10_hard_full,0.04,0.00286418055794,3,30,1.5,0.0
209,10_hard_pruned,0.03,0.00283366392746,3,30,1.5,0.0
210,10_medium_full,0.06,0.00271503040834,3,30,1.5,0.0
211,10_medium_pruned,0.02,0.00298187022901,3,30,1.5,0.0
212,6_easy_full,0.28,0.0137362637363,3,30,1.5,0.0
213,6_easy_pruned,0.23,0.0177085177971,3,30,1.5,0.0
214,6_hard_full,0.1,0.00653295877703,3,30,1.5,0.0
215,6_hard_pruned,0.07,0.00719890576632,3,30,1.5,0.0
216,10_easy_full,0.09,0.00301987074953,5,30,1.5,0.0
217,10_easy_pruned,0.06,0.00307853338669,5,30,1.5,0.0
218,10_hard_full,0.06,0.00284503115309,5,30,1.5,0.0
219,10_hard_pruned,0.02,0.00286467285436,5,30,1.5,0.0
220,10_medium_full,0.1,0.00268672756582,5,30,1.5,0.0
221,10_medium_pruned,0.06,0.00290048438089,5,30,1.5,0.0
222,6_easy_full,0.47,0.0136147038802,5,30,1.5,0.0
223,6_easy_pruned,0.24,0.0148920327625,5,30,1.5,0.0
224,6_hard_full,0.09,0.00668538574676,5,30,1.5,0.0
225,6_hard_pruned,0.09,0.00682267858361,5,30,1.5,0.0
226,10_easy_full,0.15,0.00304590173921,10,30,1.5,0.0
227,10_easy_pruned,0.08,0.00297450846248,10,30,1.5,0.0
228,10_easy_pruned,0.16,0.0014676098506,10,30,1.5,0.5
229,10_hard_full,0.07,0.00287455444406,10,30,1.5,0.0
230,10_hard_pruned,0.04,0.0028915105251,10,30,1.5,0.0
231,10_medium_full,0.04,0.00270431067121,10,30,1.5,0.0
232,10_medium_pruned,0.13,0.00265879662865,10,30,1.5,0.0
233,6_easy_full,0.47,0.013572204126,10,30,1.5,0.0
234,6_easy_pruned,0.32,0.0141984949595,10,30,1.5,0.0
235,6_hard_full,0.07,0.00671005837751,10,30,1.5,0.0
236,6_hard_pruned,0.04,0.00710429099176,10,30,1.5,0.0
237,10_easy_full,0.05,0.00297097358804,3,30,1.75,0.0
238,10_easy_pruned,0.03,0.00297185651877,3,30,1.75,0.0
239,10_hard_full,0.05,0.00292920120683,3,30,1.75,0.0
240,10_hard_pruned,0.0,0.00288317379772,3,30,1.75,0.0
241,10_hard_pruned,0.01,0.00148418599819,3,30,1.75,0.5
242,10_medium_full,0.05,0.00273179260231,3,30,1.75,0.0
243,10_medium_pruned,0.04,0.00294143600906,3,30,1.75,0.0
244,6_easy_full,0.32,0.0139333983559,3,30,1.75,0.0
245,6_easy_pruned,0.14,0.0165864985901,3,30,1.75,0.0
246,6_easy_pruned,0.24,0.00980584428319,3,30,1.75,1.0
247,6_hard_full,0.15,0.00668762121313,3,30,1.75,0.0
248,6_hard_pruned,0.04,0.00699790062981,3,30,1.75,0.0
249,10_easy_full,0.09,0.00301868566426,5,30,1.75,0.0
250,10_easy_pruned,0.07,0.0029990403071,5,30,1.75,0.0
251,10_hard_full,0.03,0.002886002886,5,30,1.75,0.0
252,10_hard_pruned,0.04,0.00284123195818,5,30,1.75,0.0
253,10_medium_full,0.07,0.0026656004265,5,30,1.75,0.0
254,10_medium_pruned,0.06,0.00284786694766,5,30,1.75,0.0
