0,85,176,10_easy_full,101,0
1,85,161,10_easy_full,101,0
2,76,145,10_easy_full,100,0
3,50,129,10_easy_full,101,1
4,19,135,10_easy_full,101,0
5,66,111,10_easy_full,100,0
6,2,136,10_easy_full,100,0
7,68,141,10_easy_full,101,0
8,84,138,10_easy_full,101,0
9,66,116,10_easy_full,100,0
10,84,165,10_easy_full,101,0
11,86,183,10_easy_full,101,0
12,45,126,10_easy_full,101,0
13,54,150,10_easy_full,101,0
14,20,139,10_easy_full,101,1
15,56,133,10_easy_full,101,0
16,49,162,10_easy_full,101,0
17,84,172,10_easy_full,102,0
18,66,147,10_easy_full,100,0
19,50,139,10_easy_full,101,1
20,84,183,10_easy_full,100,0
21,74,151,10_easy_full,100,0
22,85,159,10_easy_full,100,0
23,75,154,10_easy_full,100,0
24,50,140,10_easy_full,101,1
25,78,123,10_easy_full,100,0
26,45,158,10_easy_full,100,0
27,74,149,10_easy_full,101,0
28,55,135,10_easy_full,100,0
29,67,151,10_easy_full,100,0
30,66,104,10_easy_full,100,0
31,66,151,10_easy_full,100,0
32,19,136,10_easy_full,101,0
33,3,162,10_easy_full,101,0
34,75,139,10_easy_full,101,0
35,66,152,10_easy_full,101,0
36,57,153,10_easy_full,101,0
37,6,127,10_easy_full,101,0
38,79,146,10_easy_full,101,0
39,20,138,10_easy_full,101,1
40,85,170,10_easy_full,101,0
41,13,164,10_easy_full,100,0
42,99,269,10_easy_full,101,0
43,100,205,10_easy_full,100,0
44,95,271,10_easy_full,101,0
45,73,126,10_easy_full,103,0
46,76,158,10_easy_full,100,0
47,50,133,10_easy_full,101,1
48,88,171,10_easy_full,101,0
49,86,154,10_easy_full,102,0
50,6,133,10_easy_full,101,0
51,88,138,10_easy_full,101,0
52,91,145,10_easy_full,100,0
53,84,138,10_easy_full,101,0
54,76,140,10_easy_full,100,0
55,76,129,10_easy_full,101,0
56,66,145,10_easy_full,100,0
57,95,268,10_easy_full,101,0
58,52,148,10_easy_full,101,0
59,76,161,10_easy_full,102,0
60,65,154,10_easy_full,101,0
61,73,120,10_easy_full,101,0
62,84,179,10_easy_full,100,0
63,59,158,10_easy_full,100,0
64,12,152,10_easy_full,102,0
65,20,143,10_easy_full,101,1
66,65,142,10_easy_full,101,0
67,95,278,10_easy_full,101,0
68,55,133,10_easy_full,100,0
69,80,153,10_easy_full,100,0
