iteration,board,shutter_size,max_moves,max_heuristic_comp,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,numberOfHeuristicComp,answer,correct,o_misses,x_misses,exploredNodes
0,10_hard_full,0,50,50000,shutter,blocking,False,True,2,square,2,True,50,582.0,71,0,0.38461538461538464,0.0,"[[0.024390243902439025, 0.024390243902439025, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.024390243902439025, 0.04878048780487805, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.024390243902439025, 0.0, 0.0], [0.024390243902439025, -2e-05, -2e-05, 0.04878048780487805, 0.04878048780487805, -1e-05, -1e-05, 0.0, -2e-05, 0.024390243902439025], [0.024390243902439025, 0.0, -2e-05, -1e-05, -2e-05, 0.024390243902439025, 0.07317073170731707, 0.0, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.024390243902439025, 0.0, 0.0, 0.04878048780487805, 0.0, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.024390243902439025, -2e-05, 0.024390243902439025, 0.07317073170731707, 0.024390243902439025, 0.024390243902439025, 0.0], [0.04878048780487805, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.024390243902439025, 0.04878048780487805, -1e-05, 0.024390243902439025, 0.024390243902439025, 0.024390243902439025, 0.0, 0.024390243902439025, 0.0, 0.024390243902439025], [0.0, 0.0, -2e-05, 0.0, 0.04878048780487805, -2e-05, -2e-05, 0.024390243902439025, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.024390243902439025, 0.0]]"
0,10_hard_pruned,0,50,50000,shutter,blocking,False,True,2,square,2,True,50,500.0,24,1,0.2,0.5,"[[0.023809523809523808, 0.0, 0.0, -2e-05, 0.0, 0.023809523809523808, 0.0, 0.0, 0.0, 0.023809523809523808], [0.023809523809523808, 0.0, 0.0, -1e-05, 0.023809523809523808, -2e-05, 0.023809523809523808, 0.0, 0.023809523809523808, 0.0], [0.0, -2e-05, -2e-05, 0.023809523809523808, -1e-05, -1e-05, -1e-05, 0.0, -2e-05, 0.0], [0.023809523809523808, 0.0, -2e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.07142857142857142, -1e-05, -1e-05, 0.09523809523809523, 0.023809523809523808, 0.023809523809523808, 0.047619047619047616, 0.023809523809523808, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.07142857142857142, -2e-05, 0.023809523809523808, 0.0, 0.0, 0.0, 0.023809523809523808], [-2e-05, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.023809523809523808, 0.0], [0.023809523809523808, 0.023809523809523808, -1e-05, 0.09523809523809523, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.0, 0.0, 0.023809523809523808], [0.0, 0.0, -2e-05, 0.0, 0.0, -2e-05, -2e-05, 0.023809523809523808, 0.0, 0.0], [0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.023809523809523808]]"
0,10_hard_full,1,50,50000,shutter,blocking,False,True,2,square,2,True,50,1402.0,25,1,0.46153846153846156,0.0,"[[0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.023255813953488372, 0.046511627906976744, 0.0, 0.0], [0.023255813953488372, 0.06976744186046512, 0.0, -1e-05, 0.046511627906976744, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.046511627906976744, -2e-05, -2e-05, 0.023255813953488372, 0.023255813953488372, -1e-05, -1e-05, 0.023255813953488372, -2e-05, 0.0], [0.0, 0.023255813953488372, -2e-05, -1e-05, -2e-05, 0.046511627906976744, 0.0, 0.023255813953488372, 0.046511627906976744, 0.023255813953488372], [0.0, -1e-05, -1e-05, 0.023255813953488372, 0.023255813953488372, 0.0, 0.046511627906976744, 0.0, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.023255813953488372, -2e-05, 0.0, 0.046511627906976744, 0.023255813953488372, 0.0, 0.023255813953488372], [0.023255813953488372, 0.0, -1e-05, 0.023255813953488372, -2e-05, 0.0, 0.046511627906976744, 0.0, 0.0, 0.0], [0.023255813953488372, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046511627906976744], [0.0, 0.06976744186046512, -2e-05, 0.0, 0.023255813953488372, -2e-05, -2e-05, 0.023255813953488372, 0.0, 0.0], [0.0, 0.0, 0.0, 0.023255813953488372, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
0,10_hard_pruned,1,50,50000,shutter,blocking,False,True,2,square,2,True,50,1309.0,44,0,1.0,0.0,"[[0.01818181818181818, 0.0, 0.0, -2e-05, 0.01818181818181818, 0.0, 0.0, 0.01818181818181818, 0.01818181818181818, 0.01818181818181818], [0.0, 0.01818181818181818, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, -2e-05, -2e-05, 0.05454545454545454, -1e-05, -1e-05, -1e-05, 0.07272727272727272, -2e-05, 0.0], [0.01818181818181818, 0.0, -2e-05, -1e-05, -2e-05, 0.05454545454545454, 0.0, 0.0, 0.0, 0.0], [0.05454545454545454, -1e-05, -1e-05, 0.01818181818181818, 0.05454545454545454, 0.0, 0.01818181818181818, 0.0, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.10909090909090909, -2e-05, 0.03636363636363636, 0.0, 0.0, 0.0, 0.0], [-2e-05, 0.01818181818181818, -1e-05, 0.07272727272727272, -2e-05, 0.0, 0.03636363636363636, 0.0, 0.0, 0.0], [0.0, 0.03636363636363636, -1e-05, 0.05454545454545454, 0.01818181818181818, 0.0, 0.01818181818181818, 0.0, 0.01818181818181818, 0.0], [0.0, 0.01818181818181818, -2e-05, 0.0, 0.03636363636363636, -2e-05, -2e-05, 0.0, 0.01818181818181818, 0.0], [0.0, 0.0, 0.0, 0.01818181818181818, -1e-05, 0.0, 0.01818181818181818, 0.0, 0.0, 0.01818181818181818]]"
0,10_hard_full,2,50,50000,shutter,blocking,False,True,2,square,2,True,50,2005.0,98,0,0.38461538461538464,0.0,"[[0.0425531914893617, 0.0, 0.0, -2e-05, 0.0, 0.02127659574468085, 0.0, 0.0425531914893617, 0.0, 0.02127659574468085], [0.02127659574468085, 0.0, 0.02127659574468085, -1e-05, 0.02127659574468085, -2e-05, 0.0, 0.0, 0.0, 0.0425531914893617], [0.0, -2e-05, -2e-05, 0.0, 0.0425531914893617, -1e-05, -1e-05, 0.02127659574468085, -2e-05, 0.0], [0.0, 0.02127659574468085, -2e-05, -1e-05, -2e-05, 0.02127659574468085, 0.0425531914893617, 0.02127659574468085, 0.0, 0.02127659574468085], [0.0, -1e-05, -1e-05, 0.0851063829787234, 0.02127659574468085, 0.0425531914893617, 0.0, 0.0, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.02127659574468085, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.0425531914893617, 0.0, 0.02127659574468085, 0.0], [0.0, 0.02127659574468085, -1e-05, 0.02127659574468085, 0.0, 0.0, 0.0425531914893617, 0.0, 0.0, 0.02127659574468085], [0.0425531914893617, 0.0, -2e-05, 0.06382978723404255, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.02127659574468085, -1e-05, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.0425531914893617, 0.0]]"
0,10_hard_pruned,2,50,50000,shutter,blocking,False,True,2,square,2,True,50,2152.0,36,0,0.5625,0.6,"[[0.0, 0.0, 0.06382978723404255, -2e-05, 0.0, 0.02127659574468085, 0.0, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085], [0.02127659574468085, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.02127659574468085, 0.0425531914893617, 0.02127659574468085, 0.0], [0.02127659574468085, -2e-05, -2e-05, 0.0425531914893617, -1e-05, -1e-05, -1e-05, 0.0, -2e-05, 0.0], [0.0, 0.0, -2e-05, -1e-05, -2e-05, 0.02127659574468085, 0.0, 0.0, 0.0, 0.0], [0.0425531914893617, -1e-05, -1e-05, 0.0, 0.06382978723404255, 0.02127659574468085, 0.0425531914893617, 0.02127659574468085, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.02127659574468085, -2e-05, 0.0, 0.0, 0.10638297872340426, 0.02127659574468085, 0.0], [-2e-05, 0.02127659574468085, -1e-05, 0.02127659574468085, -2e-05, 0.0, 0.02127659574468085, 0.0, 0.0, 0.0425531914893617], [0.0425531914893617, 0.02127659574468085, -1e-05, 0.02127659574468085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.02127659574468085, -2e-05, 0.0, 0.0425531914893617, -2e-05, -2e-05, 0.0, 0.02127659574468085, 0.02127659574468085], [0.0, 0.0, 0.02127659574468085, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]"
1,10_hard_full,0,50,50000,shutter,blocking,False,True,2,square,2,True,50,528.0,62,0,0.25,0.5,"[[0.0, 0.0, 0.020833333333333332, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.020833333333333332, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.020833333333333332, 0.0, 0.020833333333333332, 0.0], [0.020833333333333332, -2e-05, -2e-05, 0.0, 0.041666666666666664, -1e-05, -1e-05, 0.020833333333333332, -2e-05, 0.0], [0.020833333333333332, 0.020833333333333332, -2e-05, -1e-05, -2e-05, 0.041666666666666664, 0.020833333333333332, 0.0, 0.020833333333333332, 0.0], [0.0, -1e-05, -1e-05, 0.0, 0.08333333333333333, 0.020833333333333332, 0.0625, 0.0, 0.0, 0.0], [0.125, -1e-05, -1e-05, 0.020833333333333332, -2e-05, 0.020833333333333332, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0], [0.020833333333333332, 0.020833333333333332, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.020833333333333332, 0.0], [0.0, 0.0625, -1e-05, 0.0, 0.020833333333333332, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664], [0.0, 0.020833333333333332, -2e-05, 0.020833333333333332, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.020833333333333332, 0.0, -1e-05, 0.020833333333333332, 0.0, 0.0, 0.020833333333333332, 0.0]]"
1,10_hard_pruned,0,50,50000,shutter,blocking,False,True,2,square,2,True,50,593.0,28,0,0.5,0.0,"[[0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.027777777777777776, 0.0, 0.0, 0.0], [0.0, -2e-05, -2e-05, 0.027777777777777776, -1e-05, -1e-05, -1e-05, 0.027777777777777776, -2e-05, 0.0], [0.0, 0.0, -2e-05, -1e-05, -2e-05, 0.05555555555555555, 0.08333333333333333, 0.027777777777777776, 0.0, 0.0], [0.027777777777777776, -1e-05, -1e-05, 0.027777777777777776, 0.08333333333333333, 0.027777777777777776, 0.05555555555555555, 0.027777777777777776, 0.0, 0.0], [0.027777777777777776, -1e-05, -1e-05, 0.027777777777777776, -2e-05, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0], [-2e-05, 0.1111111111111111, -1e-05, 0.027777777777777776, -2e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05555555555555555, -1e-05, 0.027777777777777776, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05555555555555555, -2e-05, 0.0, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1e-05, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0]]"
1,10_hard_full,1,50,50000,shutter,blocking,False,True,2,square,2,True,50,1345.0,44,0,0.4117647058823529,0.0,"[[0.021739130434782608, 0.0, 0.0, -2e-05, 0.0, 0.021739130434782608, 0.021739130434782608, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1e-05, 0.021739130434782608, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.021739130434782608, -2e-05, -2e-05, 0.021739130434782608, 0.10869565217391304, -1e-05, -1e-05, 0.0, -2e-05, 0.0], [0.021739130434782608, 0.021739130434782608, -2e-05, -1e-05, -2e-05, 0.06521739130434782, 0.0, 0.021739130434782608, 0.0, 0.021739130434782608], [0.021739130434782608, -1e-05, -1e-05, 0.021739130434782608, 0.0, 0.021739130434782608, 0.0, 0.0, 0.0, 0.0], [0.043478260869565216, -1e-05, -1e-05, 0.06521739130434782, -2e-05, 0.021739130434782608, 0.043478260869565216, 0.021739130434782608, 0.021739130434782608, 0.0], [0.021739130434782608, 0.0, -1e-05, 0.021739130434782608, -2e-05, 0.0, 0.0, 0.0, 0.043478260869565216, 0.0], [0.0, 0.021739130434782608, -1e-05, 0.021739130434782608, 0.021739130434782608, 0.0, 0.021739130434782608, 0.021739130434782608, 0.0, 0.021739130434782608], [0.0, 0.0, -2e-05, 0.0, 0.0, -2e-05, -2e-05, 0.0, 0.043478260869565216, 0.021739130434782608], [0.0, 0.021739130434782608, 0.0, 0.0, -1e-05, 0.021739130434782608, 0.0, 0.0, 0.0, 0.0]]"
1,10_hard_pruned,1,50,50000,shutter,blocking,False,True,2,square,2,True,50,1498.0,36,0,0.5,1.0,"[[0.024390243902439025, 0.0, 0.024390243902439025, -2e-05, 0.0, 0.0, 0.024390243902439025, 0.0, 0.0, 0.0], [0.024390243902439025, 0.0, 0.024390243902439025, -1e-05, 0.0, -2e-05, 0.0, 0.024390243902439025, 0.0, 0.024390243902439025], [0.0, -2e-05, -2e-05, 0.024390243902439025, -1e-05, -1e-05, -1e-05, 0.0, -2e-05, 0.0], [0.0, 0.0, -2e-05, -1e-05, -2e-05, 0.07317073170731707, 0.024390243902439025, 0.024390243902439025, 0.04878048780487805, 0.024390243902439025], [0.0, -1e-05, -1e-05, 0.0, 0.024390243902439025, 0.024390243902439025, 0.04878048780487805, 0.0, 0.0, 0.0], [0.0, -1e-05, -1e-05, 0.024390243902439025, -2e-05, 0.0, 0.04878048780487805, 0.024390243902439025, 0.0, 0.04878048780487805], [-2e-05, 0.024390243902439025, -1e-05, 0.0, -2e-05, 0.04878048780487805, 0.024390243902439025, 0.024390243902439025, 0.0, 0.0], [0.0, 0.024390243902439025, -1e-05, 0.024390243902439025, 0.0, 0.024390243902439025, 0.0, 0.0, 0.024390243902439025, 0.0], [0.0, 0.0, -2e-05, 0.07317073170731707, 0.0, -2e-05, -2e-05, 0.0, 0.024390243902439025, 0.024390243902439025], [0.0, 0.0, 0.0, 0.0, -1e-05, 0.024390243902439025, 0.0, 0.0, 0.0, 0.0]]"
