board,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,answer,correct,exploredNodes
10_easy_full,paths_linear_new_square_opp,paths,False,False,1,square,2,True,41825,50,1,"[[0.008208832703989493, 0.008537186012149072, 0.008537186012149072, 0.008537186012149072, -1e-05, 0.04621572812346084, -2e-05, 0.008208832703989493, 0.00841405352158923, 0.011779674930224922], [0.010261040879986865, 0.008208832703989493, 0.008208832703989493, 0.008208832703989493, -2e-05, -1e-05, -1e-05, -1e-05, 0.09128221966836315, 0.0759317025119028], [0.008208832703989493, 0.010261040879986865, 0.00824987686750944, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.010671482515186341, 0.012805779018223608], [0.008208832703989493, 0.008208832703989493, 0.011943851584304712, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.008208832703989493, 0.008783450993268757, -1e-05, 0.01116401247742571, -2e-05, -2e-05, 0.008208832703989493, 0.009891643408307338, 0.07498768675094401], [-1e-05, 0.009850599244787392, 0.014488589722541455, 0.016869151206698407, 0.0028730914463963226, 0.004063372188474799, 0.010178952552946971, 0.009152848464948285, 0.010178952552946971, 0.012559514037103923], [-1e-05, -1e-05, 0.022902643244130685, 0.025980955508126746, 0.02163027417501231, 0.039771794450829095, 0.010055820062387128, 0.009358069282548022, 0.008208832703989493, 0.01001477589886718], [-2e-05, -2e-05, 0.01342144147102282, 0.009973731735347234, 0.02409292398620916, 0.011779674930224922, -1e-05, 0.009727466754227549, 0.008660318502708915, 0.009193892628468231], [0.008208832703989493, 0.008208832703989493, 0.008290921031029387, 0.01699228369725825, 0.01457067804958135, 0.010548350024626498, -1e-05, 0.017238548678377933, 0.00824987686750944, 0.008208832703989493], [0.008208832703989493, 0.008208832703989493, 0.008208832703989493, 0.00907076013790839, 0.01391397143326219, -2e-05, -2e-05, -2e-05, 0.008290921031029387, 0.00824987686750944]]"
10_easy_pruned,paths_linear_new_square_opp,paths,False,False,1,square,2,True,7056,20,1,"[[0.006183973202782788, 0.006183973202782788, 0.006183973202782788, 0.006183973202782788, -1e-05, -2e-05, -2e-05, 0.006183973202782788, 0.006183973202782788, 0.01494460190672507], [0.007214635403246586, 0.006183973202782788, 0.006183973202782788, 0.006183973202782788, -2e-05, -1e-05, -1e-05, -1e-05, 0.06544704972945117, 0.18294254058232415], [0.006183973202782788, 0.007214635403246586, 0.006183973202782788, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.007472300953362535, 0.018036588508116465], [0.006183973202782788, 0.006183973202782788, 0.010564287554753929, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.006183973202782788, 0.006441638752898738, -1e-05, 0.01030662200463798, -2e-05, -2e-05, 0.006183973202782788, 0.0059263076526668386, -1e-05], [-1e-05, 0.006956969853130637, 0.009018294254058232, 0.007729966503478485, 0.023705230610667354, 0.0056686421025508886, 0.008502963153826334, 0.006183973202782788, 0.017263591857768615, 0.022932233960319504], [-1e-05, -1e-05, 0.008760628703942282, 0.01700592630765267, 0.018809585158464315, 0.04586446792063901, 0.006183973202782788, 0.013140943055913424, 0.006183973202782788, 0.022159237309971658], [-2e-05, -2e-05, 0.07188868848234992, 0.009018294254058232, 0.008760628703942282, 0.009275959804174182, -1e-05, 0.006441638752898738, 0.006699304303014687, 0.009275959804174182], [0.006183973202782788, 0.006183973202782788, 0.006183973202782788, 0.05694408657562484, 0.008502963153826334, 0.027570213862406597, -1e-05, 0.013140943055913424, 0.006183973202782788, 0.006183973202782788], [0.006183973202782788, 0.006183973202782788, 0.006183973202782788, 0.006699304303014687, 0.028600876062870394, -2e-05, -2e-05, -2e-05, 0.006183973202782788, 0.006183973202782788]]"
10_hard_full,paths_linear_new_square_opp,paths,False,False,1,square,2,True,124275,25,1,"[[0.006661471556773334, 0.006661471556773334, 0.018187074231417008, -2e-05, 0.006661471556773334, 0.006736884442321712, 0.0070511047987732835, 0.0067745908850959, 0.007390462783740982, 0.006711746813805586], [0.008999271008773032, 0.006736884442321712, 0.006762022070837837, -1e-05, 0.006850003770644277, -2e-05, 0.007126517684321661, 0.007541288554837737, 0.006711746813805586, 0.006611196299741082], [0.006674040371031397, -2e-05, -2e-05, 0.04515974962921998, 0.007830371282773183, -1e-05, -1e-05, 0.03900103064276916, -2e-05, 0.006661471556773334], [0.011010281290063095, 0.010193308363289008, -2e-05, -1e-05, -2e-05, 0.031635705487544304, 0.007930921796837687, 0.07049847917347478, 0.006736884442321712, 0.006661471556773334], [0.03512983585128579, -1e-05, -1e-05, 0.12811392373243508, 0.01867725798748146, 0.023993866418642065, 0.0075538573690958, 0.007327618712450667, 0.006648902742515271, 0.006736884442321712], [0.011274226389482417, -1e-05, -1e-05, 0.037228827832382294, -2e-05, 0.0020864231668384406, 0.006498076971418516, 0.02193258088031975, 0.006937985470450717, 0.00668660918528946], [0.0070762424272894095, 0.013712576355546617, -1e-05, 0.013209823785224102, -2e-05, 0.007013398355999095, 0.00695055428470878, 0.006812297327870089, 0.006661471556773334, 0.0067745908850959], [0.0071013800558055356, 0.013737713984062743, -1e-05, 0.015434503908901234, 0.012342575601417763, 0.008747894723611774, 0.005492571830773485, 0.006900279027676529, 0.00668660918528946, 0.00668660918528946], [0.008760463537869837, 0.010494959905482517, -2e-05, 0.011601015560192052, 0.01880294613006209, -2e-05, -2e-05, 0.006636333928257208, 0.006799728513612026, 0.00668660918528946], [0.00686257258490234, 0.006674040371031397, 0.007139086498579724, 0.007214499384128101, -1e-05, 0.016854779920062343, 0.006887710213418466, 0.006887710213418466, 0.006699177999547523, 0.006661471556773334]]"
10_hard_pruned,paths_linear_new_square_opp,paths,False,False,1,square,2,True,71973,24,1,"[[0.005040322580645161, 0.005040322580645161, 0.01343304576144036, -2e-05, 0.005040322580645161, 0.005040322580645161, 0.005274756189047262, 0.005110652663165792, 0.005321642910727682, 0.005063765941485371], [0.007572205551387847, 0.005040322580645161, 0.005040322580645161, -1e-05, 0.0051340960240060015, -2e-05, 0.005274756189047262, 0.005438859714928732, 0.005063765941485371, 0.0049699924981245315], [0.005040322580645161, -2e-05, -2e-05, 0.03528225806451613, -1e-05, -1e-05, -1e-05, 0.031836084021005254, -2e-05, 0.005040322580645161], [0.009283570892723182, 0.007103338334583646, -2e-05, -1e-05, -2e-05, 0.05699081020255064, 0.006118717179294824, 0.03945517629407352, 0.005040322580645161, 0.005040322580645161], [0.01802794448612153, -1e-05, -1e-05, 0.10497936984246062, 0.04107276819204801, 0.10502625656414104, 0.07989497374343586, 0.005837396849212303, 0.005040322580645161, 0.005040322580645161], [0.00883814703675919, -1e-05, -1e-05, 0.03080457614403601, -2e-05, 0.004805888972243061, 0.006611027756939235, 0.017019879969992498, 0.005509189797449362, 0.005040322580645161], [-2e-05, 0.010877719429857465, -1e-05, 0.011979557389347337, -2e-05, 0.005626406601650412, 0.005509189797449362, 0.005180982745686421, 0.005040322580645161, 0.0051340960240060015], [0.005509189797449362, 0.00867404351087772, -1e-05, 0.045245686421605404, 0.010854276069017255, 0.008252063015753939, 0.003985371342835709, 0.005345086271567892, 0.005040322580645161, 0.005040322580645161], [0.005227869467366842, 0.007408102025506376, -2e-05, 0.00895536384096024, 0.012260877719429858, -2e-05, -2e-05, 0.005040322580645161, 0.005087209302325582, 0.005087209302325582], [0.005087209302325582, 0.005040322580645161, 0.005345086271567892, 0.005438859714928732, -1e-05, 0.014605213803450862, 0.005157539384846211, 0.005157539384846211, 0.005087209302325582, 0.005040322580645161]]"
10_medium_full,paths_linear_new_square_opp,paths,False,False,1,square,2,True,200000,36,0,"[[0.0006734795467189834, 0.0006734795467189834, 0.0008979727289586445, 0.0006734795467189834, 0.0006734795467189834, 0.000693000693000693, 0.0007125218392824026, 0.0006734795467189834, 0.0006832401198598382, 0.0006734795467189834], [0.0006734795467189834, 0.0006734795467189834, 0.0010541418992123218, 0.000693000693000693, 0.0006734795467189834, 0.0007613247049866769, 0.0006832401198598382, 0.0006832401198598382, 0.0006734795467189834, 0.0006734795467189834], [0.0006734795467189834, 0.0006734795467189834, -1e-05, 0.00490956828984998, 0.000810127570690951, -2e-05, 0.0007027612661415478, 0.0006734795467189834, 0.0006734795467189834, 0.0006734795467189834], [0.0010150996066489023, 0.00436297619396211, 0.09064644275911882, -1e-05, -1e-05, 0.11758562462787815, 0.006949528076288639, 0.0008491698632543703, 0.0006734795467189834, 0.0006734795467189834], [0.0006734795467189834, 0.005534244970864689, 0.00202043864015695, 0.022332191346275853, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0006734795467189834], [0.0006734795467189834, 0.001786184884776434, 0.5810664402213698, 9.76057314085483e-06, 0.0015519311293959181, -1e-05, -2e-05, -2e-05, 0.0006734795467189834, 0.0006734795467189834], [0.0007027612661415478, 0.0007222824124232575, 0.0010053390335080475, -1e-05, 0.008316008316008316, -2e-05, 0.0006832401198598382, 0.0006832401198598382, 0.0006832401198598382, 0.0006734795467189834], [0.0007222824124232575, 0.0007222824124232575, 0.0009174938752403541, 0.09949928259787415, -1e-05, -1e-05, 0.0028110450645661912, 0.001044381326071467, 0.0010053390335080475, 0.0006832401198598382], [0.0006734795467189834, 0.0006734795467189834, 0.0006734795467189834, 0.0007222824124232575, 0.0006734795467189834, -1e-05, 0.0029769748079607234, 0.0006734795467189834, 0.0006734795467189834, 0.000693000693000693], [0.0006734795467189834, 0.0006734795467189834, 0.0006734795467189834, 0.0007222824124232575, 0.0006734795467189834, 0.0006734795467189834, -2e-05, 0.0007710852781275317, 0.0006734795467189834, 0.0006734795467189834]]"
10_medium_pruned,paths_linear_new_square_opp,paths,False,False,1,square,2,True,999,53,1,"[[0.008143322475570033, 0.008143322475570033, 0.016286644951140065, 0.008143322475570033, 0.008143322475570033, 0.009771986970684038, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033], [0.008143322475570033, 0.008143322475570033, 0.02768729641693811, 0.013029315960912053, 0.008143322475570033, 0.014657980456026058, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033], [0.008143322475570033, 0.008143322475570033, -1e-05, 0.009771986970684038, 0.019543973941368076, -2e-05, 0.009771986970684038, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033], [0.03420195439739414, 0.04723127035830619, -1e-05, -1e-05, -1e-05, -2e-05, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033], [0.008143322475570033, 0.029315960912052116, 0.021172638436482084, 0.021172638436482084, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.008143322475570033], [0.008143322475570033, 0.008143322475570033, 0.04071661237785016, 0.030944625407166124, 0.008143322475570033, -1e-05, -2e-05, -2e-05, 0.008143322475570033, 0.008143322475570033], [0.008143322475570033, 0.011400651465798045, 0.03420195439739414, -1e-05, 0.013029315960912053, -2e-05, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033], [0.011400651465798045, 0.008143322475570033, 0.02280130293159609, 0.03908794788273615, -1e-05, -1e-05, 0.011400651465798045, 0.026058631921824105, 0.024429967426710098, 0.008143322475570033], [0.008143322475570033, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033, -1e-05, 0.013029315960912053, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033], [0.008143322475570033, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033, -2e-05, 0.008143322475570033, 0.008143322475570033, 0.008143322475570033]]"
6_easy_full,paths_linear_new_square_opp,paths,False,False,1,square,2,True,114,24,1,"[[0.04225352112676056, -1e-05, 0.014084507042253521, -2e-05, 0.04225352112676056, 0.04225352112676056], [0.04225352112676056, -2e-05, -1e-05, -1e-05, 0.028169014084507043, 0.028169014084507043], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.056338028169014086], [-2e-05, 0.18309859154929578, -1e-05, -1e-05, -2e-05, 0.014084507042253521], [-1e-05, 0.04225352112676056, -2e-05, -2e-05, 0.056338028169014086, 0.07042253521126761], [0.04225352112676056, 0.04225352112676056, 0.11267605633802817, 0.04225352112676056, 0.04225352112676056, 0.056338028169014086]]"
6_easy_pruned,paths_linear_new_square_opp,paths,False,False,1,square,2,True,54,12,1,"[[0.05714285714285714, -1e-05, -2e-05, -2e-05, 0.05714285714285714, 0.05714285714285714], [0.05714285714285714, -2e-05, -1e-05, -1e-05, 0.02857142857142857, 0.02857142857142857], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.05714285714285714], [-2e-05, 0.08571428571428572, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.05714285714285714, -2e-05, -2e-05, 0.08571428571428572, 0.08571428571428572], [0.05714285714285714, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714, 0.05714285714285714]]"
6_hard_full,paths_linear_new_square_opp,paths,False,False,1,square,2,True,543,4,1,"[[0.13953488372093023, -2e-05, 0.011627906976744186, 0.029069767441860465, -1e-05, 0.00872093023255814], [0.014534883720930232, -2e-05, -1e-05, -2e-05, 0.029069767441860465, 0.014534883720930232], [0.020348837209302327, -1e-05, 0.023255813953488372, 0.18023255813953487, 0.18895348837209303, 0.014534883720930232], [0.0029069767441860465, -1e-05, 0.020348837209302327, -2e-05, 0.02616279069767442, 0.04941860465116279], [0.01744186046511628, -1e-05, 0.046511627906976744, 0.040697674418604654, 0.03488372093023256, 0.014534883720930232], [0.014534883720930232, -2e-05, 0.020348837209302327, 0.023255813953488372, -2e-05, 0.014534883720930232]]"
6_hard_pruned,paths_linear_new_square_opp,paths,False,False,1,square,2,True,293,3,1,"[[0.19047619047619047, -2e-05, 0.011904761904761904, -1e-05, -1e-05, 0.011904761904761904], [0.017857142857142856, -2e-05, -1e-05, -2e-05, 0.047619047619047616, 0.017857142857142856], [0.02976190476190476, -1e-05, 0.07142857142857142, 0.02976190476190476, 0.08333333333333333, 0.017857142857142856], [-2e-05, -1e-05, 0.047619047619047616, -2e-05, 0.03571428571428571, 0.017857142857142856], [0.023809523809523808, -1e-05, 0.06547619047619048, 0.09523809523809523, 0.05357142857142857, 0.017857142857142856], [0.017857142857142856, -2e-05, 0.03571428571428571, 0.041666666666666664, -2e-05, 0.017857142857142856]]"
