board,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,answer,numberOfNodes,correct,exploredNodes
10_easy_full,paths_linear_square_pruned,paths,True,False,1,square,2,False,50,95,0,"[[0.008695652173913044, 0.008695652173913044, 0.008695652173913044, 0.008695652173913044, -1e-05, 0.08695652173913043, -2e-05, 0.0, 0.008695652173913044, 0.034782608695652174], [0.008695652173913044, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.0782608695652174, 0.06956521739130435], [0.0, 0.008695652173913044, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.008695652173913044, 0.034782608695652174], [0.0, 0.008695652173913044, 0.043478260869565216, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.008695652173913044, 0.008695652173913044, -1e-05, 0.0, -2e-05, -2e-05, 0.008695652173913044, 0.008695652173913044, 0.008695652173913044], [-1e-05, 0.008695652173913044, 0.008695652173913044, 0.008695652173913044, 0.02608695652173913, 0.0, 0.008695652173913044, 0.008695652173913044, 0.02608695652173913, 0.034782608695652174], [-1e-05, -1e-05, 0.017391304347826087, 0.017391304347826087, 0.017391304347826087, 0.02608695652173913, 0.008695652173913044, 0.034782608695652174, 0.008695652173913044, 0.034782608695652174], [-2e-05, -2e-05, 0.017391304347826087, 0.008695652173913044, 0.008695652173913044, 0.008695652173913044, -1e-05, 0.008695652173913044, 0.008695652173913044, 0.02608695652173913], [0.0, 0.0, 0.008695652173913044, 0.017391304347826087, 0.008695652173913044, 0.02608695652173913, -1e-05, 0.043478260869565216, 0.008695652173913044, 0.008695652173913044], [0.0, 0.0, 0.0, 0.0, 0.017391304347826087, -2e-05, -2e-05, -2e-05, 0.008695652173913044, 0.0]]"
10_easy_pruned,paths_linear_square_pruned,paths,True,False,1,square,2,False,50,95,0,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0, 0.013888888888888888], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.027777777777777776, 0.027777777777777776], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.013888888888888888], [0.0, 0.0, 0.6527777777777778, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0, -1e-05], [-1e-05, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.013888888888888888, 0.013888888888888888], [-1e-05, -1e-05, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.0, 0.013888888888888888, 0.0, 0.013888888888888888], [-2e-05, -2e-05, 0.013888888888888888, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.013888888888888888], [0.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.013888888888888888, -1e-05, 0.05555555555555555, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.013888888888888888, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
10_hard_full,paths_linear_square_pruned,paths,True,False,1,square,2,False,50,56,0,"[[0.004273504273504274, 0.004273504273504274, 0.008547008547008548, -2e-05, 0.004273504273504274, 0.004273504273504274, 0.008547008547008548, 0.004273504273504274, 0.021367521367521368, 0.004273504273504274], [0.008547008547008548, 0.008547008547008548, 0.008547008547008548, -1e-05, 0.008547008547008548, -2e-05, 0.008547008547008548, 0.02564102564102564, 0.004273504273504274, 0.004273504273504274], [0.004273504273504274, -2e-05, -2e-05, 0.03418803418803419, 0.03418803418803419, -1e-05, -1e-05, 0.01282051282051282, -2e-05, 0.004273504273504274], [0.01282051282051282, 0.021367521367521368, -2e-05, -1e-05, -2e-05, 0.029914529914529916, 0.008547008547008548, 0.004273504273504274, 0.004273504273504274, 0.004273504273504274], [0.0811965811965812, -1e-05, -1e-05, 0.008547008547008548, 0.004273504273504274, 0.0641025641025641, 0.021367521367521368, 0.017094017094017096, 0.008547008547008548, 0.004273504273504274], [0.01282051282051282, -1e-05, -1e-05, 0.05982905982905983, -2e-05, 0.008547008547008548, 0.008547008547008548, 0.008547008547008548, 0.008547008547008548, 0.004273504273504274], [0.038461538461538464, 0.017094017094017096, -1e-05, 0.017094017094017096, -2e-05, 0.004273504273504274, 0.008547008547008548, 0.004273504273504274, 0.004273504273504274, 0.008547008547008548], [0.008547008547008548, 0.021367521367521368, -1e-05, 0.017094017094017096, 0.01282051282051282, 0.008547008547008548, 0.008547008547008548, 0.008547008547008548, 0.004273504273504274, 0.004273504273504274], [0.02564102564102564, 0.021367521367521368, -2e-05, 0.01282051282051282, 0.01282051282051282, -2e-05, -2e-05, 0.004273504273504274, 0.008547008547008548, 0.004273504273504274], [0.008547008547008548, 0.008547008547008548, 0.008547008547008548, 0.008547008547008548, -1e-05, 0.01282051282051282, 0.008547008547008548, 0.008547008547008548, 0.008547008547008548, 0.004273504273504274]]"
10_hard_pruned,paths_linear_square_pruned,paths,True,False,1,square,2,False,50,56,0,"[[0.0, 0.0, 0.014492753623188406, -2e-05, 0.0, 0.0, 0.007246376811594203, 0.0, 0.014492753623188406, 0.0], [0.007246376811594203, 0.007246376811594203, 0.007246376811594203, -1e-05, 0.007246376811594203, -2e-05, 0.007246376811594203, 0.014492753623188406, 0.0, 0.0], [0.0, -2e-05, -2e-05, 0.036231884057971016, -1e-05, -1e-05, -1e-05, 0.028985507246376812, -2e-05, 0.0], [0.014492753623188406, 0.014492753623188406, -2e-05, -1e-05, -2e-05, 0.028985507246376812, 0.007246376811594203, 0.0, 0.0, 0.0], [0.30434782608695654, -1e-05, -1e-05, 0.014492753623188406, 0.007246376811594203, 0.06521739130434782, 0.021739130434782608, 0.007246376811594203, 0.0, 0.0], [0.014492753623188406, -1e-05, -1e-05, 0.036231884057971016, -2e-05, 0.014492753623188406, 0.007246376811594203, 0.014492753623188406, 0.007246376811594203, 0.0], [-2e-05, 0.014492753623188406, -1e-05, 0.014492753623188406, -2e-05, 0.007246376811594203, 0.014492753623188406, 0.0, 0.007246376811594203, 0.007246376811594203], [0.007246376811594203, 0.014492753623188406, -1e-05, 0.014492753623188406, 0.014492753623188406, 0.007246376811594203, 0.007246376811594203, 0.014492753623188406, 0.0, 0.0], [0.014492753623188406, 0.014492753623188406, -2e-05, 0.014492753623188406, 0.014492753623188406, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.007246376811594203, 0.007246376811594203, 0.007246376811594203, 0.007246376811594203, -1e-05, 0.014492753623188406, 0.007246376811594203, 0.007246376811594203, 0.007246376811594203, 0.0]]"
10_medium_full,paths_linear_square_pruned,paths,True,False,1,square,2,False,50,54,0,"[[0.0, 0.0, 0.007633587786259542, 0.007633587786259542, 0.007633587786259542, 0.0, 0.007633587786259542, 0.007633587786259542, 0.0, 0.0], [0.0, 0.0, 0.007633587786259542, 0.015267175572519083, 0.0, 0.007633587786259542, 0.0, 0.007633587786259542, 0.0, 0.0], [0.007633587786259542, 0.007633587786259542, -1e-05, 0.022900763358778626, 0.007633587786259542, -2e-05, 0.0, 0.007633587786259542, 0.0, 0.0], [0.015267175572519083, 0.015267175572519083, 0.015267175572519083, -1e-05, -1e-05, 0.015267175572519083, 0.015267175572519083, 0.015267175572519083, 0.007633587786259542, 0.0], [0.007633587786259542, 0.022900763358778626, 0.015267175572519083, 0.03816793893129771, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.007633587786259542], [0.0, 0.015267175572519083, 0.030534351145038167, 0.007633587786259542, 0.015267175572519083, -1e-05, -2e-05, -2e-05, 0.007633587786259542, 0.0], [0.007633587786259542, 0.007633587786259542, 0.007633587786259542, -1e-05, 0.015267175572519083, -2e-05, 0.007633587786259542, 0.007633587786259542, 0.0, 0.0], [0.007633587786259542, 0.022900763358778626, 0.2748091603053435, 0.015267175572519083, -1e-05, -1e-05, 0.030534351145038167, 0.022900763358778626, 0.015267175572519083, 0.007633587786259542], [0.0, 0.007633587786259542, 0.007633587786259542, 0.022900763358778626, 0.007633587786259542, -1e-05, 0.015267175572519083, 0.007633587786259542, 0.007633587786259542, 0.007633587786259542], [0.007633587786259542, 0.007633587786259542, 0.0, 0.022900763358778626, 0.007633587786259542, 0.0, -2e-05, 0.015267175572519083, 0.0, 0.007633587786259542]]"
10_medium_pruned,paths_linear_square_pruned,paths,True,False,1,square,2,False,50,63,0,"[[0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1e-05, 0.013888888888888888, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.027777777777777776, 0.027777777777777776, -1e-05, -1e-05, -1e-05, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.041666666666666664, 0.013888888888888888, 0.013888888888888888, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0], [0.0, 0.0, 0.027777777777777776, 0.013888888888888888, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.041666666666666664, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, -1e-05, -1e-05, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, 0.0, 0.0, 0.0]]"
6_easy_full,paths_linear_square_pruned,paths,True,False,1,square,2,False,50,26,0,"[[0.015873015873015872, -1e-05, 0.031746031746031744, -2e-05, 0.015873015873015872, 0.015873015873015872], [0.015873015873015872, -2e-05, -1e-05, -1e-05, 0.2857142857142857, 0.30158730158730157], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.015873015873015872], [-2e-05, 0.015873015873015872, -1e-05, -1e-05, -2e-05, 0.14285714285714285], [-1e-05, 0.015873015873015872, -2e-05, -2e-05, 0.015873015873015872, 0.015873015873015872], [0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872]]"
6_easy_pruned,paths_linear_square_pruned,paths,True,False,1,square,2,False,50,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.32653061224489793], [0.0, -2e-05, -1e-05, -1e-05, 0.3673469387755102, 0.08163265306122448], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08163265306122448], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.08163265306122448], [0.0, 0.0, 0.0, 0.0, 0.0, 0.061224489795918366]]"
6_hard_full,paths_linear_square_pruned,paths,True,False,1,square,2,False,50,34,0,"[[0.028169014084507043, -2e-05, 0.028169014084507043, 0.028169014084507043, -1e-05, 0.028169014084507043], [0.028169014084507043, -2e-05, -1e-05, -2e-05, 0.323943661971831, 0.028169014084507043], [0.028169014084507043, -1e-05, 0.014084507042253521, 0.014084507042253521, 0.028169014084507043, 0.028169014084507043], [0.028169014084507043, -1e-05, 0.04225352112676056, -2e-05, 0.028169014084507043, 0.028169014084507043], [0.028169014084507043, -1e-05, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043], [0.04225352112676056, -2e-05, 0.028169014084507043, 0.028169014084507043, -2e-05, 0.028169014084507043]]"
6_hard_pruned,paths_linear_square_pruned,paths,True,False,1,square,2,False,50,34,0,"[[0.014492753623188406, -2e-05, 0.028985507246376812, -1e-05, -1e-05, 0.028985507246376812], [0.028985507246376812, -2e-05, -1e-05, -2e-05, 0.4492753623188406, 0.014492753623188406], [0.028985507246376812, -1e-05, 0.014492753623188406, 0.014492753623188406, 0.028985507246376812, 0.014492753623188406], [-2e-05, -1e-05, 0.043478260869565216, -2e-05, 0.028985507246376812, 0.014492753623188406], [0.028985507246376812, -1e-05, 0.028985507246376812, 0.028985507246376812, 0.028985507246376812, 0.028985507246376812], [0.043478260869565216, -2e-05, 0.014492753623188406, 0.028985507246376812, -2e-05, 0.014492753623188406]]"
10_easy_full,paths_linear_square_full,paths,True,False,1,full,2,False,50,45,0,"[[0.007692307692307693, 0.007692307692307693, 0.011538461538461539, 0.011538461538461539, -1e-05, 0.015384615384615385, -2e-05, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385], [0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, -2e-05, -1e-05, -1e-05, -1e-05, 0.015384615384615385, 0.015384615384615385], [0.015384615384615385, 0.015384615384615385, 0.015384615384615385, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.015384615384615385, 0.015384615384615385], [0.015384615384615385, 0.015384615384615385, 0.015384615384615385, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.015384615384615385, 0.015384615384615385, -1e-05, 0.0038461538461538464, -2e-05, -2e-05, 0.015384615384615385, 0.015384615384615385, 0.0038461538461538464], [-1e-05, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385], [-1e-05, -1e-05, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385], [-2e-05, -2e-05, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, -1e-05, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385], [0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, -1e-05, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385], [0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, 0.015384615384615385, -2e-05, -2e-05, -2e-05, 0.015384615384615385, 0.015384615384615385]]"
10_easy_pruned,paths_linear_square_full,paths,True,False,1,full,2,False,50,45,0,"[[0.010416666666666666, 0.010416666666666666, 0.015625, 0.015625, -1e-05, -2e-05, -2e-05, 0.015625, 0.015625, 0.015625], [0.015625, 0.015625, 0.015625, 0.015625, -2e-05, -1e-05, -1e-05, -1e-05, 0.015625, 0.005208333333333333], [0.015625, 0.015625, 0.015625, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.015625, 0.015625], [0.015625, 0.015625, 0.015625, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.015625, 0.015625, -1e-05, 0.005208333333333333, -2e-05, -2e-05, 0.015625, 0.015625, -1e-05], [-1e-05, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625], [-1e-05, -1e-05, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625], [-2e-05, -2e-05, 0.015625, 0.015625, 0.015625, 0.015625, -1e-05, 0.015625, 0.015625, 0.015625], [0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, -1e-05, 0.015625, 0.015625, 0.015625], [0.015625, 0.015625, 0.015625, 0.015625, 0.015625, -2e-05, -2e-05, -2e-05, 0.015625, 0.015625]]"
10_hard_full,paths_linear_square_full,paths,True,False,1,full,2,False,50,56,0,"[[0.00821917808219178, 0.010958904109589041, 0.010958904109589041, -2e-05, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863], [0.0136986301369863, 0.0136986301369863, 0.0136986301369863, -1e-05, 0.0136986301369863, -2e-05, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863], [0.0136986301369863, -2e-05, -2e-05, 0.0136986301369863, 0.0136986301369863, -1e-05, -1e-05, 0.0136986301369863, -2e-05, 0.0136986301369863], [0.0136986301369863, 0.0136986301369863, -2e-05, -1e-05, -2e-05, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863], [0.0136986301369863, -1e-05, -1e-05, 0.005479452054794521, 0.0027397260273972603, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863], [0.0136986301369863, -1e-05, -1e-05, 0.0136986301369863, -2e-05, 0.005479452054794521, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863], [0.0136986301369863, 0.0136986301369863, -1e-05, 0.0136986301369863, -2e-05, 0.0027397260273972603, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863], [0.0136986301369863, 0.0136986301369863, -1e-05, 0.0136986301369863, 0.0136986301369863, 0.00821917808219178, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863], [0.0136986301369863, 0.0136986301369863, -2e-05, 0.0136986301369863, 0.0136986301369863, -2e-05, -2e-05, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863], [0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, -1e-05, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863]]"
10_hard_pruned,paths_linear_square_full,paths,True,False,1,full,2,False,50,56,0,"[[0.010416666666666666, 0.013888888888888888, 0.013888888888888888, -2e-05, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888], [0.013888888888888888, 0.013888888888888888, 0.013888888888888888, -1e-05, 0.013888888888888888, -2e-05, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888], [0.013888888888888888, -2e-05, -2e-05, 0.013888888888888888, -1e-05, -1e-05, -1e-05, 0.013888888888888888, -2e-05, 0.013888888888888888], [0.013888888888888888, 0.013888888888888888, -2e-05, -1e-05, -2e-05, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888], [0.013888888888888888, -1e-05, -1e-05, 0.006944444444444444, 0.003472222222222222, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888], [0.013888888888888888, -1e-05, -1e-05, 0.013888888888888888, -2e-05, 0.006944444444444444, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888], [-2e-05, 0.013888888888888888, -1e-05, 0.013888888888888888, -2e-05, 0.003472222222222222, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888], [0.013888888888888888, 0.013888888888888888, -1e-05, 0.013888888888888888, 0.013888888888888888, 0.010416666666666666, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888], [0.013888888888888888, 0.013888888888888888, -2e-05, 0.013888888888888888, 0.013888888888888888, -2e-05, -2e-05, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888], [0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, -1e-05, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888]]"
10_medium_full,paths_linear_square_full,paths,True,False,1,full,2,False,50,53,0,"[[0.006329113924050633, 0.00949367088607595, 0.00949367088607595, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266], [0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266], [0.012658227848101266, 0.012658227848101266, -1e-05, 0.012658227848101266, 0.012658227848101266, -2e-05, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266], [0.012658227848101266, 0.012658227848101266, 0.012658227848101266, -1e-05, -1e-05, 0.0031645569620253164, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266], [0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.012658227848101266], [0.012658227848101266, 0.012658227848101266, 0.0031645569620253164, 0.012658227848101266, 0.012658227848101266, -1e-05, -2e-05, -2e-05, 0.012658227848101266, 0.012658227848101266], [0.012658227848101266, 0.012658227848101266, 0.012658227848101266, -1e-05, 0.012658227848101266, -2e-05, 0.012658227848101266, 0.012658227848101266, 0.006329113924050633, 0.012658227848101266], [0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, -1e-05, -1e-05, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266], [0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, -1e-05, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266], [0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266, -2e-05, 0.012658227848101266, 0.012658227848101266, 0.012658227848101266]]"
10_medium_pruned,paths_linear_square_full,paths,True,False,1,full,2,False,50,27,0,"[[0.008547008547008548, 0.008547008547008548, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282], [0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282], [0.01282051282051282, 0.01282051282051282, -1e-05, 0.01282051282051282, 0.01282051282051282, -2e-05, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282], [0.01282051282051282, 0.01282051282051282, -1e-05, -1e-05, -1e-05, -2e-05, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282], [0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.01282051282051282], [0.01282051282051282, 0.01282051282051282, 0.004273504273504274, 0.01282051282051282, 0.01282051282051282, -1e-05, -2e-05, -2e-05, 0.01282051282051282, 0.01282051282051282], [0.01282051282051282, 0.01282051282051282, 0.01282051282051282, -1e-05, 0.01282051282051282, -2e-05, 0.01282051282051282, 0.01282051282051282, 0.004273504273504274, 0.01282051282051282], [0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, -1e-05, -1e-05, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282], [0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, -1e-05, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282], [0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, -2e-05, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282]]"
6_easy_full,paths_linear_square_full,paths,True,False,1,full,2,False,50,26,0,"[[0.020618556701030927, -1e-05, 0.010309278350515464, -2e-05, 0.020618556701030927, 0.041237113402061855], [0.061855670103092786, -2e-05, -1e-05, -1e-05, 0.07216494845360824, 0.08247422680412371], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08247422680412371], [-2e-05, 0.09278350515463918, -1e-05, -1e-05, -2e-05, 0.09278350515463918], [-1e-05, 0.010309278350515464, -2e-05, -2e-05, 0.05154639175257732, 0.05154639175257732], [0.05154639175257732, 0.05154639175257732, 0.05154639175257732, 0.05154639175257732, 0.05154639175257732, 0.05154639175257732]]"
6_easy_pruned,paths_linear_square_full,paths,True,False,1,full,2,False,50,26,0,"[[0.04819277108433735, -1e-05, -2e-05, -2e-05, 0.060240963855421686, 0.07228915662650602], [0.08433734939759036, -2e-05, -1e-05, -1e-05, 0.10843373493975904, 0.012048192771084338], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.060240963855421686], [-2e-05, 0.060240963855421686, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.012048192771084338, -2e-05, -2e-05, 0.060240963855421686, 0.060240963855421686], [0.060240963855421686, 0.060240963855421686, 0.060240963855421686, 0.060240963855421686, 0.060240963855421686, 0.060240963855421686]]"
6_hard_full,paths_linear_square_full,paths,True,False,1,full,2,False,50,16,0,"[[0.041666666666666664, -2e-05, 0.027777777777777776, 0.041666666666666664, -1e-05, 0.041666666666666664], [0.2916666666666667, -2e-05, -1e-05, -2e-05, 0.05555555555555555, 0.027777777777777776], [0.027777777777777776, -1e-05, 0.013888888888888888, 0.013888888888888888, 0.027777777777777776, 0.027777777777777776], [0.027777777777777776, -1e-05, 0.027777777777777776, -2e-05, 0.027777777777777776, 0.027777777777777776], [0.027777777777777776, -1e-05, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776], [0.027777777777777776, -2e-05, 0.027777777777777776, 0.027777777777777776, -2e-05, 0.027777777777777776]]"
6_hard_pruned,paths_linear_square_full,paths,True,False,1,full,2,False,50,34,0,"[[0.05970149253731343, -2e-05, 0.07462686567164178, -1e-05, -1e-05, 0.26865671641791045], [0.05970149253731343, -2e-05, -1e-05, -2e-05, 0.029850746268656716, 0.029850746268656716], [0.029850746268656716, -1e-05, 0.014925373134328358, 0.029850746268656716, 0.029850746268656716, 0.029850746268656716], [-2e-05, -1e-05, 0.014925373134328358, -2e-05, 0.029850746268656716, 0.029850746268656716], [0.029850746268656716, -1e-05, 0.029850746268656716, 0.029850746268656716, 0.029850746268656716, 0.029850746268656716], [0.029850746268656716, -2e-05, 0.029850746268656716, 0.029850746268656716, -2e-05, 0.029850746268656716]]"
10_easy_full,paths_non-linear_square,paths,False,False,2,square,2,False,50,50,1,"[[0.01, 0.01, 0.01, 0.01, -1e-05, 0.32, -2e-05, 0.0, 0.01, 0.02], [0.01, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.02, 0.02], [0.0, 0.01, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.01, 0.02], [0.0, 0.01, 0.02, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.01, 0.01, -1e-05, 0.0, -2e-05, -2e-05, 0.01, 0.01, 0.01], [-1e-05, 0.01, 0.01, 0.01, 0.02, 0.0, 0.01, 0.01, 0.02, 0.02], [-1e-05, -1e-05, 0.02, 0.02, 0.02, 0.02, 0.01, 0.02, 0.01, 0.02], [-2e-05, -2e-05, 0.01, 0.01, 0.01, 0.01, -1e-05, 0.01, 0.01, 0.02], [0.0, 0.0, 0.01, 0.01, 0.01, 0.02, -1e-05, 0.02, 0.01, 0.01], [0.0, 0.0, 0.0, 0.0, 0.01, -2e-05, -2e-05, -2e-05, 0.01, 0.0]]"
